MetaTest/Average/MaxReturn,MetaTest/soccer-v1/SuccessRate,MetaTest/soccer-v1/MaxReturn,MetaTrain/Average/QfLoss,MetaTrain/Average/ContrastiveLoss,MetaTest/soccer-v1/AverageReturn,MetaTrain/Average/PolicyLoss,MetaTest/Average/MinReturn,MetaTest/soccer-v1/MinReturn,MetaTrain/Average/AlphaLoss,MetaTest/soccer-v1/NumTrajs,MetaTest/Average/NumTrajs,MetaTrain/Average/Alpha,MetaTest/soccer-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/soccer-v1/Iteration,MetaTest/soccer-v1/TerminationRate,MetaTest/Average/AverageReturn,MetaTest/Average/SuccessRate,TotalEnvSteps,MetaTest/soccer-v1/StdReturn,MetaTest/Average/TerminationRate,MetaTest/Average/StdReturn,MetaTest/Average/Iteration
126203.10496133266,0.0,126203.10496133266,49470300.0,26.987034,78181.6377202633,-198465.19,39548.863591409645,39548.863591409645,-22.44567,10,10,nan,78181.63772026329,78181.63772026329,97,0.0,78181.6377202633,0.0,2552000,26074.034989639724,0.0,26074.034989639724,97
104569.28385464543,0.0,104569.28385464543,49843068.0,28.25495,67234.96205366013,-201151.47,-11.262104788324304,-11.262104788324304,-22.467623,10,10,nan,67234.96205366011,67234.96205366011,98,0.0,67234.96205366013,0.0,2576000,29981.747313201005,0.0,29981.747313201005,98
87525.98097875732,0.0,87525.98097875732,50067236.0,112.06312,57705.85216308067,-193069.77,22848.490123786916,22848.490123786916,-22.81997,10,10,nan,57705.85216308067,57705.85216308067,99,0.0,57705.85216308067,0.0,2600000,19148.138663323203,0.0,19148.138663323203,99
106805.62153416577,0.0,106805.62153416577,50614476.0,33.021477,74005.27867905636,-198478.81,22010.341223992524,22010.341223992524,-22.506535,10,10,nan,74005.27867905636,74005.27867905636,100,0.0,74005.27867905636,0.0,2624000,25743.42114405577,0.0,25743.42114405577,100
102725.17166627473,0.0,102725.17166627473,49499110.0,34.73781,69748.66955257897,-199426.61,35558.48271961104,35558.48271961104,-22.50623,10,10,nan,69748.66955257897,69748.66955257897,101,0.0,69748.66955257897,0.0,2648000,21423.44970912925,0.0,21423.44970912925,101
121639.1999956035,0.0,121639.1999956035,50167684.0,32.73516,70510.66885981042,-205207.64,35090.61186330109,35090.61186330109,-22.805271,10,10,nan,70510.66885981042,70510.66885981042,102,0.0,70510.66885981042,0.0,2672000,28902.396056305533,0.0,28902.396056305533,102
121750.21582778095,0.0,121750.21582778095,50020000.0,37.178417,78088.72086354562,-208988.31,42067.75243957077,42067.75243957077,-22.899748,10,10,nan,78088.7208635456,78088.7208635456,103,0.0,78088.72086354562,0.0,2696000,20511.766824667324,0.0,20511.766824667324,103
99579.49230168173,0.0,99579.49230168173,49846132.0,48.398804,58918.38171415537,-210626.56,4629.9920670990205,4629.9920670990205,-22.946676,10,10,nan,58918.38171415539,58918.38171415539,104,0.0,58918.38171415537,0.0,2720000,33995.22021700416,0.0,33995.22021700416,104
101462.68587081089,0.0,101462.68587081089,49057476.0,29.010906,58015.28147760901,-214448.61,-2.726276652004165,-2.726276652004165,-22.69018,10,10,nan,58015.28147760903,58015.28147760903,105,0.0,58015.28147760901,0.0,2744000,37079.32493683595,0.0,37079.32493683595,105
97991.76452606791,0.0,97991.76452606791,50287350.0,31.266151,38249.932272903454,-209211.25,-14.349343257629295,-14.349343257629295,-22.626,10,10,nan,38249.93227290343,38249.93227290343,106,0.0,38249.932272903454,0.0,2768000,35538.923029384416,0.0,35538.923029384416,106
102299.47080438891,0.1,102299.47080438891,36992636.0,84.872856,38689.10525215888,-132505.23,345.8031461020752,345.8031461020752,-20.644703,10,10,nan,38689.10525215887,38689.10525215887,107,0.0,38689.10525215888,0.1,2792000,39953.94522409605,0.0,39953.94522409605,107
98699.71772465378,0.2,98699.71772465378,31809390.0,207.85072,41762.022274412084,-101679.72,-20.477855020755946,-20.477855020755946,-19.113855,10,10,nan,41762.02227441208,41762.02227441208,108,0.0,41762.022274412084,0.2,2816000,37622.65367833171,0.0,37622.65367833171,108
89223.43158021831,0.2,89223.43158021831,25021518.0,94.41438,32959.46035741101,-117416.516,5861.292071809878,5861.292071809878,-19.078945,10,10,nan,32959.46035741099,32959.46035741099,109,0.0,32959.46035741101,0.2,2840000,28992.532641594444,0.0,28992.532641594444,109
76959.53776475813,0.2,76959.53776475813,37573148.0,807.2316,27820.675372828333,-126645.47,524.4406290660017,524.4406290660017,-20.580235,10,10,nan,27820.67537282833,27820.67537282833,110,0.0,27820.675372828333,0.2,2864000,28446.966868763313,0.0,28446.966868763313,110
131397.3539322124,0.1,131397.3539322124,33532606.0,111.2512,67528.2642958276,-150730.66,384.18743192779567,384.18743192779567,-20.09274,10,10,nan,67528.26429582758,67528.26429582758,111,0.0,67528.2642958276,0.1,2888000,46194.67768531052,0.0,46194.67768531052,111
82015.78253428134,0.0,82015.78253428134,35964356.0,49.576164,52948.93271316231,-172014.5,156.29992119435732,156.29992119435732,-19.769865,10,10,nan,52948.932713162314,52948.932713162314,112,0.0,52948.93271316231,0.0,2912000,26529.349461656806,0.0,26529.349461656806,112
126978.57572117657,0.1,126978.57572117657,38393870.0,100.13368,69664.86211575626,-181657.92,-14.757738534816141,-14.757738534816141,-20.181614,10,10,nan,69664.86211575626,69664.86211575626,113,0.0,69664.86211575626,0.1,2936000,35690.900484069025,0.0,35690.900484069025,113
95982.37094727275,0.0,95982.37094727275,40481560.0,209.7439,64829.76299768869,-178659.95,222.24213775818197,222.24213775818197,-20.783346,10,10,nan,64829.76299768869,64829.76299768869,114,0.0,64829.76299768869,0.0,2960000,34523.19859995289,0.0,34523.19859995289,114
108418.02555637097,0.0,108418.02555637097,42933604.0,44.0097,64768.12942571294,-192658.73,3085.8476962274,3085.8476962274,-21.191566,10,10,nan,64768.129425712934,64768.129425712934,115,0.0,64768.12942571294,0.0,2984000,30207.521437824613,0.0,30207.521437824613,115
94958.99294319065,0.0,94958.99294319065,43679932.0,45.465298,43185.16233254495,-195923.2,236.27459653354214,236.27459653354214,-21.318222,10,10,nan,43185.16233254496,43185.16233254496,116,0.0,43185.16233254495,0.0,3008000,28159.358208011243,0.0,28159.358208011243,116
102067.18928147823,0.0,102067.18928147823,43916708.0,39.247303,44516.1585044184,-197664.8,507.30328268258137,507.30328268258137,-21.247093,10,10,nan,44516.158504418396,44516.158504418396,117,0.0,44516.1585044184,0.0,3032000,40651.50471131159,0.0,40651.50471131159,117
108680.34433533603,0.0,108680.34433533603,46623324.0,167.40628,62682.043934671165,-193767.11,505.02985182809806,505.02985182809806,-20.915844,10,10,nan,62682.043934671165,62682.043934671165,118,0.0,62682.043934671165,0.0,3056000,43130.75108950921,0.0,43130.75108950921,118
104094.74880526614,0.0,104094.74880526614,42070710.0,155.40768,45845.40454681423,-195514.02,-15.62785815306927,-15.62785815306927,-20.729527,10,10,nan,45845.40454681423,45845.40454681423,119,0.0,45845.40454681423,0.0,3080000,42486.413039169805,0.0,42486.413039169805,119
130480.9492580162,0.1,130480.9492580162,43168896.0,34.421936,75791.41721501254,-201728.28,-17.230854794363186,-17.230854794363186,-20.705078,10,10,nan,75791.41721501252,75791.41721501252,120,0.0,75791.41721501254,0.1,3104000,38703.29238403427,0.0,38703.29238403427,120
112258.57845980574,0.0,112258.57845980574,45181084.0,38.731163,64170.76848454682,-202779.11,466.8200717421601,466.8200717421601,-21.19499,10,10,nan,64170.76848454682,64170.76848454682,121,0.0,64170.76848454682,0.0,3128000,36060.23878742057,0.0,36060.23878742057,121
105308.65240428888,0.0,105308.65240428888,49279880.0,123.2657,55655.007673088694,-195140.55,1728.6473739456671,1728.6473739456671,-21.833855,10,10,nan,55655.007673088694,55655.007673088694,122,0.0,55655.007673088694,0.0,3152000,39162.24558189437,0.0,39162.24558189437,122
110651.90681594636,0.0,110651.90681594636,47386636.0,82.970894,65359.45203903555,-206940.23,10477.424555684445,10477.424555684445,-21.741121,10,10,nan,65359.452039035576,65359.452039035576,123,0.0,65359.45203903555,0.0,3176000,34186.90797338749,0.0,34186.90797338749,123
94249.81577309904,0.0,94249.81577309904,47982744.0,50.916103,66177.70315070651,-211044.19,22548.92845858223,22548.92845858223,-22.065468,10,10,nan,66177.70315070651,66177.70315070651,124,0.0,66177.70315070651,0.0,3200000,23812.561611421585,0.0,23812.561611421585,124
112583.26726361478,0.0,112583.26726361478,49242416.0,42.39498,81815.02948529809,-213686.11,42800.54515283402,42800.54515283402,-22.180174,10,10,nan,81815.02948529812,81815.02948529812,125,0.0,81815.02948529809,0.0,3224000,21739.625625018405,0.0,21739.625625018405,125
114882.43580152336,0.0,114882.43580152336,50176790.0,41.564983,54940.29392917537,-214708.39,350.1798390924776,350.1798390924776,-22.601343,10,10,nan,54940.29392917537,54940.29392917537,126,0.0,54940.29392917537,0.0,3248000,42014.952629634,0.0,42014.952629634,126
140916.93132994606,0.2,140916.93132994606,50482396.0,51.507538,55511.02629264068,-214274.69,1098.584068653621,1098.584068653621,-22.636274,10,10,nan,55511.02629264066,55511.02629264066,127,0.0,55511.02629264068,0.2,3272000,39094.737429554254,0.0,39094.737429554254,127
105898.1951894948,0.0,105898.1951894948,50732228.0,53.952785,72896.0008721937,-212279.58,9504.803327500858,9504.803327500858,-22.704601,10,10,nan,72896.00087219369,72896.00087219369,128,0.0,72896.0008721937,0.0,3296000,26567.075151328005,0.0,26567.075151328005,128
138404.9216797858,0.1,138404.9216797858,51209680.0,52.34203,81381.86034060051,-213892.62,-17.347425585306684,-17.347425585306684,-22.833475,10,10,nan,81381.86034060053,81381.86034060053,129,0.0,81381.86034060051,0.1,3320000,37762.72040452839,0.0,37762.72040452839,129
103899.67681482981,0.0,103899.67681482981,51225330.0,43.151573,72316.23317729225,-211057.34,3968.3889135805957,3968.3889135805957,-22.879862,10,10,nan,72316.23317729228,72316.23317729228,130,0.0,72316.23317729225,0.0,3344000,29063.395325449448,0.0,29063.395325449448,130
136072.06604718886,0.3,136072.06604718886,51878616.0,39.70214,84298.16382571103,-216588.7,21513.306638027112,21513.306638027112,-22.808743,10,10,nan,84298.16382571103,84298.16382571103,131,0.0,84298.16382571103,0.3,3368000,37765.596375180685,0.0,37765.596375180685,131
124126.99221048836,0.2,124126.99221048836,52336360.0,66.03595,65162.8135339168,-214460.08,2177.9755320480863,2177.9755320480863,-22.898602,10,10,nan,65162.81353391682,65162.81353391682,132,0.0,65162.8135339168,0.2,3392000,50600.411893626166,0.0,50600.411893626166,132
100974.10563779263,0.0,100974.10563779263,81384720.0,2797.8457,22080.58535287047,-164306.2,-92.0565593106937,-92.0565593106937,-23.533691,10,10,nan,22080.585352870476,22080.585352870476,133,0.0,22080.58535287047,0.0,3416000,37823.5712681976,0.0,37823.5712681976,133
138273.5642165016,0.1,138273.5642165016,47227790.0,7172.959,36747.08925355044,-142473.34,-96.80208393745734,-96.80208393745734,-23.897924,10,10,nan,36747.089253550446,36747.089253550446,134,0.0,36747.08925355044,0.1,3440000,44937.530086738036,0.0,44937.530086738036,134
135480.20893120213,0.2,135480.20893120213,48044988.0,1050.2668,95830.91477263157,-191158.11,2192.3307202556234,2192.3307202556234,-23.871096,10,10,nan,95830.91477263157,95830.91477263157,135,0.0,95830.91477263157,0.2,3464000,40730.95685449805,0.0,40730.95685449805,135
156559.46672677895,0.3,156559.46672677895,51771450.0,81.6441,87203.85498047966,-224291.5,17088.469436831412,17088.469436831412,-22.945482,10,10,nan,87203.85498047962,87203.85498047962,136,0.0,87203.85498047966,0.3,3488000,46518.208727617646,0.0,46518.208727617646,136
141364.4977314222,0.2,141364.4977314222,53001724.0,79.520355,89016.5227262954,-227838.36,44203.831350537745,44203.831350537745,-22.62141,10,10,nan,89016.52272629541,89016.52272629541,137,0.0,89016.5227262954,0.2,3512000,29249.641962952992,0.0,29249.641962952992,137
137605.94861855818,0.3,137605.94861855818,53740176.0,81.93605,82020.04294401666,-229631.48,5529.373335602465,5529.373335602465,-22.642967,10,10,nan,82020.04294401669,82020.04294401669,138,0.0,82020.04294401666,0.3,3536000,44110.773622788874,0.0,44110.773622788874,138
93936.45687309395,0.0,93936.45687309395,53940084.0,72.66939,60517.21854279095,-233392.83,465.36109225764045,465.36109225764045,-22.69965,10,10,nan,60517.21854279095,60517.21854279095,139,0.0,60517.21854279095,0.0,3560000,36399.64874136411,0.0,36399.64874136411,139
134623.49035496952,0.3,134623.49035496952,54051144.0,66.02833,67138.33486756957,-235388.98,351.75701097716905,351.75701097716905,-22.641079,10,10,nan,67138.33486756959,67138.33486756959,140,0.0,67138.33486756957,0.3,3584000,42643.03037479255,0.0,42643.03037479255,140
175837.21914284694,0.1,175837.21914284694,53433780.0,58.24014,74714.16178384758,-235348.3,8358.182205054276,8358.182205054276,-22.772585,10,10,nan,74714.16178384761,74714.16178384761,141,0.0,74714.16178384758,0.1,3608000,52673.838811287635,0.0,52673.838811287635,141
131186.95788033583,0.3,131186.95788033583,52645584.0,301.12292,88070.53262757318,-223601.38,26711.24396842711,26711.24396842711,-22.636282,10,10,nan,88070.5326275732,88070.5326275732,142,0.0,88070.53262757318,0.3,3632000,34501.920120401424,0.0,34501.920120401424,142
98007.00108014725,0.0,98007.00108014725,53491024.0,120.792404,51755.9024442008,-230429.94,15642.645489074353,15642.645489074353,-22.51455,10,10,nan,51755.9024442008,51755.9024442008,143,0.0,51755.9024442008,0.0,3656000,25173.764929479636,0.0,25173.764929479636,143
169276.57530659164,0.4,169276.57530659164,52648170.0,69.78538,89984.3819662362,-233457.66,23329.373612690397,23329.373612690397,-22.576448,10,10,nan,89984.3819662362,89984.3819662362,144,0.0,89984.3819662362,0.4,3680000,43140.79563788876,0.0,43140.79563788876,144
133195.99400012742,0.1,133195.99400012742,54510880.0,66.31064,72758.58299479395,-235783.9,32027.63759411107,32027.63759411107,-22.727592,10,10,nan,72758.58299479396,72758.58299479396,145,0.0,72758.58299479395,0.1,3704000,28360.049389478674,0.0,28360.049389478674,145
126259.37681251658,0.1,126259.37681251658,54238416.0,93.99133,75950.42273514863,-228069.06,31597.820329500915,31597.820329500915,-22.588984,10,10,nan,75950.42273514862,75950.42273514862,146,0.0,75950.42273514863,0.1,3728000,33279.08573354331,0.0,33279.08573354331,146
137083.15531448412,0.4,137083.15531448412,55532330.0,197.04872,96514.57887155189,-229762.22,27194.651895513045,27194.651895513045,-22.787899,10,10,nan,96514.57887155187,96514.57887155187,147,0.0,96514.57887155189,0.4,3752000,35831.26602598389,0.0,35831.26602598389,147
131727.2159805462,0.1,131727.2159805462,55300636.0,62.194122,68190.74424882936,-241892.83,34418.3985800147,34418.3985800147,-22.71984,10,10,nan,68190.74424882935,68190.74424882935,148,0.0,68190.74424882936,0.1,3776000,33975.1120519042,0.0,33975.1120519042,148
135114.0981702065,0.3,135114.0981702065,55656700.0,51.88271,95190.80639871884,-244234.83,35000.509789466385,35000.509789466385,-22.791779,10,10,nan,95190.80639871882,95190.80639871882,149,0.0,95190.80639871884,0.3,3800000,30232.426569344083,0.0,30232.426569344083,149
126648.45924836987,0.1,126648.45924836987,54823950.0,55.4457,93454.72892643545,-245370.58,5846.99318950116,5846.99318950116,-22.700207,10,10,nan,93454.72892643543,93454.72892643543,150,0.0,93454.72892643545,0.1,3824000,33043.34040111798,0.0,33043.34040111798,150
140924.3058569872,0.3,140924.3058569872,55562700.0,55.5689,98756.63471494301,-244727.11,27484.704075979676,27484.704075979676,-22.996098,10,10,nan,98756.63471494298,98756.63471494298,151,0.0,98756.63471494301,0.3,3848000,35788.64269500126,0.0,35788.64269500126,151
143164.5051288904,0.1,143164.5051288904,55839210.0,45.15807,58007.96667163809,-245708.8,1515.51863251096,1515.51863251096,-23.323294,10,10,nan,58007.966671638074,58007.966671638074,152,0.0,58007.96667163809,0.1,3872000,44721.96076296953,0.0,44721.96076296953,152
102978.40998294084,0.0,102978.40998294084,57042028.0,53.507328,62731.9299399774,-246883.38,880.1076145285235,880.1076145285235,-23.453192,10,10,nan,62731.92993997743,62731.92993997743,153,0.0,62731.9299399774,0.0,3896000,38796.06554299127,0.0,38796.06554299127,153
120511.87159941,0.1,120511.87159941,58318856.0,49.245907,68349.53630823668,-248819.75,8566.30538529346,8566.30538529346,-23.55482,10,10,nan,68349.53630823671,68349.53630823671,154,0.0,68349.53630823668,0.1,3920000,34721.14639041994,0.0,34721.14639041994,154
186528.97895320193,0.3,186528.97895320193,57457610.0,61.066517,96569.800253756,-247444.45,2438.214600128294,2438.214600128294,-23.521317,10,10,nan,96569.800253756,96569.800253756,155,0.0,96569.800253756,0.3,3944000,55435.46816558976,0.0,55435.46816558976,155
142090.2422041635,0.3,142090.2422041635,68790390.0,119.92342,97754.52352275865,-241671.25,17661.698538711462,17661.698538711462,-23.992489,10,10,nan,97754.52352275865,97754.52352275865,156,0.0,97754.52352275865,0.3,3968000,37964.4077154364,0.0,37964.4077154364,156
165042.73203352193,0.3,165042.73203352193,58782252.0,88.13834,96530.49409233306,-244840.78,7193.910612709941,7193.910612709941,-24.191765,10,10,nan,96530.49409233309,96530.49409233309,157,0.0,96530.49409233306,0.3,3992000,43517.346014847775,0.0,43517.346014847775,157
152187.9539826636,0.6,152187.9539826636,60579020.0,129.68602,116961.66472803275,-243696.31,39960.052023697244,39960.052023697244,-24.325323,10,10,nan,116961.6647280328,116961.6647280328,158,0.0,116961.66472803275,0.6,4016000,32778.87073122826,0.0,32778.87073122826,158
114585.32551229376,0.0,114585.32551229376,59989584.0,339.89188,15075.836816954965,-238479.61,-95.07121060942933,-95.07121060942933,-24.348137,10,10,nan,15075.83681695496,15075.83681695496,159,0.0,15075.836816954965,0.0,4040000,34743.61647643822,0.0,34743.61647643822,159
138854.37040566545,0.2,138854.37040566545,59861684.0,747.44714,58000.53523307664,-229026.88,-71.91105749059031,-71.91105749059031,-24.577248,10,10,nan,58000.53523307666,58000.53523307666,160,0.0,58000.53523307664,0.2,4064000,59542.02025654631,0.0,59542.02025654631,160
152658.36479207673,0.2,152658.36479207673,60814536.0,127.39062,71747.04276396583,-246819.27,326.84941223086554,326.84941223086554,-24.413015,10,10,nan,71747.04276396582,71747.04276396582,161,0.0,71747.04276396583,0.2,4088000,39847.11879251294,0.0,39847.11879251294,161
141479.75520705985,0.3,141479.75520705985,60473532.0,78.114235,87185.17251368448,-244535.58,7657.092414166794,7657.092414166794,-24.53492,10,10,nan,87185.17251368449,87185.17251368449,162,0.0,87185.17251368448,0.3,4112000,41360.43832603256,0.0,41360.43832603256,162
144408.67031801492,0.3,144408.67031801492,63990640.0,77.03,85903.08421181033,-254044.42,8692.981713176301,8692.981713176301,-24.795712,10,10,nan,85903.08421181033,85903.08421181033,163,0.0,85903.08421181033,0.3,4136000,44683.536896986174,0.0,44683.536896986174,163
122548.0587296852,0.0,122548.0587296852,65658612.0,223.20541,85114.47043987233,-250077.62,32591.857835259496,32591.857835259496,-24.806183,10,10,nan,85114.47043987233,85114.47043987233,164,0.0,85114.47043987233,0.0,4160000,28536.08320325619,0.0,28536.08320325619,164
168938.5482954776,0.2,168938.5482954776,64354960.0,150.61826,102319.87424311067,-258453.1,49431.82291570466,49431.82291570466,-24.674042,10,10,nan,102319.87424311068,102319.87424311068,165,0.0,102319.87424311067,0.2,4184000,32157.54563613145,0.0,32157.54563613145,165
125318.30501699378,0.2,125318.30501699378,66456344.0,212.53586,86659.06832761847,-260982.6,24907.41101844319,24907.41101844319,-24.473703,10,10,nan,86659.06832761847,86659.06832761847,166,0.0,86659.06832761847,0.2,4208000,31123.589229756082,0.0,31123.589229756082,166
148389.8351078707,0.3,148389.8351078707,65185732.0,58.431877,102846.5247366078,-267371.75,41497.43619703806,41497.43619703806,-24.561888,10,10,nan,102846.52473660777,102846.52473660777,167,0.0,102846.5247366078,0.3,4232000,31734.79555613912,0.0,31734.79555613912,167
142597.86888625514,0.3,142597.86888625514,65606932.0,46.922585,89726.90366976496,-266240.1,53291.833640752506,53291.833640752506,-24.582176,10,10,nan,89726.90366976496,89726.90366976496,168,0.0,89726.90366976496,0.3,4256000,33855.998031849595,0.0,33855.998031849595,168
133657.85479842738,0.1,133657.85479842738,63685044.0,48.04886,67468.02831183036,-265387.94,366.92190192930906,366.92190192930906,-24.091574,10,10,nan,67468.02831183036,67468.02831183036,169,0.0,67468.02831183036,0.1,4280000,37492.48442864695,0.0,37492.48442864695,169
157515.05907862925,0.2,157515.05907862925,63066720.0,69.82581,79448.17536308581,-263444.03,512.5287145735928,512.5287145735928,-24.186129,10,10,nan,79448.17536308581,79448.17536308581,170,0.0,79448.17536308581,0.2,4304000,46758.87406524716,0.0,46758.87406524716,170
129965.88652720349,0.1,129965.88652720349,98879830.0,833.01825,39081.46296023893,-217871.64,-96.34233708032458,-96.34233708032458,-24.74993,10,10,nan,39081.462960238925,39081.462960238925,171,0.0,39081.46296023893,0.1,4328000,43879.9559702911,0.0,43879.9559702911,171
120567.46231065501,0.1,120567.46231065501,62776204.0,2637.181,24985.24955841831,-249397.73,-33.09135197562957,-33.09135197562957,-24.846975,10,10,nan,24985.249558418313,24985.249558418313,172,0.0,24985.24955841831,0.1,4352000,38186.84392291824,0.0,38186.84392291824,172
147428.36411845623,0.5,147428.36411845623,63898840.0,869.16064,85289.95399413399,-258100.8,913.184865312593,913.184865312593,-25.406124,10,10,nan,85289.953994134,85289.953994134,173,0.0,85289.95399413399,0.5,4376000,50951.57514927887,0.0,50951.57514927887,173
155798.03020581423,0.3,155798.03020581423,64462584.0,86.257454,72245.20252055304,-261816.78,3980.948403679429,3980.948403679429,-26.021833,10,10,nan,72245.20252055304,72245.20252055304,174,0.0,72245.20252055304,0.3,4400000,47062.34266540629,0.0,47062.34266540629,174
146743.7753731437,0.4,146743.7753731437,63481104.0,61.17,64304.32176731756,-267676.97,973.6482560836436,973.6482560836436,-26.003202,10,10,nan,64304.321767317575,64304.321767317575,175,0.0,64304.32176731756,0.4,4424000,51253.08853850946,0.0,51253.08853850946,175
133456.5069112426,0.1,133456.5069112426,296739680.0,13805.448,42526.96128606114,-112978.305,-65.9419017690539,-65.9419017690539,-26.07728,10,10,nan,42526.96128606116,42526.96128606116,176,0.0,42526.96128606114,0.1,4448000,48508.16889373046,0.0,48508.16889373046,176
112702.16565539726,0.1,112702.16565539726,67131320.0,5081.115,22035.35688341296,-240145.12,-47.8438335889875,-47.8438335889875,-25.74591,10,10,nan,22035.35688341295,22035.35688341295,177,0.0,22035.35688341296,0.1,4472000,37616.57703834507,0.0,37616.57703834507,177
152226.34977895697,0.3,152226.34977895697,204078940.0,1321.3357,55847.645492983036,-131946.97,-104.63152770149931,-104.63152770149931,-26.229023,10,10,nan,55847.64549298303,55847.64549298303,178,0.0,55847.645492983036,0.3,4496000,61977.876508201036,0.0,61977.876508201036,178
126215.00497009692,0.1,126215.00497009692,215148340.0,25854.988,40734.30122779595,-23974.264,-106.67222228144641,-106.67222228144641,-26.38866,10,10,nan,40734.30122779593,40734.30122779593,179,0.0,40734.30122779595,0.1,4520000,46721.940456229684,0.0,46721.940456229684,179
150050.6591873841,0.2,150050.6591873841,79217640.0,16121.744,53127.51230344411,-163075.28,-39.9732234426433,-39.9732234426433,-25.639551,10,10,nan,53127.51230344411,53127.51230344411,180,0.0,53127.51230344411,0.2,4544000,58127.489840408096,0.0,58127.489840408096,180
120148.51428218409,0.3,120148.51428218409,80523030.0,5279.174,35323.5525559472,-176058.4,-60.348821088155404,-60.348821088155404,-25.235188,10,10,nan,35323.5525559472,35323.5525559472,181,0.0,35323.5525559472,0.3,4568000,45969.2669141654,0.0,45969.2669141654,181
139890.57786906807,0.3,139890.57786906807,66659260.0,471.63797,38820.7879026269,-223510.44,-30.88192520833731,-30.88192520833731,-25.00148,10,10,nan,38820.78790262692,38820.78790262692,182,0.0,38820.7879026269,0.3,4592000,50431.96557890951,0.0,50431.96557890951,182
166348.49283287433,0.4,166348.49283287433,73105910.0,276.00662,84658.00347732942,-242877.38,8138.308661338244,8138.308661338244,-25.5169,10,10,nan,84658.00347732942,84658.00347732942,183,0.0,84658.00347732942,0.4,4616000,45801.19543882404,0.0,45801.19543882404,183
126131.80371818042,0.4,126131.80371818042,69527830.0,184.4214,79710.72995001735,-257576.44,715.6757891839148,715.6757891839148,-25.520926,10,10,nan,79710.72995001735,79710.72995001735,184,0.0,79710.72995001735,0.4,4640000,48962.3579419631,0.0,48962.3579419631,184
161400.38137774848,0.4,161400.38137774848,69276400.0,160.35516,76944.6272286777,-266641.94,1280.9539216793494,1280.9539216793494,-25.568886,10,10,nan,76944.6272286777,76944.6272286777,185,0.0,76944.6272286777,0.4,4664000,54502.24434845741,0.0,54502.24434845741,185
136650.3454561047,0.3,136650.3454561047,69051544.0,180.01306,71204.82305495892,-268913.03,14540.529485216044,14540.529485216044,-25.212355,10,10,nan,71204.82305495892,71204.82305495892,186,0.0,71204.82305495892,0.3,4688000,40877.922611673595,0.0,40877.922611673595,186
144554.74373073387,0.3,144554.74373073387,69464410.0,167.48769,93640.05340208481,-269431.88,414.43595762524933,414.43595762524933,-25.321018,10,10,nan,93640.05340208481,93640.05340208481,187,0.0,93640.05340208481,0.3,4712000,40553.177774415904,0.0,40553.177774415904,187
164729.42168153918,0.4,164729.42168153918,71348440.0,183.35135,55553.73314734283,-271315.7,434.4089949364911,434.4089949364911,-25.430477,10,10,nan,55553.73314734283,55553.73314734283,188,0.0,55553.73314734283,0.4,4736000,49006.579258671445,0.0,49006.579258671445,188
132132.12357068533,0.2,132132.12357068533,71879624.0,177.74924,79687.06531027197,-271328.62,1925.3300664789826,1925.3300664789826,-25.426506,10,10,nan,79687.06531027198,79687.06531027198,189,0.0,79687.06531027197,0.2,4760000,35988.184076739235,0.0,35988.184076739235,189
144638.08048657683,0.5,144638.08048657683,72301100.0,196.5927,62960.831530808005,-270522.8,891.2408531200527,891.2408531200527,-25.31032,10,10,nan,62960.83153080799,62960.83153080799,190,0.0,62960.831530808005,0.5,4784000,44603.45592758048,0.0,44603.45592758048,190
136948.88086175636,0.2,136948.88086175636,73028520.0,317.7833,82644.90411031814,-260585.81,13749.773630600657,13749.773630600657,-25.238773,10,10,nan,82644.90411031815,82644.90411031815,191,0.0,82644.90411031814,0.2,4808000,37321.8609503535,0.0,37321.8609503535,191
158575.6237649809,0.2,158575.6237649809,71003360.0,318.57355,85323.0033835684,-260692.92,38267.985407391905,38267.985407391905,-25.213161,10,10,nan,85323.0033835684,85323.0033835684,192,0.0,85323.0033835684,0.2,4832000,38013.500184924,0.0,38013.500184924,192
141253.80009285273,0.3,141253.80009285273,72637730.0,461.47638,79149.6994866495,-282738.3,7497.48180920876,7497.48180920876,-25.234873,10,10,nan,79149.6994866495,79149.6994866495,193,0.0,79149.6994866495,0.3,4856000,40361.839697006355,0.0,40361.839697006355,193
152334.5604728845,0.6,152334.5604728845,77491210.0,514.5246,114610.23202277166,-273895.03,57726.007869219466,57726.007869219466,-25.430172,10,10,nan,114610.23202277161,114610.23202277161,194,0.0,114610.23202277166,0.6,4880000,25768.29750691397,0.0,25768.29750691397,194
117135.42134793896,0.1,117135.42134793896,76250456.0,429.8071,78693.9178576488,-281390.97,376.0309666847085,376.0309666847085,-25.534334,10,10,nan,78693.9178576488,78693.9178576488,195,0.0,78693.9178576488,0.1,4904000,31812.353635496853,0.0,31812.353635496853,195
139901.20018393872,0.3,139901.20018393872,588861400.0,601.54047,79935.28245629785,-248239.75,31460.824757157712,31460.824757157712,-25.841074,10,10,nan,79935.28245629782,79935.28245629782,196,0.0,79935.28245629785,0.3,4928000,33088.60132168951,0.0,33088.60132168951,196
172129.59555602304,0.3,172129.59555602304,73781520.0,700.37915,97414.90131270012,-265376.38,39000.092218986414,39000.092218986414,-25.938208,10,10,nan,97414.90131270011,97414.90131270011,197,0.0,97414.90131270012,0.3,4952000,43171.97668961279,0.0,43171.97668961279,197
