MetaTest/button-press-topdown-v1/Iteration,MetaTest/Average/SuccessRate,MetaTest/button-press-topdown-v1/SuccessRate,MetaTest/Average/Iteration,MetaTest/button-press-topdown-v1/AverageReturn,MetaTest/button-press-topdown-v1/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/button-press-topdown-v1/MaxReturn,MetaTest/Average/MinReturn,MetaTest/Average/StdReturn,MetaTest/Average/TerminationRate,MetaTest/Average/NumTrajs,TotalEnvSteps,MetaTest/Average/MaxReturn,MetaTest/button-press-topdown-v1/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/button-press-topdown-v1/MinReturn,MetaTest/button-press-topdown-v1/NumTrajs,MetaTest/button-press-topdown-v1/StdReturn
244,0.4,0.4,244,93438.9783670583,93438.9783670583,93438.9783670583,344635.171543518,-88.86506314409387,127326.17782533601,0.0,10,6080000,344635.171543518,0.0,93438.9783670583,-88.86506314409387,10,127326.17782533601
245,0.3,0.3,245,101138.80041411115,101138.80041411112,101138.80041411115,341776.9478388817,-89.70347209615616,128913.32370613146,0.0,10,6104000,341776.9478388817,0.0,101138.80041411112,-89.70347209615616,10,128913.32370613146
246,0.8,0.8,246,257115.99209960195,257115.99209960192,257115.99209960195,335016.5913209829,68411.70702111252,74557.7012687398,0.0,10,6128000,335016.5913209829,0.0,257115.99209960192,68411.70702111252,10,74557.7012687398
247,0.9,0.9,247,275257.360867313,275257.36086731305,275257.360867313,330789.27661880245,158930.19551445078,46755.58958700429,0.0,10,6152000,330789.27661880245,0.0,275257.36086731305,158930.19551445078,10,46755.58958700429
248,0.7,0.7,248,237840.33345183436,237840.33345183445,237840.33345183436,331496.0397773997,-17.757725102088788,103033.72800264016,0.0,10,6176000,331496.0397773997,0.0,237840.33345183445,-17.757725102088788,10,103033.72800264016
249,0.9,0.9,249,288221.14542597596,288221.145425976,288221.14542597596,333281.37134477776,215962.41206452256,39209.00131809898,0.0,10,6200000,333281.37134477776,0.0,288221.145425976,215962.41206452256,10,39209.00131809898
250,0.1,0.1,250,54837.29452059399,54837.29452059402,54837.29452059399,333155.65406309033,-97.47786406162766,112890.9448602443,0.0,10,6224000,333155.65406309033,0.0,54837.29452059402,-97.47786406162766,10,112890.9448602443
251,0.3,0.3,251,189023.42452947196,189023.42452947196,189023.42452947196,336462.1256166844,-48.81743785238186,112795.78490409261,0.0,10,6248000,336462.1256166844,0.0,189023.42452947196,-48.81743785238186,10,112795.78490409261
252,0.9,0.9,252,286573.4285157407,286573.4285157408,286573.4285157407,326012.29652670125,235081.61812552618,29561.89908272451,0.0,10,6272000,326012.29652670125,0.0,286573.4285157408,235081.61812552618,10,29561.89908272451
253,0.7,0.7,253,262415.5394497283,262415.5394497282,262415.5394497283,313180.08912756207,167615.6236803954,40926.61515239282,0.0,10,6296000,313180.08912756207,0.0,262415.5394497282,167615.6236803954,10,40926.61515239282
254,0.8,0.8,254,274247.12182749267,274247.1218274926,274247.12182749267,343164.3818537449,213417.50446570432,44459.45953149209,0.0,10,6320000,343164.3818537449,0.0,274247.1218274926,213417.50446570432,10,44459.45953149209
255,0.9,0.9,255,297421.96704902174,297421.9670490217,297421.96704902174,339920.8809904799,229671.74668513113,34523.25426483064,0.0,10,6344000,339920.8809904799,0.0,297421.9670490217,229671.74668513113,10,34523.25426483064
256,0.7,0.7,256,276900.0585678633,276900.0585678633,276900.0585678633,338523.2429661217,206941.53457982183,46028.53315950061,0.0,10,6368000,338523.2429661217,0.0,276900.0585678633,206941.53457982183,10,46028.53315950061
257,0.6,0.6,257,293348.6507945159,293348.6507945159,293348.6507945159,339813.4769920145,213046.32738979443,50761.33320640538,0.0,10,6392000,339813.4769920145,0.0,293348.6507945159,213046.32738979443,10,50761.33320640538
258,0.3,0.3,258,221554.03844975345,221554.03844975348,221554.03844975345,331230.2794200907,93417.89075302247,59092.18463477892,0.0,10,6416000,331230.2794200907,0.0,221554.03844975348,93417.89075302247,10,59092.18463477892
259,0.7,0.7,259,285037.0086663773,285037.00866637717,285037.0086663773,340867.5379379058,231032.77514414996,41794.473871821254,0.0,10,6440000,340867.5379379058,0.0,285037.00866637717,231032.77514414996,10,41794.473871821254
