MetaTest/handle-press-side-v1/StdReturn,Average/MinReturn,Average/AverageDiscountedReturn,Average/MaxReturn,MetaTest/handle-press-side-v1/SuccessRate,GaussianMLPPolicy/dLoss,MetaTest/Average/TerminationRate,handle-press-side-v1/TerminationRate,Average/AverageReturn,handle-press-side-v1/SuccessRate,GaussianMLPPolicy/Entropy,TotalEnvSteps,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/KLAfter,GaussianMLPPolicy/LossAfter,Average/Iteration,MetaTest/Average/SuccessRate,MetaTest/handle-press-side-v1/AverageDiscountedReturn,Average/NumEpisodes,MetaTest/handle-press-side-v1/NumEpisodes,MetaTest/handle-press-side-v1/Iteration,handle-press-side-v1/NumEpisodes,MetaTest/handle-press-side-v1/AverageReturn,Average/SuccessRate,MetaTest/Average/MinReturn,GaussianMLPPolicy/KLBefore,MetaTest/handle-press-side-v1/MinReturn,handle-press-side-v1/AverageDiscountedReturn,MetaTest/Average/AverageReturn,handle-press-side-v1/MinReturn,handle-press-side-v1/AverageReturn,Iteration,MetaTest/Average/StdReturn,handle-press-side-v1/MaxReturn,MetaTest/Average/NumEpisodes,MetaTest/handle-press-side-v1/TerminationRate,handle-press-side-v1/StdReturn,Average/StdReturn,MetaTest/Average/MaxReturn,MetaTest/Average/Iteration,MetaTest/Average/AverageDiscountedReturn,handle-press-side-v1/Iteration,Average/TerminationRate,MetaTest/handle-press-side-v1/MaxReturn
0.0,-47.040050618217705,3148.7833526614104,67781.2997906388,0.0,1.4039187590242364e-09,0.0,0.0,9544.655379798314,0.0,5.653199195861816,3760000,3.793638736482308e-09,9.972643510991475e-07,2.3897199774580713e-09,46,0.0,-15.951013988649095,200,1,46,200,-15.951013988649091,0.0,-15.951013988649091,0.0,-15.951013988649091,3148.7833526614104,-15.951013988649091,-47.040050618217705,9544.655379798314,46,0.0,67781.2997906388,1,0.0,12696.967825402486,12696.967825402486,-15.951013988649091,46,-15.951013988649095,46,0.0,-15.951013988649091
0.0,-46.19362375237249,3285.473074863126,60575.77958249502,0.0,1.3672661225427873e-08,0.0,0.0,9208.959393143072,0.0,5.653965950012207,3840000,1.944738414749736e-06,9.642965778766666e-06,1.931065753524308e-06,47,0.0,19791.78407547982,200,1,47,200,19791.784075479805,0.0,19791.784075479805,0.0,19791.784075479805,3285.473074863126,19791.784075479805,-46.19362375237249,9208.959393143072,47,0.0,60575.77958249502,1,0.0,13543.945613617487,13543.945613617487,19791.784075479805,47,19791.78407547982,47,0.0,19791.784075479805
0.0,-35.00475471839287,2810.043424909903,50341.58388450199,0.0,1.0163603292312473e-08,0.0,0.0,8558.925720393532,0.0,5.652215003967285,3920000,-3.250635472795693e-06,7.174090569606051e-06,-3.2607990760880057e-06,48,0.0,33642.72140206435,200,1,48,200,33642.721402064366,0.0,33642.721402064366,0.0,33642.721402064366,2810.043424909903,33642.721402064366,-35.00475471839287,8558.925720393532,48,0.0,50341.58388450199,1,0.0,12223.964549499999,12223.964549499999,33642.721402064366,48,33642.72140206435,48,0.0,33642.721402064366
0.0,-46.59987280996572,3989.6575308105116,70474.13873353951,0.0,1.5736645764263812e-08,0.0,0.0,11575.68045906983,0.0,5.653193473815918,4000000,1.1735589851014083e-06,1.1095236914115958e-05,1.1578223393371445e-06,49,0.0,29230.548119967287,200,1,49,200,29230.54811996726,0.0,29230.54811996726,0.0,29230.54811996726,3989.6575308105116,29230.54811996726,-46.59987280996572,11575.68045906983,49,0.0,70474.13873353951,1,0.0,15276.670746078793,15276.670746078793,29230.54811996726,49,29230.548119967287,49,0.0,29230.54811996726
0.0,-45.59982595664924,3456.8597817489213,58646.2956848111,0.0,1.2401983440213371e-08,0.0,0.0,9800.00272651428,0.0,5.652144432067871,4080000,-1.8429151396048837e-06,8.761960089032073e-06,-1.855317123045097e-06,50,0.0,-20.758381768344737,200,1,50,200,-20.758381768344737,0.0,-20.758381768344737,0.0,-20.758381768344737,3456.8597817489213,-20.758381768344737,-45.59982595664924,9800.00272651428,50,0.0,58646.2956848111,1,0.0,13006.640401912744,13006.640401912744,-20.758381768344737,50,-20.758381768344737,50,0.0,-20.758381768344737
0.0,-46.86212044011856,3987.951183982669,69102.0901891429,0.0,6.089294402045198e-09,0.0,0.0,11688.79035890781,0.0,5.651228904724121,4160000,-1.8283324152434943e-06,4.291190180083504e-06,-1.8344217096455395e-06,51,0.0,25330.572749218965,200,1,51,200,25330.57274921897,0.0,25330.57274921897,0.0,25330.57274921897,3987.951183982669,25330.57274921897,-46.86212044011856,11688.79035890781,51,0.0,69102.0901891429,1,0.0,15123.332471898932,15123.332471898932,25330.57274921897,51,25330.572749218965,51,0.0,25330.57274921897
0.0,-45.17513002887469,4059.6740180774195,56145.438068008094,0.0,1.3908675100537948e-08,0.0,0.0,11307.087574781253,0.0,5.650374889373779,4240000,-1.1063045803894056e-06,9.840599886956625e-06,-1.1202132554899435e-06,52,0.0,6805.450421294835,200,1,52,200,6805.450421294834,0.0,6805.450421294834,0.0,6805.450421294834,4059.6740180774195,6805.450421294834,-45.17513002887469,11307.087574781253,52,0.0,56145.438068008094,1,0.0,14897.413850729228,14897.413850729228,6805.450421294834,52,6805.450421294835,52,0.0,6805.450421294834
0.0,-44.476021864839645,2902.051453152588,57087.268490540555,0.0,1.3242242857813835e-08,0.0,0.0,8381.759723568091,0.0,5.647956848144531,4320000,-3.497642637739773e-06,9.359262548969127e-06,-3.5108848805975867e-06,53,0.0,-50.42716983665718,200,1,53,200,-50.42716983665716,0.0,-50.42716983665716,0.0,-50.42716983665716,2902.051453152588,-50.42716983665716,-44.476021864839645,8381.759723568091,53,0.0,57087.268490540555,1,0.0,12502.242584490727,12502.242584490727,-50.42716983665716,53,-50.42716983665718,53,0.0,-50.42716983665716
0.0,-46.16395179926285,4309.297262144342,85463.72560889432,0.0,1.4499164535664022e-08,0.0,0.0,12470.371576686233,0.0,5.648988246917725,4400000,2.4645930807309924e-06,1.0236988600809127e-05,2.4500939161953283e-06,54,0.0,-26.22128999524197,200,1,54,200,-26.22128999524197,0.0,-26.22128999524197,0.0,-26.22128999524197,4309.297262144342,-26.22128999524197,-46.16395179926285,12470.371576686233,54,0.0,85463.72560889432,1,0.0,15347.3927802725,15347.3927802725,-26.22128999524197,54,-26.22128999524197,54,0.0,-26.22128999524197
0.0,-48.96686282515971,4015.6496843791124,81724.44751443132,0.0,7.040227956167655e-09,0.0,0.0,12339.92391123108,0.0,5.648691177368164,4480000,-4.785532610185328e-07,4.973856448486913e-06,-4.855934889747004e-07,55,0.0,41769.49463620567,200,1,55,200,41769.49463620568,0.0,41769.49463620568,0.0,41769.49463620568,4015.6496843791124,41769.49463620568,-48.96686282515971,12339.92391123108,55,0.0,81724.44751443132,1,0.0,16931.280602577077,16931.280602577077,41769.49463620568,55,41769.49463620567,55,0.0,41769.49463620568
0.0,-41.79792620967639,3467.894970564747,57654.70970039301,0.0,1.4860006558592431e-08,0.0,0.0,10000.528180023095,0.0,5.647038459777832,4560000,-3.431962568356539e-06,1.0492372894077562e-05,-3.4468225749151316e-06,56,0.0,5336.706036242531,200,1,56,200,5336.706036242532,0.0,5336.706036242532,0.0,5336.706036242532,3467.894970564747,5336.706036242532,-41.79792620967639,10000.528180023095,56,0.0,57654.70970039301,1,0.0,14304.832685665982,14304.832685665982,5336.706036242532,56,5336.706036242531,56,0.0,5336.706036242532
0.0,-51.671667276415,4293.717145785666,68034.5404251751,0.0,9.288442015531473e-09,0.0,0.0,12498.638854985265,0.0,5.647537708282471,4640000,7.416068683596677e-07,6.556701009685639e-06,7.323184263441362e-07,57,0.0,30867.705946147802,200,1,57,200,30867.705946147806,0.0,30867.705946147806,0.0,30867.705946147806,4293.717145785666,30867.705946147806,-51.671667276415,12498.638854985265,57,0.0,68034.5404251751,1,0.0,16169.076733002905,16169.076733002905,30867.705946147806,57,30867.705946147802,57,0.0,30867.705946147806
0.0,-47.901517351748,4833.1845915035665,109250.32843585438,0.0,2.3374042257273686e-08,0.0,0.0,14255.54278970357,0.0,5.647844314575195,4720000,4.779918754138635e-07,1.6483652871102095e-05,4.5461783315658977e-07,58,0.0,7769.717862524494,200,1,58,200,7769.717862524492,0.0,7769.717862524492,0.0,7769.717862524492,4833.1845915035665,7769.717862524492,-47.901517351748,14255.54278970357,58,0.0,109250.32843585438,1,0.0,19811.781784794483,19811.781784794483,7769.717862524492,58,7769.717862524494,58,0.0,7769.717862524492
0.0,-46.940423479863405,3588.806939100678,92234.39541626483,0.0,7.455220440988342e-09,0.0,0.0,10594.544330948916,0.0,5.647750377655029,4800000,-9.357472663396038e-08,5.268103905109456e-06,-1.0102994707494872e-07,59,0.0,37480.933406599725,200,1,59,200,37480.93340659973,0.0,37480.93340659973,0.0,37480.93340659973,3588.806939100678,37480.93340659973,-46.940423479863405,10594.544330948916,59,0.0,92234.39541626483,1,0.0,15221.19813261907,15221.19813261907,37480.93340659973,59,37480.933406599725,59,0.0,37480.93340659973
0.0,-46.45790240130036,3217.011191611688,59630.09889050716,0.0,5.381662049330771e-08,0.0,0.0,9169.52545416135,0.0,5.636274337768555,4880000,-8.196051567210816e-06,3.795553129748441e-05,-8.249868187704124e-06,60,0.0,4611.824371243382,200,1,60,200,4611.824371243383,0.0,4611.824371243383,0.0,4611.824371243383,3217.011191611688,4611.824371243383,-46.45790240130036,9169.52545416135,60,0.0,59630.09889050716,1,0.0,13086.847662983153,13086.847662983153,4611.824371243383,60,4611.824371243382,60,0.0,4611.824371243383
0.0,-49.364704894554954,4231.850575528057,69182.57530952757,0.0,5.571962446992984e-09,0.0,0.0,12602.847715138298,0.0,5.6366868019104,4960000,9.03414388631063e-07,3.935658696718747e-06,8.978424261840701e-07,61,0.0,25383.53804643233,200,1,61,200,25383.53804643232,0.0,25383.53804643232,0.0,25383.53804643232,4231.850575528057,25383.53804643232,-49.364704894554954,12602.847715138298,61,0.0,69182.57530952757,1,0.0,15776.502085948445,15776.502085948445,25383.53804643232,61,25383.53804643233,61,0.0,25383.53804643232
0.0,-40.00369223599897,3933.9511112549426,71496.36308999681,0.0,1.2172023389211972e-08,0.0,0.0,11385.473667528298,0.0,5.636878490447998,5040000,4.2899745267277467e-07,8.603261449025013e-06,4.168254292835627e-07,62,0.0,37239.64830592058,200,1,62,200,37239.64830592054,0.0,37239.64830592054,0.0,37239.64830592054,3933.9511112549426,37239.64830592054,-40.00369223599897,11385.473667528298,62,0.0,71496.36308999681,1,0.0,15350.372227517832,15350.372227517832,37239.64830592054,62,37239.64830592058,62,0.0,37239.64830592054
0.0,-39.92316017307871,4002.106406887234,83992.03154033399,0.0,9.99739313556347e-09,0.0,0.0,11828.484481373842,0.0,5.638313293457031,5120000,2.507661065465072e-06,7.0581941145064775e-06,2.4976636723295087e-06,63,0.0,54898.62893273063,200,1,63,200,54898.62893273062,0.0,54898.62893273062,0.0,54898.62893273062,4002.106406887234,54898.62893273062,-39.92316017307871,11828.484481373842,63,0.0,83992.03154033399,1,0.0,17010.91525673909,17010.91525673909,54898.62893273062,63,54898.62893273063,63,0.0,54898.62893273062
0.0,-46.9004031027574,3688.4145051698742,78531.38743425821,0.0,9.484892871114425e-09,0.0,0.0,10871.938910312003,0.0,5.640990734100342,5200000,2.9876282496843487e-06,6.6976072048419155e-06,2.9781433568132343e-06,64,0.0,5344.469296048195,200,1,64,200,5344.4692960482,0.0,5344.4692960482,0.0,5344.4692960482,3688.4145051698742,5344.4692960482,-46.9004031027574,10871.938910312003,64,0.0,78531.38743425821,1,0.0,15391.440652272224,15391.440652272224,5344.4692960482,64,5344.469296048195,64,0.0,5344.4692960482
0.0,-52.79269852661325,4328.694228064132,57856.122641969036,0.0,2.039996616076678e-09,0.0,0.0,12143.01215067776,0.0,5.6402506828308105,5280000,-1.3037304142926587e-06,1.4486874988506315e-06,-1.3057704109087354e-06,65,0.0,18203.363776374223,200,1,65,200,18203.363776374223,0.0,18203.363776374223,0.0,18203.363776374223,4328.694228064132,18203.363776374223,-52.79269852661325,12143.01215067776,65,0.0,57856.122641969036,1,0.0,14588.969355301833,14588.969355301833,18203.363776374223,65,18203.363776374223,65,0.0,18203.363776374223
0.0,-40.907392953966294,3909.298053616496,87899.26601176853,0.0,1.1027395885321312e-08,0.0,0.0,11579.855532247848,0.0,5.637359619140625,5360000,-2.8755453058693092e-06,7.780868145346176e-06,-2.8865727017546305e-06,66,0.0,-37.40389985697595,200,1,66,200,-37.40389985697591,0.0,-37.40389985697591,0.0,-37.40389985697591,3909.298053616496,-37.40389985697591,-40.907392953966294,11579.855532247848,66,0.0,87899.26601176853,1,0.0,15932.010122269005,15932.010122269005,-37.40389985697591,66,-37.40389985697595,66,0.0,-37.40389985697591
0.0,-46.46751153902059,3994.8948234385216,58676.248399954944,0.0,6.779657724109711e-09,0.0,0.0,11077.212194922475,0.0,5.637794494628906,5440000,6.577858471246145e-07,4.788513706444064e-06,6.510061894005048e-07,67,0.0,4613.890112924442,200,1,67,200,4613.890112924442,0.0,4613.890112924442,0.0,4613.890112924442,3994.8948234385216,4613.890112924442,-46.46751153902059,11077.212194922475,67,0.0,58676.248399954944,1,0.0,14031.437761220765,14031.437761220765,4613.890112924442,67,4613.890112924442,67,0.0,4613.890112924442
0.0,-43.17247128595093,4019.7788038485464,91416.33657496856,0.0,1.0853227649931796e-08,0.0,0.0,11442.988047996652,0.0,5.635521411895752,5520000,-2.310984200448729e-06,7.671360435779206e-06,-2.321837428098661e-06,68,0.0,-15.56884820792295,200,1,68,200,-15.56884820792295,0.0,-15.56884820792295,0.0,-15.56884820792295,4019.7788038485464,-15.56884820792295,-43.17247128595093,11442.988047996652,68,0.0,91416.33657496856,1,0.0,16751.79409814423,16751.79409814423,-15.56884820792295,68,-15.56884820792295,68,0.0,-15.56884820792295
0.0,-44.13743102166617,4472.482003754574,98210.92551135366,0.0,2.500564733054489e-08,0.0,0.0,12762.835980616459,0.0,5.634965896606445,5600000,-1.4348979675560258e-06,1.763084947015159e-05,-1.4599036148865707e-06,69,0.0,20902.43134973958,200,1,69,200,20902.43134973959,0.0,20902.43134973959,0.0,20902.43134973959,4472.482003754574,20902.43134973959,-44.13743102166617,12762.835980616459,69,0.0,98210.92551135366,1,0.0,16488.355594904882,16488.355594904882,20902.43134973959,69,20902.43134973958,69,0.0,20902.43134973959
0.0,-46.17178471161389,4378.411965744054,86879.19073886146,0.0,1.7855654732557014e-09,0.0,0.0,12584.898042802617,0.0,5.6352996826171875,5680000,6.360170345942606e-07,1.2674101981247077e-06,6.342314691210049e-07,70,0.0,20748.714640115613,200,1,70,200,20748.714640115613,0.0,20748.714640115613,0.0,20748.714640115613,4378.411965744054,20748.714640115613,-46.17178471161389,12584.898042802617,70,0.0,86879.19073886146,1,0.0,15971.682709095083,15971.682709095083,20748.714640115613,70,20748.714640115613,70,0.0,20748.714640115613
0.0,-50.932899228645034,3909.2924477285414,68189.17467077653,0.0,4.195658220851328e-08,0.0,0.0,11363.649652104248,0.0,5.631706714630127,5760000,-3.372559831404942e-06,2.9588505640276708e-05,-3.4145164136134554e-06,71,0.0,5380.315934903966,200,1,71,200,5380.3159349039615,0.0,5380.3159349039615,0.0,5380.3159349039615,3909.2924477285414,5380.3159349039615,-50.932899228645034,11363.649652104248,71,0.0,68189.17467077653,1,0.0,14932.763519900454,14932.763519900454,5380.3159349039615,71,5380.315934903966,71,0.0,5380.3159349039615
0.0,-52.41724224901936,4029.4582715279644,57939.14534478456,0.0,2.5805093173403293e-08,0.0,0.0,11307.581436551241,0.0,5.630715370178223,5840000,-1.1771478511946043e-06,1.8190945411333814e-05,-1.2029529443680076e-06,72,0.0,2179.074038390275,200,1,72,200,2179.0740383902735,0.0,2179.0740383902735,0.0,2179.0740383902735,4029.4582715279644,2179.0740383902735,-52.41724224901936,11307.581436551241,72,0.0,57939.14534478456,1,0.0,15020.82170022151,15020.82170022151,2179.0740383902735,72,2179.074038390275,72,0.0,2179.0740383902735
0.0,-43.35415777656146,4155.274634277674,88970.38090100906,0.0,1.8263563106302172e-08,0.0,0.0,12150.827489237465,0.0,5.628990173339844,5920000,-2.0075995053048246e-06,1.288103339902591e-05,-2.0258630684111267e-06,73,0.0,-29.879124815651725,200,1,73,200,-29.879124815651696,0.0,-29.879124815651696,0.0,-29.879124815651696,4155.274634277674,-29.879124815651696,-43.35415777656146,12150.827489237465,73,0.0,88970.38090100906,1,0.0,16100.262527945391,16100.262527945391,-29.879124815651696,73,-29.879124815651725,73,0.0,-29.879124815651696
0.0,-44.650165852222464,3766.5521903071985,66446.28615168759,0.0,8.117012839647941e-09,0.0,0.0,11172.830246230662,0.0,5.627655982971191,6000000,-2.5010635908984113e-06,5.736605544370832e-06,-2.5091806037380593e-06,74,0.0,34147.03331180763,200,1,74,200,34147.03331180764,0.0,34147.03331180764,0.0,34147.03331180764,3766.5521903071985,34147.03331180764,-44.650165852222464,11172.830246230662,74,0.0,66446.28615168759,1,0.0,15834.00316587553,15834.00316587553,34147.03331180764,74,34147.03331180763,74,0.0,34147.03331180764
0.0,-41.12940223059011,4244.698872164656,74553.3329326703,0.0,4.729940883407835e-09,0.0,0.0,12059.676233858634,0.0,5.626734256744385,6080000,-1.377099692945194e-06,3.321287977087195e-06,-1.3818296338286018e-06,75,0.0,1447.13686364207,200,1,75,200,1447.1368636420686,0.0,1447.1368636420686,0.0,1447.1368636420686,4244.698872164656,1447.1368636420686,-41.12940223059011,12059.676233858634,75,0.0,74553.3329326703,1,0.0,15579.804538244856,15579.804538244856,1447.1368636420686,75,1447.13686364207,75,0.0,1447.1368636420686
0.0,-41.865581153755066,3520.948852498812,103542.8265897555,0.0,2.256257403132622e-09,0.0,0.0,10561.758459076435,0.0,5.626649379730225,6160000,-1.7738432234182255e-07,1.6222398926402093e-06,-1.7964057974495518e-07,76,0.0,18214.5971134222,200,1,76,200,18214.597113422227,0.0,18214.597113422227,0.0,18214.597113422227,3520.948852498812,18214.597113422227,-41.865581153755066,10561.758459076435,76,0.0,103542.8265897555,1,0.0,16005.008602082267,16005.008602082267,18214.597113422227,76,18214.5971134222,76,0.0,18214.597113422227
0.0,-53.19123336655685,4779.086131153288,90504.80631268822,0.0,5.906144906475674e-09,0.0,0.0,13386.519234307185,0.0,5.625755786895752,6240000,-1.9043667407458997e-06,4.174758032604586e-06,-1.9102728856523754e-06,77,0.0,-33.44795600962061,200,1,77,200,-33.44795600962062,0.0,-33.44795600962062,0.0,-33.44795600962062,4779.086131153288,-33.44795600962062,-53.19123336655685,13386.519234307185,77,0.0,90504.80631268822,1,0.0,16829.124604877965,16829.124604877965,-33.44795600962062,77,-33.44795600962061,77,0.0,-33.44795600962062
0.0,-48.61593364853323,3236.481519432275,80113.05611809737,0.0,1.538887772767339e-08,0.0,0.0,9258.237176747312,0.0,5.624277591705322,6320000,-1.9816402527794708e-06,1.0858758287213277e-05,-1.997029130507144e-06,78,0.0,-43.30571942601148,200,1,78,200,-43.30571942601149,0.0,-43.30571942601149,0.0,-43.30571942601149,3236.481519432275,-43.30571942601149,-48.61593364853323,9258.237176747312,78,0.0,80113.05611809737,1,0.0,14338.444140394738,14338.444140394738,-43.30571942601149,78,-43.30571942601148,78,0.0,-43.30571942601149
0.0,-49.122738464085124,4440.064396885027,81252.7288249399,0.0,1.082185008272063e-09,0.0,0.0,12999.681044525623,0.0,5.624081611633301,6400000,-4.188707976027217e-07,7.503418260057515e-07,-4.199529826109938e-07,79,0.0,5837.907921253467,200,1,79,200,5837.907921253465,0.0,5837.907921253465,0.0,5837.907921253465,4440.064396885027,5837.907921253465,-49.122738464085124,12999.681044525623,79,0.0,81252.7288249399,1,0.0,17541.82949538977,17541.82949538977,5837.907921253465,79,5837.907921253467,79,0.0,5837.907921253465
0.0,-49.217401909319605,4103.5663190443665,98224.25802954765,0.0,9.658151611802168e-09,0.0,0.0,12085.083349722401,0.0,5.6241374015808105,6480000,1.5499963978982123e-07,6.819414466008311e-06,1.4534148817801906e-07,80,0.0,9183.193635759771,200,1,80,200,9183.193635759777,0.0,9183.193635759777,0.0,9183.193635759777,4103.5663190443665,9183.193635759777,-49.217401909319605,12085.083349722401,80,0.0,98224.25802954765,1,0.0,18094.87788139712,18094.87788139712,9183.193635759777,80,9183.193635759771,80,0.0,9183.193635759777
0.0,-43.57625961915528,3989.131267440399,90508.26077897515,0.0,1.0577991815807763e-08,0.0,0.0,11175.156840132931,0.0,5.62347412109375,6560000,-1.5719191424068413e-06,7.447159532603109e-06,-1.582497134222649e-06,81,0.0,-21.460522046374052,200,1,81,200,-21.46052204637404,0.0,-21.46052204637404,0.0,-21.46052204637404,3989.131267440399,-21.46052204637404,-43.57625961915528,11175.156840132931,81,0.0,90508.26077897515,1,0.0,15827.10923675646,15827.10923675646,-21.46052204637404,81,-21.460522046374052,81,0.0,-21.46052204637404
0.0,-44.12139818230363,4292.13789196805,82430.07201335153,0.0,3.1544971079711104e-09,0.0,0.0,11887.292590633797,0.0,5.623322010040283,6640000,-3.3207470551133156e-07,2.2195818019099534e-06,-3.3522920261930267e-07,82,0.0,-22.427085963355086,200,1,82,200,-22.427085963355086,0.0,-22.427085963355086,0.0,-22.427085963355086,4292.13789196805,-22.427085963355086,-44.12139818230363,11887.292590633797,82,0.0,82430.07201335153,1,0.0,16340.623619944396,16340.623619944396,-22.427085963355086,82,-22.427085963355086,82,0.0,-22.427085963355086
0.0,-45.01575121686075,4801.103353608023,80163.87190979937,0.0,6.24072526989039e-09,0.0,0.0,13664.468670943861,0.0,5.6226348876953125,6720000,-1.3429198588710278e-06,4.4054477257304825e-06,-1.3491605841409182e-06,83,0.0,33465.13831650235,200,1,83,200,33465.13831650235,0.0,33465.13831650235,0.0,33465.13831650235,4801.103353608023,33465.13831650235,-45.01575121686075,13664.468670943861,83,0.0,80163.87190979937,1,0.0,17796.60924480058,17796.60924480058,33465.13831650235,83,33465.13831650235,83,0.0,33465.13831650235
0.0,-51.945490256126554,4355.641498946631,72520.09377380095,0.0,5.828269422636367e-09,0.0,0.0,12981.352964915877,0.0,5.622012138366699,6800000,-9.459967031943961e-07,4.1490434341540094e-06,-9.518249726170325e-07,84,0.0,9833.988131982616,200,1,84,200,9833.98813198262,0.0,9833.98813198262,0.0,9833.98813198262,4355.641498946631,9833.98813198262,-51.945490256126554,12981.352964915877,84,0.0,72520.09377380095,1,0.0,17463.368090722448,17463.368090722448,9833.98813198262,84,9833.988131982616,84,0.0,9833.98813198262
0.0,-51.625104895847564,3967.68510952879,84682.9967717658,0.0,4.792354957317002e-09,0.0,0.0,11454.34503433079,0.0,5.620580673217773,6880000,-1.502007989984122e-06,3.3659168821031926e-06,-1.5068003449414391e-06,85,0.0,9454.42635834296,200,1,85,200,9454.426358342962,0.0,9454.426358342962,0.0,9454.426358342962,3967.68510952879,9454.426358342962,-51.625104895847564,11454.34503433079,85,0.0,84682.9967717658,1,0.0,17236.329711014012,17236.329711014012,9454.426358342962,85,9454.42635834296,85,0.0,9454.426358342962
0.0,-57.96992292527635,3780.064260883961,65257.232776326906,0.0,4.479510096189188e-09,0.0,0.0,10580.92517122522,0.0,5.620499610900879,6960000,-1.1282658363143128e-07,3.1576751098327804e-06,-1.1730609372762046e-07,86,0.0,-25.770114703865527,200,1,86,200,-25.770114703865538,0.0,-25.770114703865538,0.0,-25.770114703865538,3780.064260883961,-25.770114703865538,-57.96992292527635,10580.92517122522,86,0.0,65257.232776326906,1,0.0,14944.434703265819,14944.434703265819,-25.770114703865538,86,-25.770114703865527,86,0.0,-25.770114703865538
0.0,-47.19626092344125,4207.503941613252,80726.0472045338,0.0,5.289166438160464e-09,0.0,0.0,12350.747862150452,0.0,5.619449138641357,7040000,-2.202681116614258e-06,3.6930716760252835e-06,-2.2079702830524184e-06,87,0.0,718.6188696584765,200,1,87,200,718.618869658476,0.0,718.618869658476,0.0,718.618869658476,4207.503941613252,718.618869658476,-47.19626092344125,12350.747862150452,87,0.0,80726.0472045338,1,0.0,17548.15584463085,17548.15584463085,718.618869658476,87,718.6188696584765,87,0.0,718.618869658476
0.0,-45.958431060549664,3888.6883246140405,78516.03040589287,0.0,4.2478092154851765e-09,0.0,0.0,11679.953882960142,0.0,5.619555473327637,7120000,2.419361351257976e-07,2.9987600100866985e-06,2.3768832591031241e-07,88,0.0,3635.9352533759634,200,1,88,200,3635.9352533759647,0.0,3635.9352533759647,0.0,3635.9352533759647,3888.6883246140405,3635.9352533759647,-45.958431060549664,11679.953882960142,88,0.0,78516.03040589287,1,0.0,17069.42647472363,17069.42647472363,3635.9352533759647,88,3635.9352533759634,88,0.0,3635.9352533759647
0.0,-51.48531091236176,3748.2922693111927,78408.74343608656,0.0,7.832340997993015e-09,0.0,0.0,10558.447443988083,0.0,5.618855953216553,7200000,-1.1181692798345466e-06,5.5541449910379015e-06,-1.1260016208325396e-06,89,0.0,6396.808276791564,200,1,89,200,6396.808276791559,0.0,6396.808276791559,0.0,6396.808276791559,3748.2922693111927,6396.808276791559,-51.48531091236176,10558.447443988083,89,0.0,78408.74343608656,1,0.0,15280.458243482088,15280.458243482088,6396.808276791559,89,6396.808276791564,89,0.0,6396.808276791559
0.0,-50.16356954682281,4498.250422740319,83065.66328985787,0.0,7.19182935426943e-09,0.0,0.0,12880.308499181718,0.0,5.617981433868408,7280000,-1.3495334769686451e-06,5.071690793556627e-06,-1.3567253063229145e-06,90,0.0,8514.540490198464,200,1,90,200,8514.540490198462,0.0,8514.540490198462,0.0,8514.540490198462,4498.250422740319,8514.540490198462,-50.16356954682281,12880.308499181718,90,0.0,83065.66328985787,1,0.0,17909.54267937658,17909.54267937658,8514.540490198462,90,8514.540490198464,90,0.0,8514.540490198462
0.0,-49.796513257227154,4389.67072991791,77178.97321958766,0.0,5.499714461620897e-09,0.0,0.0,12516.091698434855,0.0,5.617009162902832,7360000,-2.056907305814093e-06,3.896388989232946e-06,-2.062407020275714e-06,91,0.0,41226.1932984899,200,1,91,200,41226.19329848989,0.0,41226.19329848989,0.0,41226.19329848989,4389.67072991791,41226.19329848989,-49.796513257227154,12516.091698434855,91,0.0,77178.97321958766,1,0.0,15790.843132874956,15790.843132874956,41226.19329848989,91,41226.1932984899,91,0.0,41226.19329848989
0.0,-43.26984799435331,4004.3050243857974,91160.51716667398,0.0,7.070411811582744e-09,0.0,0.0,11085.795021344244,0.0,5.617408752441406,7440000,4.990496336176875e-07,4.9930476961890236e-06,4.919792218061048e-07,92,0.0,38976.814547375514,200,1,92,200,38976.81454737552,0.0,38976.81454737552,0.0,38976.81454737552,4004.3050243857974,38976.81454737552,-43.26984799435331,11085.795021344244,92,0.0,91160.51716667398,1,0.0,16430.02200530804,16430.02200530804,38976.81454737552,92,38976.814547375514,92,0.0,38976.81454737552
0.0,-44.06013749068268,3970.9209419086214,77176.54768915704,0.0,3.4334277643210953e-09,0.0,0.0,11767.312215926573,0.0,5.617134094238281,7520000,-4.281933740912791e-07,2.4181033495551674e-06,-4.316268018556002e-07,93,0.0,22345.621806834064,200,1,93,200,22345.62180683408,0.0,22345.62180683408,0.0,22345.62180683408,3970.9209419086214,22345.62180683408,-44.06013749068268,11767.312215926573,93,0.0,77176.54768915704,1,0.0,16624.08595573314,16624.08595573314,22345.62180683408,93,22345.621806834064,93,0.0,22345.62180683408
0.0,-39.52212109866993,4664.12097799183,97985.35303599371,0.0,3.1395757105201483e-09,0.0,0.0,13856.58524433028,0.005,5.616687297821045,7600000,-7.986247396729595e-07,2.2034528228687122e-06,-8.017643153834797e-07,94,0.0,-20.764495035747057,200,1,94,200,-20.764495035747068,0.005,-20.764495035747068,0.0,-20.764495035747068,4664.12097799183,-20.764495035747068,-39.52212109866993,13856.58524433028,94,0.0,97985.35303599371,1,0.0,19782.653539542134,19782.653539542134,-20.764495035747068,94,-20.764495035747057,94,0.0,-20.764495035747068
