MetaTest/push-v1/Iteration,GaussianMLPPolicy/LossBefore,MetaTest/Average/SuccessRate,Average/Iteration,push-v1/StdReturn,push-v1/MinReturn,Average/AverageReturn,push-v1/AverageReturn,Average/MinReturn,MetaTest/push-v1/TerminationRate,push-v1/NumEpisodes,MetaTest/Average/MinReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/push-v1/StdReturn,GaussianMLPPolicy/LossAfter,push-v1/SuccessRate,Average/MaxReturn,GaussianMLPPolicy/Entropy,push-v1/MaxReturn,MetaTest/Average/Iteration,GaussianMLPPolicy/KLBefore,MetaTest/Average/MaxReturn,MetaTest/Average/TerminationRate,MetaTest/push-v1/NumEpisodes,MetaTest/push-v1/AverageReturn,Average/TerminationRate,MetaTest/push-v1/SuccessRate,push-v1/TerminationRate,MetaTest/Average/NumEpisodes,GaussianMLPPolicy/KLAfter,push-v1/Iteration,MetaTest/Average/StdReturn,Iteration,TotalEnvSteps,push-v1/AverageDiscountedReturn,Average/AverageDiscountedReturn,MetaTest/push-v1/MaxReturn,MetaTest/Average/AverageReturn,Average/StdReturn,MetaTest/push-v1/AverageDiscountedReturn,Average/NumEpisodes,GaussianMLPPolicy/dLoss,MetaTest/push-v1/MinReturn,Average/SuccessRate
,1.0048808007923071e-06,,64,23649.30944816875,-20.44135490285758,14826.211464113254,14826.211464113254,-20.44135490285758,,200,,,,9.981871471609338e-07,0.13,147224.68512489708,5.773277759552002,147224.68512489708,,0.0,,,,,0.0,,0.0,,4.737255949294195e-06,64,,64,5200000,4222.435224556334,4222.435224556334,,,23649.30944816875,,200,6.693653631373309e-09,,0.13
,3.501751734802383e-06,,65,22531.80532098381,-42.70167344186929,14190.146822627343,14190.146822627343,-42.70167344186929,,200,,,,3.3388510018994566e-06,0.12,106820.39075338889,5.777678489685059,106820.39075338889,,0.0,,,,,0.0,,0.0,,0.00011413254833314568,65,,65,5280000,4103.245583913987,4103.245583913987,,,22531.80532098381,,200,1.629007329029264e-07,,0.12
,2.6895739324572787e-07,,66,21464.364898957843,-51.59330105326588,13054.65259770609,13054.65259770609,-51.59330105326588,,200,,,,2.5454366436861164e-07,0.11,138946.39031586,5.7777533531188965,138946.39031586,,0.0,,,,,0.0,,0.0,,1.0203879355685785e-05,66,,66,5360000,3497.3610928426765,3497.3610928426765,,,21464.364898957843,,200,1.4413728877116228e-08,,0.11
,-2.160310259569087e-06,,67,19472.618424015847,-20.44516308590172,10358.248804059434,10358.248804059434,-20.44516308590172,,200,,,,-2.200247536165989e-06,0.08,134276.34344106348,5.777015686035156,134276.34344106348,,0.0,,,,,0.0,,0.0,,2.823557224473916e-05,67,,67,5440000,2796.642913604134,2796.642913604134,,,19472.618424015847,,200,3.993727659690194e-08,,0.08
,3.0096912269073073e-06,,68,22147.510557900187,-22.295165290880977,14132.571375842906,14132.571375842906,-22.295165290880977,,200,,,,2.9458321932906983e-06,0.125,159860.1429487177,5.779553413391113,159860.1429487177,,0.0,,,,,0.0,,0.0,,4.5021130063105375e-05,68,,68,5520000,4011.50338186936,4011.50338186936,,,22147.510557900187,,200,6.385903361660894e-08,,0.125
,-2.8767294679710176e-06,,69,18719.631934792025,-23.277573373048384,9816.615060378703,9816.615060378703,-23.277573373048384,,200,,,,-2.9149857709853677e-06,0.075,98302.13681555005,5.7757158279418945,98302.13681555005,,0.0,,,,,0.0,,0.0,,2.7068823328590952e-05,69,,69,5600000,2590.6395634395644,2590.6395634395644,,,18719.631934792025,,200,3.8256303014350124e-08,,0.075
7,2.7208000119571807e-06,0.08,70,23239.341437381765,-61.42250040864184,11650.127054627446,11650.127054627446,-61.42250040864184,0.0,200,-19.423206866868817,10026.98600489225,14890.336637490693,2.71692147180147e-06,0.12,131221.41868447533,5.776724338531494,131221.41868447533,7,0.0,64930.62284177265,0.0,50,10026.98600489225,0.0,0.08,0.0,50,2.745813162619015e-06,70,14890.336637490693,70,5680000,3112.8875978561928,3112.8875978561928,64930.62284177265,10026.98600489225,23239.341437381765,10026.98600489225,200,3.8785401557106525e-09,-19.423206866868817,0.12
,-1.1544891549419845e-06,,71,22466.95225623179,-51.735544662652536,13772.582541438742,13772.582541438742,-51.735544662652536,,200,,,,-1.1666787713693338e-06,0.135,128675.46991732964,5.7762532234191895,128675.46991732964,,0.0,,,,,0.0,,0.0,,8.63463446876267e-06,71,,71,5760000,3883.284931933809,3883.284931933809,,,22466.95225623179,,200,1.2189616427349392e-08,,0.135
,-4.964323125022929e-06,,72,20216.465615185218,-49.31323475533509,11265.486653496855,11265.486653496855,-49.31323475533509,,200,,,,-5.000644250685582e-06,0.085,143652.5840536952,5.771346569061279,143652.5840536952,,0.0,,,,,0.0,,0.0,,2.5657147489255294e-05,72,,72,5840000,3194.6378231418053,3194.6378231418053,,,20216.465615185218,,200,3.6321125662652776e-08,,0.085
,-2.472242158546578e-06,,73,24794.19226527476,-45.43277844801629,13661.416645908086,13661.416645908086,-45.43277844801629,,200,,,,-2.483341631887015e-06,0.09,203730.78364214266,5.7691650390625,203730.78364214266,,0.0,,,,,0.0,,0.0,,7.846318112569861e-06,73,,73,5920000,3649.8708421087767,3649.8708421087767,,,24794.19226527476,,200,1.1099473340436816e-08,,0.09
,-5.551279627979966e-06,,74,22090.34918147862,-36.88993237802468,11655.607366138596,11655.607366138596,-36.88993237802468,,200,,,,-5.70725114812376e-06,0.1,159738.73831712207,5.759444236755371,159738.73831712207,,0.0,,,,,0.0,,0.0,,0.00010979631042573601,74,,74,6000000,3288.1239989619853,3288.1239989619853,,,22090.34918147862,,200,1.559715201437939e-07,,0.1
,-3.453060344327241e-06,,75,18534.882260951934,-22.27041063048458,10977.809740231161,10977.809740231161,-22.27041063048458,,200,,,,-3.4808840609912295e-06,0.1,100362.8418184881,5.758631229400635,100362.8418184881,,0.0,,,,,0.0,,0.0,,1.9680683180922642e-05,75,,75,6080000,3156.3213571139577,3156.3213571139577,,,18534.882260951934,,200,2.7823716663988307e-08,,0.1
,4.355763849162031e-06,,76,25111.182916129666,-29.972616175005836,13777.495283002683,13777.495283002683,-29.972616175005836,,200,,,,4.3003760765714105e-06,0.11,188414.78997823255,5.764405250549316,188414.78997823255,,0.0,,,,,0.0,,0.0,,3.9153528632596135e-05,76,,76,6160000,3709.0750251089958,3709.0750251089958,,,25111.182916129666,,200,5.538777259062044e-08,,0.11
,5.546616534957138e-07,,77,17830.38010368791,-25.303069008964037,11188.442220621977,11188.442220621977,-25.303069008964037,,200,,,,5.456148528537597e-07,0.08,108803.88666785743,5.764538288116455,108803.88666785743,,0.0,,,,,0.0,,0.0,,6.403433417290216e-06,77,,77,6240000,3143.128315611499,3143.128315611499,,,17830.38010368791,,200,9.046800641954178e-09,,0.08
,-3.853645921481075e-06,,78,25907.682303123533,-20.168828752239374,14830.423069706489,14830.423069706489,-20.168828752239374,,200,,,,-3.860071956296451e-06,0.155,189885.1106817664,5.762668132781982,189885.1106817664,,0.0,,,,,0.0,,0.0,,4.569913016894134e-06,78,,78,6320000,4077.7633384915766,4077.7633384915766,,,25907.682303123533,,200,6.4260348153766245e-09,,0.155
,-2.665543433977291e-06,,79,21966.49440569403,-31.855843653493203,12459.421506149396,12459.421506149396,-31.855843653493203,,200,,,,-2.6790496576722944e-06,0.12,110627.7148782066,5.7612152099609375,110627.7148782066,,0.0,,,,,0.0,,0.0,,9.555517863191199e-06,79,,79,6400000,3397.0520417628272,3397.0520417628272,,,21966.49440569403,,200,1.3506223695003428e-08,,0.12
8,3.2890657166717574e-06,0.08,80,19728.75822350635,-22.536622493599808,11896.967459000807,11896.967459000807,-22.536622493599808,0.0,200,-20.268049901140763,14201.242724805245,23541.681731147077,3.2615298550808802e-06,0.065,132951.68690267755,5.7622151374816895,132951.68690267755,8,0.0,124768.47570702212,0.0,50,14201.242724805245,0.0,0.08,0.0,50,1.9482666175463237e-05,80,23541.681731147077,80,6480000,3400.457699342762,3400.457699342762,124768.47570702212,14201.242724805245,19728.75822350635,14201.242724805245,200,2.7535861590877175e-08,-20.268049901140763,0.065
,4.0870409634408134e-07,,81,17175.701903553552,-26.0145585262798,10059.072985498795,10059.072985498795,-26.0145585262798,,200,,,,3.332568780933798e-07,0.075,91522.96957767602,5.76245641708374,91522.96957767602,,0.0,,,,,0.0,,0.0,,5.334329398465343e-05,81,,81,6560000,2855.402316854572,2855.402316854572,,,17175.701903553552,,200,7.544721825070155e-08,,0.075
,-3.0586866159865167e-06,,82,24035.958305982353,-24.913265925708647,15962.96206022197,15962.96206022197,-24.913265925708647,,200,,,,-3.078792815358611e-06,0.135,117479.52399873617,5.761384963989258,117479.52399873617,,0.0,,,,,0.0,,0.0,,1.4194849427440204e-05,82,,82,6640000,4430.72515183975,4430.72515183975,,,24035.958305982353,,200,2.0106199372094125e-08,,0.135
,-1.5756447737658164e-06,,83,26769.135560313673,-36.133113051421695,16196.522268702774,16196.522268702774,-36.133113051421695,,200,,,,-1.6006928262868314e-06,0.14,172118.0299006479,5.75970983505249,172118.0299006479,,0.0,,,,,0.0,,0.0,,1.77125239133602e-05,83,,83,6720000,4661.304285256,4661.304285256,,,26769.135560313673,,200,2.5048052521015052e-08,,0.14
,8.322963367390912e-07,,84,18906.334469485075,-30.947319127937504,12331.828817456179,12331.828817456179,-30.947319127937504,,200,,,,8.303932190756314e-07,0.115,87190.9835538792,5.759981632232666,87190.9835538792,,0.0,,,,,0.0,,0.0,,1.34527942918794e-06,84,,84,6800000,3410.562444164776,3410.562444164776,,,18906.334469485075,,200,1.9031176634598523e-09,,0.115
,-4.28580187872285e-06,,85,22000.67286918245,-35.598769737855136,14153.524337169782,14153.524337169782,-35.598769737855136,,200,,,,-4.297181931178784e-06,0.13,108109.10648406706,5.75653076171875,108109.10648406706,,0.0,,,,,0.0,,0.0,,8.043755769904237e-06,85,,85,6880000,4173.184957178249,4173.184957178249,,,22000.67286918245,,200,1.1380052455933765e-08,,0.13
,-2.3579650587635115e-06,,86,19178.094164124952,-21.09804490951026,9517.807154274054,9517.807154274054,-21.09804490951026,,200,,,,-2.424647391308099e-06,0.085,145535.1404483332,5.753262996673584,145535.1404483332,,0.0,,,,,0.0,,0.0,,4.698224438470788e-05,86,,86,6960000,2732.790176390754,2732.790176390754,,,19178.094164124952,,200,6.668233254458755e-08,,0.085
,-1.088348312805465e-06,,87,27234.979153071403,-22.44873023865342,15445.663705752115,15445.663705752115,-22.44873023865342,,200,,,,-1.0954252047667978e-06,0.155,158154.86338786193,5.7529377937316895,158154.86338786193,,0.0,,,,,0.0,,0.0,,4.999518750992138e-06,87,,87,7040000,4079.2108898756865,4079.2108898756865,,,27234.979153071403,,200,7.076891961332876e-09,,0.155
,-3.4738052363536553e-06,,88,24500.086440573137,-26.60612102588464,14217.657414575056,14217.657414575056,-26.60612102588464,,200,,,,-3.496754288789816e-06,0.135,163532.36423423415,5.75175666809082,163532.36423423415,,0.0,,,,,0.0,,0.0,,1.623054049559869e-05,88,,88,7120000,4034.699757100779,4034.699757100779,,,24500.086440573137,,200,2.2949052436160855e-08,,0.135
,-1.1106600368293584e-06,,89,23219.88789029291,-21.999780027463075,12251.637547270668,12251.637547270668,-21.999780027463075,,200,,,,-1.1225749858567724e-06,0.09,188021.99963518057,5.7511820793151855,188021.99963518057,,0.0,,,,,0.0,,0.0,,8.434185474470723e-06,89,,89,7200000,3324.8697120060933,3324.8697120060933,,,23219.88789029291,,200,1.1914949027413968e-08,,0.09
