MetaTest/Average/TerminationRate,MetaTest/Average/AverageReturn,MetaTest/hand-insert-v1/SuccessRate,policy/KLBefore,MetaTest/Average/MinReturn,policy/Entropy,hand-insert-v1/Iteration,MetaTest/hand-insert-v1/Iteration,MetaTest/hand-insert-v1/MinReturn,MetaTest/hand-insert-v1/StdReturn,MetaTest/Average/SuccessRate,policy/LossAfter,MetaTest/Average/NumEpisodes,hand-insert-v1/MaxReturn,Average/MinReturn,MetaTest/Average/AverageDiscountedReturn,hand-insert-v1/AverageReturn,Average/Iteration,Average/AverageDiscountedReturn,Average/StdReturn,MetaTest/hand-insert-v1/AverageReturn,MetaTest/Average/StdReturn,MetaTest/hand-insert-v1/MaxReturn,MetaTest/Average/MaxReturn,policy/KL,Average/NumEpisodes,policy/LossBefore,hand-insert-v1/StdReturn,hand-insert-v1/AverageDiscountedReturn,policy/dLoss,Average/AverageReturn,hand-insert-v1/NumEpisodes,MetaTest/hand-insert-v1/NumEpisodes,hand-insert-v1/TerminationRate,MetaTest/hand-insert-v1/TerminationRate,LinearFeatureBaseline/ExplainedVariance,Average/SuccessRate,TotalEnvSteps,hand-insert-v1/MinReturn,MetaTest/Average/Iteration,Average/MaxReturn,MetaTest/hand-insert-v1/AverageDiscountedReturn,Average/TerminationRate,hand-insert-v1/SuccessRate
,,,0.0,,4.100121,71,,,,,-38.96695,,312111.4501367282,-23.476247256014233,,174463.32484054667,71,52471.96896873075,69867.08820890164,,,,,0.0062247682,100,38.3943,69867.08820890164,52471.96896873075,77.36125,174463.32484054667,100,,0.0,,0.2962644266038654,0.99,1440000,-23.476247256014233,,312111.4501367282,,0.0,0.99
,,,0.0,,4.084091,72,,,,,-27.222725,,336607.68161082146,21652.513045817337,,198271.415005008,72,59071.603842011544,69294.56623198028,,,,,0.0043059206,100,30.57835,69294.56623198028,59071.603842011544,57.801075,198271.415005008,100,,0.0,,0.3304010185324996,1.0,1460000,21652.513045817337,,336607.68161082146,,0.0,1.0
,,,0.0,,4.057103,73,,,,,2.037,,329554.5819924145,4943.296801344118,,176191.2737765041,73,53412.60148693075,71977.50925128395,,,,,0.008382526,100,59.9651,71977.50925128395,53412.60148693075,57.9281,176191.2737765041,100,,0.0,,0.29752851331583186,1.0,1480000,4943.296801344118,,329554.5819924145,,0.0,1.0
,,,0.0,,4.0214043,74,,,,,-28.52345,,328496.954924536,-21.132001234182006,,169354.8674318568,74,52795.711168761874,67528.30060436406,,,,,0.004105381,100,21.3084,67528.30060436406,52795.711168761874,49.83185,169354.8674318568,100,,0.0,,0.30879763894108303,0.99,1500000,-21.132001234182006,,328496.954924536,,0.0,0.99
,,,0.0,,3.983333,75,,,,,-54.31205,,336192.88244276505,-29.186536747807633,,154656.22729863937,75,48342.28310642644,78701.21622828413,,,,,0.004437579,100,8.02795,78701.21622828413,48342.28310642644,62.34,154656.22729863937,100,,0.0,,0.4053643961167217,0.94,1520000,-29.186536747807633,,336192.88244276505,,0.0,0.94
,,,0.0,,3.9549913,76,,,,,-10.86105,,335317.52964055364,-25.396517334373918,,168265.13176207853,76,50982.855706153794,96756.15174528577,,,,,0.0070699975,100,67.74845,96756.15174528577,50982.855706153794,78.6095,168265.13176207853,100,,0.0,,0.4995777736123316,0.85,1540000,-25.396517334373918,,335317.52964055364,,0.0,0.85
,,,0.0,,3.932285,77,,,,,-21.349726,,336025.58061738807,-26.183831532827593,,195488.7523441637,77,59584.191916117474,66247.08858743937,,,,,0.0062160925,100,41.472313,66247.08858743937,59584.191916117474,62.822037,195488.7523441637,100,,0.0,,0.33212262839344275,0.99,1560000,-26.183831532827593,,336025.58061738807,,0.0,0.99
,,,0.0,,3.9171555,78,,,,,-20.43545,,343519.4160224683,-22.65759794249985,,194787.71706064936,78,59816.168510220625,83407.39778137754,,,,,0.007820418,100,64.20598,83407.39778137754,59816.168510220625,84.641426,194787.71706064936,100,,0.0,,0.44109084743019533,0.98,1580000,-22.65759794249985,,343519.4160224683,,0.0,0.98
,,,0.0,,3.889427,79,,,,,-7.5967,,348831.0013963679,-22.11419221776109,,184958.39778436552,79,56723.03033176068,96592.7766106712,,,,,0.007573127,100,46.778576,96592.7766106712,56723.03033176068,54.375275,184958.39778436552,100,,0.0,,0.5258685997011521,0.98,1600000,-22.11419221776109,,348831.0013963679,,0.0,0.98
0.0,132390.51972862362,0.9,0.0,-20.894840940785304,3.868668,80,8,-20.894840940785304,62516.55954429514,0.9,-34.196724,10,349042.92560665397,-21.88900547210061,132390.51972862365,173446.59103082118,80,54165.56297173305,79145.23723463273,132390.51972862362,62516.55954429514,178347.36321929606,178347.36321929606,0.005660644,100,20.981575,79145.23723463273,54165.56297173305,55.1783,173446.59103082118,100,10,0.0,0.0,0.3035528044183322,0.99,1620000,-21.88900547210061,8,349042.92560665397,132390.51972862365,0.0,0.99
,,,0.0,,3.854663,81,,,,,2.43675,,338300.92543268803,1207.646044149027,,185641.5880053248,81,57671.20115386691,66467.94569391794,,,,,0.0048469095,100,53.675625,66467.94569391794,57671.20115386691,51.238876,185641.5880053248,100,,0.0,,0.1744150350003083,1.0,1640000,1207.646044149027,,338300.92543268803,,0.0,1.0
,,,0.0,,3.8432732,82,,,,,-13.9925,,350164.7746980163,-21.152791343865715,,206953.71787458856,82,63089.076286384596,93069.99072566416,,,,,0.0067216707,100,78.9468,93069.99072566416,63089.076286384596,92.9393,206953.71787458856,100,,0.0,,0.4495695035998416,0.96,1660000,-21.152791343865715,,350164.7746980163,,0.0,0.96
,,,0.0,,3.8267362,83,,,,,-21.02815,,343118.3700849839,-24.78668393315831,,170017.92835896605,83,53164.23463581744,84358.34020848748,,,,,0.007001836,100,54.697,84358.34020848748,53164.23463581744,75.72515,170017.92835896605,100,,0.0,,0.3056018360758107,0.97,1680000,-24.78668393315831,,343118.3700849839,,0.0,0.97
,,,0.0,,3.8291476,84,,,,,-0.8647875,,347654.53994678607,32429.604698523057,,214062.88253552016,84,65718.68838404826,73984.2808631657,,,,,0.0066554705,100,61.11049,73984.2808631657,65718.68838404826,61.975277,214062.88253552016,100,,0.0,,0.336727025147428,1.0,1700000,32429.604698523057,,347654.53994678607,,0.0,1.0
,,,0.0,,3.8073387,85,,,,,-74.08035,,348940.31656614033,-21.85245500435445,,210660.99877245128,85,65811.54640843695,87897.06732873563,,,,,0.0072136377,100,18.89835,87897.06732873563,65811.54640843695,92.9787,210660.99877245128,100,,0.0,,0.3425612989999717,0.97,1720000,-21.85245500435445,,348940.31656614033,,0.0,0.97
,,,0.0,,3.7612462,86,,,,,-47.6084,,346456.01930152293,-25.864921778074134,,207229.78943595392,86,64335.440335154664,100919.84683464303,,,,,0.006595465,100,59.49735,100919.84683464303,64335.440335154664,107.10574,207229.78943595392,100,,0.0,,0.4960651282120213,0.93,1740000,-25.864921778074134,,346456.01930152293,,0.0,0.93
,,,0.0,,3.7354538,87,,,,,-17.319813,,351595.60971774487,-20.973320999169626,,180692.90803703349,87,57611.671554419314,80750.41453106927,,,,,0.006266848,100,27.714418,80750.41453106927,57611.671554419314,45.034233,180692.90803703349,100,,0.0,,0.4539348472837772,0.98,1760000,-20.973320999169626,,351595.60971774487,,0.0,0.98
,,,0.0,,3.735077,88,,,,,-31.729,,350006.4469585481,-21.004831784008744,,152379.92665638,88,47888.73461768589,83234.35003189083,,,,,0.0044756173,100,22.8078,83234.35003189083,47888.73461768589,54.5368,152379.92665638,100,,0.0,,0.6234818437508367,0.91,1780000,-21.004831784008744,,350006.4469585481,,0.0,0.91
,,,0.0,,3.7323802,89,,,,,-64.75437,,354035.9546214952,-20.8622441376375,,214831.19704659167,89,68312.50200642191,106620.23561772576,,,,,0.0048309714,100,39.895775,106620.23561772576,68312.50200642191,104.65015,214831.19704659167,100,,0.0,,0.4640423376715014,0.98,1800000,-20.8622441376375,,354035.9546214952,,0.0,0.98
0.0,159927.9444257649,0.9,0.0,-22.599838968618005,3.7294073,90,9,-22.599838968618005,88372.99987958041,0.9,42.21465,10,352758.38656015985,-18.265526804341192,159927.94442576496,191098.35173450704,90,61080.35029298565,85564.20743013166,159927.9444257649,88372.99987958041,346682.88978447724,346682.88978447724,0.005779187,100,84.75738,85564.20743013166,61080.35029298565,42.54273,191098.35173450704,100,10,0.0,0.0,0.5898123386915755,0.98,1820000,-18.265526804341192,9,352758.38656015985,159927.94442576496,0.0,0.98
,,,0.0,,3.7189827,91,,,,,19.98695,,353533.0495240836,-25.438528226734356,,175034.0849560507,91,55858.019570420125,67915.02785239182,,,,,0.005684468,100,71.02465,67915.02785239182,55858.019570420125,51.0377,175034.0849560507,100,,0.0,,0.41868207418234427,0.98,1840000,-25.438528226734356,,353533.0495240836,,0.0,0.98
,,,0.0,,3.7000043,92,,,,,-9.407,,354224.4186437672,-21.794877152111404,,160787.58446744515,92,51160.40078266753,98253.04415251178,,,,,0.004085329,100,43.51365,98253.04415251178,51160.40078266753,52.920647,160787.58446744515,100,,0.0,,0.675476145215336,0.83,1860000,-21.794877152111404,,354224.4186437672,,0.0,0.83
,,,0.0,,3.6808348,93,,,,,3.77055,,355747.80780375487,156237.1528379319,,246213.14038290712,93,77009.98956319224,75752.24445828225,,,,,0.0064507555,100,69.6103,75752.24445828225,77009.98956319224,65.839745,246213.14038290712,100,,0.0,,0.5226074574963708,1.0,1880000,156237.1528379319,,355747.80780375487,,0.0,1.0
,,,0.0,,3.6782079,94,,,,,-50.1971,,355922.90472111537,-20.100720430382275,,180141.34480879598,94,57885.179891428284,96241.32770116664,,,,,0.00779515,100,25.46285,96241.32770116664,57885.179891428284,75.65995,180141.34480879598,100,,0.0,,0.4285475182294256,0.93,1900000,-20.100720430382275,,355922.90472111537,,0.0,0.93
,,,0.0,,3.6769397,95,,,,,32.08025,,357721.22783506336,-23.21291698840325,,196498.7822741192,95,63750.593372618045,95119.91905106061,,,,,0.0037527736,100,80.70495,95119.91905106061,63750.593372618045,48.6247,196498.7822741192,100,,0.0,,0.6092222415579124,0.93,1920000,-23.21291698840325,,357721.22783506336,,0.0,0.93
,,,0.0,,3.6551847,96,,,,,21.138124,,362304.51675929344,53515.71772061357,,238235.70843768987,96,76900.81711910677,81830.20781492844,,,,,0.0062893378,100,100.97975,81830.20781492844,76900.81711910677,79.84163,238235.70843768987,100,,0.0,,0.44334642660140366,1.0,1940000,53515.71772061357,,362304.51675929344,,0.0,1.0
,,,0.0,,3.627537,97,,,,,-45.77935,,357447.62708202214,-17.9876187539119,,177277.0049032843,97,58062.14449004414,92761.03177545706,,,,,0.0059375204,100,16.07475,92761.03177545706,58062.14449004414,61.854103,177277.0049032843,100,,0.0,,0.5746962618655475,0.98,1960000,-17.9876187539119,,357447.62708202214,,0.0,0.98
,,,0.0,,3.613717,98,,,,,-5.579375,,358150.9522252385,-24.071614518287543,,201955.34723446867,98,65449.723936608694,98316.23180397843,,,,,0.004425046,100,100.826126,98316.23180397843,65449.723936608694,106.4055,201955.34723446867,100,,0.0,,0.4850301745858344,0.93,1980000,-24.071614518287543,,358150.9522252385,,0.0,0.93
,,,0.0,,3.5992403,99,,,,,6.6221,,359714.40311647876,-20.915452499652577,,217419.43958457568,99,70355.82119083322,106236.23953032911,,,,,0.008210792,100,99.6704,106236.23953032911,70355.82119083322,93.0483,217419.43958457568,100,,0.0,,0.6082154006882383,0.96,2000000,-20.915452499652577,,359714.40311647876,,0.0,0.96
