MetaTest/Average/MaxReturn,MetaTest/Average/AverageDiscountedReturn,MetaTrain/Average/AlphaLoss,MetaTest/Average/AverageReturn,MetaTrain/Average/ContrastiveLoss,TotalEnvSteps,MetaTrain/Average/Alpha,MetaTrain/Average/PolicyLoss,MetaTest/coffee-pull-v1/MaxReturn,MetaTest/coffee-pull-v1/StdReturn,MetaTest/coffee-pull-v1/Iteration,MetaTest/coffee-pull-v1/AverageReturn,MetaTest/coffee-pull-v1/MinReturn,MetaTest/coffee-pull-v1/TerminationRate,MetaTest/coffee-pull-v1/AverageDiscountedReturn,MetaTest/coffee-pull-v1/NumTrajs,MetaTest/Average/Iteration,MetaTest/coffee-pull-v1/SuccessRate,MetaTrain/Average/QfLoss,MetaTest/Average/StdReturn,MetaTest/Average/SuccessRate,MetaTest/Average/TerminationRate,MetaTest/Average/MinReturn,MetaTest/Average/NumTrajs
245641.14075644352,134435.20298317127,-23.304964,134435.20298317127,63.363464,2528000,nan,-342262.53,245641.14075644352,44775.266618736016,96,134435.20298317127,86297.59234644551,0.0,134435.20298317127,10,96,1.0,196958750.0,44775.266618736016,1.0,0.0,86297.59234644551,10
124005.70354291865,72679.75207757474,-23.22881,72679.75207757475,31.469286,2552000,nan,-349294.16,124005.70354291865,38127.517533101025,97,72679.75207757475,7480.309068181559,0.0,72679.75207757474,10,97,0.5,196899230.0,38127.517533101025,0.5,0.0,7480.309068181559,10
212339.86288038915,125628.6061503075,-23.857742,125628.6061503075,37.884876,2576000,nan,-350660.3,212339.86288038915,51958.90813034186,98,125628.6061503075,45251.478298486254,0.0,125628.6061503075,10,98,0.8,195816530.0,51958.90813034186,0.8,0.0,45251.478298486254,10
221668.7444323948,103760.05663582774,-24.009272,103760.05663582776,36.473232,2600000,nan,-363970.97,221668.7444323948,50722.1283107248,99,103760.05663582776,34387.40984092757,0.0,103760.05663582774,10,99,0.6,196649150.0,50722.1283107248,0.6,0.0,34387.40984092757,10
237099.94882361975,89109.5905761283,-23.827425,89109.59057612826,24.02107,2624000,nan,-367001.34,237099.94882361975,74855.87970728888,100,89109.59057612826,-43.14554121460348,0.0,89109.5905761283,10,100,0.4,191579840.0,74855.87970728888,0.4,0.0,-43.14554121460348,10
184071.22601449862,83455.69508777074,-24.021145,83455.69508777073,53.21152,2648000,nan,-365968.06,184071.22601449862,44629.313545452416,101,83455.69508777073,23590.288414921324,0.0,83455.69508777074,10,101,0.6,189721540.0,44629.313545452416,0.6,0.0,23590.288414921324,10
209894.0143698843,86419.4154203848,-24.243458,86419.41542038483,45.13223,2672000,nan,-375485.88,209894.0143698843,69345.43381164811,102,86419.41542038483,629.0360107379736,0.0,86419.4154203848,10,102,0.5,189965100.0,69345.43381164811,0.5,0.0,629.0360107379736,10
263390.74682442396,146608.04056706154,-24.350246,146608.04056706154,35.69783,2696000,nan,-384073.78,263390.74682442396,73436.7072265749,103,146608.04056706154,15928.703647273338,0.0,146608.04056706154,10,103,0.9,192243520.0,73436.7072265749,0.9,0.0,15928.703647273338,10
257432.68978589453,148222.63472302872,-24.48827,148222.63472302872,42.11449,2720000,nan,-384580.38,257432.68978589453,63417.009411382634,104,148222.63472302872,48618.27238317759,0.0,148222.63472302872,10,104,0.9,192984020.0,63417.009411382634,0.9,0.0,48618.27238317759,10
133831.99642559278,50435.03577961853,-25.031776,50435.035779618534,43.25972,2744000,nan,-368131.12,133831.99642559278,46627.342113773535,105,50435.035779618534,-84.88522731517115,0.0,50435.03577961853,10,105,0.3,188557820.0,46627.342113773535,0.3,0.0,-84.88522731517115,10
190323.66031267238,68239.42845077779,-24.925728,68239.4284507778,32.218796,2768000,nan,-380401.72,190323.66031267238,50423.84143906051,106,68239.4284507778,23721.220521664,0.0,68239.42845077779,10,106,0.4,187558190.0,50423.84143906051,0.4,0.0,23721.220521664,10
203610.26430841957,82882.1739067005,-25.170347,82882.17390670048,72.16092,2792000,nan,-374067.53,203610.26430841957,61739.47800678165,107,82882.17390670048,-29.136726868126654,0.0,82882.1739067005,10,107,0.5,193643470.0,61739.47800678165,0.5,0.0,-29.136726868126654,10
264582.50827920315,105336.93032184002,-24.988644,105336.93032183999,43.702923,2816000,nan,-377901.1,264582.50827920315,74589.77590571469,108,105336.93032183999,14850.46583976976,0.0,105336.93032184002,10,108,0.6,184305970.0,74589.77590571469,0.6,0.0,14850.46583976976,10
173198.2154982377,100784.33729921414,-24.848988,100784.33729921412,40.524,2840000,nan,-377494.84,173198.2154982377,40817.508075196085,109,100784.33729921412,39395.862583018374,0.0,100784.33729921414,10,109,0.8,183223870.0,40817.508075196085,0.8,0.0,39395.862583018374,10
228775.3960298805,47514.270680408765,-24.66066,47514.270680408765,42.187077,2864000,nan,-381967.7,228775.3960298805,76152.32581585347,110,47514.270680408765,-77.29647829494442,0.0,47514.270680408765,10,110,0.3,181271800.0,76152.32581585347,0.3,0.0,-77.29647829494442,10
231429.36961076743,111895.97195809944,-25.272991,111895.9719580994,153.8271,2888000,nan,-347591.8,231429.36961076743,66170.95074230198,111,111895.9719580994,775.3758229282561,0.0,111895.97195809944,10,111,0.8,177449260.0,66170.95074230198,0.8,0.0,775.3758229282561,10
147086.1226898674,54025.61069632649,-24.747179,54025.61069632646,59.461277,2912000,nan,-360391.16,147086.1226898674,42374.08148199852,112,54025.61069632646,672.2005207876907,0.0,54025.61069632649,10,112,0.3,178977620.0,42374.08148199852,0.3,0.0,672.2005207876907,10
183278.6530091317,85786.43430810628,-24.798637,85786.43430810625,52.10535,2936000,nan,-359665.06,183278.6530091317,51115.75805171002,113,85786.43430810625,-28.378403377193855,0.0,85786.43430810628,10,113,0.6,184614740.0,51115.75805171002,0.6,0.0,-28.378403377193855,10
241344.47836914082,146546.74733029498,-24.76634,146546.74733029504,94.53984,2960000,nan,-367205.06,241344.47836914082,76840.11531664323,114,146546.74733029504,-27.255269973301576,0.0,146546.74733029498,10,114,0.8,188960670.0,76840.11531664323,0.8,0.0,-27.255269973301576,10
250485.81751953642,114479.92400314039,-24.249456,114479.92400314042,119.25725,2984000,nan,-381750.6,250485.81751953642,65982.55911491404,115,114479.92400314042,35591.41687108111,0.0,114479.92400314039,10,115,0.7,186147000.0,65982.55911491404,0.7,0.0,35591.41687108111,10
104031.47099102249,58936.16677950255,-24.06752,58936.16677950255,44.423412,3008000,nan,-388035.1,104031.47099102249,30955.863434879437,116,58936.16677950255,757.9643273861997,0.0,58936.16677950255,10,116,0.2,182407400.0,30955.863434879437,0.2,0.0,757.9643273861997,10
228128.38719294866,113772.51850993885,-24.19163,113772.51850993885,27.585707,3032000,nan,-391380.8,228128.38719294866,64707.0198803322,117,113772.51850993885,36158.768239655015,0.0,113772.51850993885,10,117,0.5,184444480.0,64707.0198803322,0.5,0.0,36158.768239655015,10
266689.1039838979,109261.91169175351,-24.151136,109261.9116917535,27.829824,3056000,nan,-392914.94,266689.1039838979,79612.1937559853,118,109261.9116917535,-30.97439862415104,0.0,109261.91169175351,10,118,0.5,184552600.0,79612.1937559853,0.5,0.0,-30.97439862415104,10
281671.9831513808,139007.67271440956,-24.45725,139007.67271440953,45.060898,3080000,nan,-369897.4,281671.9831513808,63614.580264468466,119,139007.67271440953,56720.19246921464,0.0,139007.67271440956,10,119,0.8,178618160.0,63614.580264468466,0.8,0.0,56720.19246921464,10
235068.25157260912,123132.96828156144,-24.044308,123132.96828156144,20.963804,3104000,nan,-392447.12,235068.25157260912,53121.60969269114,120,123132.96828156144,64984.71573998911,0.0,123132.96828156144,10,120,0.7,181468700.0,53121.60969269114,0.7,0.0,64984.71573998911,10
235253.84756462954,99346.95363110074,-24.098024,99346.95363110071,21.478626,3128000,nan,-392694.28,235253.84756462954,56461.568223678725,121,99346.95363110071,36995.741698084945,0.0,99346.95363110074,10,121,0.4,182364260.0,56461.568223678725,0.4,0.0,36995.741698084945,10
185508.94680193506,107836.65003824708,-24.124945,107836.65003824708,22.475992,3152000,nan,-391710.28,185508.94680193506,59199.565208536806,122,107836.65003824708,7003.815461018762,0.0,107836.65003824708,10,122,0.5,184150160.0,59199.565208536806,0.5,0.0,7003.815461018762,10
183105.6407665925,89923.03100457898,-24.220924,89923.03100457897,24.42989,3176000,nan,-394682.12,183105.6407665925,41600.56255894963,123,89923.03100457897,32279.357687988584,0.0,89923.03100457898,10,123,0.4,183840210.0,41600.56255894963,0.4,0.0,32279.357687988584,10
181196.57376944888,101417.65948174315,-24.261715,101417.65948174319,79.84906,3200000,nan,-384518.97,181196.57376944888,48859.29465277634,124,101417.65948174319,5565.313357739075,0.0,101417.65948174315,10,124,0.5,181814560.0,48859.29465277634,0.5,0.0,5565.313357739075,10
275247.41404558875,69665.0096844098,-24.393375,69665.00968440974,266.23703,3224000,nan,-367421.9,275247.41404558875,92401.57720161729,125,69665.00968440974,-52.76417508648295,0.0,69665.0096844098,10,125,0.3,177704320.0,92401.57720161729,0.3,0.0,-52.76417508648295,10
299433.46967420453,109916.00431233773,-24.971203,109916.00431233768,45.454613,3248000,nan,-349636.4,299433.46967420453,91924.26285929194,126,109916.00431233768,347.0313678534772,0.0,109916.00431233773,10,126,0.4,175825970.0,91924.26285929194,0.4,0.0,347.0313678534772,10
222740.79038319227,118629.69103943843,-24.550095,118629.6910394384,34.339836,3272000,nan,-380183.78,222740.79038319227,62518.37637143807,127,118629.6910394384,40097.98058668816,0.0,118629.69103943843,10,127,0.7,183612480.0,62518.37637143807,0.7,0.0,40097.98058668816,10
232184.01726391414,113956.7530807658,-24.24759,113956.75308076579,29.699347,3296000,nan,-391250.75,232184.01726391414,75320.27085458452,128,113956.75308076579,255.79661042887028,0.0,113956.7530807658,10,128,0.7,183416260.0,75320.27085458452,0.7,0.0,255.79661042887028,10
221230.95991394293,113887.40466643478,-24.360884,113887.40466643478,33.130417,3320000,nan,-385684.1,221230.95991394293,53744.65745529722,129,113887.40466643478,43891.8006524602,0.0,113887.40466643478,10,129,0.7,182718850.0,53744.65745529722,0.7,0.0,43891.8006524602,10
182061.63803771886,72221.58115616482,-24.247126,72221.58115616484,34.850956,3344000,nan,-384834.16,182061.63803771886,67827.51407632075,130,72221.58115616484,-28.54153163280054,0.0,72221.58115616482,10,130,0.6,182596500.0,67827.51407632075,0.6,0.0,-28.54153163280054,10
175963.48815023014,96104.32334231751,-24.12136,96104.32334231747,59.183533,3368000,nan,-387618.44,175963.48815023014,45198.468618045576,131,96104.32334231747,15993.417433660916,0.0,96104.32334231751,10,131,0.6,186995860.0,45198.468618045576,0.6,0.0,15993.417433660916,10
260110.16029787052,109359.22920584232,-24.169575,109359.22920584232,70.93072,3392000,nan,-394031.5,260110.16029787052,60912.39006039812,132,109359.22920584232,24965.450570395642,0.0,109359.22920584232,10,132,0.8,191833700.0,60912.39006039812,0.8,0.0,24965.450570395642,10
249516.07272362692,106092.0219526396,-24.244524,106092.02195263957,36.51582,3416000,nan,-401625.47,249516.07272362692,76662.35849095328,133,106092.02195263957,14101.689741402019,0.0,106092.0219526396,10,133,0.4,192944240.0,76662.35849095328,0.4,0.0,14101.689741402019,10
124664.94775926362,90174.95850298004,-24.257542,90174.95850298007,35.57816,3440000,nan,-401308.16,124664.94775926362,31023.86646382514,134,90174.95850298007,27563.126408359072,0.0,90174.95850298004,10,134,0.8,192754640.0,31023.86646382514,0.8,0.0,27563.126408359072,10
155562.9531014422,55136.31687386574,-24.491613,55136.31687386574,48.831398,3464000,nan,-397199.8,155562.9531014422,39710.73239131024,135,55136.31687386574,9697.52120598116,0.0,55136.31687386574,10,135,0.4,194456780.0,39710.73239131024,0.4,0.0,9697.52120598116,10
197768.47575452112,75360.46697592716,-24.520096,75360.46697592716,57.09346,3488000,nan,-402239.5,197768.47575452112,57482.13847974736,136,75360.46697592716,781.4208024320409,0.0,75360.46697592716,10,136,0.6,196728590.0,57482.13847974736,0.6,0.0,781.4208024320409,10
303307.5002266197,135500.8071923673,-24.799217,135500.80719236733,50.839333,3512000,nan,-407413.66,303307.5002266197,82560.63328852996,137,135500.80719236733,40684.43752428112,0.0,135500.8071923673,10,137,0.8,195945220.0,82560.63328852996,0.8,0.0,40684.43752428112,10
108846.64287304114,59167.59258229268,-25.00975,59167.59258229268,33.01182,3536000,nan,-405859.66,108846.64287304114,32418.33359118644,138,59167.59258229268,9672.738069664678,0.0,59167.59258229268,10,138,0.6,198250850.0,32418.33359118644,0.6,0.0,9672.738069664678,10
165134.90163197965,68265.35115069847,-25.174843,68265.35115069848,34.50381,3560000,nan,-411530.8,165134.90163197965,50988.50860527616,139,68265.35115069848,-25.20395979788935,0.0,68265.35115069847,10,139,0.5,198261440.0,50988.50860527616,0.5,0.0,-25.20395979788935,10
193982.792641965,88699.70024249051,-25.433851,88699.70024249051,35.664787,3584000,nan,-414572.72,193982.792641965,61711.25547442052,140,88699.70024249051,-25.501688627511985,0.0,88699.70024249051,10,140,0.5,200619460.0,61711.25547442052,0.5,0.0,-25.501688627511985,10
281750.99102018535,150584.1513237234,-25.682074,150584.15132372343,35.93814,3608000,nan,-416417.25,281750.99102018535,81072.01684117221,141,150584.15132372343,12723.689999259952,0.0,150584.1513237234,10,141,0.9,199070660.0,81072.01684117221,0.9,0.0,12723.689999259952,10
204296.1860564172,124377.21831747377,-25.958965,124377.2183174738,37.196278,3632000,nan,-416732.03,204296.1860564172,48828.29748870982,142,124377.2183174738,45644.69550098314,0.0,124377.21831747377,10,142,0.8,196796670.0,48828.29748870982,0.8,0.0,45644.69550098314,10
144868.0568341835,77938.79547988375,-25.80039,77938.79547988372,33.39471,3656000,nan,-414650.4,144868.0568341835,39262.267640068654,143,77938.79547988372,28948.327153677867,0.0,77938.79547988375,10,143,0.6,194693540.0,39262.267640068654,0.6,0.0,28948.327153677867,10
225897.49457617183,125651.34981820185,-25.753122,125651.34981820182,37.583134,3680000,nan,-413266.56,225897.49457617183,68951.20983105546,144,125651.34981820182,-25.113087400935537,0.0,125651.34981820185,10,144,0.6,192290610.0,68951.20983105546,0.6,0.0,-25.113087400935537,10
252537.20487399353,127460.97141183357,-25.82308,127460.97141183358,41.784985,3704000,nan,-411891.03,252537.20487399353,80709.94273452075,145,127460.97141183358,27717.299831507262,0.0,127460.97141183357,10,145,0.6,195872500.0,80709.94273452075,0.6,0.0,27717.299831507262,10
300060.7061519628,159212.4206911023,-25.885094,159212.42069110225,140.12973,3728000,nan,-419957.4,300060.7061519628,78626.90847474564,146,159212.42069110225,49351.24301709257,0.0,159212.4206911023,10,146,0.8,196607740.0,78626.90847474564,0.8,0.0,49351.24301709257,10
300854.5014399556,137337.36712882854,-25.709063,137337.36712882854,140.52737,3752000,nan,-420548.88,300854.5014399556,87655.38730642891,147,137337.36712882854,337.3574991811159,0.0,137337.36712882854,10,147,0.7,196660460.0,87655.38730642891,0.7,0.0,337.3574991811159,10
230502.77851653987,107723.7580672619,-25.711765,107723.7580672619,46.322292,3776000,nan,-420845.62,230502.77851653987,68519.22082898286,148,107723.7580672619,8649.60669546834,0.0,107723.7580672619,10,148,0.7,194867490.0,68519.22082898286,0.7,0.0,8649.60669546834,10
227040.31293491888,109021.35753016899,-25.73266,109021.357530169,52.09717,3800000,nan,-423562.7,227040.31293491888,61092.777885139716,149,109021.357530169,336.42154888153925,0.0,109021.35753016899,10,149,0.6,196418240.0,61092.777885139716,0.6,0.0,336.42154888153925,10
226270.60766031657,88172.76899406813,-25.808887,88172.76899406814,55.110683,3824000,nan,-420360.78,226270.60766031657,63339.10001152489,150,88172.76899406814,917.0635478243801,0.0,88172.76899406813,10,150,0.5,195410750.0,63339.10001152489,0.5,0.0,917.0635478243801,10
280432.62566838355,112439.06812486783,-25.932285,112439.06812486783,69.107765,3848000,nan,-420938.2,280432.62566838355,70982.33647601788,151,112439.06812486783,46698.58731184821,0.0,112439.06812486783,10,151,0.6,194796290.0,70982.33647601788,0.6,0.0,46698.58731184821,10
250770.0612308383,103609.35514687712,-25.839434,103609.35514687712,42.44709,3872000,nan,-427866.75,250770.0612308383,63791.30488664385,152,103609.35514687712,20589.472218888888,0.0,103609.35514687712,10,152,0.7,194164980.0,63791.30488664385,0.7,0.0,20589.472218888888,10
258526.32082652612,88870.8174248673,-25.913008,88870.81742486729,53.280186,3896000,nan,-427495.1,258526.32082652612,64008.38565215541,153,88870.81742486729,22917.3277974617,0.0,88870.8174248673,10,153,0.5,195303470.0,64008.38565215541,0.5,0.0,22917.3277974617,10
189633.5290932228,120341.13741897042,-26.081497,120341.13741897038,301.83664,3920000,nan,-418151.4,189633.5290932228,46010.73888533976,154,120341.13741897038,55175.722354684556,0.0,120341.13741897042,10,154,0.8,190472050.0,46010.73888533976,0.8,0.0,55175.722354684556,10
252549.28005574035,115057.56244499217,-26.05064,115057.5624449922,599.0035,3944000,nan,-409102.4,252549.28005574035,73311.63760275574,155,115057.5624449922,21325.220218252205,0.0,115057.56244499217,10,155,0.7,187030160.0,73311.63760275574,0.7,0.0,21325.220218252205,10
68165.4627190244,22229.547299475016,-25.83437,22229.547299475005,309.55112,3968000,nan,-361606.97,68165.4627190244,28355.802242015106,156,22229.547299475005,-64.31389770855706,0.0,22229.547299475016,10,156,0.1,175626290.0,28355.802242015106,0.1,0.0,-64.31389770855706,10
-80.41600823506676,-83.55538178528211,-21.924038,-83.55538178528212,486.0626,3992000,nan,-35161.0,-80.41600823506676,2.2446102892798403,157,-83.55538178528212,-86.4114924230352,0.0,-83.55538178528211,10,157,0.0,104561860.0,2.2446102892798403,0.0,0.0,-86.4114924230352,10
110051.87232881543,13981.116944874511,-20.715765,13981.11694487452,319.10455,4016000,nan,-25648.914,110051.87232881543,33173.59634599234,158,13981.11694487452,-45.22442643132342,0.0,13981.116944874511,10,158,0.1,95783736.0,33173.59634599234,0.1,0.0,-45.22442643132342,10
186335.52494682436,43050.41138870884,-26.04334,43050.41138870883,105.00583,4040000,nan,-309365.06,186335.52494682436,64288.50266858766,159,43050.41138870883,-49.801024658798305,0.0,43050.41138870884,10,159,0.3,184669920.0,64288.50266858766,0.3,0.0,-49.801024658798305,10
88983.7248057274,27531.20738330176,-26.329153,27531.207383301768,57.55278,4064000,nan,-370049.2,88983.7248057274,37635.2635180285,160,27531.207383301768,-66.42787064452952,0.0,27531.20738330176,10,160,0.0,184821150.0,37635.2635180285,0.0,0.0,-66.42787064452952,10
276341.9718552022,104649.58666706875,-26.086906,104649.58666706875,72.25352,4088000,nan,-383725.6,276341.9718552022,84986.79906021981,161,104649.58666706875,497.321326609531,0.0,104649.58666706875,10,161,0.5,187694180.0,84986.79906021981,0.5,0.0,497.321326609531,10
198283.32236321273,104998.13252032339,-25.97969,104998.13252032342,164.9692,4112000,nan,-395504.16,198283.32236321273,54334.252005455324,162,104998.13252032342,27433.80780985811,0.0,104998.13252032339,10,162,1.0,186826350.0,54334.252005455324,1.0,0.0,27433.80780985811,10
178098.5896831383,99655.18089589883,-25.9798,99655.18089589883,38.333397,4136000,nan,-414029.56,178098.5896831383,54572.45756116723,163,99655.18089589883,245.9750281068346,0.0,99655.18089589883,10,163,0.7,184263330.0,54572.45756116723,0.7,0.0,245.9750281068346,10
115807.45298354456,64834.840307726896,-26.102833,64834.84030772692,81.111404,4160000,nan,-402996.22,115807.45298354456,38991.82812846248,164,64834.84030772692,-15.75683286665917,0.0,64834.840307726896,10,164,0.4,186496460.0,38991.82812846248,0.4,0.0,-15.75683286665917,10
205481.53032602198,118728.08550933046,-26.145613,118728.08550933046,49.475235,4184000,nan,-412853.44,205481.53032602198,59788.46805281906,165,118728.08550933046,41340.65638741951,0.0,118728.08550933046,10,165,0.8,184488660.0,59788.46805281906,0.8,0.0,41340.65638741951,10
214784.73692905405,130861.83858469815,-26.243168,130861.8385846982,54.020584,4208000,nan,-417360.12,214784.73692905405,61860.75871318019,166,130861.8385846982,148.8484364104187,0.0,130861.83858469815,10,166,0.8,185537500.0,61860.75871318019,0.8,0.0,148.8484364104187,10
296488.59974278754,136388.89110173035,-26.31391,136388.89110173035,47.664593,4232000,nan,-422923.2,296488.59974278754,85636.72228939617,167,136388.89110173035,29123.811902564932,0.0,136388.89110173035,10,167,0.8,185010350.0,85636.72228939617,0.8,0.0,29123.811902564932,10
290463.7503861768,102215.19634005157,-26.18966,102215.19634005161,50.27449,4256000,nan,-420968.72,290463.7503861768,83783.7247442464,168,102215.19634005161,24275.423303371554,0.0,102215.19634005157,10,168,0.5,189611660.0,83783.7247442464,0.5,0.0,24275.423303371554,10
257899.68702294162,132264.30119001484,-26.212122,132264.30119001484,51.167,4280000,nan,-424713.38,257899.68702294162,66300.47913860291,169,132264.30119001484,65664.6033459863,0.0,132264.30119001484,10,169,0.7,188723330.0,66300.47913860291,0.7,0.0,65664.6033459863,10
300974.2766337129,159297.05403588936,-26.21566,159297.0540358893,53.144512,4304000,nan,-426338.72,300974.2766337129,76287.22860654861,170,159297.0540358893,49911.14366107969,0.0,159297.05403588936,10,170,0.8,189232800.0,76287.22860654861,0.8,0.0,49911.14366107969,10
257325.8218159972,65577.90182794436,-26.092442,65577.90182794436,47.55515,4328000,nan,-427796.47,257325.8218159972,97220.51321946015,171,65577.90182794436,-115.25974941289252,0.0,65577.90182794436,10,171,0.3,192141310.0,97220.51321946015,0.3,0.0,-115.25974941289252,10
241320.96505841523,63472.70487990904,-25.955458,63472.70487990903,70.45476,4352000,nan,-401752.9,241320.96505841523,81916.57741493615,172,63472.70487990903,-39.203160415619436,0.0,63472.70487990904,10,172,0.4,178881120.0,81916.57741493615,0.4,0.0,-39.203160415619436,10
130324.04062319078,19844.070058105797,-25.91144,19844.070058105797,74.76183,4376000,nan,-390111.8,130324.04062319078,38835.56311431367,173,19844.070058105797,-73.07798004057256,0.0,19844.070058105797,10,173,0.3,180952460.0,38835.56311431367,0.3,0.0,-73.07798004057256,10
135808.01141799992,64404.31589223978,-25.906609,64404.31589223978,64.37971,4400000,nan,-401573.0,135808.01141799992,37935.091062695836,174,64404.31589223978,442.4479582782253,0.0,64404.31589223978,10,174,0.6,184769470.0,37935.091062695836,0.6,0.0,442.4479582782253,10
220409.9453554032,117986.00659197583,-26.006178,117986.00659197588,56.26724,4424000,nan,-412375.22,220409.9453554032,60217.17150730753,175,117986.00659197588,17819.020546478656,0.0,117986.00659197583,10,175,0.8,193206850.0,60217.17150730753,0.8,0.0,17819.020546478656,10
224624.9540367524,113027.33407098598,-25.84912,113027.33407098598,47.582714,4448000,nan,-436652.6,224624.9540367524,59490.38025770235,176,113027.33407098598,35445.15813655709,0.0,113027.33407098598,10,176,0.8,190925060.0,59490.38025770235,0.8,0.0,35445.15813655709,10
214087.55005216395,120494.20710366065,-25.968634,120494.20710366068,39.154438,4472000,nan,-442666.47,214087.55005216395,78129.32149584366,177,120494.20710366068,5201.272232927449,0.0,120494.20710366065,10,177,0.6,191653250.0,78129.32149584366,0.6,0.0,5201.272232927449,10
241452.43429038482,105446.86064862463,-26.01733,105446.86064862467,71.67174,4496000,nan,-445747.03,241452.43429038482,73077.94686093998,178,105446.86064862467,284.05094423769276,0.0,105446.86064862463,10,178,0.6,192812480.0,73077.94686093998,0.6,0.0,284.05094423769276,10
252813.15758260165,101327.91201090624,-26.003473,101327.91201090622,81.14042,4520000,nan,-448131.0,252813.15758260165,80480.07893463733,179,101327.91201090622,32.45788377298316,0.0,101327.91201090624,10,179,0.5,191774660.0,80480.07893463733,0.5,0.0,32.45788377298316,10
168757.41107208797,83333.05289542311,-25.948698,83333.05289542311,57.748672,4544000,nan,-447837.5,168757.41107208797,51350.2646521753,180,83333.05289542311,19749.678276067632,0.0,83333.05289542311,10,180,0.6,196370110.0,51350.2646521753,0.6,0.0,19749.678276067632,10
209303.40631787395,89047.53848281376,-25.93902,89047.53848281378,58.00088,4568000,nan,-442026.94,209303.40631787395,67426.86330522482,181,89047.53848281378,258.00225454404443,0.0,89047.53848281376,10,181,0.3,190268770.0,67426.86330522482,0.3,0.0,258.00225454404443,10
264453.6480213429,130137.4552353243,-25.940098,130137.4552353243,48.00804,4592000,nan,-448663.75,264453.6480213429,66840.90832452298,182,130137.4552353243,66067.58071483109,0.0,130137.4552353243,10,182,0.9,188796300.0,66840.90832452298,0.9,0.0,66067.58071483109,10
264733.8294607217,152302.79391737358,-26.01676,152302.79391737358,41.292343,4616000,nan,-448809.7,264733.8294607217,80649.9953865858,183,152302.79391737358,24087.61891660099,0.0,152302.79391737358,10,183,0.9,188341180.0,80649.9953865858,0.9,0.0,24087.61891660099,10
228864.27983985518,147534.97122781485,-26.094168,147534.97122781485,37.005287,4640000,nan,-440442.6,228864.27983985518,49294.86354289342,184,147534.97122781485,68252.44728710616,0.0,147534.97122781485,10,184,0.8,191631250.0,49294.86354289342,0.8,0.0,68252.44728710616,10
190489.978246481,109732.55677119424,-25.904009,109732.55677119421,35.913578,4664000,nan,-437839.2,190489.978246481,62242.35351480637,185,109732.55677119421,23560.44437430402,0.0,109732.55677119424,10,185,0.6,188866100.0,62242.35351480637,0.6,0.0,23560.44437430402,10
263546.5744369657,126398.701680034,-25.842085,126398.70168003402,28.46527,4688000,nan,-436631.16,263546.5744369657,65283.53235670549,186,126398.70168003402,33203.89401450199,0.0,126398.701680034,10,186,0.7,187912820.0,65283.53235670549,0.7,0.0,33203.89401450199,10
306212.7722058181,149603.36891219742,-25.887262,149603.36891219747,31.318844,4712000,nan,-443049.38,306212.7722058181,94128.63749027559,187,149603.36891219747,23267.37361019001,0.0,149603.36891219742,10,187,0.7,193221140.0,94128.63749027559,0.7,0.0,23267.37361019001,10
258869.78490260293,123214.95859946811,-25.704916,123214.95859946808,25.502161,4736000,nan,-455170.25,258869.78490260293,72733.43548306113,188,123214.95859946808,20794.468512153093,0.0,123214.95859946811,10,188,0.8,195310990.0,72733.43548306113,0.8,0.0,20794.468512153093,10
277790.2321066481,159621.0160306875,-25.691345,159621.0160306875,22.33036,4760000,nan,-455284.5,277790.2321066481,76218.09532640527,189,159621.0160306875,68268.27116123884,0.0,159621.0160306875,10,189,0.6,191868740.0,76218.09532640527,0.6,0.0,68268.27116123884,10
274128.14940615604,86001.7339159802,-25.771454,86001.73391598022,25.450249,4784000,nan,-453252.3,274128.14940615604,82592.54749510292,190,86001.73391598022,-34.77397267372525,0.0,86001.7339159802,10,190,0.3,192271330.0,82592.54749510292,0.3,0.0,-34.77397267372525,10
248554.9296232504,98903.58856514328,-25.706501,98903.5885651433,35.271618,4808000,nan,-456031.75,248554.9296232504,64685.80751461151,191,98903.5885651433,34930.466370429094,0.0,98903.58856514328,10,191,0.6,191850480.0,64685.80751461151,0.6,0.0,34930.466370429094,10
283521.8833516712,134532.1125052445,-25.630402,134532.11250524456,31.012098,4832000,nan,-455289.53,283521.8833516712,72575.83727037584,192,134532.11250524456,24795.265261404456,0.0,134532.1125052445,10,192,0.7,193721520.0,72575.83727037584,0.7,0.0,24795.265261404456,10
256100.5763727185,124527.34678352796,-25.698996,124527.34678352796,17.721178,4856000,nan,-457840.44,256100.5763727185,68145.83554395437,193,124527.34678352796,32005.70523014916,0.0,124527.34678352796,10,193,0.7,194190780.0,68145.83554395437,0.7,0.0,32005.70523014916,10
287224.4095282938,135425.2813650276,-25.598843,135425.28136502748,17.220718,4880000,nan,-458719.75,287224.4095282938,89997.75142927445,194,135425.28136502748,26590.397849719568,0.0,135425.2813650276,10,194,0.6,195293730.0,89997.75142927445,0.6,0.0,26590.397849719568,10
195597.83235855927,122888.0422991525,-25.632011,122888.04229915251,19.024601,4904000,nan,-459706.3,195597.83235855927,54322.97469885256,195,122888.04229915251,38946.62430624515,0.0,122888.0422991525,10,195,0.7,194895180.0,54322.97469885256,0.7,0.0,38946.62430624515,10
