door-lock-v1/MaxReturn,Average/MaxReturn,door-lock-v1/AverageReturn,door-lock-v1/TerminationRate,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/KLBefore,MetaTest/Average/SuccessRate,door-lock-v1/SuccessRate,Average/NumEpisodes,door-lock-v1/MinReturn,MetaTest/Average/Iteration,door-lock-v1/StdReturn,MetaTest/Average/MinReturn,MetaTest/Average/NumEpisodes,MetaTest/door-lock-v1/SuccessRate,door-lock-v1/NumEpisodes,MetaTest/Average/StdReturn,GaussianMLPPolicy/dLoss,Average/AverageDiscountedReturn,Average/AverageReturn,Average/Iteration,GaussianMLPPolicy/Entropy,MetaTest/door-lock-v1/NumEpisodes,MetaTest/door-lock-v1/AverageDiscountedReturn,MetaTest/door-lock-v1/TerminationRate,Iteration,MetaTest/Average/AverageReturn,Average/TerminationRate,GaussianMLPPolicy/LossAfter,MetaTest/Average/AverageDiscountedReturn,Average/MinReturn,MetaTest/Average/MaxReturn,TotalEnvSteps,GaussianMLPPolicy/KLAfter,door-lock-v1/AverageDiscountedReturn,MetaTest/door-lock-v1/AverageReturn,door-lock-v1/Iteration,MetaTest/Average/TerminationRate,MetaTest/door-lock-v1/MaxReturn,MetaTest/door-lock-v1/MinReturn,MetaTest/door-lock-v1/StdReturn,Average/SuccessRate,Average/StdReturn,MetaTest/door-lock-v1/Iteration
64468.94498045811,64468.94498045811,6094.321143453836,0.0,-1.337588400929235e-06,0.0,0.0,0.025,200,-31.414089575554655,46,10950.527049998525,13022.643028498167,1,0.0,200,0.0,6.914410732861143e-08,1874.5043432831874,6094.321143453836,46,5.5452470779418945,1,13022.643028498165,0.0,46,13022.643028498167,0.0,-1.4067325082578463e-06,13022.643028498165,-31.414089575554655,13022.643028498167,3760000,4.8705758672440425e-05,1874.5043432831874,13022.643028498167,46,0.0,13022.643028498167,13022.643028498167,0.0,0.025,10950.527049998525,46
82865.93836835434,82865.93836835434,7022.1533438126335,0.0,-8.69000928105379e-07,0.0,0.0,0.01,200,-30.65113283206147,47,13247.245662565667,16262.859433538048,1,0.0,200,0.0,6.401165819625021e-08,1974.2309897482016,7022.1533438126335,47,5.5444817543029785,1,16262.859433538044,0.0,47,16262.859433538048,0.0,-9.330125863016292e-07,16262.859433538044,-30.65113283206147,16262.859433538048,3840000,4.502263982431032e-05,1974.2309897482016,16262.859433538048,47,0.0,16262.859433538048,16262.859433538048,0.0,0.01,13247.245662565667,47
63210.09976051957,63210.09976051957,6221.487101239164,0.0,-5.3500980357057415e-06,0.0,0.0,0.0,200,-34.04411559394179,48,10732.66115117873,10801.82861897602,1,0.0,200,0.0,3.958757588407025e-08,1810.3612789667748,6221.487101239164,48,5.539425849914551,1,10801.828618976018,0.0,48,10801.82861897602,0.0,-5.389685611589812e-06,10801.828618976018,-34.04411559394179,10801.82861897602,3920000,2.789997961372137e-05,1810.3612789667748,10801.82861897602,48,0.0,10801.82861897602,10801.82861897602,0.0,0.0,10732.66115117873,48
158340.1093823485,158340.1093823485,7577.552292617744,0.0,-5.699482244381215e-06,0.0,0.0,0.02,200,-33.92942441184839,49,17726.24101296338,980.5487486657455,1,0.0,200,0.0,1.8817536329152063e-07,2044.6630013036067,7577.552292617744,49,5.533307075500488,1,980.5487486657452,0.0,49,980.5487486657455,0.0,-5.887657607672736e-06,980.5487486657452,-33.92942441184839,980.5487486657455,4000000,0.00013168145960662514,2044.6630013036067,980.5487486657455,49,0.0,980.5487486657455,980.5487486657455,0.0,0.02,17726.24101296338,49
40016.89828275263,40016.89828275263,6737.0905632321455,0.0,-2.8728539547273613e-08,0.0,0.0,0.025,200,-38.9112095318216,50,9052.138798927093,775.6897589840027,1,0.0,200,0.0,3.553762084607115e-08,1875.085370060621,6737.0905632321455,50,5.533278465270996,1,775.6897589840029,0.0,50,775.6897589840027,0.0,-6.426616039334476e-08,775.6897589840029,-38.9112095318216,775.6897589840027,4080000,2.5097517209360376e-05,1875.085370060621,775.6897589840027,50,0.0,775.6897589840027,775.6897589840027,0.0,0.025,9052.138798927093,50
37377.50215867421,37377.50215867421,5688.972755188774,0.0,2.713153435252025e-06,0.0,0.0,0.015,200,-34.63014830161703,51,8486.440560194957,15470.909376385556,1,0.0,200,0.0,1.151056494563818e-08,1660.34850815912,5688.972755188774,51,5.534256458282471,1,15470.90937638556,0.0,51,15470.909376385556,0.0,2.7016428703063866e-06,15470.90937638556,-34.63014830161703,15470.909376385556,4160000,8.131958566082176e-06,1660.34850815912,15470.909376385556,51,0.0,15470.909376385556,15470.909376385556,0.0,0.015,8486.440560194957,51
108435.70627227843,108435.70627227843,8271.98650175221,0.0,-1.372983149394713e-07,0.0,0.0,0.005,200,-38.55542575944053,52,15629.385212522258,331.0939547949683,1,0.0,200,0.0,8.742389923099836e-09,2351.8192982279,8271.98650175221,52,5.534194469451904,1,331.0939547949684,0.0,52,331.0939547949683,0.0,-1.4604070486257115e-07,331.0939547949684,-38.55542575944053,331.0939547949683,4240000,6.16399211139651e-06,2351.8192982279,331.0939547949683,52,0.0,331.0939547949683,331.0939547949683,0.0,0.005,15629.385212522258,52
72194.63733931106,72194.63733931106,6159.264044156573,0.0,-8.044482342484116e-07,0.0,0.0,0.03,200,-33.827395639382544,53,10525.76850842678,1310.0937039882776,1,0.0,200,0.0,1.0008250228565885e-08,1786.3528677279326,6159.264044156573,53,5.533777713775635,1,1310.0937039882785,0.0,53,1310.0937039882776,0.0,-8.144564844769775e-07,1310.0937039882785,-33.827395639382544,1310.0937039882776,4320000,7.064921192068141e-06,1786.3528677279326,1310.0937039882776,53,0.0,1310.0937039882776,1310.0937039882776,0.0,0.03,10525.76850842678,53
93489.94932962487,93489.94932962487,7123.541567927246,0.0,1.8556636405264726e-06,0.0,0.0,0.025,200,-34.058506154529304,54,12817.024439929168,-25.215836667379996,1,0.0,200,0.0,1.0418261808808893e-08,1948.5108547153277,7123.541567927246,54,5.534550666809082,1,-25.215836667379982,0.0,54,-25.215836667379996,0.0,1.8452453787176637e-06,-25.215836667379982,-34.058506154529304,-25.215836667379996,4400000,7.357358299486805e-06,1948.5108547153277,-25.215836667379996,54,0.0,-25.215836667379996,-25.215836667379996,0.0,0.025,12817.024439929168,54
58753.21440597703,58753.21440597703,5793.074684248166,0.0,-5.110526217322331e-06,0.0,0.0,0.015,200,-32.576823285745995,55,9898.475910619494,-16.65158507116609,1,0.0,200,0.0,2.9964212444610894e-08,1671.9944985368254,5793.074684248166,55,5.531064987182617,1,-16.651585071166085,0.0,55,-16.65158507116609,0.0,-5.140490429766942e-06,-16.651585071166085,-32.576823285745995,-16.65158507116609,4480000,2.114185190293938e-05,1671.9944985368254,-16.65158507116609,55,0.0,-16.65158507116609,-16.65158507116609,0.0,0.015,9898.475910619494,55
56402.36583294211,56402.36583294211,6490.675444201986,0.0,-2.4547873636038275e-06,0.0,0.0,0.005,200,-34.51668861915983,56,10917.94910668522,6442.9693536510595,1,0.0,200,0.0,2.687852429517079e-08,1895.2486454145792,6490.675444201986,56,5.5300397872924805,1,6442.969353651064,0.0,56,6442.9693536510595,0.0,-2.4816658878989983e-06,6442.969353651064,-34.51668861915983,6442.9693536510595,4560000,1.8963668480864726e-05,1895.2486454145792,6442.9693536510595,56,0.0,6442.9693536510595,6442.9693536510595,0.0,0.005,10917.94910668522,56
74044.25253099235,74044.25253099235,6663.054423792376,0.0,2.7570374641072704e-06,0.0,0.0,0.02,200,-28.166088349209218,57,12580.738758677377,20958.839869094434,1,0.0,200,0.0,2.5562485461705364e-08,1795.052609412466,6663.054423792376,57,5.532074451446533,1,20958.83986909442,0.0,57,20958.839869094434,0.0,2.731474978645565e-06,20958.83986909442,-28.166088349209218,20958.839869094434,4640000,1.8046137483906932e-05,1795.052609412466,20958.839869094434,57,0.0,20958.839869094434,20958.839869094434,0.0,0.02,12580.738758677377,57
41010.9827277342,41010.9827277342,4558.994178514721,0.0,-7.357700269494671e-06,0.0,0.0,0.015,200,-33.22042792948056,58,7279.778417533863,770.2012975599439,1,0.0,200,0.0,9.698169378680177e-08,1316.0181911132522,4558.994178514721,58,5.5246500968933105,1,770.2012975599442,0.0,58,770.2012975599439,0.0,-7.454681963281473e-06,770.2012975599442,-33.22042792948056,770.2012975599439,4720000,6.824337469879538e-05,1316.0181911132522,770.2012975599439,58,0.0,770.2012975599439,770.2012975599439,0.0,0.015,7279.778417533863,58
86583.29053214422,86583.29053214422,6815.723021831201,0.0,-1.1311414027659339e-06,0.0,0.0,0.01,200,-31.308371424102518,59,12782.47047100259,-17.234569003382546,1,0.0,200,0.0,6.293441856541904e-08,1961.4013419253345,6815.723021831201,59,5.523717880249023,1,-17.234569003382532,0.0,59,-17.234569003382546,0.0,-1.194075821331353e-06,-17.234569003382532,-31.308371424102518,-17.234569003382546,4800000,4.4327043724479154e-05,1961.4013419253345,-17.234569003382546,59,0.0,-17.234569003382546,-17.234569003382546,0.0,0.01,12782.47047100259,59
179304.63840775998,179304.63840775998,9540.276002828192,0.0,8.168171916622669e-08,0.0,0.0,0.02,200,-31.606073252568162,60,18899.42129576082,-21.73446072656026,1,0.0,200,0.0,1.0025040353411896e-08,2653.647955982176,9540.276002828192,60,5.523743152618408,1,-21.73446072656026,0.0,60,-21.73446072656026,0.0,7.165667881281479e-08,-21.73446072656026,-31.606073252568162,-21.73446072656026,4880000,7.074815130181378e-06,2653.647955982176,-21.73446072656026,60,0.0,-21.73446072656026,-21.73446072656026,0.0,0.02,18899.42129576082,60
111558.81980982758,111558.81980982758,7477.324087262304,0.0,3.2241582630376797e-06,0.0,0.0,0.02,200,-33.9850969865227,61,14505.272598146998,3011.569403292612,1,0.0,200,0.0,1.919056558108423e-08,2119.9620197051427,7477.324087262304,61,5.526427745819092,1,3011.56940329261,0.0,61,3011.569403292612,0.0,3.2049676974565955e-06,3011.56940329261,-33.9850969865227,3011.569403292612,4960000,1.3543841305363458e-05,2119.9620197051427,3011.569403292612,61,0.0,3011.569403292612,3011.569403292612,0.0,0.02,14505.272598146998,61
64585.445555173705,64585.445555173705,5863.700574882602,0.0,-1.5651126261673198e-07,0.0,0.0,0.02,200,-33.634174237573184,62,9510.774382874479,-19.21622447243959,1,0.0,200,0.0,2.3253548420143488e-08,1678.0115474673626,5863.700574882602,62,5.5263776779174805,1,-19.21622447243958,0.0,62,-19.21622447243959,0.0,-1.7976481103687547e-07,-19.21622447243958,-33.634174237573184,-19.21622447243959,5040000,1.6412192053394392e-05,1678.0115474673626,-19.21622447243959,62,0.0,-19.21622447243959,-19.21622447243959,0.0,0.02,9510.774382874479,62
91427.10564811146,91427.10564811146,6053.758901997691,0.0,-4.991205969417933e-06,0.0,0.0,0.02,200,-34.09945718522386,63,11911.536861279284,-28.06572895701778,1,0.0,200,0.0,2.2062522475607693e-08,1718.712079038563,6053.758901997691,63,5.522065162658691,1,-28.06572895701779,0.0,63,-28.06572895701778,0.0,-5.013268491893541e-06,-28.06572895701779,-34.09945718522386,-28.06572895701778,5120000,1.556498318677768e-05,1718.712079038563,-28.06572895701778,63,0.0,-28.06572895701778,-28.06572895701778,0.0,0.02,11911.536861279284,63
96438.87250302843,96438.87250302843,6703.905330823692,0.0,-1.4603194813389564e-06,0.0,0.0,0.02,200,-33.16918635948281,64,11318.47696530666,-18.437414539245477,1,0.0,200,0.0,3.223203748348169e-08,1852.4967250857515,6703.905330823692,64,5.520602226257324,1,-18.43741453924547,0.0,64,-18.437414539245477,0.0,-1.492551518822438e-06,-18.43741453924547,-33.16918635948281,-18.437414539245477,5200000,2.2743144654668868e-05,1852.4967250857515,-18.437414539245477,64,0.0,-18.437414539245477,-18.437414539245477,0.0,0.02,11318.47696530666,64
88201.12047946683,88201.12047946683,5711.624161986109,0.0,-2.396405307081295e-06,0.0,0.0,0.01,200,-31.805062011166683,65,10960.994015114622,-30.67568897051548,1,0.0,200,0.0,1.3612407201435417e-08,1640.133228440762,5711.624161986109,65,5.519362926483154,1,-30.675688970515477,0.0,65,-30.67568897051548,0.0,-2.4100177142827306e-06,-30.675688970515477,-31.805062011166683,-30.67568897051548,5280000,9.613694601284806e-06,1640.133228440762,-30.67568897051548,65,0.0,-30.67568897051548,-30.67568897051548,0.0,0.01,10960.994015114622,65
75576.05237441238,75576.05237441238,6714.310621154311,0.0,-3.1496770134253893e-06,0.0,0.0,0.03,200,-31.586992321758636,66,10470.765824597036,7260.883471838365,1,0.0,200,0.0,1.6768353816587478e-08,1970.979078194219,6714.310621154311,66,5.518272399902344,1,7260.883471838367,0.0,66,7260.883471838365,0.0,-3.1664453672419768e-06,7260.883471838367,-31.586992321758636,7260.883471838365,5360000,1.1832986274384893e-05,1970.979078194219,7260.883471838365,66,0.0,7260.883471838365,7260.883471838365,0.0,0.03,10470.765824597036,66
58179.71538864188,58179.71538864188,5777.095854058957,0.0,-6.114840743975947e-06,0.0,0.0,0.015,200,-35.014279898012475,67,9688.08810173183,15487.80412797198,1,0.0,200,0.0,3.083823685301468e-08,1675.3117183516017,5777.095854058957,67,5.50944709777832,1,15487.804127971976,0.0,67,15487.80412797198,0.0,-6.145678980828961e-06,15487.804127971976,-35.014279898012475,15487.80412797198,5440000,2.1760663003078662e-05,1675.3117183516017,15487.80412797198,67,0.0,15487.80412797198,15487.80412797198,0.0,0.015,9688.08810173183,67
78825.98505221204,78825.98505221204,8078.674923644855,0.0,-2.8859415124316e-06,0.0,0.0,0.025,200,-31.573932284021502,68,12448.722121985986,84.61325690531301,1,0.0,200,0.0,9.446011972613633e-09,2316.725488233437,8078.674923644855,68,5.508322715759277,1,84.61325690531295,0.0,68,84.61325690531301,0.0,-2.8953875244042138e-06,84.61325690531295,-31.573932284021502,84.61325690531301,5520000,6.666355147899594e-06,2316.725488233437,84.61325690531301,68,0.0,84.61325690531301,84.61325690531301,0.0,0.025,12448.722121985986,68
86029.42765394917,86029.42765394917,7907.8064095210175,0.0,-2.241312813566765e-06,0.0,0.0,0.02,200,-36.3661584938762,69,13879.546428082846,-24.075145334292216,1,0.0,200,0.0,5.8826117310673e-09,2278.3630917342252,7907.8064095210175,69,5.505699157714844,1,-24.07514533429222,0.0,69,-24.075145334292216,0.0,-2.247195425297832e-06,-24.07514533429222,-36.3661584938762,-24.075145334292216,5600000,4.141897079534829e-06,2278.3630917342252,-24.075145334292216,69,0.0,-24.075145334292216,-24.075145334292216,0.0,0.02,13879.546428082846,69
84207.5901806853,84207.5901806853,7495.591755000679,0.0,2.374273890382028e-06,0.0,0.0,0.045,200,-34.62464069441086,70,13228.70149799682,1048.9307254580608,1,0.0,200,0.0,2.107663021888584e-08,2168.942452791914,7495.591755000679,70,5.506815433502197,1,1048.9307254580606,0.0,70,1048.9307254580608,0.0,2.3531972601631423e-06,1048.9307254580606,-34.62464069441086,1048.9307254580608,5680000,1.487449299020227e-05,2168.942452791914,1048.9307254580608,70,0.0,1048.9307254580608,1048.9307254580608,0.0,0.045,13228.70149799682,70
68973.26542151348,68973.26542151348,7778.667533661509,0.0,5.377075353862892e-07,0.0,0.0,0.02,200,-33.374377093175944,71,13692.355308098739,1104.7055532231795,1,0.0,200,0.0,2.236055252069491e-08,2159.6711484418574,7778.667533661509,71,5.5071868896484375,1,1104.7055532231793,0.0,71,1104.7055532231795,0.0,5.153469828655943e-07,1104.7055532231793,-33.374377093175944,1104.7055532231795,5760000,1.5780640751472674e-05,2159.6711484418574,1104.7055532231795,71,0.0,1104.7055532231795,1104.7055532231795,0.0,0.02,13692.355308098739,71
69574.71783718871,69574.71783718871,7197.0313296362465,0.0,4.620153958967421e-06,0.0,0.0,0.02,200,-37.53297948486409,72,12793.60623681539,-18.940812819038392,1,0.0,200,0.0,6.16346369497478e-08,2002.839466417987,7197.0313296362465,72,5.511725425720215,1,-18.9408128190384,0.0,72,-18.940812819038392,0.0,4.558519322017673e-06,-18.9408128190384,-37.53297948486409,-18.940812819038392,5840000,4.339137740316801e-05,2002.839466417987,-18.940812819038392,72,0.0,-18.940812819038392,-18.940812819038392,0.0,0.02,12793.60623681539,72
124349.29158714459,124349.29158714459,7224.41104226186,0.0,4.919315415463643e-06,0.0,0.0,0.0,200,-36.71811687895433,73,14913.965163333305,-16.7367202825053,1,0.0,200,0.0,1.1288329915259965e-07,2170.52014767422,7224.41104226186,73,5.5171661376953125,1,-16.736720282505306,0.0,73,-16.7367202825053,0.0,4.8064321163110435e-06,-16.736720282505306,-36.71811687895433,-16.7367202825053,5920000,7.941053627291694e-05,2170.52014767422,-16.7367202825053,73,0.0,-16.7367202825053,-16.7367202825053,0.0,0.0,14913.965163333305,73
97735.25505671829,97735.25505671829,6288.239819968865,0.0,1.5360439647338353e-05,0.0,0.0,0.01,200,-30.971941980935103,74,13290.281992561127,10440.686440253325,1,0.0,200,0.0,8.35148966871202e-07,1763.5596223738003,6288.239819968865,74,5.5371527671813965,1,10440.686440253316,0.0,74,10440.686440253325,0.0,1.4525290680467151e-05,10440.686440253316,-30.971941980935103,10440.686440253325,6000000,0.0005730963312089443,1763.5596223738003,10440.686440253325,74,0.0,10440.686440253325,10440.686440253325,0.0,0.01,13290.281992561127,74
176011.70457290462,176011.70457290462,8338.679578063086,0.0,-1.008019989967579e-05,0.0,0.0,0.01,200,-34.210921900344616,75,17855.23262207744,3255.868232780508,1,0.0,200,0.0,2.0823790691792965e-07,2446.1233409047472,8338.679578063086,75,5.523124694824219,1,3255.868232780508,0.0,75,3255.868232780508,0.0,-1.028843780659372e-05,3255.868232780508,-34.210921900344616,3255.868232780508,6080000,0.00014584933524020016,2446.1233409047472,3255.868232780508,75,0.0,3255.868232780508,3255.868232780508,0.0,0.01,17855.23262207744,75
74144.56120187313,74144.56120187313,7175.307740356496,0.0,2.68766427780065e-07,0.0,0.0,0.01,200,-31.995974512967237,76,12714.273894557226,43886.57610059472,1,0.0,200,0.0,2.7148757908435073e-08,1986.5889598204892,7175.307740356496,76,5.523209095001221,1,43886.57610059477,0.0,76,43886.57610059472,0.0,2.416176698716299e-07,43886.57610059477,-31.995974512967237,43886.57610059472,6160000,1.9152821550960653e-05,1986.5889598204892,43886.57610059472,76,0.0,43886.57610059472,43886.57610059472,0.0,0.01,12714.273894557226,76
84660.5514015748,84660.5514015748,7156.042362691234,0.0,-2.5080453269765712e-06,0.0,1.0,0.015,200,-30.244376327333768,77,11842.254437564125,115564.44607283066,1,1.0,200,0.0,1.0376879799878225e-08,2109.510831931409,7156.042362691234,77,5.520884037017822,1,115564.44607283066,0.0,77,115564.44607283066,0.0,-2.5184222067764495e-06,115564.44607283066,-30.244376327333768,115564.44607283066,6240000,7.327095772780012e-06,2109.510831931409,115564.44607283066,77,0.0,115564.44607283066,115564.44607283066,0.0,0.015,11842.254437564125,77
114137.47850958069,114137.47850958069,6461.509309152458,0.0,-5.773505904471676e-07,0.0,0.0,0.005,200,-31.893582208066007,78,11411.739508290108,-18.86020833364224,1,0.0,200,0.0,2.5360805011587217e-08,1839.41691642896,6461.509309152458,78,5.5206780433654785,1,-18.860208333642248,0.0,78,-18.86020833364224,0.0,-6.027113954587549e-07,-18.860208333642248,-31.893582208066007,-18.86020833364224,6320000,1.7883607142721303e-05,1839.41691642896,-18.86020833364224,78,0.0,-18.86020833364224,-18.86020833364224,0.0,0.005,11411.739508290108,78
63569.85846124164,63569.85846124164,7949.033869544365,0.0,1.2302161849220283e-06,0.0,0.0,0.01,200,-34.32849762235083,79,13123.951664798975,22960.429517586912,1,0.0,200,0.0,1.0415317319711903e-07,2302.6717132337167,7949.033869544365,79,5.5219502449035645,1,22960.42951758691,0.0,79,22960.429517586912,0.0,1.1260630117249093e-06,22960.42951758691,-34.32849762235083,22960.429517586912,6400000,7.3082628659904e-05,2302.6717132337167,22960.429517586912,79,0.0,22960.429517586912,22960.429517586912,0.0,0.01,13123.951664798975,79
105159.92734064744,105159.92734064744,6928.153242170467,0.0,-6.319987644332059e-09,0.0,0.0,0.005,200,-33.80524655102179,80,14113.951049838453,-16.842016089683543,1,0.0,200,0.0,3.224895417375251e-08,1945.1747177508669,6928.153242170467,80,5.521944046020508,1,-16.842016089683543,0.0,80,-16.842016089683543,0.0,-3.856894181808457e-08,-16.842016089683543,-33.80524655102179,-16.842016089683543,6480000,2.2702761270920746e-05,1945.1747177508669,-16.842016089683543,80,0.0,-16.842016089683543,-16.842016089683543,0.0,0.005,14113.951049838453,80
68091.73456133704,68091.73456133704,6626.533766024635,0.0,6.994106911406561e-07,0.0,0.0,0.025,200,-32.14794789080413,81,11180.211162304468,934.9234253087897,1,0.0,200,0.0,2.4794928776827874e-08,1912.3958398571444,6626.533766024635,81,5.5222930908203125,1,934.9234253087899,0.0,81,934.9234253087897,0.0,6.746157623638283e-07,934.9234253087899,-32.14794789080413,934.9234253087897,6560000,1.747119313222356e-05,1912.3958398571444,934.9234253087897,81,0.0,934.9234253087897,934.9234253087897,0.0,0.025,11180.211162304468,81
204695.82946471093,204695.82946471093,9442.971228487992,0.0,-2.8709450816677418e-06,0.0,0.0,0.025,200,-30.816759668963694,82,20854.814373043464,6412.545340747991,1,0.0,200,0.0,1.001353666651994e-08,2639.164584635518,9442.971228487992,82,5.520681858062744,1,6412.545340747994,0.0,82,6412.545340747991,0.0,-2.8809586183342617e-06,6412.545340747994,-30.816759668963694,6412.545340747991,6640000,7.071567324601347e-06,2639.164584635518,6412.545340747991,82,0.0,6412.545340747991,6412.545340747991,0.0,0.025,20854.814373043464,82
97772.63787328004,97772.63787328004,6649.936432767639,0.0,-6.101122380641755e-06,0.0,0.0,0.01,200,-33.889871804369406,83,13748.253217158459,-31.660296602385927,1,0.0,200,0.0,4.042476575705223e-08,1847.4346580073063,6649.936432767639,83,5.513572692871094,1,-31.660296602385923,0.0,83,-31.660296602385927,0.0,-6.141547146398807e-06,-31.660296602385923,-33.889871804369406,-31.660296602385927,6720000,2.8529455448733643e-05,1847.4346580073063,-31.660296602385927,83,0.0,-31.660296602385927,-31.660296602385927,0.0,0.01,13748.253217158459,83
70621.79730064528,70621.79730064528,5956.506056772636,0.0,-9.596265954314731e-06,0.0,0.0,0.005,200,-38.79212503002035,84,10172.908677732263,2138.082344630711,1,0.0,200,0.0,1.4015313354320824e-07,1713.350476097169,5956.506056772636,84,5.502699375152588,1,2138.0823446307104,0.0,84,2138.082344630711,0.0,-9.73641908785794e-06,2138.0823446307104,-38.79212503002035,2138.082344630711,6800000,9.839228732744232e-05,1713.350476097169,2138.082344630711,84,0.0,2138.082344630711,2138.082344630711,0.0,0.005,10172.908677732263,84
69284.28137644232,69284.28137644232,7394.297788748306,0.0,1.7307098687524558e-06,0.0,0.0,0.01,200,-33.892789021637846,85,12453.22540485678,7866.516968367254,1,0.0,200,0.0,1.2009763850073796e-08,2228.5340475048283,7394.297788748306,85,5.5034589767456055,1,7866.516968367257,0.0,85,7866.516968367254,0.0,1.718700104902382e-06,7866.516968367257,-33.892789021637846,7866.516968367254,6880000,8.47711544338381e-06,2228.5340475048283,7866.516968367254,85,0.0,7866.516968367254,7866.516968367254,0.0,0.01,12453.22540485678,85
129841.07402599911,129841.07402599911,9104.933359864179,0.0,-9.323875929112546e-07,0.0,0.0,0.02,200,-29.695062521713425,86,18478.394978485496,-21.664149688705297,1,0.0,200,0.0,2.5535769054840785e-09,2617.7081494832237,9104.933359864179,86,5.5027947425842285,1,-21.664149688705294,0.0,86,-21.664149688705297,0.0,-9.349411698167387e-07,-21.664149688705294,-29.695062521713425,-21.664149688705297,6960000,1.8179122207584442e-06,2617.7081494832237,-21.664149688705297,86,0.0,-21.664149688705297,-21.664149688705297,0.0,0.02,18478.394978485496,86
130434.41354895153,130434.41354895153,10196.891243062355,0.0,-4.6854956963215955e-06,0.0,0.0,0.025,200,-30.298931696660013,87,18054.284245819126,16384.157597620808,1,0.0,200,0.0,2.2816948330728337e-08,2803.126745553225,10196.891243062355,87,5.497184753417969,1,16384.157597620815,0.0,87,16384.157597620808,0.0,-4.708312644652324e-06,16384.157597620815,-30.298931696660013,16384.157597620808,7040000,1.6106190741993487e-05,2803.126745553225,16384.157597620808,87,0.0,16384.157597620808,16384.157597620808,0.0,0.025,18054.284245819126,87
53008.28280690701,53008.28280690701,5268.651660099421,0.0,-5.808269634144381e-07,0.0,0.0,0.01,200,-34.008657276521916,88,8151.115910756495,1905.0971432976373,1,0.0,200,0.0,2.0316463178460253e-08,1564.1622337831195,5268.651660099421,88,5.496968746185303,1,1905.097143297638,0.0,88,1905.0971432976373,0.0,-6.011434265928983e-07,1905.097143297638,-34.008657276521916,1905.0971432976373,7120000,1.4318941794044804e-05,1564.1622337831195,1905.0971432976373,88,0.0,1905.0971432976373,1905.0971432976373,0.0,0.01,8151.115910756495,88
126708.94519570425,126708.94519570425,7476.006354864131,0.0,-3.059972414121148e-06,0.0,0.0,0.02,200,-35.18988514443913,89,16572.53052730615,-20.63678911320823,1,0.0,200,0.0,2.030560608545784e-08,2155.2106846295915,7476.006354864131,89,5.495994567871094,1,-20.636789113208234,0.0,89,-20.63678911320823,0.0,-3.080278020206606e-06,-20.636789113208234,-35.18988514443913,-20.63678911320823,7200000,1.4335045307234395e-05,2155.2106846295915,-20.63678911320823,89,0.0,-20.63678911320823,-20.63678911320823,0.0,0.02,16572.53052730615,89
129666.86204614596,129666.86204614596,8674.869799594808,0.0,4.009250915260054e-06,0.0,0.0,0.02,200,-31.953408987088572,90,16984.90833677595,5040.194880983392,1,0.0,200,0.0,2.209617377957329e-08,2528.1093570502017,8674.869799594808,90,5.498100280761719,1,5040.1948809833875,0.0,90,5040.194880983392,0.0,3.987154741480481e-06,5040.1948809833875,-31.953408987088572,5040.194880983392,7280000,1.558079748065211e-05,2528.1093570502017,5040.194880983392,90,0.0,5040.194880983392,5040.194880983392,0.0,0.02,16984.90833677595,90
49296.12938400283,49296.12938400283,6130.679746720032,0.0,1.2320881523919525e-06,0.0,0.0,0.025,200,-32.03122184371789,91,9655.593707365619,972.4793692115296,1,0.0,200,0.0,4.4274202082306147e-08,1716.1041794699909,6130.679746720032,91,5.498467922210693,1,972.4793692115295,0.0,91,972.4793692115296,0.0,1.1878139503096463e-06,972.4793692115295,-32.03122184371789,972.4793692115296,7360000,3.123635906376876e-05,1716.1041794699909,972.4793692115296,91,0.0,972.4793692115296,972.4793692115296,0.0,0.025,9655.593707365619,91
85078.23255909447,85078.23255909447,8354.745302333306,0.0,2.0859997675870545e-06,0.0,0.0,0.03,200,-32.1315316938513,92,14046.998109408363,11318.769651640343,1,0.0,200,0.0,2.6220504878438078e-08,2392.5995970291924,8354.745302333306,92,5.499290466308594,1,11318.769651640347,0.0,92,11318.769651640343,0.0,2.0597792627086164e-06,11318.769651640347,-32.1315316938513,11318.769651640343,7440000,1.850102489697747e-05,2392.5995970291924,11318.769651640343,92,0.0,11318.769651640343,11318.769651640343,0.0,0.03,14046.998109408363,92
63178.060295913536,63178.060295913536,7003.882085678553,0.0,-7.785767593304627e-06,0.0,0.0,0.025,200,-30.971809939749413,93,12476.224048269793,11229.354817171561,1,0.0,200,0.0,1.5861951396800578e-07,1990.3979479678153,7003.882085678553,93,5.491188049316406,1,11229.35481717156,0.0,93,11229.354817171561,0.0,-7.944387107272632e-06,11229.35481717156,-30.971809939749413,11229.354817171561,7520000,0.000111326553451363,1990.3979479678153,11229.354817171561,93,0.0,11229.354817171561,11229.354817171561,0.0,0.025,12476.224048269793,93
