MetaTest/faucet-open-v1/SuccessRate,MetaTest/faucet-open-v1/TerminationRate,MetaTest/Average/MaxReturn,MetaTest/Average/MinReturn,MetaTest/Average/TerminationRate,MetaTest/faucet-open-v1/AverageReturn,MetaTest/faucet-open-v1/MaxReturn,TotalEnvSteps,MetaTest/faucet-open-v1/NumTrajs,MetaTest/faucet-open-v1/Iteration,MetaTest/Average/SuccessRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/faucet-open-v1/MinReturn,MetaTest/Average/NumTrajs,MetaTest/faucet-open-v1/StdReturn,MetaTest/Average/StdReturn,MetaTest/Average/AverageReturn,MetaTest/faucet-open-v1/AverageDiscountedReturn,MetaTest/Average/Iteration
0.5,0.0,164699.89414892712,15387.325556509122,0.0,46638.72639384311,164699.89414892712,6104000,10,245,0.5,46638.72639384312,15387.325556509122,10,43454.48144992517,43454.48144992517,46638.72639384311,46638.72639384312,245
0.2,0.0,51011.323760997286,-46.88113185359922,0.0,16734.756844593525,51011.323760997286,6128000,10,246,0.2,16734.756844593525,-46.88113185359922,10,14392.908993582902,14392.908993582902,16734.756844593525,16734.756844593525,246
0.2,0.0,62520.861413448845,-45.68119545743378,0.0,23353.958038486573,62520.861413448845,6152000,10,247,0.2,23353.958038486577,-45.68119545743378,10,17966.58937254041,17966.58937254041,23353.958038486573,23353.958038486577,247
0.4,0.0,66413.17750326618,-43.0551988320053,0.0,26820.202771024466,66413.17750326618,6176000,10,248,0.4,26820.20277102446,-43.0551988320053,10,19192.930465881,19192.930465881,26820.202771024466,26820.20277102446,248
0.2,0.0,55345.369750832426,-48.356720997413085,0.0,15925.381454674483,55345.369750832426,6200000,10,249,0.2,15925.381454674487,-48.356720997413085,10,15919.880436992295,15919.880436992295,15925.381454674483,15925.381454674487,249
0.1,0.0,58038.359107472366,-47.78146491218089,0.0,12570.901854875645,58038.359107472366,6224000,10,250,0.1,12570.901854875647,-47.78146491218089,10,16960.056160485892,16960.056160485892,12570.901854875645,12570.901854875647,250
0.2,0.0,54484.61898440733,-44.80714626884839,0.0,15174.519972574326,54484.61898440733,6248000,10,251,0.2,15174.51997257433,-44.80714626884839,10,17210.350931506262,17210.350931506262,15174.519972574326,15174.51997257433,251
0.4,0.0,54368.884284982385,-50.99849650993457,0.0,19187.30175800692,54368.884284982385,6272000,10,252,0.4,19187.301758006925,-50.99849650993457,10,19309.263854713932,19309.263854713932,19187.30175800692,19187.301758006925,252
0.1,0.0,52799.42021593781,-47.43544656419711,0.0,10012.805682944945,52799.42021593781,6296000,10,253,0.1,10012.80568294495,-47.43544656419711,10,16043.708294052716,16043.708294052716,10012.805682944945,10012.80568294495,253
0.3,0.0,55279.89360879002,-47.41013122328415,0.0,23084.37950073788,55279.89360879002,6320000,10,254,0.3,23084.379500737883,-47.41013122328415,10,14261.930009116833,14261.930009116833,23084.37950073788,23084.379500737883,254
0.6,0.0,60521.97643934568,-45.62797857127539,0.0,27912.497149072376,60521.97643934568,6344000,10,255,0.6,27912.497149072366,-45.62797857127539,10,21179.95771806906,21179.95771806906,27912.497149072376,27912.497149072366,255
0.4,0.0,42911.467691700156,-42.42127206870714,0.0,18025.931540507932,42911.467691700156,6368000,10,256,0.4,18025.931540507936,-42.42127206870714,10,11747.78402934037,11747.78402934037,18025.931540507932,18025.931540507936,256
0.4,0.0,51017.9700144303,16578.46421998841,0.0,29000.987974202515,51017.9700144303,6392000,10,257,0.4,29000.987974202522,16578.46421998841,10,11081.709177556797,11081.709177556797,29000.987974202515,29000.987974202522,257
0.2,0.0,39269.70888176686,-47.65291099434983,0.0,16528.604885191588,39269.70888176686,6416000,10,258,0.2,16528.60488519159,-47.65291099434983,10,13233.440216397526,13233.440216397526,16528.604885191588,16528.60488519159,258
0.5,0.0,42352.47069150916,-47.86683990116262,0.0,14379.642793404733,42352.47069150916,6440000,10,259,0.5,14379.642793404728,-47.86683990116262,10,12614.319391933066,12614.319391933066,14379.642793404733,14379.642793404728,259
0.4,0.0,59619.06558109567,7130.1519842705175,0.0,30176.499212814746,59619.06558109567,6464000,10,260,0.4,30176.49921281475,7130.1519842705175,10,18357.10307447443,18357.10307447443,30176.499212814746,30176.49921281475,260
0.1,0.0,22602.869498129923,-46.31141855062606,0.0,9936.323636101895,22602.869498129923,6488000,10,261,0.1,9936.32363610189,-46.31141855062606,10,8758.98765894748,8758.98765894748,9936.323636101895,9936.32363610189,261
0.1,0.0,43686.705378743696,-43.82525616614323,0.0,18870.108874925514,43686.705378743696,6512000,10,262,0.1,18870.10887492552,-43.82525616614323,10,15019.082750664913,15019.082750664913,18870.108874925514,18870.10887492552,262
0.1,0.0,25671.064499529748,-49.39477358656358,0.0,13434.559226579378,25671.064499529748,6536000,10,263,0.1,13434.559226579382,-49.39477358656358,10,9246.819033415351,9246.819033415351,13434.559226579378,13434.559226579382,263
0.8,0.0,48873.94809607399,12552.449468058792,0.0,28374.82609246781,48873.94809607399,6560000,10,264,0.8,28374.82609246781,12552.449468058792,10,10158.499102202068,10158.499102202068,28374.82609246781,28374.82609246781,264
0.7,0.0,55641.47244926325,-41.28230636827958,0.0,31808.079012596852,55641.47244926325,6584000,10,265,0.7,31808.079012596845,-41.28230636827958,10,17803.794499744552,17803.794499744552,31808.079012596852,31808.079012596845,265
0.2,0.0,52030.879153106216,4917.890643669144,0.0,22854.904207825948,52030.879153106216,6608000,10,266,0.2,22854.904207825948,4917.890643669144,10,13788.129868212842,13788.129868212842,22854.904207825948,22854.904207825948,266
