MetaTest/stick-push-v1/MaxReturn,MetaTest/Average/TerminationRate,TotalEnvSteps,MetaTest/stick-push-v1/AverageReturn,MetaTest/stick-push-v1/AverageDiscountedReturn,MetaTest/stick-push-v1/MinReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/stick-push-v1/TerminationRate,MetaTest/Average/Iteration,MetaTest/Average/MinReturn,MetaTest/stick-push-v1/SuccessRate,MetaTest/Average/AverageReturn,MetaTest/Average/StdReturn,MetaTest/stick-push-v1/StdReturn,MetaTest/Average/MaxReturn,MetaTest/Average/SuccessRate,MetaTest/stick-push-v1/Iteration,MetaTest/Average/NumTrajs,MetaTest/stick-push-v1/NumTrajs
5125.853784880628,0.0,5864000,481.6926338512766,481.69263385127704,-89.13079959270814,481.69263385127704,0.0,235,-89.13079959270814,0.0,481.6926338512766,1548.4592911356585,1548.4592911356585,5125.853784880628,0.0,235,10,10
30985.2199434621,0.0,5888000,3061.390026275306,3061.390026275306,-107.96542497913568,3061.390026275306,0.0,236,-107.96542497913568,0.1,3061.390026275306,9308.070937401586,9308.070937401586,30985.2199434621,0.1,236,10,10
98637.44522579588,0.0,5912000,21537.32088151282,21537.32088151281,-90.34995092718681,21537.32088151281,0.0,237,-90.34995092718681,0.1,21537.32088151282,31720.969914168174,31720.969914168174,98637.44522579588,0.1,237,10,10
21495.255849066718,0.0,5936000,3829.0749506322695,3829.074950632268,-108.51073409432666,3829.074950632268,0.0,238,-108.51073409432666,0.1,3829.0749506322695,6848.4815191287535,6848.4815191287535,21495.255849066718,0.1,238,10,10
57027.62874342616,0.0,5960000,16736.278267326925,16736.278267326932,-133.8289981268751,16736.278267326932,0.0,239,-133.8289981268751,0.2,16736.278267326925,22337.357934881595,22337.357934881595,57027.62874342616,0.2,239,10,10
92652.94020859274,0.0,5984000,21415.315382666387,21415.315382666377,-98.77370487223301,21415.315382666377,0.0,240,-98.77370487223301,0.1,21415.315382666387,34780.36201930161,34780.36201930161,92652.94020859274,0.1,240,10,10
57326.77162578874,0.0,6008000,9339.94072951438,9339.940729514377,-25.29014233297773,9339.940729514377,0.0,241,-25.29014233297773,0.2,9339.94072951438,17565.119413183067,17565.119413183067,57326.77162578874,0.2,241,10,10
97445.06760215123,0.0,6032000,35538.062736332315,35538.06273633231,-22.080832143663873,35538.06273633231,0.0,242,-22.080832143663873,0.0,35538.062736332315,29660.36775489358,29660.36775489358,97445.06760215123,0.0,242,10,10
33.75358875920733,0.0,6056000,-16.4094128343145,-16.4094128343145,-40.11617392392192,-16.4094128343145,0.0,243,-40.11617392392192,0.2,-16.4094128343145,20.623040688027046,20.623040688027046,33.75358875920733,0.2,243,10,10
75693.99866443906,0.0,6080000,7553.304038106323,7553.304038106327,-43.33001432211484,7553.304038106327,0.0,244,-43.33001432211484,0.0,7553.304038106323,22713.567318017584,22713.567318017584,75693.99866443906,0.0,244,10,10
114768.85633571469,0.0,6104000,36887.69330729598,36887.69330729597,-40.06153328597433,36887.69330729597,0.0,245,-40.06153328597433,0.2,36887.69330729598,47290.22778724681,47290.22778724681,114768.85633571469,0.2,245,10,10
105315.98194452884,0.0,6128000,57862.02924538171,57862.02924538171,34.16854046623171,57862.02924538171,0.0,246,34.16854046623171,0.3,57862.02924538171,36198.14846793918,36198.14846793918,105315.98194452884,0.3,246,10,10
101216.86027497602,0.0,6152000,23559.690773056802,23559.69077305682,-17.245806034615146,23559.69077305682,0.0,247,-17.245806034615146,0.3,23559.690773056802,36983.08271885163,36983.08271885163,101216.86027497602,0.3,247,10,10
59435.524207206814,0.0,6176000,14499.337904786662,14499.337904786658,-17.849304332575944,14499.337904786658,0.0,248,-17.849304332575944,0.1,14499.337904786662,18337.038542355825,18337.038542355825,59435.524207206814,0.1,248,10,10
84913.95549178554,0.0,6200000,64604.58958268254,64604.58958268255,37270.68921547807,64604.58958268255,0.0,249,37270.68921547807,0.1,64604.58958268254,15873.838308093544,15873.838308093544,84913.95549178554,0.1,249,10,10
79566.43031967084,0.0,6224000,30248.80075759497,30248.80075759497,-10.697070886393888,30248.80075759497,0.0,250,-10.697070886393888,0.0,30248.80075759497,31287.853184491454,31287.853184491454,79566.43031967084,0.0,250,10,10
86733.22441423293,0.0,6248000,44373.218584448674,44373.218584448674,-9.643738604578356,44373.218584448674,0.0,251,-9.643738604578356,0.4,44373.218584448674,33343.29774979778,33343.29774979778,86733.22441423293,0.4,251,10,10
82695.88408900709,0.0,6272000,48367.814357130075,48367.81435713007,-4.996098554282847,48367.81435713007,0.0,252,-4.996098554282847,0.3,48367.814357130075,31325.02413969289,31325.02413969289,82695.88408900709,0.3,252,10,10
97598.39924681206,0.0,6296000,79701.9249931332,79701.92499313319,60235.16883843795,79701.92499313319,0.0,253,60235.16883843795,0.2,79701.9249931332,12936.17430854429,12936.17430854429,97598.39924681206,0.2,253,10,10
85218.55914214511,0.0,6320000,26108.6117284602,26108.6117284602,-21.12762269803302,26108.6117284602,0.0,254,-21.12762269803302,0.2,26108.6117284602,33063.19817628488,33063.19817628488,85218.55914214511,0.2,254,10,10
86881.89858769608,0.0,6344000,29732.77162202847,29732.771622028456,-20.784039666304338,29732.771622028456,0.0,255,-20.784039666304338,0.3,29732.77162202847,32344.91377379068,32344.91377379068,86881.89858769608,0.3,255,10,10
122328.86227230479,0.0,6368000,41292.57697207273,41292.576972072726,-21.05573133898386,41292.576972072726,0.0,256,-21.05573133898386,0.1,41292.57697207273,46011.20145952063,46011.20145952063,122328.86227230479,0.1,256,10,10
93030.71632732454,0.0,6392000,21522.03592514224,21522.03592514224,-23.21791761139109,21522.03592514224,0.0,257,-23.21791761139109,0.2,21522.03592514224,33506.18605805172,33506.18605805172,93030.71632732454,0.2,257,10,10
42905.61319943048,0.0,6416000,8502.883248218757,8502.883248218752,-19.293505553987107,8502.883248218752,0.0,258,-19.293505553987107,0.1,8502.883248218757,14772.971478125623,14772.971478125623,42905.61319943048,0.1,258,10,10
95530.64616026357,0.0,6440000,37871.18609562276,37871.186095622776,-20.034033525187674,37871.186095622776,0.0,259,-20.034033525187674,0.2,37871.18609562276,30471.47970667557,30471.47970667557,95530.64616026357,0.2,259,10,10
71525.75727140931,0.0,6464000,16616.815484264618,16616.815484264618,-45.3313526763618,16616.815484264618,0.0,260,-45.3313526763618,0.0,16616.815484264618,26484.053484398064,26484.053484398064,71525.75727140931,0.0,260,10,10
90063.64687590956,0.0,6488000,9047.49467233799,9047.494672337994,-29.553485410590188,9047.494672337994,0.0,261,-29.553485410590188,0.1,9047.49467233799,27005.82735213143,27005.82735213143,90063.64687590956,0.1,261,10,10
80994.65574936969,0.0,6512000,19372.093803922333,19372.093803922333,-59.293147694687796,19372.093803922333,0.0,262,-59.293147694687796,0.3,19372.093803922333,30342.944156877504,30342.944156877504,80994.65574936969,0.3,262,10,10
111861.16975015933,0.0,6536000,38830.636469025056,38830.63646902505,-13.11542371061176,38830.63646902505,0.0,263,-13.11542371061176,0.2,38830.636469025056,45249.72798791171,45249.72798791171,111861.16975015933,0.2,263,10,10
52387.83284165947,0.0,6560000,12173.200844337456,12173.200844337458,-12.225070997725323,12173.200844337458,0.0,264,-12.225070997725323,0.3,12173.200844337456,19269.279454813342,19269.279454813342,52387.83284165947,0.3,264,10,10
111664.86260214177,0.0,6584000,56739.231387438624,56739.231387438624,-7.279233496116771,56739.231387438624,0.0,265,-7.279233496116771,0.3,56739.231387438624,39286.0594056712,39286.0594056712,111664.86260214177,0.3,265,10,10
91500.08651341448,0.0,6608000,51053.764916993845,51053.76491699385,9289.040385610853,51053.76491699385,0.0,266,9289.040385610853,0.1,51053.764916993845,32214.860498425496,32214.860498425496,91500.08651341448,0.1,266,10,10
79320.86468319534,0.0,6632000,46653.475588418754,46653.47558841876,-12.992693110475008,46653.47558841876,0.0,267,-12.992693110475008,0.1,46653.475588418754,33456.918890687135,33456.918890687135,79320.86468319534,0.1,267,10,10
86053.60204840086,0.0,6656000,8562.227375720895,8562.227375720897,-106.12109668610847,8562.227375720897,0.0,268,-106.12109668610847,0.0,8562.227375720895,25830.485214282686,25830.485214282686,86053.60204840086,0.0,268,10,10
107868.87787651226,0.0,6680000,47988.91506285647,47988.91506285646,-11.306400445947547,47988.91506285646,0.0,269,-11.306400445947547,0.1,47988.91506285647,40917.951838276305,40917.951838276305,107868.87787651226,0.1,269,10,10
85939.84150753646,0.0,6704000,51073.60304737439,51073.60304737438,-25.220125677513852,51073.60304737438,0.0,270,-25.220125677513852,0.0,51073.60304737439,34416.44608458722,34416.44608458722,85939.84150753646,0.0,270,10,10
85627.62027608056,0.0,6728000,50280.7538364569,50280.753836456875,-30.6217586428418,50280.753836456875,0.0,271,-30.6217586428418,0.0,50280.7538364569,34683.44423897986,34683.44423897986,85627.62027608056,0.0,271,10,10
92518.26680084456,0.0,6752000,45980.81795179825,45980.817951798235,-10.282498088970689,45980.817951798235,0.0,272,-10.282498088970689,0.1,45980.81795179825,38797.72862158703,38797.72862158703,92518.26680084456,0.1,272,10,10
94582.32290836376,0.0,6776000,38153.88050817782,38153.88050817781,-15.713311176115104,38153.88050817781,0.0,273,-15.713311176115104,0.0,38153.88050817782,35133.934056891296,35133.934056891296,94582.32290836376,0.0,273,10,10
66839.98405828947,0.0,6800000,6637.681304984672,6637.681304984663,-109.0594235751008,6637.681304984663,0.0,274,-109.0594235751008,0.2,6637.681304984672,20067.486338150135,20067.486338150135,66839.98405828947,0.2,274,10,10
8195.296129657709,0.0,6824000,794.4110458602981,794.4110458602993,-76.81206899845573,794.4110458602993,0.0,275,-76.81206899845573,0.0,794.4110458602981,2467.1287317698598,2467.1287317698598,8195.296129657709,0.0,275,10,10
71770.99657554993,0.0,6848000,29440.13918005576,29440.139180055754,-63.2762841171222,29440.139180055754,0.0,276,-63.2762841171222,0.0,29440.13918005576,30421.01065855218,30421.01065855218,71770.99657554993,0.0,276,10,10
96302.40796642436,0.0,6872000,43050.67740753461,43050.67740753461,-135.08031591686705,43050.67740753461,0.0,277,-135.08031591686705,0.3,43050.67740753461,43529.04177273923,43529.04177273923,96302.40796642436,0.3,277,10,10
106227.0759259121,0.0,6896000,20536.1011684523,20536.101168452293,-109.74608747493501,20536.101168452293,0.0,278,-109.74608747493501,0.0,20536.1011684523,41247.43272826443,41247.43272826443,106227.0759259121,0.0,278,10,10
101203.68717127173,0.0,6920000,37988.6020374579,37988.6020374579,-28.661161285994083,37988.6020374579,0.0,279,-28.661161285994083,0.1,37988.6020374579,46076.89522213672,46076.89522213672,101203.68717127173,0.1,279,10,10
111649.1340514678,0.0,6944000,68100.95929764022,68100.95929764025,-28.81550979986761,68100.95929764025,0.0,280,-28.81550979986761,0.2,68100.95929764022,42264.311135900585,42264.311135900585,111649.1340514678,0.2,280,10,10
109013.05386710953,0.0,6968000,39785.89170083881,39785.8917008388,-7.356521965307238,39785.8917008388,0.0,281,-7.356521965307238,0.0,39785.89170083881,49084.06190897978,49084.06190897978,109013.05386710953,0.0,281,10,10
-4.645468320476643,0.0,6992000,-5.847494868210182,-5.847494868210182,-7.911426334217923,-5.847494868210182,0.0,282,-7.911426334217923,0.0,-5.847494868210182,0.8988598705196154,0.8988598705196154,-4.645468320476643,0.0,282,10,10
112274.7489682315,0.0,7016000,54384.322998098585,54384.322998098585,-5.758774060265144,54384.322998098585,0.0,283,-5.758774060265144,0.1,54384.322998098585,41675.51896229263,41675.51896229263,112274.7489682315,0.1,283,10,10
102698.74729951704,0.0,7040000,72446.26164859398,72446.26164859398,-4.127127139469758,72446.26164859398,0.0,284,-4.127127139469758,0.4,72446.26164859398,31575.064274781293,31575.064274781293,102698.74729951704,0.4,284,10,10
110560.3778861252,0.0,7064000,67218.06022496587,67218.06022496587,-5.761454476032259,67218.06022496587,0.0,285,-5.761454476032259,0.2,67218.06022496587,42506.93350223716,42506.93350223716,110560.3778861252,0.2,285,10,10
101770.99122528921,0.0,7088000,58256.73847450946,58256.738474509446,-51.47581327578031,58256.738474509446,0.0,286,-51.47581327578031,0.3,58256.73847450946,35631.87534687457,35631.87534687457,101770.99122528921,0.3,286,10,10
114928.06335596659,0.0,7112000,35271.6776984096,35271.67769840959,-48.81569591848471,35271.67769840959,0.0,287,-48.81569591848471,0.1,35271.6776984096,41278.267341904255,41278.267341904255,114928.06335596659,0.1,287,10,10
87510.662879248,0.0,7136000,56639.75301513221,56639.75301513223,6.977910119624021,56639.75301513223,0.0,288,6.977910119624021,0.3,56639.75301513221,24530.20736031478,24530.20736031478,87510.662879248,0.3,288,10,10
117294.124475049,0.0,7160000,52410.9214818437,52410.92148184371,-25.27483051818402,52410.92148184371,0.0,289,-25.27483051818402,0.0,52410.9214818437,45680.49619793208,45680.49619793208,117294.124475049,0.0,289,10,10
81369.5788132613,0.0,7184000,26073.957760653706,26073.957760653688,-24.112751886525906,26073.957760653688,0.0,290,-24.112751886525906,0.0,26073.957760653706,33894.80703640609,33894.80703640609,81369.5788132613,0.0,290,10,10
117326.91906677987,0.0,7208000,37852.979079318444,37852.97907931845,-34.27676884533764,37852.97907931845,0.0,291,-34.27676884533764,0.0,37852.979079318444,45831.74775813394,45831.74775813394,117326.91906677987,0.0,291,10,10
104746.2062722709,0.0,7232000,50080.94503407286,50080.94503407285,-39.177848261355486,50080.94503407285,0.0,292,-39.177848261355486,0.4,50080.94503407286,43884.32262590352,43884.32262590352,104746.2062722709,0.4,292,10,10
94947.54561267758,0.0,7256000,30065.89994847953,30065.899948479528,-107.7771045384616,30065.899948479528,0.0,293,-107.7771045384616,0.0,30065.89994847953,39006.74527692914,39006.74527692914,94947.54561267758,0.0,293,10,10
