policy/LossBefore,TotalEnvSteps,Average/Iteration,Average/StdReturn,door-lock-v1/MinReturn,MetaTest/door-lock-v1/SuccessRate,Average/AverageReturn,MetaTest/door-lock-v1/StdReturn,door-lock-v1/StdReturn,door-lock-v1/AverageDiscountedReturn,door-lock-v1/AverageReturn,MetaTest/door-lock-v1/AverageDiscountedReturn,MetaTest/Average/TerminationRate,policy/LossAfter,MetaTest/Average/Iteration,policy/KLBefore,LinearFeatureBaseline/ExplainedVariance,MetaTest/Average/AverageDiscountedReturn,MetaTest/door-lock-v1/AverageReturn,MetaTest/door-lock-v1/MaxReturn,door-lock-v1/TerminationRate,policy/dLoss,policy/Entropy,MetaTest/Average/AverageReturn,MetaTest/door-lock-v1/MinReturn,Average/SuccessRate,MetaTest/door-lock-v1/TerminationRate,MetaTest/Average/SuccessRate,Average/TerminationRate,MetaTest/door-lock-v1/Iteration,Average/NumEpisodes,door-lock-v1/SuccessRate,policy/KL,door-lock-v1/Iteration,door-lock-v1/NumEpisodes,MetaTest/door-lock-v1/NumEpisodes,MetaTest/Average/MinReturn,Average/MaxReturn,Average/MinReturn,MetaTest/Average/StdReturn,door-lock-v1/MaxReturn,MetaTest/Average/MaxReturn,Average/AverageDiscountedReturn,MetaTest/Average/NumEpisodes
12.859672,1420000,70,38908.63154295034,-56.94030745292014,0.4,15796.280488492885,33071.499907259575,38908.63154295034,4514.195320636305,15796.280488492885,20263.829747125514,0.0,-18.493122,7,0.0,0.3665900533088726,20263.829747125514,20263.829747125514,94172.64850937444,0.0,31.352795,4.4877777,20263.829747125514,-43.143897134806835,0.23,0.0,0.4,0.0,7,100,0.23,0.005455944,70,100,10,-43.143897134806835,224561.4815709149,-56.94030745292014,33071.499907259575,224561.4815709149,94172.64850937444,4514.195320636305,10
3.8664563,1440000,71,26933.135359403623,-51.75428864939515,,14611.811478535206,,26933.135359403623,3965.77398516694,14611.811478535206,,,-18.158281,,0.0,0.3000158052098263,,,,0.0,22.024738,4.4736853,,,0.34,,,0.0,,100,0.34,0.0047687204,71,100,,,117687.91455286866,-51.75428864939515,,117687.91455286866,,3965.77398516694,
12.431425,1460000,72,41814.66000315686,-48.98474783571468,,15163.357136179744,,41814.66000315686,3933.1516423375583,15163.357136179744,,,-19.251713,,0.0,0.3900700116176504,,,,0.0,31.683138,4.4593267,,,0.31,,,0.0,,100,0.31,0.005855733,72,100,,,206408.88691440242,-48.98474783571468,,206408.88691440242,,3933.1516423375583,
-7.9919376,1480000,73,41565.58449725259,-48.92725225132657,,15413.198363212436,,41565.58449725259,4150.523441940948,15413.198363212436,,,-44.506443,,0.0,0.275060784980384,,,,0.0,36.514503,4.4350286,,,0.32,,,0.0,,100,0.32,0.007956339,73,100,,,245110.7886927122,-48.92725225132657,,245110.7886927122,,4150.523441940948,
17.619137,1500000,74,35704.7916685643,-51.323341125626776,,16259.742012724291,,35704.7916685643,4388.684217125996,16259.742012724291,,,-8.023207,,0.0,0.33826454261061656,,,,0.0,25.642344,4.4304204,,,0.34,,,0.0,,100,0.34,0.0058096526,74,100,,,200469.39796595124,-51.323341125626776,,200469.39796595124,,4388.684217125996,
7.975125,1520000,75,48014.6228374319,-45.635926358346914,,23364.814526601505,,48014.6228374319,6537.68535012433,23364.814526601505,,,-35.81849,,0.0,0.36646180845964527,,,,0.0,43.793613,4.4113846,,,0.3,,,0.0,,100,0.3,0.0067312964,75,100,,,250843.46371331232,-45.635926358346914,,250843.46371331232,,6537.68535012433,
22.615988,1540000,76,49131.04431533023,-49.78277243110518,,18991.600475540166,,49131.04431533023,5551.314872098462,18991.600475540166,,,-15.835362,,0.0,0.34032513628704186,,,,0.0,38.45135,4.370315,,,0.27,,,0.0,,100,0.27,0.005606929,76,100,,,239695.54869328302,-49.78277243110518,,239695.54869328302,,5551.314872098462,
5.1669064,1560000,77,44291.8551209246,-50.91212369035661,,22405.731185863195,,44291.8551209246,6117.9695162646,22405.731185863195,,,-45.142155,,0.0,0.3301147580738977,,,,0.0,50.30906,4.338691,,,0.3,,,0.0,,100,0.3,0.007838003,77,100,,,218683.7662710301,-50.91212369035661,,218683.7662710301,,6117.9695162646,
0.11221875,1580000,78,45720.13024792741,-45.43784930919773,,29239.45146492984,,45720.13024792741,7335.164368931253,29239.45146492984,,,-23.6597,,0.0,0.2887890804509623,,,,0.0,23.77192,4.3138266,,,0.36,,,0.0,,100,0.36,0.0065332656,78,100,,,199648.94170724513,-45.43784930919773,,199648.94170724513,,7335.164368931253,
-6.653475,1600000,79,27363.83571712437,-50.405058652210506,,15648.996877014888,,27363.83571712437,4731.566705037618,15648.996877014888,,,-17.4835,,0.0,0.3484633773882748,,,,0.0,10.830025,4.30713,,,0.26,,,0.0,,100,0.26,0.008018403,79,100,,,116333.2734506713,-50.405058652210506,,116333.2734506713,,4731.566705037618,
23.59985,1620000,80,46365.2817126085,-47.78634058850353,0.1,19680.312961571544,13998.382586817064,46365.2817126085,5257.7944604222985,19680.312961571544,5660.678886447701,0.0,-18.240582,8,0.0,0.32268316061410274,5660.678886447701,5660.6788864476985,47253.47957632372,0.0,41.84043,4.297336,5660.6788864476985,-48.2049635623866,0.43,0.0,0.1,0.0,8,100,0.43,0.006188971,80,100,10,-48.2049635623866,273313.1739701461,-47.78634058850353,13998.382586817064,273313.1739701461,47253.47957632372,5257.7944604222985,10
19.370712,1640000,81,41420.12458268478,-47.44757599088514,,17603.28556596254,,41420.12458268478,4653.095031727717,17603.28556596254,,,-4.5702,,0.0,0.389096104436947,,,,0.0,23.940912,4.2746115,,,0.34,,,0.0,,100,0.34,0.0070270724,81,100,,,232902.9529727662,-47.44757599088514,,232902.9529727662,,4653.095031727717,
39.943058,1660000,82,52289.62237930349,-43.848445251284076,,29752.21951532152,,52289.62237930349,8229.467535084426,29752.21951532152,,,-1.3942,,0.0,0.33667113916910374,,,,0.0,41.337257,4.253845,,,0.41,,,0.0,,100,0.41,0.0051954305,82,100,,,208826.23882448848,-43.848445251284076,,208826.23882448848,,8229.467535084426,
37.02188,1680000,83,57609.90790880755,-45.38162122927248,,31201.180261478854,,57609.90790880755,8966.966033212953,31201.180261478854,,,-21.6792,,0.0,0.3267285225023897,,,,0.0,58.70108,4.219398,,,0.38,,,0.0,,100,0.38,0.007871734,83,100,,,285362.38592700433,-45.38162122927248,,285362.38592700433,,8966.966033212953,
-7.6372123,1700000,84,43916.85661540422,-42.906838822075976,,26763.381249025442,,43916.85661540422,7826.704171177635,26763.381249025442,,,-51.69575,,0.0,0.40800962126968987,,,,0.0,44.05854,4.1905255,,,0.28,,,0.0,,100,0.28,0.0076853624,84,100,,,195805.7225616427,-42.906838822075976,,195805.7225616427,,7826.704171177635,
13.735875,1720000,85,53869.919787842206,-49.90406203885932,,31098.77556768415,,53869.919787842206,8397.69068069189,31098.77556768415,,,-25.99125,,0.0,0.3449628271415446,,,,0.0,39.727123,4.175518,,,0.41,,,0.0,,100,0.41,0.006455963,85,100,,,237132.59500311545,-49.90406203885932,,237132.59500311545,,8397.69068069189,
-4.432675,1740000,86,51325.5753579237,-53.82198760639974,,23685.560577883323,,51325.5753579237,6244.17841841175,23685.560577883323,,,-44.755573,,0.0,0.36030243418472996,,,,0.0,40.3229,4.1773753,,,0.34,,,0.0,,100,0.34,0.005664361,86,100,,,267592.89459772524,-53.82198760639974,,267592.89459772524,,6244.17841841175,
-5.8939185,1760000,87,39126.64656580981,-49.4008255820527,,15703.827529314096,,39126.64656580981,4446.782261368312,15703.827529314096,,,-32.653008,,0.0,0.515271241325697,,,,0.0,26.759089,4.170365,,,0.19,,,0.0,,100,0.19,0.0052637267,87,100,,,210976.63949562033,-49.4008255820527,,210976.63949562033,,4446.782261368312,
-26.9235,1780000,88,35593.46679428448,-50.53570386799766,,10323.228492664866,,35593.46679428448,3071.009398865747,10323.228492664866,,,-51.78814,,0.0,0.29451748523056054,,,,0.0,24.86464,4.164349,,,0.35,,,0.0,,100,0.35,0.007577074,88,100,,,229813.35459181288,-50.53570386799766,,229813.35459181288,,3071.009398865747,
33.262287,1800000,89,48520.92134717707,-53.07490909669454,,21250.348170616675,,48520.92134717707,5529.743970935646,21250.348170616675,,,-1.7789875,,0.0,0.460513235105405,,,,0.0,35.041275,4.164596,,,0.31,,,0.0,,100,0.31,0.006072326,89,100,,,224865.0079427213,-53.07490909669454,,224865.0079427213,,5529.743970935646,
10.190375,1820000,90,44587.39792933922,-47.97726882014314,0.4,21908.39963644198,24151.922800635875,44587.39792933922,6180.81129564087,21908.39963644198,13210.900919211981,0.0,-23.545425,9,0.0,0.38083475306908454,13210.900919211981,13210.900919211981,64484.44931439571,0.0,33.7358,4.16327,13210.900919211981,-42.67497358297812,0.29,0.0,0.4,0.0,9,100,0.29,0.0049006324,90,100,10,-42.67497358297812,185456.9519157981,-47.97726882014314,24151.922800635875,185456.9519157981,64484.44931439571,6180.81129564087,10
9.717725,1840000,91,60395.97957078053,-51.44768640760226,,31175.41162674619,,60395.97957078053,8830.26354359722,31175.41162674619,,,-30.7093,,0.0,0.3311988605251981,,,,0.0,40.427025,4.1526985,,,0.35,,,0.0,,100,0.35,0.008970439,91,100,,,299813.15836326574,-51.44768640760226,,299813.15836326574,,8830.26354359722,
-23.9238,1860000,92,38451.42166375202,-52.730275658819885,,16680.912595030608,,38451.42166375202,4517.107650657103,16680.912595030608,,,-49.518276,,0.0,0.3687948972053774,,,,0.0,25.594477,4.152801,,,0.38,,,0.0,,100,0.38,0.0073874565,92,100,,,202548.44363030817,-52.730275658819885,,202548.44363030817,,4517.107650657103,
-7.6560626,1880000,93,51766.042994046555,-45.236088042443555,,39864.74139618157,,51766.042994046555,11698.194553401607,39864.74139618157,,,-48.493088,,0.0,0.45249322528973135,,,,0.0,40.837025,4.1532435,,,0.32,,,0.0,,100,0.32,0.0071480926,93,100,,,219695.61280121224,-45.236088042443555,,219695.61280121224,,11698.194553401607,
40.050636,1900000,94,43560.49474117471,-50.204670310946256,,27415.057222893363,,43560.49474117471,8314.080674888333,27415.057222893363,,,6.45235,,0.0,0.405967687987964,,,,0.0,33.598286,4.142976,,,0.26,,,0.0,,100,0.26,0.0068228394,94,100,,,214560.05063643164,-50.204670310946256,,214560.05063643164,,8314.080674888333,
-7.2032127,1920000,95,53305.528821600536,-53.030408248477144,,28681.9742191179,,53305.528821600536,8152.657249313157,28681.9742191179,,,-47.1634,,0.0,0.38803188861904825,,,,0.0,39.960186,4.1359057,,,0.42,,,0.0,,100,0.42,0.0061255386,95,100,,,239391.18161050318,-53.030408248477144,,239391.18161050318,,8152.657249313157,
-1.68995,1940000,96,49472.729068623405,-49.92754772029466,,25751.895153373825,,49472.729068623405,7098.147557412149,25751.895153373825,,,-35.476562,,0.0,0.40591538135608174,,,,0.0,33.786613,4.1329427,,,0.42,,,0.0,,100,0.42,0.005389241,96,100,,,206195.1327270203,-49.92754772029466,,206195.1327270203,,7098.147557412149,
3.1596625,1960000,97,50397.201265310505,-48.00164305230373,,28707.877971337744,,50397.201265310505,8423.611617042061,28707.877971337744,,,-37.1585,,0.0,0.4017790214338368,,,,0.0,40.318165,4.119941,,,0.44,,,0.0,,100,0.44,0.006832362,97,100,,,196396.5796142592,-48.00164305230373,,196396.5796142592,,8423.611617042061,
-6.205319,1980000,98,45305.713646626755,-57.44148242942896,,17073.558272664035,,45305.713646626755,4295.089813040127,17073.558272664035,,,-38.603344,,0.0,0.40112623969768657,,,,0.0,32.398026,4.115279,,,0.43,,,0.0,,100,0.43,0.005652331,98,100,,,199667.9088725304,-57.44148242942896,,199667.9088725304,,4295.089813040127,
8.2258625,2000000,99,54814.17666924659,-47.744129687249966,,37820.03790074264,,54814.17666924659,11309.232920143955,37820.03790074264,,,-31.36675,,0.0,0.3945038041854966,,,,0.0,39.592613,4.124131,,,0.45,,,0.0,,100,0.45,0.0073916214,99,100,,,248530.8814788745,-47.744129687249966,,248530.8814788745,,11309.232920143955,
