Average/StdReturn,MetaTest/Average/AverageReturn,peg-unplug-side-v1/AverageReturn,Average/MaxReturn,MetaTest/peg-unplug-side-v1/TerminationRate,peg-unplug-side-v1/MinReturn,MetaTest/Average/NumEpisodes,peg-unplug-side-v1/Iteration,Average/NumEpisodes,Average/AverageReturn,policy/KL,MetaTest/Average/Iteration,MetaTest/peg-unplug-side-v1/MaxReturn,MetaTest/peg-unplug-side-v1/MinReturn,MetaTest/Average/MaxReturn,policy/KLBefore,Average/TerminationRate,MetaTest/Average/TerminationRate,MetaTest/peg-unplug-side-v1/AverageDiscountedReturn,peg-unplug-side-v1/TerminationRate,peg-unplug-side-v1/NumEpisodes,TotalEnvSteps,policy/LossBefore,MetaTest/Average/MinReturn,MetaTest/Average/StdReturn,Average/SuccessRate,MetaTest/peg-unplug-side-v1/Iteration,MetaTest/peg-unplug-side-v1/NumEpisodes,policy/dLoss,MetaTest/peg-unplug-side-v1/AverageReturn,MetaTest/Average/SuccessRate,peg-unplug-side-v1/StdReturn,Average/MinReturn,peg-unplug-side-v1/SuccessRate,MetaTest/peg-unplug-side-v1/StdReturn,MetaTest/peg-unplug-side-v1/SuccessRate,policy/Entropy,policy/LossAfter,MetaTest/Average/AverageDiscountedReturn,peg-unplug-side-v1/MaxReturn,LinearFeatureBaseline/ExplainedVariance,Average/Iteration,peg-unplug-side-v1/AverageDiscountedReturn,Average/AverageDiscountedReturn
16619.582156530425,,32862.11144127317,83898.6351327673,,-104.38906628232405,,46,100,32862.11144127317,0.0036148727,,,,,0.0,0.0,,,0.0,100,940000,14.737713,,,0.89,,,15.17196,,,16619.582156530425,-104.38906628232405,0.89,,,4.568036,-0.43424687,,83898.6351327673,0.30076335021807243,46,13594.280483230976,13594.280483230976
14789.226247756229,,35007.163808181904,81807.87563115498,,-93.78811791527953,,47,100,35007.163808181904,0.0058451593,,,,,0.0,0.0,,,0.0,100,960000,4.020825,,,0.93,,,20.62038,,,14789.226247756229,-93.78811791527953,0.93,,,4.5404205,-16.599556,,81807.87563115498,0.34367928271780435,47,13907.82061024622,13907.82061024622
15978.199679305368,,29716.485969500547,71034.93714040531,,-104.12795596459911,,48,100,29716.485969500547,0.0067888,,,,,0.0,0.0,,,0.0,100,980000,17.50562,,,0.86,,,12.493391,,,15978.199679305368,-104.12795596459911,0.86,,,4.5404778,5.012228,,71034.93714040531,0.33664537660675586,48,12154.78896612766,12154.78896612766
17809.053103835413,,27428.047995603723,64822.70050713419,,-99.59583880065263,,49,100,27428.047995603723,0.005109904,,,,,0.0,0.0,,,0.0,100,1000000,10.5826435,,,0.82,,,13.773984,,,17809.053103835413,-99.59583880065263,0.82,,,4.5596538,-3.1913407,,64822.70050713419,0.23359969353181664,49,11158.589977602871,11158.589977602871
17290.73009379838,31973.536493453936,32399.68698107797,87542.4963408158,0.0,-98.44069296847758,10,50,100,32399.68698107797,0.007814004,5,67809.57310874319,-94.87522845872289,67809.57310874319,0.0,0.0,0.0,31973.536493453932,0.0,100,1020000,12.556275,-94.87522845872289,19844.251322248423,0.92,5,10,20.807419,31973.536493453936,0.8,17290.73009379838,-98.44069296847758,0.92,19844.251322248423,0.8,4.558079,-8.251143,31973.536493453932,87542.4963408158,0.3102650180296902,50,12829.596998230692,12829.596998230692
20469.38828869095,,31582.22493762112,87394.01885882078,,-100.36395017344715,,51,100,31582.22493762112,0.005322363,,,,,0.0,0.0,,,0.0,100,1040000,1.59175,,,0.85,,,25.19504,,,20469.38828869095,-100.36395017344715,0.85,,,4.528717,-23.60329,,87394.01885882078,0.29328499391608864,51,12669.629018454894,12669.629018454894
17237.026022032038,,32024.99168950068,80497.69491585378,,-105.63735655005371,,52,100,32024.99168950068,0.0060349763,,,,,0.0,0.0,,,0.0,100,1060000,7.6306844,,,0.85,,,23.043068,,,17237.026022032038,-105.63735655005371,0.85,,,4.512267,-15.412384,,80497.69491585378,0.27144456520345583,52,12238.95517474405,12238.95517474405
23207.794871070797,,35900.951226539335,110898.2888163637,,-103.08784428933227,,53,100,35900.951226539335,0.004912,,,,,0.0,0.0,,,0.0,100,1080000,-16.00112,,,0.83,,,26.692404,,,23207.794871070797,-103.08784428933227,0.83,,,4.4998846,-42.693523,,110898.2888163637,0.15318876512386514,53,13727.927086492338,13727.927086492338
16985.261146941877,,34244.69397597627,96025.63750845804,,-103.54538589282865,,54,100,34244.69397597627,0.006344118,,,,,0.0,0.0,,,0.0,100,1100000,-11.8718815,,,0.88,,,23.825727,,,16985.261146941877,-103.54538589282865,0.88,,,4.470364,-35.69761,,96025.63750845804,0.3284583414123017,54,13380.281567303831,13380.281567303831
16964.768845116327,,32049.53063077178,77094.39241843484,,-106.0377906687668,,55,100,32049.53063077178,0.005700886,,,,,0.0,0.0,,,0.0,100,1120000,-7.0759373,,,0.86,,,20.676075,,,16964.768845116327,-106.0377906687668,0.86,,,4.445884,-27.752012,,77094.39241843484,0.3302148587051794,55,12585.958499812901,12585.958499812901
20150.77203295191,,36057.62085673681,107232.71876539075,,-101.38439874072259,,56,100,36057.62085673681,0.0047340067,,,,,0.0,0.0,,,0.0,100,1140000,-8.533737,,,0.92,,,26.401283,,,20150.77203295191,-101.38439874072259,0.92,,,4.436318,-34.93502,,107232.71876539075,0.2578458476651704,56,13988.978502092301,13988.978502092301
20250.199395356696,,38843.309194323345,97348.93671847793,,-102.10523633185224,,57,100,38843.309194323345,0.007194863,,,,,0.0,0.0,,,0.0,100,1160000,22.49992,,,0.89,,,26.592876,,,20250.199395356696,-102.10523633185224,0.89,,,4.4293437,-4.092956,,97348.93671847793,0.24780930052375438,57,15105.350264343044,15105.350264343044
19981.913242168677,,32315.02308006871,92674.81259376786,,-105.17615783072436,,58,100,32315.02308006871,0.0067634294,,,,,0.0,0.0,,,0.0,100,1180000,-3.5282626,,,0.83,,,22.16428,,,19981.913242168677,-105.17615783072436,0.83,,,4.411911,-25.692543,,92674.81259376786,0.2599456491445714,58,13573.859406105457,13573.859406105457
22805.737671390958,,36817.22149129138,126307.63751235513,,-103.75763741563416,,59,100,36817.22149129138,0.005698133,,,,,0.0,0.0,,,0.0,100,1200000,19.728823,,,0.83,,,23.952173,,,22805.737671390958,-103.75763741563416,0.83,,,4.373215,-4.22335,,126307.63751235513,0.25485482612477206,59,14661.098544858149,14661.098544858149
21537.71251610082,44805.62625820662,41059.4758961943,108380.06930057998,0.0,-102.7912015441907,10,60,100,41059.4758961943,0.016032012,6,151544.65169668125,-103.37199316722987,151544.65169668125,0.0,0.0,0.0,44805.62625820664,0.0,100,1220000,22.425638,-103.37199316722987,39290.75965637259,0.95,6,10,-8.512894,44805.62625820662,0.9,21537.71251610082,-102.7912015441907,0.95,39290.75965637259,0.9,4.3423038,30.938532,44805.62625820664,108380.06930057998,0.25847883363265567,60,16170.909842426845,16170.909842426845
25465.549750992657,,35515.21876219766,86698.15362008278,,-104.03621291147881,,61,100,35515.21876219766,0.005885387,,,,,0.0,0.0,,,0.0,100,1240000,31.100288,,,0.75,,,28.5991,,,25465.549750992657,-104.03621291147881,0.75,,,4.321865,2.5011876,,86698.15362008278,0.2780992631897744,61,13625.217005976143,13625.217005976143
26027.344228297457,,40583.32824106494,149579.29954242072,,-105.38128859053555,,62,100,40583.32824106494,0.0068057114,,,,,0.0,0.0,,,0.0,100,1260000,3.4578376,,,0.87,,,28.415325,,,26027.344228297457,-105.38128859053555,0.87,,,4.301057,-24.957487,,149579.29954242072,0.22111819524019316,62,15427.957039177532,15427.957039177532
23429.299787206313,,38783.09920309571,105269.33056970824,,-105.6148229772906,,63,100,38783.09920309571,0.008104621,,,,,0.0,0.0,,,0.0,100,1280000,-9.718428,,,0.85,,,32.37255,,,23429.299787206313,-105.6148229772906,0.85,,,4.2864914,-42.090977,,105269.33056970824,0.2281119107120898,63,14906.90180399247,14906.90180399247
27963.80819205358,,40507.204456430736,103759.4978817096,,-106.74326407058776,,64,100,40507.204456430736,0.0064151087,,,,,0.0,0.0,,,0.0,100,1300000,14.707388,,,0.81,,,32.829964,,,27963.80819205358,-106.74326407058776,0.81,,,4.288613,-18.122576,,103759.4978817096,0.17249541301379356,64,14844.370611918619,14844.370611918619
33145.094287549524,,45154.64209572359,181301.25450278493,,-103.62752208536503,,65,100,45154.64209572359,0.00939608,,,,,0.0,0.0,,,0.0,100,1320000,19.946438,,,0.82,,,17.090738,,,33145.094287549524,-103.62752208536503,0.82,,,4.2866597,2.8557,,181301.25450278493,0.1218534016681897,65,16069.212196325312,16069.212196325312
29265.10441427467,,51062.99584313636,152548.733005659,,-102.75439357552924,,66,100,51062.99584313636,0.0060484996,,,,,0.0,0.0,,,0.0,100,1340000,18.720675,,,0.93,,,36.622536,,,29265.10441427467,-102.75439357552924,0.93,,,4.2519064,-17.901863,,152548.733005659,0.1806044551219801,66,18081.511020597256,18081.511020597256
29164.078194012403,,51230.49434604067,152319.45847753502,,-103.8341825741284,,67,100,51230.49434604067,0.0058062035,,,,,0.0,0.0,,,0.0,100,1360000,-9.405587,,,0.92,,,31.233402,,,29164.078194012403,-103.8341825741284,0.92,,,4.2186704,-40.63899,,152319.45847753502,0.16485568683875318,67,19298.650010673344,19298.650010673344
38862.89920696924,,51982.79021473875,182451.13157896203,,-103.52137318528598,,68,100,51982.79021473875,0.007382435,,,,,0.0,0.0,,,0.0,100,1380000,3.6304126,,,0.84,,,37.781246,,,38862.89920696924,-103.52137318528598,0.84,,,4.1974955,-34.150833,,182451.13157896203,0.2083976420650434,68,18177.403462075938,18177.403462075938
35022.66088881894,,52287.27341267254,124322.24915006208,,-106.39364385675566,,69,100,52287.27341267254,0.00690957,,,,,0.0,0.0,,,0.0,100,1400000,18.440893,,,0.86,,,39.788284,,,35022.66088881894,-106.39364385675566,0.86,,,4.1917505,-21.347391,,124322.24915006208,0.2700837405088585,69,18773.417528757658,18773.417528757658
