MetaTest/Average/NumTrajs,MetaTest/Average/Iteration,MetaTest/soccer-v1/NumTrajs,MetaTest/Average/SuccessRate,MetaTrain/Average/PolicyLoss,MetaTrain/Average/QfLoss,MetaTrain/Average/ContrastiveLoss,MetaTest/Average/MinReturn,MetaTrain/Average/AlphaLoss,MetaTest/soccer-v1/SuccessRate,MetaTest/Average/AverageReturn,MetaTest/soccer-v1/MinReturn,MetaTest/Average/TerminationRate,MetaTest/soccer-v1/AverageReturn,MetaTest/soccer-v1/StdReturn,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/soccer-v1/Iteration,MetaTest/soccer-v1/MaxReturn,MetaTest/soccer-v1/TerminationRate,MetaTest/Average/StdReturn,MetaTest/soccer-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,MetaTrain/Average/Alpha
10,96,10,0.6,-161053.34,106345336.0,35.86786,4840.180401670926,-18.35359,0.6,106843.86867449005,4840.180401670926,0.0,106843.86867449005,55764.95200322598,188973.73271071966,2528000,96,188973.73271071966,0.0,55764.95200322598,106843.86867449006,106843.86867449006,nan
10,97,10,0.0,727805.9,3228683800.0,24605.34,-115.7530762035041,-27.65486,0.0,-48.51103174093779,-115.7530762035041,0.0,-48.51103174093779,40.84765483989539,6.583882534871743,2552000,97,6.583882534871743,0.0,40.84765483989539,-48.51103174093779,-48.51103174093779,nan
10,98,10,0.0,352783.4,681219460.0,29018.82,-65.5570166614689,-29.052198,0.0,81.77103187966246,-65.5570166614689,0.0,81.77103187966246,272.9716350416504,851.2085255416046,2576000,98,851.2085255416046,0.0,272.9716350416504,81.77103187966244,81.77103187966244,nan
10,99,10,0.1,213155.5,45628984.0,19151.02,-42.724765072132264,-33.380383,0.1,1423.5075488471286,-42.724765072132264,0.0,1423.5075488471286,2410.6275706768206,6620.755751249077,2600000,99,6620.755751249077,0.0,2410.6275706768206,1423.5075488471284,1423.5075488471284,nan
10,100,10,0.9,678.614,36834680.0,842.264,-12.80803190295137,-26.33604,0.9,44866.19972589961,-12.80803190295137,0.0,44866.19972589961,53606.694600539304,126138.10674854724,2624000,100,126138.10674854724,0.0,53606.694600539304,44866.19972589962,44866.19972589962,nan
10,101,10,0.2,-76996.46,48227772.0,145.89279,-24.316902724147916,-20.68827,0.2,14052.361822881445,-24.316902724147916,0.0,14052.361822881445,21506.673716180354,64617.53178214198,2648000,101,64617.53178214198,0.0,21506.673716180354,14052.36182288144,14052.36182288144,nan
10,102,10,0.7,-69803.64,87230930.0,292.14352,64.7525112726047,-19.469238,0.7,26883.588695535494,64.7525112726047,0.0,26883.588695535494,58159.87820045735,199416.90271922082,2672000,102,199416.90271922082,0.0,58159.87820045735,26883.588695535487,26883.588695535487,nan
10,103,10,0.1,-52483.434,99605430.0,582.5619,-98.28459327662262,-19.386812,0.1,8194.234470907777,-98.28459327662262,0.0,8194.234470907777,23720.070704122398,79306.90092483145,2696000,103,79306.90092483145,0.0,23720.070704122398,8194.23447090778,8194.23447090778,nan
10,104,10,0.4,8624.54,63419056.0,932.9429,-30.920565430777213,-21.455462,0.4,15317.98217657649,-30.920565430777213,0.0,15317.98217657649,24233.960167142817,68813.56317620641,2720000,104,68813.56317620641,0.0,24233.960167142817,15317.98217657649,15317.98217657649,nan
10,105,10,0.3,-35087.027,130336900.0,4762.549,-44.62231043869868,-21.723602,0.3,22730.31743756029,-44.62231043869868,0.0,22730.31743756029,33754.182636086676,98894.28343944666,2744000,105,98894.28343944666,0.0,33754.182636086676,22730.3174375603,22730.3174375603,nan
10,106,10,0.5,-87840.25,77453976.0,2943.833,-40.66490500064455,-18.777555,0.5,40224.06162090378,-40.66490500064455,0.0,40224.06162090378,67174.2307935578,221653.43352038608,2768000,106,221653.43352038608,0.0,67174.2307935578,40224.06162090382,40224.06162090382,nan
10,107,10,0.5,-94815.25,88453900.0,407.68372,-32.635436719589805,-17.959402,0.5,74592.31383318467,-32.635436719589805,0.0,74592.31383318467,64367.26623691671,167943.0985163602,2792000,107,167943.0985163602,0.0,64367.26623691671,74592.31383318466,74592.31383318466,nan
10,108,10,0.2,-85612.125,139685090.0,4914.256,-77.49989559278252,-18.869734,0.2,25367.068222796377,-77.49989559278252,0.0,25367.068222796377,40832.751987922486,113790.28326322367,2816000,108,113790.28326322367,0.0,40832.751987922486,25367.068222796384,25367.068222796384,nan
10,109,10,0.5,-95989.14,83078970.0,928.06165,-61.790220463998736,-18.558142,0.5,28025.457247428112,-61.790220463998736,0.0,28025.457247428112,78725.8119544566,264132.57406902005,2840000,109,264132.57406902005,0.0,78725.8119544566,28025.457247428123,28025.457247428123,nan
10,110,10,0.2,-101557.17,81174870.0,245.01877,-42.65679583084998,-17.72436,0.2,49838.832837283626,-42.65679583084998,0.0,49838.832837283626,42687.957757821096,123679.12710171954,2864000,110,123679.12710171954,0.0,42687.957757821096,49838.83283728364,49838.83283728364,nan
10,111,10,0.6,-116401.62,87007050.0,117.13661,-59.14832114034031,-17.396812,0.6,79166.29672895197,-59.14832114034031,0.0,79166.29672895197,77954.40690846372,220842.53846670158,2888000,111,220842.53846670158,0.0,77954.40690846372,79166.29672895194,79166.29672895194,nan
10,112,10,0.6,-119501.1,89734090.0,121.81031,1768.4993033008654,-17.530996,0.6,18163.509213709196,1768.4993033008654,0.0,18163.509213709196,21775.74461179487,73593.6063257489,2912000,112,73593.6063257489,0.0,21775.74461179487,18163.509213709192,18163.509213709192,nan
10,113,10,0.5,-122198.766,90530540.0,83.110344,3057.390740147951,-17.619394,0.5,13823.221742940408,3057.390740147951,0.0,13823.221742940408,13666.736056006448,52079.74068309634,2936000,113,52079.74068309634,0.0,13666.736056006448,13823.221742940406,13823.221742940406,nan
10,114,10,0.6,-124200.18,91602140.0,97.53713,1824.8158331511122,-17.410809,0.6,42810.56694707591,1824.8158331511122,0.0,42810.56694707591,47273.551791427526,136992.7831902427,2960000,114,136992.7831902427,0.0,47273.551791427526,42810.56694707591,42810.56694707591,nan
10,115,10,0.6,-123653.21,372781500.0,507.48477,713.06446552664,-17.607359,0.6,51803.40875479395,713.06446552664,0.0,51803.40875479395,54001.39371813981,139432.99298603353,2984000,115,139432.99298603353,0.0,54001.39371813981,51803.40875479396,51803.40875479396,nan
10,116,10,0.3,-104255.695,106386190.0,1739.0608,-32.013871769315095,-18.074478,0.3,49094.614635284175,-32.013871769315095,0.0,49094.614635284175,64490.05722842879,180591.1596286527,3008000,116,180591.1596286527,0.0,64490.05722842879,49094.61463528417,49094.61463528417,nan
10,117,10,0.4,-120744.44,93065810.0,826.2707,-42.43041701012434,-18.017206,0.4,18505.01798318047,-42.43041701012434,0.0,18505.01798318047,31888.467860442055,94722.17935341579,3032000,117,94722.17935341579,0.0,31888.467860442055,18505.01798318049,18505.01798318049,nan
10,118,10,0.7,-126032.48,94928090.0,470.4783,-66.0802406578648,-18.574852,0.7,117131.57577442615,-66.0802406578648,0.0,117131.57577442615,125060.02158245868,300837.891628403,3056000,118,300837.891628403,0.0,125060.02158245868,117131.57577442606,117131.57577442606,nan
10,119,10,0.7,-143051.39,102423510.0,239.89722,11739.294340464405,-18.440926,0.7,120299.0711182742,11739.294340464405,0.0,120299.0711182742,78894.73007059014,276936.5075261613,3080000,119,276936.5075261613,0.0,78894.73007059014,120299.07111827424,120299.07111827424,nan
10,120,10,0.9,-150745.45,105484040.0,190.35326,10386.210904685984,-18.698868,0.9,139616.3358191489,10386.210904685984,0.0,139616.3358191489,84581.62402712773,270040.6617782237,3104000,120,270040.6617782237,0.0,84581.62402712773,139616.3358191489,139616.3358191489,nan
10,121,10,0.5,-160199.03,111019220.0,146.84233,4620.23140601767,-18.902836,0.5,59490.67294632025,4620.23140601767,0.0,59490.67294632025,75049.48090772855,238630.3909777911,3128000,121,238630.3909777911,0.0,75049.48090772855,59490.67294632025,59490.67294632025,nan
10,122,10,0.8,-172591.61,115739890.0,116.45973,7849.928006232162,-19.145948,0.8,91899.77932487678,7849.928006232162,0.0,91899.77932487678,83144.11384388914,248605.4631711184,3152000,122,248605.4631711184,0.0,83144.11384388914,91899.77932487681,91899.77932487681,nan
10,123,10,0.1,-161801.38,125042280.0,276.53983,-50.74176720555813,-19.664988,0.1,2779.496153703667,-50.74176720555813,0.0,2779.496153703667,5124.87672568061,17683.330751571346,3176000,123,17683.330751571346,0.0,5124.87672568061,2779.496153703665,2779.496153703665,nan
10,124,10,0.0,-137219.08,101842220.0,190.2368,-45.58985964189601,-20.472223,0.0,-30.54203066827737,-45.58985964189601,0.0,-30.54203066827737,7.476249833824214,-21.111758211566535,3200000,124,-21.111758211566535,0.0,7.476249833824214,-30.542030668277356,-30.542030668277356,nan
10,125,10,0.1,-45534.29,59158440.0,380.5984,-79.55954783848274,-20.050266,0.1,1707.35163917057,-79.55954783848274,0.0,1707.35163917057,3949.8227798494795,13239.720941574533,3224000,125,13239.720941574533,0.0,3949.8227798494795,1707.3516391705707,1707.3516391705707,nan
10,126,10,0.6,-81698.83,79619500.0,470.9621,-14.43723674876605,-19.578196,0.6,47917.26434339701,-14.43723674876605,0.0,47917.26434339701,76845.53913416147,258640.70008868765,3248000,126,258640.70008868765,0.0,76845.53913416147,47917.26434339703,47917.26434339703,nan
10,127,10,0.7,-162311.45,115453230.0,187.85094,1581.8965333911503,-19.327196,0.7,57707.52090105711,1581.8965333911503,0.0,57707.52090105711,79192.57818677943,257514.1621246017,3272000,127,257514.1621246017,0.0,79192.57818677943,57707.5209010571,57707.5209010571,nan
10,128,10,0.3,-174304.19,122654700.0,152.04324,-28.12125791116575,-18.985098,0.3,56728.807756320384,-28.12125791116575,0.0,56728.807756320384,82112.63890034943,259928.31382763543,3296000,128,259928.31382763543,0.0,82112.63890034943,56728.807756320435,56728.807756320435,nan
10,129,10,0.3,-178212.58,125813980.0,1565.6626,-18.601374672822104,-18.887077,0.3,30740.109497067948,-18.601374672822104,0.0,30740.109497067948,54222.49430238426,145431.01028296538,3320000,129,145431.01028296538,0.0,54222.49430238426,30740.109497067926,30740.109497067926,nan
10,130,10,0.7,-162897.39,121090480.0,33276.375,-14.259484182955799,-19.52579,0.7,44740.916062292185,-14.259484182955799,0.0,44740.916062292185,81170.55264164163,238584.35773835197,3344000,130,238584.35773835197,0.0,81170.55264164163,44740.91606229218,44740.91606229218,nan
10,131,10,0.8,-186998.47,132873120.0,1291.6312,13000.67506442991,-19.052023,0.8,112312.58815911734,13000.67506442991,0.0,112312.58815911734,89251.59556896864,285253.0816573845,3368000,131,285253.0816573845,0.0,89251.59556896864,112312.5881591173,112312.5881591173,nan
10,132,10,0.5,-197944.47,134796080.0,303.04108,-47.52628001905653,-19.139004,0.5,39429.76868144084,-47.52628001905653,0.0,39429.76868144084,65953.30833626432,208920.38838526665,3392000,132,208920.38838526665,0.0,65953.30833626432,39429.76868144085,39429.76868144085,nan
10,133,10,0.8,-202501.8,134673550.0,637.5741,5566.235493459247,-19.435938,0.8,81889.47424693583,5566.235493459247,0.0,81889.47424693583,71668.53387213332,234656.9913361641,3416000,133,234656.9913361641,0.0,71668.53387213332,81889.47424693583,81889.47424693583,nan
10,134,10,0.8,-199420.48,129589210.0,110.197624,3806.0246275583168,-19.827936,0.8,62077.09167700428,3806.0246275583168,0.0,62077.09167700428,83376.8454461208,271463.2512608825,3440000,134,271463.2512608825,0.0,83376.8454461208,62077.09167700426,62077.09167700426,nan
10,135,10,0.4,-199287.81,130370340.0,90.59515,2945.299387039184,-20.03488,0.4,58296.90192258872,2945.299387039184,0.0,58296.90192258872,62762.61728920298,204617.5353872722,3464000,135,204617.5353872722,0.0,62762.61728920298,58296.901922588724,58296.901922588724,nan
10,136,10,0.9,-201576.67,132131680.0,98.17069,5377.7330815308815,-20.269476,0.9,117288.7111069015,5377.7330815308815,0.0,117288.7111069015,99359.05178976433,273559.0366240644,3488000,136,273559.0366240644,0.0,99359.05178976433,117288.71110690148,117288.71110690148,nan
10,137,10,0.5,-196996.25,130942090.0,2016.2633,1236.0053513345429,-20.253365,0.5,46228.725242650384,1236.0053513345429,0.0,46228.725242650384,59101.07370744196,211364.3934732729,3512000,137,211364.3934732729,0.0,59101.07370744196,46228.725242650384,46228.725242650384,nan
10,138,10,0.4,-197959.9,135894850.0,175.58765,-62.33803149522608,-20.395195,0.4,81681.30622512902,-62.33803149522608,0.0,81681.30622512902,101458.6821107664,273221.40811935096,3536000,138,273221.40811935096,0.0,101458.6821107664,81681.30622512905,81681.30622512905,nan
10,139,10,0.7,-206515.55,142750380.0,189.66827,-23.373484726664838,-20.79439,0.7,110405.02243796029,-23.373484726664838,0.0,110405.02243796029,96325.0773467985,282350.88836272416,3560000,139,282350.88836272416,0.0,96325.0773467985,110405.0224379603,110405.0224379603,nan
10,140,10,0.4,-202635.78,141204700.0,201.15312,-22.869790596431912,-21.152554,0.4,18230.12608758328,-22.869790596431912,0.0,18230.12608758328,34122.241319665576,113741.49554504696,3584000,140,113741.49554504696,0.0,34122.241319665576,18230.126087583278,18230.126087583278,nan
10,141,10,0.5,-200723.4,141605040.0,198.85649,7195.7406571174915,-21.411747,0.5,59408.81627823329,7195.7406571174915,0.0,59408.81627823329,53485.14497805924,145464.82762740055,3608000,141,145464.82762740055,0.0,53485.14497805924,59408.81627823329,59408.81627823329,nan
10,142,10,0.7,-212474.3,146540100.0,181.59003,7567.303606117834,-21.417416,0.7,65763.30510135938,7567.303606117834,0.0,65763.30510135938,71969.90840104576,215751.28562360845,3632000,142,215751.28562360845,0.0,71969.90840104576,65763.3051013594,65763.3051013594,nan
10,143,10,0.7,-211418.17,145638750.0,180.74585,4513.7064586370525,-21.534813,0.7,58544.57884589317,4513.7064586370525,0.0,58544.57884589317,77998.0514775216,238138.30854403283,3656000,143,238138.30854403283,0.0,77998.0514775216,58544.578845893164,58544.578845893164,nan
10,144,10,0.3,-211614.6,146764620.0,193.97685,-47.81679919270069,-21.382795,0.3,45577.55656657217,-47.81679919270069,0.0,45577.55656657217,64885.2463451037,200354.90781575625,3680000,144,200354.90781575625,0.0,64885.2463451037,45577.55656657217,45577.55656657217,nan
10,145,10,0.6,-214900.14,148951920.0,189.19116,2679.51984641793,-21.334541,0.6,54834.7392817076,2679.51984641793,0.0,54834.7392817076,98481.31970895139,255733.9065228359,3704000,145,255733.9065228359,0.0,98481.31970895139,54834.7392817076,54834.7392817076,nan
10,146,10,0.6,-216082.81,149512620.0,175.23427,-43.850722470136034,-21.350817,0.6,35538.045031943155,-43.850722470136034,0.0,35538.045031943155,43121.55663894783,119724.25596989096,3728000,146,119724.25596989096,0.0,43121.55663894783,35538.04503194314,35538.04503194314,nan
10,147,10,0.7,-212470.6,150942540.0,164.98953,-41.695143843739096,-21.47136,0.7,62371.44903662477,-41.695143843739096,0.0,62371.44903662477,81031.5470057205,239398.12129457327,3752000,147,239398.12129457327,0.0,81031.5470057205,62371.44903662479,62371.44903662479,nan
10,148,10,0.6,-213312.31,151049170.0,184.7798,2833.2849283943824,-21.448519,0.6,84264.72097062276,2833.2849283943824,0.0,84264.72097062276,83968.62082272534,243893.18526870155,3776000,148,243893.18526870155,0.0,83968.62082272534,84264.72097062271,84264.72097062271,nan
10,149,10,0.3,-213404.64,152328900.0,143.84372,-25.269446815761135,-21.691236,0.3,48877.33225228239,-25.269446815761135,0.0,48877.33225228239,86071.90173759841,224593.58239040375,3800000,149,224593.58239040375,0.0,86071.90173759841,48877.3322522824,48877.3322522824,nan
10,150,10,0.8,-210596.83,148228510.0,171.03632,5991.987050277465,-22.03996,0.8,55695.13945252716,5991.987050277465,0.0,55695.13945252716,45736.00286786513,150087.91456565258,3824000,150,150087.91456565258,0.0,45736.00286786513,55695.13945252716,55695.13945252716,nan
10,151,10,0.4,-213265.84,142563250.0,196.4492,-26.631526187867287,-22.038908,0.4,94695.68901663719,-26.631526187867287,0.0,94695.68901663719,101805.01981628028,318905.2168953947,3848000,151,318905.2168953947,0.0,101805.01981628028,94695.6890166371,94695.6890166371,nan
10,152,10,0.6,-213958.2,138905300.0,211.82901,-20.767486559432424,-22.27679,0.6,66677.02377262454,-20.767486559432424,0.0,66677.02377262454,89490.20093703247,254588.97132814172,3872000,152,254588.97132814172,0.0,89490.20093703247,66677.02377262455,66677.02377262455,nan
10,153,10,0.0,-168492.7,135710180.0,11990.05,-113.38788510865676,-22.699196,0.0,581.2512585345587,-113.38788510865676,0.0,581.2512585345587,1325.4405553565907,3946.800802298199,3896000,153,3946.800802298199,0.0,1325.4405553565907,581.2512585345588,581.2512585345588,nan
10,154,10,0.4,-148171.12,96720970.0,4151.4053,-56.19813433120336,-21.95257,0.4,8311.891958135468,-56.19813433120336,0.0,8311.891958135468,18446.39380799189,62261.27246762311,3920000,154,62261.27246762311,0.0,18446.39380799189,8311.891958135475,8311.891958135475,nan
10,155,10,0.6,-179185.55,117608984.0,7610.1055,-38.3000570812497,-21.686472,0.6,20231.62343932171,-38.3000570812497,0.0,20231.62343932171,48389.56310902099,164673.21140515292,3944000,155,164673.21140515292,0.0,48389.56310902099,20231.623439321716,20231.623439321716,nan
10,156,10,0.5,-187391.52,131840264.0,524.5895,3542.2200482408252,-21.89597,0.5,84513.43738507293,3542.2200482408252,0.0,84513.43738507293,72425.42495065359,247989.3665542638,3968000,156,247989.3665542638,0.0,72425.42495065359,84513.4373850729,84513.4373850729,nan
10,157,10,0.7,-198166.97,143893540.0,348.77194,-34.816809470347245,-22.08018,0.7,126133.78868665185,-34.816809470347245,0.0,126133.78868665185,110990.20160824119,288754.191697004,3992000,157,288754.191697004,0.0,110990.20160824119,126133.78868665181,126133.78868665181,nan
10,158,10,0.9,-210733.34,151474100.0,312.43253,-12.118983984576294,-22.28097,0.9,51621.154580831004,-12.118983984576294,0.0,51621.154580831004,52368.63297487505,167719.5301984699,4016000,158,167719.5301984699,0.0,52368.63297487505,51621.15458083102,51621.15458083102,nan
10,159,10,0.6,-207740.28,150377100.0,316.158,740.900449629898,-22.183407,0.6,93110.93322675303,740.900449629898,0.0,93110.93322675303,119464.40124408968,290912.3601966984,4040000,159,290912.3601966984,0.0,119464.40124408968,93110.93322675303,93110.93322675303,nan
10,160,10,0.5,-204355.42,148177780.0,244.87256,758.8334387629108,-21.956444,0.5,26299.21258428914,758.8334387629108,0.0,26299.21258428914,40657.70343519485,114478.06554250093,4064000,160,114478.06554250093,0.0,40657.70343519485,26299.21258428913,26299.21258428913,nan
10,161,10,0.4,-202608.39,163996690.0,1774.9541,-32.030784939764665,-22.26114,0.4,42278.33417682129,-32.030784939764665,0.0,42278.33417682129,76774.28096871992,245902.09154740267,4088000,161,245902.09154740267,0.0,76774.28096871992,42278.334176821285,42278.334176821285,nan
10,162,10,0.6,-207576.64,145475630.0,863.07056,-28.05342779870976,-22.556965,0.6,31709.768386566535,-28.05342779870976,0.0,31709.768386566535,46908.89938336853,129024.39577479412,4112000,162,129024.39577479412,0.0,46908.89938336853,31709.768386566524,31709.768386566524,nan
10,163,10,0.7,-206692.22,148488450.0,578.54877,-27.58841696323759,-22.836315,0.7,17712.496501500864,-27.58841696323759,0.0,17712.496501500864,43628.80718772053,148166.67874330215,4136000,163,148166.67874330215,0.0,43628.80718772053,17712.496501500853,17712.496501500853,nan
10,164,10,0.4,-216242.78,155226640.0,216.93073,-28.959018140961806,-23.473816,0.4,15463.857283468966,-28.959018140961806,0.0,15463.857283468966,31272.15556529548,108314.05863739256,4160000,164,108314.05863739256,0.0,31272.15556529548,15463.857283468973,15463.857283468973,nan
10,165,10,0.6,-224892.12,159438740.0,164.26682,2353.0699674893294,-23.663631,0.6,65632.91265020435,2353.0699674893294,0.0,65632.91265020435,108029.07863725715,282693.25377106207,4184000,165,282693.25377106207,0.0,108029.07863725715,65632.9126502044,65632.9126502044,nan
10,166,10,0.8,-223485.86,158158750.0,129.4916,1431.5272457207968,-23.960266,0.8,36015.53922349779,1431.5272457207968,0.0,36015.53922349779,34783.016082884,96621.0454827795,4208000,166,96621.0454827795,0.0,34783.016082884,36015.5392234978,36015.5392234978,nan
10,167,10,0.8,-217643.84,150480380.0,153.89874,-14.488386301713982,-23.908422,0.8,66741.08647968814,-14.488386301713982,0.0,66741.08647968814,74847.23620873531,240615.2686938167,4232000,167,240615.2686938167,0.0,74847.23620873531,66741.08647968814,66741.08647968814,nan
10,168,10,0.7,-208347.88,147070180.0,207.7992,-12.620296192513091,-23.777952,0.7,50811.54035043446,-12.620296192513091,0.0,50811.54035043446,80311.11249602691,245643.07453370717,4256000,168,245643.07453370717,0.0,80311.11249602691,50811.54035043444,50811.54035043444,nan
10,169,10,0.5,-201408.8,143025140.0,213.34299,-17.960963356812176,-23.879347,0.5,57264.596725291354,-17.960963356812176,0.0,57264.596725291354,93747.77372380815,322485.98898486426,4280000,169,322485.98898486426,0.0,93747.77372380815,57264.59672529134,57264.59672529134,nan
10,170,10,0.4,-203616.02,144702400.0,271.72787,1421.4318197183193,-24.025236,0.4,53790.424693686015,1421.4318197183193,0.0,53790.424693686015,75952.73243268969,212670.19123608226,4304000,170,212670.19123608226,0.0,75952.73243268969,53790.424693686015,53790.424693686015,nan
10,171,10,0.5,-210272.52,147793440.0,264.67004,-17.713218688147222,-24.009136,0.5,27750.44928440012,-17.713218688147222,0.0,27750.44928440012,40809.3380839753,122764.54790096488,4328000,171,122764.54790096488,0.0,40809.3380839753,27750.44928440011,27750.44928440011,nan
10,172,10,0.9,-206256.98,146435340.0,254.22636,-15.745431959149167,-24.131441,0.9,96812.96701449838,-15.745431959149167,0.0,96812.96701449838,75124.94768185356,247871.12426064728,4352000,172,247871.12426064728,0.0,75124.94768185356,96812.96701449835,96812.96701449835,nan
10,173,10,0.6,-203485.6,143866530.0,303.42038,6613.434040525195,-24.248762,0.6,58090.02446514679,6613.434040525195,0.0,58090.02446514679,84338.34863429108,257570.40857407142,4376000,173,257570.40857407142,0.0,84338.34863429108,58090.02446514679,58090.02446514679,nan
10,174,10,0.7,-205820.1,141484530.0,291.349,4339.467411873347,-24.214153,0.7,86436.07484921945,4339.467411873347,0.0,86436.07484921945,78240.02894232034,237732.9805400598,4400000,174,237732.9805400598,0.0,78240.02894232034,86436.0748492195,86436.0748492195,nan
10,175,10,0.5,-202801.38,140033620.0,538.50104,4105.71130603726,-24.222301,0.5,39757.55747314153,4105.71130603726,0.0,39757.55747314153,44368.2943046747,116789.98761662601,4424000,175,116789.98761662601,0.0,44368.2943046747,39757.557473141525,39757.557473141525,nan
10,176,10,0.7,-204901.25,141457920.0,361.0012,-12.718792027112213,-24.464397,0.7,88625.75058494242,-12.718792027112213,0.0,88625.75058494242,66927.31550117611,186341.84018469564,4448000,176,186341.84018469564,0.0,66927.31550117611,88625.75058494242,88625.75058494242,nan
10,177,10,0.5,-212417.44,144830260.0,389.3149,-12.159912006782216,-24.646011,0.5,112317.75159569403,-12.159912006782216,0.0,112317.75159569403,90378.67869407035,253052.6444583086,4472000,177,253052.6444583086,0.0,90378.67869407035,112317.75159569403,112317.75159569403,nan
10,178,10,0.7,-213893.98,145833440.0,263.26288,3084.3310842031506,-24.841679,0.7,76986.27896802372,3084.3310842031506,0.0,76986.27896802372,73294.61987993169,193593.16504990697,4496000,178,193593.16504990697,0.0,73294.61987993169,76986.2789680237,76986.2789680237,nan
10,179,10,0.4,-209965.62,144154850.0,265.56693,1313.7892627997005,-24.96184,0.4,39673.637314882995,1313.7892627997005,0.0,39673.637314882995,55969.34796659941,183766.8866282508,4520000,179,183766.8866282508,0.0,55969.34796659941,39673.63731488301,39673.63731488301,nan
10,180,10,0.9,-216920.38,149420960.0,226.17668,-15.272689121394587,-25.146898,0.9,124719.20403837967,-15.272689121394587,0.0,124719.20403837967,97386.79678967642,294106.88161466765,4544000,180,294106.88161466765,0.0,97386.79678967642,124719.20403837967,124719.20403837967,nan
10,181,10,0.8,-213346.69,145046560.0,266.89636,-30.876084841962655,-25.393122,0.8,27005.298230242857,-30.876084841962655,0.0,27005.298230242857,51146.05335732322,156407.500473227,4568000,181,156407.500473227,0.0,51146.05335732322,27005.298230242875,27005.298230242875,nan
10,182,10,0.6,-199044.23,138356200.0,313.66565,-13.18453509427106,-25.333641,0.6,66972.41010232364,-13.18453509427106,0.0,66972.41010232364,56472.01504108792,161490.60861082768,4592000,182,161490.60861082768,0.0,56472.01504108792,66972.41010232366,66972.41010232366,nan
10,183,10,0.7,-190693.86,136510450.0,444.25058,-31.17404496880511,-25.527094,0.7,48266.39900724977,-31.17404496880511,0.0,48266.39900724977,45131.25701299119,122865.09907645079,4616000,183,122865.09907645079,0.0,45131.25701299119,48266.39900724977,48266.39900724977,nan
10,184,10,0.6,-209938.16,139873780.0,298.3373,692.1294474023243,-25.464254,0.6,43287.174473713734,692.1294474023243,0.0,43287.174473713734,71257.84526753453,240078.91524102446,4640000,184,240078.91524102446,0.0,71257.84526753453,43287.174473713734,43287.174473713734,nan
10,185,10,0.7,-195743.2,133015016.0,351.5328,2857.5612358630915,-25.251965,0.7,31098.84367092573,2857.5612358630915,0.0,31098.84367092573,32076.123780374415,83241.45640882413,4664000,185,83241.45640882413,0.0,32076.123780374415,31098.84367092573,31098.84367092573,nan
10,186,10,0.7,-194106.97,130632430.0,299.7131,580.7008836479456,-25.464891,0.7,24542.953771088265,580.7008836479456,0.0,24542.953771088265,30682.57357976743,94985.51395619204,4688000,186,94985.51395619204,0.0,30682.57357976743,24542.95377108827,24542.95377108827,nan
10,187,10,0.6,-191315.78,129157090.0,288.96643,13743.012879348333,-25.455635,0.6,120117.1937759084,13743.012879348333,0.0,120117.1937759084,70482.13232773286,294510.8078471541,4712000,187,294510.8078471541,0.0,70482.13232773286,120117.19377590841,120117.19377590841,nan
10,188,10,0.4,-192416.1,129650660.0,294.90656,472.61369135650364,-25.537083,0.4,37449.89614526728,472.61369135650364,0.0,37449.89614526728,43694.971330196066,112860.02296171899,4736000,188,112860.02296171899,0.0,43694.971330196066,37449.89614526729,37449.89614526729,nan
10,189,10,0.6,-200570.83,134382880.0,371.05353,-13.11954154190356,-25.676895,0.6,52010.77497555037,-13.11954154190356,0.0,52010.77497555037,39216.293379882845,117647.92033918033,4760000,189,117647.92033918033,0.0,39216.293379882845,52010.77497555035,52010.77497555035,nan
10,190,10,0.7,-202638.66,135778660.0,302.62872,-15.599739426860268,-25.650023,0.7,68782.59104246418,-15.599739426860268,0.0,68782.59104246418,47790.93500741137,174618.48348403053,4784000,190,174618.48348403053,0.0,47790.93500741137,68782.5910424642,68782.5910424642,nan
10,191,10,0.7,-202403.33,136834320.0,338.9402,538.281624266149,-25.820946,0.7,134072.5037976012,538.281624266149,0.0,134072.5037976012,103150.8935160481,294079.6202977442,4808000,191,294079.6202977442,0.0,103150.8935160481,134072.50379760118,134072.50379760118,nan
10,192,10,0.9,-204172.34,136605570.0,386.9344,-26.805496972559627,-26.06877,0.9,67514.47144519023,-26.805496972559627,0.0,67514.47144519023,55530.47985907697,158794.49056773656,4832000,192,158794.49056773656,0.0,55530.47985907697,67514.4714451902,67514.4714451902,nan
10,193,10,0.4,-207925.05,136408180.0,346.9304,805.1144342328582,-26.17884,0.4,15149.987556507407,805.1144342328582,0.0,15149.987556507407,26980.5370333735,94704.37183083991,4856000,193,94704.37183083991,0.0,26980.5370333735,15149.987556507407,15149.987556507407,nan
10,194,10,0.6,-212264.1,135978350.0,250.68312,2146.87603474891,-26.338648,0.6,93693.6163321221,2146.87603474891,0.0,93693.6163321221,89305.59974159772,292703.0617876339,4880000,194,292703.0617876339,0.0,89305.59974159772,93693.61633212207,93693.61633212207,nan
10,195,10,0.7,-216694.44,134513970.0,226.57022,-37.40421730570781,-26.475084,0.7,68420.51464724226,-37.40421730570781,0.0,68420.51464724226,87438.96044967961,279776.65925917256,4904000,195,279776.65925917256,0.0,87438.96044967961,68420.51464724223,68420.51464724223,nan
