MetaTest/drawer-open-v1/MinReturn,MetaTest/Average/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/drawer-open-v1/AverageReturn,MetaTest/drawer-open-v1/MaxReturn,MetaTest/Average/MinReturn,MetaTest/Average/SuccessRate,MetaTest/drawer-open-v1/Iteration,MetaTest/Average/NumTrajs,TotalEnvSteps,MetaTest/drawer-open-v1/NumTrajs,MetaTest/drawer-open-v1/TerminationRate,MetaTest/Average/AverageReturn,MetaTest/Average/TerminationRate,MetaTest/drawer-open-v1/StdReturn,MetaTest/drawer-open-v1/SuccessRate,MetaTest/drawer-open-v1/AverageDiscountedReturn,MetaTest/Average/StdReturn,MetaTest/Average/MaxReturn
-67.2104842918587,116,1387.8588863761893,1387.8588863761897,3360.332698785524,-67.2104842918587,0.0,116,10,3008000,10,0.0,1387.8588863761897,0.0,1405.6098663637001,0.0,1387.8588863761893,1405.6098663637001,3360.332698785524
-94.33332013639689,117,2021.5649049941912,2021.5649049941917,4123.314138366896,-94.33332013639689,0.0,117,10,3032000,10,0.0,2021.5649049941917,0.0,1721.4452711475165,0.0,2021.5649049941912,1721.4452711475165,4123.314138366896
-62.05659552592821,118,1702.7211388726755,1702.721138872675,3606.8596341224406,-62.05659552592821,0.0,118,10,3056000,10,0.0,1702.721138872675,0.0,1711.4949805208955,0.0,1702.7211388726755,1711.4949805208955,3606.8596341224406
-96.75757961914726,119,2435.9685163288277,2435.968516328828,5686.323066176548,-96.75757961914726,0.0,119,10,3080000,10,0.0,2435.968516328828,0.0,1819.8539170529564,0.0,2435.9685163288277,1819.8539170529564,5686.323066176548
-42.9688295704873,120,2499.7847719730717,2499.7847719730735,4511.714477735026,-42.9688295704873,0.0,120,10,3104000,10,0.0,2499.7847719730735,0.0,1689.9646620086826,0.0,2499.7847719730717,1689.9646620086826,4511.714477735026
-67.05506758052972,121,1603.1590863127237,1603.1590863127235,3385.4226445911086,-67.05506758052972,0.0,121,10,3128000,10,0.0,1603.1590863127235,0.0,1650.8409154934147,0.0,1603.1590863127237,1650.8409154934147,3385.4226445911086
-29.007237221816183,122,2596.45898488058,2596.4589848805804,4838.923614322004,-29.007237221816183,0.0,122,10,3152000,10,0.0,2596.4589848805804,0.0,1776.4099736215942,0.0,2596.45898488058,1776.4099736215942,4838.923614322004
409.0519986567368,123,3055.5391154239196,3055.5391154239196,3436.3981338096555,409.0519986567368,0.0,123,10,3176000,10,0.0,3055.5391154239196,0.0,884.7133489332844,0.0,3055.5391154239196,884.7133489332844,3436.3981338096555
-51.48209651203438,124,19909.63653278775,19909.63653278775,166619.95957407978,-51.48209651203438,0.1,124,10,3200000,10,0.0,19909.63653278775,0.0,48941.34742873639,0.1,19909.63653278775,48941.34742873639,166619.95957407978
-52.17054458967518,125,662.0479337017589,662.0479337017588,3214.8869072470684,-52.17054458967518,0.0,125,10,3224000,10,0.0,662.0479337017588,0.0,1254.3599611682864,0.0,662.0479337017589,1254.3599611682864,3214.8869072470684
-68.4902740396816,126,1582.8520757019023,1582.852075701902,3392.535551549067,-68.4902740396816,0.0,126,10,3248000,10,0.0,1582.852075701902,0.0,1650.8766567919347,0.0,1582.8520757019023,1650.8766567919347,3392.535551549067
-69.3644356803772,127,596.1327172955207,596.1327172955207,3286.5547872365873,-69.3644356803772,0.0,127,10,3272000,10,0.0,596.1327172955207,0.0,1081.569800704143,0.0,596.1327172955207,1081.569800704143,3286.5547872365873
-100.75353992837661,128,1545.8507676184668,1545.8507676184665,3522.987015557722,-100.75353992837661,0.0,128,10,3296000,10,0.0,1545.8507676184665,0.0,1640.8971683141788,0.0,1545.8507676184668,1640.8971683141788,3522.987015557722
-127.86614692506392,129,1380.1392952940846,1380.1392952940837,4405.585867998698,-127.86614692506392,0.0,129,10,3320000,10,0.0,1380.1392952940837,0.0,1793.3985222094677,0.0,1380.1392952940846,1793.3985222094677,4405.585867998698
-93.01625624975401,130,803.2480140585436,803.2480140585436,3486.1639821736094,-93.01625624975401,0.0,130,10,3344000,10,0.0,803.2480140585436,0.0,1393.0381711298187,0.0,803.2480140585436,1393.0381711298187,3486.1639821736094
-79.1220466859471,131,1953.3247079296987,1953.3247079296984,3401.9744835636916,-79.1220466859471,0.0,131,10,3368000,10,0.0,1953.3247079296984,0.0,1644.8472844977919,0.0,1953.3247079296987,1644.8472844977919,3401.9744835636916
-39.28195427291682,132,1394.4543273632335,1394.454327363233,3194.7136876995446,-39.28195427291682,0.0,132,10,3392000,10,0.0,1394.454327363233,0.0,1316.4649921818475,0.0,1394.4543273632335,1316.4649921818475,3194.7136876995446
-54.939732680991035,133,2544.806379298744,2544.806379298744,3355.139931809095,-54.939732680991035,0.0,133,10,3416000,10,0.0,2544.806379298744,0.0,1294.9257215941584,0.0,2544.806379298744,1294.9257215941584,3355.139931809095
-35.18546860422453,134,1800.850368105065,1800.8503681050654,5735.620148643013,-35.18546860422453,0.1,134,10,3440000,10,0.0,1800.8503681050654,0.0,1796.0586307820424,0.1,1800.850368105065,1796.0586307820424,5735.620148643013
-58.95462874365113,135,716.4715118066426,716.4715118066426,3361.2162922313937,-58.95462874365113,0.0,135,10,3464000,10,0.0,716.4715118066426,0.0,1337.5760700347373,0.0,716.4715118066426,1337.5760700347373,3361.2162922313937
-64.23467079229773,136,1676.246565328915,1676.246565328915,3292.7717691985595,-64.23467079229773,0.0,136,10,3488000,10,0.0,1676.246565328915,0.0,1475.380223912479,0.0,1676.246565328915,1475.380223912479,3292.7717691985595
762.8851604302771,137,2398.9080161642696,2398.908016164269,3348.932768996058,762.8851604302771,0.0,137,10,3512000,10,0.0,2398.908016164269,0.0,983.9963855922555,0.0,2398.9080161642696,983.9963855922555,3348.932768996058
-32.69007372308646,138,1836.0766901075215,1836.0766901075217,6007.304916223831,-32.69007372308646,0.0,138,10,3536000,10,0.0,1836.0766901075217,0.0,1874.0490770420868,0.0,1836.0766901075215,1874.0490770420868,6007.304916223831
-66.94634852731568,139,1659.1954477534757,1659.195447753476,3574.862994239787,-66.94634852731568,0.0,139,10,3560000,10,0.0,1659.195447753476,0.0,1447.9251010242663,0.0,1659.1954477534757,1447.9251010242663,3574.862994239787
-27.42613822384533,140,264.8591329762265,264.85913297622636,2835.2333570998458,-27.42613822384533,0.0,140,10,3584000,10,0.0,264.85913297622636,0.0,856.7972265615507,0.0,264.8591329762265,856.7972265615507,2835.2333570998458
-56.75218634934692,141,1663.1663947199177,1663.1663947199181,4954.186471250332,-56.75218634934692,0.0,141,10,3608000,10,0.0,1663.1663947199181,0.0,2116.605937391617,0.0,1663.1663947199177,2116.605937391617,4954.186471250332
-60.72297341671566,142,2032.0618363795668,2032.0618363795675,6287.722990738532,-60.72297341671566,0.1,142,10,3632000,10,0.0,2032.0618363795675,0.0,1953.4204955268776,0.1,2032.0618363795668,1953.4204955268776,6287.722990738532
-67.97572525691369,143,2790.152749410762,2790.152749410762,7306.935960100309,-67.97572525691369,0.0,143,10,3656000,10,0.0,2790.152749410762,0.0,2197.3901236214083,0.0,2790.152749410762,2197.3901236214083,7306.935960100309
-31.749645079489905,144,1247.0156224307316,1247.015622430732,3446.2586208857133,-31.749645079489905,0.0,144,10,3680000,10,0.0,1247.015622430732,0.0,1560.053123863735,0.0,1247.0156224307316,1560.053123863735,3446.2586208857133
-61.152150001192865,145,2315.9080802882827,2315.9080802882827,3524.6308017754627,-61.152150001192865,0.0,145,10,3704000,10,0.0,2315.9080802882827,0.0,1301.9789644564487,0.0,2315.9080802882827,1301.9789644564487,3524.6308017754627
-108.91876141161,146,1291.6878686280302,1291.687868628031,3361.2807769129454,-108.91876141161,0.2,146,10,3728000,10,0.0,1291.687868628031,0.0,1643.7346973152892,0.2,1291.6878686280302,1643.7346973152892,3361.2807769129454
-63.50032122068567,147,1570.3382850953028,1570.3382850953026,4255.12597765023,-63.50032122068567,0.1,147,10,3752000,10,0.0,1570.3382850953026,0.0,1678.1164259415211,0.1,1570.3382850953028,1678.1164259415211,4255.12597765023
-106.34517254225261,148,2000.8334834835737,2000.8334834835746,4282.707671304984,-106.34517254225261,0.0,148,10,3776000,10,0.0,2000.8334834835746,0.0,1589.3940357761371,0.0,2000.8334834835737,1589.3940357761371,4282.707671304984
-64.31345080666927,149,654.4151721768137,654.4151721768138,2866.5180175574283,-64.31345080666927,0.0,149,10,3800000,10,0.0,654.4151721768138,0.0,1139.7866587244257,0.0,654.4151721768137,1139.7866587244257,2866.5180175574283
-66.99017905775958,150,1090.021322823466,1090.0213228234666,3322.7584453953205,-66.99017905775958,0.0,150,10,3824000,10,0.0,1090.0213228234666,0.0,1443.1671523598084,0.0,1090.021322823466,1443.1671523598084,3322.7584453953205
-28.657836748834416,151,1049.000962899962,1049.0009628999621,3363.016688096076,-28.657836748834416,0.1,151,10,3848000,10,0.0,1049.0009628999621,0.0,1396.8536663038278,0.1,1049.000962899962,1396.8536663038278,3363.016688096076
-85.50052522994315,152,627.8373789356294,627.837378935629,3372.161742814117,-85.50052522994315,0.1,152,10,3872000,10,0.0,627.837378935629,0.0,1347.0873793623487,0.1,627.8373789356294,1347.0873793623487,3372.161742814117
-72.40577078370153,153,-28.571590371775823,-28.57159037177584,8.682094162693199,-72.40577078370153,0.0,153,10,3896000,10,0.0,-28.57159037177584,0.0,23.965914924278678,0.0,-28.571590371775823,23.965914924278678,8.682094162693199
-71.52997554854238,154,499.0624997557973,499.0624997557976,5524.62097095873,-71.52997554854238,0.0,154,10,3920000,10,0.0,499.0624997557976,0.0,1675.2211783941323,0.0,499.0624997557973,1675.2211783941323,5524.62097095873
-64.25519180379625,155,381.5316087309808,381.5316087309808,3319.6679115329443,-64.25519180379625,0.0,155,10,3944000,10,0.0,381.5316087309808,0.0,1008.7695768086412,0.0,381.5316087309808,1008.7695768086412,3319.6679115329443
-94.65729093161359,156,1051.113836409915,1051.113836409915,3716.4963776636428,-94.65729093161359,0.1,156,10,3968000,10,0.0,1051.113836409915,0.0,1543.2106756353955,0.1,1051.113836409915,1543.2106756353955,3716.4963776636428
-66.89732840581908,157,295.96202542175627,295.96202542175604,3362.436759736703,-66.89732840581908,0.0,157,10,3992000,10,0.0,295.96202542175604,0.0,1022.2556911317757,0.0,295.96202542175627,1022.2556911317757,3362.436759736703
-72.00686807166822,158,279.6474650074915,279.6474650074918,3267.5611769483103,-72.00686807166822,0.0,158,10,4016000,10,0.0,279.6474650074918,0.0,996.119539588639,0.0,279.6474650074915,996.119539588639,3267.5611769483103
-69.02119205802616,159,92.26140542017993,92.26140542018001,1337.6699010087723,-69.02119205802616,0.0,159,10,4040000,10,0.0,92.26140542018001,0.0,415.54313083355004,0.0,92.26140542017993,415.54313083355004,1337.6699010087723
-68.22640403178337,160,-56.57398283230928,-56.5739828323093,-32.102956635980256,-68.22640403178337,0.0,160,10,4064000,10,0.0,-56.5739828323093,0.0,9.717942018177173,0.0,-56.57398283230928,9.717942018177173,-32.102956635980256
-59.08543257757393,161,1946.5839429385528,1946.5839429385528,6815.460732699172,-59.08543257757393,0.1,161,10,4088000,10,0.0,1946.5839429385528,0.0,2231.20239811744,0.1,1946.5839429385528,2231.20239811744,6815.460732699172
-67.38433004716137,162,5969.753941492407,5969.753941492406,49502.83141017378,-67.38433004716137,0.1,162,10,4112000,10,0.0,5969.753941492406,0.0,14588.49977861007,0.1,5969.753941492407,14588.49977861007,49502.83141017378
-78.8365946758619,163,1276.3542127249352,1276.354212724935,3226.4686533550184,-78.8365946758619,0.0,163,10,4136000,10,0.0,1276.354212724935,0.0,1312.4766676127476,0.0,1276.3542127249352,1312.4766676127476,3226.4686533550184
-74.39836256262461,164,1356.7970696229386,1356.7970696229384,3344.2379130573677,-74.39836256262461,0.1,164,10,4160000,10,0.0,1356.7970696229384,0.0,1440.7268668590493,0.1,1356.7970696229386,1440.7268668590493,3344.2379130573677
-89.21071982183538,165,734.1090066652068,734.1090066652066,3347.201969112603,-89.21071982183538,0.1,165,10,4184000,10,0.0,734.1090066652066,0.0,1260.0836884806986,0.1,734.1090066652068,1260.0836884806986,3347.201969112603
-30.659394145283006,166,1416.4919193830822,1416.4919193830822,4983.184728300065,-30.659394145283006,0.0,166,10,4208000,10,0.0,1416.4919193830822,0.0,1837.3534611349428,0.0,1416.4919193830822,1837.3534611349428,4983.184728300065
-46.86984012335218,167,1149.2832024912518,1149.283202491252,3342.6317417115833,-46.86984012335218,0.1,167,10,4232000,10,0.0,1149.283202491252,0.0,1164.0224352805062,0.1,1149.2832024912518,1164.0224352805062,3342.6317417115833
-66.01304950668101,168,603.4948572061996,603.4948572061996,4476.050122377529,-66.01304950668101,0.1,168,10,4256000,10,0.0,603.4948572061996,0.0,1415.4012230208084,0.1,603.4948572061996,1415.4012230208084,4476.050122377529
-81.72077901577293,169,379.1758419877025,379.1758419877024,2666.3936716009916,-81.72077901577293,0.0,169,10,4280000,10,0.0,379.1758419877024,0.0,895.8786885369642,0.0,379.1758419877025,895.8786885369642,2666.3936716009916
-70.08485901879676,170,1070.7740492895625,1070.7740492895625,3990.8540683400743,-70.08485901879676,0.0,170,10,4304000,10,0.0,1070.7740492895625,0.0,1524.7485157369706,0.0,1070.7740492895625,1524.7485157369706,3990.8540683400743
-71.9651637424375,171,359.15599153442093,359.1559915344211,3141.4146223500206,-71.9651637424375,0.1,171,10,4328000,10,0.0,359.1559915344211,0.0,975.1877687879269,0.1,359.15599153442093,975.1877687879269,3141.4146223500206
-93.89098220998287,172,759.9389249337197,759.93892493372,3129.404666707358,-93.89098220998287,0.1,172,10,4352000,10,0.0,759.93892493372,0.0,1242.7529519346374,0.1,759.9389249337197,1242.7529519346374,3129.404666707358
-70.13664928645582,173,1087.9823255524034,1087.982325552403,3368.2911656733627,-70.13664928645582,0.0,173,10,4376000,10,0.0,1087.982325552403,0.0,1524.0104970958132,0.0,1087.9823255524034,1524.0104970958132,3368.2911656733627
-102.52433568092552,174,1069.4177364414886,1069.4177364414884,3689.32778235256,-102.52433568092552,0.0,174,10,4400000,10,0.0,1069.4177364414884,0.0,1519.2167448970292,0.0,1069.4177364414886,1519.2167448970292,3689.32778235256
-70.23052045259189,175,1307.4044641021294,1307.404464102129,10631.3569002351,-70.23052045259189,0.2,175,10,4424000,10,0.0,1307.404464102129,0.0,3170.5987733105053,0.2,1307.4044641021294,3170.5987733105053,10631.3569002351
-70.77399709624724,176,524.4316425065952,524.4316425065952,3326.4018433626543,-70.77399709624724,0.0,176,10,4448000,10,0.0,524.4316425065952,0.0,1059.4423575125247,0.0,524.4316425065952,1059.4423575125247,3326.4018433626543
-70.85473640023996,177,1614.672232006322,1614.6722320063222,7194.406140323407,-70.85473640023996,0.2,177,10,4472000,10,0.0,1614.6722320063222,0.0,2268.9515629865627,0.2,1614.672232006322,2268.9515629865627,7194.406140323407
-72.65526676570813,178,1765.4893687076062,1765.4893687076067,3492.216394344737,-72.65526676570813,0.1,178,10,4496000,10,0.0,1765.4893687076067,0.0,1599.6935161026295,0.1,1765.4893687076062,1599.6935161026295,3492.216394344737
-75.07320341410133,179,831.4842621275972,831.4842621275972,3468.388617196887,-75.07320341410133,0.1,179,10,4520000,10,0.0,831.4842621275972,0.0,1188.931597768356,0.1,831.4842621275972,1188.931597768356,3468.388617196887
-72.55321837443935,180,1774.940209994956,1774.940209994956,11268.851303114814,-72.55321837443935,0.0,180,10,4544000,10,0.0,1774.940209994956,0.0,3438.6065902927476,0.0,1774.940209994956,3438.6065902927476,11268.851303114814
-67.71951453895655,181,3061.581632264437,3061.5816322644364,5479.791295409549,-67.71951453895655,0.0,181,10,4568000,10,0.0,3061.5816322644364,0.0,1302.495324348922,0.0,3061.581632264437,1302.495324348922,5479.791295409549
-66.50380790427666,182,841.9486741766954,841.9486741766954,3395.6111318342087,-66.50380790427666,0.1,182,10,4592000,10,0.0,841.9486741766954,0.0,1327.0461132595324,0.1,841.9486741766954,1327.0461132595324,3395.6111318342087
-16.93105041414563,183,2576.8269845072155,2576.8269845072145,3420.4817460345566,-16.93105041414563,0.1,183,10,4616000,10,0.0,2576.8269845072145,0.0,1154.924595865777,0.1,2576.8269845072155,1154.924595865777,3420.4817460345566
-88.72702756721154,184,19121.482311809326,19121.482311809334,173334.3190878903,-88.72702756721154,0.2,184,10,4640000,10,0.0,19121.482311809334,0.0,51450.656355787905,0.2,19121.482311809326,51450.656355787905,173334.3190878903
-43.28299397538593,185,3824.1124669953983,3824.1124669953983,17190.793768444095,-43.28299397538593,0.1,185,10,4664000,10,0.0,3824.1124669953983,0.0,4611.495575927155,0.1,3824.1124669953983,4611.495575927155,17190.793768444095
-26.55491537259154,186,3330.4858950256917,3330.4858950256908,6799.667752806617,-26.55491537259154,0.0,186,10,4688000,10,0.0,3330.4858950256908,0.0,1699.120867560507,0.0,3330.4858950256917,1699.120867560507,6799.667752806617
-94.50014440678875,187,1557.12308796947,1557.12308796947,3378.808634314105,-94.50014440678875,0.0,187,10,4712000,10,0.0,1557.12308796947,0.0,1596.7526826968433,0.0,1557.12308796947,1596.7526826968433,3378.808634314105
-75.01142584049904,188,15209.775549748836,15209.775549748863,145599.24220261868,-75.01142584049904,0.1,188,10,4736000,10,0.0,15209.775549748863,0.0,43484.491830627165,0.1,15209.775549748836,43484.491830627165,145599.24220261868
-69.42436806271989,189,913.180243911182,913.1802439111823,4057.111504855172,-69.42436806271989,0.2,189,10,4760000,10,0.0,913.1802439111823,0.0,1528.1525389331937,0.2,913.180243911182,1528.1525389331937,4057.111504855172
-105.08358339112213,190,620.6937281360524,620.6937281360524,3351.4562968930195,-105.08358339112213,0.3,190,10,4784000,10,0.0,620.6937281360524,0.0,1354.5368967715874,0.3,620.6937281360524,1354.5368967715874,3351.4562968930195
-86.07961391408243,191,-16.957450032364314,-16.95745003236432,152.34009468831746,-86.07961391408243,0.3,191,10,4808000,10,0.0,-16.95745003236432,0.0,60.27194603347628,0.3,-16.957450032364314,60.27194603347628,152.34009468831746
-69.83773641907908,192,390.63460237746835,390.63460237746824,3076.461031191981,-69.83773641907908,0.0,192,10,4832000,10,0.0,390.63460237746824,0.0,971.6009283498314,0.0,390.63460237746835,971.6009283498314,3076.461031191981
-42.76383234407115,193,-26.872215982318387,-26.872215982318373,-19.763990140446754,-42.76383234407115,0.1,193,10,4856000,10,0.0,-26.872215982318373,0.0,6.144700869865436,0.1,-26.872215982318387,6.144700869865436,-19.763990140446754
-110.47692885560845,194,1637.5436790396957,1637.5436790396961,5210.924779716289,-110.47692885560845,0.3,194,10,4880000,10,0.0,1637.5436790396961,0.0,1737.4234461899987,0.3,1637.5436790396957,1737.4234461899987,5210.924779716289
-99.80822533078732,195,438.8431337825388,438.84313378253876,3179.508393005717,-99.80822533078732,0.1,195,10,4904000,10,0.0,438.84313378253876,0.0,962.9348052301096,0.1,438.8431337825388,962.9348052301096,3179.508393005717
-90.68637668065459,196,4446.71140288458,4446.711402884581,44768.64082966408,-90.68637668065459,0.2,196,10,4928000,10,0.0,4446.711402884581,0.0,13440.696588108634,0.2,4446.71140288458,13440.696588108634,44768.64082966408
-116.88224914212783,197,7429.1628349548455,7429.162834954851,74909.27289654972,-116.88224914212783,0.1,197,10,4952000,10,0.0,7429.162834954851,0.0,22493.398468506828,0.1,7429.1628349548455,22493.398468506828,74909.27289654972
-120.75807365887019,198,-92.78516467574639,-92.78516467574636,-24.01063852633287,-120.75807365887019,0.0,198,10,4976000,10,0.0,-92.78516467574636,0.0,27.66049782215417,0.0,-92.78516467574639,27.66049782215417,-24.01063852633287
-105.07219037783126,199,-75.07296466487506,-75.07296466487506,-24.702896911132118,-105.07219037783126,0.0,199,10,5000000,10,0.0,-75.07296466487506,0.0,30.305815909379856,0.0,-75.07296466487506,30.305815909379856,-24.702896911132118
-127.18701666066724,200,-81.73803276473993,-81.73803276473994,-22.41224300132366,-127.18701666066724,0.0,200,10,5024000,10,0.0,-81.73803276473994,0.0,29.881289468515426,0.0,-81.73803276473993,29.881289468515426,-22.41224300132366
-102.54874080412397,201,-55.51269422847704,-55.512694228477,-15.210928168092662,-102.54874080412397,0.1,201,10,5048000,10,0.0,-55.512694228477,0.0,31.68524110746822,0.1,-55.51269422847704,31.68524110746822,-15.210928168092662
-63.94292363571208,202,3801.79507623974,3801.79507623974,38190.36418302565,-63.94292363571208,0.4,202,10,5072000,10,0.0,3801.79507623974,0.0,11462.890221816957,0.4,3801.79507623974,11462.890221816957,38190.36418302565
-66.39629214075346,203,-36.695131353884776,-36.695131353884776,-18.408933647801383,-66.39629214075346,0.1,203,10,5096000,10,0.0,-36.695131353884776,0.0,15.316487756995977,0.1,-36.695131353884776,15.316487756995977,-18.408933647801383
-132.8835034202042,204,-24.622232970896583,-24.62223297089657,149.92719233661552,-132.8835034202042,0.1,204,10,5120000,10,0.0,-24.62223297089657,0.0,80.4768124304041,0.1,-24.622232970896583,80.4768124304041,149.92719233661552
-106.47286886529794,205,190.10958095021664,190.10958095021653,2115.1958439373484,-106.47286886529794,0.1,205,10,5144000,10,0.0,190.10958095021653,0.0,644.2362503965652,0.1,190.10958095021664,644.2362503965652,2115.1958439373484
-60.65830398470048,206,1924.5931957128755,1924.5931957128746,8203.108955607546,-60.65830398470048,0.2,206,10,5168000,10,0.0,1924.5931957128746,0.0,2561.3010266315,0.2,1924.5931957128755,2561.3010266315,8203.108955607546
-97.94954266144718,207,1157.6389950130656,1157.6389950130656,7201.779111137643,-97.94954266144718,0.3,207,10,5192000,10,0.0,1157.6389950130656,0.0,2254.279785401146,0.3,1157.6389950130656,2254.279785401146,7201.779111137643
-32.48946916812558,208,687.0308813098789,687.0308813098786,3169.8183990810417,-32.48946916812558,0.1,208,10,5216000,10,0.0,687.0308813098786,0.0,1225.2191088781387,0.1,687.0308813098789,1225.2191088781387,3169.8183990810417
-106.34508702195949,209,377.6472094765086,377.6472094765085,3343.627496077247,-106.34508702195949,0.1,209,10,5240000,10,0.0,377.6472094765085,0.0,1031.6056605812817,0.1,377.6472094765086,1031.6056605812817,3343.627496077247
-70.65933912006948,210,312.92619779220075,312.926197792201,3388.6910256519577,-70.65933912006948,0.0,210,10,5264000,10,0.0,312.926197792201,0.0,1025.8158170733595,0.0,312.92619779220075,1025.8158170733595,3388.6910256519577
-71.90618797748007,211,670.4089327351389,670.4089327351392,3731.2671784254053,-71.90618797748007,0.0,211,10,5288000,10,0.0,670.4089327351392,0.0,1418.6425470412614,0.0,670.4089327351389,1418.6425470412614,3731.2671784254053
-91.6382451567692,212,684.6724859418441,684.672485941844,3301.0602857103536,-91.6382451567692,0.2,212,10,5312000,10,0.0,684.672485941844,0.0,1315.3737488802524,0.2,684.6724859418441,1315.3737488802524,3301.0602857103536
-74.18324556261132,213,300.3219940399366,300.3219940399368,3324.9348630411782,-74.18324556261132,0.0,213,10,5336000,10,0.0,300.3219940399368,0.0,1008.3943156256743,0.0,300.3219940399366,1008.3943156256743,3324.9348630411782
-42.948468531277506,214,-25.981396233948267,-25.98139623394826,-15.84328218682981,-42.948468531277506,0.0,214,10,5360000,10,0.0,-25.98139623394826,0.0,8.743889021903207,0.0,-25.981396233948267,8.743889021903207,-15.84328218682981
-66.48052883467611,215,269.11558478710333,269.1155847871031,3020.909167089112,-66.48052883467611,0.0,215,10,5384000,10,0.0,269.1155847871031,0.0,917.4088091039029,0.0,269.11558478710333,917.4088091039029,3020.909167089112
-33.66381796591097,216,142.93748585005986,142.9374858500598,1314.6125481403765,-33.66381796591097,0.1,216,10,5408000,10,0.0,142.9374858500598,0.0,396.4113574623212,0.1,142.93748585005986,396.4113574623212,1314.6125481403765
-40.49191320466533,217,589.7497857077243,589.7497857077245,6095.515034751315,-40.49191320466533,0.1,217,10,5432000,10,0.0,589.7497857077245,0.0,1835.3203751918877,0.1,589.7497857077243,1835.3203751918877,6095.515034751315
-67.05845343524265,218,339.73282514864854,339.7328251486485,2670.826574782318,-67.05845343524265,0.1,218,10,5456000,10,0.0,339.7328251486485,0.0,836.4707234578423,0.1,339.73282514864854,836.4707234578423,2670.826574782318
-68.98880617240215,219,4431.958221794797,4431.9582217948,44633.91788837283,-68.98880617240215,0.3,219,10,5480000,10,0.0,4431.9582217948,0.0,13400.66438468302,0.3,4431.958221794797,13400.66438468302,44633.91788837283
-79.02252757697065,220,-43.552116027032284,-43.552116027032284,-21.18658268660166,-79.02252757697065,0.1,220,10,5504000,10,0.0,-43.552116027032284,0.0,21.64535927290054,0.1,-43.552116027032284,21.64535927290054,-21.18658268660166
-120.21705872685627,221,-56.80895500147359,-56.8089550014736,-16.052691419079036,-120.21705872685627,0.0,221,10,5528000,10,0.0,-56.8089550014736,0.0,30.27682039122854,0.0,-56.80895500147359,30.27682039122854,-16.052691419079036
-105.00349856008299,222,-65.89157307598568,-65.89157307598573,-18.978902855355813,-105.00349856008299,0.0,222,10,5552000,10,0.0,-65.89157307598573,0.0,30.361298453435158,0.0,-65.89157307598568,30.361298453435158,-18.978902855355813
-104.7816515017334,223,-70.63525823067893,-70.6352582306789,-35.73077416611667,-104.7816515017334,0.1,223,10,5576000,10,0.0,-70.6352582306789,0.0,26.963680994863136,0.1,-70.63525823067893,26.963680994863136,-35.73077416611667
-95.86324066503566,224,-54.43306538958005,-54.433065389580065,-20.040447511404174,-95.86324066503566,0.1,224,10,5600000,10,0.0,-54.433065389580065,0.0,28.111412430223933,0.1,-54.43306538958005,28.111412430223933,-20.040447511404174
-99.27091233012963,225,7320.632982275054,7320.632982275053,73618.16494140956,-99.27091233012963,0.2,225,10,5624000,10,0.0,7320.632982275053,0.0,22099.19519845077,0.2,7320.632982275054,22099.19519845077,73618.16494140956
-98.87639285636051,226,-55.51088018645853,-55.51088018645852,-29.443585284596942,-98.87639285636051,0.0,226,10,5648000,10,0.0,-55.51088018645852,0.0,26.1047289882279,0.0,-55.51088018645853,26.1047289882279,-29.443585284596942
-106.31989731697207,227,-64.38286569047139,-64.3828656904714,-23.60697349405685,-106.31989731697207,0.0,227,10,5672000,10,0.0,-64.3828656904714,0.0,31.549706359953188,0.0,-64.38286569047139,31.549706359953188,-23.60697349405685
-89.61011080784914,228,137.96508680365432,137.9650868036544,1843.1985902626875,-89.61011080784914,0.0,228,10,5696000,10,0.0,137.9650868036544,0.0,569.1585094784558,0.0,137.96508680365432,569.1585094784558,1843.1985902626875
-134.65199498312433,229,101.89875481058053,101.89875481058054,948.0064928575213,-134.65199498312433,0.0,229,10,5720000,10,0.0,101.89875481058054,0.0,373.9658640469082,0.0,101.89875481058053,373.9658640469082,948.0064928575213
-87.51256115396808,230,111.51641334911014,111.5164133491102,1593.1870760665338,-87.51256115396808,0.1,230,10,5744000,10,0.0,111.5164133491102,0.0,494.49398577510243,0.1,111.51641334911014,494.49398577510243,1593.1870760665338
-93.722641665776,231,-55.46311067984358,-55.46311067984358,-16.54141106773261,-93.722641665776,0.0,231,10,5768000,10,0.0,-55.46311067984358,0.0,25.530445120192308,0.0,-55.46311067984358,25.530445120192308,-16.54141106773261
-70.02262904872549,232,310.33473958154707,310.33473958154696,3322.6207351825433,-70.02262904872549,0.0,232,10,5792000,10,0.0,310.33473958154696,0.0,1004.3020561811614,0.0,310.33473958154707,1004.3020561811614,3322.6207351825433
-56.66425033198299,233,406.925316871876,406.92531687187585,2590.1190065271476,-56.66425033198299,0.1,233,10,5816000,10,0.0,406.92531687187585,0.0,813.6732146617322,0.1,406.925316871876,813.6732146617322,2590.1190065271476
-94.86776969787854,234,-56.165221474776445,-56.165221474776445,-18.218067331755748,-94.86776969787854,0.0,234,10,5840000,10,0.0,-56.165221474776445,0.0,27.23250195620686,0.0,-56.165221474776445,27.23250195620686,-18.218067331755748
-60.948317257440664,235,-26.49867631886035,-26.49867631886035,-15.516546786455008,-60.948317257440664,0.1,235,10,5864000,10,0.0,-26.49867631886035,0.0,12.395355111843138,0.1,-26.49867631886035,12.395355111843138,-15.516546786455008
