MetaTrain/Average/Alpha,MetaTest/Average/MaxReturn,MetaTest/peg-unplug-side-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/peg-unplug-side-v1/TerminationRate,MetaTest/peg-unplug-side-v1/SuccessRate,MetaTest/peg-unplug-side-v1/MinReturn,MetaTest/Average/TerminationRate,MetaTest/Average/MinReturn,TotalEnvSteps,MetaTrain/Average/ContrastiveLoss,MetaTest/peg-unplug-side-v1/MaxReturn,MetaTest/peg-unplug-side-v1/NumEpisodes,MetaTest/Average/SuccessRate,MetaTrain/Average/QfLoss,MetaTest/Average/StdReturn,MetaTest/Average/Iteration,MetaTest/Average/AverageReturn,MetaTest/peg-unplug-side-v1/StdReturn,MetaTrain/Average/PolicyLoss,MetaTest/Average/NumEpisodes,MetaTrain/Average/AlphaLoss,MetaTest/peg-unplug-side-v1/AverageReturn,MetaTest/peg-unplug-side-v1/Iteration
20.00959,20227.968937129768,7156.5728366080275,7156.5728366080275,0.0,0.2,264.51226977987096,0.0,264.51226977987096,614000,3183.3335,20227.968937129768,10,0.2,1974523.4,5421.458524662138,93,7156.5728366080275,5421.458524662138,-24880.377,10,-3.1381655,7156.5728366080275,93
21.391186,36476.646201877666,15953.79681542138,15953.79681542138,0.0,0.2,-97.26259593464098,0.0,-97.26259593464098,620000,1535.4397,36476.646201877666,10,0.2,2167030.2,13820.142068960706,94,15953.796815421374,13820.142068960706,-27202.129,10,-3.6777554,15953.796815421374,94
22.300428,22239.64338673136,7548.306195885276,7548.306195885276,0.0,0.0,-101.81766004709161,0.0,-101.81766004709161,626000,1109.4915,22239.64338673136,10,0.0,2761763.2,9456.204935500014,95,7548.306195885275,9456.204935500014,-32973.508,10,-3.1858182,7548.306195885275,95
23.495583,31970.612128471363,12746.211596412963,12746.211596412963,0.0,0.2,-91.94286936391765,0.0,-91.94286936391765,632000,2286.9338,31970.612128471363,10,0.2,3217064.0,11493.417373559983,96,12746.211596412963,11493.417373559983,-38611.15,10,-3.763009,12746.211596412963,96
24.56247,95996.79338945274,19016.33965450934,19016.33965450934,0.0,0.4,-105.48881489802555,0.0,-105.48881489802555,638000,901.3569,95996.79338945274,10,0.4,3928167.8,28279.13661463323,97,19016.339654509342,28279.13661463323,-38233.676,10,-0.45137718,19016.339654509342,97
24.95141,92316.93477891055,18136.847951035048,18136.847951035048,0.0,0.4,-106.38945551564194,0.0,-106.38945551564194,644000,836.3397,92316.93477891055,10,0.4,4029138.2,27328.2706672861,98,18136.84795103504,27328.2706672861,-40289.977,10,-4.3349414,18136.84795103504,98
26.932837,29762.193563012745,7013.284425181756,7013.284425181756,0.0,0.1,-106.13472511915592,0.0,-106.13472511915592,650000,747.13666,29762.193563012745,10,0.1,5221236.5,8888.534338326921,99,7013.284425181756,8888.534338326921,-45748.73,10,-6.4407997,7013.284425181756,99
29.6773,18866.08409084639,3987.2267263127587,3987.2267263127587,0.0,0.1,-98.15106966637296,0.0,-98.15106966637296,656000,483.30478,18866.08409084639,10,0.1,6395359.0,6467.383299137815,100,3987.2267263127605,6467.383299137815,-54445.508,10,-19.443727,3987.2267263127605,100
34.639866,17707.12411652316,2595.3670538668944,2595.3670538668944,0.0,0.0,-108.7384320577078,0.0,-108.7384320577078,662000,363.77625,17707.12411652316,10,0.0,6594883.0,5519.200363585319,101,2595.3670538668944,5519.200363585319,-57949.363,10,-26.46442,2595.3670538668944,101
38.439438,23227.91810113481,6429.860066059351,6429.860066059351,0.0,0.0,-100.96295538417006,0.0,-100.96295538417006,668000,24507.738,23227.91810113481,10,0.0,8429754.0,8057.299639596182,102,6429.860066059354,8057.299639596182,-55423.21,10,-8.443736,6429.860066059354,102
39.39058,31174.912672671464,5625.088818889906,5625.088818889906,0.0,0.6,-93.34468102246849,0.0,-93.34468102246849,674000,5008.4473,31174.912672671464,10,0.6,6955057.5,8775.64745169916,103,5625.088818889906,8775.64745169916,-55448.0,10,-4.5553994,5625.088818889906,103
39.784733,20866.670509211555,3427.377876488801,3427.377876488801,0.0,0.0,-94.77757948093384,0.0,-94.77757948093384,680000,2732.15,20866.670509211555,10,0.0,8036321.0,6750.651391160342,104,3427.377876488802,6750.651391160342,-53877.625,10,1.3544561,3427.377876488802,104
39.789192,18553.709854081702,5577.546261647366,5577.546261647366,0.0,0.3,-120.4922245453276,0.0,-120.4922245453276,686000,2850.0571,18553.709854081702,10,0.3,11972491.0,5864.30364477931,105,5577.546261647365,5864.30364477931,-58208.32,10,-12.680482,5577.546261647365,105
43.62727,16400.6773825232,5379.596326699745,5379.596326699745,0.0,0.3,25.329022340811207,0.0,25.329022340811207,692000,1219.5275,16400.6773825232,10,0.3,9481077.0,5033.167463004319,106,5379.596326699744,5033.167463004319,-64519.82,10,-14.213669,5379.596326699744,106
45.941406,98846.88150186763,23735.982621065577,23735.982621065577,0.0,0.5,-112.6556778643587,0.0,-112.6556778643587,698000,1000.0439,98846.88150186763,10,0.5,10325948.0,32407.596563916224,107,23735.98262106557,32407.596563916224,-65718.305,10,-7.971633,23735.98262106557,107
48.55117,48443.42365786158,10965.39642759594,10965.39642759594,0.0,0.3,267.013302573076,0.0,267.013302573076,704000,529.7526,48443.42365786158,10,0.3,10849292.0,14227.123934632711,108,10965.39642759594,14227.123934632711,-70488.734,10,-13.644688,10965.39642759594,108
51.994236,157687.76094609124,28144.636106831043,28144.636106831043,0.0,0.4,-107.45280461357979,0.0,-107.45280461357979,710000,473.65283,157687.76094609124,10,0.4,11813401.0,44654.555494581895,109,28144.63610683104,44654.555494581895,-70426.75,10,-10.087611,28144.63610683104,109
54.913906,27289.76847216299,6126.353610835834,6126.353610835834,0.0,0.4,-113.25583425260633,0.0,-113.25583425260633,716000,601.88367,27289.76847216299,10,0.4,12648177.0,8685.293524784543,110,6126.353610835833,8685.293524784543,-74085.33,10,-11.330074,6126.353610835833,110
57.159653,21784.047901356636,8433.200849485642,8433.200849485642,0.0,0.3,-88.95529640408259,0.0,-88.95529640408259,722000,598.96674,21784.047901356636,10,0.3,13707067.0,8543.784575639296,111,8433.20084948564,8543.784575639296,-75145.26,10,-3.9652421,8433.20084948564,111
55.863068,85435.00101554555,15757.941112387745,15757.941112387745,0.0,0.2,-119.71469726927518,0.0,-119.71469726927518,728000,522.67664,85435.00101554555,10,0.2,14257525.0,24850.83920325324,112,15757.941112387742,24850.83920325324,-72413.74,10,9.394556,15757.941112387742,112
56.30311,125597.13797591138,20120.250962232203,20120.250962232203,0.0,0.7,307.39955333501007,0.0,307.39955333501007,734000,943.20264,125597.13797591138,10,0.7,16191638.0,35771.85422326132,113,20120.250962232196,35771.85422326132,-76788.65,10,-4.8798566,20120.250962232196,113
57.44923,35921.62995922546,12150.710517623134,12150.710517623134,0.0,0.6,2583.568337742875,0.0,2583.568337742875,740000,619.3042,35921.62995922546,10,0.6,15814052.0,9991.136574186938,114,12150.710517623138,9991.136574186938,-81545.94,10,-6.6864376,12150.710517623138,114
54.729836,70569.7804308577,13286.030326750979,13286.030326750979,0.0,0.2,-89.69341289801804,0.0,-89.69341289801804,746000,4006.141,70569.7804308577,10,0.2,20854664.0,20044.075137573793,115,13286.030326750979,20044.075137573793,-56937.902,10,61.729366,13286.030326750979,115
49.869495,35482.41168568253,11462.888263871528,11462.888263871528,0.0,0.3,-95.85820637216979,0.0,-95.85820637216979,752000,684.5545,35482.41168568253,10,0.3,14342042.0,10224.539564219256,116,11462.888263871526,10224.539564219256,-67348.72,10,9.424689,11462.888263871526,116
48.78486,274841.0042697155,34667.563732489754,34667.563732489754,0.0,0.8,-124.65555926092166,0.0,-124.65555926092166,758000,859.64185,274841.0042697155,10,0.8,17236164.0,80687.37328216706,117,34667.56373248975,80687.37328216706,-68632.48,10,4.8500156,34667.56373248975,117
50.7375,298722.0346657371,70962.30236192617,70962.30236192617,0.0,0.6,-89.70352286016144,0.0,-89.70352286016144,764000,804.55994,298722.0346657371,10,0.6,24350234.0,99411.16129230215,118,70962.30236192617,99411.16129230215,-87331.586,10,-27.319525,70962.30236192617,118
58.71588,317553.44450041663,65379.1750353821,65379.1750353821,0.0,0.7,-76.26961434914529,0.0,-76.26961434914529,770000,745.4508,317553.44450041663,10,0.7,21866930.0,94497.56508272314,119,65379.17503538208,94497.56508272314,-98978.16,10,-44.64905,65379.17503538208,119
63.228523,203365.11809452117,31525.04941487392,31525.04941487392,0.0,0.4,2854.1923054195695,0.0,2854.1923054195695,776000,813.3646,203365.11809452117,10,0.4,22385464.0,57943.179484799424,120,31525.049414873898,57943.179484799424,-96959.92,10,-5.2398095,31525.049414873898,120
62.085274,240919.1291359125,47940.60154375853,47940.60154375853,0.0,0.4,-21.255509112800066,0.0,-21.255509112800066,782000,887.5094,240919.1291359125,10,0.4,23322770.0,80741.17855818341,121,47940.601543758545,80741.17855818341,-95935.25,10,9.288796,47940.601543758545,121
59.52885,159832.7424636583,29553.639818130956,29553.639818130956,0.0,0.5,-78.03606742285817,0.0,-78.03606742285817,788000,1054.7225,159832.7424636583,10,0.5,23326666.0,48200.99948105912,122,29553.63981813097,48200.99948105912,-93406.89,10,3.6844363,29553.63981813097,122
59.644127,47225.67008395267,13885.448156776049,13885.448156776049,0.0,0.4,-70.13014102134231,0.0,-70.13014102134231,794000,836.72314,47225.67008395267,10,0.4,24704492.0,14459.61555876791,123,13885.448156776052,14459.61555876791,-95946.9,10,4.2217674,13885.448156776052,123
58.43492,195465.42611968686,36776.10919200305,36776.10919200305,0.0,0.4,671.2780772231275,0.0,671.2780772231275,800000,772.4197,195465.42611968686,10,0.4,25149608.0,55861.56961929833,124,36776.109192003045,55861.56961929833,-93360.87,10,-4.4769435,36776.109192003045,124
55.570335,194471.13216968995,60096.96685298417,60096.96685298417,0.0,0.3,2922.0549469226435,0.0,2922.0549469226435,806000,4755.763,194471.13216968995,10,0.3,28312036.0,63233.61353248607,125,60096.966852984195,63233.61353248607,-83540.32,10,37.67841,60096.966852984195,125
56.240295,300032.55223050545,67893.56817896834,67893.56817896834,0.0,0.8,1785.0908366162182,0.0,1785.0908366162182,812000,1269.6471,300032.55223050545,10,0.8,28167930.0,94962.21440736206,126,67893.56817896833,94962.21440736206,-100653.38,10,-29.190573,67893.56817896833,126
63.13186,238506.85560438375,52121.465896272,52121.465896272,0.0,0.4,505.5759597266988,0.0,505.5759597266988,818000,1033.7756,238506.85560438375,10,0.4,33389294.0,87777.33256793166,127,52121.465896271984,87777.33256793166,-126035.22,10,-39.59457,52121.465896271984,127
66.81486,129664.96704789968,30760.35682415912,30760.35682415912,0.0,0.6,-116.16116393381657,0.0,-116.16116393381657,824000,985.2599,129664.96704789968,10,0.6,31775178.0,40367.50746194824,128,30760.356824159135,40367.50746194824,-107923.43,10,-4.0150824,30760.356824159135,128
61.595337,142005.9288157648,27776.074737086165,27776.074737086165,0.0,0.4,734.03346066032,0.0,734.03346066032,830000,3467.6763,142005.9288157648,10,0.4,25360876.0,40331.083089084146,129,27776.07473708617,40331.083089084146,-70930.77,10,97.83561,27776.07473708617,129
53.14696,107467.51161091276,24306.71358309144,24306.71358309144,0.0,0.5,-99.67680242665027,0.0,-99.67680242665027,836000,2701.9973,107467.51161091276,10,0.5,26779970.0,36531.65262664904,130,24306.713583091456,36531.65262664904,-61792.902,10,61.33734,24306.713583091456,130
49.721645,113045.15348838306,24666.83298923431,24666.83298923431,0.0,0.3,-101.72775847420232,0.0,-101.72775847420232,842000,2666.0315,113045.15348838306,10,0.3,32141194.0,38950.73412019674,131,24666.83298923431,38950.73412019674,-71467.05,10,20.745058,24666.83298923431,131
47.864376,44941.04113233184,9410.69641519526,9410.69641519526,0.0,0.1,-93.67062571755082,0.0,-93.67062571755082,848000,2273.637,44941.04113233184,10,0.1,30513352.0,13912.849391900774,132,9410.69641519526,13912.849391900774,-75128.18,10,12.9022,9410.69641519526,132
47.652092,89747.16196704679,32248.9693751994,32248.9693751994,0.0,0.3,375.35447463822254,0.0,375.35447463822254,854000,17766.074,89747.16196704679,10,0.3,36357456.0,25636.970054345536,133,32248.9693751994,25636.970054345536,-83151.8,10,-7.908912,32248.9693751994,133
52.09889,121354.85190960696,22778.513208513807,22778.513208513807,0.0,0.2,144.8285567229925,0.0,144.8285567229925,860000,2222.0603,121354.85190960696,10,0.2,39388020.0,43622.12446814754,134,22778.5132085138,43622.12446814754,-104626.46,10,-49.827694,22778.5132085138,134
61.703728,140413.41350678532,30637.912861279718,30637.912861279718,0.0,0.5,240.5045655912631,0.0,240.5045655912631,866000,2921.0103,140413.41350678532,10,0.5,44264650.0,47069.991564329976,135,30637.912861279714,47069.991564329976,-123847.21,10,-74.714836,30637.912861279714,135
70.57577,116592.62790197387,33645.23257631272,33645.23257631272,0.0,0.5,410.2141489503749,0.0,410.2141489503749,872000,2733.6375,116592.62790197387,10,0.5,45010816.0,42024.977424947676,136,33645.23257631272,42024.977424947676,-133598.7,10,-64.48214,33645.23257631272,136
80.13283,320396.4298383618,61534.93197221433,61534.93197221433,0.0,0.6,711.9966888037867,0.0,711.9966888037867,878000,2516.618,320396.4298383618,10,0.6,47029692.0,88465.65157626716,137,61534.93197221429,88465.65157626716,-142426.97,10,-50.53639,61534.93197221429,137
85.69705,312665.41834716767,71261.93271573039,71261.93271573039,0.0,0.5,-72.14641282449226,0.0,-72.14641282449226,884000,2180.4705,312665.41834716767,10,0.5,44696576.0,97850.29893066786,138,71261.93271573039,97850.29893066786,-134057.5,10,-10.857257,71261.93271573039,138
85.07747,50560.39090169405,9852.797846925114,9852.797846925114,0.0,0.3,-80.96281268201784,0.0,-80.96281268201784,890000,2427.2083,50560.39090169405,10,0.3,48779630.0,16297.295546659137,139,9852.797846925114,16297.295546659137,-140628.95,10,-7.2898808,9852.797846925114,139
82.82458,86431.91547371638,21027.107731497927,21027.107731497927,0.0,0.1,-105.40992471037377,0.0,-105.40992471037377,896000,2669.1077,86431.91547371638,10,0.1,43209156.0,24116.19721117377,140,21027.107731497937,24116.19721117377,-117164.66,10,52.94196,21027.107731497937,140
71.508606,242124.70528777747,39558.23451652384,39558.23451652384,0.0,0.3,-108.85776712676146,0.0,-108.85776712676146,902000,3751.5354,242124.70528777747,10,0.3,30570250.0,71757.90614356483,141,39558.234516523844,71757.90614356483,-95149.96,10,56.29771,39558.234516523844,141
66.195175,8982.49692213177,3399.5415594774386,3399.5415594774386,0.0,0.0,-201.2202999913057,0.0,-201.2202999913057,908000,79870.61,8982.49692213177,10,0.0,42846970.0,3698.985722515952,142,3399.5415594774395,3698.985722515952,-99020.78,10,35.37204,3399.5415594774395,142
56.378357,-72.70344710951649,-126.22411301674151,-126.22411301674151,0.0,0.0,-171.2118193550005,0.0,-171.2118193550005,914000,149847.05,-72.70344710951649,10,0.0,18145460.0,29.392329770537746,143,-126.22411301674147,29.392329770537746,-46391.273,10,169.16827,-126.22411301674147,143
46.296726,-163.10385125851957,-186.30545002986537,-186.30545002986537,0.0,0.0,-202.59560701146054,0.0,-202.59560701146054,920000,212628.77,-163.10385125851957,10,0.0,14051565.0,11.88219869467729,144,-186.3054500298653,11.88219869467729,-20738.768,10,190.89783,-186.3054500298653,144
40.46477,-163.4474760946688,-174.7020753767261,-174.7020753767261,0.0,0.0,-182.36512995098454,0.0,-182.36512995098454,926000,156506.6,-163.4474760946688,10,0.0,10743517.0,5.674632447809475,145,-174.70207537672613,5.674632447809475,-20258.639,10,145.45078,-174.70207537672613,145
35.506218,-77.13136565457165,-140.18380082215117,-140.18380082215117,0.0,0.0,-177.09914133314993,0.0,-177.09914133314993,932000,108465.99,-77.13136565457165,10,0.0,17663620.0,29.040839535102442,146,-140.18380082215117,29.040839535102442,-28393.156,10,115.36751,-140.18380082215117,146
31.985014,2355.1211695335805,138.15609590225137,138.15609590225137,0.0,0.1,-134.43367043018551,0.0,-134.43367043018551,938000,109037.34,2355.1211695335805,10,0.1,17122676.0,739.2321451738843,147,138.1560959022514,739.2321451738843,-32764.227,10,70.608406,138.1560959022514,147
29.1588,21113.00000771974,2444.585196070938,2444.585196070938,0.0,0.1,-161.2893807078495,0.0,-161.2893807078495,944000,101635.04,21113.00000771974,10,0.1,21417652.0,6356.262801019804,148,2444.585196070939,6356.262801019804,-24990.93,10,69.23511,2444.585196070939,148
27.932878,93122.21261825583,20230.73895176551,20230.73895176551,0.0,0.3,385.31753794064997,0.0,385.31753794064997,950000,19640.86,93122.21261825583,10,0.3,30663060.0,27807.17743787646,149,20230.738951765503,27807.17743787646,-59395.137,10,-32.467094,20230.738951765503,149
32.53187,29118.239755525356,8352.972390154888,8352.972390154888,0.0,0.2,-145.63535127567226,0.0,-145.63535127567226,956000,18159.951,29118.239755525356,10,0.2,38914624.0,9600.534454771949,150,8352.972390154888,9600.534454771949,-111165.234,10,-102.34202,8352.972390154888,150
37.81547,260359.02943640295,54506.63553836802,54506.63553836802,0.0,0.4,497.51560153425436,0.0,497.51560153425436,962000,15021.042,260359.02943640295,10,0.4,37232372.0,79948.83823243156,151,54506.635538368035,79948.83823243156,-108784.35,10,-86.02311,54506.635538368035,151
43.519707,144876.19054198702,40200.329991196246,40200.329991196246,0.0,0.4,-83.76134400123756,0.0,-83.76134400123756,968000,124209.336,144876.19054198702,10,0.4,43583104.0,52112.2578733995,152,40200.32999119626,52112.2578733995,-132518.02,10,-77.82317,40200.32999119626,152
48.173595,251047.5059155404,52479.41280397901,52479.41280397901,0.0,0.5,-82.96608966878048,0.0,-82.96608966878048,974000,54507.8,251047.5059155404,10,0.5,42444510.0,82607.7363668793,153,52479.41280397901,82607.7363668793,-126310.35,10,-69.744995,52479.41280397901,153
55.994907,268914.37207152374,69855.55518261719,69855.55518261719,0.0,0.6,3360.364197174122,0.0,3360.364197174122,980000,7091.2915,268914.37207152374,10,0.6,44456790.0,93585.08701883517,154,69855.55518261719,93585.08701883517,-143513.42,10,-97.87488,69855.55518261719,154
64.85531,179535.19823170328,63743.08319403668,63743.08319403668,0.0,0.7,-83.15286911351747,0.0,-83.15286911351747,986000,8303.797,179535.19823170328,10,0.7,46978204.0,67209.04715760922,155,63743.083194036655,67209.04715760922,-147923.94,10,-81.53961,63743.083194036655,155
72.12931,346123.8997886604,91004.8630721529,91004.8630721529,0.0,0.7,1320.7887637731951,0.0,1320.7887637731951,992000,8757.456,346123.8997886604,10,0.7,43510116.0,113978.46042626917,156,91004.8630721529,113978.46042626917,-146264.55,10,-40.587795,91004.8630721529,156
76.11486,290047.6626345159,107058.29913904585,107058.29913904585,0.0,0.9,4212.68726752482,0.0,4212.68726752482,998000,8317.622,290047.6626345159,10,0.9,44045680.0,108609.65611540347,157,107058.2991390459,108609.65611540347,-147128.61,10,-24.670494,107058.2991390459,157
72.556786,299107.5095418469,86764.76897688535,86764.76897688535,0.0,0.7,1593.3301326885821,0.0,1593.3301326885821,1004000,280776.0,299107.5095418469,10,0.7,34268132.0,112168.83716785038,158,86764.76897688539,112168.83716785038,-105369.3,10,77.432434,86764.76897688539,158
71.00031,352514.56943141884,182052.42906118958,182052.42906118958,0.0,0.9,7919.761704670921,0.0,7919.761704670921,1010000,11636.271,352514.56943141884,10,0.9,54606956.0,143910.58879287035,159,182052.42906118956,143910.58879287035,-153931.95,10,-35.70525,182052.42906118956,159
76.77976,226525.95575818504,48965.898194868125,48965.898194868125,0.0,0.6,-87.4860078462174,0.0,-87.4860078462174,1016000,6825.944,226525.95575818504,10,0.6,54044148.0,70276.5398362454,160,48965.89819486816,70276.5398362454,-160332.86,10,-29.50634,48965.89819486816,160
78.17385,49082.002438211064,15092.03177736572,15092.03177736572,0.0,0.4,-78.68647168758946,0.0,-78.68647168758946,1022000,13657.77,49082.002438211064,10,0.4,52036430.0,13464.08281289299,161,15092.03177736572,13464.08281289299,-135841.47,10,8.304201,15092.03177736572,161
78.92937,287770.4636846801,61749.90724813369,61749.90724813369,0.0,0.6,-92.61686061638967,0.0,-92.61686061638967,1028000,10009.966,287770.4636846801,10,0.6,56538840.0,109094.34926048867,162,61749.90724813371,109094.34926048867,-151029.16,10,-17.76027,61749.90724813371,162
85.317955,322553.9778732306,115257.29068920555,115257.29068920555,0.0,0.7,2207.5278110574022,0.0,2207.5278110574022,1034000,7046.8057,322553.9778732306,10,0.7,63479920.0,129677.59001295888,163,115257.29068920556,129677.59001295888,-168839.83,10,-29.010744,115257.29068920556,163
88.85756,303471.65347896906,51744.09947970338,51744.09947970338,0.0,0.8,826.2865934460317,0.0,826.2865934460317,1040000,8945.619,303471.65347896906,10,0.8,64732130.0,86296.19717979374,164,51744.09947970335,86296.19717979374,-163228.11,10,2.7176,51744.09947970335,164
91.37327,325744.82773811393,137915.34986578548,137915.34986578548,0.0,0.9,11020.860470109672,0.0,11020.860470109672,1046000,4087.2898,325744.82773811393,10,0.9,72985304.0,109203.12318482428,165,137915.34986578548,109203.12318482428,-189110.17,10,-29.963964,137915.34986578548,165
96.35543,213558.59640329846,45779.404064749135,45779.404064749135,0.0,0.8,2291.734330225907,0.0,2291.734330225907,1052000,6225.273,213558.59640329846,10,0.8,75549176.0,61456.0496901018,166,45779.40406474915,61456.0496901018,-188145.38,10,-8.412971,45779.40406474915,166
98.634315,332594.48425840837,46198.00683389635,46198.00683389635,0.0,0.3,-95.4481755442516,0.0,-95.4481755442516,1058000,2583.3655,332594.48425840837,10,0.3,74456530.0,99326.24899673105,167,46198.00683389637,99326.24899673105,-195800.23,10,-4.734376,46198.00683389637,167
100.68611,327800.07982266136,60194.34116345929,60194.34116345929,0.0,0.5,-89.05335282550774,0.0,-89.05335282550774,1064000,2376.9116,327800.07982266136,10,0.5,78310190.0,102023.00145956219,168,60194.34116345933,102023.00145956219,-206174.5,10,-14.047482,60194.34116345933,168
102.48442,327521.7731760614,82344.89840617748,82344.89840617748,0.0,0.6,1527.1953460209998,0.0,1527.1953460209998,1070000,6624.15,327521.7731760614,10,0.6,78099500.0,114123.61404316827,169,82344.89840617747,114123.61404316827,-197332.78,10,3.9289932,82344.89840617747,169
104.43108,325727.891090975,77297.76388268032,77297.76388268032,0.0,0.6,-98.14218071483445,0.0,-98.14218071483445,1076000,3883.785,325727.891090975,10,0.6,88745980.0,108655.52436343442,170,77297.76388268034,108655.52436343442,-205602.86,10,-14.859459,77297.76388268034,170
110.18565,241699.29267293782,33104.80597371982,33104.80597371982,0.0,0.5,730.2167324957795,0.0,730.2167324957795,1082000,3488.5598,241699.29267293782,10,0.5,93883510.0,70125.72388625408,171,33104.805973719835,70125.72388625408,-215106.64,10,-23.400784,33104.805973719835,171
110.40383,294093.8267148867,84163.85759624848,84163.85759624848,0.0,0.5,-92.75763342512876,0.0,-92.75763342512876,1088000,2469.8845,294093.8267148867,10,0.5,87615740.0,119788.15908882242,172,84163.85759624848,119788.15908882242,-215074.27,10,16.350376,84163.85759624848,172
108.69163,352812.26046522957,113739.05040301065,113739.05040301065,0.0,0.6,-106.14644067236384,0.0,-106.14644067236384,1094000,2717.186,352812.26046522957,10,0.6,95756230.0,127607.60544485765,173,113739.05040301065,127607.60544485765,-218496.58,10,-7.4449043,113739.05040301065,173
108.38724,369181.29205040523,68669.44788632,68669.44788632,0.0,0.4,-123.99144068347232,0.0,-123.99144068347232,1100000,2956.995,369181.29205040523,10,0.4,102512540.0,117279.23314158113,174,68669.44788632003,117279.23314158113,-223073.62,10,16.135529,68669.44788632003,174
110.14125,48356.207987328926,19090.809132494167,19090.809132494167,0.0,0.6,-86.32550933934957,0.0,-86.32550933934957,1106000,2584.826,48356.207987328926,10,0.6,107888690.0,17032.864091131756,175,19090.809132494167,17032.864091131756,-245044.42,10,-19.417942,19090.809132494167,175
112.76843,177030.5439044687,62149.59762298297,62149.59762298297,0.0,0.6,-95.12626242689045,0.0,-95.12626242689045,1112000,1966.6838,177030.5439044687,10,0.6,102966020.0,69916.20615516303,176,62149.59762298294,69916.20615516303,-257741.47,10,-10.09853,62149.59762298294,176
115.07014,268976.3030138171,63705.62364798322,63705.62364798322,0.0,0.8,-68.26772807912972,0.0,-68.26772807912972,1118000,2848.3047,268976.3030138171,10,0.8,97040540.0,80472.13261283969,177,63705.6236479832,80472.13261283969,-227407.52,10,-10.923177,63705.6236479832,177
119.59502,246087.6445433286,48569.42843792175,48569.42843792175,0.0,0.4,-97.69554069557037,0.0,-97.69554069557037,1124000,2225.4294,246087.6445433286,10,0.4,96298380.0,80544.35960674328,178,48569.42843792178,80544.35960674328,-214724.88,10,-21.63444,48569.42843792178,178
128.4863,377240.3231167317,121780.49934594575,121780.49934594575,0.0,0.6,-80.54780164843757,0.0,-80.54780164843757,1130000,2058.9065,377240.3231167317,10,0.6,111719170.0,126982.2511028075,179,121780.49934594578,126982.2511028075,-250991.7,10,-39.828487,121780.49934594578,179
139.93256,44154.965954466315,11846.060026563442,11846.060026563442,0.0,0.2,-83.73037946613039,0.0,-83.73037946613039,1136000,2017.3557,44154.965954466315,10,0.2,117194296.0,14124.259617919863,180,11846.06002656345,14124.259617919863,-259628.2,10,-32.42617,11846.06002656345,180
148.56131,282408.9268951494,81566.77746013283,81566.77746013283,0.0,0.7,-80.26794954107515,0.0,-80.26794954107515,1142000,2348.8455,282408.9268951494,10,0.7,119004920.0,96578.77300224012,181,81566.77746013286,96578.77300224012,-273965.62,10,-15.218409,81566.77746013286,181
148.16782,312546.2179672092,53600.10575165058,53600.10575165058,0.0,0.4,-66.56984670607778,0.0,-66.56984670607778,1148000,2050.1702,312546.2179672092,10,0.4,118565040.0,91780.82884265817,182,53600.10575165058,91780.82884265817,-266253.97,10,12.03997,53600.10575165058,182
145.74556,296954.0298253003,78391.35954613828,78391.35954613828,0.0,0.5,-66.55317554023176,0.0,-66.55317554023176,1154000,1791.1005,296954.0298253003,10,0.5,118318540.0,98030.26068358608,183,78391.35954613825,98030.26068358608,-276499.84,10,4.090613,78391.35954613825,183
141.09438,193751.3798461082,41764.65176432561,41764.65176432561,0.0,0.4,-72.50425007681635,0.0,-72.50425007681635,1160000,1733.2861,193751.3798461082,10,0.4,122093040.0,59638.400293858576,184,41764.65176432561,59638.400293858576,-253794.69,10,14.996647,41764.65176432561,184
138.33589,320562.2435803216,107400.63489459122,107400.63489459122,0.0,0.6,-78.31932888193346,0.0,-78.31932888193346,1166000,1613.816,320562.2435803216,10,0.6,114054056.0,118865.59448182235,185,107400.63489459122,118865.59448182235,-262818.47,10,-1.6938603,107400.63489459122,185
137.16237,310726.0900360542,64863.4097418263,64863.4097418263,0.0,0.3,-82.14142463120633,0.0,-82.14142463120633,1172000,1784.0265,310726.0900360542,10,0.3,104254730.0,101653.43614144018,186,64863.40974182632,101653.43614144018,-250156.7,10,12.868729,64863.40974182632,186
135.17793,153082.06525420223,36858.00948956941,36858.00948956941,0.0,0.4,-94.00179960590565,0.0,-94.00179960590565,1178000,2087.1367,153082.06525420223,10,0.4,127506320.0,46296.78058923118,187,36858.00948956941,46296.78058923118,-267466.16,10,7.968794,36858.00948956941,187
135.67555,231649.6535609049,56742.402359076696,56742.402359076696,0.0,0.6,-76.15236357237762,0.0,-76.15236357237762,1184000,2188.3733,231649.6535609049,10,0.6,116006850.0,68741.17625622038,188,56742.40235907668,68741.17625622038,-280031.22,10,-4.4876122,56742.40235907668,188
137.1618,255619.1402054157,99128.5970884618,99128.5970884618,0.0,0.7,-73.65134499823984,0.0,-73.65134499823984,1190000,2390.606,255619.1402054157,10,0.7,122599930.0,93585.25829555973,189,99128.59708846183,93585.25829555973,-290359.7,10,-19.522415,99128.59708846183,189
137.82787,189649.3771686282,31614.15951568352,31614.15951568352,0.0,0.3,-77.92327182066772,0.0,-77.92327182066772,1196000,2518.711,189649.3771686282,10,0.3,135748480.0,56452.458852816795,190,31614.15951568353,56452.458852816795,-295965.38,10,17.192814,31614.15951568353,190
