MetaTest/coffee-pull-v1/NumTrajs,MetaTest/Average/SuccessRate,MetaTest/Average/MaxReturn,MetaTest/coffee-pull-v1/AverageReturn,MetaTest/coffee-pull-v1/StdReturn,MetaTest/Average/AverageReturn,MetaTest/Average/StdReturn,MetaTest/Average/MinReturn,TotalEnvSteps,MetaTest/coffee-pull-v1/AverageDiscountedReturn,MetaTest/coffee-pull-v1/MaxReturn,MetaTest/coffee-pull-v1/MinReturn,MetaTest/coffee-pull-v1/Iteration,MetaTest/Average/NumTrajs,MetaTest/coffee-pull-v1/TerminationRate,MetaTest/coffee-pull-v1/SuccessRate,MetaTest/Average/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/Iteration
10,0.3,136002.16568726287,54084.946891545624,48032.19128572793,54084.946891545624,48032.19128572793,278.97713231301196,3080000,54084.946891545595,136002.16568726287,278.97713231301196,119,10,0.0,0.3,0.0,54084.946891545595,119
10,0.6,249645.65414177979,85877.80530686428,74268.40593981066,85877.80530686428,74268.40593981066,-29.245780378626627,3104000,85877.80530686425,249645.65414177979,-29.245780378626627,120,10,0.0,0.6,0.0,85877.80530686425,120
10,0.6,283299.37224493205,101614.50393425589,82467.98513144787,101614.50393425589,82467.98513144787,2342.950136214911,3128000,101614.50393425589,283299.37224493205,2342.950136214911,121,10,0.0,0.6,0.0,101614.50393425589,121
10,0.7,153088.97509349094,86036.9083117693,57668.46581503329,86036.9083117693,57668.46581503329,3766.526207827373,3152000,86036.90831176928,153088.97509349094,3766.526207827373,122,10,0.0,0.7,0.0,86036.90831176928,122
10,0.3,91286.83290373774,56390.6589409015,27187.919170416877,56390.6589409015,27187.919170416877,17077.847341822882,3176000,56390.6589409015,91286.83290373774,17077.847341822882,123,10,0.0,0.3,0.0,56390.6589409015,123
10,0.6,181002.0831318773,89930.9529144022,70110.86117661529,89930.9529144022,70110.86117661529,15.518537625469463,3200000,89930.9529144022,181002.0831318773,15.518537625469463,124,10,0.0,0.6,0.0,89930.9529144022,124
10,0.7,106939.85251182226,71227.28974197376,28545.26071361289,71227.28974197376,28545.26071361289,24617.813350220837,3224000,71227.28974197376,106939.85251182226,24617.813350220837,125,10,0.0,0.7,0.0,71227.28974197376,125
10,0.5,200472.6951394718,53956.30069457218,56783.28333094501,53956.30069457218,56783.28333094501,-27.900199917478698,3248000,53956.30069457219,200472.6951394718,-27.900199917478698,126,10,0.0,0.5,0.0,53956.30069457219,126
10,0.6,182737.82480277077,88251.62549717654,63766.832455500786,88251.62549717654,63766.832455500786,-24.34408212573141,3272000,88251.62549717654,182737.82480277077,-24.34408212573141,127,10,0.0,0.6,0.0,88251.62549717654,127
10,0.8,251216.92384265948,124140.81922900016,64375.94178492521,124140.81922900016,64375.94178492521,18351.761492231184,3296000,124140.81922900009,251216.92384265948,18351.761492231184,128,10,0.0,0.8,0.0,124140.81922900009,128
10,0.7,165249.35676311207,69721.41652638992,61921.77010697918,69721.41652638992,61921.77010697918,-29.143791755687225,3320000,69721.41652638995,165249.35676311207,-29.143791755687225,129,10,0.0,0.7,0.0,69721.41652638995,129
10,0.4,250169.78000956782,75106.5820943637,71447.98428553127,75106.5820943637,71447.98428553127,-30.29071069888515,3344000,75106.58209436368,250169.78000956782,-30.29071069888515,130,10,0.0,0.4,0.0,75106.58209436368,130
10,0.6,189763.55902552916,83161.61393503673,56024.62715769395,83161.61393503673,56024.62715769395,-28.247552379637018,3368000,83161.61393503673,189763.55902552916,-28.247552379637018,131,10,0.0,0.6,0.0,83161.61393503673,131
10,0.5,109162.56468868692,40998.57732358096,39687.60861393566,40998.57732358096,39687.60861393566,-30.32807555424347,3392000,40998.57732358095,109162.56468868692,-30.32807555424347,132,10,0.0,0.5,0.0,40998.57732358095,132
10,0.5,122721.96504868296,53126.12809952502,45896.75928459693,53126.12809952502,45896.75928459693,-31.411898348225385,3416000,53126.128099525034,122721.96504868296,-31.411898348225385,133,10,0.0,0.5,0.0,53126.128099525034,133
10,0.7,190682.62204623586,82964.76781266973,52556.879435894574,82964.76781266973,52556.879435894574,25421.444732057615,3440000,82964.76781266976,190682.62204623586,25421.444732057615,134,10,0.0,0.7,0.0,82964.76781266976,134
10,0.5,243818.16187845243,76455.12247256181,72169.22189327667,76455.12247256181,72169.22189327667,-28.157912834996342,3464000,76455.12247256182,243818.16187845243,-28.157912834996342,135,10,0.0,0.5,0.0,76455.12247256182,135
10,0.7,226888.8168531171,113902.78650270516,66903.7175306346,113902.78650270516,66903.7175306346,11398.988507101978,3488000,113902.78650270522,226888.8168531171,11398.988507101978,136,10,0.0,0.7,0.0,113902.78650270522,136
10,0.6,210977.61262356068,98167.04774192255,56317.17255946701,98167.04774192255,56317.17255946701,28142.784406918316,3512000,98167.04774192255,210977.61262356068,28142.784406918316,137,10,0.0,0.6,0.0,98167.04774192255,137
10,0.8,294044.43765828985,122340.03471708717,93406.50031627886,122340.03471708717,93406.50031627886,-33.62919090296865,3536000,122340.03471708724,294044.43765828985,-33.62919090296865,138,10,0.0,0.8,0.0,122340.03471708724,138
10,0.6,158475.42910798776,84657.09271685567,49493.58394729926,84657.09271685567,49493.58394729926,-33.04581003780803,3560000,84657.09271685567,158475.42910798776,-33.04581003780803,139,10,0.0,0.6,0.0,84657.09271685567,139
10,0.9,202458.47088362914,113642.26777814243,55499.10065759347,113642.26777814243,55499.10065759347,36184.31745422665,3584000,113642.26777814238,202458.47088362914,36184.31745422665,140,10,0.0,0.9,0.0,113642.26777814238,140
10,0.7,220757.48665595538,84325.12859096687,55689.88636547957,84325.12859096687,55689.88636547957,20296.224756344236,3608000,84325.12859096688,220757.48665595538,20296.224756344236,141,10,0.0,0.7,0.0,84325.12859096688,141
10,0.5,253202.61711532954,87090.54873583077,71415.31235825003,87090.54873583077,71415.31235825003,-34.43776983189094,3632000,87090.54873583076,253202.61711532954,-34.43776983189094,142,10,0.0,0.5,0.0,87090.54873583076,142
10,0.3,240057.04694606797,79021.11751121256,68185.9569891973,79021.11751121256,68185.9569891973,3182.103783162446,3656000,79021.11751121256,240057.04694606797,3182.103783162446,143,10,0.0,0.3,0.0,79021.11751121256,143
10,0.1,162710.94791741195,20407.432896693466,48929.670094371715,20407.432896693466,48929.670094371715,-86.70640452342494,3680000,20407.43289669346,162710.94791741195,-86.70640452342494,144,10,0.0,0.1,0.0,20407.43289669346,144
10,0.1,86412.23237559186,21191.712445540565,32547.72322509625,21191.712445540565,32547.72322509625,-95.86553427059452,3704000,21191.712445540554,86412.23237559186,-95.86553427059452,145,10,0.0,0.1,0.0,21191.712445540554,145
10,0.3,160378.12830842286,50595.940852569984,64569.919624161324,50595.940852569984,64569.919624161324,-88.56308511891025,3728000,50595.94085256998,160378.12830842286,-88.56308511891025,146,10,0.0,0.3,0.0,50595.94085256998,146
10,0.3,259412.59134397947,78616.26376347805,69170.27999493876,78616.26376347805,69170.27999493876,12161.032193422658,3752000,78616.26376347804,259412.59134397947,12161.032193422658,147,10,0.0,0.3,0.0,78616.26376347804,147
10,0.7,258633.47990729357,102484.36477296983,60446.64993757149,102484.36477296983,60446.64993757149,15797.644520671072,3776000,102484.36477296978,258633.47990729357,15797.644520671072,148,10,0.0,0.7,0.0,102484.36477296978,148
10,0.7,264791.97902176913,145328.90937394823,87491.52306908678,145328.90937394823,87491.52306908678,1535.758862780656,3800000,145328.9093739483,264791.97902176913,1535.758862780656,149,10,0.0,0.7,0.0,145328.9093739483,149
10,0.8,241931.79364594532,129737.08432822078,63281.130342648685,129737.08432822078,63281.130342648685,45566.767363277875,3824000,129737.08432822081,241931.79364594532,45566.767363277875,150,10,0.0,0.8,0.0,129737.08432822081,150
10,0.6,319089.98668038956,130511.46596034372,99337.00015515399,130511.46596034372,99337.00015515399,3221.3365258169392,3848000,130511.46596034369,319089.98668038956,3221.3365258169392,151,10,0.0,0.6,0.0,130511.46596034369,151
10,0.4,208271.1956528365,81641.88443398144,52127.79003070589,81641.88443398144,52127.79003070589,25030.773913026867,3872000,81641.88443398144,208271.1956528365,25030.773913026867,152,10,0.0,0.4,0.0,81641.88443398144,152
10,0.5,155882.84281319732,79464.2687890677,52223.00078563812,79464.2687890677,52223.00078563812,-45.51693978905897,3896000,79464.26878906772,155882.84281319732,-45.51693978905897,153,10,0.0,0.5,0.0,79464.26878906772,153
10,0.8,205194.71714713733,112520.77882709794,53970.63007224329,112520.77882709794,53970.63007224329,31816.346208093397,3920000,112520.77882709801,205194.71714713733,31816.346208093397,154,10,0.0,0.8,0.0,112520.77882709801,154
10,0.7,294952.6981942224,145845.7705157625,84597.69816379972,145845.7705157625,84597.69816379972,3599.9334867627476,3944000,145845.77051576244,294952.6981942224,3599.9334867627476,155,10,0.0,0.7,0.0,145845.77051576244,155
10,0.7,292512.6896191754,154267.9297002795,75740.41649100801,154267.9297002795,75740.41649100801,58836.9625202496,3968000,154267.9297002795,292512.6896191754,58836.9625202496,156,10,0.0,0.7,0.0,154267.9297002795,156
10,0.6,225583.59898172246,106151.83258807597,72681.61847903034,106151.83258807597,72681.61847903034,3375.7043347743247,3992000,106151.83258807597,225583.59898172246,3375.7043347743247,157,10,0.0,0.6,0.0,106151.83258807597,157
10,0.8,295212.9946818677,153465.07600790658,72537.40557035964,153465.07600790658,72537.40557035964,40697.41002614393,4016000,153465.07600790658,295212.9946818677,40697.41002614393,158,10,0.0,0.8,0.0,153465.07600790658,158
10,0.7,291303.9035944265,145716.6311729334,74628.84326067496,145716.6311729334,74628.84326067496,69309.46674912036,4040000,145716.63117293335,291303.9035944265,69309.46674912036,159,10,0.0,0.7,0.0,145716.63117293335,159
10,0.5,309918.48083987646,108752.02395037755,79680.07839698401,108752.02395037755,79680.07839698401,537.7702953336313,4064000,108752.02395037751,309918.48083987646,537.7702953336313,160,10,0.0,0.5,0.0,108752.02395037751,160
10,0.7,287390.0714155446,153716.2094713899,84246.79842130678,153716.2094713899,84246.79842130678,34785.55901123886,4088000,153716.20947138988,287390.0714155446,34785.55901123886,161,10,0.0,0.7,0.0,153716.20947138988,161
10,0.6,305992.0394792599,133421.05653910246,74392.31906513387,133421.05653910246,74392.31906513387,36282.36140181688,4112000,133421.05653910246,305992.0394792599,36282.36140181688,162,10,0.0,0.6,0.0,133421.05653910246,162
10,0.5,177451.24569133812,93560.94557815863,49809.971531767136,93560.94557815863,49809.971531767136,21949.013762001203,4136000,93560.94557815863,177451.24569133812,21949.013762001203,163,10,0.0,0.5,0.0,93560.94557815863,163
10,0.5,303634.1500007678,111622.67258451584,83845.72994497,111622.67258451584,83845.72994497,18629.292178807653,4160000,111622.67258451585,303634.1500007678,18629.292178807653,164,10,0.0,0.5,0.0,111622.67258451585,164
10,0.3,181693.6040354877,62429.233629433125,54655.93288955697,62429.233629433125,54655.93288955697,2688.1535853652613,4184000,62429.23362943311,181693.6040354877,2688.1535853652613,165,10,0.0,0.3,0.0,62429.23362943311,165
10,0.6,303989.7632776423,155350.1950780885,104633.18504930462,155350.1950780885,104633.18504930462,5605.5327035748405,4208000,155350.19507808855,303989.7632776423,5605.5327035748405,166,10,0.0,0.6,0.0,155350.19507808855,166
10,0.9,300342.1446065835,169093.85365827093,76320.70664072226,169093.85365827093,76320.70664072226,42059.65965326831,4232000,169093.85365827096,300342.1446065835,42059.65965326831,167,10,0.0,0.9,0.0,169093.85365827096,167
10,0.3,207612.56779024162,54144.14892084901,74850.51499155202,54144.14892084901,74850.51499155202,-90.5579717220963,4256000,54144.14892084901,207612.56779024162,-90.5579717220963,168,10,0.0,0.3,0.0,54144.14892084901,168
10,0.7,209843.71899486022,112454.51408380414,46613.38863634967,112454.51408380414,46613.38863634967,64890.2273135444,4280000,112454.51408380414,209843.71899486022,64890.2273135444,169,10,0.0,0.7,0.0,112454.51408380414,169
10,0.9,259053.04912096774,151864.95240198783,63840.720170345136,151864.95240198783,63840.720170345136,52393.837777162655,4304000,151864.95240198786,259053.04912096774,52393.837777162655,170,10,0.0,0.9,0.0,151864.95240198786,170
10,0.6,246588.41859376404,97222.26794113738,60730.60816137265,97222.26794113738,60730.60816137265,22696.638092271005,4328000,97222.26794113735,246588.41859376404,22696.638092271005,171,10,0.0,0.6,0.0,97222.26794113735,171
10,0.7,200011.01942691402,117191.45476204532,58755.497712783705,117191.45476204532,58755.497712783705,13085.701034600159,4352000,117191.4547620453,200011.01942691402,13085.701034600159,172,10,0.0,0.7,0.0,117191.4547620453,172
10,0.7,226265.90594454508,119606.65717374177,57903.17652714432,119606.65717374177,57903.17652714432,35349.98906058384,4376000,119606.65717374177,226265.90594454508,35349.98906058384,173,10,0.0,0.7,0.0,119606.65717374177,173
10,0.6,149239.3794691137,85212.63763249261,46274.77465018057,85212.63763249261,46274.77465018057,7336.933215196392,4400000,85212.63763249261,149239.3794691137,7336.933215196392,174,10,0.0,0.6,0.0,85212.63763249261,174
10,0.5,247542.99049364252,86301.80870598297,81622.06763940735,86301.80870598297,81622.06763940735,5672.61613203749,4424000,86301.808705983,247542.99049364252,5672.61613203749,175,10,0.0,0.5,0.0,86301.808705983,175
10,0.9,196236.26243723524,120285.44072579926,40135.444504020714,120285.44072579926,40135.444504020714,75657.34350327856,4448000,120285.44072579923,196236.26243723524,75657.34350327856,176,10,0.0,0.9,0.0,120285.44072579923,176
10,0.8,207400.82117842184,112804.63155483016,57653.50906567471,112804.63155483016,57653.50906567471,26102.00861525867,4472000,112804.63155483016,207400.82117842184,26102.00861525867,177,10,0.0,0.8,0.0,112804.63155483016,177
10,0.8,218366.05027352637,110461.11560229599,41510.64658512157,110461.11560229599,41510.64658512157,53691.39443471005,4496000,110461.11560229593,218366.05027352637,53691.39443471005,178,10,0.0,0.8,0.0,110461.11560229593,178
10,0.4,161053.83674593357,65208.764541406126,54081.70075004298,65208.764541406126,54081.70075004298,3964.5059669468956,4520000,65208.76454140614,161053.83674593357,3964.5059669468956,179,10,0.0,0.4,0.0,65208.76454140614,179
10,0.5,200590.4587486468,96198.79710718137,42636.89741967894,96198.79710718137,42636.89741967894,48995.761976317575,4544000,96198.7971071814,200590.4587486468,48995.761976317575,180,10,0.0,0.5,0.0,96198.7971071814,180
10,0.6,299590.6998722494,123957.82138992843,86695.09601836021,123957.82138992843,86695.09601836021,31853.498061017188,4568000,123957.82138992842,299590.6998722494,31853.498061017188,181,10,0.0,0.6,0.0,123957.82138992842,181
10,0.4,232017.83476536497,82838.36959198752,70281.71087737568,82838.36959198752,70281.71087737568,5297.558215347683,4592000,82838.36959198753,232017.83476536497,5297.558215347683,182,10,0.0,0.4,0.0,82838.36959198753,182
10,0.7,280113.92582158645,156748.6854190705,87662.15746619817,156748.6854190705,87662.15746619817,27121.86083772113,4616000,156748.6854190705,280113.92582158645,27121.86083772113,183,10,0.0,0.7,0.0,156748.6854190705,183
10,0.2,143389.1025574469,31596.06699350349,46786.13381134022,31596.06699350349,46786.13381134022,-37.99790493260559,4640000,31596.0669935035,143389.1025574469,-37.99790493260559,184,10,0.0,0.2,0.0,31596.0669935035,184
10,0.2,145755.79689044188,40622.76167144868,47258.78057444227,40622.76167144868,47258.78057444227,-86.58616476363181,4664000,40622.76167144869,145755.79689044188,-86.58616476363181,185,10,0.0,0.2,0.0,40622.76167144869,185
10,0.1,99970.03900200591,20226.816746381657,30403.824362850075,20226.816746381657,30403.824362850075,-92.7312613724604,4688000,20226.816746381654,99970.03900200591,-92.7312613724604,186,10,0.0,0.1,0.0,20226.816746381654,186
10,0.3,201048.625128491,52324.91114848597,73578.32914892609,52324.91114848597,73578.32914892609,-83.35016076041622,4712000,52324.91114848597,201048.625128491,-83.35016076041622,187,10,0.0,0.3,0.0,52324.91114848597,187
10,0.1,152740.5973793292,38258.93832640584,48886.370402407396,38258.93832640584,48886.370402407396,-86.58167426456245,4736000,38258.938326405834,152740.5973793292,-86.58167426456245,188,10,0.0,0.1,0.0,38258.938326405834,188
10,0.5,292177.8780746759,107778.80200484495,78801.76946000532,107778.80200484495,78801.76946000532,18369.970275987773,4760000,107778.80200484495,292177.8780746759,18369.970275987773,189,10,0.0,0.5,0.0,107778.80200484495,189
10,0.9,286576.95964202844,146505.18116743444,62509.80984196698,146505.18116743444,62509.80984196698,51770.29386618637,4784000,146505.18116743444,286576.95964202844,51770.29386618637,190,10,0.0,0.9,0.0,146505.18116743444,190
10,0.8,311355.92703035445,153323.3369926067,79251.3885976814,153323.3369926067,79251.3885976814,26852.691115930673,4808000,153323.33699260667,311355.92703035445,26852.691115930673,191,10,0.0,0.8,0.0,153323.33699260667,191
10,0.5,304728.02160035016,127379.87082898217,88063.22494694479,127379.87082898217,88063.22494694479,37551.64093149309,4832000,127379.87082898214,304728.02160035016,37551.64093149309,192,10,0.0,0.5,0.0,127379.87082898214,192
10,0.6,261001.48350845906,117884.41996952752,72009.42982816779,117884.41996952752,72009.42982816779,24948.751121687772,4856000,117884.41996952755,261001.48350845906,24948.751121687772,193,10,0.0,0.6,0.0,117884.41996952755,193
10,0.7,227557.25550113077,126891.02450981869,59562.83325040258,126891.02450981869,59562.83325040258,50904.60290106817,4880000,126891.02450981873,227557.25550113077,50904.60290106817,194,10,0.0,0.7,0.0,126891.02450981873,194
10,0.8,233601.41099305646,151119.3588291776,60751.313627808755,151119.3588291776,60751.313627808755,46026.54569682806,4904000,151119.35882917757,233601.41099305646,46026.54569682806,195,10,0.0,0.8,0.0,151119.35882917757,195
10,0.9,269691.66647522023,156223.21321825925,74167.62834343122,156223.21321825925,74167.62834343122,40400.207864899334,4928000,156223.2132182593,269691.66647522023,40400.207864899334,196,10,0.0,0.9,0.0,156223.2132182593,196
10,0.5,209129.83364902635,100361.61857940002,49033.15116063531,100361.61857940002,49033.15116063531,32664.77985135072,4952000,100361.61857940003,209129.83364902635,32664.77985135072,197,10,0.0,0.5,0.0,100361.61857940003,197
10,0.8,185338.44562479868,102010.4651954771,49806.06393570337,102010.4651954771,49806.06393570337,30266.66997301467,4976000,102010.46519547708,185338.44562479868,30266.66997301467,198,10,0.0,0.8,0.0,102010.46519547708,198
10,0.6,182167.2094932917,95850.2915428858,34264.18865684739,95850.2915428858,34264.18865684739,53854.68976615174,5000000,95850.2915428858,182167.2094932917,53854.68976615174,199,10,0.0,0.6,0.0,95850.2915428858,199
