MetaTest/Average/NumTrajs,MetaTest/box-close-v1/StdReturn,MetaTest/box-close-v1/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/Average/Iteration,MetaTest/Average/SuccessRate,MetaTest/box-close-v1/MinReturn,MetaTest/box-close-v1/AverageReturn,MetaTest/box-close-v1/SuccessRate,MetaTest/Average/TerminationRate,TotalEnvSteps,MetaTest/box-close-v1/TerminationRate,MetaTest/box-close-v1/MaxReturn,MetaTest/Average/MinReturn,MetaTest/Average/MaxReturn,MetaTest/box-close-v1/AverageDiscountedReturn,MetaTest/box-close-v1/NumTrajs,MetaTest/Average/StdReturn
10,21049.64857762313,114,13053.176153905399,13053.17615390541,114,0.0,-92.12738647344734,13053.17615390541,0.0,0.0,2960000,0.0,57494.43075960818,-92.12738647344734,57494.43075960818,13053.176153905399,10,21049.64857762313
10,22304.873159131053,115,20451.68448578442,20451.68448578442,115,0.1,-48.79814724628416,20451.68448578442,0.1,0.0,2984000,0.0,57098.275224543824,-48.79814724628416,57098.275224543824,20451.68448578442,10,22304.873159131053
10,17948.205189229335,116,10486.276604386021,10486.276604386027,116,0.0,-141.8861021672257,10486.276604386027,0.0,0.0,3008000,0.0,47456.77110348796,-141.8861021672257,47456.77110348796,10486.276604386021,10,17948.205189229335
10,19810.335567405993,117,15900.789527314002,15900.789527313997,117,0.0,-63.86705387787787,15900.789527313997,0.0,0.0,3032000,0.0,48116.84550749226,-63.86705387787787,48116.84550749226,15900.789527314002,10,19810.335567405993
10,23611.57513635391,118,23339.365247594997,23339.365247594997,118,0.0,-93.29289408524603,23339.365247594997,0.0,0.0,3056000,0.0,62220.088376558815,-93.29289408524603,62220.088376558815,23339.365247594997,10,23611.57513635391
10,23171.377822165818,119,41762.17410902198,41762.17410902197,119,0.0,-67.94420123794166,41762.17410902197,0.0,0.0,3080000,0.0,74092.89501270301,-67.94420123794166,74092.89501270301,41762.17410902198,10,23171.377822165818
10,13104.946230023459,120,10346.340379636338,10346.340379636338,120,0.0,-49.99845820121015,10346.340379636338,0.0,0.0,3104000,0.0,42415.871819417385,-49.99845820121015,42415.871819417385,10346.340379636338,10,13104.946230023459
10,28590.493052782713,121,27382.208708233222,27382.20870823322,121,0.0,-157.0974196982904,27382.20870823322,0.0,0.0,3128000,0.0,66646.79930307354,-157.0974196982904,66646.79930307354,27382.208708233222,10,28590.493052782713
10,9111.404953833997,122,8588.226608163735,8588.226608163739,122,0.0,-152.25178425618563,8588.226608163739,0.0,0.0,3152000,0.0,24227.631674633245,-152.25178425618563,24227.631674633245,8588.226608163735,10,9111.404953833997
10,59.640449703064974,123,-113.32195828858205,-113.3219582885821,123,0.0,-165.8502064593389,-113.3219582885821,0.0,0.0,3176000,0.0,-14.208967079605625,-165.8502064593389,-14.208967079605625,-113.32195828858205,10,59.640449703064974
10,15160.169380677457,124,11214.634518302988,11214.634518302988,124,0.0,-148.88553260821737,11214.634518302988,0.0,0.0,3200000,0.0,38939.76745807986,-148.88553260821737,38939.76745807986,11214.634518302988,10,15160.169380677457
10,14936.397447259811,125,8577.166805934727,8577.166805934725,125,0.0,-103.5424515950364,8577.166805934725,0.0,0.0,3224000,0.0,40238.9242962323,-103.5424515950364,40238.9242962323,8577.166805934727,10,14936.397447259811
10,19590.394676447395,126,18215.273521795887,18215.27352179589,126,0.0,-105.3375742344906,18215.27352179589,0.0,0.0,3248000,0.0,52504.45755151333,-105.3375742344906,52504.45755151333,18215.273521795887,10,19590.394676447395
10,10279.197096571641,127,3418.7367046621484,3418.7367046621453,127,0.0,-159.2560510597591,3418.7367046621453,0.0,0.0,3272000,0.0,34253.273872645696,-159.2560510597591,34253.273872645696,3418.7367046621484,10,10279.197096571641
10,21049.64517168243,128,14138.484648373947,14138.484648373947,128,0.0,-97.0729733273157,14138.484648373947,0.0,0.0,3296000,0.0,50600.88788511362,-97.0729733273157,50600.88788511362,14138.484648373947,10,21049.64517168243
10,17880.99288519908,129,31281.113437707325,31281.11343770732,129,0.0,-8.842500796305176,31281.11343770732,0.0,0.0,3320000,0.0,52581.07544656191,-8.842500796305176,52581.07544656191,31281.113437707325,10,17880.99288519908
10,26573.78074511814,130,21379.346109452003,21379.34610945201,130,0.0,-34.49889904619576,21379.34610945201,0.0,0.0,3344000,0.0,59971.62319856973,-34.49889904619576,59971.62319856973,21379.346109452003,10,26573.78074511814
10,21243.385027642176,131,18364.745314192725,18364.745314192733,131,0.0,-92.66191252217368,18364.745314192733,0.0,0.0,3368000,0.0,48783.92263147482,-92.66191252217368,48783.92263147482,18364.745314192725,10,21243.385027642176
10,19296.141986292143,132,15149.463289589952,15149.463289589952,132,0.0,-90.79963290189862,15149.463289589952,0.0,0.0,3392000,0.0,47576.43985657456,-90.79963290189862,47576.43985657456,15149.463289589952,10,19296.141986292143
10,21884.82985459358,133,16105.766843103407,16105.766843103402,133,0.0,-38.096278645586466,16105.766843103402,0.0,0.0,3416000,0.0,55130.11898300978,-38.096278645586466,55130.11898300978,16105.766843103407,10,21884.82985459358
10,22306.187618411364,134,24092.48914846275,24092.48914846275,134,0.0,-73.19691655123609,24092.48914846275,0.0,0.0,3440000,0.0,51873.013250882774,-73.19691655123609,51873.013250882774,24092.48914846275,10,22306.187618411364
10,22149.7254072174,135,23639.11216668126,23639.112166681247,135,0.0,-61.77312335057365,23639.112166681247,0.0,0.0,3464000,0.0,52817.7494731685,-61.77312335057365,52817.7494731685,23639.11216668126,10,22149.7254072174
10,23162.50098333968,136,32825.1297525873,32825.12975258728,136,0.0,-72.63490113725832,32825.12975258728,0.0,0.0,3488000,0.0,59022.872441101346,-72.63490113725832,59022.872441101346,32825.1297525873,10,23162.50098333968
10,21691.610158613894,137,22232.387587484154,22232.387587484158,137,0.0,-121.04430007206307,22232.387587484158,0.0,0.0,3512000,0.0,52692.62194647398,-121.04430007206307,52692.62194647398,22232.387587484154,10,21691.610158613894
10,22217.148550520113,138,32566.878844817762,32566.878844817773,138,0.0,-16.944893337044128,32566.878844817773,0.0,0.0,3536000,0.0,59971.68061892993,-16.944893337044128,59971.68061892993,32566.878844817762,10,22217.148550520113
10,14425.108736198672,139,4778.606942476339,4778.606942476341,139,0.0,-167.46403736149588,4778.606942476341,0.0,0.0,3560000,0.0,48052.063471382586,-167.46403736149588,48052.063471382586,4778.606942476339,10,14425.108736198672
10,21529.809431368903,140,10646.028143775573,10646.028143775577,140,0.0,-176.35799017825752,10646.028143775577,0.0,0.0,3584000,0.0,55092.08295569893,-176.35799017825752,55092.08295569893,10646.028143775573,10,21529.809431368903
10,12905.607010451895,141,4180.298806834999,4180.298806834997,141,0.0,-193.66614572119227,4180.298806834997,0.0,0.0,3608000,0.0,42896.55406767266,-193.66614572119227,42896.55406767266,4180.298806834999,10,12905.607010451895
10,13314.479062930532,142,4399.62034259403,4399.620342594028,142,0.0,-153.5525653070323,4399.620342594028,0.0,0.0,3632000,0.0,44341.09382070507,-153.5525653070323,44341.09382070507,4399.62034259403,10,13314.479062930532
10,18116.0113771976,143,9959.575099650687,9959.57509965069,143,0.0,-176.12793938673306,9959.57509965069,0.0,0.0,3656000,0.0,48914.47835766127,-176.12793938673306,48914.47835766127,9959.575099650687,10,18116.0113771976
10,12059.28312517439,144,5951.175942411464,5951.175942411462,144,0.0,-171.6895561144928,5951.175942411462,0.0,0.0,3680000,0.0,31982.797468683362,-171.6895561144928,31982.797468683362,5951.175942411464,10,12059.28312517439
10,18989.212047476693,145,12715.932359676499,12715.9323596765,145,0.0,-152.5234956674647,12715.9323596765,0.0,0.0,3704000,0.0,48834.229957130374,-152.5234956674647,48834.229957130374,12715.932359676499,10,18989.212047476693
10,15495.445555851062,146,7654.508596463062,7654.508596463061,146,0.0,-158.0282255561193,7654.508596463061,0.0,0.0,3728000,0.0,40625.28159297355,-158.0282255561193,40625.28159297355,7654.508596463062,10,15495.445555851062
10,20956.891281911252,147,36122.88497328971,36122.8849732897,147,0.1,-13.186045875506062,36122.8849732897,0.1,0.0,3752000,0.0,57745.50364401679,-13.186045875506062,57745.50364401679,36122.88497328971,10,20956.891281911252
10,22630.738446572035,148,34826.87549033014,34826.87549033013,148,0.0,-77.61379982035812,34826.87549033013,0.0,0.0,3776000,0.0,60808.15112629986,-77.61379982035812,60808.15112629986,34826.87549033014,10,22630.738446572035
10,22756.385071868284,149,34161.88513130675,34161.88513130675,149,0.0,-4.1459134393370825,34161.88513130675,0.0,0.0,3800000,0.0,57326.726890317135,-4.1459134393370825,57326.726890317135,34161.88513130675,10,22756.385071868284
10,21028.559689856862,150,38259.6147931397,38259.614793139706,150,0.0,-19.99953086027528,38259.614793139706,0.0,0.0,3824000,0.0,70740.80726209363,-19.99953086027528,70740.80726209363,38259.6147931397,10,21028.559689856862
10,16294.257803068685,151,10401.644495603901,10401.644495603909,151,0.0,-45.72864982570998,10401.644495603909,0.0,0.0,3848000,0.0,53093.488243534455,-45.72864982570998,53093.488243534455,10401.644495603901,10,16294.257803068685
10,21825.129671228322,152,10862.633596302841,10862.633596302836,152,0.0,-18.72662515107975,10862.633596302836,0.0,0.0,3872000,0.0,58221.07164435981,-18.72662515107975,58221.07164435981,10862.633596302841,10,21825.129671228322
10,24576.63716481087,153,35377.87321717808,35377.873217178065,153,0.0,-21.936147241022027,35377.873217178065,0.0,0.0,3896000,0.0,71266.11035965546,-21.936147241022027,71266.11035965546,35377.87321717808,10,24576.63716481087
10,26683.707304740063,154,17280.40238903202,17280.40238903202,154,0.0,-115.31675452295195,17280.40238903202,0.0,0.0,3920000,0.0,64539.005839832746,-115.31675452295195,64539.005839832746,17280.40238903202,10,26683.707304740063
10,24309.497505239542,155,16754.536816204556,16754.53681620456,155,0.0,-113.74511624012061,16754.53681620456,0.0,0.0,3944000,0.0,56162.42448596627,-113.74511624012061,56162.42448596627,16754.536816204556,10,24309.497505239542
10,20102.331283412725,156,42731.024417477056,42731.02441747706,156,0.0,-16.04483077574243,42731.02441747706,0.0,0.0,3968000,0.0,60844.759821563974,-16.04483077574243,60844.759821563974,42731.024417477056,10,20102.331283412725
10,29512.65240275785,157,30125.201103017083,30125.20110301709,157,0.0,-16.37439773018161,30125.20110301709,0.0,0.0,3992000,0.0,65283.174889384834,-16.37439773018161,65283.174889384834,30125.201103017083,10,29512.65240275785
10,23854.168104943506,158,33437.78451239705,33437.78451239705,158,0.0,-15.234101561528536,33437.78451239705,0.0,0.0,4016000,0.0,62671.983884011315,-15.234101561528536,62671.983884011315,33437.78451239705,10,23854.168104943506
10,22066.848358357693,159,40382.825393277526,40382.82539327753,159,0.0,-6.91419939130548,40382.82539327753,0.0,0.0,4040000,0.0,61573.24498747874,-6.91419939130548,61573.24498747874,40382.825393277526,10,22066.848358357693
10,25429.993130011513,160,21034.374252800077,21034.374252800073,160,0.0,-19.01907806096366,21034.374252800073,0.0,0.0,4064000,0.0,58219.553493123916,-19.01907806096366,58219.553493123916,21034.374252800077,10,25429.993130011513
10,22383.033739204566,161,17172.24707067604,17172.247070676036,161,0.0,-13.613245963254336,17172.247070676036,0.0,0.0,4088000,0.0,58836.732964124596,-13.613245963254336,58836.732964124596,17172.24707067604,10,22383.033739204566
10,20335.365645181766,162,32459.169434065734,32459.169434065727,162,0.0,-21.02419472242913,32459.169434065727,0.0,0.0,4112000,0.0,58552.72827357743,-21.02419472242913,58552.72827357743,32459.169434065734,10,20335.365645181766
10,26829.26201414297,163,34076.694134125326,34076.69413412533,163,0.0,-50.61305539601485,34076.69413412533,0.0,0.0,4136000,0.0,64455.56823312166,-50.61305539601485,64455.56823312166,34076.694134125326,10,26829.26201414297
10,25472.141119785458,164,29373.74887916766,29373.748879167666,164,0.0,-75.25110686490606,29373.748879167666,0.0,0.0,4160000,0.0,60196.00170452158,-75.25110686490606,60196.00170452158,29373.74887916766,10,25472.141119785458
10,27200.022779078583,165,21658.98686408427,21658.98686408426,165,0.0,-75.27229872633959,21658.98686408426,0.0,0.0,4184000,0.0,63337.80773667337,-75.27229872633959,63337.80773667337,21658.98686408427,10,27200.022779078583
10,17155.559574199477,166,49081.8659517371,49081.86595173709,166,0.0,8491.841473513567,49081.86595173709,0.0,0.0,4208000,0.0,74331.36602844724,8491.841473513567,74331.36602844724,49081.8659517371,10,17155.559574199477
10,17522.50885323392,167,12898.001663681187,12898.001663681189,167,0.1,-32.78281844172535,12898.001663681189,0.1,0.0,4232000,0.0,60021.15464325533,-32.78281844172535,60021.15464325533,12898.001663681187,10,17522.50885323392
10,26458.085708350336,168,23465.97795525792,23465.97795525792,168,0.0,-28.250879411728807,23465.97795525792,0.0,0.0,4256000,0.0,64362.60226248439,-28.250879411728807,64362.60226248439,23465.97795525792,10,26458.085708350336
10,27556.8885351153,169,29881.79622678964,29881.79622678966,169,0.0,-111.74774118888936,29881.79622678966,0.0,0.0,4280000,0.0,68190.3306846119,-111.74774118888936,68190.3306846119,29881.79622678964,10,27556.8885351153
10,26685.22975852324,170,39071.73636019142,39071.736360191426,170,0.0,-50.82862998030104,39071.736360191426,0.0,0.0,4304000,0.0,65203.01699312245,-50.82862998030104,65203.01699312245,39071.73636019142,10,26685.22975852324
10,25445.395706498817,171,34976.21427772228,34976.21427772228,171,0.0,-14.940027333564114,34976.21427772228,0.0,0.0,4328000,0.0,61815.74349631459,-14.940027333564114,61815.74349631459,34976.21427772228,10,25445.395706498817
10,23783.87176583059,172,22401.66703341423,22401.667033414225,172,0.0,-33.93478008021435,22401.667033414225,0.0,0.0,4352000,0.0,62707.74082976838,-33.93478008021435,62707.74082976838,22401.66703341423,10,23783.87176583059
10,5552.264832094411,173,1773.4824314196208,1773.482431419622,173,0.0,-173.51665860585317,1773.482431419622,0.0,0.0,4376000,0.0,18428.994572829855,-173.51665860585317,18428.994572829855,1773.4824314196208,10,5552.264832094411
10,14596.449622043054,174,4773.441746405186,4773.441746405186,174,0.0,-186.01866459525218,4773.441746405186,0.0,0.0,4400000,0.0,48562.46962637059,-186.01866459525218,48562.46962637059,4773.441746405186,10,14596.449622043054
10,5561.579038081551,175,1740.2721461021683,1740.272146102166,175,0.0,-174.76874828298466,1740.272146102166,0.0,0.0,4424000,0.0,18423.841808314133,-174.76874828298466,18423.841808314133,1740.2721461021683,10,5561.579038081551
10,18753.84100631244,176,8088.523196430833,8088.523196430829,176,0.0,-172.84974637695692,8088.523196430829,0.0,0.0,4448000,0.0,61262.93671348792,-172.84974637695692,61262.93671348792,8088.523196430833,10,18753.84100631244
10,18888.88436246205,177,15048.828694149857,15048.828694149857,177,0.0,-172.46013426239122,15048.828694149857,0.0,0.0,4472000,0.0,45574.87710098896,-172.46013426239122,45574.87710098896,15048.828694149857,10,18888.88436246205
10,102.53132888692411,178,-76.1807497568698,-76.18074975686977,178,0.0,-191.98717794836244,-76.18074975686977,0.0,0.0,4496000,0.0,172.0155406587306,-191.98717794836244,172.0155406587306,-76.1807497568698,10,102.53132888692411
10,70.59120762108515,179,-91.33483821678196,-91.33483821678195,179,0.0,-174.1699271767309,-91.33483821678195,0.0,0.0,4520000,0.0,-7.057538579147278,-174.1699271767309,-7.057538579147278,-91.33483821678196,10,70.59120762108515
10,105.68166864536353,180,-50.92570567280448,-50.925705672804455,180,0.0,-164.1621696778217,-50.925705672804455,0.0,0.0,4544000,0.0,194.96945594127143,-164.1621696778217,194.96945594127143,-50.92570567280448,10,105.68166864536353
10,17451.504743383408,181,8546.96291407919,8546.962914079188,181,0.0,-172.29534100923036,8546.962914079188,0.0,0.0,4568000,0.0,48085.26911419442,-172.29534100923036,48085.26911419442,8546.96291407919,10,17451.504743383408
10,18863.856285938466,182,9161.537138508118,9161.537138508114,182,0.0,-162.26168395418347,9161.537138508114,0.0,0.0,4592000,0.0,54756.384162333685,-162.26168395418347,54756.384162333685,9161.537138508118,10,18863.856285938466
10,21185.057918286006,183,10457.958498889297,10457.9584988893,183,0.0,-133.00892075771498,10457.9584988893,0.0,0.0,4616000,0.0,58180.01648712178,-133.00892075771498,58180.01648712178,10457.958498889297,10,21185.057918286006
10,22147.874823779595,184,15139.64659728787,15139.646597287861,184,0.0,-132.75074938116222,15139.646597287861,0.0,0.0,4640000,0.0,59211.824512064595,-132.75074938116222,59211.824512064595,15139.64659728787,10,22147.874823779595
10,26674.42018504245,185,20321.15716343193,20321.157163431923,185,0.0,-119.58706746829996,20321.157163431923,0.0,0.0,4664000,0.0,60654.32016731225,-119.58706746829996,60654.32016731225,20321.15716343193,10,26674.42018504245
10,15075.31403121325,186,6698.319226521929,6698.319226521926,186,0.0,-156.67774161302472,6698.319226521926,0.0,0.0,4688000,0.0,48594.83858309002,-156.67774161302472,48594.83858309002,6698.319226521929,10,15075.31403121325
10,26367.962335669738,187,21341.97195156441,21341.971951564406,187,0.0,-197.00249537937466,21341.971951564406,0.0,0.0,4712000,0.0,57744.02795727459,-197.00249537937466,57744.02795727459,21341.97195156441,10,26367.962335669738
10,22683.946125188177,188,10578.486158555563,10578.486158555566,188,0.0,-192.2479664723891,10578.486158555566,0.0,0.0,4736000,0.0,70175.82429407562,-192.2479664723891,70175.82429407562,10578.486158555563,10,22683.946125188177
10,6866.152003612623,189,2194.944950549141,2194.944950549144,189,0.0,-186.04719719316375,2194.944950549144,0.0,0.0,4760000,0.0,22792.16352145569,-186.04719719316375,22792.16352145569,2194.944950549141,10,6866.152003612623
10,20992.6225129201,190,13427.735967790944,13427.735967790937,190,0.0,-183.00907521088084,13427.735967790937,0.0,0.0,4784000,0.0,52750.04071726609,-183.00907521088084,52750.04071726609,13427.735967790944,10,20992.6225129201
10,20667.861195696987,191,11661.738207058224,11661.738207058224,191,0.0,-161.01928534600438,11661.738207058224,0.0,0.0,4808000,0.0,53562.54657420707,-161.01928534600438,53562.54657420707,11661.738207058224,10,20667.861195696987
10,19529.09174103747,192,10999.1384440541,10999.138444054102,192,0.0,-164.01800604611864,10999.138444054102,0.0,0.0,4832000,0.0,56021.888121545446,-164.01800604611864,56021.888121545446,10999.1384440541,10,19529.09174103747
10,2439.4366175924915,193,748.9697986187991,748.969798618799,193,0.0,-173.26427897126632,748.969798618799,0.0,0.0,4856000,0.0,8064.933943818332,-173.26427897126632,8064.933943818332,748.9697986187991,10,2439.4366175924915
10,12580.273713410683,194,6221.836940618885,6221.836940618882,194,0.0,-196.9552269050962,6221.836940618882,0.0,0.0,4880000,0.0,41155.21955585129,-196.9552269050962,41155.21955585129,6221.836940618885,10,12580.273713410683
10,967.1271046242778,195,224.8413284706399,224.84132847064015,195,0.0,-192.54892882747933,224.84132847064015,0.0,0.0,4904000,0.0,3117.453001102359,-192.54892882747933,3117.453001102359,224.8413284706399,10,967.1271046242778
10,17861.197197629186,196,5863.458567293632,5863.458567293622,196,0.0,-173.75918186659695,5863.458567293622,0.0,0.0,4928000,0.0,59446.65397349893,-173.75918186659695,59446.65397349893,5863.458567293632,10,17861.197197629186
10,23535.164090721144,197,33578.76404240401,33578.764042404015,197,0.0,-73.01118224107977,33578.764042404015,0.0,0.0,4952000,0.0,59756.71705272117,-73.01118224107977,59756.71705272117,33578.76404240401,10,23535.164090721144
10,25579.80274607576,198,26876.857109848992,26876.857109848985,198,0.0,-15.817894625206018,26876.857109848985,0.0,0.0,4976000,0.0,62771.37931221636,-15.817894625206018,62771.37931221636,26876.857109848992,10,25579.80274607576
10,26227.90400027767,199,32739.257276772674,32739.25727677266,199,0.0,-16.032467467553808,32739.25727677266,0.0,0.0,5000000,0.0,63347.788339506114,-16.032467467553808,63347.788339506114,32739.257276772674,10,26227.90400027767
10,23774.37798232254,200,45042.01563906904,45042.01563906905,200,0.0,-19.277124836037338,45042.01563906905,0.0,0.0,5024000,0.0,69166.50572494144,-19.277124836037338,69166.50572494144,45042.01563906904,10,23774.37798232254
10,20729.928921890652,201,17216.687124258468,17216.68712425847,201,0.0,-11.329735172813391,17216.68712425847,0.0,0.0,5048000,0.0,51880.78168858113,-11.329735172813391,51880.78168858113,17216.687124258468,10,20729.928921890652
10,23721.274953254244,202,33491.52973243192,33491.529732431925,202,0.0,-4.197969434177983,33491.529732431925,0.0,0.0,5072000,0.0,59296.903515097634,-4.197969434177983,59296.903515097634,33491.52973243192,10,23721.274953254244
10,22310.817049472356,203,10915.722857043653,10915.722857043653,203,0.0,-187.33261314960941,10915.722857043653,0.0,0.0,5096000,0.0,62318.894279236134,-187.33261314960941,62318.894279236134,10915.722857043653,10,22310.817049472356
10,18075.376048060247,204,7757.534147193862,7757.534147193866,204,0.0,-185.3985180581337,7757.534147193866,0.0,0.0,5120000,0.0,59137.69423001874,-185.3985180581337,59137.69423001874,7757.534147193862,10,18075.376048060247
10,16548.006437243574,205,7652.122443100414,7652.122443100414,205,0.0,-101.64874588541892,7652.122443100414,0.0,0.0,5144000,0.0,55678.70407367309,-101.64874588541892,55678.70407367309,7652.122443100414,10,16548.006437243574
10,20970.250566477745,206,10152.922868765707,10152.922868765703,206,0.0,-147.0233219700458,10152.922868765703,0.0,0.0,5168000,0.0,61226.36608378101,-147.0233219700458,61226.36608378101,10152.922868765707,10,20970.250566477745
10,17619.03250179143,207,10207.80912263426,10207.809122634255,207,0.0,-161.07803620772177,10207.809122634255,0.0,0.0,5192000,0.0,48238.626122624206,-161.07803620772177,48238.626122624206,10207.80912263426,10,17619.03250179143
10,22664.742095389378,208,17242.277928231706,17242.27792823171,208,0.0,-166.59974132721229,17242.27792823171,0.0,0.0,5216000,0.0,57067.30411382553,-166.59974132721229,57067.30411382553,17242.277928231706,10,22664.742095389378
10,14679.941568879674,209,6649.555682438688,6649.5556824386895,209,0.0,-156.8163508483251,6649.5556824386895,0.0,0.0,5240000,0.0,46558.784557257684,-156.8163508483251,46558.784557257684,6649.555682438688,10,14679.941568879674
10,23341.577831223527,210,15018.838786472741,15018.838786472737,210,0.0,-151.92588384688625,15018.838786472737,0.0,0.0,5264000,0.0,57108.46877140379,-151.92588384688625,57108.46877140379,15018.838786472741,10,23341.577831223527
10,21494.607699298784,211,16988.7805816877,16988.7805816877,211,0.0,-187.2083587736016,16988.7805816877,0.0,0.0,5288000,0.0,54143.72371662129,-187.2083587736016,54143.72371662129,16988.7805816877,10,21494.607699298784
10,22874.61875036788,212,17095.737591288187,17095.737591288194,212,0.0,-108.84661336540645,17095.737591288194,0.0,0.0,5312000,0.0,54432.65715738359,-108.84661336540645,54432.65715738359,17095.737591288187,10,22874.61875036788
10,19644.322885045385,213,10741.454039814707,10741.454039814711,213,0.0,-133.50598597798697,10741.454039814711,0.0,0.0,5336000,0.0,58098.441456833796,-133.50598597798697,58098.441456833796,10741.454039814707,10,19644.322885045385
10,21847.331006624663,214,10936.052168893722,10936.05216889372,214,0.0,-173.33774528674886,10936.05216889372,0.0,0.0,5360000,0.0,64012.02180961888,-173.33774528674886,64012.02180961888,10936.052168893722,10,21847.331006624663
10,19970.512928813507,215,15813.928750837407,15813.928750837411,215,0.0,-183.13317975335826,15813.928750837411,0.0,0.0,5384000,0.0,46690.85283899055,-183.13317975335826,46690.85283899055,15813.928750837407,10,19970.512928813507
10,25908.401864331867,216,19100.011634159957,19100.011634159957,216,0.0,-152.74497529056634,19100.011634159957,0.0,0.0,5408000,0.0,62365.74828342335,-152.74497529056634,62365.74828342335,19100.011634159957,10,25908.401864331867
10,24149.652598476663,217,18743.80579469064,18743.80579469064,217,0.0,-68.87779666315336,18743.80579469064,0.0,0.0,5432000,0.0,62888.16796958844,-68.87779666315336,62888.16796958844,18743.80579469064,10,24149.652598476663
10,14976.329230730253,218,7326.746047977431,7326.746047977435,218,0.0,-134.80943968119965,7326.746047977435,0.0,0.0,5456000,0.0,41806.86933748378,-134.80943968119965,41806.86933748378,7326.746047977431,10,14976.329230730253
10,23282.01505762087,219,17432.014018412236,17432.01401841224,219,0.1,-114.91591191881544,17432.01401841224,0.1,0.0,5480000,0.0,62080.93746438977,-114.91591191881544,62080.93746438977,17432.014018412236,10,23282.01505762087
10,27464.52840865968,220,22144.40758627428,22144.40758627428,220,0.0,-112.7768848853574,22144.40758627428,0.0,0.0,5504000,0.0,65627.98393064484,-112.7768848853574,65627.98393064484,22144.40758627428,10,27464.52840865968
10,25887.681312278866,221,20763.06968011344,20763.069680113444,221,0.0,-116.60188847392939,20763.069680113444,0.0,0.0,5528000,0.0,60287.64167607965,-116.60188847392939,60287.64167607965,20763.06968011344,10,25887.681312278866
10,19888.32344725308,222,22986.367641988843,22986.367641988836,222,0.0,-22.902397682489493,22986.367641988836,0.0,0.0,5552000,0.0,51736.201933488555,-22.902397682489493,51736.201933488555,22986.367641988843,10,19888.32344725308
10,16063.776247537198,223,12085.148701956397,12085.14870195639,223,0.0,-33.999814582094935,12085.14870195639,0.0,0.0,5576000,0.0,52700.76820022163,-33.999814582094935,52700.76820022163,12085.148701956397,10,16063.776247537198
10,23268.305984003575,224,29870.496041068127,29870.49604106813,224,0.0,-19.7934874892972,29870.49604106813,0.0,0.0,5600000,0.0,57052.29041140128,-19.7934874892972,57052.29041140128,29870.496041068127,10,23268.305984003575
10,17055.044052731664,225,11630.834807638992,11630.834807638996,225,0.0,-8.0722050223959,11630.834807638996,0.0,0.0,5624000,0.0,47660.60130762841,-8.0722050223959,47660.60130762841,11630.834807638992,10,17055.044052731664
10,20957.247056251854,226,28223.657554078178,28223.657554078167,226,0.0,-13.402811272246822,28223.657554078167,0.0,0.0,5648000,0.0,51301.838871838096,-13.402811272246822,51301.838871838096,28223.657554078178,10,20957.247056251854
10,16903.64704330145,227,30063.089422991103,30063.08942299111,227,0.0,3630.1599125289395,30063.08942299111,0.0,0.0,5672000,0.0,51604.72934076309,3630.1599125289395,51604.72934076309,30063.089422991103,10,16903.64704330145
10,19863.706767056145,228,36556.84988641222,36556.84988641223,228,0.0,-4.653392795144565,36556.84988641223,0.0,0.0,5696000,0.0,56143.773944924775,-4.653392795144565,56143.773944924775,36556.84988641222,10,19863.706767056145
10,20528.36501275803,229,39164.10730823558,39164.107308235565,229,0.0,-14.083302335954526,39164.107308235565,0.0,0.0,5720000,0.0,58194.599743290455,-14.083302335954526,58194.599743290455,39164.10730823558,10,20528.36501275803
10,28782.435004362193,230,29951.780435367567,29951.780435367575,230,0.0,-6.848993637555343,29951.780435367575,0.0,0.0,5744000,0.0,65073.50800245113,-6.848993637555343,65073.50800245113,29951.780435367567,10,28782.435004362193
10,23520.49249912815,231,33610.23570894647,33610.235708946464,231,0.0,-62.98762494844847,33610.235708946464,0.0,0.0,5768000,0.0,60036.995249476706,-62.98762494844847,60036.995249476706,33610.23570894647,10,23520.49249912815
10,23296.996536874856,232,37256.06569185293,37256.065691852906,232,0.0,-13.525613548370472,37256.065691852906,0.0,0.0,5792000,0.0,69910.61141484803,-13.525613548370472,69910.61141484803,37256.06569185293,10,23296.996536874856
10,28078.413713228118,233,36840.79165816901,36840.791658169015,233,0.0,-9.397866306447884,36840.791658169015,0.0,0.0,5816000,0.0,64437.38830623546,-9.397866306447884,64437.38830623546,36840.79165816901,10,28078.413713228118
10,4397.9146528142555,234,49704.28725273543,49704.287252735405,234,0.0,42819.97615349737,49704.287252735405,0.0,0.0,5840000,0.0,57402.02086962386,42819.97615349737,57402.02086962386,49704.28725273543,10,4397.9146528142555
10,22244.83541630005,235,42695.689537667444,42695.689537667444,235,0.0,-14.306503805211348,42695.689537667444,0.0,0.0,5864000,0.0,62671.20603283855,-14.306503805211348,62671.20603283855,42695.689537667444,10,22244.83541630005
10,19836.55859893279,236,43239.857352513456,43239.85735251347,236,0.0,7446.165751442815,43239.85735251347,0.0,0.0,5888000,0.0,66005.43688160769,7446.165751442815,66005.43688160769,43239.857352513456,10,19836.55859893279
