MetaTest/Average/MaxReturn,MetaTest/Average/Iteration,MetaTest/plate-slide-back-side-v1/Iteration,MetaTrain/Average/PolicyLoss,MetaTrain/Average/ContrastiveLoss,MetaTest/Average/SuccessRate,MetaTrain/Average/QfLoss,MetaTest/Average/NumTrajs,MetaTest/plate-slide-back-side-v1/NumTrajs,MetaTest/plate-slide-back-side-v1/MinReturn,MetaTest/plate-slide-back-side-v1/SuccessRate,MetaTrain/Average/Alpha,MetaTest/plate-slide-back-side-v1/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/Average/StdReturn,MetaTrain/Average/AlphaLoss,MetaTest/Average/MinReturn,TotalEnvSteps,MetaTest/plate-slide-back-side-v1/StdReturn,MetaTest/plate-slide-back-side-v1/MaxReturn,MetaTest/plate-slide-back-side-v1/AverageReturn,MetaTest/plate-slide-back-side-v1/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/TerminationRate
-26.57357602276221,95,95,45761.863,348.945,0.0,6184034.5,10,10,-64.50951212822426,0.0,nan,-45.58974206126072,-45.589742061260665,18.919830032416264,-21.396719,-64.50951212822426,2504000,18.919830032416264,-26.57357602276221,-45.589742061260665,0.0,-45.58974206126072,0.0
30857.406117084018,96,96,128874.02,636.497,0.0,2916433.5,10,10,-59.257621196757796,0.0,nan,3304.2208339531003,3304.220833953101,9199.81342044351,-23.28405,-59.257621196757796,2528000,9199.81342044351,30857.406117084018,3304.220833953101,0.0,3304.2208339531003,0.0
56104.005238286416,97,97,-18681.904,256.49222,0.0,3232786.0,10,10,-14.396489914706697,0.0,nan,10056.318052486446,10056.318052486447,16458.079660537664,-12.230543,-14.396489914706697,2552000,16458.079660537664,56104.005238286416,10056.318052486447,0.0,10056.318052486446,0.0
60509.775327226904,98,98,-48198.855,115.83113,0.0,3953759.8,10,10,16.744780499094198,0.0,nan,7642.537828129365,7642.53782812937,17910.919487435134,-12.759648,16.744780499094198,2576000,17910.919487435134,60509.775327226904,7642.53782812937,0.0,7642.537828129365,0.0
42573.563962495,99,99,-49536.6,81.529106,0.0,3550292.0,10,10,61.19130008186658,0.0,nan,13411.019018698664,13411.019018698667,15207.77085943483,-13.163345,61.19130008186658,2600000,15207.77085943483,42573.563962495,13411.019018698667,0.0,13411.019018698664,0.0
28695.211274341513,100,100,-50871.57,63.739742,0.0,3581763.8,10,10,16.29228730809769,0.0,nan,7068.727654913736,7068.727654913736,10155.36303052121,-12.645705,16.29228730809769,2624000,10155.36303052121,28695.211274341513,7068.727654913736,0.0,7068.727654913736,0.0
61083.88818080904,101,101,-49896.773,62.966564,0.0,3622083.5,10,10,22.590845513352246,0.0,nan,19192.547506682917,19192.547506682917,24952.22544469765,-12.617775,22.590845513352246,2648000,24952.22544469765,61083.88818080904,19192.547506682917,0.0,19192.547506682917,0.0
58090.99835790776,102,102,-50558.895,52.58913,0.0,3740585.0,10,10,49.156685678098185,0.0,nan,11725.832631181493,11725.832631181494,16584.073088362315,-12.77706,49.156685678098185,2672000,16584.073088362315,58090.99835790776,11725.832631181494,0.0,11725.832631181493,0.0
14833.411009634103,103,103,-49972.24,55.26636,0.1,3546230.5,10,10,-14.78981459417911,0.1,nan,2590.740248689323,2590.740248689324,4936.717003131366,-12.7027855,-14.78981459417911,2696000,4936.717003131366,14833.411009634103,2590.740248689324,0.0,2590.740248689323,0.0
23884.124906581506,104,104,-47147.3,71.44123,0.1,3894813.8,10,10,-62.59493724857715,0.1,nan,6710.643100600641,6710.643100600644,8425.839264276652,-12.773141,-62.59493724857715,2720000,8425.839264276652,23884.124906581506,6710.643100600644,0.0,6710.643100600641,0.0
30580.935168665546,105,105,-49618.85,74.95858,0.5,4618248.5,10,10,-16.79067203562256,0.5,nan,14033.109565416864,14033.109565416864,12715.05895412265,-13.906045,-16.79067203562256,2744000,12715.05895412265,30580.935168665546,14033.109565416864,0.0,14033.109565416864,0.0
102537.44160707865,106,106,-60446.46,55.271927,0.2,5678600.0,10,10,4012.1588708427107,0.2,nan,27860.05146311476,27860.051463114756,31644.613699592097,-14.904515,4012.1588708427107,2768000,31644.613699592097,102537.44160707865,27860.051463114756,0.0,27860.05146311476,0.0
37914.02009383945,107,107,-65243.28,43.93143,0.3,6573277.5,10,10,2318.938201425127,0.3,nan,20168.86877495827,20168.86877495827,13021.43663427563,-15.503679,2318.938201425127,2792000,13021.43663427563,37914.02009383945,20168.86877495827,0.0,20168.86877495827,0.0
44432.59675217207,108,108,-59129.836,70.52321,0.4,6892630.0,10,10,-18.571462135093707,0.4,nan,19147.26450726383,19147.26450726383,17426.125884288977,-15.222992,-18.571462135093707,2816000,17426.125884288977,44432.59675217207,19147.26450726383,0.0,19147.26450726383,0.0
53322.32505214374,109,109,-65911.26,159.62135,0.0,6863666.0,10,10,559.9587240635263,0.0,nan,14962.23126518934,14962.231265189348,15901.975380555195,-15.968335,559.9587240635263,2840000,15901.975380555195,53322.32505214374,14962.231265189348,0.0,14962.23126518934,0.0
57713.922485045354,110,110,-67810.37,648.249,0.2,6046304.5,10,10,358.5089387267754,0.2,nan,24605.524882102633,24605.524882102633,22012.12696992195,-15.048461,358.5089387267754,2864000,22012.12696992195,57713.922485045354,24605.524882102633,0.0,24605.524882102633,0.0
87005.53764290301,111,111,-72945.125,620.04126,0.0,6023822.5,10,10,782.0517861077441,0.0,nan,19120.992065338978,19120.992065338974,25453.471034134534,-15.010942,782.0517861077441,2888000,25453.471034134534,87005.53764290301,19120.992065338974,0.0,19120.992065338978,0.0
63708.49760657328,112,112,-77919.51,87.97328,0.0,6129399.0,10,10,1657.17328682825,0.0,nan,16359.520718960728,16359.520718960728,19181.306705249674,-15.785434,1657.17328682825,2912000,19181.306705249674,63708.49760657328,16359.520718960728,0.0,16359.520718960728,0.0
64480.83400180499,113,113,-84946.56,53.437202,0.0,6503634.0,10,10,791.810663897613,0.0,nan,20116.827236176065,20116.82723617607,23098.62959549854,-17.155266,791.810663897613,2936000,23098.62959549854,64480.83400180499,20116.82723617607,0.0,20116.827236176065,0.0
41460.473186978576,114,114,-88727.445,34.284542,0.0,6996001.5,10,10,80.72840741858458,0.0,nan,6191.244535502633,6191.2445355026375,11927.646435764766,-16.582605,80.72840741858458,2960000,11927.646435764766,41460.473186978576,6191.2445355026375,0.0,6191.244535502633,0.0
87394.66350798213,115,115,-91522.266,36.107517,0.1,7141242.0,10,10,3018.7903818174996,0.1,nan,19606.721121342467,19606.72112134247,23973.16922682866,-16.413633,3018.7903818174996,2984000,23973.16922682866,87394.66350798213,19606.72112134247,0.0,19606.721121342467,0.0
99722.86743390778,116,116,-93164.68,78.839066,0.1,7032981.5,10,10,-42.428921903134125,0.1,nan,24868.302018599337,24868.30201859933,33316.77015721829,-16.232136,-42.428921903134125,3008000,33316.77015721829,99722.86743390778,24868.30201859933,0.0,24868.302018599337,0.0
7930.0758714866215,117,117,-90631.77,167.74043,0.0,8127763.5,10,10,104.29569301252248,0.0,nan,3311.516691535259,3311.516691535258,2635.7086536055963,-16.771227,104.29569301252248,3032000,2635.7086536055963,7930.0758714866215,3311.516691535258,0.0,3311.516691535259,0.0
186411.7263417878,118,118,-92781.68,122.39582,0.3,8314657.0,10,10,-13.211246294845404,0.3,nan,36909.89166985307,36909.89166985307,54368.571816463416,-17.245344,-13.211246294845404,3056000,54368.571816463416,186411.7263417878,36909.89166985307,0.0,36909.89166985307,0.0
109661.48540586843,119,119,-87972.695,44.70843,0.3,8851218.0,10,10,1063.1638937372165,0.3,nan,32021.27950537716,32021.279505377162,30178.0907711087,-17.680626,1063.1638937372165,3080000,30178.0907711087,109661.48540586843,32021.279505377162,0.0,32021.27950537716,0.0
50902.35695075856,120,120,-94270.016,31.412083,0.3,10229059.0,10,10,3978.664365417441,0.3,nan,24557.87728452167,24557.877284521666,15097.69507042556,-17.95446,3978.664365417441,3104000,15097.69507042556,50902.35695075856,24557.877284521666,0.0,24557.87728452167,0.0
93076.79173875181,121,121,-100414.14,37.078876,0.2,11175193.0,10,10,1845.54643444397,0.2,nan,27725.994005922672,27725.994005922672,31977.662377503326,-18.785591,1845.54643444397,3128000,31977.662377503326,93076.79173875181,27725.994005922672,0.0,27725.994005922672,0.0
83622.01833000411,122,122,-108150.195,20.76445,0.3,11249000.0,10,10,400.58725934416907,0.3,nan,29659.62434049177,29659.624340491784,28691.68414348364,-18.93399,400.58725934416907,3152000,28691.68414348364,83622.01833000411,29659.624340491784,0.0,29659.62434049177,0.0
265781.00025002554,123,123,-106414.86,30.37182,0.4,11829307.0,10,10,4136.652409839834,0.4,nan,46543.43598722418,46543.43598722418,75006.8602572192,-19.348862,4136.652409839834,3176000,75006.8602572192,265781.00025002554,46543.43598722418,0.0,46543.43598722418,0.0
99516.91447498872,124,124,-116910.914,46.20723,0.3,13385898.0,10,10,2210.5478158500987,0.3,nan,29467.447372112358,29467.447372112354,31863.59204599505,-18.706997,2210.5478158500987,3200000,31863.59204599505,99516.91447498872,29467.447372112354,0.0,29467.447372112358,0.0
268647.79514258896,125,125,-124651.695,25.005016,0.3,15033543.0,10,10,204.4059659661038,0.3,nan,70460.97165086432,70460.9716508643,76653.58977081155,-19.288923,204.4059659661038,3224000,76653.58977081155,268647.79514258896,70460.9716508643,0.0,70460.97165086432,0.0
214890.25392094217,126,126,-128026.1,18.336664,0.3,14195759.0,10,10,21050.126219568185,0.3,nan,82423.58081552116,82423.58081552121,64473.76131488686,-18.230719,21050.126219568185,3248000,64473.76131488686,214890.25392094217,82423.58081552121,0.0,82423.58081552116,0.0
147387.00804803104,127,127,-130645.31,31.51505,0.4,15563516.0,10,10,18773.990832016738,0.4,nan,62516.14207471946,62516.14207471944,40420.99576890571,-17.980507,18773.990832016738,3272000,40420.99576890571,147387.00804803104,62516.14207471944,0.0,62516.14207471946,0.0
155369.5712992868,128,128,-137570.53,39.038113,0.2,17293462.0,10,10,5482.1101615512625,0.2,nan,37187.09044664483,37187.09044664483,41547.187126360004,-18.69561,5482.1101615512625,3296000,41547.187126360004,155369.5712992868,37187.09044664483,0.0,37187.09044664483,0.0
306743.6783824722,129,129,-140793.8,17.31516,0.5,18562794.0,10,10,520.4153332099032,0.5,nan,86388.60912313421,86388.60912313421,93943.9371270473,-18.789118,520.4153332099032,3320000,93943.9371270473,306743.6783824722,86388.60912313421,0.0,86388.60912313421,0.0
154056.37214669617,130,130,-146736.42,17.305742,0.2,19893054.0,10,10,1394.2400696526763,0.2,nan,34507.986481001586,34507.986481001586,42900.08158418862,-18.535261,1394.2400696526763,3344000,42900.08158418862,154056.37214669617,34507.986481001586,0.0,34507.986481001586,0.0
101979.93114758674,131,131,-152137.44,14.177617,0.1,22092282.0,10,10,8540.940978093466,0.1,nan,28468.428649674985,28468.428649674996,27141.783807548127,-18.867897,8540.940978093466,3368000,27141.783807548127,101979.93114758674,28468.428649674996,0.0,28468.428649674985,0.0
198860.54584256813,132,132,-151444.58,19.994852,0.2,24138402.0,10,10,95.40976435934009,0.2,nan,50757.346726237934,50757.34672623795,56923.49686618825,-19.178984,95.40976435934009,3392000,56923.49686618825,198860.54584256813,50757.34672623795,0.0,50757.346726237934,0.0
119619.57731218972,133,133,-165015.97,18.20355,0.3,27131400.0,10,10,-23.472233882865794,0.3,nan,34461.41791375853,34461.41791375853,35475.31372486251,-19.078606,-23.472233882865794,3416000,35475.31372486251,119619.57731218972,34461.41791375853,0.0,34461.41791375853,0.0
121024.9759799136,134,134,-147889.86,116.87624,0.4,28672868.0,10,10,9880.603876013052,0.4,nan,49092.61106024419,49092.61106024419,35935.06086341344,-19.948532,9880.603876013052,3440000,35935.06086341344,121024.9759799136,49092.61106024419,0.0,49092.61106024419,0.0
112011.94540245921,135,135,-149554.48,56.62303,0.2,27178156.0,10,10,-40.49772016759899,0.2,nan,26671.498815930965,26671.498815930972,35459.8520572852,-20.223782,-40.49772016759899,3464000,35459.8520572852,112011.94540245921,26671.498815930972,0.0,26671.498815930965,0.0
117813.83967814529,136,136,-163012.06,127.09631,0.4,30473486.0,10,10,-47.8459274653678,0.4,nan,27944.191880104074,27944.191880104085,45480.97170189466,-20.11763,-47.8459274653678,3488000,45480.97170189466,117813.83967814529,27944.191880104085,0.0,27944.191880104074,0.0
169176.41328306703,137,137,-174139.11,204.50511,0.5,32851484.0,10,10,20650.221612191166,0.5,nan,71313.278036425,71313.278036425,49118.41639410386,-20.374743,20650.221612191166,3512000,49118.41639410386,169176.41328306703,71313.278036425,0.0,71313.278036425,0.0
134343.0172205754,138,138,-185730.02,136.97946,0.3,40247056.0,10,10,24693.077993177547,0.3,nan,62792.3782815908,62792.37828159078,38761.50403442445,-20.299026,24693.077993177547,3536000,38761.50403442445,134343.0172205754,62792.37828159078,0.0,62792.3782815908,0.0
282180.07865898614,139,139,-201801.66,48.26222,0.4,37591010.0,10,10,15608.227432346932,0.4,nan,80342.67527771404,80342.67527771404,83358.73788031976,-20.379988,15608.227432346932,3560000,83358.73788031976,282180.07865898614,80342.67527771404,0.0,80342.67527771404,0.0
35361.39789418107,140,140,-204026.62,24.78664,0.0,40046532.0,10,10,2531.98174136583,0.0,nan,21696.570885839184,21696.570885839188,8895.736401848946,-20.349932,2531.98174136583,3584000,8895.736401848946,35361.39789418107,21696.570885839188,0.0,21696.570885839184,0.0
160291.2274752267,141,141,-209383.5,16.07916,0.5,46229084.0,10,10,1396.0955283156575,0.5,nan,96605.4294757178,96605.4294757178,48478.74872975884,-20.559996,1396.0955283156575,3608000,48478.74872975884,160291.2274752267,96605.4294757178,0.0,96605.4294757178,0.0
293161.5812820368,142,142,-213830.02,22.911465,0.3,49975484.0,10,10,16833.00698775048,0.3,nan,81037.82950635077,81037.82950635078,79724.19664577892,-20.478815,16833.00698775048,3632000,79724.19664577892,293161.5812820368,81037.82950635078,0.0,81037.82950635077,0.0
239994.17518713814,143,143,-213136.73,399.44632,0.3,61615570.0,10,10,9725.546295259011,0.3,nan,75612.94978266329,75612.94978266333,88539.97580232931,-21.467312,9725.546295259011,3656000,88539.97580232931,239994.17518713814,75612.94978266333,0.0,75612.94978266329,0.0
140544.68619085904,144,144,-227921.66,43.33921,0.2,49102976.0,10,10,-87.08482332921281,0.2,nan,32822.609874075635,32822.60987407564,47944.43837208918,-21.616648,-87.08482332921281,3680000,47944.43837208918,140544.68619085904,32822.60987407564,0.0,32822.609874075635,0.0
194064.06466822207,145,145,-219916.0,64.62319,0.2,50070644.0,10,10,13933.922458787129,0.2,nan,67246.72915911359,67246.72915911359,55277.96984169084,-22.643335,13933.922458787129,3704000,55277.96984169084,194064.06466822207,67246.72915911359,0.0,67246.72915911359,0.0
172728.33275386225,146,146,-209017.25,37.519947,0.2,46184056.0,10,10,5565.0380806306985,0.2,nan,59372.20214273095,59372.20214273094,47681.69738697099,-22.620378,5565.0380806306985,3728000,47681.69738697099,172728.33275386225,59372.20214273094,0.0,59372.20214273095,0.0
96234.94252492505,147,147,-216544.42,176.99857,0.3,50041130.0,10,10,2184.936321202912,0.3,nan,45670.9269484149,45670.9269484149,33381.72879728286,-23.142807,2184.936321202912,3752000,33381.72879728286,96234.94252492505,45670.9269484149,0.0,45670.9269484149,0.0
280169.8362003083,148,148,-227512.89,71.61665,0.3,54569050.0,10,10,20015.913012866626,0.3,nan,88302.36013858282,88302.36013858281,73822.60107522822,-23.245363,20015.913012866626,3776000,73822.60107522822,280169.8362003083,88302.36013858281,0.0,88302.36013858282,0.0
330047.719933284,149,149,-233455.17,66.87118,0.4,56930412.0,10,10,24565.42508722887,0.4,nan,112827.61460852921,112827.61460852923,87912.53406268022,-23.206602,24565.42508722887,3800000,87912.53406268022,330047.719933284,112827.61460852923,0.0,112827.61460852921,0.0
164839.8658905616,150,150,-239776.25,34.108047,0.6,58466636.0,10,10,13772.676521567482,0.6,nan,88538.82660872105,88538.82660872104,46164.1064637805,-22.850288,13772.676521567482,3824000,46164.1064637805,164839.8658905616,88538.82660872104,0.0,88538.82660872105,0.0
265335.879204905,151,151,-250666.47,41.218647,0.2,63069876.0,10,10,132.1607637737672,0.2,nan,73502.96818098478,73502.96818098475,78186.85046321484,-22.940039,132.1607637737672,3848000,78186.85046321484,265335.879204905,73502.96818098475,0.0,73502.96818098478,0.0
326959.6964436822,152,152,-255152.83,36.03354,0.2,65821916.0,10,10,19795.785254839433,0.2,nan,93440.99929700226,93440.9992970023,110599.92417066517,-23.280308,19795.785254839433,3872000,110599.92417066517,326959.6964436822,93440.9992970023,0.0,93440.99929700226,0.0
328144.2280993224,153,153,-275558.3,37.683132,0.7,76657760.0,10,10,66452.60237799336,0.7,nan,157717.24769212244,157717.24769212244,93821.93036052925,-23.285128,66452.60237799336,3896000,93821.93036052925,328144.2280993224,157717.24769212244,0.0,157717.24769212244,0.0
268416.02779111994,154,154,-291442.75,22.560335,0.5,75461690.0,10,10,2783.970068554896,0.5,nan,95471.46578409223,95471.46578409217,80748.33085304814,-22.805145,2783.970068554896,3920000,80748.33085304814,268416.02779111994,95471.46578409217,0.0,95471.46578409223,0.0
34807.80944544925,155,155,-270653.25,86.28354,0.1,162437100.0,10,10,-33.83413032716583,0.1,nan,3609.435874055969,3609.4358740559683,10400.930669850504,-26.173206,-33.83413032716583,3944000,10400.930669850504,34807.80944544925,3609.4358740559683,0.0,3609.435874055969,0.0
31453.62545261703,156,156,-213366.83,3146.7842,0.0,384462660.0,10,10,-65.92005504393586,0.0,nan,5263.9921015047885,5263.992101504789,9683.018928019226,-29.684057,-65.92005504393586,3968000,9683.018928019226,31453.62545261703,5263.992101504789,0.0,5263.9921015047885,0.0
298536.8785130573,157,157,-200932.52,1439.7748,0.6,140059980.0,10,10,24623.846851163933,0.6,nan,114517.27831101444,114517.27831101444,79047.42226356799,-29.543793,24623.846851163933,3992000,79047.42226356799,298536.8785130573,114517.27831101444,0.0,114517.27831101444,0.0
309219.1796110496,158,158,-280621.16,280.2336,0.4,85559580.0,10,10,-8.0514588728913,0.4,nan,107503.84178133747,107503.84178133744,112831.5416195936,-25.709007,-8.0514588728913,4016000,112831.5416195936,309219.1796110496,107503.84178133744,0.0,107503.84178133747,0.0
234614.5667479228,159,159,-261287.42,132.5468,0.3,91945400.0,10,10,-13.995753121004386,0.3,nan,70707.41125691768,70707.41125691765,85107.75530388225,-24.314793,-13.995753121004386,4040000,85107.75530388225,234614.5667479228,70707.41125691765,0.0,70707.41125691768,0.0
187191.01749813562,160,160,-290937.6,113.170235,0.1,84637144.0,10,10,206.50294861781197,0.1,nan,46872.7504581191,46872.75045811911,52176.56803835269,-23.270184,206.50294861781197,4064000,52176.56803835269,187191.01749813562,46872.75045811911,0.0,46872.7504581191,0.0
208078.33839089287,161,161,-299378.88,44.3934,0.2,91202210.0,10,10,851.3538716275048,0.2,nan,45446.869751701735,45446.86975170171,61430.711031957304,-23.769903,851.3538716275048,4088000,61430.711031957304,208078.33839089287,45446.86975170171,0.0,45446.869751701735,0.0
251452.95676578875,162,162,-317927.0,16.3964,0.5,94144320.0,10,10,2790.8902800210512,0.5,nan,112249.35713681125,112249.35713681128,83864.0097220098,-23.057627,2790.8902800210512,4112000,83864.0097220098,251452.95676578875,112249.35713681128,0.0,112249.35713681125,0.0
140873.03804267236,163,163,-328024.2,14.478286,0.4,96915830.0,10,10,11902.870649815135,0.4,nan,64948.48904277156,64948.48904277156,39608.992444115844,-23.138765,11902.870649815135,4136000,39608.992444115844,140873.03804267236,64948.48904277156,0.0,64948.48904277156,0.0
132883.8493854448,164,164,-332128.12,11.642514,0.2,98706220.0,10,10,15557.486413510933,0.2,nan,61854.809949334434,61854.809949334405,34658.67716217247,-23.596579,15557.486413510933,4160000,34658.67716217247,132883.8493854448,61854.809949334405,0.0,61854.809949334434,0.0
306588.6442081416,165,165,-337691.06,13.004911,0.4,101538410.0,10,10,31568.729485189226,0.4,nan,120671.4960553778,120671.49605537785,97602.0789194307,-23.84013,31568.729485189226,4184000,97602.0789194307,306588.6442081416,120671.49605537785,0.0,120671.4960553778,0.0
146373.9723635203,166,166,-340747.12,11.684565,0.3,110325320.0,10,10,21990.139877837726,0.3,nan,67792.92036131179,67792.92036131177,41316.07885958488,-24.524746,21990.139877837726,4208000,41316.07885958488,146373.9723635203,67792.92036131177,0.0,67792.92036131179,0.0
317461.7482041324,167,167,-335841.4,15.176073,0.5,115200740.0,10,10,28253.867330388814,0.5,nan,126677.67103533253,126677.67103533252,91780.1621675492,-24.735226,28253.867330388814,4232000,91780.1621675492,317461.7482041324,126677.67103533252,0.0,126677.67103533253,0.0
118711.8949751528,168,168,-340343.9,13.229164,0.2,113520030.0,10,10,12451.656532775598,0.2,nan,46924.43189711605,46924.431897116025,36966.16510553887,-24.676847,12451.656532775598,4256000,36966.16510553887,118711.8949751528,46924.431897116025,0.0,46924.43189711605,0.0
214080.07367014172,169,169,-356122.3,9.324704,0.4,113952700.0,10,10,15961.240405090208,0.4,nan,91434.9028969853,91434.90289698527,63711.28146915992,-24.00725,15961.240405090208,4280000,63711.28146915992,214080.07367014172,91434.90289698527,0.0,91434.9028969853,0.0
288518.02122917253,170,170,-363051.9,12.500439,0.6,117537540.0,10,10,25098.15463246049,0.6,nan,134243.74020148412,134243.74020148412,83063.81124500994,-24.148817,25098.15463246049,4304000,83063.81124500994,288518.02122917253,134243.74020148412,0.0,134243.74020148412,0.0
289890.7482028457,171,171,-356805.75,15.263051,0.6,121281720.0,10,10,26097.455701261464,0.6,nan,129539.79153652594,129539.79153652587,94082.52207364407,-24.540949,26097.455701261464,4328000,94082.52207364407,289890.7482028457,129539.79153652587,0.0,129539.79153652594,0.0
298007.23938931717,172,172,-366575.75,11.027928,0.3,115662170.0,10,10,27150.588808377437,0.3,nan,96923.27309697677,96923.27309697673,77339.60072724352,-24.05618,27150.588808377437,4352000,77339.60072724352,298007.23938931717,96923.27309697673,0.0,96923.27309697677,0.0
169720.0237124567,173,173,-360206.38,19.778566,0.3,116144630.0,10,10,13178.382236160414,0.3,nan,70707.95058240593,70707.95058240593,50580.91194276769,-24.50945,13178.382236160414,4376000,50580.91194276769,169720.0237124567,70707.95058240593,0.0,70707.95058240593,0.0
298011.9711794719,174,174,-376023.1,8.8217745,0.6,113741350.0,10,10,27141.08249598664,0.6,nan,148774.76768208842,148774.7676820884,92631.59019597078,-24.149164,27141.08249598664,4400000,92631.59019597078,298011.9711794719,148774.7676820884,0.0,148774.76768208842,0.0
245326.1161050703,175,175,-361340.78,10.49908,0.3,116553256.0,10,10,8849.13106730803,0.3,nan,89082.76363030274,89082.76363030274,72659.05907729288,-24.937449,8849.13106730803,4424000,72659.05907729288,245326.1161050703,89082.76363030274,0.0,89082.76363030274,0.0
325674.00348836737,176,176,-374730.94,8.973143,0.6,114446240.0,10,10,25056.905431539428,0.6,nan,181390.3123952745,181390.3123952745,117611.10246349646,-24.968393,25056.905431539428,4448000,117611.10246349646,325674.00348836737,181390.3123952745,0.0,181390.3123952745,0.0
270525.69320683467,177,177,-383498.56,7.818653,0.5,113959224.0,10,10,31370.828958411545,0.5,nan,133844.37747413127,133844.37747413124,88332.96149512735,-24.659721,31370.828958411545,4472000,88332.96149512735,270525.69320683467,133844.37747413124,0.0,133844.37747413127,0.0
263755.44993003015,178,178,-385857.22,7.719881,0.7,113098570.0,10,10,25920.003347730148,0.7,nan,139949.79704188436,139949.79704188433,83023.03832273281,-24.709724,25920.003347730148,4496000,83023.03832273281,263755.44993003015,139949.79704188433,0.0,139949.79704188436,0.0
310602.6989796728,179,179,-387214.53,8.074345,0.7,112659880.0,10,10,23725.72017397796,0.7,nan,153330.81010256015,153330.81010256015,110685.32835841228,-24.482801,23725.72017397796,4520000,110685.32835841228,310602.6989796728,153330.81010256015,0.0,153330.81010256015,0.0
258296.63981862745,180,180,-391292.25,7.722628,0.6,110648690.0,10,10,9430.109967651077,0.6,nan,118917.06430435898,118917.06430435898,82499.3248208744,-24.499157,9430.109967651077,4544000,82499.3248208744,258296.63981862745,118917.06430435898,0.0,118917.06430435898,0.0
253099.02781151296,181,181,-392841.4,7.669793,0.4,111376616.0,10,10,19650.19498796653,0.4,nan,100575.06465553718,100575.06465553716,79329.0190266262,-24.314085,19650.19498796653,4568000,79329.0190266262,253099.02781151296,100575.06465553716,0.0,100575.06465553718,0.0
293564.63469332445,182,182,-394333.6,7.7672114,0.4,110824450.0,10,10,24130.502460389744,0.4,nan,102589.9498819478,102589.94988194776,81217.84046066321,-24.41469,24130.502460389744,4592000,81217.84046066321,293564.63469332445,102589.94988194776,0.0,102589.9498819478,0.0
299173.5276410819,183,183,-390966.78,8.512708,0.6,109653300.0,10,10,56459.04805618106,0.6,nan,141724.6426942255,141724.64269422553,85325.85914322697,-24.514488,56459.04805618106,4616000,85325.85914322697,299173.5276410819,141724.64269422553,0.0,141724.6426942255,0.0
187856.9793836594,184,184,-393996.88,7.8813357,0.1,111181820.0,10,10,-13.104994881275484,0.1,nan,35109.16877355131,35109.16877355132,57725.33754904536,-24.707792,-13.104994881275484,4640000,57725.33754904536,187856.9793836594,35109.16877355132,0.0,35109.16877355131,0.0
316076.3465457463,185,185,-388882.2,9.538665,0.3,111161560.0,10,10,13488.473527012191,0.3,nan,76132.72194269364,76132.72194269366,87797.5549898278,-25.287254,13488.473527012191,4664000,87797.5549898278,316076.3465457463,76132.72194269366,0.0,76132.72194269364,0.0
237368.7073684576,186,186,-393746.25,8.868855,0.4,112775816.0,10,10,15041.689705993222,0.4,nan,73660.72828258565,73660.72828258567,59928.495586484045,-25.202019,15041.689705993222,4688000,59928.495586484045,237368.7073684576,73660.72828258567,0.0,73660.72828258565,0.0
302105.7364431052,187,187,-397884.88,8.900832,0.5,113770810.0,10,10,21900.151971137286,0.5,nan,124382.46772099349,124382.46772099347,89287.49510117035,-25.155022,21900.151971137286,4712000,89287.49510117035,302105.7364431052,124382.46772099347,0.0,124382.46772099349,0.0
306670.0554517915,188,188,-399063.84,11.51016,0.3,116383960.0,10,10,15563.59286390529,0.3,nan,99647.48420208757,99647.4842020876,108000.06798860284,-24.945623,15563.59286390529,4736000,108000.06798860284,306670.0554517915,99647.4842020876,0.0,99647.48420208757,0.0
333044.74513813684,189,189,-400993.28,10.557916,0.5,119941090.0,10,10,26804.193659879485,0.5,nan,143534.17752805044,143534.17752805044,108726.00533264007,-24.925392,26804.193659879485,4760000,108726.00533264007,333044.74513813684,143534.17752805044,0.0,143534.17752805044,0.0
287605.0611774603,190,190,-409537.66,8.383072,0.4,119035960.0,10,10,28319.45490216352,0.4,nan,128210.27990163324,128210.2799016332,89730.90821959772,-24.55902,28319.45490216352,4784000,89730.90821959772,287605.0611774603,128210.2799016332,0.0,128210.27990163324,0.0
286338.61846228753,191,191,-407737.97,15.633519,0.3,117676536.0,10,10,38426.91529678827,0.3,nan,92491.93656912216,92491.93656912215,74149.9188944125,-24.621311,38426.91529678827,4808000,74149.9188944125,286338.61846228753,92491.93656912215,0.0,92491.93656912216,0.0
284186.6976450341,192,192,-408558.22,15.365371,0.3,122146770.0,10,10,41953.13856650299,0.3,nan,112425.00067894266,112425.00067894268,74011.67255383068,-24.568571,41953.13856650299,4832000,74011.67255383068,284186.6976450341,112425.00067894268,0.0,112425.00067894266,0.0
165114.45120056314,193,193,-416655.03,25.656021,0.1,124644180.0,10,10,13812.348132142492,0.1,nan,53231.82608818366,53231.82608818364,42775.866053955215,-24.70741,13812.348132142492,4856000,42775.866053955215,165114.45120056314,53231.82608818364,0.0,53231.82608818366,0.0
122108.00538047502,194,194,15381.728,21361.17,0.3,10739085000.0,10,10,-105.26043842315946,0.3,nan,39909.65314696705,39909.65314696704,50900.628887198625,-27.289696,-105.26043842315946,4880000,50900.628887198625,122108.00538047502,39909.65314696704,0.0,39909.65314696705,0.0
