MetaTest/faucet-close-v1/AverageReturn,MetaTest/faucet-close-v1/StdReturn,TotalEnvSteps,MetaTest/Average/NumTrajs,MetaTest/Average/MaxReturn,MetaTest/Average/SuccessRate,MetaTest/Average/StdReturn,MetaTest/faucet-close-v1/Iteration,MetaTest/faucet-close-v1/AverageDiscountedReturn,MetaTest/faucet-close-v1/TerminationRate,MetaTest/faucet-close-v1/NumTrajs,MetaTest/faucet-close-v1/SuccessRate,MetaTest/Average/Iteration,MetaTest/Average/MinReturn,MetaTest/faucet-close-v1/MaxReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/faucet-close-v1/MinReturn,MetaTest/Average/AverageReturn,MetaTest/Average/TerminationRate
-56.58029841895715,3.761331287937663,1952000,10,-51.96649785537509,0.0,3.761331287937663,72,-56.580298418957135,0.0,10,0.0,72,-63.348026362665976,-51.96649785537509,-56.580298418957135,-63.348026362665976,-56.58029841895715,0.0
3297.907331914024,5532.1074512033565,1976000,10,19523.980328359612,0.2,5532.1074512033565,73,3297.907331914024,0.0,10,0.2,73,-86.66430583278087,19523.980328359612,3297.907331914024,-86.66430583278087,3297.907331914024,0.0
15254.018264165363,8131.1857944987,2000000,10,33040.937674674155,0.0,8131.1857944987,74,15254.018264165357,0.0,10,0.0,74,2964.482448830041,33040.937674674155,15254.018264165357,2964.482448830041,15254.018264165363,0.0
16726.636788953918,14878.367614570549,2024000,10,47327.953754428745,0.1,14878.367614570549,75,16726.636788953918,0.0,10,0.1,75,1470.1406726826747,47327.953754428745,16726.636788953918,1470.1406726826747,16726.636788953918,0.0
16589.694920798534,14156.943752538711,2048000,10,37636.42684881443,0.4,14156.943752538711,76,16589.694920798534,0.0,10,0.4,76,-36.083680972425995,37636.42684881443,16589.694920798534,-36.083680972425995,16589.694920798534,0.0
20244.078007873184,34396.12740298522,2072000,10,118601.70829904862,0.2,34396.12740298522,77,20244.078007873184,0.0,10,0.2,77,-54.92589680727936,118601.70829904862,20244.078007873184,-54.92589680727936,20244.078007873184,0.0
23329.60712729784,25816.466351582738,2096000,10,83485.21675957936,0.6,25816.466351582738,78,23329.60712729784,0.0,10,0.6,78,-61.85071193246723,83485.21675957936,23329.60712729784,-61.85071193246723,23329.60712729784,0.0
34798.25590323365,54377.96872415521,2120000,10,143740.64793700053,0.3,54377.96872415521,79,34798.25590323369,0.0,10,0.3,79,-59.90012387305947,143740.64793700053,34798.25590323369,-59.90012387305947,34798.25590323365,0.0
9235.878299761056,27846.940854135006,2144000,10,92776.69844402191,0.1,27846.940854135006,80,9235.878299761063,0.0,10,0.1,80,-63.52316842931677,92776.69844402191,9235.878299761063,-63.52316842931677,9235.878299761056,0.0
13715.142814489658,41293.244856199286,2168000,10,137594.8770589886,0.1,41293.244856199286,81,13715.142814489645,0.0,10,0.1,81,-54.329710019715,137594.8770589886,13715.142814489645,-54.329710019715,13715.142814489658,0.0
18836.77068554837,23237.79295656252,2192000,10,66352.81666680415,0.2,23237.79295656252,82,18836.770685548374,0.0,10,0.2,82,-60.68327831344457,66352.81666680415,18836.770685548374,-60.68327831344457,18836.77068554837,0.0
34498.56655461655,41042.3336195274,2216000,10,104979.38205971706,0.3,41042.3336195274,83,34498.566554616555,0.0,10,0.3,83,-57.45157002853805,104979.38205971706,34498.566554616555,-57.45157002853805,34498.56655461655,0.0
41920.662502504034,58377.75047535873,2240000,10,161264.4998625071,0.3,58377.75047535873,84,41920.66250250404,0.0,10,0.3,84,-53.47669099531977,161264.4998625071,41920.66250250404,-53.47669099531977,41920.662502504034,0.0
28300.968512525404,37441.11132050978,2264000,10,121638.77164341623,0.4,37441.11132050978,85,28300.968512525404,0.0,10,0.4,85,-50.12894219962482,121638.77164341623,28300.968512525404,-50.12894219962482,28300.968512525404,0.0
19285.309554860985,38789.08978046297,2288000,10,103511.51198768828,0.2,38789.08978046297,86,19285.30955486098,0.0,10,0.2,86,-54.184705285272656,103511.51198768828,19285.30955486098,-54.184705285272656,19285.309554860985,0.0
24758.29194933504,27959.83417195257,2312000,10,73956.50540766137,0.3,27959.83417195257,87,24758.291949335042,0.0,10,0.3,87,-58.069552603701155,73956.50540766137,24758.291949335042,-58.069552603701155,24758.29194933504,0.0
21291.978140268795,37414.96890948245,2336000,10,129679.54490779087,0.4,37414.96890948245,88,21291.97814026879,0.0,10,0.4,88,-56.486971343659434,129679.54490779087,21291.97814026879,-56.486971343659434,21291.978140268795,0.0
10886.984275702114,26010.36911984577,2360000,10,86113.64237368444,0.2,26010.36911984577,89,10886.984275702118,0.0,10,0.2,89,-50.55020448828442,86113.64237368444,10886.984275702118,-50.55020448828442,10886.984275702114,0.0
17239.408379273205,33668.24897876338,2384000,10,114851.1259313533,0.1,33668.24897876338,90,17239.408379273194,0.0,10,0.1,90,-54.47915550699766,114851.1259313533,17239.408379273194,-54.47915550699766,17239.408379273205,0.0
9542.355005582413,17360.895849557633,2408000,10,55956.86269774674,0.1,17360.895849557633,91,9542.35500558242,0.0,10,0.1,91,-61.12220596268219,55956.86269774674,9542.35500558242,-61.12220596268219,9542.355005582413,0.0
11360.769032674405,15646.545034908177,2432000,10,42647.433443218586,0.0,15646.545034908177,92,11360.769032674409,0.0,10,0.0,92,-50.23581803199385,42647.433443218586,11360.769032674409,-50.23581803199385,11360.769032674405,0.0
4032.1632147783066,8172.047267554946,2456000,10,20441.489635585618,0.0,8172.047267554946,93,4032.163214778305,0.0,10,0.0,93,-57.666503381397014,20441.489635585618,4032.163214778305,-57.666503381397014,4032.1632147783066,0.0
9005.123835117125,14132.361786487023,2480000,10,47766.55093622801,0.1,14132.361786487023,94,9005.123835117125,0.0,10,0.1,94,-86.05968481542409,47766.55093622801,9005.123835117125,-86.05968481542409,9005.123835117125,0.0
3971.0718452242886,8044.874447606926,2504000,10,20333.303773159238,0.0,8044.874447606926,95,3971.0718452242886,0.0,10,0.0,95,-54.836042988760646,20333.303773159238,3971.0718452242886,-54.836042988760646,3971.0718452242886,0.0
19767.934995743737,29938.82027918461,2528000,10,102507.51671365998,0.3,29938.82027918461,96,19767.934995743737,0.0,10,0.3,96,-51.73107144541057,102507.51671365998,19767.934995743737,-51.73107144541057,19767.934995743737,0.0
5723.157274106102,8862.815517752322,2552000,10,20395.359394974475,0.0,8862.815517752322,97,5723.157274106101,0.0,10,0.0,97,-55.10535349930283,20395.359394974475,5723.157274106101,-55.10535349930283,5723.157274106102,0.0
10691.826780821662,13698.304545353962,2576000,10,33047.54041276673,0.0,13698.304545353962,98,10691.82678082166,0.0,10,0.0,98,-55.040317542206495,33047.54041276673,10691.82678082166,-55.040317542206495,10691.826780821662,0.0
24325.8207534298,36007.11868088,2600000,10,122620.35224029704,0.1,36007.11868088,99,24325.82075342979,0.0,10,0.1,99,-55.05618948612355,122620.35224029704,24325.82075342979,-55.05618948612355,24325.8207534298,0.0
