assembly-v1/StdReturn,Average/Iteration,MetaTest/Average/StdReturn,policy/KL,MetaTest/assembly-v1/SuccessRate,Average/SuccessRate,TotalEnvSteps,assembly-v1/MinReturn,MetaTest/assembly-v1/StdReturn,Average/TerminationRate,MetaTest/Average/NumEpisodes,assembly-v1/NumEpisodes,assembly-v1/TerminationRate,MetaTest/Average/AverageReturn,assembly-v1/AverageDiscountedReturn,Average/MaxReturn,MetaTest/Average/MaxReturn,MetaTest/assembly-v1/NumEpisodes,assembly-v1/Iteration,policy/KLBefore,MetaTest/Average/Iteration,Average/NumEpisodes,Average/AverageDiscountedReturn,MetaTest/assembly-v1/MinReturn,assembly-v1/AverageReturn,LinearFeatureBaseline/ExplainedVariance,assembly-v1/SuccessRate,Average/StdReturn,assembly-v1/MaxReturn,Average/AverageReturn,MetaTest/assembly-v1/AverageReturn,MetaTest/assembly-v1/Iteration,MetaTest/assembly-v1/AverageDiscountedReturn,policy/LossAfter,MetaTest/Average/SuccessRate,policy/LossBefore,MetaTest/Average/TerminationRate,MetaTest/Average/AverageDiscountedReturn,Average/MinReturn,MetaTest/assembly-v1/TerminationRate,MetaTest/Average/MinReturn,policy/dLoss,policy/Entropy,MetaTest/assembly-v1/MaxReturn
0.57554017552128,66,,0.0024635396,,0.0,1340000,-14.83755206550287,,0.0,,100,0.0,,-5.944083574155167,-12.0178927231291,,,66,0.0,,100,-5.944083574155167,,-13.061683226273786,0.5091695720697689,0.0,0.57554017552128,-12.0178927231291,-13.061683226273786,,,,0.0042032613,,0.0014284702,,,-14.83755206550287,,,-0.002774791,4.5556684,
0.6748671662595401,67,,0.0063334093,,0.0,1360000,-15.128039735472038,,0.0,,100,0.0,,-5.916690919640155,-11.795325674772092,,,67,0.0,,100,-5.916690919640155,,-13.0612556472268,0.4628067041946551,0.0,0.6748671662595401,-11.795325674772092,-13.0612556472268,,,,0.006038184,,0.0013272602,,,-15.128039735472038,,,-0.004710924,4.538738,
0.6386394827976761,68,,0.0061579323,,0.0,1380000,-15.072407399524067,,0.0,,100,0.0,,-5.867890992666937,-11.65803021419359,,,68,0.0,,100,-5.867890992666937,,-12.922035995445349,0.4515055533742951,0.0,0.6386394827976761,-11.65803021419359,-12.922035995445349,,,,0.0072966423,,0.002222127,,,-15.072407399524067,,,-0.005074515,4.5206447,
0.6029666113608821,69,,0.011209562,,0.0,1400000,-14.618074244818002,,0.0,,100,0.0,,-5.780752165057023,-11.319834322347175,,,69,0.0,,100,-5.780752165057023,,-12.751631844108635,0.47899631580468327,0.0,0.6029666113608821,-11.319834322347175,-12.751631844108635,,,,0.0074643106,,0.0007743561,,,-14.618074244818002,,,-0.0066899545,4.499592,
0.7242991035688056,70,0.6494064569389273,0.003732737,0.0,0.0,1420000,-15.967785570555169,0.6494064569389273,0.0,10,100,0.0,-12.793739047570053,-5.752992508616326,-11.414616077552,-11.606077298328536,10,70,0.0,7,100,-5.752992508616326,-13.949398377114582,-12.630590856294823,0.3707019753161741,0.0,0.7242991035688056,-11.414616077552,-12.630590856294823,-12.793739047570053,7,-12.793739047570053,0.0058660135,0.0,0.0015427166,0.0,-12.793739047570053,-15.967785570555169,0.0,-13.949398377114582,-0.0043232967,4.484046,-11.606077298328536
0.6429062921424668,71,,0.008142145,,0.0,1440000,-14.65006297876861,,0.0,,100,0.0,,-5.726560152140671,-11.409614201487674,,,71,0.0,,100,-5.726560152140671,,-12.536832056781927,0.4470656014156218,0.0,0.6429062921424668,-11.409614201487674,-12.536832056781927,,,,0.0073037813,,0.0017755826,,,-14.65006297876861,,,-0.0055281986,4.463973,
0.6352807155978082,72,,0.024557447,,0.0,1460000,-15.477752033284434,,0.0,,100,0.0,,-5.677329524577495,-11.215966931059848,,,72,0.0,,100,-5.677329524577495,,-12.513092582694691,0.3669708555577361,0.0,0.6352807155978082,-11.215966931059848,-12.513092582694691,,,,0.010129856,,0.0014240413,,,-15.477752033284434,,,-0.008705814,4.4422345,
0.6338288856965257,73,,0.0070459046,,0.0,1480000,-14.302121820922535,,0.0,,100,0.0,,-5.729105155680395,-11.457444120863508,,,73,0.0,,100,-5.729105155680395,,-12.668804782672954,0.457492222831551,0.0,0.6338288856965257,-11.457444120863508,-12.668804782672954,,,,0.0051816693,,0.000661372,,,-14.302121820922535,,,-0.004520297,4.4253306,
0.5206301729690709,74,,0.005844506,,0.0,1500000,-14.508826371719008,,0.0,,100,0.0,,-5.641082882444213,-11.493406095489494,,,74,0.0,,100,-5.641082882444213,,-12.419546422038417,0.4834127258037557,0.0,0.5206301729690709,-11.493406095489494,-12.419546422038417,,,,0.0055267904,,0.0011565483,,,-14.508826371719008,,,-0.0043702424,4.4091954,
0.584765899090161,75,,0.0063952925,,0.0,1520000,-13.836025744226912,,0.0,,100,0.0,,-5.571191045179216,-11.255480797490433,,,75,0.0,,100,-5.571191045179216,,-12.295572794731138,0.5225322433603657,0.0,0.584765899090161,-11.255480797490433,-12.295572794731138,,,,0.0058482275,,0.0011836392,,,-13.836025744226912,,,-0.0046645883,4.3921576,
0.5664826064791746,76,,0.004175508,,0.0,1540000,-14.597360530241241,,0.0,,100,0.0,,-5.5287461394919974,-11.095091501327932,,,76,0.0,,100,-5.5287461394919974,,-12.13313609144717,0.4776469890169346,0.0,0.5664826064791746,-11.095091501327932,-12.13313609144717,,,,0.007581301,,0.0021333166,,,-14.597360530241241,,,-0.0054479847,4.3726015,
0.5045436268984524,77,,0.005836352,,0.0,1560000,-14.063546012039332,,0.0,,100,0.0,,-5.5192825396662695,-11.22523867314655,,,77,0.0,,100,-5.5192825396662695,,-12.111690823445462,0.5257688335550387,0.0,0.5045436268984524,-11.22523867314655,-12.111690823445462,,,,0.0069024675,,0.0011868295,,,-14.063546012039332,,,-0.005715638,4.3534856,
0.5282217010396587,78,,0.005140141,,0.0,1580000,-13.703876334125946,,0.0,,100,0.0,,-5.520302308993078,-11.16946184669753,,,78,0.0,,100,-5.520302308993078,,-12.122739863982071,0.5551702580092853,0.0,0.5282217010396587,-11.16946184669753,-12.122739863982071,,,,0.00741412,,0.0016220638,,,-13.703876334125946,,,-0.005792056,4.333088,
0.4270949205401661,79,,0.00949632,,0.0,1600000,-13.36010901283817,,0.0,,100,0.0,,-5.442966084777444,-11.073019117111135,,,79,0.0,,100,-5.442966084777444,,-11.936070267194527,0.582525837578244,0.0,0.4270949205401661,-11.073019117111135,-11.936070267194527,,,,0.007532811,,0.0016538544,,,-13.36010901283817,,,-0.0058789565,4.3143625,
0.4606498739868293,80,0.5527885498331143,0.022632897,0.0,0.0,1620000,-13.099469200053454,0.5527885498331143,0.0,10,100,0.0,-12.241384051843813,-5.404798743370034,-10.791764240045095,-11.251170142836664,10,80,0.0,8,100,-5.404798743370034,-12.978440912975808,-11.839341052104949,0.5385416325724028,0.0,0.4606498739868293,-10.791764240045095,-11.839341052104949,-12.241384051843813,8,-12.241384051843813,0.0067620194,0.0,0.0014434254,0.0,-12.241384051843813,-13.099469200053454,0.0,-12.978440912975808,-0.005318594,4.3010297,-11.251170142836664
0.5048253331717134,81,,0.013336896,,0.0,1640000,-13.662386683135619,,0.0,,100,0.0,,-5.411100178853227,-10.77115572460756,,,81,0.0,,100,-5.411100178853227,,-11.878803068278689,0.5692144758193903,0.0,0.5048253331717134,-10.77115572460756,-11.878803068278689,,,,0.003733798,,0.00043377499,,,-13.662386683135619,,,-0.003300023,4.292015,
0.48993223427315413,82,,0.010493309,,0.0,1660000,-13.31135938359126,,0.0,,100,0.0,,-5.425358439469294,-11.04432028033634,,,82,0.0,,100,-5.425358439469294,,-11.947597556896469,0.5291582736736578,0.0,0.48993223427315413,-11.04432028033634,-11.947597556896469,,,,0.0046083103,,0.0008806755,,,-13.31135938359126,,,-0.003727635,4.27784,
0.5146869715687384,83,,0.005325664,,0.0,1680000,-14.539373495709816,,0.0,,100,0.0,,-5.36407534053318,-10.906312964065984,,,83,0.0,,100,-5.36407534053318,,-11.78519054281226,0.5572307699476879,0.0,0.5146869715687384,-10.906312964065984,-11.78519054281226,,,,0.0063286936,,0.0010480785,,,-14.539373495709816,,,-0.005280615,4.2599483,
0.4233642287476595,84,,0.016491516,,0.0,1700000,-13.054125150412089,,0.0,,100,0.0,,-5.324049091797094,-10.818473302035034,,,84,0.0,,100,-5.324049091797094,,-11.675312990836108,0.6166263750242653,0.0,0.4233642287476595,-10.818473302035034,-11.675312990836108,,,,0.0066366293,,0.00082109164,,,-13.054125150412089,,,-0.0058155376,4.2433357,
0.6519756826709028,85,,0.02744187,,0.0,1720000,-14.067968246383463,,0.0,,100,0.0,,-5.357028573265763,-10.650758775412065,,,85,0.0,,100,-5.357028573265763,,-11.749179205694107,0.4166240881900567,0.0,0.6519756826709028,-10.650758775412065,-11.749179205694107,,,,0.0055493726,,-0.00015970784,,,-14.067968246383463,,,-0.0057090805,4.2281833,
0.4056280914001143,86,,0.006364024,,0.0,1740000,-12.764958320459959,,0.0,,100,0.0,,-5.312443800401715,-10.803143489556048,,,86,0.0,,100,-5.312443800401715,,-11.65871848082249,0.5783001496854598,0.0,0.4056280914001143,-10.803143489556048,-11.65871848082249,,,,0.005069432,,0.0005848227,,,-12.764958320459959,,,-0.0044846092,4.213512,
0.4328401789316836,87,,0.0093097985,,0.0,1760000,-13.172517911225366,,0.0,,100,0.0,,-5.330596966222247,-10.791186058710402,,,87,0.0,,100,-5.330596966222247,,-11.687465197169832,0.5963519742588874,0.0,0.4328401789316836,-10.791186058710402,-11.687465197169832,,,,0.0052726017,,0.0010697357,,,-13.172517911225366,,,-0.004202866,4.1980867,
0.46932701084971534,88,,0.007196149,,0.0,1780000,-12.985542150935174,,0.0,,100,0.0,,-5.295465374168256,-10.73635891349443,,,88,0.0,,100,-5.295465374168256,,-11.58762073959406,0.5442682710501114,0.0,0.46932701084971534,-10.73635891349443,-11.58762073959406,,,,0.006371049,,0.0010343506,,,-12.985542150935174,,,-0.0053366986,4.1798253,
0.350382744842268,89,,0.014099887,,0.0,1800000,-12.521867879490246,,0.0,,100,0.0,,-5.260628096267771,-10.869921996888595,,,89,0.0,,100,-5.260628096267771,,-11.490597346597491,0.6184224541779819,0.0,0.350382744842268,-10.869921996888595,-11.490597346597491,,,,0.0066038575,,0.0013519011,,,-12.521867879490246,,,-0.005251956,4.163894,
0.358606981824938,90,0.4619608648720119,0.032052748,0.0,0.0,1820000,-12.410514635416568,0.4619608648720119,0.0,10,100,0.0,-11.485881054867608,-5.241421452621885,-10.671609501676372,-11.014740077825262,10,90,0.0,9,100,-5.241421452621885,-12.534818182040471,-11.467533889575632,0.5706364004067213,0.0,0.358606981824938,-10.671609501676372,-11.467533889575632,-11.485881054867608,9,-11.48588105486761,0.0062555103,0.0,0.00058634626,0.0,-11.48588105486761,-12.410514635416568,0.0,-12.534818182040471,-0.005669164,4.1533537,-11.014740077825262
0.4597213579311862,91,,0.012706938,,0.0,1840000,-13.141256217732955,,0.0,,100,0.0,,-5.301259857657174,-10.752226755195148,,,91,0.0,,100,-5.301259857657174,,-11.66265357249527,0.502709116936991,0.0,0.4597213579311862,-10.752226755195148,-11.66265357249527,,,,0.004991048,,0.0013121011,,,-13.141256217732955,,,-0.0036789468,4.140946,
0.4365031269914152,92,,0.01458159,,0.0,1860000,-13.381920817047213,,0.0,,100,0.0,,-5.293036647151988,-10.48848518279686,,,92,0.0,,100,-5.293036647151988,,-11.635588220932773,0.49276632658953357,0.0,0.4365031269914152,-10.48848518279686,-11.635588220932773,,,,0.0049336725,,0.0008193123,,,-13.381920817047213,,,-0.00411436,4.1275625,
0.3744430746211187,93,,0.0048488365,,0.0,1880000,-12.51114400576524,,0.0,,100,0.0,,-5.256474038290746,-10.5917350768927,,,93,0.0,,100,-5.256474038290746,,-11.522164201238875,0.5481564789911515,0.0,0.3744430746211187,-10.5917350768927,-11.522164201238875,,,,0.004506382,,0.00094950583,,,-12.51114400576524,,,-0.0035568764,4.1146884,
0.4252163899220561,94,,0.009255047,,0.0,1900000,-12.690174976165213,,0.0,,100,0.0,,-5.221991964803579,-10.578116600872303,,,94,0.0,,100,-5.221991964803579,,-11.412006106969272,0.5574522554393555,0.0,0.4252163899220561,-10.578116600872303,-11.412006106969272,,,,0.004630388,,0.0005751606,,,-12.690174976165213,,,-0.0040552276,4.10051,
0.35054158171312755,95,,0.0091639,,0.0,1920000,-12.714933749266834,,0.0,,100,0.0,,-5.215788972110545,-10.65982268480346,,,95,0.0,,100,-5.215788972110545,,-11.412249697491188,0.5558334565680598,0.0,0.35054158171312755,-10.65982268480346,-11.412249697491188,,,,0.0056700488,,0.0012375183,,,-12.714933749266834,,,-0.0044325306,4.085285,
0.3541963660254415,96,,0.010398178,,0.0,1940000,-12.421329711851376,,0.0,,100,0.0,,-5.167111079711165,-10.658499524830798,,,96,0.0,,100,-5.167111079711165,,-11.278269193707999,0.5792320533598115,0.0,0.3541963660254415,-10.658499524830798,-11.278269193707999,,,,0.0056482996,,0.0015318657,,,-12.421329711851376,,,-0.0041164337,4.0723124,
0.4005824626801982,97,,0.003530148,,0.0,1960000,-13.006269495087276,,0.0,,100,0.0,,-5.135873709066417,-10.571756107425374,,,97,0.0,,100,-5.135873709066417,,-11.258322150709661,0.6049322099900183,0.0,0.4005824626801982,-10.571756107425374,-11.258322150709661,,,,0.0046398668,,0.0009792825,,,-13.006269495087276,,,-0.0036605843,4.0589285,
0.39852762979869977,98,,0.0069782934,,0.0,1980000,-12.500817714088306,,0.0,,100,0.0,,-5.101878846750432,-10.331551819116285,,,98,0.0,,100,-5.101878846750432,,-11.154512211927045,0.5459081670627046,0.0,0.39852762979869977,-10.331551819116285,-11.154512211927045,,,,0.004138559,,0.0008383405,,,-12.500817714088306,,,-0.0033002186,4.0469217,
0.33974790797158394,99,,0.0049703903,,0.0,2000000,-12.253985289068916,,0.0,,100,0.0,,-5.077826205852376,-10.335327828878816,,,99,0.0,,100,-5.077826205852376,,-11.097721083499176,0.5841924011298623,0.0,0.33974790797158394,-10.335327828878816,-11.097721083499176,,,,0.0058884127,,0.0012987861,,,-12.253985289068916,,,-0.0045896266,4.0320745,
