Average/AverageDiscountedReturn,push-v1/AverageDiscountedReturn,MetaTest/Average/SuccessRate,GaussianMLPPolicy/Entropy,MetaTest/Average/MaxReturn,MetaTest/Average/NumEpisodes,Average/MaxReturn,push-v1/MinReturn,push-v1/MaxReturn,MetaTest/push-v1/AverageReturn,GaussianMLPPolicy/KLAfter,push-v1/AverageReturn,push-v1/NumEpisodes,push-v1/SuccessRate,push-v1/TerminationRate,MetaTest/push-v1/MinReturn,MetaTest/Average/Iteration,GaussianMLPPolicy/LossBefore,MetaTest/push-v1/AverageDiscountedReturn,MetaTest/push-v1/StdReturn,MetaTest/push-v1/MaxReturn,MetaTest/push-v1/SuccessRate,MetaTest/push-v1/Iteration,Average/Iteration,Average/AverageReturn,GaussianMLPPolicy/LossAfter,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/TerminationRate,Average/NumEpisodes,MetaTest/push-v1/TerminationRate,MetaTest/Average/AverageReturn,TotalEnvSteps,push-v1/StdReturn,MetaTest/push-v1/NumEpisodes,Iteration,GaussianMLPPolicy/dLoss,push-v1/Iteration,Average/MinReturn,MetaTest/Average/MinReturn,Average/SuccessRate,GaussianMLPPolicy/KLBefore,MetaTest/Average/StdReturn,Average/StdReturn,Average/TerminationRate
4341.683260102396,4341.683260102396,,5.508368015289307,,,123735.74441784444,-20.795834165972604,123735.74441784444,,7.96272524894448e-06,14209.448064642262,200,0.125,0.0,,,1.071416363629396e-06,,,,,,64,14209.448064642262,1.060153635989991e-06,,,200,,,5200000,23862.398467118626,,64,1.1262727639405057e-08,64,-20.795834165972604,,0.125,0.0,,23862.398467118626,0.0
4168.933678521742,4168.933678521742,,5.508363246917725,,,102503.57881534674,-27.628401523650027,102503.57881534674,,5.947676072537433e-06,13642.07935509544,200,0.14,0.0,,,-1.1664201160499488e-08,,,,,,65,13642.07935509544,-2.007721988661615e-08,,,200,,,5280000,20204.417311740337,,65,8.413018726116661e-09,65,-27.628401523650027,,0.14,0.0,,20204.417311740337,0.0
4564.661403474583,4564.661403474583,,5.507087707519531,,,142720.51161575507,-29.47873187950319,142720.51161575507,,1.8753771655610763e-05,14910.67137515963,200,0.11,0.0,,,-2.6373256787337596e-06,,,,,,66,14910.67137515963,-2.663877694430994e-06,,,200,,,5360000,22523.534346483222,,66,2.655201569723431e-08,66,-29.47873187950319,,0.11,0.0,,22523.534346483222,0.0
4404.126986650581,4404.126986650581,,5.506425857543945,,,98111.50989975678,-40.05987472688359,98111.50989975678,,3.3468070341768907e-06,15216.44561569826,200,0.105,0.0,,,-2.887866230594227e-06,,,,,,67,15216.44561569826,-2.892620614147745e-06,,,200,,,5440000,20518.464774657714,,67,4.754383553517982e-09,67,-40.05987472688359,,0.105,0.0,,20518.464774657714,0.0
4121.653339348894,4121.653339348894,,5.506027698516846,,,127619.64674243545,-42.737673582942506,127619.64674243545,,3.1238291740010027e-06,13106.414485241072,200,0.105,0.0,,,-2.041212837866624e-06,,,,,,68,13106.414485241072,-2.0456550373637583e-06,,,200,,,5520000,19861.86164715981,,68,4.442199497134425e-09,68,-42.737673582942506,,0.105,0.0,,19861.86164715981,0.0
4903.924949626436,4903.924949626436,,5.5053558349609375,,,164808.867775847,-31.09050102473215,164808.867775847,,1.2204491213196889e-05,16329.65299907013,200,0.17,0.0,,,-1.7791120399124338e-06,,,,,,69,16329.65299907013,-1.79636447228404e-06,,,200,,,5600000,26807.940736401368,,69,1.725243237160612e-08,69,-31.09050102473215,,0.17,0.0,,26807.940736401368,0.0
3636.681295195093,3636.681295195093,0.3,5.504244327545166,179180.4634662491,50,117508.42877381075,-33.72076340345056,117508.42877381075,27066.739839174614,4.280791472410783e-05,12019.849885615007,200,0.1,0.0,-18.07255921585419,7,-1.6025318245738163e-06,27066.739839174617,36434.42634020103,179180.4634662491,0.3,7,70,12019.849885615007,-1.6631441894787713e-06,27066.739839174617,0.0,200,0.0,27066.739839174614,5680000,21455.750204301807,50,70,6.061236490495503e-08,70,-33.72076340345056,-18.07255921585419,0.1,0.0,36434.42634020103,21455.750204301807,0.0
5714.343590824417,5714.343590824417,,5.505709171295166,,,183621.26994049962,-26.143773882989496,183621.26994049962,,1.6898160538403317e-05,18701.225310737387,200,0.155,0.0,,,1.426978201379825e-06,,,,,,71,18701.225310737387,1.4030185866431566e-06,,,200,,,5760000,28215.760134329845,,71,2.39596147366683e-08,71,-26.143773882989496,,0.155,0.0,,28215.760134329845,0.0
4301.185899292394,4301.185899292394,,5.50581169128418,,,109260.33671507092,-22.288401851939252,109260.33671507092,,4.2300825953134336e-06,14083.285692378646,200,0.14,0.0,,,4.0567041992289887e-07,,,,,,72,14083.285692378646,3.9969327758626605e-07,,,200,,,5840000,20390.85068729245,,72,5.9771423366328236e-09,72,-22.288401851939252,,0.14,0.0,,20390.85068729245,0.0
3816.5061718368656,3816.5061718368656,,5.505956172943115,,,135661.7140185139,-23.88540789444145,135661.7140185139,,3.21396000799723e-05,12372.758505495907,200,0.09,0.0,,,2.6969661348630325e-07,,,,,,73,12372.758505495907,2.2412136502225621e-07,,,200,,,5920000,22637.406510510165,,73,4.5575248464047036e-08,73,-23.88540789444145,,0.09,0.0,,22637.406510510165,0.0
4780.237604363033,4780.237604363033,,5.50410270690918,,,156569.41131067608,-42.091419812346636,156569.41131067608,,1.3846528418071102e-05,15913.685604948714,200,0.15,0.0,,,-2.7656599286274286e-06,,,,,,74,15913.685604948714,-2.7852593120769598e-06,,,200,,,6000000,25699.79503017342,,74,1.959938344953116e-08,74,-42.091419812346636,,0.15,0.0,,25699.79503017342,0.0
4423.478309754692,4423.478309754692,,5.504003047943115,,,154244.43573988925,-45.6809812839207,154244.43573988925,,1.448275270377053e-05,14351.790505969217,200,0.135,0.0,,,-1.7896677206863387e-07,,,,,,75,14351.790505969217,-1.9943831830460113e-07,,,200,,,6080000,25453.43375739512,,75,2.0471546235967253e-08,75,-45.6809812839207,,0.135,0.0,,25453.43375739512,0.0
4666.011110063063,4666.011110063063,,5.503555774688721,,,219018.95281856178,-22.911880692167095,219018.95281856178,,3.123220494671841e-06,15625.578378453516,200,0.135,0.0,,,-1.6344116602340364e-06,,,,,,76,15625.578378453516,-1.6388054291383014e-06,,,200,,,6160000,25195.602521408247,,76,4.393768904265016e-09,76,-22.911880692167095,,0.135,0.0,,25195.602521408247,0.0
4569.521218032084,4569.521218032084,,5.502121448516846,,,116710.5165647795,-26.304065875997132,116710.5165647795,,1.460014573240187e-05,14464.323192846612,200,0.145,0.0,,,-3.2179639219975797e-06,,,,,,77,14464.323192846612,-3.238635599700501e-06,,,200,,,6240000,20657.20539595767,,77,2.0671677702921443e-08,77,-26.304065875997132,,0.145,0.0,,20657.20539595767,0.0
4235.344316399228,4235.344316399228,,5.497368335723877,,,141434.46971377468,-23.60006794555369,141434.46971377468,,9.708937795949169e-06,13628.214250594034,200,0.11,0.0,,,-3.39236794388853e-06,,,,,,78,13628.214250594034,-3.406107225600863e-06,,,200,,,6320000,22791.71942312282,,78,1.373928171233274e-08,78,-23.60006794555369,,0.11,0.0,,22791.71942312282,0.0
5169.475589228311,5169.475589228311,,5.4987945556640625,,,167093.64498903145,-26.548746475159255,167093.64498903145,,1.6172893083421513e-05,17173.264941413454,200,0.135,0.0,,,2.7116789169667754e-06,,,,,,79,17173.264941413454,2.6887964850175194e-06,,,200,,,6400000,26119.34262194929,,79,2.2882431949255988e-08,79,-26.548746475159255,,0.135,0.0,,26119.34262194929,0.0
4174.026266081601,4174.026266081601,0.18,5.499971866607666,120731.5012336913,50,126960.76097730867,-49.84381559261422,126960.76097730867,17768.006757798215,3.309211024316028e-05,13692.311046823765,200,0.12,0.0,-20.717139787140304,8,2.080353624478448e-06,17768.00675779821,28919.262510008302,120731.5012336913,0.18,8,80,13692.311046823765,2.0334664441179484e-06,17768.00675779821,0.0,200,0.0,17768.006757798215,6480000,22480.908554715876,50,80,4.688718036049977e-08,80,-49.84381559261422,-20.717139787140304,0.12,0.0,28919.262510008302,22480.908554715876,0.0
4148.119742376376,4148.119742376376,,5.4963812828063965,,,124474.1070278271,-25.39962835910122,124474.1070278271,,1.0382768778072204e-05,13941.287160505757,200,0.13,0.0,,,-4.1032026274478994e-06,,,,,,81,13941.287160505757,-4.117900971323252e-06,,,200,,,6560000,22905.62460299226,,81,1.4698343875352293e-08,81,-25.39962835910122,,0.13,0.0,,22905.62460299226,0.0
4419.497612004043,4419.497612004043,,5.496455669403076,,,114654.06370629928,-71.80030296545556,114654.06370629928,,1.6103451343951747e-05,14805.491989628561,200,0.18,0.0,,,4.7131553060353326e-07,,,,,,82,14805.491989628561,4.485268618736882e-07,,,200,,,6640000,22744.439851918098,,82,2.2788668729845085e-08,82,-71.80030296545556,,0.18,0.0,,22744.439851918098,0.0
4502.884429972711,4502.884429972711,,5.4952874183654785,,,100477.12863406751,-79.64357504939152,100477.12863406751,,9.657331247581169e-06,14699.98426683726,200,0.14,0.0,,,-1.6572114418522688e-06,,,,,,83,14699.98426683726,-1.670886376814451e-06,,,200,,,6720000,21914.481715618796,,83,1.3674934962182306e-08,83,-79.64357504939152,,0.14,0.0,,21914.481715618796,0.0
4418.997837469842,4418.997837469842,,5.495730400085449,,,153013.47576201914,-61.83983997298994,153013.47576201914,,3.6936221476935316e-06,13951.638740827171,200,0.15,0.0,,,7.454107731064141e-07,,,,,,84,13951.638740827171,7.401903303616564e-07,,,200,,,6800000,22225.634963816807,,84,5.220442744757747e-09,84,-61.83983997298994,,0.15,0.0,,22225.634963816807,0.0
7132.028745112557,7132.028745112557,,5.495327949523926,,,175954.09822254683,-23.541975870807423,175954.09822254683,,6.541499260492856e-06,23676.329076128197,200,0.215,0.0,,,-2.3395575681206537e-06,,,,,,85,23676.329076128197,-2.348812586205895e-06,,,200,,,6880000,33129.8812130491,,85,9.255018085241318e-09,85,-23.541975870807423,,0.215,0.0,,33129.8812130491,0.0
