MetaTest/Average/SuccessRate,drawer-close-v1/StdReturn,GaussianMLPPolicy/dLoss,Average/SuccessRate,GaussianMLPPolicy/LossAfter,Average/MinReturn,MetaTest/drawer-close-v1/Iteration,MetaTest/Average/TerminationRate,MetaTest/drawer-close-v1/MinReturn,GaussianMLPPolicy/KLAfter,MetaTest/drawer-close-v1/MaxReturn,drawer-close-v1/NumEpisodes,Average/MaxReturn,Average/StdReturn,MetaTest/drawer-close-v1/AverageReturn,MetaTest/Average/NumEpisodes,Average/Iteration,drawer-close-v1/MinReturn,MetaTest/Average/MaxReturn,drawer-close-v1/Iteration,TotalEnvSteps,drawer-close-v1/AverageReturn,Average/NumEpisodes,MetaTest/Average/StdReturn,drawer-close-v1/AverageDiscountedReturn,drawer-close-v1/MaxReturn,MetaTest/drawer-close-v1/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/drawer-close-v1/AverageDiscountedReturn,Average/AverageReturn,drawer-close-v1/SuccessRate,MetaTest/drawer-close-v1/SuccessRate,GaussianMLPPolicy/Entropy,MetaTest/Average/AverageReturn,MetaTest/drawer-close-v1/NumEpisodes,drawer-close-v1/TerminationRate,Average/TerminationRate,GaussianMLPPolicy/LossBefore,Average/AverageDiscountedReturn,MetaTest/drawer-close-v1/StdReturn,MetaTest/Average/Iteration,Iteration,MetaTest/Average/MinReturn,GaussianMLPPolicy/KLBefore
1.0,26598.37332348222,1.814349559481343e-08,0.38,-2.4049876401477377e-07,-19.210762992614445,142,0.0,15818.238355435025,1.282093126064865e-05,15818.238355435025,200,161498.64287938803,26598.37332348222,15818.238355435025,1,142,-19.210762992614445,15818.238355435025,142,11440000,12725.815720705988,200,0.0,3056.4524852923623,161498.64287938803,0.0,15818.238355435014,15818.238355435014,12725.815720705988,0.38,1.0,5.650600910186768,15818.238355435025,1,0.0,0.0,-2.2235526841996034e-07,3056.4524852923623,0.0,142,142,15818.238355435025,0.0
0.0,35019.16095052538,2.1662316385118174e-09,0.385,-1.1598162785730892e-07,-16.921152247955245,143,0.0,-12.868976220142436,1.483219648434897e-06,-12.868976220142436,200,232896.2242342083,35019.16095052538,-12.868976220142436,1,143,-16.921152247955245,-12.868976220142436,143,11520000,18141.592555869356,200,0.0,4269.46172798026,232896.2242342083,0.0,-12.868976220142432,-12.868976220142432,18141.592555869356,0.385,0.0,5.650589942932129,-12.868976220142436,1,0.0,0.0,-1.138153962187971e-07,4269.46172798026,0.0,143,143,-12.868976220142436,0.0
0.0,42256.70067120199,1.1764996088459156e-08,0.405,2.312926426384365e-06,-18.69159985687678,144,0.0,-11.677118743798012,8.312435056723189e-06,-11.677118743798012,200,223551.63634263503,42256.70067120199,-11.677118743798012,1,144,-18.69159985687678,-11.677118743798012,144,11600000,20923.656849791547,200,0.0,5096.728289985107,223551.63634263503,0.0,-11.677118743798008,-11.677118743798008,20923.656849791547,0.405,0.0,5.651434898376465,-11.677118743798012,1,0.0,0.0,2.3246914224728243e-06,5096.728289985107,0.0,144,144,-11.677118743798012,0.0
1.0,35398.06087482156,1.3168815371500386e-08,0.38,1.3904252682550577e-07,-17.460377391358595,145,0.0,219447.83128029187,9.298509212385397e-06,219447.83128029187,200,194942.7640566747,35398.06087482156,219447.83128029187,1,145,-17.460377391358595,219447.83128029187,145,11680000,17622.435386995392,200,0.0,4216.0450635028365,194942.7640566747,0.0,219447.83128029178,219447.83128029178,17622.435386995392,0.38,1.0,5.651603698730469,219447.83128029187,1,0.0,0.0,1.5221134219700616e-07,4216.0450635028365,0.0,145,145,219447.83128029187,0.0
0.0,42927.80794428523,2.464048520778306e-09,0.295,-3.1094100449990947e-06,-17.988281782568148,146,0.0,-11.683748266764248,1.7179190763272345e-06,-11.683748266764248,200,288381.4027343047,42927.80794428523,-11.683748266764248,1,146,-17.988281782568148,-11.683748266764248,146,11760000,19319.130329647694,200,0.0,4770.828968799467,288381.4027343047,0.0,-11.683748266764251,-11.683748266764251,19319.130329647694,0.295,0.0,5.651334285736084,-11.683748266764248,1,0.0,0.0,-3.1069459964783164e-06,4770.828968799467,0.0,146,146,-11.683748266764248,0.0
1.0,33015.93365287391,9.809099310587044e-09,0.32,-3.615084835928428e-07,-22.433567429614943,147,0.0,11947.357177125523,6.956332072149962e-06,11947.357177125523,200,203002.85068220636,33015.93365287391,11947.357177125523,1,147,-22.433567429614943,11947.357177125523,147,11840000,16061.15160466033,200,0.0,3804.9070302174187,203002.85068220636,0.0,11947.357177125532,11947.357177125532,16061.15160466033,0.32,1.0,5.650944709777832,11947.357177125523,1,0.0,0.0,-3.516993842822558e-07,3804.9070302174187,0.0,147,147,11947.357177125523,0.0
1.0,33467.426440603456,3.538366399880033e-08,0.35,3.4804384085873608e-06,-19.729466072955894,148,0.0,83589.36187121701,2.4938490241765976e-05,83589.36187121701,200,216308.90702988935,33467.426440603456,83589.36187121701,1,148,-19.729466072955894,83589.36187121701,148,11920000,15996.359324800149,200,0.0,3844.70128175038,216308.90702988935,0.0,83589.36187121693,83589.36187121693,15996.359324800149,0.35,1.0,5.657297134399414,83589.36187121701,1,0.0,0.0,3.515822072586161e-06,3844.70128175038,0.0,148,148,83589.36187121701,0.0
0.0,33976.162770333605,1.9991546196251875e-09,0.35,3.3123018283731653e-07,-16.70372692577443,149,0.0,2532.2668008309834,1.4055797237233492e-06,2532.2668008309834,200,227658.9287807777,33976.162770333605,2532.2668008309834,1,149,-16.70372692577443,2532.2668008309834,149,12000000,16465.996122723427,200,0.0,3852.0026362495187,227658.9287807777,0.0,2532.2668008309856,2532.2668008309856,16465.996122723427,0.35,0.0,5.6573615074157715,2532.2668008309834,1,0.0,0.0,3.332293374569417e-07,3852.0026362495187,0.0,149,149,2532.2668008309834,0.0
0.0,28819.16799118812,1.5516491203015903e-08,0.345,5.324757239577593e-07,-17.349513498569237,150,0.0,4021.794736951172,1.0957250196952373e-05,4021.794736951172,200,209923.34339967222,28819.16799118812,4021.794736951172,1,150,-17.349513498569237,4021.794736951172,150,12080000,14012.5093605779,200,0.0,3214.2930631914182,209923.34339967222,0.0,4021.7947369511717,4021.7947369511717,14012.5093605779,0.345,0.0,5.65814733505249,4021.794736951172,1,0.0,0.0,5.479922151607752e-07,3214.2930631914182,0.0,150,150,4021.794736951172,0.0
0.0,39932.0149636859,2.0213292373227887e-08,0.37,2.525161562516587e-06,-23.01028193873835,151,0.0,1593.8515840656607,1.4265131540014409e-05,1593.8515840656607,200,206727.96150926556,39932.0149636859,1593.8515840656607,1,151,-23.01028193873835,1593.8515840656607,151,12160000,18829.9348556617,200,0.0,4271.985119369236,206727.96150926556,0.0,1593.8515840656612,1593.8515840656612,18829.9348556617,0.37,0.0,5.6588006019592285,1593.8515840656607,1,0.0,0.0,2.5453748548898147e-06,4271.985119369236,0.0,151,151,1593.8515840656607,0.0
0.0,41522.171011081744,1.1133010957564693e-08,0.335,-1.0023514960266766e-06,-21.00651513085011,152,0.0,19214.598229704574,7.880146768002305e-06,19214.598229704574,200,265551.9128252175,41522.171011081744,19214.598229704574,1,152,-21.00651513085011,19214.598229704574,152,12240000,18420.439290810897,200,0.0,4564.7821200044655,265551.9128252175,0.0,19214.598229704563,19214.598229704563,18420.439290810897,0.335,0.0,5.658469200134277,19214.598229704574,1,0.0,0.0,-9.91218485069112e-07,4564.7821200044655,0.0,152,152,19214.598229704574,0.0
0.0,41644.74748873793,7.152038961066864e-10,0.375,-1.0527910490054637e-06,-19.147447162679796,153,0.0,-14.38830238802067,4.827868451684481e-07,-14.38830238802067,200,211897.2474768884,41644.74748873793,-14.38830238802067,1,153,-19.147447162679796,-14.38830238802067,153,12320000,19407.604669668868,200,0.0,4643.586761977378,211897.2474768884,0.0,-14.388302388020682,-14.388302388020682,19407.604669668868,0.375,0.0,5.658388137817383,-14.38830238802067,1,0.0,0.0,-1.052075845109357e-06,4643.586761977378,0.0,153,153,-14.38830238802067,0.0
0.0,28819.632238450427,2.2049903236620594e-08,0.295,1.3515688124243752e-06,-20.58167865598607,154,0.0,-13.132179465828036,1.5561050531687215e-05,-13.132179465828036,200,167434.12977367683,28819.632238450427,-13.132179465828036,1,154,-20.58167865598607,-13.132179465828036,154,12400000,12927.801406237571,200,0.0,3159.2535628490164,167434.12977367683,0.0,-13.132179465828036,-13.132179465828036,12927.801406237571,0.295,0.0,5.6601996421813965,-13.132179465828036,1,0.0,0.0,1.3736187156609958e-06,3159.2535628490164,0.0,154,154,-13.132179465828036,0.0
0.0,39644.05734508027,4.246373919158941e-09,0.385,3.504887331473583e-07,-24.256244836867985,155,0.0,377.2916239978007,2.9952238946862053e-06,377.2916239978007,200,204008.45601952757,39644.05734508027,377.2916239978007,1,155,-24.256244836867985,377.2916239978007,155,12480000,20801.507737620483,200,0.0,4943.802444244653,204008.45601952757,0.0,377.2916239978009,377.2916239978009,20801.507737620483,0.385,0.0,5.660224914550781,377.2916239978007,1,0.0,0.0,3.5473510706651723e-07,4943.802444244653,0.0,155,155,377.2916239978007,0.0
0.0,38501.29196068539,2.237243279523682e-09,0.34,-1.8207962284577661e-06,-23.904701686833093,156,0.0,-14.26473986144588,1.5323064417316345e-06,-14.26473986144588,200,209171.0374085553,38501.29196068539,-14.26473986144588,1,156,-23.904701686833093,-14.26473986144588,156,12560000,20138.393302588087,200,0.0,4698.260811708683,209171.0374085553,0.0,-14.26473986144588,-14.26473986144588,20138.393302588087,0.34,0.0,5.660080909729004,-14.26473986144588,1,0.0,0.0,-1.8185589851782424e-06,4698.260811708683,0.0,156,156,-14.26473986144588,0.0
0.0,39463.123872365075,5.050742402090691e-08,0.39,-6.849198598501971e-06,-22.408113073132547,157,0.0,-13.703770981687684,3.565320002962835e-05,-13.703770981687684,200,199000.19360724057,39463.123872365075,-13.703770981687684,1,157,-22.408113073132547,-13.703770981687684,157,12640000,19313.115405389304,200,0.0,4454.335479907915,199000.19360724057,0.0,-13.70377098168769,-13.70377098168769,19313.115405389304,0.39,0.0,5.649618148803711,-13.703770981687684,1,0.0,0.0,-6.798691174481064e-06,4454.335479907915,0.0,157,157,-13.703770981687684,0.0
1.0,33400.80057808827,3.911736712325364e-09,0.375,2.8505514819698874e-06,-19.022740579056933,158,0.0,9972.447096369793,2.766590114333667e-06,9972.447096369793,200,246151.38403752862,33400.80057808827,9972.447096369793,1,158,-19.022740579056933,9972.447096369793,158,12720000,14876.043129417687,200,0.0,3564.377902363493,246151.38403752862,0.0,9972.447096369786,9972.447096369786,14876.043129417687,0.375,1.0,5.649838447570801,9972.447096369793,1,0.0,0.0,2.8544632186822128e-06,3564.377902363493,0.0,158,158,9972.447096369793,0.0
0.0,38057.05314560489,8.701135811861604e-09,0.38,-2.2515507680509472e-06,-15.983578572813165,159,0.0,151.88119568663922,6.122085324022919e-06,151.88119568663922,200,242165.34033801788,38057.05314560489,151.88119568663922,1,159,-15.983578572813165,151.88119568663922,159,12800000,20335.271359471746,200,0.0,5100.243676109232,242165.34033801788,0.0,151.88119568663933,151.88119568663933,20335.271359471746,0.38,0.0,5.649678707122803,151.88119568663922,1,0.0,0.0,-2.2428496322390856e-06,5100.243676109232,0.0,159,159,151.88119568663922,0.0
0.0,42882.00492979066,7.565517989860382e-09,0.34,-1.04617924989725e-06,-17.754422985273287,160,0.0,736.9067485531251,5.365282504499191e-06,736.9067485531251,200,260738.76170618043,42882.00492979066,736.9067485531251,1,160,-17.754422985273287,736.9067485531251,160,12880000,19860.166117929362,200,0.0,4862.524393923765,260738.76170618043,0.0,736.9067485531249,736.9067485531249,19860.166117929362,0.34,0.0,5.649428844451904,736.9067485531251,1,0.0,0.0,-1.0386137319073896e-06,4862.524393923765,0.0,160,160,736.9067485531251,0.0
0.0,41534.28378766658,4.531830199994147e-08,0.345,2.202833002229454e-06,-17.478331418143764,161,0.0,4000.098296709759,3.201824802090414e-05,4000.098296709759,200,224498.08316951004,41534.28378766658,4000.098296709759,1,161,-17.478331418143764,4000.098296709759,161,12960000,20428.788905737634,200,0.0,4866.839777368285,224498.08316951004,0.0,4000.0982967097543,4000.0982967097543,20428.788905737634,0.345,0.0,5.653259754180908,4000.098296709759,1,0.0,0.0,2.2481513042293955e-06,4866.839777368285,0.0,161,161,4000.098296709759,0.0
0.0,37854.59265131632,4.001549314125441e-09,0.425,5.52352616978169e-07,-19.900863923446046,162,0.0,5248.3095299775805,2.844503569576773e-06,5248.3095299775805,200,219385.4446555173,37854.59265131632,5248.3095299775805,1,162,-19.900863923446046,5248.3095299775805,162,13040000,19481.772388947964,200,0.0,4473.753670073804,219385.4446555173,0.0,5248.3095299775805,5248.3095299775805,19481.772388947964,0.425,0.0,5.653297424316406,5248.3095299775805,1,0.0,0.0,5.563541662922944e-07,4473.753670073804,0.0,162,162,5248.3095299775805,0.0
0.0,38175.28016708625,2.1557639229285996e-08,0.345,2.5186881202898803e-07,-17.474227767870815,163,0.0,1966.040378468193,1.5235769751598127e-05,1966.040378468193,200,300380.3907642219,38175.28016708625,1966.040378468193,1,163,-17.474227767870815,1966.040378468193,163,13120000,17340.640990288248,200,0.0,4190.659240588848,300380.3907642219,0.0,1966.0403784681932,1966.0403784681932,17340.640990288248,0.345,0.0,5.653318405151367,1966.040378468193,1,0.0,0.0,2.7342645125827403e-07,4190.659240588848,0.0,163,163,1966.040378468193,0.0
0.0,37142.89676807254,3.699597073136829e-09,0.335,2.0317327198426938e-06,-18.18956957322,164,0.0,771.5823640961567,2.626520199555671e-06,771.5823640961567,200,227912.03363626215,37142.89676807254,771.5823640961567,1,164,-18.18956957322,771.5823640961567,164,13200000,15772.05126189136,200,0.0,3634.020589375864,227912.03363626215,0.0,771.5823640961569,771.5823640961569,15772.05126189136,0.335,0.0,5.653962135314941,771.5823640961567,1,0.0,0.0,2.0354323169158306e-06,3634.020589375864,0.0,164,164,771.5823640961567,0.0
0.0,32731.59024633464,2.0222074681441882e-08,0.34,-4.732659419914853e-07,-18.408173844910102,165,0.0,28005.077735503688,1.4312933672044892e-05,28005.077735503688,200,187316.24497524058,32731.59024633464,28005.077735503688,1,165,-18.408173844910102,28005.077735503688,165,13280000,15492.440698242946,200,0.0,3663.0366506041637,187316.24497524058,0.0,28005.07773550369,28005.07773550369,15492.440698242946,0.34,0.0,5.6539306640625,28005.077735503688,1,0.0,0.0,-4.530438673100434e-07,3663.0366506041637,0.0,165,165,28005.077735503688,0.0
0.0,38443.64928474624,3.0497631087200716e-09,0.33,-1.4418840237340191e-06,-19.892518849683576,166,0.0,5044.849604084402,2.118645625159843e-06,5044.849604084402,200,183894.32486235484,38443.64928474624,5044.849604084402,1,166,-19.892518849683576,5044.849604084402,166,13360000,17185.59329450205,200,0.0,3963.606564748103,183894.32486235484,0.0,5044.849604084398,5044.849604084398,17185.59329450205,0.33,0.0,5.6537909507751465,5044.849604084402,1,0.0,0.0,-1.438834260625299e-06,3963.606564748103,0.0,166,166,5044.849604084402,0.0
0.0,33820.95666860002,7.754010766802821e-09,0.375,7.307598366423917e-07,-21.467954082080517,167,0.0,1531.8864488322379,5.483401764649898e-06,1531.8864488322379,200,194568.0098601408,33820.95666860002,1531.8864488322379,1,167,-21.467954082080517,1531.8864488322379,167,13440000,17553.77485853236,200,0.0,4219.82342112138,194568.0098601408,0.0,1531.8864488322372,1531.8864488322372,17553.77485853236,0.375,0.0,5.654090881347656,1531.8864488322379,1,0.0,0.0,7.385138474091946e-07,4219.82342112138,0.0,167,167,1531.8864488322379,0.0
0.0,37104.881908766925,9.404175216332078e-10,0.355,-1.3244618912722217e-06,-20.85249099607489,168,0.0,10420.660154988649,6.985565619288536e-07,10420.660154988649,200,202296.3833200552,37104.881908766925,10420.660154988649,1,168,-20.85249099607489,10420.660154988649,168,13520000,18177.46107799053,200,0.0,4318.136008433432,202296.3833200552,0.0,10420.660154988662,10420.660154988662,18177.46107799053,0.355,0.0,5.653993129730225,10420.660154988649,1,0.0,0.0,-1.3235214737505885e-06,4318.136008433432,0.0,168,168,10420.660154988649,0.0
0.0,28408.70241267278,1.8642765553522622e-08,0.355,-7.450993848578946e-07,-20.498732067205292,169,0.0,6419.750691470832,1.315825829806272e-05,6419.750691470832,200,188147.87695227368,28408.70241267278,6419.750691470832,1,169,-20.498732067205292,6419.750691470832,169,13600000,13332.074916855507,200,0.0,3201.943011730682,188147.87695227368,0.0,6419.7506914708265,6419.7506914708265,13332.074916855507,0.355,0.0,5.6539435386657715,6419.750691470832,1,0.0,0.0,-7.26456619304372e-07,3201.943011730682,0.0,169,169,6419.750691470832,0.0
1.0,36341.70523172927,1.810371941246558e-08,0.345,2.1406917767308187e-06,-20.785806346771018,170,0.0,2183.245568343943,1.2785148101102095e-05,2183.245568343943,200,196652.63879100716,36341.70523172927,2183.245568343943,1,170,-20.785806346771018,2183.245568343943,170,13680000,17872.99739660743,200,0.0,4124.738977468819,196652.63879100716,0.0,2183.2455683439416,2183.2455683439416,17872.99739660743,0.345,1.0,5.654665470123291,2183.245568343943,1,0.0,0.0,2.1587954961432843e-06,4124.738977468819,0.0,170,170,2183.245568343943,0.0
0.0,35896.28102442849,2.9047441785223782e-08,0.39,9.86532313618227e-07,-15.286786226767667,171,0.0,-12.690690708561712,2.0517478333204053e-05,-12.690690708561712,200,203875.65059875243,35896.28102442849,-12.690690708561712,1,171,-15.286786226767667,-12.690690708561712,171,13760000,15951.058528799495,200,0.0,3757.902233153644,203875.65059875243,0.0,-12.690690708561718,-12.690690708561718,15951.058528799495,0.39,0.0,5.656369209289551,-12.690690708561712,1,0.0,0.0,1.0155797554034507e-06,3757.902233153644,0.0,171,171,-12.690690708561712,0.0
1.0,33451.134394039014,1.5205159797915258e-08,0.32,-1.6436839587186114e-06,-20.00138163507842,172,0.0,125337.61464951794,1.0749059583758935e-05,125337.61464951794,200,186122.13315650792,33451.134394039014,125337.61464951794,1,172,-20.00138163507842,125337.61464951794,172,13840000,15970.827754941369,200,0.0,3826.4831212915515,186122.13315650792,0.0,125337.6146495179,125337.6146495179,15970.827754941369,0.32,1.0,5.655977725982666,125337.61464951794,1,0.0,0.0,-1.6284787989206961e-06,3826.4831212915515,0.0,172,172,125337.61464951794,0.0
0.0,41356.78533227308,1.4302941053756513e-08,0.465,2.674318693607347e-06,-21.942230306456082,173,0.0,-12.265447117749856,1.01114455901552e-05,-12.265447117749856,200,230896.97632047316,41356.78533227308,-12.265447117749856,1,173,-21.942230306456082,-12.265447117749856,173,13920000,21609.525683188316,200,0.0,5105.571318273668,230896.97632047316,0.0,-12.265447117749856,-12.265447117749856,21609.525683188316,0.465,0.0,5.657353401184082,-12.265447117749856,1,0.0,0.0,2.6886216346611036e-06,5105.571318273668,0.0,173,173,-12.265447117749856,0.0
1.0,32885.84484654482,7.382851663351175e-09,0.35,-2.80648691841634e-07,-19.5316546386172,174,0.0,135039.07191280543,5.2213431445125025e-06,135039.07191280543,200,201170.72459999062,32885.84484654482,135039.07191280543,1,174,-19.5316546386172,135039.07191280543,174,14000000,15327.875326228652,200,0.0,3743.1822642942675,201170.72459999062,0.0,135039.0719128053,135039.0719128053,15327.875326228652,0.35,1.0,5.657025337219238,135039.07191280543,1,0.0,0.0,-2.732658401782828e-07,3743.1822642942675,0.0,174,174,135039.07191280543,0.0
0.0,31366.189411622734,8.446363608527463e-10,0.35,5.850272373209009e-07,-18.89709189006825,175,0.0,-14.268082480340217,5.883017024643777e-07,-14.268082480340217,200,160323.96948264563,31366.189411622734,-14.268082480340217,1,175,-18.89709189006825,-14.268082480340217,175,14080000,17289.999666230866,200,0.0,4063.308755142203,160323.96948264563,0.0,-14.26808248034022,-14.26808248034022,17289.999666230866,0.35,0.0,5.6570916175842285,-14.268082480340217,1,0.0,0.0,5.858718736817536e-07,4063.308755142203,0.0,175,175,-14.268082480340217,0.0
0.0,32757.697757137335,1.7505499272374436e-08,0.41,2.760028564807726e-06,-20.974784487301722,176,0.0,-15.084684039162456,1.2369942851364613e-05,-15.084684039162456,200,188338.49570235904,32757.697757137335,-15.084684039162456,1,176,-20.974784487301722,-15.084684039162456,176,14160000,17683.11306875345,200,0.0,4150.472259525373,188338.49570235904,0.0,-15.084684039162456,-15.084684039162456,17683.11306875345,0.41,0.0,5.6604790687561035,-15.084684039162456,1,0.0,0.0,2.7775340640801005e-06,4150.472259525373,0.0,176,176,-15.084684039162456,0.0
0.0,35565.804209230424,1.3533281162381172e-09,0.37,-1.449130422770395e-06,-18.796557745593702,177,0.0,-12.717273378515115,9.641769338486483e-07,-12.717273378515115,200,211053.35691644874,35565.804209230424,-12.717273378515115,1,177,-18.796557745593702,-12.717273378515115,177,14240000,15966.117034097435,200,0.0,3901.5196315348217,211053.35691644874,0.0,-12.717273378515104,-12.717273378515104,15966.117034097435,0.37,0.0,5.659993648529053,-12.717273378515115,1,0.0,0.0,-1.4477770946541568e-06,3901.5196315348217,0.0,177,177,-12.717273378515115,0.0
0.0,40288.0630757332,3.5718130675377324e-09,0.365,1.7908223526319489e-06,-16.877828406718084,178,0.0,-12.523038256388014,2.5241424737032503e-06,-12.523038256388014,200,223586.9749450821,40288.0630757332,-12.523038256388014,1,178,-16.877828406718084,-12.523038256388014,178,14320000,21160.723528232425,200,0.0,5296.993324290393,223586.9749450821,0.0,-12.52303825638802,-12.52303825638802,21160.723528232425,0.365,0.0,5.660805702209473,-12.523038256388014,1,0.0,0.0,1.7943941656994866e-06,5296.993324290393,0.0,178,178,-12.523038256388014,0.0
0.0,39174.14772446045,1.7535739971208386e-08,0.405,3.291660732429591e-06,-16.837234813203235,179,0.0,2784.861036233239,1.2384611181914806e-05,2784.861036233239,200,256146.63892107675,39174.14772446045,2784.861036233239,1,179,-16.837234813203235,2784.861036233239,179,14400000,18960.62949719273,200,0.0,4539.38047349741,256146.63892107675,0.0,2784.8610362332392,2784.8610362332392,18960.62949719273,0.405,0.0,5.662127494812012,2784.861036233239,1,0.0,0.0,3.3091964724007994e-06,4539.38047349741,0.0,179,179,2784.861036233239,0.0
0.0,40695.64955172413,4.798721420229413e-10,0.385,-1.0067427638205118e-06,-24.165509539889253,180,0.0,-12.881728999441645,3.191873076957563e-07,-12.881728999441645,200,204704.7997518289,40695.64955172413,-12.881728999441645,1,180,-24.165509539889253,-12.881728999441645,180,14480000,20976.676080516652,200,0.0,5167.466624402368,204704.7997518289,0.0,-12.881728999441647,-12.881728999441647,20976.676080516652,0.385,0.0,5.662032127380371,-12.881728999441645,1,0.0,0.0,-1.0062628916784888e-06,5167.466624402368,0.0,180,180,-12.881728999441645,0.0
0.0,36573.01293439946,2.6031102606793866e-08,0.355,2.261456529595307e-06,-17.98069491841244,181,0.0,59.67045410269211,1.839200376707595e-05,59.67045410269211,200,224741.64597151562,36573.01293439946,59.67045410269211,1,181,-17.98069491841244,59.67045410269211,181,14560000,19482.46582034872,200,0.0,4642.337489754855,224741.64597151562,0.0,59.670454102692055,59.670454102692055,19482.46582034872,0.355,0.0,5.662856578826904,59.67045410269211,1,0.0,0.0,2.287487632202101e-06,4642.337489754855,0.0,181,181,59.67045410269211,0.0
1.0,42886.453587131124,8.599727152613923e-08,0.395,-3.6656724660133477e-06,-18.136980898337136,182,0.0,964.8651252799857,6.060494342818856e-05,964.8651252799857,200,268351.2269463431,42886.453587131124,964.8651252799857,1,182,-18.136980898337136,964.8651252799857,182,14640000,21945.56421553149,200,0.0,5270.22543369466,268351.2269463431,0.0,964.865125279986,964.865125279986,21945.56421553149,0.395,1.0,5.656021595001221,964.8651252799857,1,0.0,0.0,-3.5796751944872085e-06,5270.22543369466,0.0,182,182,964.8651252799857,0.0
0.0,34784.87020685079,6.147502062958665e-09,0.365,6.000412895446061e-07,-21.59143794255719,183,0.0,-15.956962200554958,4.343924047134351e-06,-15.956962200554958,200,239139.10720166194,34784.87020685079,-15.956962200554958,1,183,-21.59143794255719,-15.956962200554958,183,14720000,17145.412998441137,200,0.0,4108.8989802787755,239139.10720166194,0.0,-15.956962200554958,-15.956962200554958,17145.412998441137,0.365,0.0,5.656613349914551,-15.956962200554958,1,0.0,0.0,6.061887916075648e-07,4108.8989802787755,0.0,183,183,-15.956962200554958,0.0
0.0,39266.56950687325,3.026229933311697e-08,0.375,5.490406920216628e-07,-19.623188978065073,184,0.0,78.09350459838821,2.13738367165206e-05,78.09350459838821,200,193770.57466218842,39266.56950687325,78.09350459838821,1,184,-19.623188978065073,78.09350459838821,184,14800000,20372.82644405085,200,0.0,4879.565702563268,193770.57466218842,0.0,78.09350459838817,78.09350459838817,20372.82644405085,0.375,0.0,5.656813144683838,78.09350459838821,1,0.0,0.0,5.793029913547798e-07,4879.565702563268,0.0,184,184,78.09350459838821,0.0
1.0,47489.18860414599,8.072902346611954e-09,0.395,4.1689014551593573e-07,-22.149436161717922,185,0.0,91158.15412668601,5.7183910939784255e-06,91158.15412668601,200,262357.91969987866,47489.18860414599,91158.15412668601,1,185,-22.149436161717922,91158.15412668601,185,14880000,21420.41635621194,200,0.0,5189.960954656626,262357.91969987866,0.0,91158.154126686,91158.154126686,21420.41635621194,0.395,1.0,5.656946659088135,91158.15412668601,1,0.0,0.0,4.249630478625477e-07,5189.960954656626,0.0,185,185,91158.15412668601,0.0
0.0,42697.7794604399,1.033640728564933e-09,0.355,-1.5845105281186989e-06,-17.53192724364605,186,0.0,-13.321456160804269,7.371251058430062e-07,-13.321456160804269,200,216070.72885323185,42697.7794604399,-13.321456160804269,1,186,-17.53192724364605,-13.321456160804269,186,14960000,21046.379971031012,200,0.0,5004.925659085098,216070.72885323185,0.0,-13.321456160804267,-13.321456160804267,21046.379971031012,0.355,0.0,5.6567816734313965,-13.321456160804269,1,0.0,0.0,-1.583476887390134e-06,5004.925659085098,0.0,186,186,-13.321456160804269,0.0
1.0,32778.68546321533,1.154364781541517e-08,0.335,1.859703161244397e-06,-17.832951499231363,187,0.0,57378.465816634634,8.144406820065342e-06,57378.465816634634,200,223426.68042076175,32778.68546321533,57378.465816634634,1,187,-17.832951499231363,57378.465816634634,187,15040000,14200.317269159914,200,0.0,3294.754173983928,223426.68042076175,0.0,57378.46581663463,57378.46581663463,14200.317269159914,0.335,1.0,5.656912803649902,57378.465816634634,1,0.0,0.0,1.8712468090598122e-06,3294.754173983928,0.0,187,187,57378.465816634634,0.0
0.0,45628.397540660284,1.838373009377392e-09,0.375,-6.235558203115943e-07,-23.350829260031343,188,0.0,-13.724586173653062,1.2782204521499807e-06,-13.724586173653062,200,256246.7418674399,45628.397540660284,-13.724586173653062,1,188,-23.350829260031343,-13.724586173653062,188,15120000,22022.90403639163,200,0.0,5239.125406053381,256246.7418674399,0.0,-13.724586173653059,-13.724586173653059,22022.90403639163,0.375,0.0,5.6568684577941895,-13.724586173653062,1,0.0,0.0,-6.217174473022169e-07,5239.125406053381,0.0,188,188,-13.724586173653062,0.0
0.0,40335.4135414033,9.333120942756068e-10,0.41,-7.673487516512978e-07,-17.267741964192112,189,0.0,-16.320168613877417,6.51329969514336e-07,-16.320168613877417,200,247046.18430972355,40335.4135414033,-16.320168613877417,1,189,-17.267741964192112,-16.320168613877417,189,15200000,20734.38065468577,200,0.0,4823.416037677521,247046.18430972355,0.0,-16.32016861387741,-16.32016861387741,20734.38065468577,0.41,0.0,5.656784534454346,-16.320168613877417,1,0.0,0.0,-7.664154395570222e-07,4823.416037677521,0.0,189,189,-16.320168613877417,0.0
1.0,44051.07168658508,1.7510899397166213e-09,0.41,3.914986734798731e-07,-18.262671550661008,190,0.0,225675.75722023312,1.2407980420903186e-06,225675.75722023312,200,248093.83825021787,44051.07168658508,225675.75722023312,1,190,-18.262671550661008,225675.75722023312,190,15280000,24666.128002130565,200,0.0,5753.936358960527,248093.83825021787,0.0,225675.75722023332,225675.75722023332,24666.128002130565,0.41,1.0,5.656822204589844,225675.75722023312,1,0.0,0.0,3.932497634195897e-07,5753.936358960527,0.0,190,190,225675.75722023312,0.0
