drawer-close-v1/StdReturn,MetaTest/Average/TerminationRate,drawer-close-v1/Iteration,drawer-close-v1/AverageReturn,MetaTest/drawer-close-v1/Iteration,MetaTest/drawer-close-v1/AverageDiscountedReturn,LinearFeatureBaseline/ExplainedVariance,policy/KL,Average/Iteration,Average/StdReturn,MetaTest/Average/Iteration,MetaTest/drawer-close-v1/TerminationRate,MetaTest/drawer-close-v1/NumEpisodes,Average/MinReturn,MetaTest/drawer-close-v1/MaxReturn,Average/AverageReturn,policy/dLoss,MetaTest/Average/MaxReturn,MetaTest/Average/NumEpisodes,policy/Entropy,drawer-close-v1/MaxReturn,MetaTest/Average/MinReturn,MetaTest/drawer-close-v1/AverageReturn,Average/NumEpisodes,drawer-close-v1/TerminationRate,MetaTest/Average/StdReturn,drawer-close-v1/NumEpisodes,policy/LossBefore,MetaTest/drawer-close-v1/SuccessRate,drawer-close-v1/AverageDiscountedReturn,MetaTest/Average/SuccessRate,drawer-close-v1/MinReturn,drawer-close-v1/SuccessRate,policy/LossAfter,policy/KLBefore,Average/MaxReturn,TotalEnvSteps,MetaTest/drawer-close-v1/MinReturn,MetaTest/Average/AverageReturn,Average/AverageDiscountedReturn,Average/TerminationRate,Average/SuccessRate,MetaTest/drawer-close-v1/StdReturn,MetaTest/Average/AverageDiscountedReturn
133633.84356064687,0.0,70,88840.62646767948,7,41168.94926868868,0.6689962498844719,0.0073215957,70,133633.84356064687,7,0.0,10,-44.51136778779199,299146.44901191833,88840.62646767948,115.17607,299146.44901191833,10,5.3537984,326661.4774004946,-31.071220912219047,41168.949268688666,100,0.0,91779.59647280673,100,-14.6953,0.8,25753.323732429035,0.8,-44.51136778779199,0.77,-129.87137,0.0,326661.4774004946,1420000,-31.071220912219047,41168.949268688666,25753.323732429035,0.0,0.77,91779.59647280673,41168.94926868868
122078.87161367586,,71,85739.51387225109,,,0.5386792335937296,0.006536412,71,122078.87161367586,,,,-38.67483214242948,,85739.51387225109,123.493744,,,5.3457866,326572.33670028945,,,100,0.0,,100,19.008312,,24328.961479713795,,-38.67483214242948,0.73,-104.485435,0.0,326572.33670028945,1440000,,,24328.961479713795,0.0,0.73,,
121583.45469336765,,72,73539.91686818801,,,0.6471752294869786,0.0062969406,72,121583.45469336765,,,,-42.98246396506366,,73539.91686818801,112.06369,,,5.3359137,322198.8728055488,,,100,0.0,,100,-29.954975,,20605.88266449146,,-42.98246396506366,0.71,-142.01866,0.0,322198.8728055488,1460000,,,20605.88266449146,0.0,0.71,,
118576.00290141291,,73,68422.76976320597,,,0.661496384409888,0.006705497,73,118576.00290141291,,,,-42.06774754151517,,68422.76976320597,96.08419,,,5.3353047,329259.7891747281,,,100,0.0,,100,-90.25376,,19637.787308385716,,-42.06774754151517,0.74,-186.33795,0.0,329259.7891747281,1480000,,,19637.787308385716,0.0,0.74,,
126746.67642236661,,74,90021.61853195961,,,0.6511642214732358,0.0058614225,74,126746.67642236661,,,,-49.32052097617598,,90021.61853195961,95.72527,,,5.3467126,317728.07753289974,,,100,0.0,,100,-61.160408,,24937.330690091658,,-49.32052097617598,0.87,-156.88568,0.0,317728.07753289974,1500000,,,24937.330690091658,0.0,0.87,,
134780.7653211612,,75,107645.15629534928,,,0.6089316240548642,0.006164748,75,134780.7653211612,,,,-42.86810143659273,,107645.15629534928,135.16766,,,5.3451385,334117.69950450544,,,100,0.0,,100,-6.9925313,,31775.329232396114,,-42.86810143659273,0.83,-142.1602,0.0,334117.69950450544,1520000,,,31775.329232396114,0.0,0.83,,
130449.87483207896,,76,81709.97246614615,,,0.6905523356773939,0.007445328,76,130449.87483207896,,,,-45.21785735853331,,81709.97246614615,109.76701,,,5.3456244,340308.849629359,,,100,0.0,,100,-45.920536,,24248.460453314445,,-45.21785735853331,0.8,-155.68755,0.0,340308.849629359,1540000,,,24248.460453314445,0.0,0.8,,
122405.8971915324,,77,74221.07056334266,,,0.6532329346498809,0.008484674,77,122405.8971915324,,,,-50.3897628834655,,74221.07056334266,95.43666,,,5.3240438,339367.73393187387,,,100,0.0,,100,-166.41145,,21558.060070569445,,-50.3897628834655,0.76,-261.8481,0.0,339367.73393187387,1560000,,,21558.060070569445,0.0,0.76,,
118698.90115903395,,78,69991.51811294568,,,0.6617503271271068,0.0050776456,78,118698.90115903395,,,,-58.12029674286424,,69991.51811294568,115.64827,,,5.2973204,336913.89441388915,,,100,0.0,,100,-97.1481,,20028.30442579115,,-58.12029674286424,0.74,-212.79637,0.0,336913.89441388915,1580000,,,20028.30442579115,0.0,0.74,,
125838.05781784355,,79,85891.09844096996,,,0.6708942441274572,0.0069672326,79,125838.05781784355,,,,-59.41361025947232,,85891.09844096996,92.11971,,,5.290603,336058.94078949996,,,100,0.0,,100,-94.5041,,25202.01937939147,,-59.41361025947232,0.75,-186.62381,0.0,336058.94078949996,1600000,,,25202.01937939147,0.0,0.75,,
109854.55591283202,0.0,80,58207.64383839391,8,34025.04271846136,0.6577950060004523,0.008626773,80,109854.55591283202,8,0.0,10,-51.13631914277334,340193.51874474797,58207.64383839391,98.60483,340193.51874474797,10,5.2834287,332867.107122069,-39.45920340183603,34025.04271846135,100,0.0,102056.18789835335,100,-99.61192,0.9,16702.72374405154,0.9,-51.13631914277334,0.77,-198.21675,0.0,332867.107122069,1620000,-39.45920340183603,34025.04271846135,16702.72374405154,0.0,0.77,102056.18789835335,34025.04271846136
137566.9144889872,,81,115341.58691290925,,,0.6226779225254684,0.0058844695,81,137566.9144889872,,,,-50.70343299819812,,115341.58691290925,114.153046,,,5.291175,329694.06492902566,,,100,0.0,,100,-70.06865,,32811.4878484067,,-50.70343299819812,0.8,-184.2217,0.0,329694.06492902566,1640000,,,32811.4878484067,0.0,0.8,,
112059.35433427755,,82,57738.29112313285,,,0.6896601033734816,0.005208017,82,112059.35433427755,,,,-55.372377076556546,,57738.29112313285,95.36201,,,5.2894135,325887.7039499312,,,100,0.0,,100,-103.58141,,16382.466510151606,,-55.372377076556546,0.74,-198.94342,0.0,325887.7039499312,1660000,,,16382.466510151606,0.0,0.74,,
114132.70904150968,,83,60614.21109806237,,,0.657712842192721,0.009807891,83,114132.70904150968,,,,-48.39020989521688,,60614.21109806237,112.325905,,,5.276515,336611.7002482354,,,100,0.0,,100,-123.7965,,17463.777327514355,,-48.39020989521688,0.83,-236.1224,0.0,336611.7002482354,1680000,,,17463.777327514355,0.0,0.83,,
127535.44615787352,,84,86502.16876025773,,,0.7072594267861214,0.007949584,84,127535.44615787352,,,,-53.92525930794807,,86502.16876025773,115.557205,,,5.241637,336654.1890162018,,,100,0.0,,100,-77.57875,,24871.115881433296,,-53.92525930794807,0.78,-193.13596,0.0,336654.1890162018,1700000,,,24871.115881433296,0.0,0.78,,
125442.47744720546,,85,78641.04930197322,,,0.5754154805100492,0.008069385,85,125442.47744720546,,,,-48.67701582777536,,78641.04930197322,97.99838,,,5.211753,338923.29028759676,,,100,0.0,,100,-51.92961,,22184.99365364151,,-48.67701582777536,0.89,-149.928,0.0,338923.29028759676,1720000,,,22184.99365364151,0.0,0.89,,
129441.55585767257,,86,84345.63645580316,,,0.6859811719537512,0.0069979066,86,129441.55585767257,,,,-41.95886363687426,,84345.63645580316,115.74075,,,5.1977572,335640.69062630576,,,100,0.0,,100,-62.305874,,24427.95445820674,,-41.95886363687426,0.78,-178.04663,0.0,335640.69062630576,1740000,,,24427.95445820674,0.0,0.78,,
135144.77123051687,,87,106118.34238546266,,,0.6402520176802091,0.00592191,87,135144.77123051687,,,,-45.86049621474816,,106118.34238546266,102.672226,,,5.181859,332572.59436755726,,,100,0.0,,100,-53.003937,,29973.45699939467,,-45.86049621474816,0.88,-155.67616,0.0,332572.59436755726,1760000,,,29973.45699939467,0.0,0.88,,
133779.28124839882,,88,99805.95994328993,,,0.6793050150629327,0.0072484766,88,133779.28124839882,,,,-49.23893856999056,,99805.95994328993,129.98198,,,5.1611633,333462.5262834327,,,100,0.0,,100,-135.6172,,28904.898223636486,,-49.23893856999056,0.81,-265.59918,0.0,333462.5262834327,1780000,,,28904.898223636486,0.0,0.81,,
108401.305558703,,89,61436.59589656044,,,0.6011286169294645,0.0057627554,89,108401.305558703,,,,-40.13637064253657,,61436.59589656044,81.6796,,,5.1430364,324821.98378347844,,,100,0.0,,100,3.446075,,16141.659702318195,,-40.13637064253657,0.89,-78.23353,0.0,324821.98378347844,1800000,,,16141.659702318195,0.0,0.89,,
121913.47285111746,0.0,90,71236.59913089253,9,78460.77410293816,0.6600930039485733,0.008045903,90,121913.47285111746,9,0.0,10,-42.0945578072291,310887.6995958426,71236.59913089253,128.39427,310887.6995958426,10,5.1249037,333021.15251607954,-32.391008850941,78460.77410293816,100,0.0,123567.56537401289,100,-148.89381,0.9,20799.553471299434,0.9,-42.0945578072291,0.82,-277.2881,0.0,333021.15251607954,1820000,-32.391008850941,78460.77410293816,20799.553471299434,0.0,0.82,123567.56537401289,78460.77410293816
128439.85626553491,,91,83016.26555493433,,,0.6563396397496601,0.007609572,91,128439.85626553491,,,,-55.015027927946115,,83016.26555493433,113.331116,,,5.1050363,337889.67919739225,,,100,0.0,,100,18.596775,,23816.504324119604,,-55.015027927946115,0.77,-94.73434,0.0,337889.67919739225,1840000,,,23816.504324119604,0.0,0.77,,
144505.71632981626,,92,154694.4727019366,,,0.6893115211733039,0.007682265,92,144505.71632981626,,,,-54.134546195432414,,154694.4727019366,125.93768,,,5.071922,336296.9706426607,,,100,0.0,,100,-47.0688,,45818.27332626999,,-54.134546195432414,0.9,-173.00648,0.0,336296.9706426607,1860000,,,45818.27332626999,0.0,0.9,,
107848.64094286026,,93,56832.108214416505,,,0.6260977473080994,0.007122374,93,107848.64094286026,,,,-55.55230043607464,,56832.108214416505,100.36078,,,5.068064,328153.43116692035,,,100,0.0,,100,-27.419237,,15906.010483230466,,-55.55230043607464,0.81,-127.780014,0.0,328153.43116692035,1880000,,,15906.010483230466,0.0,0.81,,
121236.35981074185,,94,70043.5526304591,,,0.7483144157653734,0.007045875,94,121236.35981074185,,,,-51.75826144001428,,70043.5526304591,98.836205,,,5.075145,335846.36680434854,,,100,0.0,,100,-47.90255,,20693.85912601134,,-51.75826144001428,0.87,-146.73875,0.0,335846.36680434854,1900000,,,20693.85912601134,0.0,0.87,,
118470.26758149019,,95,80405.6663450871,,,0.6098195343973509,0.0070430045,95,118470.26758149019,,,,-48.7838881246918,,80405.6663450871,90.61385,,,5.0669413,324967.1163901161,,,100,0.0,,100,-65.83175,,21409.610229540733,,-48.7838881246918,0.87,-156.4456,0.0,324967.1163901161,1920000,,,21409.610229540733,0.0,0.87,,
131697.70569439352,,96,94617.87727031455,,,0.6756465294185686,0.0052913195,96,131697.70569439352,,,,-44.787468949490346,,94617.87727031455,116.01334,,,5.0508795,334495.0813776394,,,100,0.0,,100,-29.85195,,28126.691695641483,,-44.787468949490346,0.88,-145.8653,0.0,334495.0813776394,1940000,,,28126.691695641483,0.0,0.88,,
132820.3228942805,,97,90731.32775782472,,,0.6751518460788841,0.008635286,97,132820.3228942805,,,,-39.752597753491,,90731.32775782472,122.52935,,,5.0367584,329174.82630907494,,,100,0.0,,100,-94.698875,,26170.083692031727,,-39.752597753491,0.89,-217.22823,0.0,329174.82630907494,1960000,,,26170.083692031727,0.0,0.89,,
137108.43841374342,,98,113507.22249292962,,,0.712712013700665,0.0075527183,98,137108.43841374342,,,,-48.1631527302452,,113507.22249292962,124.25042,,,5.0359735,336628.980124349,,,100,0.0,,100,-4.738275,,33019.461912836705,,-48.1631527302452,0.92,-128.9887,0.0,336628.980124349,1980000,,,33019.461912836705,0.0,0.92,,
116897.22420560417,,99,65400.91606941354,,,0.6603641349491731,0.007609535,99,116897.22420560417,,,,-59.391617174199396,,65400.91606941354,96.16561,,,5.027467,329680.47461362893,,,100,0.0,,100,-4.9202685,,18592.830000694652,,-59.391617174199396,0.87,-101.08588,0.0,329680.47461362893,2000000,,,18592.830000694652,0.0,0.87,,
