MetaTest/Average/MaxReturn,MetaTest/coffee-pull-v1/AverageReturn,TotalEnvSteps,MetaTest/coffee-pull-v1/StdReturn,MetaTest/Average/Iteration,MetaTest/coffee-pull-v1/SuccessRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MinReturn,MetaTest/Average/SuccessRate,MetaTest/coffee-pull-v1/Iteration,MetaTest/Average/TerminationRate,MetaTest/Average/AverageReturn,MetaTest/coffee-pull-v1/MinReturn,MetaTest/coffee-pull-v1/AverageDiscountedReturn,MetaTest/Average/NumTrajs,MetaTest/coffee-pull-v1/NumTrajs,MetaTest/coffee-pull-v1/MaxReturn,MetaTest/Average/StdReturn,MetaTest/coffee-pull-v1/TerminationRate
102807.3329571033,48550.388892985226,3104000,36299.1736760734,120,0.6,48550.388892985226,-28.773278502338556,0.6,120,0.0,48550.388892985226,-28.773278502338556,48550.388892985226,10,10,102807.3329571033,36299.1736760734,0.0
168776.88815086862,54464.17322804638,3128000,63368.19243571337,121,0.4,54464.17322804635,-42.36126352727662,0.4,121,0.0,54464.17322804638,-42.36126352727662,54464.17322804635,10,10,168776.88815086862,63368.19243571337,0.0
155150.77424943828,84613.710030794,3152000,39913.29794768154,122,0.8,84613.710030794,21691.025615636223,0.8,122,0.0,84613.710030794,21691.025615636223,84613.710030794,10,10,155150.77424943828,39913.29794768154,0.0
206655.441596139,121683.57674434416,3176000,56529.99376996643,123,0.9,121683.57674434417,1231.1484415941675,0.9,123,0.0,121683.57674434416,1231.1484415941675,121683.57674434417,10,10,206655.441596139,56529.99376996643,0.0
105004.85205816844,52889.99634511105,3200000,31311.53093073451,124,0.6,52889.99634511103,-22.269895560632083,0.6,124,0.0,52889.99634511105,-22.269895560632083,52889.99634511103,10,10,105004.85205816844,31311.53093073451,0.0
147000.07316026537,61506.95536912271,3224000,48127.77822939823,125,0.5,61506.9553691227,8903.274747082374,0.5,125,0.0,61506.95536912271,8903.274747082374,61506.9553691227,10,10,147000.07316026537,48127.77822939823,0.0
104809.85438154412,56343.92791521789,3248000,32011.062531880183,126,0.6,56343.927915217864,-35.333247151479505,0.6,126,0.0,56343.92791521789,-35.333247151479505,56343.927915217864,10,10,104809.85438154412,32011.062531880183,0.0
246672.01645215068,88574.00081324163,3272000,80907.98982809678,127,0.7,88574.00081324164,14.83378771366312,0.7,127,0.0,88574.00081324163,14.83378771366312,88574.00081324164,10,10,246672.01645215068,80907.98982809678,0.0
190048.7215511681,46557.441105358026,3296000,58051.04477470196,128,0.3,46557.44110535801,-47.73491664586085,0.3,128,0.0,46557.441105358026,-47.73491664586085,46557.44110535801,10,10,190048.7215511681,58051.04477470196,0.0
207589.4017575309,73002.53165089848,3320000,63992.113875925665,129,0.7,73002.53165089853,-27.692896268029525,0.7,129,0.0,73002.53165089848,-27.692896268029525,73002.53165089853,10,10,207589.4017575309,63992.113875925665,0.0
179669.61093693442,73498.99141651967,3344000,61649.05994951198,130,0.6,73498.99141651967,-38.31105212624328,0.6,130,0.0,73498.99141651967,-38.31105212624328,73498.99141651967,10,10,179669.61093693442,61649.05994951198,0.0
191197.76210765017,86656.83018931856,3368000,68303.6331394917,131,0.7,86656.83018931857,-40.13265132409611,0.7,131,0.0,86656.83018931856,-40.13265132409611,86656.83018931857,10,10,191197.76210765017,68303.6331394917,0.0
221522.69491033684,90875.86861461177,3392000,68123.38584755581,132,0.7,90875.86861461173,8926.468303671581,0.7,132,0.0,90875.86861461177,8926.468303671581,90875.86861461173,10,10,221522.69491033684,68123.38584755581,0.0
153586.25771180048,39957.61026643209,3416000,46761.25635863155,133,0.3,39957.610266432115,-49.749001151964116,0.3,133,0.0,39957.61026643209,-49.749001151964116,39957.610266432115,10,10,153586.25771180048,46761.25635863155,0.0
206978.92821034943,65246.59007337827,3440000,64461.61235490501,134,0.4,65246.590073378255,-35.26307899239125,0.4,134,0.0,65246.59007337827,-35.26307899239125,65246.590073378255,10,10,206978.92821034943,64461.61235490501,0.0
204719.33674535103,142919.3424343004,3464000,50757.90113301093,135,0.9,142919.3424343004,48944.01881976295,0.9,135,0.0,142919.3424343004,48944.01881976295,142919.3424343004,10,10,204719.33674535103,50757.90113301093,0.0
176345.63936680372,106168.15921413612,3488000,51996.625429526495,136,0.7,106168.1592141361,11762.418585181873,0.7,136,0.0,106168.15921413612,11762.418585181873,106168.1592141361,10,10,176345.63936680372,51996.625429526495,0.0
171995.71592496196,88358.99106438927,3512000,56286.485217405105,137,0.7,88358.99106438925,21772.47750667986,0.7,137,0.0,88358.99106438927,21772.47750667986,88358.99106438925,10,10,171995.71592496196,56286.485217405105,0.0
214868.99448149904,72681.18665787125,3536000,68088.54799451477,138,0.5,72681.18665787125,8741.361078022537,0.5,138,0.0,72681.18665787125,8741.361078022537,72681.18665787125,10,10,214868.99448149904,68088.54799451477,0.0
276088.2767550658,159885.6047622268,3560000,75233.68817053906,139,1.0,159885.6047622268,57229.42280256837,1.0,139,0.0,159885.6047622268,57229.42280256837,159885.6047622268,10,10,276088.2767550658,75233.68817053906,0.0
273345.9902008313,124003.1080017593,3584000,81957.04378431902,140,0.7,124003.1080017593,11018.865150491663,0.7,140,0.0,124003.1080017593,11018.865150491663,124003.1080017593,10,10,273345.9902008313,81957.04378431902,0.0
237946.13829732887,110438.30924617992,3608000,57105.58190032918,141,0.9,110438.30924617991,16032.983540550522,0.9,141,0.0,110438.30924617992,16032.983540550522,110438.30924617991,10,10,237946.13829732887,57105.58190032918,0.0
167666.53522130716,87574.41585405475,3632000,53462.690698010076,142,0.7,87574.41585405472,13520.141383891074,0.7,142,0.0,87574.41585405475,13520.141383891074,87574.41585405472,10,10,167666.53522130716,53462.690698010076,0.0
233156.301511388,122330.51198015099,3656000,76911.50005969044,143,0.9,122330.51198015099,10913.255409666783,0.9,143,0.0,122330.51198015099,10913.255409666783,122330.51198015099,10,10,233156.301511388,76911.50005969044,0.0
187398.85464651673,104032.82551554595,3680000,54453.538383347375,144,0.7,104032.82551554593,6309.377714613266,0.7,144,0.0,104032.82551554595,6309.377714613266,104032.82551554593,10,10,187398.85464651673,54453.538383347375,0.0
260459.1907234633,96629.34920445948,3704000,86259.2429488446,145,0.7,96629.34920445949,1991.5973197077146,0.7,145,0.0,96629.34920445948,1991.5973197077146,96629.34920445949,10,10,260459.1907234633,86259.2429488446,0.0
284161.90542788774,129598.59963851873,3728000,96603.98198033936,146,0.8,129598.59963851872,13461.862371371833,0.8,146,0.0,129598.59963851873,13461.862371371833,129598.59963851872,10,10,284161.90542788774,96603.98198033936,0.0
254963.0823733549,99081.87635974199,3752000,84369.6220773544,147,0.7,99081.87635974205,8822.590034637384,0.7,147,0.0,99081.87635974199,8822.590034637384,99081.87635974205,10,10,254963.0823733549,84369.6220773544,0.0
244128.21118528274,40228.55846481932,3776000,71660.9583884317,148,0.4,40228.5584648193,-128.99803986754247,0.4,148,0.0,40228.55846481932,-128.99803986754247,40228.5584648193,10,10,244128.21118528274,71660.9583884317,0.0
4057.591292351976,433.09378425867817,3800000,1255.6856421617429,149,0.0,433.09378425867817,-129.8377793340918,0.0,149,0.0,433.09378425867817,-129.8377793340918,433.09378425867817,10,10,4057.591292351976,1255.6856421617429,0.0
38540.610605341,4276.286943028992,3824000,11468.081267724554,150,0.0,4276.286943028994,-93.15417716380946,0.0,150,0.0,4276.286943028992,-93.15417716380946,4276.286943028994,10,10,38540.610605341,11468.081267724554,0.0
248692.58905137237,42153.611669903614,3848000,73640.68477777035,151,0.2,42153.61166990363,-126.06163788296092,0.2,151,0.0,42153.611669903614,-126.06163788296092,42153.61166990363,10,10,248692.58905137237,73640.68477777035,0.0
176204.65780335784,42514.963009680876,3872000,57345.16169724551,152,0.5,42514.96300968087,-77.65419085657028,0.5,152,0.0,42514.963009680876,-77.65419085657028,42514.96300968087,10,10,176204.65780335784,57345.16169724551,0.0
204886.3843780943,43319.523469569824,3896000,63524.777031308855,153,0.3,43319.52346956984,-100.88790047614485,0.3,153,0.0,43319.523469569824,-100.88790047614485,43319.52346956984,10,10,204886.3843780943,63524.777031308855,0.0
149573.30768421342,25795.603315931272,3920000,45221.9190458018,154,0.3,25795.603315931272,-128.9765372443972,0.3,154,0.0,25795.603315931272,-128.9765372443972,25795.603315931272,10,10,149573.30768421342,45221.9190458018,0.0
190235.83187127067,54330.36098989635,3944000,64701.56057307346,155,0.5,54330.36098989637,-90.05656738806454,0.5,155,0.0,54330.36098989635,-90.05656738806454,54330.36098989637,10,10,190235.83187127067,64701.56057307346,0.0
145471.21623022947,40227.661632429794,3968000,60327.892744098855,156,0.3,40227.66163242979,-94.51820616975508,0.3,156,0.0,40227.661632429794,-94.51820616975508,40227.66163242979,10,10,145471.21623022947,60327.892744098855,0.0
171967.48147613215,59455.1814130008,3992000,67981.0663669901,157,0.5,59455.1814130008,-93.33101658123272,0.5,157,0.0,59455.1814130008,-93.33101658123272,59455.1814130008,10,10,171967.48147613215,67981.0663669901,0.0
99726.99249348491,36280.337162777505,4016000,38557.624207494366,158,0.4,36280.33716277749,-102.57774035001908,0.4,158,0.0,36280.337162777505,-102.57774035001908,36280.33716277749,10,10,99726.99249348491,38557.624207494366,0.0
97904.33974454067,33382.02117707912,4040000,39002.05512813756,159,0.5,33382.02117707911,-106.93746817013437,0.5,159,0.0,33382.02117707912,-106.93746817013437,33382.02117707911,10,10,97904.33974454067,39002.05512813756,0.0
124462.98802608936,39363.216601584965,4064000,49869.2670003794,160,0.3,39363.216601584965,-91.95278557386108,0.3,160,0.0,39363.216601584965,-91.95278557386108,39363.216601584965,10,10,124462.98802608936,49869.2670003794,0.0
142161.32385197876,44114.940320211885,4088000,54426.070121528384,161,0.4,44114.94032021188,-93.0624901724426,0.4,161,0.0,44114.940320211885,-93.0624901724426,44114.94032021188,10,10,142161.32385197876,54426.070121528384,0.0
81922.93440041324,26992.105298898,4112000,30254.061662091957,162,0.3,26992.105298898,-125.75111099172796,0.3,162,0.0,26992.105298898,-125.75111099172796,26992.105298898,10,10,81922.93440041324,30254.061662091957,0.0
140046.76445399824,44064.42866314125,4136000,48330.89414533284,163,0.4,44064.42866314124,-129.90231862680892,0.4,163,0.0,44064.42866314125,-129.90231862680892,44064.42866314124,10,10,140046.76445399824,48330.89414533284,0.0
175464.52452893055,46083.123209060504,4160000,66884.81578249196,164,0.3,46083.123209060504,-95.4475896412732,0.3,164,0.0,46083.123209060504,-95.4475896412732,46083.123209060504,10,10,175464.52452893055,66884.81578249196,0.0
141035.46259136332,44212.36114413988,4184000,49707.49857486283,165,0.4,44212.36114413989,-127.95080203800795,0.4,165,0.0,44212.36114413988,-127.95080203800795,44212.36114413989,10,10,141035.46259136332,49707.49857486283,0.0
212605.1762679133,50024.06595755056,4208000,74981.07514225619,166,0.3,50024.06595755058,-93.27412243031283,0.3,166,0.0,50024.06595755056,-93.27412243031283,50024.06595755058,10,10,212605.1762679133,74981.07514225619,0.0
221864.1987405654,42295.38957528618,4232000,66674.64440448742,167,0.2,42295.3895752862,-93.60576356456473,0.2,167,0.0,42295.38957528618,-93.60576356456473,42295.3895752862,10,10,221864.1987405654,66674.64440448742,0.0
186004.906670318,59225.6856915919,4256000,67588.69417533824,168,0.4,59225.68569159192,-122.98615872565654,0.4,168,0.0,59225.6856915919,-122.98615872565654,59225.68569159192,10,10,186004.906670318,67588.69417533824,0.0
157842.759295617,57972.272351780106,4280000,63159.156174660646,169,0.5,57972.27235178008,-60.049363438583384,0.5,169,0.0,57972.272351780106,-60.049363438583384,57972.27235178008,10,10,157842.759295617,63159.156174660646,0.0
277366.2158535047,93356.17414197703,4304000,108944.24008709796,170,0.5,93356.17414197698,-121.33840237614736,0.5,170,0.0,93356.17414197703,-121.33840237614736,93356.17414197698,10,10,277366.2158535047,108944.24008709796,0.0
143192.78918948828,46687.232393407365,4328000,56007.095030464625,171,0.5,46687.23239340734,-79.83565591214884,0.5,171,0.0,46687.232393407365,-79.83565591214884,46687.23239340734,10,10,143192.78918948828,56007.095030464625,0.0
127493.73587693021,43321.08402983232,4352000,49672.070200621245,172,0.3,43321.08402983232,-126.21152647853258,0.3,172,0.0,43321.08402983232,-126.21152647853258,43321.08402983232,10,10,127493.73587693021,49672.070200621245,0.0
188132.9118450211,79992.953396067,4376000,72503.70502455834,173,0.5,79992.95339606704,-17.23519463013245,0.5,173,0.0,79992.953396067,-17.23519463013245,79992.95339606704,10,10,188132.9118450211,72503.70502455834,0.0
151319.19135462146,59432.01502256871,4400000,62856.477531579636,174,0.5,59432.01502256873,-61.17775804762045,0.5,174,0.0,59432.01502256871,-61.17775804762045,59432.01502256873,10,10,151319.19135462146,62856.477531579636,0.0
242357.31198295267,60782.81700311279,4424000,77946.19511597409,175,0.3,60782.81700311281,-128.96834675034216,0.3,175,0.0,60782.81700311279,-128.96834675034216,60782.81700311281,10,10,242357.31198295267,77946.19511597409,0.0
209232.00883217662,37274.240793919686,4448000,62421.0903385685,176,0.2,37274.24079391969,-129.9813607021014,0.2,176,0.0,37274.240793919686,-129.9813607021014,37274.24079391969,10,10,209232.00883217662,62421.0903385685,0.0
154120.1322106498,45172.89030681805,4472000,59580.399188790114,177,0.5,45172.89030681805,-91.33579578342284,0.5,177,0.0,45172.89030681805,-91.33579578342284,45172.89030681805,10,10,154120.1322106498,59580.399188790114,0.0
108591.86285651264,44850.16591808929,4496000,46763.14895607121,178,0.3,44850.16591808929,-54.49887172526044,0.3,178,0.0,44850.16591808929,-54.49887172526044,44850.16591808929,10,10,108591.86285651264,46763.14895607121,0.0
177597.46521777552,72445.19109722787,4520000,76637.9343189419,179,0.4,72445.19109722784,-104.51861407811879,0.4,179,0.0,72445.19109722787,-104.51861407811879,72445.19109722784,10,10,177597.46521777552,76637.9343189419,0.0
171544.69379937873,54798.83605150682,4544000,61866.61381891282,180,0.4,54798.836051506805,-65.431629368295,0.4,180,0.0,54798.83605150682,-65.431629368295,54798.836051506805,10,10,171544.69379937873,61866.61381891282,0.0
238386.4211648804,92970.2821054078,4568000,78882.62611085355,181,0.4,92970.28210540776,617.567478045334,0.4,181,0.0,92970.2821054078,617.567478045334,92970.28210540776,10,10,238386.4211648804,78882.62611085355,0.0
151144.5101571765,98578.663305415,4592000,39304.21958280732,182,0.5,98578.66330541499,29684.34269482865,0.5,182,0.0,98578.663305415,29684.34269482865,98578.66330541499,10,10,151144.5101571765,39304.21958280732,0.0
173555.25280378555,72903.74694008335,4616000,62698.07599362847,183,0.6,72903.74694008332,383.2566283555407,0.6,183,0.0,72903.74694008335,383.2566283555407,72903.74694008332,10,10,173555.25280378555,62698.07599362847,0.0
130763.10181178393,38769.85651341849,4640000,44364.66313221443,184,0.5,38769.85651341849,-12.461020466265255,0.5,184,0.0,38769.85651341849,-12.461020466265255,38769.85651341849,10,10,130763.10181178393,44364.66313221443,0.0
220679.64766453594,92792.85658139832,4664000,73059.01429493191,185,0.6,92792.85658139833,-40.12700139267501,0.6,185,0.0,92792.85658139832,-40.12700139267501,92792.85658139833,10,10,220679.64766453594,73059.01429493191,0.0
244581.70441590066,144461.48397816214,4688000,61973.229878048776,186,0.8,144461.48397816214,34433.751325035846,0.8,186,0.0,144461.48397816214,34433.751325035846,144461.48397816214,10,10,244581.70441590066,61973.229878048776,0.0
247836.44451189874,140631.33709979744,4712000,78907.29286819794,187,0.6,140631.3370997974,30745.940822421322,0.6,187,0.0,140631.33709979744,30745.940822421322,140631.3370997974,10,10,247836.44451189874,78907.29286819794,0.0
228667.2452024295,114830.13254052075,4736000,65043.23914839058,188,0.5,114830.13254052078,33031.11262203462,0.5,188,0.0,114830.13254052075,33031.11262203462,114830.13254052078,10,10,228667.2452024295,65043.23914839058,0.0
242283.84722300738,97741.57740725753,4760000,71299.65501266975,189,0.4,97741.57740725753,8987.337705389515,0.4,189,0.0,97741.57740725753,8987.337705389515,97741.57740725753,10,10,242283.84722300738,71299.65501266975,0.0
303116.78905676655,133174.6595608999,4784000,88891.3102455945,190,0.5,133174.6595608998,7885.782393801208,0.5,190,0.0,133174.6595608999,7885.782393801208,133174.6595608998,10,10,303116.78905676655,88891.3102455945,0.0
215853.16564316323,114938.98264451054,4808000,56504.62871389097,191,0.8,114938.98264451062,16152.524828164194,0.8,191,0.0,114938.98264451054,16152.524828164194,114938.98264451062,10,10,215853.16564316323,56504.62871389097,0.0
169169.9689904214,76105.26698210233,4832000,39424.9417404021,192,0.1,76105.26698210234,19062.963667278465,0.1,192,0.0,76105.26698210233,19062.963667278465,76105.26698210234,10,10,169169.9689904214,39424.9417404021,0.0
142275.34359574193,48421.5098028844,4856000,42110.65752285843,193,0.1,48421.509802884415,-39.93654059091312,0.1,193,0.0,48421.5098028844,-39.93654059091312,48421.509802884415,10,10,142275.34359574193,42110.65752285843,0.0
163018.10067420357,69872.59711587642,4880000,41944.32335834851,194,0.4,69872.59711587642,-35.77470458672041,0.4,194,0.0,69872.59711587642,-35.77470458672041,69872.59711587642,10,10,163018.10067420357,41944.32335834851,0.0
297735.3268360456,90069.32266119945,4904000,98289.26296902623,195,0.4,90069.32266119946,68.71559404956317,0.4,195,0.0,90069.32266119945,68.71559404956317,90069.32266119946,10,10,297735.3268360456,98289.26296902623,0.0
232032.63742583225,109141.71938388683,4928000,62106.69084197436,196,0.7,109141.71938388686,37.135420411019034,0.7,196,0.0,109141.71938388683,37.135420411019034,109141.71938388686,10,10,232032.63742583225,62106.69084197436,0.0
253806.18490507148,101990.04580750564,4952000,80689.09916060047,197,0.6,101990.04580750561,-32.28997662982859,0.6,197,0.0,101990.04580750564,-32.28997662982859,101990.04580750561,10,10,253806.18490507148,80689.09916060047,0.0
195194.51353001274,130129.30616120512,4976000,48778.096151334765,198,0.9,130129.30616120512,22357.56511772107,0.9,198,0.0,130129.30616120512,22357.56511772107,130129.30616120512,10,10,195194.51353001274,48778.096151334765,0.0
281430.5098465245,132320.84398077987,5000000,88554.6545942935,199,0.6,132320.84398077984,-24.134716292551527,0.6,199,0.0,132320.84398077987,-24.134716292551527,132320.84398077984,10,10,281430.5098465245,88554.6545942935,0.0
