push-v1/MinReturn,MetaTest/push-v1/AverageReturn,Average/Iteration,MetaTest/Average/SuccessRate,MetaTest/Average/Iteration,Average/TerminationRate,push-v1/NumEpisodes,push-v1/AverageDiscountedReturn,MetaTest/push-v1/MinReturn,MetaTest/push-v1/SuccessRate,MetaTest/push-v1/Iteration,push-v1/AverageReturn,Average/NumEpisodes,MetaTest/push-v1/TerminationRate,GaussianMLPPolicy/KLBefore,MetaTest/push-v1/StdReturn,MetaTest/Average/MinReturn,GaussianMLPPolicy/LossBefore,Average/MaxReturn,MetaTest/Average/AverageDiscountedReturn,Average/StdReturn,Average/AverageReturn,push-v1/StdReturn,GaussianMLPPolicy/dLoss,push-v1/SuccessRate,push-v1/MaxReturn,MetaTest/push-v1/NumEpisodes,Average/MinReturn,Average/AverageDiscountedReturn,GaussianMLPPolicy/LossAfter,MetaTest/Average/NumEpisodes,Average/SuccessRate,GaussianMLPPolicy/KLAfter,MetaTest/Average/TerminationRate,MetaTest/push-v1/MaxReturn,MetaTest/Average/AverageReturn,Iteration,MetaTest/Average/MaxReturn,GaussianMLPPolicy/Entropy,MetaTest/push-v1/AverageDiscountedReturn,push-v1/TerminationRate,MetaTest/Average/StdReturn,push-v1/Iteration,TotalEnvSteps
-64.594120404815,3524.3396305232054,96,0.0,96,0.0,200,3916.5178037961687,3524.3396305232054,0.0,96,12813.027373733632,200,0.0,0.0,0.0,3524.3396305232054,-7.182037506936467e-07,92516.897112847,3524.3396305232054,19522.097061487355,12813.027373733632,19522.097061487355,2.287981715198839e-08,0.16,92516.897112847,1,-64.594120404815,3916.5178037961687,-7.410835678456351e-07,1,0.16,1.6157102436409332e-05,0.0,3524.3396305232054,3524.3396305232054,96,3524.3396305232054,5.610372066497803,3524.3396305232054,0.0,0.0,96,7760000
-43.77280431602272,788.1606957446077,97,0.0,97,0.0,200,2946.694486150947,788.1606957446077,0.0,97,10978.412369543263,200,0.0,0.0,0.0,788.1606957446077,-7.2545708462712355e-06,130885.47801219393,788.1606957446076,20164.55328769075,10978.412369543263,20164.55328769075,4.577714207698591e-08,0.095,130885.47801219393,1,-43.77280431602272,2946.694486150947,-7.300347988348221e-06,1,0.095,3.2315430871676654e-05,0.0,788.1606957446077,788.1606957446077,97,788.1606957446077,5.600325584411621,788.1606957446076,0.0,0.0,97,7840000
-26.999340846507828,3884.6194180504094,98,0.0,98,0.0,200,3451.8425473712314,3884.6194180504094,0.0,98,11599.66333458417,200,0.0,0.0,0.0,3884.6194180504094,-3.8644334381388035e-06,113010.76316383305,3884.619418050408,19485.326688178237,11599.66333458417,19485.326688178237,1.4915713109076023e-08,0.13,113010.76316383305,1,-26.999340846507828,3451.8425473712314,-3.8793491512478795e-06,1,0.13,1.0536283298279159e-05,0.0,3884.6194180504094,3884.6194180504094,98,3884.6194180504094,5.597602844238281,3884.619418050408,0.0,0.0,98,7920000
-21.835019685164617,-18.603176004320275,99,0.0,99,0.0,200,3298.2318581822456,-18.603176004320275,0.0,99,12743.934749133694,200,0.0,0.0,0.0,-18.603176004320275,-1.1691688541759504e-06,147570.210050313,-18.603176004320296,24938.434067416238,12743.934749133694,24938.434067416238,2.6210500436718576e-09,0.17,147570.210050313,1,-21.835019685164617,3298.2318581822456,-1.1717899042196223e-06,1,0.17,1.8528319287725026e-06,0.0,-18.603176004320275,-18.603176004320275,99,-18.603176004320275,5.597136974334717,-18.603176004320296,0.0,0.0,99,8000000
-31.956471483337385,2887.0204466443024,100,0.0,100,0.0,200,2980.6082090298924,2887.0204466443024,0.0,100,10714.327198162373,200,0.0,0.0,0.0,2887.0204466443024,-1.084653263205837e-06,157134.76182184194,2887.0204466443042,21927.1574660778,10714.327198162373,21927.1574660778,2.7954911274719052e-08,0.135,157134.76182184194,1,-31.956471483337385,2980.6082090298924,-1.112608174480556e-06,1,0.135,1.9733241060748696e-05,0.0,2887.0204466443024,2887.0204466443024,100,2887.0204466443024,5.595972061157227,2887.0204466443042,0.0,0.0,100,8080000
-21.914517049015327,11665.567113854879,101,0.0,101,0.0,200,4153.115486677573,11665.567113854879,0.0,101,14263.337171148918,200,0.0,0.0,0.0,11665.567113854879,-1.7485386933913105e-06,169301.0696271084,11665.567113854875,26838.12639910095,14263.337171148918,26838.12639910095,8.744564183871262e-09,0.14,169301.0696271084,1,-21.914517049015327,4153.115486677573,-1.7572832575751818e-06,1,0.14,6.181745902722469e-06,0.0,11665.567113854879,11665.567113854879,101,11665.567113854879,5.595237731933594,11665.567113854875,0.0,0.0,101,8160000
-26.425284479370365,19121.390887114918,102,1.0,102,0.0,200,4040.585319855227,19121.390887114918,1.0,102,14602.91900435964,200,0.0,0.0,0.0,19121.390887114918,3.385305944902939e-06,169614.964173262,19121.39088711492,27599.193656212316,14602.91900435964,27599.193656212316,2.0664856492658146e-08,0.135,169614.964173262,1,-26.425284479370365,4040.585319855227,3.3646410884102806e-06,1,0.135,1.4610658581659663e-05,0.0,19121.390887114918,19121.390887114918,102,19121.390887114918,5.597353458404541,19121.39088711492,0.0,0.0,102,8240000
-31.29405963741567,42773.20639918739,103,1.0,103,0.0,200,2861.602007037168,42773.20639918739,1.0,103,9807.898001196821,200,0.0,0.0,0.0,42773.20639918739,1.4715295719724963e-06,115433.48915532713,42773.20639918739,19055.074281453035,9807.898001196821,19055.074281453035,1.4998136066424195e-08,0.11,115433.48915532713,1,-31.29405963741567,2861.602007037168,1.4565314359060721e-06,1,0.11,1.0579803529253695e-05,0.0,42773.20639918739,42773.20639918739,103,42773.20639918739,5.598930835723877,42773.20639918739,0.0,0.0,103,8320000
-24.951655456076143,15196.605259222733,104,0.0,104,0.0,200,4104.867810202243,15196.605259222733,0.0,104,14302.602927148575,200,0.0,0.0,0.0,15196.605259222733,-1.990511464100564e-06,145923.3319918428,15196.605259222748,25038.200946676643,14302.602927148575,25038.200946676643,5.793026502942666e-09,0.16,145923.3319918428,1,-24.951655456076143,4104.867810202243,-1.9963044906035066e-06,1,0.16,4.09536460210802e-06,0.0,15196.605259222733,15196.605259222733,104,15196.605259222733,5.597862720489502,15196.605259222748,0.0,0.0,104,8400000
-39.29153133718941,9073.395499711061,105,0.0,105,0.0,200,3772.0133707277405,9073.395499711061,0.0,105,13990.961625684375,200,0.0,0.0,0.0,9073.395499711061,7.690101710977615e-07,115906.19110749535,9073.395499711056,22764.513000422165,13990.961625684375,22764.513000422165,4.988578439224511e-09,0.15,115906.19110749535,1,-39.29153133718941,3772.0133707277405,7.64021592658537e-07,1,0.15,3.5307391499372898e-06,0.0,9073.395499711061,9073.395499711061,105,9073.395499711061,5.598099231719971,9073.395499711056,0.0,0.0,105,8480000
-21.295439596546206,-11.012015319769363,106,0.0,106,0.0,200,5337.366021810331,-11.012015319769363,0.0,106,18299.770108139222,200,0.0,0.0,0.0,-11.012015319769363,9.420842843610444e-07,157897.3840929037,-11.012015319769365,28185.55113181522,18299.770108139222,28185.55113181522,6.011248387949308e-09,0.175,157897.3840929037,1,-21.295439596546206,5337.366021810331,9.360730359730951e-07,1,0.175,4.258497028786223e-06,0.0,-11.012015319769363,-11.012015319769363,106,-11.012015319769363,5.5983991622924805,-11.012015319769365,0.0,0.0,106,8560000
-32.39887386013725,72.40328802380917,107,0.0,107,0.0,200,3115.1792795951687,72.40328802380917,0.0,107,10825.376442708219,200,0.0,0.0,0.0,72.40328802380917,-1.2363535461190622e-05,188706.4924102862,72.40328802380915,20448.56312662264,10825.376442708219,20448.56312662264,1.9895560399163514e-07,0.125,188706.4924102862,1,-32.39887386013725,3115.1792795951687,-1.2562491065182257e-05,1,0.125,0.00013947399565950036,0.0,72.40328802380917,72.40328802380917,107,72.40328802380917,5.580728530883789,72.40328802380915,0.0,0.0,107,8640000
-25.611143896464565,199.66953084663078,108,0.0,108,0.0,200,4263.463140324004,199.66953084663078,0.0,108,14397.544368042063,200,0.0,0.0,0.0,199.66953084663078,-2.76702706969445e-07,96797.85112602261,199.66953084663086,20328.17217172829,14397.544368042063,20328.17217172829,2.1746757283835905e-08,0.165,96797.85112602261,1,-25.611143896464565,4263.463140324004,-2.984494642532809e-07,1,0.165,1.5391578926937655e-05,0.0,199.66953084663078,199.66953084663078,108,199.66953084663078,5.5806498527526855,199.66953084663086,0.0,0.0,108,8720000
-24.574802494683468,126.7675511867443,109,0.0,109,0.0,200,3989.5387688237124,126.7675511867443,0.0,109,14401.736299490603,200,0.0,0.0,0.0,126.7675511867443,-5.1395186346780974e-06,158931.7745129844,126.76755118674429,23722.38002315962,14401.736299490603,23722.38002315962,5.403035174822435e-08,0.15,158931.7745129844,1,-24.574802494683468,3989.5387688237124,-5.193548986426322e-06,1,0.15,3.809549889410846e-05,0.0,126.7675511867443,126.7675511867443,109,126.7675511867443,5.5747246742248535,126.76755118674429,0.0,0.0,109,8800000
-84.93528543050884,9483.884676167709,110,1.0,110,0.0,200,4233.868106106466,9483.884676167709,1.0,110,14534.070705787011,200,0.0,0.0,0.0,9483.884676167709,7.885937236551399e-08,145493.1804791488,9483.884676167705,23255.73612082661,14534.070705787011,23255.73612082661,1.8416770330986765e-09,0.17,145493.1804791488,1,-84.93528543050884,4233.868106106466,7.701769533241531e-08,1,0.17,1.3001168781556771e-06,0.0,9483.884676167709,9483.884676167709,110,9483.884676167709,5.574768543243408,9483.884676167705,0.0,0.0,110,8880000
-54.27676261295407,13851.08463809695,111,0.0,111,0.0,200,2902.5593785745004,13851.08463809695,0.0,111,10881.393933655447,200,0.0,0.0,0.0,13851.08463809695,7.323394015656959e-07,156314.70741571247,13851.084638096945,21281.40178367588,10881.393933655447,21281.40178367588,6.903962912474526e-08,0.13,156314.70741571247,1,-54.27676261295407,2902.5593785745004,6.632997724409506e-07,1,0.13,4.8644775233697146e-05,0.0,13851.08463809695,13851.08463809695,111,13851.08463809695,5.575293064117432,13851.084638096945,0.0,0.0,111,8960000
-23.119585761635168,5841.336646266184,112,0.0,112,0.0,200,5186.966232891794,5841.336646266184,0.0,112,18015.904583190117,200,0.0,0.0,0.0,5841.336646266184,-6.029397923157376e-07,157763.51345239335,5841.336646266183,29661.14708790262,18015.904583190117,29661.14708790262,2.141916866094107e-09,0.18,157763.51345239335,1,-23.119585761635168,5186.966232891794,-6.050817091818317e-07,1,0.18,1.5058554936331348e-06,0.0,5841.336646266184,5841.336646266184,112,5841.336646266184,5.574800968170166,5841.336646266183,0.0,0.0,112,9040000
-52.82531059624576,253.77928737730602,113,0.0,113,0.0,200,2906.2674107898215,253.77928737730602,0.0,113,10206.153601109749,200,0.0,0.0,0.0,253.77928737730602,2.5853837541944813e-06,132069.99231162545,253.77928737730616,19423.48079015253,10206.153601109749,19423.48079015253,4.6276227294583805e-08,0.11,132069.99231162545,1,-52.82531059624576,2906.2674107898215,2.5391075268998975e-06,1,0.11,3.2688134524505585e-05,0.0,253.77928737730602,253.77928737730602,113,253.77928737730602,5.577644348144531,253.77928737730616,0.0,0.0,113,9120000
-27.036221389990438,4248.633438748434,114,0.0,114,0.0,200,3591.918398207808,4248.633438748434,0.0,114,12762.331111798296,200,0.0,0.0,0.0,4248.633438748434,-1.0619007753120968e-06,136216.7594021388,4248.633438748436,22987.848922680776,12762.331111798296,22987.848922680776,6.232039595488459e-08,0.15,136216.7594021388,1,-27.036221389990438,3591.918398207808,-1.1242211712669814e-06,1,0.15,4.4012227590428665e-05,0.0,4248.633438748434,4248.633438748434,114,4248.633438748434,5.576777458190918,4248.633438748436,0.0,0.0,114,9200000
-26.66108666994123,1485.3014336388826,115,0.0,115,0.0,200,2780.6239617690367,1485.3014336388826,0.0,115,9464.070843664855,200,0.0,0.0,0.0,1485.3014336388826,-4.799251655640546e-06,81346.2907507054,1485.3014336388817,15015.968395559257,9464.070843664855,15015.968395559257,9.356199370813556e-08,0.065,81346.2907507054,1,-26.66108666994123,2780.6239617690367,-4.892813649348682e-06,1,0.065,6.594590377062559e-05,0.0,1485.3014336388826,1485.3014336388826,115,1485.3014336388826,5.572362422943115,1485.3014336388817,0.0,0.0,115,9280000
-55.85656974532145,36041.72041548584,116,1.0,116,0.0,200,3757.3229546947045,36041.72041548584,1.0,116,13309.673039650888,200,0.0,0.0,0.0,36041.72041548584,-3.284810077275324e-07,107559.16561740376,36041.72041548589,20203.08931864893,13309.673039650888,20203.08931864893,9.305551884608576e-10,0.155,107559.16561740376,1,-55.85656974532145,3757.3229546947045,-3.2941156291599327e-07,1,0.155,6.741976221746881e-07,0.0,36041.72041548584,36041.72041548584,116,36041.72041548584,5.5722150802612305,36041.72041548589,0.0,0.0,116,9360000
-29.94795978436579,-15.168483649700898,117,0.0,117,0.0,200,3554.1541503720487,-15.168483649700898,0.0,117,12154.748964328166,200,0.0,0.0,0.0,-15.168483649700898,2.0977945780487062e-07,129834.20874758811,-15.168483649700896,20073.9443607149,12154.748964328166,20073.9443607149,1.4689163663206273e-08,0.145,129834.20874758811,1,-29.94795978436579,3554.1541503720487,1.9509029414166434e-07,1,0.145,1.037104993883986e-05,0.0,-15.168483649700898,-15.168483649700898,117,-15.168483649700898,5.572443962097168,-15.168483649700896,0.0,0.0,117,9440000
-24.965669370660276,54709.922916509924,118,1.0,118,0.0,200,4110.701395376424,54709.922916509924,1.0,118,13762.356380331372,200,0.0,0.0,0.0,54709.922916509924,-7.000750429142499e-06,136670.79389126238,54709.922916509924,23000.239595368585,13762.356380331372,23000.239595368585,6.658274287474342e-08,0.14,136670.79389126238,1,-24.965669370660276,4110.701395376424,-7.067333172017243e-06,1,0.14,4.692642323789187e-05,0.0,54709.922916509924,54709.922916509924,118,54709.922916509924,5.563215255737305,54709.922916509924,0.0,0.0,118,9520000
-37.71816657044644,724.3848226746077,119,0.0,119,0.0,200,3177.76686038686,724.3848226746077,0.0,119,11168.116651497521,200,0.0,0.0,0.0,724.3848226746077,-6.819036570959724e-07,113069.51085319088,724.3848226746071,20626.381949819297,11168.116651497521,20626.381949819297,4.8410697672807146e-09,0.1,113069.51085319088,1,-37.71816657044644,3177.76686038686,-6.867447268632532e-07,1,0.1,3.4294957913516555e-06,0.0,724.3848226746077,724.3848226746077,119,724.3848226746077,5.5628252029418945,724.3848226746071,0.0,0.0,119,9600000
-33.63593624673643,33125.03989412965,120,0.0,120,0.0,200,3923.331564912129,33125.03989412965,0.0,120,14061.797368733902,200,0.0,0.0,0.0,33125.03989412965,5.369204814087425e-07,179702.16447913818,33125.039894129666,27003.77607993731,14061.797368733902,27003.77607993731,8.56852011565934e-09,0.14,179702.16447913818,1,-33.63593624673643,3923.331564912129,5.283519612930831e-07,1,0.14,6.070897597965086e-06,0.0,33125.03989412965,33125.03989412965,120,33125.03989412965,5.562987804412842,33125.039894129666,0.0,0.0,120,9680000
-21.579384232855066,1634.3736345280106,121,0.0,121,0.0,200,5009.113791566676,1634.3736345280106,0.0,121,18315.753533519903,200,0.0,0.0,0.0,1634.3736345280106,-5.288191459840164e-06,199312.22011461592,1634.3736345280095,32098.86000333499,18315.753533519903,32098.86000333499,3.1153376767179e-08,0.19,199312.22011461592,1,-21.579384232855066,5009.113791566676,-5.319344836607343e-06,1,0.19,2.202078940172214e-05,0.0,1634.3736345280106,1634.3736345280106,121,1634.3736345280106,5.560362815856934,1634.3736345280095,0.0,0.0,121,9760000
-42.14514746754016,647.4783868001667,122,0.0,122,0.0,200,3497.6593833857805,647.4783868001667,0.0,122,12516.90964284374,200,0.0,0.0,0.0,647.4783868001667,5.217984835326206e-06,109788.6040132072,647.4783868001656,21019.089574963084,12516.90964284374,21019.089574963084,2.5730059860507026e-08,0.14,109788.6040132072,1,-42.14514746754016,3497.6593833857805,5.192254775465699e-06,1,0.14,1.8189102775068022e-05,0.0,647.4783868001667,647.4783868001667,122,647.4783868001667,5.5673747062683105,647.4783868001656,0.0,0.0,122,9840000
-25.66114040034663,6879.514847016191,123,0.0,123,0.0,200,4173.8090856651215,6879.514847016191,0.0,123,14407.658456730322,200,0.0,0.0,0.0,6879.514847016191,7.773378456477076e-07,201833.51024900805,6879.514847016186,27209.77855033332,14407.658456730322,27209.77855033332,1.3501164630724816e-08,0.135,201833.51024900805,1,-25.66114040034663,4173.8090856651215,7.638366810169828e-07,1,0.135,9.544783097226173e-06,0.0,6879.514847016191,6879.514847016191,123,6879.514847016191,5.567563056945801,6879.514847016186,0.0,0.0,123,9920000
-40.186276164963125,12855.420969694937,124,0.0,124,0.0,200,3074.495531957564,12855.420969694937,0.0,124,10738.957528493793,200,0.0,0.0,0.0,12855.420969694937,6.487067594207474e-07,110015.103644921,12855.420969694924,19752.382271845883,10738.957528493793,19752.382271845883,1.3602686976810219e-08,0.14,110015.103644921,1,-40.186276164963125,3074.495531957564,6.351040724439372e-07,1,0.14,9.62342346610967e-06,0.0,12855.420969694937,12855.420969694937,124,12855.420969694937,5.567924499511719,12855.420969694924,0.0,0.0,124,10000000
-28.70513919308771,-28.531837933995742,125,1.0,125,0.0,200,3482.628361364413,-28.531837933995742,1.0,125,12605.82625237058,200,0.0,0.0,0.0,-28.531837933995742,-9.781243534234818e-06,140783.02195197198,-28.53183793399576,22078.563651861354,12605.82625237058,22078.563651861354,1.0803933037095703e-06,0.13,140783.02195197198,1,-28.70513919308771,3482.628361364413,-1.0861636837944388e-05,1,0.13,0.0006791058694943786,0.0,-28.531837933995742,-28.531837933995742,125,-28.531837933995742,5.553215503692627,-28.53183793399576,0.0,0.0,125,10080000
-32.51645340007466,55.801411772564066,126,0.0,126,0.0,200,5365.362428665513,55.801411772564066,0.0,126,18431.099131692416,200,0.0,0.0,0.0,55.801411772564066,8.138299278925842e-08,152450.8231969675,55.80141177256411,28786.478658444514,18431.099131692416,28786.478658444514,4.645151818749582e-09,0.24,152450.8231969675,1,-32.51645340007466,5365.362428665513,7.673784097050884e-08,1,0.24,3.286375431343913e-06,0.0,55.801411772564066,55.801411772564066,126,55.801411772564066,5.553268909454346,55.80141177256411,0.0,0.0,126,10160000
-39.729375501443464,543.8862015932926,127,0.0,127,0.0,200,2948.2451002731627,543.8862015932926,0.0,127,10131.164406150749,200,0.0,0.0,0.0,543.8862015932926,-7.775921631036908e-07,107446.90727615084,543.8862015932929,17748.063970825126,10131.164406150749,17748.063970825126,1.9793390038103098e-08,0.15,107446.90727615084,1,-39.729375501443464,2948.2451002731627,-7.973855531417939e-07,1,0.15,1.396753668814199e-05,0.0,543.8862015932926,543.8862015932926,127,543.8862015932926,5.553024768829346,543.8862015932929,0.0,0.0,127,10240000
-48.28641901171728,39835.18578294028,128,0.0,128,0.0,200,4067.712871775647,39835.18578294028,0.0,128,14561.684771277294,200,0.0,0.0,0.0,39835.18578294028,-3.5844218473357614e-06,160146.3394173792,39835.185782940265,27056.036415298986,14561.684771277294,27056.036415298986,9.93895810097456e-09,0.13,160146.3394173792,1,-48.28641901171728,4067.712871775647,-3.594360805436736e-06,1,0.13,7.040192031126935e-06,0.0,39835.18578294028,39835.18578294028,128,39835.18578294028,5.5519280433654785,39835.185782940265,0.0,0.0,128,10320000
-36.66687735257756,211.3149839674508,129,0.0,129,0.0,200,4145.32132736599,211.3149839674508,0.0,129,14189.58142390965,200,0.0,0.0,0.0,211.3149839674508,2.7130954549647868e-06,151101.64845817818,211.3149839674509,24507.83543437107,14189.58142390965,24507.83543437107,1.4471424947259948e-08,0.145,151101.64845817818,1,-36.66687735257756,4145.32132736599,2.698624030017527e-06,1,0.145,1.0223232493444812e-05,0.0,211.3149839674508,211.3149839674508,129,211.3149839674508,5.552887439727783,211.3149839674509,0.0,0.0,129,10400000
-53.49331897741031,11263.679266272155,130,0.0,130,0.0,200,4586.899032182813,11263.679266272155,0.0,130,16039.605839070684,200,0.0,0.0,0.0,11263.679266272155,-1.6214384856994002e-07,139018.56167321006,11263.679266272153,26194.511397948576,16039.605839070684,26194.511397948576,7.4246599979233e-09,0.165,139018.56167321006,1,-53.49331897741031,4586.899032182813,-1.6956850856786332e-07,1,0.165,5.256231816019863e-06,0.0,11263.679266272155,11263.679266272155,130,11263.679266272155,5.552849292755127,11263.679266272153,0.0,0.0,130,10480000
-25.700084753469945,4166.524941667944,131,0.0,131,0.0,200,3125.214213487859,4166.524941667944,0.0,131,11034.970639861713,200,0.0,0.0,0.0,4166.524941667944,-3.368040779605508e-06,136055.14488929822,4166.524941667945,20264.146489578092,11034.970639861713,20264.146489578092,3.3295464163529687e-08,0.11,136055.14488929822,1,-25.700084753469945,3125.214213487859,-3.4013362437690375e-06,1,0.11,2.3479007722926326e-05,0.0,4166.524941667944,4166.524941667944,131,4166.524941667944,5.549161911010742,4166.524941667945,0.0,0.0,131,10560000
-23.26093840238506,670.839121861016,132,0.0,132,0.0,200,4132.8797713487365,670.839121861016,0.0,132,14759.910449281711,200,0.0,0.0,0.0,670.839121861016,-1.164728246294544e-06,190541.24439639802,670.8391218610163,27176.707587134555,14759.910449281711,27176.707587134555,9.034920367412269e-09,0.13,190541.24439639802,1,-23.26093840238506,4132.8797713487365,-1.1737631666619563e-06,1,0.13,6.379129445122089e-06,0.0,670.839121861016,670.839121861016,132,670.839121861016,5.548637866973877,670.8391218610163,0.0,0.0,132,10640000
-39.04234061267433,64.73308289820734,133,0.0,133,0.0,200,3451.776444829801,64.73308289820734,0.0,133,11781.428241694975,200,0.0,0.0,0.0,64.73308289820734,-1.0429610028950265e-06,128800.78258042381,64.73308289820739,20565.753666577177,11781.428241694975,20565.753666577177,3.975969775638077e-09,0.14,128800.78258042381,1,-39.04234061267433,3451.776444829801,-1.0469369726706645e-06,1,0.14,2.8128788471804e-06,0.0,64.73308289820734,64.73308289820734,133,64.73308289820734,5.54810905456543,64.73308289820739,0.0,0.0,133,10720000
-75.30352833665806,271.3771671562703,134,0.0,134,0.0,200,3714.0389519774853,271.3771671562703,0.0,134,12467.275274819605,200,0.0,0.0,0.0,271.3771671562703,1.1917662732230383e-06,132895.91884049942,271.3771671562703,21049.739733776772,12467.275274819605,21049.739733776772,3.282934812887106e-09,0.13,132895.91884049942,1,-75.30352833665806,3714.0389519774853,1.1884833384101512e-06,1,0.13,2.3147317733673844e-06,0.0,271.3771671562703,271.3771671562703,134,271.3771671562703,5.54902458190918,271.3771671562703,0.0,0.0,134,10800000
-30.849915323091103,18956.608160383155,135,0.0,135,0.0,200,4245.913403079103,18956.608160383155,0.0,135,14908.333575030581,200,0.0,0.0,0.0,18956.608160383155,-2.8224806101206923e-06,139713.20097935188,18956.608160383188,22896.649581637364,14908.333575030581,22896.649581637364,4.172784429101739e-08,0.155,139713.20097935188,1,-30.849915323091103,4245.913403079103,-2.8642084544117097e-06,1,0.155,2.9473118047462776e-05,0.0,18956.608160383155,18956.608160383155,135,18956.608160383155,5.546846866607666,18956.608160383188,0.0,0.0,135,10880000
-23.77777405140826,17827.88337072433,136,0.0,136,0.0,200,4634.8295229042415,17827.88337072433,0.0,136,17263.88574049368,200,0.0,0.0,0.0,17827.88337072433,2.518404471629765e-06,149556.86782007807,17827.883370724318,29765.48472929614,17263.88574049368,29765.48472929614,1.5646719475626014e-08,0.215,149556.86782007807,1,-23.77777405140826,4634.8295229042415,2.502757752154139e-06,1,0.215,1.1054246897401754e-05,0.0,17827.88337072433,17827.88337072433,136,17827.88337072433,5.549962520599365,17827.883370724318,0.0,0.0,136,10960000
-19.978397448283626,7077.107491916548,137,0.0,137,0.0,200,3880.631941085473,7077.107491916548,0.0,137,12945.619172830857,200,0.0,0.0,0.0,7077.107491916548,-2.2680301299260464e-06,116541.08923797491,7077.107491916551,22043.867161065744,12945.619172830857,22043.867161065744,9.89189175015781e-09,0.125,116541.08923797491,1,-19.978397448283626,3880.631941085473,-2.277922021676204e-06,1,0.125,6.98804933563224e-06,0.0,7077.107491916548,7077.107491916548,137,7077.107491916548,5.548074245452881,7077.107491916551,0.0,0.0,137,11040000
-19.876985630133195,3609.3370397329113,138,1.0,138,0.0,200,4166.194020347363,3609.3370397329113,1.0,138,15022.709486541748,200,0.0,0.0,0.0,3609.3370397329113,-2.545384177210508e-06,134923.13830715782,3609.337039732909,23526.038754551668,15022.709486541748,23526.038754551668,4.287358024157584e-09,0.165,134923.13830715782,1,-19.876985630133195,4166.194020347363,-2.5496715352346655e-06,1,0.165,3.0456708373094443e-06,0.0,3609.3370397329113,3609.3370397329113,138,3609.3370397329113,5.547055721282959,3609.337039732909,0.0,0.0,138,11120000
-30.698231683706346,6140.576096775142,139,0.0,139,0.0,200,4339.535793034999,6140.576096775142,0.0,139,15242.450158938118,200,0.0,0.0,0.0,6140.576096775142,-2.0904526536469348e-06,135575.72902817704,6140.576096775141,25081.661064198324,15242.450158938118,25081.661064198324,4.22096491092816e-09,0.18,135575.72902817704,1,-30.698231683706346,4339.535793034999,-2.094673618557863e-06,1,0.18,2.9596722015412524e-06,0.0,6140.576096775142,6140.576096775142,139,6140.576096775142,5.546328067779541,6140.576096775141,0.0,0.0,139,11200000
-33.69012855269259,841.6243820963797,140,0.0,140,0.0,200,4083.781551246935,841.6243820963797,0.0,140,14530.728315862234,200,0.0,0.0,0.0,841.6243820963797,2.188682174164569e-06,182739.99767094487,841.6243820963805,28205.042139293688,14530.728315862234,28205.042139293688,2.846195457095746e-08,0.155,182739.99767094487,1,-33.69012855269259,4083.781551246935,2.1602202195936115e-06,1,0.155,2.0104420400457457e-05,0.0,841.6243820963797,841.6243820963797,140,841.6243820963797,5.5485029220581055,841.6243820963805,0.0,0.0,140,11280000
-24.66067209832653,49938.61757146144,141,1.0,141,0.0,200,3965.8000766859245,49938.61757146144,1.0,141,13289.33668738529,200,0.0,0.0,0.0,49938.61757146144,1.8998089501565119e-07,114680.69808842213,49938.61757146145,20990.996790407764,13289.33668738529,20990.996790407764,3.907288714799506e-09,0.115,114680.69808842213,1,-24.66067209832653,3965.8000766859245,1.8607360630085168e-07,1,0.115,2.763552856777096e-06,0.0,49938.61757146144,49938.61757146144,141,49938.61757146144,5.5486369132995605,49938.61757146145,0.0,0.0,141,11360000
-20.66644319458746,6925.936132953094,142,0.0,142,0.0,200,4102.992213609073,6925.936132953094,0.0,142,14198.144718386973,200,0.0,0.0,0.0,6925.936132953094,-4.860919034399558e-06,131132.4495263182,6925.936132953092,22516.986343811026,14198.144718386973,22516.986343811026,2.4184373614843935e-08,0.175,131132.4495263182,1,-20.66644319458746,4102.992213609073,-4.885103408014402e-06,1,0.175,1.7091089830501005e-05,0.0,6925.936132953094,6925.936132953094,142,6925.936132953094,5.543606758117676,6925.936132953092,0.0,0.0,142,11440000
-26.607098327426424,111.66437898243197,143,0.0,143,0.0,200,3453.3141966828307,111.66437898243197,0.0,143,12442.290111932103,200,0.0,0.0,0.0,111.66437898243197,-9.508838729743729e-07,107147.1403043113,111.66437898243194,20295.85588133424,12442.290111932103,20295.85588133424,2.9926923161838204e-09,0.125,107147.1403043113,1,-26.607098327426424,3453.3141966828307,-9.538765652905568e-07,1,0.125,2.123103058693232e-06,0.0,111.66437898243197,111.66437898243197,143,111.66437898243197,5.543274402618408,111.66437898243194,0.0,0.0,143,11520000
-48.49845655832306,143766.22740928695,144,1.0,144,0.0,200,4535.411369844019,143766.22740928695,1.0,144,15535.831325915839,200,0.0,0.0,0.0,143766.22740928695,5.136223080626223e-06,139866.05809172918,143766.22740928698,26222.958598241978,15535.831325915839,26222.958598241978,3.4769982448779047e-08,0.165,139866.05809172918,1,-48.49845655832306,4535.411369844019,5.101453098177444e-06,1,0.165,2.456453876220621e-05,0.0,143766.22740928695,143766.22740928695,144,143766.22740928695,5.549487113952637,143766.22740928698,0.0,0.0,144,11600000
