window-open-v1/TerminationRate,MetaTest/Average/MaxReturn,MetaTest/Average/NumEpisodes,MetaTest/window-open-v1/AverageDiscountedReturn,Average/TerminationRate,policy/LossAfter,Average/SuccessRate,MetaTest/Average/TerminationRate,MetaTest/window-open-v1/TerminationRate,MetaTest/window-open-v1/SuccessRate,MetaTest/window-open-v1/MaxReturn,window-open-v1/MinReturn,policy/Entropy,MetaTest/Average/AverageReturn,Average/AverageReturn,MetaTest/Average/StdReturn,window-open-v1/AverageDiscountedReturn,Average/MaxReturn,window-open-v1/Iteration,MetaTest/window-open-v1/StdReturn,MetaTest/window-open-v1/NumEpisodes,MetaTest/Average/SuccessRate,window-open-v1/SuccessRate,LinearFeatureBaseline/ExplainedVariance,MetaTest/window-open-v1/Iteration,window-open-v1/StdReturn,window-open-v1/NumEpisodes,policy/KLBefore,TotalEnvSteps,MetaTest/Average/MinReturn,Average/Iteration,MetaTest/Average/AverageDiscountedReturn,Average/StdReturn,MetaTest/window-open-v1/AverageReturn,window-open-v1/AverageReturn,Average/NumEpisodes,MetaTest/window-open-v1/MinReturn,policy/LossBefore,policy/KL,Average/AverageDiscountedReturn,Average/MinReturn,MetaTest/Average/Iteration,window-open-v1/MaxReturn,policy/dLoss
0.0,97470.87295859875,10,19361.758739418117,0.0,-46.168816,0.11,0.0,0.0,0.2,97470.87295859875,-111.69563092463379,5.624087,19361.758739418125,12349.55553280539,37889.57037269741,2959.96392311813,153675.04955321434,70,37889.57037269741,10,0.2,0.11,0.5686091245876845,7,29146.729134600777,100,0.0,1420000,-93.51811204946193,70,19361.758739418117,29146.729134600777,19361.758739418125,12349.55553280539,100,-93.51811204946193,-17.663177,0.007196117,2959.96392311813,-111.69563092463379,7,153675.04955321434,28.505638
0.0,,,,0.0,-18.459105,0.07,,,,,-102.28856365765348,5.628535,,6408.328427930425,,1539.505745297336,95210.49024154064,71,,,,0.07,0.6888207292820487,,21639.604140433516,100,0.0,1440000,,71,,21639.604140433516,,6408.328427930425,100,,-1.0451547,0.008748255,1539.505745297336,-102.28856365765348,,95210.49024154064,17.41395
0.0,,,,0.0,-7.973003,0.2,,,,,-92.8810144277479,5.641419,,12685.606725639813,,3152.3617425432494,113165.53936800787,72,,,,0.2,0.6186540501127524,,29519.764798453554,100,0.0,1460000,,72,,29519.764798453554,,12685.606725639813,100,,16.520115,0.006101331,3152.3617425432494,-92.8810144277479,,113165.53936800787,24.493118
0.0,,,,0.0,-15.91311,0.18,,,,,-100.33465419173322,5.6514044,,11277.893044014447,,2717.4992839184083,108502.51576015014,73,,,,0.18,0.6485839186314215,,27282.860105263808,100,0.0,1480000,,73,,27282.860105263808,,11277.893044014447,100,,3.879853,0.006261702,2717.4992839184083,-100.33465419173322,,108502.51576015014,19.792963
0.0,,,,0.0,-34.33131,0.15,,,,,-96.79877644276579,5.6685004,,15616.429215379681,,3770.3634214124095,138504.15642528964,74,,,,0.15,0.5609450804323982,,31629.038250528418,100,0.0,1500000,,74,,31629.038250528418,,15616.429215379681,100,,-4.1816826,0.007365824,3770.3634214124095,-96.79877644276579,,138504.15642528964,30.149628
0.0,,,,0.0,-39.116676,0.04,,,,,-113.71640042658402,5.664298,,5145.500366139732,,1288.3804060656098,145617.39228385844,75,,,,0.04,0.5944181290245439,,22601.222881353715,100,0.0,1520000,,75,,22601.222881353715,,5145.500366139732,100,,-17.450315,0.005954159,1288.3804060656098,-113.71640042658402,,145617.39228385844,21.66636
0.0,,,,0.0,-17.626825,0.09,,,,,-97.177981369607,5.670835,,13004.12208684675,,3217.4199130465627,149189.9643201695,76,,,,0.09,0.5918614054698718,,29901.157533862464,100,0.0,1540000,,76,,29901.157533862464,,13004.12208684675,100,,7.640375,0.0053999987,3217.4199130465627,-97.177981369607,,149189.9643201695,25.2672
0.0,,,,0.0,-31.145643,0.09,,,,,-106.89482595985008,5.658593,,11276.142548862157,,2590.742431862224,186627.5702152737,77,,,,0.09,0.47116828217111517,,29744.45046370157,100,0.0,1560000,,77,,29744.45046370157,,11276.142548862157,100,,-4.925222,0.0074816253,2590.742431862224,-106.89482595985008,,186627.5702152737,26.22042
0.0,,,,0.0,-31.016668,0.1,,,,,-96.9834751988781,5.653707,,10975.010129725862,,2731.299516483591,122371.73719354418,78,,,,0.1,0.6157455534774174,,27243.578067502553,100,0.0,1580000,,78,,27243.578067502553,,10975.010129725862,100,,-16.057734,0.0051383744,2731.299516483591,-96.9834751988781,,122371.73719354418,14.958935
0.0,,,,0.0,-28.44219,0.1,,,,,-109.02825707740173,5.6466546,,8465.122785168625,,2035.7519476430537,134333.56026080035,79,,,,0.1,0.6370034828770105,,22498.118036447653,100,0.0,1600000,,79,,22498.118036447653,,8465.122785168625,100,,-14.68083,0.007909906,2035.7519476430537,-109.02825707740173,,134333.56026080035,13.76136
0.0,117448.59521353488,10,25637.0847837213,0.0,-43.743248,0.11,0.0,0.0,0.2,117448.59521353488,-97.50282126636151,5.6286216,25637.08478372129,10881.798464975254,42473.792805647245,2577.2842996398413,102151.5779871579,80,42473.792805647245,10,0.2,0.11,0.7178588885011183,8,25248.10753761753,100,0.0,1620000,-87.42164207047848,80,25637.0847837213,25248.10753761753,25637.08478372129,10881.798464975254,100,-87.42164207047848,-21.4094,0.0071553513,2577.2842996398413,-97.50282126636151,8,102151.5779871579,22.333847
0.0,,,,0.0,7.1520877,0.11,,,,,-105.4933240735509,5.6282725,,10500.356290899565,,2485.683365436092,165340.26687921374,81,,,,0.11,0.6692580428846527,,30098.872628964073,100,0.0,1640000,,81,,30098.872628964073,,10500.356290899565,100,,30.909393,0.0062790746,2485.683365436092,-105.4933240735509,,165340.26687921374,23.757305
0.0,,,,0.0,-35.868942,0.11,,,,,-107.920720291561,5.6209083,,9875.152944545564,,2347.697983152054,120629.678081476,82,,,,0.11,0.6686017500771289,,26115.293619863452,100,0.0,1660000,,82,,26115.293619863452,,9875.152944545564,100,,-7.3474874,0.006486919,2347.697983152054,-107.920720291561,,120629.678081476,28.521454
0.0,,,,0.0,-33.382557,0.13,,,,,-94.61545735956044,5.600726,,11694.980896651818,,2887.2376568787713,142286.80221207385,83,,,,0.13,0.6070477108062275,,27609.868188550096,100,0.0,1680000,,83,,27609.868188550096,,11694.980896651818,100,,-5.027075,0.0056446665,2887.2376568787713,-94.61545735956044,,142286.80221207385,28.355482
0.0,,,,0.0,-33.239574,0.1,,,,,-94.19037768222285,5.6018724,,12628.456218759056,,3101.6664717773338,123016.79956687137,84,,,,0.1,0.6573940398341444,,28615.517871681986,100,0.0,1700000,,84,,28615.517871681986,,12628.456218759056,100,,-7.219756,0.0067127836,3101.6664717773338,-94.19037768222285,,123016.79956687137,26.019817
0.0,,,,0.0,-69.75443,0.15,,,,,-104.4397837598216,5.576525,,19266.991572109408,,4442.492441107326,154151.04558415874,85,,,,0.15,0.667218401345242,,37791.37521065615,100,0.0,1720000,,85,,37791.37521065615,,19266.991572109408,100,,-33.188263,0.0062215235,4442.492441107326,-104.4397837598216,,154151.04558415874,36.56617
0.0,,,,0.0,-5.4581127,0.05,,,,,-100.81346212887573,5.552594,,5026.507898228531,,1313.0794427661392,94349.12534089918,86,,,,0.05,0.6420702436793122,,15987.406075962059,100,0.0,1740000,,86,,15987.406075962059,,5026.507898228531,100,,6.3928266,0.007835187,1313.0794427661392,-100.81346212887573,,94349.12534089918,11.850939
0.0,,,,0.0,-17.979496,0.04,,,,,-89.14358547903116,5.5424433,,6976.751940792268,,1674.750290358221,110969.42401075298,87,,,,0.04,0.6272620141239841,,19026.120023506453,100,0.0,1760000,,87,,19026.120023506453,,6976.751940792268,100,,-3.00145,0.003852425,1674.750290358221,-89.14358547903116,,110969.42401075298,14.978046
0.0,,,,0.0,-19.354244,0.07,,,,,-104.50673077967305,5.519135,,10577.23202887298,,2462.643334019358,104878.16101334167,88,,,,0.07,0.7170482409802839,,23603.609129614197,100,0.0,1780000,,88,,23603.609129614197,,10577.23202887298,100,,0.1859,0.0062010074,2462.643334019358,-104.50673077967305,,104878.16101334167,19.540144
0.0,,,,0.0,-20.482971,0.18,,,,,-93.40203337707592,5.50286,,14531.766079566372,,3480.2382967224135,100793.76576952403,89,,,,0.18,0.6017053435083983,,26810.69358484251,100,0.0,1800000,,89,,26810.69358484251,,14531.766079566372,100,,8.836258,0.00658994,3480.2382967224135,-93.40203337707592,,100793.76576952403,29.31923
0.0,63878.632914988666,10,11006.781379846314,0.0,-13.597781,0.06,0.0,0.0,0.0,63878.632914988666,-93.3330215016624,5.5027385,11006.781379846321,9675.07631608561,21332.96194133972,2307.4595798031905,135975.6049264236,90,21332.96194133972,10,0.0,0.06,0.6190486934082985,9,23504.817210352372,100,0.0,1820000,-102.3926495128652,90,11006.781379846314,23504.817210352372,11006.781379846321,9675.07631608561,100,-102.3926495128652,5.433442,0.0063023125,2307.4595798031905,-93.3330215016624,9,135975.6049264236,19.031223
0.0,,,,0.0,-24.800112,0.05,,,,,-106.56111419946677,5.4977345,,8203.60442191597,,2040.4414913431744,94794.26024567519,91,,,,0.05,0.6482275462880882,,19869.061477503015,100,0.0,1840000,,91,,19869.061477503015,,8203.60442191597,100,,-5.328811,0.0071593355,2040.4414913431744,-106.56111419946677,,94794.26024567519,19.4713
0.0,,,,0.0,-26.438591,0.08,,,,,-101.0533247969799,5.4906,,9078.189699722847,,2169.8354100848314,150194.68367003408,92,,,,0.08,0.7438136470662238,,27428.08136633298,100,0.0,1860000,,92,,27428.08136633298,,9078.189699722847,100,,-3.9592688,0.007401906,2169.8354100848314,-101.0533247969799,,150194.68367003408,22.479322
0.0,,,,0.0,-46.667744,0.13,,,,,-89.1603362793236,5.4884367,,15800.376465898707,,3835.6289049071124,164925.78763032347,93,,,,0.13,0.6028286535707259,,33277.81729878631,100,0.0,1880000,,93,,33277.81729878631,,15800.376465898707,100,,-23.587381,0.008022415,3835.6289049071124,-89.1603362793236,,164925.78763032347,23.080362
0.0,,,,0.0,-20.663704,0.05,,,,,-91.84859555297264,5.476928,,8514.263688916677,,2097.917439711104,79313.35397736839,94,,,,0.05,0.6109370840682882,,19161.891718786996,100,0.0,1900000,,94,,19161.891718786996,,8514.263688916677,100,,-2.8113124,0.0060393987,2097.917439711104,-91.84859555297264,,79313.35397736839,17.852392
0.0,,,,0.0,-54.24211,0.13,,,,,-78.80559854729617,5.4796114,,16608.859442861933,,4011.2651589803554,171596.32409454265,95,,,,0.13,0.5425401519125108,,39067.12541339418,100,0.0,1920000,,95,,39067.12541339418,,16608.859442861933,100,,-13.374384,0.0068176324,4011.2651589803554,-78.80559854729617,,171596.32409454265,40.86773
0.0,,,,0.0,-9.223138,0.04,,,,,-106.1224859861937,5.4927297,,7581.775043379175,,1796.1562601153812,145177.4924251309,96,,,,0.04,0.5091936205948826,,21782.633833287277,100,0.0,1940000,,96,,21782.633833287277,,7581.775043379175,100,,6.7948127,0.0067627016,1796.1562601153812,-106.1224859861937,,145177.4924251309,16.01795
0.0,,,,0.0,-34.346264,0.1,,,,,-99.26169481908563,5.479238,,15855.327688324423,,3764.5629181109666,113115.8590403472,97,,,,0.1,0.6789132117955483,,28855.912888702172,100,0.0,1960000,,97,,28855.912888702172,,15855.327688324423,100,,-9.1121,0.0068853493,3764.5629181109666,-99.26169481908563,,113115.8590403472,25.234165
0.0,,,,0.0,-50.58103,0.2,,,,,-98.07899674062726,5.452721,,22783.815736598266,,5460.056145865471,171321.57647082003,98,,,,0.2,0.7003134599662464,,42655.72192865987,100,0.0,1980000,,98,,42655.72192865987,,22783.815736598266,100,,-12.238587,0.0064888536,5460.056145865471,-98.07899674062726,,171321.57647082003,38.342445
0.0,,,,0.0,-34.911034,0.19,,,,,-94.9096105927598,5.439733,,19684.608002026875,,4640.372833846522,146908.23043957396,99,,,,0.19,0.6566199102128836,,36610.24672730046,100,0.0,2000000,,99,,36610.24672730046,,19684.608002026875,100,,-2.5750313,0.007789364,4640.372833846522,-94.9096105927598,,146908.23043957396,32.336002
