MetaTest/push-v1/AverageReturn,MetaTest/push-v1/StdReturn,MetaTest/push-v1/TerminationRate,GaussianMLPPolicy/KLAfter,MetaTest/Average/MaxReturn,push-v1/StdReturn,MetaTest/Average/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/push-v1/MinReturn,MetaTest/push-v1/Iteration,push-v1/Iteration,GaussianMLPPolicy/LossAfter,GaussianMLPPolicy/KLBefore,Iteration,push-v1/NumEpisodes,Average/TerminationRate,MetaTest/push-v1/NumEpisodes,MetaTest/Average/AverageReturn,MetaTest/Average/MinReturn,MetaTest/push-v1/SuccessRate,Average/Iteration,Average/AverageDiscountedReturn,Average/SuccessRate,MetaTest/Average/StdReturn,Average/NumEpisodes,Average/MaxReturn,GaussianMLPPolicy/LossBefore,push-v1/MinReturn,Average/AverageReturn,Average/StdReturn,MetaTest/Average/TerminationRate,GaussianMLPPolicy/dLoss,MetaTest/Average/SuccessRate,Average/MinReturn,GaussianMLPPolicy/Entropy,push-v1/AverageReturn,TotalEnvSteps,push-v1/AverageDiscountedReturn,MetaTest/push-v1/MaxReturn,push-v1/TerminationRate,MetaTest/push-v1/AverageDiscountedReturn,push-v1/MaxReturn,push-v1/SuccessRate,MetaTest/Average/NumEpisodes
,,,8.201217860914767e-05,,11780.900630312275,,,,,16,8.568369480599358e-07,0.0,16,200,0.0,,,,,16,2012.3531025018208,0.07,,200,83193.22991361552,9.730897545523476e-07,-32.69591083529473,7385.980379516351,11780.900630312275,,1.1625280649241176e-07,,-32.69591083529473,5.520558834075928,7385.980379516351,1360000,2012.3531025018208,,0.0,,83193.22991361552,0.07,
,,,5.7961162383435294e-05,,12630.886981346683,,,,,17,-5.638050311063125e-07,0.0,17,200,0.0,,,,,17,2099.6337037331946,0.085,,200,76459.59849722407,-4.815613579012279e-07,-29.359754422127043,7556.337684603615,12630.886981346683,,8.224367320508463e-08,,-29.359754422127043,5.52002477645874,7556.337684603615,1440000,2099.6337037331946,,0.0,,76459.59849722407,0.085,
,,,5.2328756282804534e-05,,16432.651508877938,,,,,18,-3.3707169677654747e-06,0.0,18,200,0.0,,,,,18,2626.3152887127376,0.08,,200,108523.11455439015,-3.296681825304404e-06,-21.555376425004166,9806.344390901224,16432.651508877938,,7.403514246107079e-08,,-21.555376425004166,5.51702880859375,9806.344390901224,1520000,2626.3152887127376,,0.0,,108523.11455439015,0.08,
,,,4.851252469961764e-06,,13281.168061100034,,,,,19,-1.8306307083548745e-06,0.0,19,200,0.0,,,,,19,2483.117819036254,0.065,,200,78126.00851951429,-1.823769707698375e-06,-24.210435515181814,9204.647600638067,13281.168061100034,,6.861000656499527e-09,,-24.210435515181814,5.516090393066406,9204.647600638067,1600000,2483.117819036254,,0.0,,78126.00851951429,0.065,
8035.105437627991,11800.926741719966,0.0,6.0473044868558645e-05,40107.71805074843,16082.77620790493,2,8035.105437627991,-16.916575722992913,2,20,1.392607344996577e-07,0.0,20,200,0.0,10,8035.105437627991,-16.916575722992913,0.0,20,2784.2787125456457,0.095,11800.926741719966,200,118106.46522362923,2.2494194240607612e-07,-26.112746126587215,9743.70397609512,16082.77620790493,0.0,8.568120790641842e-08,0.0,-26.112746126587215,5.516296863555908,9743.70397609512,1680000,2784.2787125456457,40107.71805074843,0.0,8035.105437627991,118106.46522362923,0.095,10
,,,3.733174526132643e-05,,18017.911320637813,,,,,21,-6.253496394492686e-06,0.0,21,200,0.0,,,,,21,2920.3307850484625,0.075,,200,126182.1343196639,-6.200638836162398e-06,-30.804748554164636,11029.224081802568,18017.911320637813,,5.285755833028816e-08,,-30.804748554164636,5.509681701660156,11029.224081802568,1760000,2920.3307850484625,,0.0,,126182.1343196639,0.075,
,,,8.380130566365551e-06,,17121.455588995108,,,,,22,8.327706382260658e-07,0.0,22,200,0.0,,,,,22,3285.367790409965,0.07,,200,92590.72811617637,8.445893513453484e-07,-41.276454190287495,11446.91763858893,17121.455588995108,,1.181871311928262e-08,,-41.276454190287495,5.509972095489502,11446.91763858893,1840000,3285.367790409965,,0.0,,92590.72811617637,0.07,
,,,1.5356603398686275e-05,,13957.351320160522,,,,,23,-2.101699010381708e-06,0.0,23,200,0.0,,,,,23,2981.495618170494,0.105,,200,81909.30483449926,-2.079985733871581e-06,-30.672666839321053,10615.452575276648,13957.351320160522,,2.171327651012689e-08,,-30.672666839321053,5.509446144104004,10615.452575276648,1920000,2981.495618170494,,0.0,,81909.30483449926,0.105,
,,,7.061650103423744e-05,,16947.413542504397,,,,,24,-1.1009290119545767e-06,0.0,24,200,0.0,,,,,24,2508.0927009225366,0.065,,200,124880.34427838553,-1.0007474884332623e-06,-22.245136365380382,8990.39331190744,16947.413542504397,,1.0018152352131438e-07,,-22.245136365380382,5.508580684661865,8990.39331190744,2000000,2508.0927009225366,,0.0,,124880.34427838553,0.065,
,,,1.083570077753393e-05,,14507.513414228732,,,,,25,-2.1220466805971228e-07,0.0,25,200,0.0,,,,,25,2283.7274958296202,0.06,,200,96957.44738999257,-1.9689969121827744e-07,-44.05233545384177,7921.332407672237,14507.513414228732,,1.5304976841434836e-08,,-44.05233545384177,5.508530616760254,7921.332407672237,2080000,2283.7274958296202,,0.0,,96957.44738999257,0.06,
,,,2.2520540369441733e-05,,18025.493815094324,,,,,26,-4.68677035314613e-06,0.0,26,200,0.0,,,,,26,3502.540396990807,0.085,,200,112888.6242476295,-4.654904842027463e-06,-21.24720901195805,12576.446149293386,18025.493815094324,,3.18655111186672e-08,,-21.24720901195805,5.503669261932373,12576.446149293386,2160000,3502.540396990807,,0.0,,112888.6242476295,0.085,
,,,2.560633947723545e-05,,14943.952586325544,,,,,27,-3.1767856398801086e-06,0.0,27,200,0.0,,,,,27,2608.8068042853997,0.085,,200,81549.19262757464,-3.140576836813125e-06,-28.18827947334406,9441.720004250643,14943.952586325544,,3.620880306698382e-08,,-28.18827947334406,5.5013275146484375,9441.720004250643,2240000,2608.8068042853997,,0.0,,81549.19262757464,0.085,
,,,2.0120762201258913e-05,,13184.756971811,,,,,28,-3.619174094637856e-06,0.0,28,200,0.0,,,,,28,2906.832097039718,0.065,,200,71149.77047266469,-3.5906937227991875e-06,-21.079930052790065,9777.553454851688,13184.756971811,,2.848037183866836e-08,,-21.079930052790065,5.496506214141846,9777.553454851688,2320000,2906.832097039718,,0.0,,71149.77047266469,0.065,
,,,6.078680235077627e-05,,13393.09699088407,,,,,29,6.584035645573749e-07,0.0,29,200,0.0,,,,,29,2412.10098328196,0.07,,200,67323.58865986801,7.445050869137049e-07,-24.252324412571134,8620.094581859375,13393.09699088407,,8.610152235632995e-08,,-24.252324412571134,5.497155666351318,8620.094581859375,2400000,2412.10098328196,,0.0,,67323.58865986801,0.07,
20810.891904891865,24737.78800933384,0.0,2.9994971555424854e-05,74978.87442298669,15422.873477923535,3,20810.891904891854,38.4109221123034,3,30,-5.424278242571745e-06,0.0,30,200,0.0,10,20810.891904891865,38.4109221123034,0.1,30,2916.51349479983,0.065,24737.78800933384,200,128429.74583073978,-5.381843038776424e-06,-26.07955393657724,10339.583465606609,15422.873477923535,0.0,4.2435203795321286e-08,0.1,-26.07955393657724,5.4904584884643555,10339.583465606609,2480000,2916.51349479983,74978.87442298669,0.0,20810.891904891854,128429.74583073978,0.065,10
,,,6.874543032608926e-06,,20897.797886993027,,,,,31,-1.5449801367140026e-06,0.0,31,200,0.0,,,,,31,2954.9295199979842,0.07,,200,161455.91201565362,-1.5352668469859054e-06,-22.55205886664843,10620.555153767024,20897.797886993027,,9.713289728097152e-09,,-22.55205886664843,5.489790916442871,10620.555153767024,2560000,2954.9295199979842,,0.0,,161455.91201565362,0.07,
,,,1.802979750209488e-05,,19871.09070669473,,,,,32,5.210984568293497e-07,0.0,32,200,0.0,,,,,32,3092.0205754101685,0.09,,200,160070.4347417154,5.465805088533671e-07,-21.132163306338043,10886.73466985498,19871.09070669473,,2.548205202401732e-08,,-21.132163306338043,5.490257263183594,10886.73466985498,2640000,3092.0205754101685,,0.0,,160070.4347417154,0.09,
,,,0.0005505012813955545,,19638.221486071925,,,,,33,3.968162218370708e-06,0.0,33,200,0.0,,,,,33,3165.688185141962,0.12,,200,143808.93230663546,4.83339817947126e-06,-79.29265828386222,11203.774856269452,19638.221486071925,,8.652359611005522e-07,,-79.29265828386222,5.497774600982666,11203.774856269452,2720000,3165.688185141962,,0.0,,143808.93230663546,0.12,
,,,6.977876182645559e-05,,17972.619809691874,,,,,34,8.805678817225271e-07,0.0,34,200,0.0,,,,,34,3193.8793394177837,0.135,,200,111763.88680770334,9.796515314519638e-07,-27.48565820889854,11549.97833215295,17972.619809691874,,9.908364972943673e-08,,-27.48565820889854,5.498381614685059,11549.97833215295,2800000,3193.8793394177837,,0.0,,111763.88680770334,0.135,
,,,1.97484787349822e-05,,15278.803799502148,,,,,35,-4.7378415501952986e-07,0.0,35,200,0.0,,,,,35,2889.259706600373,0.105,,200,80394.71777797866,-4.458648561467271e-07,-24.2322060034281,10635.754050459474,15278.803799502148,,2.7919298872802756e-08,,-24.2322060034281,5.498013496398926,10635.754050459474,2880000,2889.259706600373,,0.0,,80394.71777797866,0.105,
,,,2.2801843442721292e-05,,15607.633807856388,,,,,36,3.196027591911843e-06,0.0,36,200,0.0,,,,,36,2844.427742051957,0.065,,200,83880.39525615082,3.2283246582665015e-06,-24.205754011581664,9844.490923507423,15607.633807856388,,3.2297066354658455e-08,,-24.205754011581664,5.500927925109863,9844.490923507423,2960000,2844.427742051957,,0.0,,83880.39525615082,0.065,
,,,1.7449936422053725e-05,,19808.374511426126,,,,,37,2.7019973458664026e-06,0.0,37,200,0.0,,,,,37,3578.719813727094,0.08,,200,102557.5326900197,2.7266592041996773e-06,-28.87671286921321,13165.413880736429,19808.374511426126,,2.4661858333274722e-08,,-28.87671286921321,5.503724098205566,13165.413880736429,3040000,3578.719813727094,,0.0,,102557.5326900197,0.08,
,,,4.947890374751296e-06,,18940.12656193963,,,,,38,-1.3899302757636178e-06,0.0,38,200,0.0,,,,,38,3490.567090051036,0.13,,200,142149.23615334512,-1.3829474028170807e-06,-22.498305099724416,12636.492743659965,18940.12656193963,,6.9828729465371e-09,,-22.498305099724416,5.503369331359863,12636.492743659965,3120000,3490.567090051036,,0.0,,142149.23615334512,0.13,
,,,3.940146416425705e-05,,22085.941335914158,,,,,39,-4.326856014813529e-06,0.0,39,200,0.0,,,,,39,3581.5750875192334,0.14,,200,188485.2453254375,-4.271094894647831e-06,-26.83663227664586,12636.107525414687,22085.941335914158,,5.576112016569823e-08,,-26.83663227664586,5.499763011932373,12636.107525414687,3200000,3581.5750875192334,,0.0,,188485.2453254375,0.14,
7446.534046224,11792.123011353997,0.0,6.2256563069240656e-06,40122.26276104901,20748.036703155612,4,7446.534046223996,165.36932477904682,4,40,-1.2782527392118936e-07,0.0,40,200,0.0,10,7446.534046224,165.36932477904682,0.2,40,3109.754499606757,0.095,11792.123011353997,200,137776.40500326344,-1.190362155512048e-07,-26.548964401476635,11798.292249006225,20748.036703155612,0.0,8.78905836998456e-09,0.2,-26.548964401476635,5.499707221984863,11798.292249006225,3280000,3109.754499606757,40122.26276104901,0.0,7446.534046223996,137776.40500326344,0.095,10
,,,3.837410531559726e-06,,17345.465158733587,,,,,41,-4.88286559630069e-07,0.0,41,200,0.0,,,,,41,3676.441056615908,0.105,,200,94724.04592361544,-4.828463033845765e-07,-24.347916355368323,12868.866654131603,17345.465158733587,,5.440256245492492e-09,,-24.347916355368323,5.4995808601379395,12868.866654131603,3360000,3676.441056615908,,0.0,,94724.04592361544,0.105,
