MetaTest/push-v1/NumEpisodes,MetaTest/Average/TerminationRate,MetaTest/push-v1/MinReturn,Average/MinReturn,TotalEnvSteps,MetaTest/push-v1/TerminationRate,push-v1/StdReturn,Average/AverageDiscountedReturn,Average/TerminationRate,MetaTest/push-v1/AverageDiscountedReturn,push-v1/TerminationRate,push-v1/AverageDiscountedReturn,policy/LossBefore,push-v1/NumEpisodes,push-v1/SuccessRate,Average/AverageReturn,Average/StdReturn,MetaTest/Average/NumEpisodes,LinearFeatureBaseline/ExplainedVariance,MetaTest/Average/StdReturn,push-v1/AverageReturn,MetaTest/Average/MinReturn,policy/Entropy,MetaTest/Average/AverageDiscountedReturn,MetaTest/push-v1/StdReturn,MetaTest/push-v1/MaxReturn,push-v1/MinReturn,policy/dLoss,policy/LossAfter,policy/KLBefore,MetaTest/Average/MaxReturn,MetaTest/push-v1/AverageReturn,push-v1/MaxReturn,Average/NumEpisodes,MetaTest/push-v1/SuccessRate,Average/Iteration,MetaTest/Average/Iteration,policy/KL,Average/MaxReturn,MetaTest/Average/SuccessRate,push-v1/Iteration,Average/SuccessRate,MetaTest/Average/AverageReturn,MetaTest/push-v1/Iteration
10,0.0,-57.796022681242796,-66.29770254482246,1420000,0.0,36000.113861837315,7192.1448020235375,0.0,29957.061081353953,0.0,7192.1448020235375,-10.0589,100,0.25,20424.686358900286,36000.113861837315,10,0.31308675982598677,44969.70049738598,20424.686358900286,-57.796022681242796,4.567367,29957.061081353953,44969.70049738598,124789.17000750167,-66.29770254482246,35.087627,-45.146526,0.0,124789.17000750167,29957.06108135393,179424.14106655016,100,0.4,70,7,0.007318186,179424.14106655016,0.4,70,0.25,29957.06108135393,7
,,,-60.8518739551349,1440000,,33012.38325542987,6752.243092585643,0.0,,0.0,6752.243092585643,-20.117857,100,0.2,17922.390793990995,33012.38325542987,,0.28188330582896115,,17922.390793990995,,4.5258822,,,,-60.8518739551349,33.315582,-53.433437,0.0,,,185156.3951116625,100,,71,,0.007142424,185156.3951116625,,71,0.2,,
,,,-64.9310948745258,1460000,,35218.096090546365,7922.795483063882,0.0,,0.0,7922.795483063882,-11.62385,100,0.3,22185.86643840925,35218.096090546365,,0.28248901474070065,,22185.86643840925,,4.518014,,,,-64.9310948745258,39.351746,-50.975594,0.0,,,178039.80236191853,100,,72,,0.008441867,178039.80236191853,,72,0.3,,
,,,-69.1634813461719,1480000,,26774.84866848007,5027.8259508464835,0.0,,0.0,5027.8259508464835,-22.058706,100,0.17,14320.503835911888,26774.84866848007,,0.29198853668619085,,14320.503835911888,,4.5241055,,,,-69.1634813461719,27.15183,-49.210537,0.0,,,122254.97168099305,100,,73,,0.005532039,122254.97168099305,,73,0.17,,
,,,-59.006072319552075,1500000,,35613.8514123957,6398.275251639096,0.0,,0.0,6398.275251639096,6.9357,100,0.24,18423.334889466914,35613.8514123957,,0.27108554201827884,,18423.334889466914,,4.518574,,,,-59.006072319552075,33.26944,-26.333738,0.0,,,204121.6563070214,100,,74,,0.005363094,204121.6563070214,,74,0.24,,
,,,-64.96473751119203,1520000,,44657.6054330426,8579.36658613782,0.0,,0.0,8579.36658613782,-8.842894,100,0.23,24230.561581857226,44657.6054330426,,0.27744991262307217,,24230.561581857226,,4.479534,,,,-64.96473751119203,55.07766,-63.920555,0.0,,,215681.66611763506,100,,75,,0.0075670206,215681.66611763506,,75,0.23,,
,,,-73.38298786474246,1540000,,33502.798635643114,5260.233547813309,0.0,,0.0,5260.233547813309,11.747625,100,0.16,15801.705437124356,33502.798635643114,,0.3395466824437857,,15801.705437124356,,4.446434,,,,-73.38298786474246,37.745575,-25.99795,0.0,,,162285.8234901292,100,,76,,0.0054578935,162285.8234901292,,76,0.16,,
,,,-55.207819781482144,1560000,,46695.044599254026,11406.79388480112,0.0,,0.0,11406.79388480112,-25.776125,100,0.27,33239.414233181924,46695.044599254026,,0.28971018002902893,,33239.414233181924,,4.417893,,,,-55.207819781482144,47.167114,-72.94324,0.0,,,169390.6255376854,100,,77,,0.006158119,169390.6255376854,,77,0.27,,
,,,-90.07113559314777,1580000,,40324.46724900347,5336.498080724618,0.0,,0.0,5336.498080724618,1.46215,100,0.14,15520.311387564432,40324.46724900347,,0.20690756575095037,,15520.311387564432,,4.4024205,,,,-90.07113559314777,32.908375,-31.446224,0.0,,,220878.79058804488,100,,78,,0.0048215576,220878.79058804488,,78,0.14,,
,,,-61.39125190331071,1600000,,38292.643797153425,6678.67649446852,0.0,,0.0,6678.67649446852,8.0712,100,0.18,19891.238343052755,38292.643797153425,,0.3029835421177973,,19891.238343052755,,4.405102,,,,-61.39125190331071,39.05425,-30.98305,0.0,,,180567.69059353758,100,,79,,0.005489958,180567.69059353758,,79,0.18,,
10,0.0,-51.350836345177164,-62.96329471913985,1620000,0.0,39198.55231717109,8448.87809434906,0.0,18207.70372995002,0.0,8448.87809434906,46.129013,100,0.28,23516.520534608713,39198.55231717109,10,0.2775252514230282,27639.4484427142,23516.520534608713,-51.350836345177164,4.4106793,18207.70372995002,27639.4484427142,68855.15337676383,-62.96329471913985,37.738438,8.390575,0.0,68855.15337676383,18207.70372995002,176574.61156796318,100,0.3,80,8,0.008147389,176574.61156796318,0.3,80,0.28,18207.70372995002,8
,,,-55.528924527099136,1640000,,48661.28665924298,8783.321471851259,0.0,,0.0,8783.321471851259,20.56195,100,0.27,24661.398630806212,48661.28665924298,,0.33423615711582655,,24661.398630806212,,4.4143114,,,,-55.528924527099136,52.687775,-32.125824,0.0,,,218097.82466897098,100,,81,,0.007255872,218097.82466897098,,81,0.27,,
,,,-59.259414441792224,1660000,,45727.7215888342,8348.772011717043,0.0,,0.0,8348.772011717043,2.664025,100,0.21,23796.986865416085,45727.7215888342,,0.2862815800250952,,23796.986865416085,,4.3940434,,,,-59.259414441792224,43.30815,-40.644127,0.0,,,203575.86558219115,100,,82,,0.0072020134,203575.86558219115,,82,0.21,,
,,,-59.774296865682416,1680000,,47836.68910673497,10284.693390086244,0.0,,0.0,10284.693390086244,-27.194212,100,0.29,29784.96715490613,47836.68910673497,,0.332754996633028,,29784.96715490613,,4.3493586,,,,-59.774296865682416,48.79654,-75.99075,0.0,,,201159.76221313112,100,,83,,0.0070755007,201159.76221313112,,83,0.29,,
,,,-62.79542834810439,1700000,,31486.02054188763,6113.618872646967,0.0,,0.0,6113.618872646967,35.223858,100,0.19,17096.058210914736,31486.02054188763,,0.2415382492246051,,17096.058210914736,,4.3162165,,,,-62.79542834810439,23.959682,11.264176,0.0,,,167987.01758954927,100,,84,,0.006689263,167987.01758954927,,84,0.19,,
,,,-50.86080162037882,1720000,,41566.68771017206,8698.668605880539,0.0,,0.0,8698.668605880539,-17.356781,100,0.18,25351.784067171742,41566.68771017206,,0.25541556041475133,,25351.784067171742,,4.304192,,,,-50.86080162037882,40.68753,-58.04431,0.0,,,168118.11579588975,100,,85,,0.007906545,168118.11579588975,,85,0.18,,
,,,-62.79844665307777,1740000,,40768.87116281934,9783.498906690866,0.0,,0.0,9783.498906690866,3.187825,100,0.25,29386.07532923797,40768.87116281934,,0.30476644414953025,,29386.07532923797,,4.283875,,,,-62.79844665307777,45.422123,-42.2343,0.0,,,220733.1984388495,100,,86,,0.0055955886,220733.1984388495,,86,0.25,,
,,,-61.471616157034454,1760000,,47764.02979696269,10825.579763031106,0.0,,0.0,10825.579763031106,-38.66426,100,0.33,30358.359117311404,47764.02979696269,,0.2629788198224552,,30358.359117311404,,4.2593536,,,,-61.471616157034454,43.25628,-81.92054,0.0,,,217420.4150064325,100,,87,,0.0063480004,217420.4150064325,,87,0.33,,
,,,-66.66872602283738,1780000,,33288.11670010568,5276.390719169309,0.0,,0.0,5276.390719169309,9.977875,100,0.16,14913.410469565799,33288.11670010568,,0.2749598524355866,,14913.410469565799,,4.237992,,,,-66.66872602283738,27.372763,-17.394888,0.0,,,174685.26015815348,100,,88,,0.006307387,174685.26015815348,,88,0.16,,
,,,-76.27147473342728,1800000,,39766.30461428886,7600.071488332355,0.0,,0.0,7600.071488332355,7.5095625,100,0.2,21059.899641465407,39766.30461428886,,0.2646085162139792,,21059.899641465407,,4.2218466,,,,-76.27147473342728,42.287045,-34.77748,0.0,,,205453.26026271295,100,,89,,0.01096671,205453.26026271295,,89,0.2,,
10,0.0,-45.78131924583639,-70.6665546799289,1820000,0.0,41319.01323832683,8320.25720389146,0.0,22306.665217889866,0.0,8320.25720389146,7.7734437,100,0.26,25578.56235573158,41319.01323832683,10,0.3445659524851359,40271.123313671065,25578.56235573158,-45.78131924583639,4.20507,22306.665217889866,40271.123313671065,125278.09700558176,-70.6665546799289,42.065975,-34.29253,0.0,125278.09700558176,22306.665217889877,211770.67343406912,100,0.2,90,9,0.005193568,211770.67343406912,0.2,90,0.26,22306.665217889877,9
,,,-67.01097141169662,1840000,,37867.35316761629,9568.307987215661,0.0,,0.0,9568.307987215661,4.783831,100,0.29,27007.163642043757,37867.35316761629,,0.3077511345847733,,27007.163642043757,,4.176987,,,,-67.01097141169662,38.07722,-33.29339,0.0,,,127891.93517649522,100,,91,,0.0070758406,127891.93517649522,,91,0.29,,
,,,-61.213665028797266,1860000,,42357.446105277064,9147.214612897895,0.0,,0.0,9147.214612897895,7.485375,100,0.29,25900.149601585294,42357.446105277064,,0.27621666430566916,,25900.149601585294,,4.156822,,,,-61.213665028797266,44.276623,-36.79125,0.0,,,214241.31299263606,100,,92,,0.0060697393,214241.31299263606,,92,0.29,,
,,,-59.535772563355245,1880000,,37673.13353179636,9087.250044155593,0.0,,0.0,9087.250044155593,-33.381855,100,0.27,25905.76020393234,37673.13353179636,,0.24145228468730628,,25905.76020393234,,4.1465187,,,,-59.535772563355245,34.88693,-68.26878,0.0,,,191592.31125527536,100,,93,,0.00563827,191592.31125527536,,93,0.27,,
,,,-63.321605920705224,1900000,,39387.64904925805,7167.74949531862,0.0,,0.0,7167.74949531862,6.0321126,100,0.21,21538.93300962645,39387.64904925805,,0.35303350005202405,,21538.93300962645,,4.1483455,,,,-63.321605920705224,42.447124,-36.415012,0.0,,,157984.88066989975,100,,94,,0.0055675795,157984.88066989975,,94,0.21,,
,,,-70.48415121095623,1920000,,32819.20982017679,5980.3617000463655,0.0,,0.0,5980.3617000463655,33.731026,100,0.18,17407.30993866009,32819.20982017679,,0.2810489954605062,,17407.30993866009,,4.1456747,,,,-70.48415121095623,25.793413,7.9376125,0.0,,,155599.25225587815,100,,95,,0.0061112726,155599.25225587815,,95,0.18,,
,,,-82.49345491155229,1940000,,48187.276362151846,14306.010012459323,0.0,,0.0,14306.010012459323,49.75364,100,0.43,38829.77387873957,48187.276362151846,,0.33103772372585805,,38829.77387873957,,4.1427546,,,,-82.49345491155229,35.624413,14.129225,0.0,,,208438.9899588561,100,,96,,0.010710585,208438.9899588561,,96,0.43,,
,,,-70.1833938219263,1960000,,39930.71570505215,8337.22571335813,0.0,,0.0,8337.22571335813,-56.612263,100,0.27,24971.560972546147,39930.71570505215,,0.3478561927871163,,24971.560972546147,,4.143714,,,,-70.1833938219263,44.229588,-100.84185,0.0,,,165436.91647075978,100,,97,,0.006141149,165436.91647075978,,97,0.27,,
,,,-63.66978100681176,1980000,,41910.83534859695,8015.909148977229,0.0,,0.0,8015.909148977229,-21.164175,100,0.17,21413.383733719456,41910.83534859695,,0.26415303869375695,,21413.383733719456,,4.1212964,,,,-63.66978100681176,48.331673,-69.49585,0.0,,,172244.76569915228,100,,98,,0.0066375304,172244.76569915228,,98,0.17,,
,,,-63.59321071952771,2000000,,52649.16050278791,12720.558130088839,0.0,,0.0,12720.558130088839,92.07947,100,0.32,38313.03420971481,52649.16050278791,,0.36365218715901615,,38313.03420971481,,4.0984845,,,,-63.59321071952771,61.93328,30.146187,0.0,,,238190.47256039738,100,,99,,0.0072750184,238190.47256039738,,99,0.32,,
