MetaTest/handle-press-side-v1/Iteration,MetaTest/Average/NumEpisodes,Average/AverageReturn,policy/Entropy,MetaTest/Average/SuccessRate,policy/LossAfter,MetaTest/handle-press-side-v1/MinReturn,MetaTest/Average/TerminationRate,handle-press-side-v1/MaxReturn,MetaTest/Average/Iteration,Average/SuccessRate,MetaTest/handle-press-side-v1/AverageReturn,policy/KL,Average/MaxReturn,handle-press-side-v1/StdReturn,MetaTest/Average/StdReturn,handle-press-side-v1/MinReturn,LinearFeatureBaseline/ExplainedVariance,MetaTest/Average/MaxReturn,handle-press-side-v1/SuccessRate,MetaTest/Average/AverageReturn,handle-press-side-v1/AverageDiscountedReturn,handle-press-side-v1/TerminationRate,handle-press-side-v1/Iteration,Average/NumEpisodes,Average/TerminationRate,policy/dLoss,MetaTest/handle-press-side-v1/StdReturn,MetaTest/handle-press-side-v1/AverageDiscountedReturn,MetaTest/handle-press-side-v1/NumEpisodes,MetaTest/handle-press-side-v1/TerminationRate,policy/KLBefore,MetaTest/handle-press-side-v1/MaxReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MinReturn,policy/LossBefore,MetaTest/handle-press-side-v1/SuccessRate,Average/StdReturn,Average/MinReturn,Average/Iteration,Average/AverageDiscountedReturn,handle-press-side-v1/NumEpisodes,handle-press-side-v1/AverageReturn,TotalEnvSteps
7,10,45452.121506933356,3.8157663,0.2,-7.9747686,2662.6752703735388,0.0,184768.65605020965,7,0.11,60824.267672138136,0.005468177,184768.65605020965,44152.02727507523,53777.812777359395,-15.880874956637042,0.5014975869639904,133219.6871350727,0.11,60824.267672138136,16161.254327740346,0.0,70,100,0.0,26.631344,53777.812777359395,60824.267672138136,10,0.0,0.0,133219.6871350727,60824.267672138136,2662.6752703735388,18.656574,0.2,44152.02727507523,-15.880874956637042,70,16161.254327740346,100,45452.121506933356,1420000
,,46937.56500392494,3.7813485,,12.833387,,,162189.39332438874,,0.13,,0.0063090357,162189.39332438874,44934.33720275282,,-19.859552238616303,0.49210695181462694,,0.13,,16196.75432783609,0.0,71,100,0.0,33.262245,,,,,0.0,,,,46.09563,,44934.33720275282,-19.859552238616303,71,16196.75432783609,100,46937.56500392494,1440000
,,47561.96204149872,3.771618,,0.18086874,,,158770.62775897104,,0.17,,0.0061538224,158770.62775897104,44818.031361228954,,-17.66741665256486,0.5159402849794714,,0.17,,16491.780579144437,0.0,72,100,0.0,21.415422,,,,,0.0,,,,21.59629,,44818.031361228954,-17.66741665256486,72,16491.780579144437,100,47561.96204149872,1460000
,,54770.47935129054,3.7460527,,-10.907275,,,189111.9691648093,,0.12,,0.0040229615,189111.9691648093,49581.62092314542,,-15.488085300560165,0.4940616261342403,,0.12,,18250.615207993407,0.0,73,100,0.0,33.061886,,,,,0.0,,,,22.154612,,49581.62092314542,-15.488085300560165,73,18250.615207993407,100,54770.47935129054,1480000
,,48809.2165589231,3.7118487,,6.733097,,,183267.9018429697,,0.14,,0.0035103005,183267.9018429697,47471.29562269004,,956.5190588469561,0.4661405175557243,,0.14,,16577.66685003365,0.0,74,100,0.0,28.862297,,,,,0.0,,,,35.595394,,47471.29562269004,956.5190588469561,74,16577.66685003365,100,48809.2165589231,1500000
,,52164.93896099279,3.671169,,-4.1499624,,,221763.48525239222,,0.17,,0.006717554,221763.48525239222,50828.46663591724,,-16.547922917495637,0.5118031416566362,,0.17,,17708.541094441833,0.0,75,100,0.0,31.348976,,,,,0.0,,,,27.199013,,50828.46663591724,-16.547922917495637,75,17708.541094441833,100,52164.93896099279,1520000
,,58186.18532974898,3.6454272,,-21.569494,,,174944.24541612485,,0.24,,0.0045930305,174944.24541612485,53285.19694934254,,-17.838323161319597,0.4817795223524909,,0.24,,19810.95160606777,0.0,76,100,0.0,36.27896,,,,,0.0,,,,14.709469,,53285.19694934254,-17.838323161319597,76,19810.95160606777,100,58186.18532974898,1540000
,,68110.58578758799,3.6282313,,-46.139374,,,188517.3352252662,,0.23,,0.0055892365,188517.3352252662,53715.6262694702,,-16.461976985837293,0.407850764605846,,0.23,,22542.853707567974,0.0,77,100,0.0,34.791325,,,,,0.0,,,,-11.34805,,53715.6262694702,-16.461976985837293,77,22542.853707567974,100,68110.58578758799,1560000
,,59733.10147426508,3.569703,,24.995,,,198223.34675670572,,0.22,,0.0075717927,198223.34675670572,53550.2130387,,-15.367234947017778,0.4108690036093575,,0.22,,20219.14398916866,0.0,78,100,0.0,44.54377,,,,,0.0,,,,69.53877,,53550.2130387,-15.367234947017778,78,20219.14398916866,100,59733.10147426508,1580000
,,67542.75754455276,3.537392,,-41.266315,,,218567.32864872628,,0.26,,0.004424489,218567.32864872628,63348.82700961793,,-18.13152296377436,0.5453265238540499,,0.26,,21667.587956368494,0.0,79,100,0.0,28.520403,,,,,0.0,,,,-12.745913,,63348.82700961793,-18.13152296377436,79,21667.587956368494,100,67542.75754455276,1600000
8,10,70308.01901872095,3.526268,0.0,-4.971125,-14.599774987060329,0.0,202584.58985750534,8,0.27,28691.781086896022,0.011580376,202584.58985750534,57364.37465227385,31258.827584337414,2675.7199002798216,0.45659013301755047,109741.15191767228,0.27,28691.781086896022,23652.16305013102,0.0,80,100,0.0,21.106276,31258.827584337414,28691.78108689603,10,0.0,0.0,109741.15191767228,28691.78108689603,-14.599774987060329,16.13515,0.0,57364.37465227385,2675.7199002798216,80,23652.16305013102,100,70308.01901872095,1620000
,,82951.7138920498,3.5047514,,-10.23125,,,219481.4038327442,,0.29,,0.0049003963,219481.4038327442,61569.1806238021,,1939.2587115611748,0.5600939366685357,,0.29,,27849.04782384322,0.0,81,100,0.0,37.405273,,,,,0.0,,,,27.174025,,61569.1806238021,1939.2587115611748,81,27849.04782384322,100,82951.7138920498,1640000
,,54610.33813597624,3.4577348,,-1.7725812,,,205613.5234811371,,0.21,,0.0054261493,205613.5234811371,60344.221759892425,,-17.196430888153387,0.5987967332668052,,0.21,,17975.06679766125,0.0,82,100,0.0,25.116669,,,,,0.0,,,,23.344088,,60344.221759892425,-17.196430888153387,82,17975.06679766125,100,54610.33813597624,1660000
,,79466.94348078794,3.4196937,,3.5269656,,,207308.16386806927,,0.29,,0.0055369004,207308.16386806927,60506.12148934529,,-21.58461877161453,0.5810573574396801,,0.29,,25887.663019354703,0.0,83,100,0.0,38.356407,,,,,0.0,,,,41.883373,,60506.12148934529,-21.58461877161453,83,25887.663019354703,100,79466.94348078794,1680000
,,93661.4617349574,3.3967972,,21.886818,,,243030.56978209747,,0.42,,0.005435583,243030.56978209747,63757.59678124425,,-18.013552345150764,0.5389485087445427,,0.42,,29659.562493443453,0.0,84,100,0.0,33.084652,,,,,0.0,,,,54.97147,,63757.59678124425,-18.013552345150764,84,29659.562493443453,100,93661.4617349574,1700000
,,80108.54001941947,3.3679032,,-53.695408,,,224774.22403972782,,0.31,,0.004468298,224774.22403972782,64390.12501057539,,-17.576769122577993,0.5333981437834143,,0.31,,25976.607858187814,0.0,85,100,0.0,38.73917,,,,,0.0,,,,-14.956238,,64390.12501057539,-17.576769122577993,85,25976.607858187814,100,80108.54001941947,1720000
,,89065.62372278681,3.3264391,,3.5862875,,,208853.10033451382,,0.39,,0.0050625964,208853.10033451382,61717.2069382831,,471.8014481623057,0.5836669865868043,,0.39,,29302.817722433818,0.0,86,100,0.0,29.644985,,,,,0.0,,,,33.231274,,61717.2069382831,471.8014481623057,86,29302.817722433818,100,89065.62372278681,1740000
,,97419.08529792391,3.2823534,,-51.791725,,,235077.91822525655,,0.38,,0.0047069187,235077.91822525655,65349.81582661055,,1688.2524791233657,0.5220397315847514,,0.38,,32219.714828518252,0.0,87,100,0.0,29.644926,,,,,0.0,,,,-22.1468,,65349.81582661055,1688.2524791233657,87,32219.714828518252,100,97419.08529792391,1760000
,,67001.33786615169,3.2668798,,-8.277581,,,232940.64958431013,,0.21,,0.003891128,232940.64958431013,61446.941064329105,,-18.358280040522793,0.5688226921761397,,0.21,,22994.51211993271,0.0,88,100,0.0,23.49907,,,,,0.0,,,,15.221487,,61446.941064329105,-18.358280040522793,88,22994.51211993271,100,67001.33786615169,1780000
,,88189.68144252716,3.2490695,,-22.8825,,,214229.4352212831,,0.27,,0.0042216843,214229.4352212831,67516.15101249696,,-18.056831235442917,0.6866743747085918,,0.27,,28655.164564299033,0.0,89,100,0.0,25.086632,,,,,0.0,,,,2.2041314,,67516.15101249696,-18.056831235442917,89,28655.164564299033,100,88189.68144252716,1800000
9,10,100077.06345011518,3.2183423,0.3,-28.6939,-17.79923273248274,0.0,223469.20732128888,9,0.35,72417.67213608223,0.003962328,223469.20732128888,62563.22931473533,63297.33036856636,-17.60770584142356,0.5798069344270695,179868.88650766236,0.35,72417.67213608223,32128.38505095026,0.0,90,100,0.0,27.792313,63297.33036856636,72417.67213608218,10,0.0,0.0,179868.88650766236,72417.67213608218,-17.79923273248274,-0.9015875,0.3,62563.22931473533,-17.60770584142356,90,32128.38505095026,100,100077.06345011518,1820000
,,103080.89338696375,3.2094612,,6.2877,,,224884.86645686286,,0.29,,0.005657061,224884.86645686286,59918.294396995974,,-19.331655389425848,0.6038147604643396,,0.29,,33149.89413914049,0.0,91,100,0.0,33.6718,,,,,0.0,,,,39.9595,,59918.294396995974,-19.331655389425848,91,33149.89413914049,100,103080.89338696375,1840000
,,95645.29431232793,3.2029607,,20.986437,,,235215.45274638332,,0.35,,0.004806614,235215.45274638332,65697.63216383451,,-16.417870073213944,0.5294837911966805,,0.35,,31150.595728940367,0.0,92,100,0.0,31.997236,,,,,0.0,,,,52.983673,,65697.63216383451,-16.417870073213944,92,31150.595728940367,100,95645.29431232793,1860000
,,95687.63738212327,3.176357,,44.203564,,,243735.34576685357,,0.36,,0.0081217205,243735.34576685357,70390.74508273146,,960.0512442724889,0.6008106747847763,,0.36,,30972.276951060096,0.0,93,100,0.0,15.689373,,,,,0.0,,,,59.892937,,70390.74508273146,960.0512442724889,93,30972.276951060096,100,95687.63738212327,1880000
,,117091.84353773278,3.1458926,,97.64539,,,216635.43353072842,,0.42,,0.0060441224,216635.43353072842,62601.56784822593,,-17.43267681856942,0.5753162784167111,,0.42,,37432.13871663354,0.0,94,100,0.0,20.722404,,,,,0.0,,,,118.3678,,62601.56784822593,-17.43267681856942,94,37432.13871663354,100,117091.84353773278,1900000
,,94554.81752797145,3.1147807,,-18.446238,,,218021.9183751998,,0.3,,0.0047278614,218021.9183751998,61580.185763847614,,-16.694058597296717,0.644710231088796,,0.3,,31016.169471454825,0.0,95,100,0.0,32.012363,,,,,0.0,,,,13.566125,,61580.185763847614,-16.694058597296717,95,31016.169471454825,100,94554.81752797145,1920000
,,95978.01050538605,3.0859485,,24.578163,,,214926.4442235625,,0.36,,0.005347212,214926.4442235625,70030.21673323003,,-16.66844356877292,0.7046750656853067,,0.36,,31268.455005237352,0.0,96,100,0.0,28.384563,,,,,0.0,,,,52.962727,,70030.21673323003,-16.66844356877292,96,31268.455005237352,100,95978.01050538605,1940000
,,111588.31244224793,3.0636342,,41.78181,,,237723.36306598567,,0.42,,0.005651397,237723.36306598567,66381.26640910315,,-16.97659658580112,0.5682952993211854,,0.42,,35879.70452758562,0.0,97,100,0.0,29.862194,,,,,0.0,,,,71.644005,,66381.26640910315,-16.97659658580112,97,35879.70452758562,100,111588.31244224793,1960000
,,97800.36333481855,3.0439632,,10.8529,,,240290.05160868895,,0.29,,0.0040863534,240290.05160868895,69728.37897861718,,-18.021811740752156,0.5986761444459971,,0.29,,32511.500525322786,0.0,98,100,0.0,29.785288,,,,,0.0,,,,40.638187,,69728.37897861718,-18.021811740752156,98,32511.500525322786,100,97800.36333481855,1980000
,,112060.31912603177,3.0540457,,20.498125,,,210212.43810547018,,0.38,,0.007637906,210212.43810547018,60371.53814733551,,713.8511914077247,0.6518852134525887,,0.38,,36336.17797641086,0.0,99,100,0.0,29.235998,,,,,0.0,,,,49.734123,,60371.53814733551,713.8511914077247,99,36336.17797641086,100,112060.31912603177,2000000
