MetaTest/hand-insert-v1/Iteration,hand-insert-v1/StdReturn,hand-insert-v1/Iteration,hand-insert-v1/AverageReturn,hand-insert-v1/TerminationRate,hand-insert-v1/MaxReturn,Average/MinReturn,MetaTest/hand-insert-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,Average/SuccessRate,Average/MaxReturn,MetaTest/Average/Iteration,MetaTest/hand-insert-v1/MinReturn,MetaTest/Average/MaxReturn,hand-insert-v1/AverageDiscountedReturn,hand-insert-v1/MinReturn,Average/AverageReturn,policy/KL,TotalEnvSteps,LinearFeatureBaseline/ExplainedVariance,Average/StdReturn,MetaTest/hand-insert-v1/SuccessRate,MetaTest/hand-insert-v1/TerminationRate,MetaTest/hand-insert-v1/MaxReturn,Average/TerminationRate,MetaTest/hand-insert-v1/NumEpisodes,Average/NumEpisodes,policy/KLBefore,MetaTest/Average/AverageReturn,MetaTest/Average/StdReturn,hand-insert-v1/NumEpisodes,policy/Entropy,Average/Iteration,MetaTest/Average/MinReturn,policy/dLoss,MetaTest/hand-insert-v1/StdReturn,hand-insert-v1/SuccessRate,MetaTest/Average/NumEpisodes,MetaTest/Average/SuccessRate,Average/AverageDiscountedReturn,policy/LossBefore,MetaTest/hand-insert-v1/AverageReturn,MetaTest/Average/TerminationRate,policy/LossAfter
,96775.03743734618,71,293034.95321406255,0.0,363565.5949767715,-18.580997303477545,,,0.97,363565.5949767715,,,,95199.51183889172,-18.580997303477545,293034.95321406255,0.0039514387,1440000,0.316347891579814,96775.03743734618,,,,0.0,,100,0.0,,,100,4.4392385,71,,55.067497,,0.97,,,95199.51183889172,87.4834,,,32.4159
,77439.96803090346,72,313534.48308892373,0.0,367042.62054471567,-18.60610245843773,,,0.99,367042.62054471567,,,,101326.2005481227,-18.60610245843773,313534.48308892373,0.0049398453,1460000,0.41078611882246807,77439.96803090346,,,,0.0,,100,0.0,,,100,4.4283137,72,,55.99405,,0.99,,,101326.2005481227,61.31945,,,5.3254
,98610.34265252978,73,294390.319236743,0.0,364128.3239037638,-23.91774656250562,,,0.94,364128.3239037638,,,,94707.56469205015,-23.91774656250562,294390.319236743,0.0036115653,1480000,0.35545784124412294,98610.34265252978,,,,0.0,,100,0.0,,,100,4.4184833,73,,67.5771,,0.94,,,94707.56469205015,77.33885,,,9.76175
,67843.62134454919,74,307945.729521386,0.0,363612.623059042,82115.36242665381,,,1.0,363612.623059042,,,,98151.03161902461,82115.36242665381,307945.729521386,0.007843382,1500000,0.3174552885287897,67843.62134454919,,,,0.0,,100,0.0,,,100,4.399734,74,,50.566936,,1.0,,,98151.03161902461,66.50781,,,15.940875
,79937.2761090435,75,302620.9024268961,0.0,367506.02537455235,-20.51502487538241,,,0.99,367506.02537455235,,,,97588.27674893982,-20.51502487538241,302620.9024268961,0.004928049,1520000,0.401768434299013,79937.2761090435,,,,0.0,,100,0.0,,,100,4.366662,75,,52.00841,,0.99,,,97588.27674893982,43.49301,,,-8.5154
,84775.14598527714,76,291269.8541600092,0.0,368588.86511110695,-20.004702728445686,,,0.98,368588.86511110695,,,,94927.05409350462,-20.004702728445686,291269.8541600092,0.004442195,1540000,0.2996947618092024,84775.14598527714,,,,0.0,,100,0.0,,,100,4.349915,76,,59.82353,,0.98,,,94927.05409350462,85.08727,,,25.263744
,107681.86817363092,77,284511.8574742017,0.0,365733.6104579685,-19.834712891060153,,,0.95,365733.6104579685,,,,92072.82042477133,-19.834712891060153,284511.8574742017,0.0040842462,1560000,0.32841512942978635,107681.86817363092,,,,0.0,,100,0.0,,,100,4.3400464,77,,81.2495,,0.95,,,92072.82042477133,-10.0839,,,-91.3334
,98278.79053062043,78,296174.5765292209,0.0,371060.53527691885,-19.509916211817018,,,0.93,371060.53527691885,,,,96115.4400549154,-19.509916211817018,296174.5765292209,0.0036219421,1580000,0.3960715998415014,98278.79053062043,,,,0.0,,100,0.0,,,100,4.3328967,78,,90.81134,,0.93,,,96115.4400549154,89.0234,,,-1.7879375
,62860.152788634936,79,317749.2476295957,0.0,369253.4424261568,1284.1287733474073,,,1.0,369253.4424261568,,,,103194.81188995294,1284.1287733474073,317749.2476295957,0.0023534733,1600000,0.3157333928327316,62860.152788634936,,,,0.0,,100,0.0,,,100,4.334152,79,,31.834988,,1.0,,,103194.81188995294,8.981937,,,-22.85305
8,70793.81368277491,80,308238.9656595704,0.0,362461.8900283894,2458.516540014005,319688.99839231174,319688.99839231174,1.0,362461.8900283894,8,293958.8342818015,354494.75153979834,99461.35276725664,2458.516540014005,308238.9656595704,0.003574981,1620000,0.3682446340663832,70793.81368277491,1.0,0.0,354494.75153979834,0.0,10,100,0.0,319688.99839231174,22882.151143232637,100,4.334541,80,293958.8342818015,47.307827,22882.151143232637,1.0,10,1.0,99461.35276725664,60.40475,319688.99839231174,0.0,13.096925
,80751.57968486517,81,305433.9975942531,0.0,367609.7111776764,-21.020474213162725,,,0.97,367609.7111776764,,,,100450.75487608094,-21.020474213162725,305433.9975942531,0.0040426287,1640000,0.4387883157225423,80751.57968486517,,,,0.0,,100,0.0,,,100,4.3210225,81,,53.20805,,0.97,,,100450.75487608094,103.4125,,,50.20445
,114793.21228289862,82,268750.3879576236,0.0,375512.30720892444,-22.118244040265203,,,0.9,375512.30720892444,,,,87891.50165143142,-22.118244040265203,268750.3879576236,0.003677288,1660000,0.4525790240325901,114793.21228289862,,,,0.0,,100,0.0,,,100,4.295346,82,,108.67215,,0.9,,,87891.50165143142,47.4213,,,-61.25085
,132271.5175077914,83,263569.13370053965,0.0,371239.81985510525,-23.197325790324207,,,0.86,371239.81985510525,,,,85777.14179368083,-23.197325790324207,263569.13370053965,0.0054150643,1680000,0.5870677730534027,132271.5175077914,,,,0.0,,100,0.0,,,100,4.272014,83,,71.25427,,0.86,,,85777.14179368083,41.575726,,,-29.67855
,114122.48129877438,84,279569.45616087224,0.0,370932.8172199476,-22.666472386392403,,,0.92,370932.8172199476,,,,92844.39787101974,-22.666472386392403,279569.45616087224,0.0038945395,1700000,0.465586817135212,114122.48129877438,,,,0.0,,100,0.0,,,100,4.2553573,84,,90.636826,,0.92,,,92844.39787101974,29.29295,,,-61.34388
,101322.88138008972,85,299738.10368159565,0.0,371743.2192247774,-20.657730293919684,,,0.95,371743.2192247774,,,,99081.65623199176,-20.657730293919684,299738.10368159565,0.0037682569,1720000,0.44145462376944,101322.88138008972,,,,0.0,,100,0.0,,,100,4.251937,85,,74.38708,,0.95,,,99081.65623199176,141.4422,,,67.05512
,104869.21431950144,86,284629.4226971657,0.0,370758.5876614935,-21.70225390725901,,,0.91,370758.5876614935,,,,95661.58476019121,-21.70225390725901,284629.4226971657,0.004387931,1740000,0.5066517843958029,104869.21431950144,,,,0.0,,100,0.0,,,100,4.240833,86,,75.11383,,0.91,,,95661.58476019121,95.20898,,,20.09515
,65213.91965467581,87,317023.45337429916,0.0,372909.19119283214,-18.92687270879298,,,0.97,372909.19119283214,,,,103111.60371499264,-18.92687270879298,317023.45337429916,0.0044350405,1760000,0.3401679625732933,65213.91965467581,,,,0.0,,100,0.0,,,100,4.2240553,87,,54.468487,,0.97,,,103111.60371499264,32.4609,,,-22.007587
,112393.1377462689,88,289697.52794449904,0.0,372563.3129426359,-21.095433403083963,,,0.92,372563.3129426359,,,,95907.52336098607,-21.095433403083963,289697.52794449904,0.0058219023,1780000,0.4284989430577325,112393.1377462689,,,,0.0,,100,0.0,,,100,4.205921,88,,77.423965,,0.92,,,95907.52336098607,39.274868,,,-38.1491
,76489.86624789509,89,322656.5004272029,0.0,378493.63192383945,746.2025681131231,,,1.0,378493.63192383945,,,,108586.58101259371,746.2025681131231,322656.5004272029,0.006630876,1800000,0.42946600734005236,76489.86624789509,,,,0.0,,100,0.0,,,100,4.189828,89,,65.23663,,1.0,,,108586.58101259371,107.28693,,,42.050293
9,104248.8391535664,90,290430.99983858113,0.0,365707.5739218012,-19.50106337261734,271792.83015794435,271792.83015794435,0.95,365707.5739218012,9,-18.53076441452161,368944.84941528214,97911.10924150182,-19.50106337261734,290430.99983858113,0.0037561394,1820000,0.302751041928472,104248.8391535664,0.9,0.0,368944.84941528214,0.0,10,100,0.0,271792.83015794435,120194.56752148524,100,4.190766,90,-18.53076441452161,65.304565,120194.56752148524,0.95,10,0.9,97911.10924150182,136.6128,271792.83015794435,0.0,71.30823
,92600.06113588734,91,310087.5596747542,0.0,370264.459965264,-20.98305884289438,,,0.95,370264.459965264,,,,101923.33053035846,-20.98305884289438,310087.5596747542,0.0048746006,1840000,0.44847172565153903,92600.06113588734,,,,0.0,,100,0.0,,,100,4.2071958,91,,78.636,,0.95,,,101923.33053035846,102.5463,,,23.9103
,82355.91372141958,92,318917.64302871894,0.0,368824.1396425563,-16.639225910035634,,,0.99,368824.1396425563,,,,105633.34839235265,-16.639225910035634,318917.64302871894,0.0066998093,1860000,0.38684188106249817,82355.91372141958,,,,0.0,,100,0.0,,,100,4.2058554,92,,55.383102,,0.99,,,105633.34839235265,-40.1734,,,-95.5565
,126908.11435769811,93,267297.7897273236,0.0,366611.9875534089,-21.657532140473858,,,0.91,366611.9875534089,,,,88490.99051844729,-21.657532140473858,267297.7897273236,0.0044315355,1880000,0.44629475068812385,126908.11435769811,,,,0.0,,100,0.0,,,100,4.163155,93,,99.369965,,0.91,,,88490.99051844729,-37.34801,,,-136.71797
,78568.1766007748,94,313391.5129115651,0.0,370373.35762736667,-17.296354952039245,,,0.98,370373.35762736667,,,,106021.02622482346,-17.296354952039245,313391.5129115651,0.0052451966,1900000,0.39524620239399466,78568.1766007748,,,,0.0,,100,0.0,,,100,4.1302066,94,,61.480274,,0.98,,,106021.02622482346,43.3071,,,-18.173176
,120898.71206842328,95,269717.89336694905,0.0,366418.510361748,-19.946460049938437,,,0.91,366418.510361748,,,,88485.26943851939,-19.946460049938437,269717.89336694905,0.006958518,1920000,0.39296483043410835,120898.71206842328,,,,0.0,,100,0.0,,,100,4.1208353,95,,27.5488,,0.91,,,88485.26943851939,13.5841,,,-13.9647
,73766.86482277591,96,307801.83824382,0.0,373933.76902516285,10492.643948934783,,,1.0,373933.76902516285,,,,102675.38138445439,10492.643948934783,307801.83824382,0.0047289436,1940000,0.40194466882408975,73766.86482277591,,,,0.0,,100,0.0,,,100,4.1130743,96,,33.412346,,1.0,,,102675.38138445439,97.67252,,,64.26018
,115546.61096998719,97,273999.20026111574,0.0,370750.87786195724,-22.652846140421342,,,0.91,370750.87786195724,,,,89447.5340150455,-22.652846140421342,273999.20026111574,0.0044010323,1960000,0.46839356060127757,115546.61096998719,,,,0.0,,100,0.0,,,100,4.103328,97,,83.079,,0.91,,,89447.5340150455,3.22395,,,-79.85505
,120783.980114535,98,279563.0765858779,0.0,372507.8004406148,-20.533767202343526,,,0.94,372507.8004406148,,,,94191.85298113368,-20.533767202343526,279563.0765858779,0.00592756,1980000,0.4239884939060694,120783.980114535,,,,0.0,,100,0.0,,,100,4.0810437,98,,83.52867,,0.94,,,94191.85298113368,23.826075,,,-59.7026
,119534.79922797633,99,289635.3328792002,0.0,376500.7949083793,-19.18964760514781,,,0.91,376500.7949083793,,,,96752.55007756273,-19.18964760514781,289635.3328792002,0.004960012,2000000,0.5199262803043991,119534.79922797633,,,,0.0,,100,0.0,,,100,4.079789,99,,102.6432,,0.91,,,96752.55007756273,-40.6828,,,-143.326
