MetaTest/Average/TerminationRate,policy/KLBefore,MetaTest/bin-picking-v1/MaxReturn,Average/MinReturn,Average/SuccessRate,bin-picking-v1/AverageReturn,bin-picking-v1/MinReturn,bin-picking-v1/TerminationRate,bin-picking-v1/Iteration,Average/AverageDiscountedReturn,policy/Entropy,LinearFeatureBaseline/ExplainedVariance,Average/StdReturn,MetaTest/bin-picking-v1/StdReturn,MetaTest/Average/MinReturn,Average/Iteration,MetaTest/Average/Iteration,MetaTest/bin-picking-v1/SuccessRate,Average/TerminationRate,MetaTest/Average/AverageReturn,Average/NumEpisodes,TotalEnvSteps,policy/dLoss,bin-picking-v1/SuccessRate,MetaTest/bin-picking-v1/NumEpisodes,Average/MaxReturn,MetaTest/Average/MaxReturn,MetaTest/Average/SuccessRate,bin-picking-v1/MaxReturn,policy/KL,bin-picking-v1/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,MetaTest/bin-picking-v1/AverageDiscountedReturn,policy/LossBefore,MetaTest/Average/AverageDiscountedReturn,MetaTest/bin-picking-v1/AverageReturn,bin-picking-v1/StdReturn,bin-picking-v1/NumEpisodes,MetaTest/Average/StdReturn,MetaTest/bin-picking-v1/Iteration,Average/AverageReturn,policy/LossAfter,MetaTest/bin-picking-v1/TerminationRate,MetaTest/bin-picking-v1/MinReturn
,0.0,,-148.92465443769905,0.0,-73.62215020423203,-148.92465443769905,0.0,67,-33.299428473987305,5.325043,0.925995139774613,29.599236578836464,,,67,,,0.0,,100,1360000,0.0012989719,0.0,,-23.726603310182064,,,-23.726603310182064,0.00012395093,-33.299428473987305,,,-0.007161548,,,29.599236578836464,100,,,-73.62215020423203,-0.00846052,,
,0.0,,-115.93978251942559,0.0,-68.26443413084695,-115.93978251942559,0.0,68,-30.96308703934215,5.324441,0.9385021752268582,27.69197647800402,,,68,,,0.0,,100,1380000,0.00047104945,0.0,,-22.544902092225083,,,-22.544902092225083,2.6946807e-05,-30.96308703934215,,,-0.006799049,,,27.69197647800402,100,,,-68.26443413084695,-0.0072700987,,
,0.0,,-120.44190305858461,0.1,32488.44620133586,-120.44190305858461,0.0,69,14109.312530362482,5.301053,0.9674512485866799,97757.95543706554,,,69,,,0.0,,100,1400000,15.011067,0.1,,342649.16872368945,,,342649.16872368945,0.005716327,14109.312530362482,,,8.186697,,,97757.95543706554,100,,,32488.44620133586,-6.8243704,,
0.0,0.0,-34.225859959406094,-115.91046178000518,0.0,-73.5235070121105,-115.91046178000518,0.0,70,-33.049179372223215,5.2811384,0.9142856399615585,26.578739763631084,23.913757220704436,-118.54114248120523,70,7,0.0,0.0,-88.50661917586092,100,1420000,0.0032586604,0.0,10,-23.347630629002747,-34.225859959406094,0.0,-23.347630629002747,0.008602095,-33.049179372223215,10,-88.50661917586093,-0.013018796,-88.50661917586093,-88.50661917586092,26.578739763631084,100,23.913757220704436,7,-73.5235070121105,-0.016277457,0.0,-118.54114248120523
,0.0,,-117.29097174127122,0.0,-70.2184441492785,-117.29097174127122,0.0,71,-31.815152252078555,5.2741213,0.9299310266246703,28.698190842600987,,,71,,,0.0,,100,1440000,0.002422073,0.0,,-21.374723009323016,,,-21.374723009323016,0.0011243437,-31.815152252078555,,,-0.012558466,,,28.698190842600987,100,,,-70.2184441492785,-0.014980539,,
,0.0,,-135.14204225142274,0.0,-79.11930679754079,-135.14204225142274,0.0,72,-37.00258279448777,5.2716374,0.9061981002952685,21.725657102338843,,,72,,,0.0,,100,1460000,0.0007919185,0.0,,-45.71907122858046,,,-45.71907122858046,0.0002129329,-37.00258279448777,,,-0.018958129,,,21.725657102338843,100,,,-79.11930679754079,-0.019750047,,
,0.0,,-120.41495641617666,0.0,-73.27183529750681,-120.41495641617666,0.0,73,-33.887638891999266,5.270777,0.9232593474195712,27.413656691424556,,,73,,,0.0,,100,1480000,0.00040093088,0.0,,-25.98952609178507,,,-25.98952609178507,3.696595e-05,-33.887638891999266,,,-0.003024684,,,27.413656691424556,100,,,-73.27183529750681,-0.003425615,,
,0.0,,-150.11792114227438,0.0,-80.59784470426824,-150.11792114227438,0.0,74,-37.61009840206001,5.2704687,0.9007377632803933,23.345458214245184,,,74,,,0.0,,100,1500000,0.00032818317,0.0,,-44.71597444738842,,,-44.71597444738842,1.3213763e-05,-37.61009840206001,,,-0.017833319,,,23.345458214245184,100,,,-80.59784470426824,-0.018161502,,
,0.0,,-113.3994783477489,0.1,30890.093104568936,-113.3994783477489,0.0,75,13366.30284894081,5.260657,0.9738454123277944,92994.10386199961,,,75,,,0.0,,100,1520000,17.171658,0.1,,331434.2393140931,,,331434.2393140931,0.0060539506,13366.30284894081,,,4.6864123,,,92994.10386199961,100,,,30890.093104568936,-12.485246,,
,0.0,,-118.08832580360006,0.0,-61.02423376918425,-118.08832580360006,0.0,76,-27.929303666291855,5.256755,0.9093107135988665,21.476768988582116,,,76,,,0.0,,100,1540000,0.0004370259,0.0,,-27.29691005870515,,,-27.29691005870515,0.009575176,-27.929303666291855,,,-0.010153821,,,21.476768988582116,100,,,-61.02423376918425,-0.010590847,,
,0.0,,-131.05033183092692,0.0,-85.9614788679318,-131.05033183092692,0.0,77,-39.62176928066444,5.2553782,0.9073966048691725,23.00707055692718,,,77,,,0.0,,100,1560000,-0.0030408911,0.0,,-41.06750516264123,,,-41.06750516264123,0.001487667,-39.62176928066444,,,-0.015010684,,,23.00707055692718,100,,,-85.9614788679318,-0.011969793,,
,0.0,,-116.33299131051052,0.01,-72.41594349761162,-116.33299131051052,0.0,78,-32.60798826659728,5.2549067,0.9270207700204022,26.744533309208567,,,78,,,0.0,,100,1580000,-0.0012973165,0.01,,-26.857957438447446,,,-26.857957438447446,0.0001395289,-32.60798826659728,,,-0.011495508,,,26.744533309208567,100,,,-72.41594349761162,-0.010198192,,
,0.0,,-131.48733015210357,0.0,-82.30313777990732,-131.48733015210357,0.0,79,-37.18789550710689,5.2547393,0.9272226246842689,28.214386548044374,,,79,,,0.0,,100,1600000,-0.00019324291,0.0,,-22.46842605447167,,,-22.46842605447167,9.7994025e-06,-37.18789550710689,,,-0.011105299,,,28.214386548044374,100,,,-82.30313777990732,-0.010912056,,
0.0,0.0,-39.372546549559175,-116.63509237249072,0.0,-64.72210270272463,-116.63509237249072,0.0,80,-29.418277779617647,5.2547216,0.9385214349815237,26.80451793346232,25.381401171158842,-125.03872822117822,80,8,0.0,0.0,-88.59159844065375,100,1620000,-2.6719645e-06,0.0,10,-23.46081052939609,-39.372546549559175,0.0,-23.46081052939609,5.5009338e-08,-29.418277779617647,10,-88.59159844065375,-0.013600394,-88.59159844065375,-88.59159844065375,26.80451793346232,100,25.381401171158842,8,-64.72210270272463,-0.013597722,0.0,-125.03872822117822
,0.0,,-123.01484318793732,0.1,32644.9917498968,-123.01484318793732,0.0,81,14132.521344859819,5.2383795,0.9680082155932077,98301.22041562157,,,81,,,0.0,,100,1640000,16.285503,0.1,,350957.8820840946,,,350957.8820840946,0.0065410417,14132.521344859819,,,2.9636843,,,98301.22041562157,100,,,32644.9917498968,-13.321818,,
,0.0,,-109.79201394173546,0.0,-73.20338095513172,-109.79201394173546,0.0,82,-33.69121280767603,5.2235312,0.9130070635450347,22.83727829933773,,,82,,,0.0,,100,1660000,-0.0041822833,0.0,,-24.65402792975792,,,-24.65402792975792,0.0055652433,-33.69121280767603,,,-0.005054538,,,22.83727829933773,100,,,-73.20338095513172,-0.00087225495,,
,0.0,,-141.08047125985948,0.0,-67.87891028318698,-141.08047125985948,0.0,83,-31.063605698212,5.2183104,0.9248142465864146,27.866905837694826,,,83,,,0.0,,100,1680000,0.0019182493,0.0,,-29.71072935926407,,,-29.71072935926407,0.00080817164,-31.063605698212,,,-0.006514818,,,27.866905837694826,100,,,-67.87891028318698,-0.008433067,,
,0.0,,-124.71013921714288,0.0,-77.29348453752058,-124.71013921714288,0.0,84,-35.66976664225925,5.216471,0.8876730349102786,20.972821066151536,,,84,,,0.0,,100,1700000,0.00063589215,0.0,,-39.27435474570471,,,-39.27435474570471,0.00014767823,-35.66976664225925,,,-0.02372142,,,20.972821066151536,100,,,-77.29348453752058,-0.024357311,,
,0.0,,-104.13221441575845,0.1,31285.02158021552,-104.13221441575845,0.0,85,13500.765142631082,5.21775,0.9745884869839929,94310.02022213237,,,85,,,0.0,,100,1720000,19.361462,0.1,,343605.6582554831,,,343605.6582554831,0.005408404,13500.765142631082,,,5.116977,,,94310.02022213237,100,,,31285.02158021552,-14.244484,,
,0.0,,-111.48917887704039,0.0,-77.92824710722206,-111.48917887704039,0.0,86,-35.529920960815254,5.216774,0.9412394752140426,29.875150589501516,,,86,,,0.0,,100,1740000,-0.006797177,0.0,,-26.73580454978908,,,-26.73580454978908,0.006780102,-35.529920960815254,,,-0.018813232,,,29.875150589501516,100,,,-77.92824710722206,-0.012016055,,
,0.0,,-117.68114362563517,0.0,-76.22179127605564,-117.68114362563517,0.0,87,-34.53709733306859,5.2164392,0.906008331780836,23.311387683710638,,,87,,,0.0,,100,1760000,-0.003147073,0.0,,-29.71069752527681,,,-29.71069752527681,0.0010228544,-34.53709733306859,,,-0.021882905,,,23.311387683710638,100,,,-76.22179127605564,-0.018735832,,
,0.0,,-138.8678523449245,0.0,-66.497258216648,-138.8678523449245,0.0,88,-29.531309872713845,5.2163267,0.9245378396652305,29.582699230524945,,,88,,,0.0,,100,1780000,-0.0010177828,0.0,,-26.35524895565423,,,-26.35524895565423,0.00010041969,-29.531309872713845,,,-0.009393589,,,29.582699230524945,100,,,-66.497258216648,-0.008375806,,
,0.0,,-112.77384160258575,0.0,-81.40064582784277,-112.77384160258575,0.0,89,-37.03051541039237,5.216296,0.9043145774127495,21.521693620261445,,,89,,,0.0,,100,1800000,-0.00012562238,0.0,,-34.33785453729807,,,-34.33785453729807,4.5931924e-06,-37.03051541039237,,,-0.018550318,,,21.521693620261445,100,,,-81.40064582784277,-0.018424695,,
0.0,0.0,378336.3751643171,-116.27206291080657,0.0,-81.14655220481679,-116.27206291080657,0.0,90,-36.99531284854344,5.216277,0.8715807644148615,17.91769756278619,113521.84706467026,-124.47262110921112,90,9,0.1,0.0,37770.844718654494,100,1820000,0.00022701733,0.0,10,-45.30151364814639,378336.3751643171,0.1,-45.30151364814639,2.4394362e-06,-36.99531284854344,10,37770.84471865449,-0.012823096,37770.84471865449,37770.844718654494,17.91769756278619,100,113521.84706467026,9,-81.14655220481679,-0.013050113,0.0,-124.47262110921112
,0.0,,-115.16703620133664,0.0,-65.92623203416424,-115.16703620133664,0.0,91,-29.15122751194228,5.216268,0.8885385338880576,21.186715409311503,,,91,,,0.0,,100,1840000,0.0005998872,0.0,,-26.20241848459208,,,-26.20241848459208,8.442063e-06,-29.15122751194228,,,-0.021084955,,,21.186715409311503,100,,,-65.92623203416424,-0.021684842,,
,0.0,,-137.2082602417105,0.0,-66.14964717596018,-137.2082602417105,0.0,92,-28.981669543699983,5.216285,0.9302820895838734,29.159323950045074,,,92,,,0.0,,100,1860000,0.0004960336,0.0,,-24.52420150912447,,,-24.52420150912447,9.91715e-06,-28.981669543699983,,,-0.013351561,,,29.159323950045074,100,,,-66.14964717596018,-0.013847594,,
,0.0,,-127.47209396307996,0.1,29689.48116230062,-127.47209396307996,0.0,93,12826.392186169618,5.2246904,0.9675467038083353,89698.69228559051,,,93,,,0.0,,100,1880000,28.511534,0.1,,341101.82881117065,,,341101.82881117065,0.009856188,12826.392186169618,,,7.869297,,,89698.69228559051,100,,,29689.48116230062,-20.642237,,
,0.0,,-108.27409142450547,0.0,-68.82342470331247,-108.27409142450547,0.0,94,-30.701290830816173,5.225189,0.8413590723110802,19.228661511148267,,,94,,,0.0,,100,1900000,-0.0186777,0.0,,-25.079798892880547,,,-25.079798892880547,0.010463501,-30.701290830816173,,,-0.0127799,,,19.228661511148267,100,,,-68.82342470331247,0.0058977995,,
,0.0,,-132.7338215805813,0.0,-89.24832146954401,-132.7338215805813,0.0,95,-39.00152918881397,5.2253776,0.8855911285579697,23.62066336117958,,,95,,,0.0,,100,1920000,-0.004407784,0.0,,-39.90967668557135,,,-39.90967668557135,0.0012181412,-39.00152918881397,,,-0.015706649,,,23.62066336117958,100,,,-89.24832146954401,-0.011298865,,
,0.0,,-132.1846522585097,0.0,-88.79373309115387,-132.1846522585097,0.0,96,-38.847202357754135,5.225446,0.8242000532478415,17.582161949016587,,,96,,,0.0,,100,1940000,-0.0008807089,0.0,,-50.829122976284815,,,-50.829122976284815,0.00012639511,-38.847202357754135,,,-0.020691225,,,17.582161949016587,100,,,-88.79373309115387,-0.019810516,,
,0.0,,-139.80914113005883,0.1,32010.24028601714,-139.80914113005883,0.0,97,13886.655303073987,5.196228,0.9715590911961596,96570.45971956642,,,97,,,0.0,,100,1960000,20.109905,0.1,,359251.9840842893,,,359251.9840842893,0.007329207,13886.655303073987,,,8.066619,,,96570.45971956642,100,,,32010.24028601714,-12.043287,,
,0.0,,-148.22145272679418,0.0,-86.66043917575884,-148.22145272679418,0.0,98,-35.71929179935673,5.1736455,0.905778602063248,27.105385334922993,,,98,,,0.0,,100,1980000,-0.038962174,0.0,,-36.3266176220351,,,-36.3266176220351,0.016440507,-35.71929179935673,,,-0.012338877,,,27.105385334922993,100,,,-86.66043917575884,0.026623297,,
,0.0,,-163.13921100879662,0.0,-100.53608496556696,-163.13921100879662,0.0,99,-42.26038048825736,5.1657033,0.8561668084958491,23.252075978192156,,,99,,,0.0,,100,2000000,-0.008135807,0.0,,-49.234942066004436,,,-49.234942066004436,0.0015968941,-42.26038048825736,,,-0.0161946,,,23.252075978192156,100,,,-100.53608496556696,-0.008058794,,
