Average/NumEpisodes,MetaTest/reach-v1/AverageReturn,MetaTest/reach-v1/SuccessRate,MetaTest/Average/MinReturn,policy/LossBefore,MetaTest/reach-v1/MaxReturn,policy/LossAfter,MetaTest/reach-v1/StdReturn,reach-v1/SuccessRate,reach-v1/AverageReturn,MetaTest/Average/AverageReturn,Average/MinReturn,MetaTest/Average/NumEpisodes,TotalEnvSteps,Average/TerminationRate,reach-v1/TerminationRate,MetaTest/reach-v1/Iteration,MetaTest/reach-v1/NumEpisodes,reach-v1/AverageDiscountedReturn,MetaTest/Average/StdReturn,MetaTest/Average/TerminationRate,MetaTest/Average/Iteration,reach-v1/NumEpisodes,Average/AverageReturn,MetaTest/reach-v1/MinReturn,policy/Entropy,reach-v1/MaxReturn,reach-v1/MinReturn,MetaTest/reach-v1/TerminationRate,Average/StdReturn,Average/Iteration,policy/KLBefore,MetaTest/Average/SuccessRate,MetaTest/Average/MaxReturn,LinearFeatureBaseline/ExplainedVariance,reach-v1/StdReturn,policy/KL,Average/SuccessRate,Average/MaxReturn,MetaTest/reach-v1/AverageDiscountedReturn,reach-v1/Iteration,Average/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,policy/dLoss
100,,,,22.62009,,-1.6999687,,0.25,92944.52348031841,,20640.913583268975,,1460000,0.0,0.0,,,38915.1252971665,,,,100,92944.52348031841,,4.72699,232903.95392792253,20640.913583268975,,39921.22430237665,72,0.0,,,0.38930630560472235,39921.22430237665,0.0062552528,0.25,232903.95392792253,,72,38915.1252971665,,24.320059
100,,,,18.229837,,-5.6927376,,0.32,97556.53025097646,,27236.670701035124,,1480000,0.0,0.0,,,37067.537467415554,,,,100,97556.53025097646,,4.709853,204634.4174633585,27236.670701035124,,43884.521394556126,73,0.0,,,0.32997907055382336,43884.521394556126,0.00814798,0.32,204634.4174633585,,73,37067.537467415554,,23.922575
100,,,,-1.95935,,-18.814655,,0.14,70792.25453134751,,12008.456623445121,,1500000,0.0,0.0,,,29304.11272037857,,,,100,70792.25453134751,,4.7112284,201871.47986370066,12008.456623445121,,31960.20996899747,74,0.0,,,0.28840407158952597,31960.20996899747,0.005700194,0.14,201871.47986370066,,74,29304.11272037857,,16.855305
100,,,,22.836884,,-3.6977844,,0.26,95639.57849132469,,34445.677119029126,,1520000,0.0,0.0,,,37954.46122050306,,,,100,95639.57849132469,,4.704499,188658.97478501912,34445.677119029126,,34957.00149326221,75,0.0,,,0.26089462744998393,34957.00149326221,0.011819466,0.26,188658.97478501912,,75,37954.46122050306,,26.534668
100,,,,4.17325,,-23.342625,,0.3,93424.77468049289,,22144.66746541986,,1540000,0.0,0.0,,,39845.220951274016,,,,100,93424.77468049289,,4.694381,210006.25945708924,22144.66746541986,,38672.41617834606,76,0.0,,,0.41964514266702857,38672.41617834606,0.0037989705,0.3,210006.25945708924,,76,39845.220951274016,,27.515875
100,,,,54.738567,,36.68145,,0.37,106785.77853508183,,25966.155342340833,,1560000,0.0,0.0,,,42930.76283201366,,,,100,106785.77853508183,,4.688562,212923.68978995833,25966.155342340833,,43555.06799974263,77,0.0,,,0.38664772421053895,43555.06799974263,0.0072925156,0.37,212923.68978995833,,77,42930.76283201366,,18.057117
100,,,,4.6405783,,-10.501657,,0.3,92515.87331673449,,24019.51481085068,,1580000,0.0,0.0,,,37307.54482503614,,,,100,92515.87331673449,,4.6737742,256942.36272949135,24019.51481085068,,43548.12935425397,78,0.0,,,0.3957307330164602,43548.12935425397,0.004172276,0.3,256942.36272949135,,78,37307.54482503614,,15.142235
100,,,,11.780337,,-28.266575,,0.27,90754.02421506293,,23016.183486779337,,1600000,0.0,0.0,,,36929.13477819643,,,,100,90754.02421506293,,4.6451597,229905.02698451033,23016.183486779337,,36503.291623940735,79,0.0,,,0.3591803329336374,36503.291623940735,0.010220093,0.27,229905.02698451033,,79,36929.13477819643,,40.046913
100,103770.4355179061,0.4,41215.720527365214,17.214712,177524.26188655596,-2.6701624,48027.28195205294,0.28,90492.15621473388,103770.4355179061,26654.662839328867,10,1620000,0.0,0.0,8,10,37916.30029685321,48027.28195205294,0.0,8,100,90492.15621473388,41215.720527365214,4.6338353,198791.2506029215,26654.662839328867,0.0,41780.75762562682,80,0.0,0.4,177524.26188655596,0.3366062006814553,41780.75762562682,0.0054636453,0.28,198791.2506029215,103770.43551790607,80,37916.30029685321,103770.43551790607,19.884874
100,,,,16.576324,,0.161875,,0.22,95637.69669182537,,13890.988933283514,,1640000,0.0,0.0,,,37965.26956140022,,,,100,95637.69669182537,,4.6325912,204757.5492491338,13890.988933283514,,42516.29864470237,81,0.0,,,0.2860768069979174,42516.29864470237,0.003828546,0.22,204757.5492491338,,81,37965.26956140022,,16.41445
100,,,,11.158113,,-24.382318,,0.29,98553.9194969453,,9428.823255185893,,1660000,0.0,0.0,,,40315.95940880794,,,,100,98553.9194969453,,4.634461,269079.4473094862,9428.823255185893,,47526.481725043246,82,0.0,,,0.35230222159014457,47526.481725043246,0.009034625,0.29,269079.4473094862,,82,40315.95940880794,,35.540432
100,,,,27.950819,,7.8422437,,0.17,82965.47908801032,,9845.40729027217,,1680000,0.0,0.0,,,33743.89946525888,,,,100,82965.47908801032,,4.6326437,200833.80629276406,9845.40729027217,,36997.01194371997,83,0.0,,,0.29975555426219713,36997.01194371997,0.0047364985,0.17,200833.80629276406,,83,33743.89946525888,,20.108576
100,,,,33.896076,,-5.6709876,,0.27,89137.59904780131,,21379.823595246202,,1700000,0.0,0.0,,,37402.98260565272,,,,100,89137.59904780131,,4.6284704,199248.14061762148,21379.823595246202,,41721.49731756715,84,0.0,,,0.42783281179823096,41721.49731756715,0.01046087,0.27,199248.14061762148,,84,37402.98260565272,,39.567062
100,,,,44.652557,,25.859228,,0.34,101815.6770898026,,31492.18222273341,,1720000,0.0,0.0,,,41663.478858770635,,,,100,101815.6770898026,,4.61185,201909.55326945346,31492.18222273341,,37119.1382543429,85,0.0,,,0.2969953644982809,37119.1382543429,0.0064183213,0.34,201909.55326945346,,85,41663.478858770635,,18.79333
100,,,,52.655,,26.810225,,0.28,104128.49176773524,,19635.476008047495,,1740000,0.0,0.0,,,42325.72890920129,,,,100,104128.49176773524,,4.5988607,213364.44892627202,19635.476008047495,,44485.54863518433,86,0.0,,,0.2873451453302467,44485.54863518433,0.0043657604,0.28,213364.44892627202,,86,42325.72890920129,,25.844774
100,,,,-32.105225,,-57.542625,,0.18,83344.0403728431,,8398.86141525623,,1760000,0.0,0.0,,,35266.64319576793,,,,100,83344.0403728431,,4.5937014,178371.79244967704,8398.86141525623,,39573.911610393596,87,0.0,,,0.2692119346414301,39573.911610393596,0.004628142,0.18,178371.79244967704,,87,35266.64319576793,,25.4374
100,,,,36.4283,,23.456675,,0.38,101793.65673093313,,30348.658546565042,,1780000,0.0,0.0,,,42331.51275888458,,,,100,101793.65673093313,,4.5925903,195861.28927084175,30348.658546565042,,38475.83760786982,88,0.0,,,0.27409861122257884,38475.83760786982,0.004260908,0.38,195861.28927084175,,88,42331.51275888458,,12.971624
100,,,,47.6645,,25.650612,,0.24,94027.25904172764,,31854.50471546205,,1800000,0.0,0.0,,,40321.01146594521,,,,100,94027.25904172764,,4.5863695,208592.89731983063,31854.50471546205,,40236.64672512688,89,0.0,,,0.3882830216978287,40236.64672512688,0.005870389,0.24,208592.89731983063,,89,40321.01146594521,,22.01389
100,88713.59592213135,0.2,25162.24676354289,55.9543,271733.35165617097,34.113224,68341.81120081134,0.19,85523.57797114669,88713.59592213135,27844.37159632802,10,1820000,0.0,0.0,9,10,35856.81027366967,68341.81120081134,0.0,9,100,85523.57797114669,25162.24676354289,4.584351,227669.84374555777,27844.37159632802,0.0,38347.14902640957,90,0.0,0.2,271733.35165617097,0.3505548810040555,38347.14902640957,0.003431591,0.19,227669.84374555777,88713.59592213135,90,35856.81027366967,88713.59592213135,21.841076
100,,,,38.7259,,17.609425,,0.09,79461.93109873612,,18081.249057106754,,1840000,0.0,0.0,,,34057.78509808586,,,,100,79461.93109873612,,4.590156,192217.5024319337,18081.249057106754,,34179.04506398399,91,0.0,,,0.32547785601419676,34179.04506398399,0.0036718033,0.09,192217.5024319337,,91,34057.78509808586,,21.116474
100,,,,16.209145,,-23.532856,,0.21,87039.22739413542,,28373.082635378683,,1860000,0.0,0.0,,,38477.55181748283,,,,100,87039.22739413542,,4.5827484,213370.5414252135,28373.082635378683,,36991.08278131207,92,0.0,,,0.2665512764720124,36991.08278131207,0.005686145,0.21,213370.5414252135,,92,38477.55181748283,,39.742
100,,,,18.815174,,-4.975231,,0.4,110346.31036652756,,33784.66540896593,,1880000,0.0,0.0,,,46362.80934897103,,,,100,110346.31036652756,,4.559326,224374.3840785156,33784.66540896593,,41583.381666164525,93,0.0,,,0.35332425572652126,41583.381666164525,0.008055001,0.4,224374.3840785156,,93,46362.80934897103,,23.790405
100,,,,-7.42515,,-27.247162,,0.33,105708.51054153813,,8450.00492528317,,1900000,0.0,0.0,,,42802.98102257968,,,,100,105708.51054153813,,4.543565,226791.4430456688,8450.00492528317,,49525.593505375145,94,0.0,,,0.4885807686356717,49525.593505375145,0.005304992,0.33,226791.4430456688,,94,42802.98102257968,,19.822012
100,,,,46.3839,,6.65415,,0.44,111394.77878452143,,33661.6035749859,,1920000,0.0,0.0,,,47011.63707980303,,,,100,111394.77878452143,,4.51783,229992.59836333402,33661.6035749859,,40087.33189359908,95,0.0,,,0.24028308654654718,40087.33189359908,0.009015328,0.44,229992.59836333402,,95,47011.63707980303,,39.72975
100,,,,-16.319525,,-41.0636,,0.37,111732.46043140124,,18355.89664700241,,1940000,0.0,0.0,,,46026.41538717219,,,,100,111732.46043140124,,4.4904785,239403.424720217,18355.89664700241,,50008.54775015447,96,0.0,,,0.2556081411978618,50008.54775015447,0.005827771,0.37,239403.424720217,,96,46026.41538717219,,24.744074
100,,,,62.0343,,45.74726,,0.26,103411.76917272968,,45464.33907367833,,1960000,0.0,0.0,,,42666.7180417875,,,,100,103411.76917272968,,4.472884,219959.09171652785,45464.33907367833,,36754.65068570751,97,0.0,,,0.2334352143270748,36754.65068570751,0.0057441723,0.26,219959.09171652785,,97,42666.7180417875,,16.28704
100,,,,35.6783,,6.32205,,0.35,98004.34892740409,,32239.168814144254,,1980000,0.0,0.0,,,44116.8070470747,,,,100,98004.34892740409,,4.4498444,206470.15703447934,32239.168814144254,,35569.166247129586,98,0.0,,,0.28522725465601484,35569.166247129586,0.00666863,0.35,206470.15703447934,,98,44116.8070470747,,29.356249
100,,,,41.6263,,18.277275,,0.25,100831.21278234864,,15209.522755891132,,2000000,0.0,0.0,,,42527.431327775295,,,,100,100831.21278234864,,4.425498,243839.12918669137,15209.522755891132,,43543.08797911548,99,0.0,,,0.3902636390863662,43543.08797911548,0.0076280474,0.25,243839.12918669137,,99,42527.431327775295,,23.349026
