MetaTest/push-wall-v1/Iteration,MetaTest/push-wall-v1/StdReturn,MetaTest/Average/TerminationRate,MetaTest/Average/SuccessRate,TotalEnvSteps,MetaTest/Average/AverageReturn,MetaTest/Average/StdReturn,MetaTest/Average/MaxReturn,MetaTest/push-wall-v1/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MinReturn,MetaTest/push-wall-v1/SuccessRate,MetaTest/Average/Iteration,MetaTest/Average/NumTrajs,MetaTest/push-wall-v1/MinReturn,MetaTest/push-wall-v1/AverageDiscountedReturn,MetaTest/push-wall-v1/MaxReturn,MetaTest/push-wall-v1/NumTrajs,MetaTest/push-wall-v1/AverageReturn
243,61377.08748889695,0.0,0.7,6056000,55476.819710297554,61377.08748889695,190414.2451552966,0.0,55476.819710297554,-98.75868915633463,0.7,243,10,-98.75868915633463,55476.819710297554,190414.2451552966,10,55476.819710297554
244,87295.44795634311,0.0,0.5,6080000,80626.3917580004,87295.44795634311,287705.3100528747,0.0,80626.39175800043,-42.09314934287629,0.5,244,10,-42.09314934287629,80626.39175800043,287705.3100528747,10,80626.3917580004
245,93140.84707030385,0.0,0.5,6104000,76452.0114554203,93140.84707030385,233524.97418050992,0.0,76452.01145542029,-30.318796550124752,0.5,245,10,-30.318796550124752,76452.01145542029,233524.97418050992,10,76452.0114554203
246,31163.157793425627,0.0,0.4,6128000,32366.46960997635,31163.157793425627,96846.80962580582,0.0,32366.46960997635,-63.71978728992613,0.4,246,10,-63.71978728992613,32366.46960997635,96846.80962580582,10,32366.46960997635
247,63775.25166012036,0.0,0.4,6152000,42984.0194386484,63775.25166012036,182023.95190770677,0.0,42984.0194386484,-96.6722590492129,0.4,247,10,-96.6722590492129,42984.0194386484,182023.95190770677,10,42984.0194386484
248,15772.58614295111,0.0,0.1,6176000,7568.542012037178,15772.58614295111,52633.70289569328,0.0,7568.542012037181,-106.56550121918897,0.1,248,10,-106.56550121918897,7568.542012037181,52633.70289569328,10,7568.542012037178
249,56358.075944278455,0.0,0.3,6200000,30829.571671735845,56358.075944278455,153919.82231926694,0.0,30829.571671735823,-136.1083589322054,0.3,249,10,-136.1083589322054,30829.571671735823,153919.82231926694,10,30829.571671735845
250,25399.537145614635,0.0,0.1,6224000,10123.47471299006,25399.537145614635,85698.72519803239,0.0,10123.47471299006,-53.34809029530294,0.1,250,10,-53.34809029530294,10123.47471299006,85698.72519803239,10,10123.47471299006
251,61066.44370276384,0.0,0.6,6248000,50143.6881613077,61066.44370276384,178398.98425953672,0.0,50143.688161307706,-62.83951005892575,0.6,251,10,-62.83951005892575,50143.688161307706,178398.98425953672,10,50143.6881613077
252,63816.94228827416,0.0,0.5,6272000,73784.50447011618,63816.94228827416,169164.72620368443,0.0,73784.5044701162,-72.43709615749566,0.5,252,10,-72.43709615749566,73784.5044701162,169164.72620368443,10,73784.50447011618
253,47365.957917008775,0.0,0.1,6296000,38520.187518250474,47365.957917008775,113135.45213501224,0.0,38520.18751825046,-99.62448349644235,0.1,253,10,-99.62448349644235,38520.18751825046,113135.45213501224,10,38520.187518250474
254,57807.05620539518,0.0,0.6,6320000,95717.38316920663,57807.05620539518,176393.53519114506,0.0,95717.38316920665,183.6027986259171,0.6,254,10,183.6027986259171,95717.38316920665,176393.53519114506,10,95717.38316920663
255,58410.943963667036,0.0,0.3,6344000,24404.93529348136,58410.943963667036,196836.99657256555,0.0,24404.93529348136,-139.71074334784763,0.3,255,10,-139.71074334784763,24404.93529348136,196836.99657256555,10,24404.93529348136
256,46792.595256070286,0.0,0.5,6368000,33323.85935836559,46792.595256070286,137383.72385785976,0.0,33323.859358365604,-66.07113276081834,0.5,256,10,-66.07113276081834,33323.859358365604,137383.72385785976,10,33323.85935836559
257,53798.24172366366,0.0,0.4,6392000,36262.36652349268,53798.24172366366,173772.2495055792,0.0,36262.36652349268,-46.52089998348414,0.4,257,10,-46.52089998348414,36262.36652349268,173772.2495055792,10,36262.36652349268
258,63775.99858260419,0.0,0.2,6416000,38816.883094238394,63775.99858260419,167041.23744618898,0.0,38816.88309423838,-86.56528921549626,0.2,258,10,-86.56528921549626,38816.88309423838,167041.23744618898,10,38816.883094238394
259,69271.72555745294,0.0,0.5,6440000,61833.0034153594,69271.72555745294,222269.89404550393,0.0,61833.00341535938,-58.15571855806132,0.5,259,10,-58.15571855806132,61833.00341535938,222269.89404550393,10,61833.0034153594
260,49950.37021807032,0.0,0.5,6464000,41661.63625815259,49950.37021807032,140977.79424903478,0.0,41661.63625815259,-83.26276446089749,0.5,260,10,-83.26276446089749,41661.63625815259,140977.79424903478,10,41661.63625815259
261,69203.01208328221,0.0,0.3,6488000,39503.96751079995,69203.01208328221,187746.7417541396,0.0,39503.96751079997,-56.62142462786808,0.3,261,10,-56.62142462786808,39503.96751079997,187746.7417541396,10,39503.96751079995
262,61470.67807412048,0.0,0.7,6512000,55554.739834445725,61470.67807412048,165667.86835118578,0.0,55554.739834445725,-73.95531281043367,0.7,262,10,-73.95531281043367,55554.739834445725,165667.86835118578,10,55554.739834445725
263,51895.798719187995,0.0,0.3,6536000,42909.87836985932,51895.798719187995,157252.20608404596,0.0,42909.878369859354,-118.60482247366264,0.3,263,10,-118.60482247366264,42909.878369859354,157252.20608404596,10,42909.87836985932
264,57379.65227303955,0.0,0.1,6560000,23296.78153797838,57379.65227303955,192900.72321220336,0.0,23296.781537978353,-100.43861436453122,0.1,264,10,-100.43861436453122,23296.781537978353,192900.72321220336,10,23296.78153797838
265,68788.92686729343,0.0,0.5,6584000,50007.51084759784,68788.92686729343,189225.65403683676,0.0,50007.51084759786,-100.67849625277327,0.5,265,10,-100.67849625277327,50007.51084759786,189225.65403683676,10,50007.51084759784
266,74049.81440107999,0.0,0.3,6608000,48794.51595307081,74049.81440107999,191107.67951678374,0.0,48794.51595307081,-98.22728556000888,0.3,266,10,-98.22728556000888,48794.51595307081,191107.67951678374,10,48794.51595307081
267,55046.9458779766,0.0,0.4,6632000,42386.399481061104,55046.9458779766,164918.78341930354,0.0,42386.3994810611,-106.33880730837174,0.4,267,10,-106.33880730837174,42386.3994810611,164918.78341930354,10,42386.399481061104
268,51107.81024534123,0.0,0.3,6656000,35691.68179691631,51107.81024534123,158064.21482445562,0.0,35691.68179691632,-61.2568527109161,0.3,268,10,-61.2568527109161,35691.68179691632,158064.21482445562,10,35691.68179691631
269,45529.736008604385,0.0,0.3,6680000,36633.78148966169,45529.736008604385,105685.67707945546,0.0,36633.78148966166,-37.9059898880475,0.3,269,10,-37.9059898880475,36633.78148966166,105685.67707945546,10,36633.78148966169
270,69582.86763696696,0.0,0.4,6704000,51387.02605570323,69582.86763696696,193894.9806928526,0.0,51387.02605570322,-20.538943770348734,0.4,270,10,-20.538943770348734,51387.02605570322,193894.9806928526,10,51387.02605570323
271,50481.744039318044,0.0,0.4,6728000,56703.69661159501,50481.744039318044,148756.47145952005,0.0,56703.69661159503,922.7263907316784,0.4,271,10,922.7263907316784,56703.69661159503,148756.47145952005,10,56703.69661159501
272,84522.17119679964,0.0,0.7,6752000,84274.85719913847,84522.17119679964,253509.14077517914,0.0,84274.85719913845,-94.61500001796226,0.7,272,10,-94.61500001796226,84274.85719913845,253509.14077517914,10,84274.85719913847
273,48222.760277553105,0.0,0.3,6776000,49832.01302595561,48222.760277553105,144017.09693353187,0.0,49832.013025955624,-16.547555255170604,0.3,273,10,-16.547555255170604,49832.013025955624,144017.09693353187,10,49832.01302595561
274,72290.35790828665,0.0,0.4,6800000,63352.5723580788,72290.35790828665,199347.8742020933,0.0,63352.5723580788,-97.99344308053657,0.4,274,10,-97.99344308053657,63352.5723580788,199347.8742020933,10,63352.5723580788
275,58838.014164277774,0.0,0.3,6824000,36225.871934699695,58838.014164277774,160004.14082439768,0.0,36225.871934699724,-82.64646931128011,0.3,275,10,-82.64646931128011,36225.871934699724,160004.14082439768,10,36225.871934699695
276,68007.66532350672,0.0,0.4,6848000,85689.95657787009,68007.66532350672,213280.35549295615,0.0,85689.9565778701,311.8068397664341,0.4,276,10,311.8068397664341,85689.9565778701,213280.35549295615,10,85689.95657787009
277,73537.0166465271,0.0,0.7,6872000,95669.61881474234,73537.0166465271,229243.57289228056,0.0,95669.61881474237,-58.298004352836124,0.7,277,10,-58.298004352836124,95669.61881474237,229243.57289228056,10,95669.61881474234
278,59165.067983534274,0.0,0.6,6896000,63103.30448083244,59165.067983534274,160872.22257365313,0.0,63103.304480832434,-267.00214305593744,0.6,278,10,-267.00214305593744,63103.304480832434,160872.22257365313,10,63103.30448083244
279,50054.41697581001,0.0,0.2,6920000,35689.54294629623,50054.41697581001,153898.91178076388,0.0,35689.542946296264,-62.85864430872284,0.2,279,10,-62.85864430872284,35689.542946296264,153898.91178076388,10,35689.54294629623
280,56695.631679053666,0.0,0.6,6944000,89240.5379887822,56695.631679053666,191259.90478222,0.0,89240.5379887822,48.59665635156111,0.6,280,10,48.59665635156111,89240.5379887822,191259.90478222,10,89240.5379887822
281,78156.98910854266,0.0,0.5,6968000,110890.09439701366,78156.98910854266,304479.20671106566,0.0,110890.09439701363,27607.28663664981,0.5,281,10,27607.28663664981,110890.09439701363,304479.20671106566,10,110890.09439701366
282,38038.3204006086,0.0,0.5,6992000,25252.80344629341,38038.3204006086,103850.74873595848,0.0,25252.803446293423,-85.24033579453963,0.5,282,10,-85.24033579453963,25252.803446293423,103850.74873595848,10,25252.80344629341
283,62676.05626032737,0.0,0.4,7016000,41943.66751420924,62676.05626032737,186241.4346700502,0.0,41943.66751420925,-86.4412769100596,0.4,283,10,-86.4412769100596,41943.66751420925,186241.4346700502,10,41943.66751420924
284,81037.9699804662,0.0,0.3,7040000,62699.445996020615,81037.9699804662,225475.95998926688,0.0,62699.44599602059,-42.59854480425356,0.3,284,10,-42.59854480425356,62699.44599602059,225475.95998926688,10,62699.445996020615
285,33484.776470542325,0.0,0.1,7064000,15330.414730448474,33484.776470542325,112507.46043946368,0.0,15330.41473044847,-75.88910486998107,0.1,285,10,-75.88910486998107,15330.41473044847,112507.46043946368,10,15330.414730448474
286,59907.32681818983,0.0,0.3,7088000,49599.93100832416,59907.32681818983,153069.73961372545,0.0,49599.931008324136,-84.35269561896833,0.3,286,10,-84.35269561896833,49599.931008324136,153069.73961372545,10,49599.93100832416
287,44052.391524464,0.0,0.7,7112000,103878.43000327103,44052.391524464,178992.0085624327,0.0,103878.43000327106,50590.36267852117,0.7,287,10,50590.36267852117,103878.43000327106,178992.0085624327,10,103878.43000327103
288,56279.36988047953,0.0,1.0,7136000,113402.94220229777,56279.36988047953,172719.24324402647,0.0,113402.94220229774,4468.887886205968,1.0,288,10,4468.887886205968,113402.94220229774,172719.24324402647,10,113402.94220229777
289,57811.89195412175,0.0,0.7,7160000,104296.79647245552,57811.89195412175,202047.6290047748,0.0,104296.79647245552,-31.1668271244889,0.7,289,10,-31.1668271244889,104296.79647245552,202047.6290047748,10,104296.79647245552
290,78238.73760134168,0.0,0.9,7184000,115103.49259551553,78238.73760134168,237741.63335318494,0.0,115103.49259551552,-121.09826283383865,0.9,290,10,-121.09826283383865,115103.49259551552,237741.63335318494,10,115103.49259551553
291,76562.85527103447,0.0,0.8,7208000,96505.48968466956,76562.85527103447,205893.11436519132,0.0,96505.4896846696,-76.84709253806737,0.8,291,10,-76.84709253806737,96505.4896846696,205893.11436519132,10,96505.48968466956
292,77265.46518974238,0.0,0.7,7232000,72857.76800842474,77265.46518974238,216096.5607837498,0.0,72857.76800842471,-151.3386444705911,0.7,292,10,-151.3386444705911,72857.76800842471,216096.5607837498,10,72857.76800842474
293,61270.930190114435,0.0,0.8,7256000,65398.549749381935,61270.930190114435,190042.38003537548,0.0,65398.54974938191,-116.66579737118725,0.8,293,10,-116.66579737118725,65398.54974938191,190042.38003537548,10,65398.549749381935
294,53704.66254026294,0.0,0.9,7280000,100084.86724284422,53704.66254026294,178137.0341566044,0.0,100084.86724284421,-61.03825224401768,0.9,294,10,-61.03825224401768,100084.86724284421,178137.0341566044,10,100084.86724284422
295,65172.11096871368,0.0,0.4,7304000,50734.22185393393,65172.11096871368,176149.2295574016,0.0,50734.221853933945,-97.21573626676852,0.4,295,10,-97.21573626676852,50734.221853933945,176149.2295574016,10,50734.22185393393
296,67592.68873897233,0.0,0.5,7328000,45429.20913101244,67592.68873897233,164727.55550937282,0.0,45429.20913101246,-80.44872164400344,0.5,296,10,-80.44872164400344,45429.20913101246,164727.55550937282,10,45429.20913101244
297,67976.78603336032,0.0,0.7,7352000,76715.55916790827,67976.78603336032,166906.17904731666,0.0,76715.55916790824,-15.275456883098318,0.7,297,10,-15.275456883098318,76715.55916790824,166906.17904731666,10,76715.55916790827
298,36427.391527332584,0.0,1.0,7376000,103512.99727414691,36427.391527332584,166385.85707324272,0.0,103512.99727414688,39721.02396192716,1.0,298,10,39721.02396192716,103512.99727414688,166385.85707324272,10,103512.99727414691
299,89105.16299796288,0.0,0.5,7400000,95539.81648052181,89105.16299796288,265879.0124369593,0.0,95539.81648052177,4676.787457508743,0.5,299,10,4676.787457508743,95539.81648052177,265879.0124369593,10,95539.81648052181
300,68577.79820955568,0.0,0.8,7424000,127499.81638302476,68577.79820955568,230651.94518555372,0.0,127499.81638302475,-21.522699682035903,0.8,300,10,-21.522699682035903,127499.81638302475,230651.94518555372,10,127499.81638302476
301,78720.18124958112,0.0,0.8,7448000,93774.60124817901,78720.18124958112,258343.88915978657,0.0,93774.60124817904,-35.883269696359804,0.8,301,10,-35.883269696359804,93774.60124817904,258343.88915978657,10,93774.60124817901
302,46782.71687605036,0.0,0.2,7472000,26830.404517823936,46782.71687605036,138949.75365807908,0.0,26830.40451782393,-101.68540626206692,0.2,302,10,-101.68540626206692,26830.40451782393,138949.75365807908,10,26830.404517823936
303,48212.19527194763,0.0,0.3,7496000,53161.07689819335,48212.19527194763,139226.87740175953,0.0,53161.076898193336,-17.699198794224923,0.3,303,10,-17.699198794224923,53161.076898193336,139226.87740175953,10,53161.07689819335
304,74411.02716862387,0.0,0.5,7520000,83445.26882053752,74411.02716862387,223852.25148781348,0.0,83445.26882053753,1106.6603937134048,0.5,304,10,1106.6603937134048,83445.26882053753,223852.25148781348,10,83445.26882053752
305,64627.15500417631,0.0,0.4,7544000,51349.27666977137,64627.15500417631,160907.1762317958,0.0,51349.27666977137,-101.89100657746404,0.4,305,10,-101.89100657746404,51349.27666977137,160907.1762317958,10,51349.27666977137
306,42946.80041283164,0.0,0.5,7568000,92397.87023838334,42946.80041283164,166494.16448745417,0.0,92397.87023838337,920.0411111227733,0.5,306,10,920.0411111227733,92397.87023838337,166494.16448745417,10,92397.87023838334
307,76360.86315838565,0.0,0.5,7592000,97751.7109895736,76360.86315838565,245174.03067493218,0.0,97751.71098957359,-99.18730834247096,0.5,307,10,-99.18730834247096,97751.71098957359,245174.03067493218,10,97751.7109895736
308,32219.425691948076,0.0,0.5,7616000,49684.18698481206,32219.425691948076,112714.219609425,0.0,49684.18698481205,3442.6846006129877,0.5,308,10,3442.6846006129877,49684.18698481205,112714.219609425,10,49684.18698481206
309,59844.50696665653,0.0,0.3,7640000,46670.11471873622,59844.50696665653,189880.64308118544,0.0,46670.114718736215,-89.83192378196009,0.3,309,10,-89.83192378196009,46670.114718736215,189880.64308118544,10,46670.11471873622
310,63413.21933163104,0.0,0.4,7664000,36113.30664307566,63413.21933163104,193871.7417975563,0.0,36113.306643075666,-61.89411675490748,0.4,310,10,-61.89411675490748,36113.306643075666,193871.7417975563,10,36113.30664307566
311,58465.25521412835,0.0,0.5,7688000,51825.56257205786,58465.25521412835,183345.192395683,0.0,51825.56257205785,-58.27829052332355,0.5,311,10,-58.27829052332355,51825.56257205785,183345.192395683,10,51825.56257205786
312,45445.465495377335,0.0,0.6,7712000,56858.623937898185,45445.465495377335,132274.84103086163,0.0,56858.6239378982,-76.74874975582024,0.6,312,10,-76.74874975582024,56858.6239378982,132274.84103086163,10,56858.623937898185
313,95300.22659332771,0.0,0.6,7736000,69414.07855875144,95300.22659332771,254051.8789378626,0.0,69414.07855875147,-145.67744062589804,0.6,313,10,-145.67744062589804,69414.07855875147,254051.8789378626,10,69414.07855875144
314,45048.95117333361,0.0,0.3,7760000,47299.015803054666,45048.95117333361,140237.99081828055,0.0,47299.01580305468,-23.806126560400102,0.3,314,10,-23.806126560400102,47299.01580305468,140237.99081828055,10,47299.015803054666
315,57099.38194938861,0.0,0.4,7784000,75901.7991855533,57099.38194938861,165969.68280536172,0.0,75901.79918555329,-24.9308157767404,0.4,315,10,-24.9308157767404,75901.79918555329,165969.68280536172,10,75901.7991855533
316,49833.977302066305,0.0,0.6,7808000,71751.55282601507,49833.977302066305,151213.54674990993,0.0,71751.55282601509,-22.012713299826697,0.6,316,10,-22.012713299826697,71751.55282601509,151213.54674990993,10,71751.55282601507
317,66073.26530280488,0.0,0.3,7832000,43396.7202720649,66073.26530280488,181372.46669914908,0.0,43396.72027206491,-103.06740725065222,0.3,317,10,-103.06740725065222,43396.72027206491,181372.46669914908,10,43396.7202720649
318,64510.85903761612,0.0,0.3,7856000,43423.2088072537,64510.85903761612,204385.81507770382,0.0,43423.2088072537,-90.01439851584081,0.3,318,10,-90.01439851584081,43423.2088072537,204385.81507770382,10,43423.2088072537
319,70668.63861486083,0.0,0.5,7880000,49355.833435792796,70668.63861486083,216892.04590236826,0.0,49355.8334357928,-63.42881674596058,0.5,319,10,-63.42881674596058,49355.8334357928,216892.04590236826,10,49355.833435792796
320,69243.21886959895,0.0,0.3,7904000,43720.66005114461,69243.21886959895,186255.27943287455,0.0,43720.66005114462,-101.67097651081383,0.3,320,10,-101.67097651081383,43720.66005114462,186255.27943287455,10,43720.66005114461
321,87007.39047948092,0.0,0.5,7928000,74415.30821087086,87007.39047948092,232706.29195378433,0.0,74415.3082108709,-104.22067924824142,0.5,321,10,-104.22067924824142,74415.3082108709,232706.29195378433,10,74415.30821087086
322,51943.97956416419,0.0,0.2,7952000,24360.559589380406,51943.97956416419,161509.45309509986,0.0,24360.5595893804,-137.6148621827412,0.2,322,10,-137.6148621827412,24360.5595893804,161509.45309509986,10,24360.559589380406
323,66226.1374742132,0.0,0.5,7976000,62937.70036813019,66226.1374742132,181577.98713922955,0.0,62937.700368130136,-19.390890389249645,0.5,323,10,-19.390890389249645,62937.700368130136,181577.98713922955,10,62937.70036813019
324,80477.75254160516,0.0,0.3,8000000,50263.424509075536,80477.75254160516,230513.43805979632,0.0,50263.42450907551,-47.063893035980456,0.3,324,10,-47.063893035980456,50263.42450907551,230513.43805979632,10,50263.424509075536
325,71675.56398562399,0.0,0.7,8024000,100392.17814738139,71675.56398562399,205412.53272687466,0.0,100392.17814738139,523.1647610851146,0.7,325,10,523.1647610851146,100392.17814738139,205412.53272687466,10,100392.17814738139
326,60413.11940166672,0.0,0.7,8048000,99308.86680561994,60413.11940166672,188814.86205048373,0.0,99308.86680561998,-7.807409185598729,0.7,326,10,-7.807409185598729,99308.86680561998,188814.86205048373,10,99308.86680561994
327,74389.29707739061,0.0,0.7,8072000,133053.45698804368,74389.29707739061,258312.6403990572,0.0,133053.45698804368,-49.332056205942024,0.7,327,10,-49.332056205942024,133053.45698804368,258312.6403990572,10,133053.45698804368
328,54478.40496903724,0.0,0.9,8096000,101639.09945361338,54478.40496903724,176589.99728705816,0.0,101639.09945361341,-66.35577672393282,0.9,328,10,-66.35577672393282,101639.09945361341,176589.99728705816,10,101639.09945361338
329,67261.50129486795,0.0,0.6,8120000,76060.75829747299,67261.50129486795,206071.06866399726,0.0,76060.75829747299,835.9223218482556,0.6,329,10,835.9223218482556,76060.75829747299,206071.06866399726,10,76060.75829747299
330,75853.43212484842,0.0,0.5,8144000,50235.512252566186,75853.43212484842,212159.10622140704,0.0,50235.51225256618,-64.58235296413972,0.5,330,10,-64.58235296413972,50235.51225256618,212159.10622140704,10,50235.512252566186
331,36174.88951600443,0.0,0.8,8168000,75955.74451690882,36174.88951600443,117332.86436456327,0.0,75955.74451690882,-26.676643078635532,0.8,331,10,-26.676643078635532,75955.74451690882,117332.86436456327,10,75955.74451690882
332,59209.50206763054,0.0,0.2,8192000,35202.19503004081,59209.50206763054,153600.10755888536,0.0,35202.1950300408,-97.97304614839634,0.2,332,10,-97.97304614839634,35202.1950300408,153600.10755888536,10,35202.19503004081
333,53154.67897811231,0.0,0.4,8216000,45860.33597882815,53154.67897811231,147640.56174569184,0.0,45860.33597882815,-105.33285567717277,0.4,333,10,-105.33285567717277,45860.33597882815,147640.56174569184,10,45860.33597882815
334,53824.85783741811,0.0,0.7,8240000,56787.5395684681,53824.85783741811,170454.42344948402,0.0,56787.5395684681,-60.32657282547512,0.7,334,10,-60.32657282547512,56787.5395684681,170454.42344948402,10,56787.5395684681
335,76689.54755557775,0.0,0.5,8264000,53973.562284928266,76689.54755557775,231397.53977156305,0.0,53973.562284928266,-227.4455846530709,0.5,335,10,-227.4455846530709,53973.562284928266,231397.53977156305,10,53973.562284928266
336,69574.00549679862,0.0,0.9,8288000,143374.17754094506,69574.00549679862,279900.756808013,0.0,143374.17754094506,9222.814690838974,0.9,336,10,9222.814690838974,143374.17754094506,279900.756808013,10,143374.17754094506
337,67900.51927565337,0.0,0.6,8312000,89066.40621490634,67900.51927565337,202779.35212496686,0.0,89066.40621490637,4.344708658307196,0.6,337,10,4.344708658307196,89066.40621490637,202779.35212496686,10,89066.40621490634
338,57554.480856394905,0.0,0.6,8336000,73789.15764225335,57554.480856394905,139377.22399922292,0.0,73789.15764225337,-215.1506403702284,0.6,338,10,-215.1506403702284,73789.15764225337,139377.22399922292,10,73789.15764225335
339,60724.85344786496,0.0,0.9,8360000,113319.79633206304,60724.85344786496,192097.04138241225,0.0,113319.79633206301,-18.358204933139334,0.9,339,10,-18.358204933139334,113319.79633206301,192097.04138241225,10,113319.79633206304
340,66716.77769544044,0.0,0.5,8384000,69416.47098292536,66716.77769544044,200967.6006154299,0.0,69416.47098292536,-67.48202277239949,0.5,340,10,-67.48202277239949,69416.47098292536,200967.6006154299,10,69416.47098292536
341,99565.66800750441,0.0,0.4,8408000,88830.1382319082,99565.66800750441,249384.77936036568,0.0,88830.13823190817,-74.04945346112855,0.4,341,10,-74.04945346112855,88830.13823190817,249384.77936036568,10,88830.1382319082
342,80746.25417824826,0.0,0.5,8432000,72455.66764588756,80746.25417824826,216522.43412211066,0.0,72455.66764588756,-60.876796973501015,0.5,342,10,-60.876796973501015,72455.66764588756,216522.43412211066,10,72455.66764588756
343,101004.36166720964,0.0,0.4,8456000,77506.32507379349,101004.36166720964,288665.51679739257,0.0,77506.3250737935,-57.63931681052727,0.4,343,10,-57.63931681052727,77506.3250737935,288665.51679739257,10,77506.32507379349
344,56417.693708152794,0.0,0.8,8480000,104588.66420141248,56417.693708152794,177373.6057780964,0.0,104588.66420141248,-31.249367603547306,0.8,344,10,-31.249367603547306,104588.66420141248,177373.6057780964,10,104588.66420141248
345,45066.37113912238,0.0,0.8,8504000,97374.9356769536,45066.37113912238,164898.24116573777,0.0,97374.93567695361,27743.82033025588,0.8,345,10,27743.82033025588,97374.93567695361,164898.24116573777,10,97374.9356769536
