Average/MinReturn,MetaTest/Average/AverageDiscountedReturn,window-open-v1/StdReturn,MetaTest/Average/Iteration,window-open-v1/MaxReturn,GaussianMLPPolicy/KLBefore,Average/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/Average/TerminationRate,MetaTest/Average/NumEpisodes,MetaTest/window-open-v1/TerminationRate,window-open-v1/AverageDiscountedReturn,MetaTest/window-open-v1/Iteration,window-open-v1/SuccessRate,Average/MaxReturn,window-open-v1/Iteration,Average/SuccessRate,Average/TerminationRate,MetaTest/window-open-v1/AverageDiscountedReturn,Iteration,MetaTest/window-open-v1/SuccessRate,GaussianMLPPolicy/LossBefore,MetaTest/window-open-v1/MinReturn,MetaTest/Average/SuccessRate,Average/Iteration,MetaTest/window-open-v1/NumEpisodes,Average/AverageReturn,window-open-v1/MinReturn,GaussianMLPPolicy/LossAfter,GaussianMLPPolicy/dLoss,GaussianMLPPolicy/KLAfter,MetaTest/Average/MaxReturn,window-open-v1/AverageReturn,MetaTest/Average/MinReturn,MetaTest/Average/StdReturn,MetaTest/window-open-v1/MaxReturn,window-open-v1/NumEpisodes,TotalEnvSteps,window-open-v1/TerminationRate,MetaTest/window-open-v1/StdReturn,Average/NumEpisodes,MetaTest/window-open-v1/AverageReturn,GaussianMLPPolicy/Entropy,Average/StdReturn
-25.595020787880244,2676.747023480598,16206.916868791726,95,83480.90113113045,0.0,3195.078238475193,2676.747023480601,0.0,1,0.0,3195.078238475193,95,0.045,83480.90113113045,95,0.045,0.0,2676.747023480598,95,0.0,-3.5350153666513506e-06,2676.747023480601,0.0,95,1,13946.60569162689,-25.595020787880244,-3.558851631169091e-06,2.3836264517740346e-08,1.684084054431878e-05,2676.747023480601,13946.60569162689,2676.747023480601,0.0,2676.747023480601,200,7680000,0.0,0.0,200,2676.747023480601,5.569268226623535,16206.916868791726
-21.876062608290354,21737.13163396073,19753.992915883602,96,111846.09153965063,0.0,4019.7078342415825,21737.131633960747,0.0,1,0.0,4019.7078342415825,96,0.1,111846.09153965063,96,0.1,0.0,21737.13163396073,96,0.0,-9.696258530311752e-06,21737.131633960747,0.0,96,1,17959.420433656705,-21.876062608290354,-9.852448783931322e-06,1.5619025361957029e-07,0.00010973303869832307,21737.131633960747,17959.420433656705,21737.131633960747,0.0,21737.131633960747,200,7760000,0.0,0.0,200,21737.131633960747,5.554962158203125,19753.992915883602
-27.21872596916779,22441.007248480066,16917.26016035088,97,88783.06936089598,0.0,2924.6447004036827,22441.007248480062,0.0,1,0.0,2924.6447004036827,97,0.07,88783.06936089598,97,0.07,0.0,22441.007248480066,97,0.0,8.517233254679013e-06,22441.007248480062,0.0,97,1,12907.049583666698,-27.21872596916779,8.190453627321403e-06,3.2677962735760957e-07,0.00022840469318907708,22441.007248480062,12907.049583666698,22441.007248480062,0.0,22441.007248480062,200,7840000,0.0,0.0,200,22441.007248480062,5.566747188568115,16917.26016035088
-21.55432943913601,14641.820118268352,18782.54844402575,98,95912.68857428811,0.0,3492.204818749106,14641.82011826835,0.0,1,0.0,3492.204818749106,98,0.085,95912.68857428811,98,0.085,0.0,14641.820118268352,98,0.0,1.6672802303219214e-06,14641.82011826835,0.0,98,1,15514.84324312328,-21.55432943913601,1.5032792362035252e-06,1.640009941183962e-07,0.00011530784104252234,14641.82011826835,15514.84324312328,14641.82011826835,0.0,14641.82011826835,200,7920000,0.0,0.0,200,14641.82011826835,5.567650318145752,18782.54844402575
-27.158187325875634,-20.164286508888317,19367.799430949246,99,94790.84277282795,0.0,3685.7082047038384,-20.16428650888833,0.0,1,0.0,3685.7082047038384,99,0.105,94790.84277282795,99,0.105,0.0,-20.164286508888317,99,0.0,-9.746561772772111e-06,-20.16428650888833,0.0,99,1,16552.291095205313,-27.158187325875634,-9.925104677677155e-06,1.7854290490504354e-07,0.0001251806679647416,-20.16428650888833,16552.291095205313,-20.16428650888833,0.0,-20.16428650888833,200,8000000,0.0,0.0,200,-20.16428650888833,5.552009582519531,19367.799430949246
-22.05430275373131,1777.505468854903,18412.486352249383,100,81132.27138318324,0.0,3431.8385928577477,1777.5054688549037,0.0,1,0.0,3431.8385928577477,100,0.1,81132.27138318324,100,0.1,0.0,1777.505468854903,100,0.0,-2.1861067125428235e-06,1777.5054688549037,0.0,100,1,15217.25425566421,-22.05430275373131,-2.264165686938213e-06,7.805897439538967e-08,5.502871863427572e-05,1777.5054688549037,15217.25425566421,1777.5054688549037,0.0,1777.5054688549037,200,8080000,0.0,0.0,200,1777.5054688549037,5.550788402557373,18412.486352249383
-20.631780993610175,21242.232392345784,19427.27543557452,101,100996.90441344013,0.0,3426.1157560483152,21242.232392345788,0.0,1,0.0,3426.1157560483152,101,0.085,100996.90441344013,101,0.085,0.0,21242.232392345784,101,0.0,2.6359391540609067e-06,21242.232392345788,0.0,101,1,15267.607264774419,-20.631780993610175,2.5937927148333983e-06,4.214643922750838e-08,2.9774088034173474e-05,21242.232392345788,15267.607264774419,21242.232392345788,0.0,21242.232392345788,200,8160000,0.0,0.0,200,21242.232392345788,5.552456855773926,19427.27543557452
-29.235473004970686,24538.607988450065,18431.25187487344,102,89528.20519013752,0.0,3212.089888664077,24538.60798845006,0.0,1,0.0,3212.089888664077,102,0.075,89528.20519013752,102,0.075,0.0,24538.607988450065,102,0.0,-3.7827203414053656e-07,24538.60798845006,0.0,102,1,14377.573857826379,-29.235473004970686,-4.836151674680877e-07,1.0534313332755119e-07,7.420234032906592e-05,24538.60798845006,14377.573857826379,24538.60798845006,0.0,24538.60798845006,200,8240000,0.0,0.0,200,24538.60798845006,5.552412986755371,18431.25187487344
-23.95582872422213,33173.14662867084,17356.46241167129,103,83236.68827669564,0.0,3786.9822194591384,33173.14662867085,0.0,1,0.0,3786.9822194591384,103,0.085,83236.68827669564,103,0.085,0.0,33173.14662867084,103,0.0,-2.551548277551774e-06,33173.14662867085,0.0,103,1,16668.87436923129,-23.95582872422213,-2.5770837055461016e-06,2.553542799432762e-08,1.8058923160424456e-05,33173.14662867085,16668.87436923129,33173.14662867085,0.0,33173.14662867085,200,8320000,0.0,0.0,200,33173.14662867085,5.549428462982178,17356.46241167129
-23.114071027586103,29255.30704947747,19186.482827340107,104,115419.11148931901,0.0,3808.34867744302,29255.307049477466,0.0,1,0.0,3808.34867744302,104,0.095,115419.11148931901,104,0.095,0.0,29255.30704947747,104,0.0,-3.2309412745235022e-06,29255.307049477466,0.0,104,1,17181.425997524686,-23.114071027586103,-3.293026338724303e-06,6.208506420080084e-08,4.3767988245235756e-05,29255.307049477466,17181.425997524686,29255.307049477466,0.0,29255.307049477466,200,8400000,0.0,0.0,200,29255.307049477466,5.547218322753906,19186.482827340107
-20.751615832893396,16380.141265027694,18396.007194626785,105,85764.3136295107,0.0,3807.0615198463656,16380.141265027707,0.0,1,0.0,3807.0615198463656,105,0.095,85764.3136295107,105,0.095,0.0,16380.141265027694,105,0.0,-2.2069693841331173e-06,16380.141265027707,0.0,105,1,17033.491076552407,-20.751615832893396,-2.245125870103948e-06,3.8156485970830545e-08,2.6967431040247902e-05,16380.141265027707,17033.491076552407,16380.141265027707,0.0,16380.141265027707,200,8480000,0.0,0.0,200,16380.141265027707,5.545899391174316,18396.007194626785
-22.757572936453453,33952.678830068515,17888.666706474538,106,76404.89518885051,0.0,3386.6373234599214,33952.6788300685,0.0,1,0.0,3386.6373234599214,106,0.09,76404.89518885051,106,0.09,0.0,33952.678830068515,106,0.0,-3.2401214866695227e-06,33952.6788300685,0.0,106,1,15165.48551291502,-22.757572936453453,-3.2807831757963868e-06,4.0661689126864076e-08,2.872133882192429e-05,33952.6788300685,15165.48551291502,33952.6788300685,0.0,33952.6788300685,200,8560000,0.0,0.0,200,33952.6788300685,5.544015884399414,17888.666706474538
-20.263529622299387,33963.76841505388,15019.828348041628,107,85535.10989169055,0.0,2547.164191365201,33963.768415053855,0.0,1,0.0,2547.164191365201,107,0.035,85535.10989169055,107,0.035,0.0,33963.76841505388,107,0.0,-4.958669251209358e-06,33963.768415053855,0.0,107,1,10905.926212225068,-20.263529622299387,-5.172191777091939e-06,2.1352252588258125e-07,0.00014972423377912492,33963.768415053855,10905.926212225068,33963.768415053855,0.0,33963.768415053855,200,8640000,0.0,0.0,200,33963.768415053855,5.5367560386657715,15019.828348041628
-29.40112643306176,660.3689696003046,16452.766582925877,108,73503.55694150424,0.0,3175.023267853637,660.3689696003044,0.0,1,0.0,3175.023267853637,108,0.055,73503.55694150424,108,0.055,0.0,660.3689696003046,108,0.0,5.613827624983969e-07,660.3689696003044,0.0,108,1,13720.519970576295,-29.40112643306176,-4.9154504466741855e-08,6.105372669651388e-07,0.00041592185152694583,660.3689696003044,13720.519970576295,660.3689696003044,0.0,660.3689696003044,200,8720000,0.0,0.0,200,660.3689696003044,5.537794589996338,16452.766582925877
-21.89548553733871,6449.043805443446,18138.608658912122,109,84719.73165177637,0.0,3933.462815633681,6449.0438054434435,0.0,1,0.0,3933.462815633681,109,0.085,84719.73165177637,109,0.085,0.0,6449.043805443446,109,0.0,-1.6366744830520474e-06,6449.0438054434435,0.0,109,1,17365.811702227133,-21.89548553733871,-1.6411506749136606e-06,4.476191861613188e-09,3.1592383038514527e-06,6449.0438054434435,17365.811702227133,6449.0438054434435,0.0,6449.0438054434435,200,8800000,0.0,0.0,200,6449.0438054434435,5.536924362182617,18138.608658912122
-22.49931546567689,-12.71267204368276,17943.170833281314,110,85294.31092020191,0.0,3476.6247581564157,-12.712672043682762,0.0,1,0.0,3476.6247581564157,110,0.07,85294.31092020191,110,0.07,0.0,-12.71267204368276,110,0.0,-6.040488642611308e-06,-12.712672043682762,0.0,110,1,15369.62914172714,-22.49931546567689,-6.224202024895931e-06,1.8371338228462264e-07,0.00012863067968282849,-12.712672043682762,15369.62914172714,-12.712672043682762,0.0,-12.712672043682762,200,8880000,0.0,0.0,200,-12.712672043682762,5.524415969848633,17943.170833281314
-21.661579493493065,-14.274021585512287,18797.909465770503,111,85516.63604602974,0.0,3453.251273863208,-14.27402158551228,0.0,1,0.0,3453.251273863208,111,0.075,85516.63604602974,111,0.075,0.0,-14.274021585512287,111,0.0,-1.6838879446368082e-06,-14.27402158551228,0.0,111,1,15406.932455731621,-21.661579493493065,-1.700628445178154e-06,1.6740500541345682e-08,1.1816387996077538e-05,-14.27402158551228,15406.932455731621,-14.27402158551228,0.0,-14.27402158551228,200,8960000,0.0,0.0,200,-14.27402158551228,5.522287845611572,18797.909465770503
-20.004829711945014,2103.095387699903,17157.74453733267,112,74201.33947141546,0.0,3366.000989075348,2103.0953876999,0.0,1,0.0,3366.000989075348,112,0.075,74201.33947141546,112,0.075,0.0,2103.095387699903,112,0.0,-9.84945654636249e-06,2103.0953876999,0.0,112,1,14847.511028460034,-20.004829711945014,-9.943540135282092e-06,9.408358891960233e-08,6.619826308451593e-05,2103.0953876999,14847.511028460034,2103.0953876999,0.0,2103.0953876999,200,9040000,0.0,0.0,200,2103.0953876999,5.507578372955322,17157.74453733267
-24.858396139580158,3354.3551318341983,16988.94383138289,113,77669.86799462902,0.0,3114.47704844476,3354.3551318341983,0.0,1,0.0,3114.47704844476,113,0.07,77669.86799462902,113,0.07,0.0,3354.3551318341983,113,0.0,-3.5087964533886407e-06,3354.3551318341983,0.0,113,1,13964.811603436387,-24.858396139580158,-3.5428117826086236e-06,3.401532921998296e-08,2.4027587642194703e-05,3354.3551318341983,13964.811603436387,3354.3551318341983,0.0,3354.3551318341983,200,9120000,0.0,0.0,200,3354.3551318341983,5.504700183868408,16988.94383138289
-25.172194640788096,4671.30808761706,18210.492351093555,114,90762.9410263611,0.0,3700.728021981459,4671.308087617066,0.0,1,0.0,3700.728021981459,114,0.075,90762.9410263611,114,0.075,0.0,4671.30808761706,114,0.0,-4.6000618567632046e-06,4671.308087617066,0.0,114,1,16431.956287151537,-25.172194640788096,-4.6232171371229924e-06,2.3155280359787866e-08,1.6362962924176827e-05,4671.308087617066,16431.956287151537,4671.308087617066,0.0,4671.308087617066,200,9200000,0.0,0.0,200,4671.308087617066,5.501253604888916,18210.492351093555
-24.301161189033962,21509.940991640455,19958.084933560633,115,85433.54216066851,0.0,3837.085002580724,21509.940991640455,0.0,1,0.0,3837.085002580724,115,0.12,85433.54216066851,115,0.12,0.0,21509.940991640455,115,0.0,6.865283467050176e-06,21509.940991640455,0.0,115,1,17147.112412567145,-24.301161189033962,6.68090660838061e-06,1.84376858669566e-07,0.00012944488844368607,21509.940991640455,17147.112412567145,21509.940991640455,0.0,21509.940991640455,200,9280000,0.0,0.0,200,21509.940991640455,5.511556148529053,19958.084933560633
-24.064782060699685,38689.584874130574,19812.46905246744,116,124194.62808059968,0.0,3793.1821658442473,38689.58487413056,0.0,1,0.0,3793.1821658442473,116,0.075,124194.62808059968,116,0.075,0.0,38689.584874130574,116,0.0,-5.674129965882457e-07,38689.58487413056,0.0,116,1,16928.414176937604,-24.064782060699685,-5.735592480959895e-07,6.1462515077437274e-09,4.332264779804973e-06,38689.58487413056,16928.414176937604,38689.58487413056,0.0,38689.58487413056,200,9360000,0.0,0.0,200,38689.58487413056,5.511377811431885,19812.46905246744
-20.60970011032164,-14.163642307126747,17845.90824702723,117,86785.51682365449,0.0,3576.373406546245,-14.163642307126745,0.0,1,0.0,3576.373406546245,117,0.09,86785.51682365449,117,0.09,0.0,-14.163642307126747,117,0.0,3.1220981782098534e-06,-14.163642307126745,0.0,117,1,15879.405366341667,-20.60970011032164,3.0155845252011204e-06,1.0651365300873294e-07,7.500022184103727e-05,-14.163642307126745,15879.405366341667,-14.163642307126745,0.0,-14.163642307126745,200,9440000,0.0,0.0,200,-14.163642307126745,5.51617431640625,17845.90824702723
-33.21974472421965,2903.342825012726,16532.629067411945,118,87560.73106624713,0.0,2832.478288555576,2903.3428250127254,0.0,1,0.0,2832.478288555576,118,0.06,87560.73106624713,118,0.06,0.0,2903.342825012726,118,0.0,1.7948320873983903e-06,2903.3428250127254,0.0,118,1,12326.29735211969,-33.21974472421965,1.7061690869013546e-06,8.866300049703568e-08,6.246093835216016e-05,2903.3428250127254,12326.29735211969,2903.3428250127254,0.0,2903.3428250127254,200,9520000,0.0,0.0,200,2903.3428250127254,5.517669200897217,16532.629067411945
-27.548675570976126,339.26279394633417,20251.620516998548,119,88800.61544233514,0.0,3884.676192027775,339.26279394633434,0.0,1,0.0,3884.676192027775,119,0.115,88800.61544233514,119,0.115,0.0,339.26279394633417,119,0.0,1.169463871519838e-06,339.26279394633434,0.0,119,1,17677.504818013473,-27.548675570976126,1.1573262099773274e-06,1.2137661542510614e-08,8.578767847211566e-06,339.26279394633434,17677.504818013473,339.26279394633434,0.0,339.26279394633434,200,9600000,0.0,0.0,200,339.26279394633434,5.517813205718994,20251.620516998548
-24.84162242176774,3676.6482124214376,16938.03814908474,120,79099.44924828228,0.0,2756.119975055526,3676.648212421437,0.0,1,0.0,2756.119975055526,120,0.08,79099.44924828228,120,0.08,0.0,3676.6482124214376,120,0.0,4.6680052037118e-06,3676.648212421437,0.0,120,1,12142.187478082127,-24.84162242176774,4.469939995033201e-06,1.9806520867859945e-07,0.000139049778226763,3676.648212421437,12142.187478082127,3676.648212421437,0.0,3676.648212421437,200,9680000,0.0,0.0,200,3676.648212421437,5.525082111358643,16938.03814908474
-26.423678043348783,2506.983719386499,19874.990049416498,121,94511.92188736185,0.0,3950.249623791508,2506.9837193865005,0.0,1,0.0,3950.249623791508,121,0.12,94511.92188736185,121,0.12,0.0,2506.983719386499,121,0.0,-3.8884201103428495e-07,2506.9837193865005,0.0,121,1,17786.07130318203,-26.423678043348783,-3.912019508334197e-07,2.359939799134736e-09,1.6519727523700567e-06,2506.9837193865005,17786.07130318203,2506.9837193865005,0.0,2506.9837193865005,200,9760000,0.0,0.0,200,2506.9837193865005,5.52496337890625,19874.990049416498
-24.26359894454683,33475.08319513835,19319.774102724266,122,85706.16895493669,0.0,3297.305214823904,33475.08319513837,0.0,1,0.0,3297.305214823904,122,0.105,85706.16895493669,122,0.105,0.0,33475.08319513835,122,0.0,2.7603441594692413e-06,33475.08319513837,0.0,122,1,14690.813809414618,-24.26359894454683,2.6866871394304326e-06,7.36570200388087e-08,5.1941089623142034e-05,33475.08319513837,14690.813809414618,33475.08319513837,0.0,33475.08319513837,200,9840000,0.0,0.0,200,33475.08319513837,5.5264716148376465,19319.774102724266
-20.676047172967994,9338.299359095146,20427.692183737436,123,85879.8881483183,0.0,3727.446198362154,9338.29935909515,0.0,1,0.0,3727.446198362154,123,0.1,85879.8881483183,123,0.1,0.0,9338.299359095146,123,0.0,1.898529603749921e-06,9338.29935909515,0.0,123,1,16543.290553794624,-20.676047172967994,1.7073756453100941e-06,1.9115395843982697e-07,0.0001342898904113099,9338.29935909515,16543.290553794624,9338.29935909515,0.0,9338.29935909515,200,9920000,0.0,0.0,200,9338.29935909515,5.529106616973877,20427.692183737436
-24.24638848018286,19682.456903821705,18974.575021784945,124,75193.71896876069,0.0,3597.932919118636,19682.456903821705,0.0,1,0.0,3597.932919118636,124,0.1,75193.71896876069,124,0.1,0.0,19682.456903821705,124,0.0,-8.938999599195085e-06,19682.456903821705,0.0,124,1,16184.514921047154,-24.24638848018286,-9.448483979213051e-06,5.09484380017966e-07,0.00035418226616457105,19682.456903821705,16184.514921047154,19682.456903821705,0.0,19682.456903821705,200,10000000,0.0,0.0,200,19682.456903821705,5.516678333282471,18974.575021784945
-20.163310600447357,19791.656506052972,18304.194246539173,125,96041.25454644838,0.0,3288.72620255784,19791.65650605298,0.0,1,0.0,3288.72620255784,125,0.085,96041.25454644838,125,0.085,0.0,19791.656506052972,125,0.0,8.579589120927267e-06,19791.65650605298,0.0,125,1,14670.216730582155,-20.163310600447357,8.26599989522947e-06,3.135892256977968e-07,0.0002191900712205097,19791.65650605298,14670.216730582155,19791.65650605298,0.0,19791.65650605298,200,10080000,0.0,0.0,200,19791.65650605298,5.528703689575195,18304.194246539173
-23.821892410752262,1559.0849210347794,18853.13333547862,126,92192.1388823157,0.0,4223.9052116214725,1559.084921034781,0.0,1,0.0,4223.9052116214725,126,0.1,92192.1388823157,126,0.1,0.0,1559.0849210347794,126,0.0,-1.7538704923936166e-06,1559.084921034781,0.0,126,1,18953.93887901241,-23.821892410752262,-1.7563801293363213e-06,2.509636942704674e-09,1.8099899534718134e-06,1559.084921034781,18953.93887901241,1559.084921034781,0.0,1559.084921034781,200,10160000,0.0,0.0,200,1559.084921034781,5.528340816497803,18853.13333547862
-22.239617115461186,-22.155018911719193,17878.252052160627,127,93814.52920264969,0.0,3025.963064145534,-22.15501891171919,0.0,1,0.0,3025.963064145534,127,0.1,93814.52920264969,127,0.1,0.0,-22.155018911719193,127,0.0,-5.056533154856879e-06,-22.15501891171919,0.0,127,1,13632.789963598327,-22.239617115461186,-5.100487669551512e-06,4.395451469463296e-08,3.103813651250675e-05,-22.15501891171919,13632.789963598327,-22.15501891171919,0.0,-22.15501891171919,200,10240000,0.0,0.0,200,-22.15501891171919,5.525124549865723,17878.252052160627
-27.353558971522876,847.1380966292268,21414.74753920115,128,103189.19546080042,0.0,3487.0357432259266,847.1380966292263,0.0,1,0.0,3487.0357432259266,128,0.115,103189.19546080042,128,0.115,0.0,847.1380966292268,128,0.0,3.4005483939836267e-06,847.1380966292263,0.0,128,1,15607.463348172274,-27.353558971522876,3.099739842582494e-06,3.008085514011327e-07,0.00021038934937678277,847.1380966292263,15607.463348172274,847.1380966292263,0.0,847.1380966292263,200,10320000,0.0,0.0,200,847.1380966292263,5.530822277069092,21414.74753920115
-25.83880336692555,13951.84006828608,19804.31663678215,129,78411.19628547915,0.0,3833.588255002112,13951.840068286083,0.0,1,0.0,3833.588255002112,129,0.115,78411.19628547915,129,0.115,0.0,13951.84006828608,129,0.0,2.859211008399143e-06,13951.840068286083,0.0,129,1,17075.031909897487,-25.83880336692555,2.7776213755714707e-06,8.158963282767218e-08,5.755652819061652e-05,13951.840068286083,17075.031909897487,13951.840068286083,0.0,13951.840068286083,200,10400000,0.0,0.0,200,13951.840068286083,5.534937381744385,19804.31663678215
-24.34463049206323,5455.6445389689925,19648.294299086796,130,93463.47837154614,0.0,3526.190012454518,5455.644538968994,0.0,1,0.0,3526.190012454518,130,0.09,93463.47837154614,130,0.09,0.0,5455.6445389689925,130,0.0,7.979945621627849e-06,5455.644538968994,0.0,130,1,15550.89142118955,-24.34463049206323,7.894826921983622e-06,8.511869964422658e-08,6.0015176131855696e-05,5455.644538968994,15550.89142118955,5455.644538968994,0.0,5455.644538968994,200,10480000,0.0,0.0,200,5455.644538968994,5.547197341918945,19648.294299086796
-23.664008807764176,841.236311131409,14923.468662343941,131,81719.40374727029,0.0,2665.789939597893,841.2363111314088,0.0,1,0.0,2665.789939597893,131,0.035,81719.40374727029,131,0.035,0.0,841.236311131409,131,0.0,1.099326027542702e-06,841.2363111314088,0.0,131,1,11573.652524584073,-23.664008807764176,-6.626401614084898e-07,1.7619661889511917e-06,0.0011297387536615133,841.2363111314088,11573.652524584073,841.2363111314088,0.0,841.2363111314088,200,10560000,0.0,0.0,200,841.2363111314088,5.54925012588501,14923.468662343941
-19.864080116550852,598.3342267434258,18410.08272882896,132,82483.72043247282,0.0,3766.0283629647834,598.3342267434251,0.0,1,0.0,3766.0283629647834,132,0.105,82483.72043247282,132,0.105,0.0,598.3342267434258,132,0.0,-5.9698249970097095e-06,598.3342267434251,0.0,132,1,16797.640425532878,-19.864080116550852,-6.096955075918231e-06,1.2713007890852168e-07,8.942417480284348e-05,598.3342267434251,16797.640425532878,598.3342267434251,0.0,598.3342267434251,200,10640000,0.0,0.0,200,598.3342267434251,5.5405402183532715,18410.08272882896
-23.55713258898934,10181.67863643524,17392.33290902771,133,75574.35426667669,0.0,3920.0868689140334,10181.678636435247,0.0,1,0.0,3920.0868689140334,133,0.075,75574.35426667669,133,0.075,0.0,10181.67863643524,133,0.0,-7.305324743356323e-06,10181.678636435247,0.0,133,1,17284.287808084613,-23.55713258898934,-8.015766070457175e-06,7.104413271008525e-07,0.0004834627325180918,10181.678636435247,17284.287808084613,10181.678636435247,0.0,10181.678636435247,200,10720000,0.0,0.0,200,10181.678636435247,5.530649662017822,17392.33290902771
-27.874770658877743,3387.358126890025,15534.987166061112,134,70640.95738611856,0.0,3290.7598941281003,3387.3581268900234,0.0,1,0.0,3290.7598941281003,134,0.06,70640.95738611856,134,0.06,0.0,3387.358126890025,134,0.0,-3.966819406286959e-07,3387.3581268900234,0.0,134,1,14517.343005250417,-27.874770658877743,-4.187629087937239e-07,2.2080968165028025e-08,1.5605330190737732e-05,3387.3581268900234,14517.343005250417,3387.3581268900234,0.0,3387.3581268900234,200,10800000,0.0,0.0,200,3387.3581268900234,5.530438423156738,15534.987166061112
-20.29518513490655,5481.642004214835,14020.047573172695,135,60639.492841318606,0.0,2576.1523935495866,5481.642004214832,0.0,1,0.0,2576.1523935495866,135,0.045,60639.492841318606,135,0.045,0.0,5481.642004214835,135,0.0,-3.4186218726972584e-06,5481.642004214832,0.0,135,1,11205.82343489815,-20.29518513490655,-3.51259222952649e-06,9.39703568292316e-08,6.623199442401528e-05,5481.642004214832,11205.82343489815,5481.642004214832,0.0,5481.642004214832,200,10880000,0.0,0.0,200,5481.642004214832,5.525619029998779,14020.047573172695
-26.059455939806856,39850.189642042795,18316.760588855876,136,107949.8770529974,0.0,3028.7094110164653,39850.189642042795,0.0,1,0.0,3028.7094110164653,136,0.085,107949.8770529974,136,0.085,0.0,39850.189642042795,136,0.0,-4.558335717774753e-07,39850.189642042795,0.0,136,1,13525.813666852657,-26.059455939806856,-5.105589480081107e-07,5.472537623063545e-08,3.859656862914562e-05,39850.189642042795,13525.813666852657,39850.189642042795,0.0,39850.189642042795,200,10960000,0.0,0.0,200,39850.189642042795,5.5253753662109375,18316.760588855876
-20.205598679999042,30682.43819885324,20955.48586500568,137,90988.40767086153,0.0,4641.583005421012,30682.43819885327,0.0,1,0.0,4641.583005421012,137,0.125,90988.40767086153,137,0.125,0.0,30682.43819885324,137,0.0,5.857983182977478e-07,30682.43819885327,0.0,137,1,20770.170495902134,-20.205598679999042,5.818025670123461e-07,3.995751285401639e-09,2.8273602765693795e-06,30682.43819885327,20770.170495902134,30682.43819885327,0.0,30682.43819885327,200,11040000,0.0,0.0,200,30682.43819885327,5.525575637817383,20955.48586500568
-21.047517630961153,12379.770135882678,14225.022530183067,138,65216.79328255255,0.0,2823.9083549664506,12379.770135882682,0.0,1,0.0,2823.9083549664506,138,0.035,65216.79328255255,138,0.035,0.0,12379.770135882678,138,0.0,-2.695830971788382e-06,12379.770135882682,0.0,138,1,12384.231422206569,-21.047517630961153,-2.761152927632793e-06,6.53219558444107e-08,4.6079843741608784e-05,12379.770135882682,12384.231422206569,12379.770135882682,0.0,12379.770135882682,200,11120000,0.0,0.0,200,12379.770135882682,5.52410888671875,14225.022530183067
-21.73131030761932,600.376325796981,17470.64474085769,139,77575.34417402245,0.0,3610.803858332801,600.3763257969807,0.0,1,0.0,3610.803858332801,139,0.07,77575.34417402245,139,0.07,0.0,600.376325796981,139,0.0,-3.326729256514227e-06,600.3763257969807,0.0,139,1,15921.268316495263,-21.73131030761932,-3.3590324619581224e-06,3.230320544389542e-08,2.2824428015155718e-05,600.3763257969807,15921.268316495263,600.3763257969807,0.0,600.3763257969807,200,11200000,0.0,0.0,200,600.3763257969807,5.521193981170654,17470.64474085769
-20.376307256744767,2526.6171618011304,17230.563261205112,140,84174.35587754204,0.0,3081.547565226155,2526.6171618011326,0.0,1,0.0,3081.547565226155,140,0.075,84174.35587754204,140,0.075,0.0,2526.6171618011304,140,0.0,1.74315971435135e-06,2526.6171618011326,0.0,140,1,13507.79121431062,-20.376307256744767,1.6672114497850998e-06,7.594826456625015e-08,5.353792221285403e-05,2526.6171618011326,13507.79121431062,2526.6171618011326,0.0,2526.6171618011326,200,11280000,0.0,0.0,200,2526.6171618011326,5.522193431854248,17230.563261205112
-21.483983294198357,25683.767204167827,17843.911909522198,141,78269.32030114617,0.0,3674.42454656219,25683.767204167812,0.0,1,0.0,3674.42454656219,141,0.075,78269.32030114617,141,0.075,0.0,25683.767204167827,141,0.0,1.23455822631513e-06,25683.767204167812,0.0,141,1,16209.863752507219,-21.483983294198357,1.1715194432326825e-06,6.303878308244748e-08,4.4461939978646114e-05,25683.767204167812,16209.863752507219,25683.767204167812,0.0,25683.767204167812,200,11360000,0.0,0.0,200,25683.767204167812,5.5241241455078125,17843.911909522198
-20.19839602985777,16597.515696464096,15072.447545600708,142,87940.65472635522,0.0,2601.875977422639,16597.51569646411,0.0,1,0.0,2601.875977422639,142,0.05,87940.65472635522,142,0.05,0.0,16597.515696464096,142,0.0,1.558447934257856e-06,16597.51569646411,0.0,142,1,11352.369443466296,-20.19839602985777,1.4969070889492286e-06,6.154084530862747e-08,4.342607644503005e-05,16597.51569646411,11352.369443466296,16597.51569646411,0.0,16597.51569646411,200,11440000,0.0,0.0,200,16597.51569646411,5.524927616119385,15072.447545600708
-21.571592055225025,14378.553152830817,18732.010820422176,143,79159.49327968391,0.0,3506.971471161673,14378.553152830818,0.0,1,0.0,3506.971471161673,143,0.11,79159.49327968391,143,0.11,0.0,14378.553152830817,143,0.0,2.5653218926890986e-06,14378.553152830818,0.0,143,1,15613.011099859146,-21.571592055225025,2.5027129595400766e-06,6.260893314902205e-08,4.417074524099007e-05,14378.553152830818,15613.011099859146,14378.553152830818,0.0,14378.553152830818,200,11520000,0.0,0.0,200,14378.553152830818,5.5284528732299805,18732.010820422176
