MetaTest/push-wall-v1/AverageReturn,MetaTrain/Average/QfLoss,MetaTest/Average/AverageReturn,MetaTest/Average/TerminationRate,MetaTest/push-wall-v1/AverageDiscountedReturn,MetaTest/Average/MinReturn,MetaTest/Average/Iteration,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/push-wall-v1/StdReturn,MetaTest/push-wall-v1/Iteration,MetaTest/push-wall-v1/MaxReturn,MetaTest/push-wall-v1/MinReturn,MetaTest/Average/AverageDiscountedReturn,MetaTrain/Average/ContrastiveLoss,MetaTrain/Average/PolicyLoss,MetaTest/push-wall-v1/SuccessRate,MetaTrain/Average/AlphaLoss,MetaTest/Average/NumTrajs,MetaTest/push-wall-v1/NumTrajs,MetaTest/Average/StdReturn,MetaTrain/Average/Alpha,MetaTest/push-wall-v1/TerminationRate,MetaTest/Average/SuccessRate
-56.49004954934374,18940818.0,-56.49004954934374,0.0,-56.49004954934374,-89.5161981249346,95,-21.44504008666788,2504000,25.984264181353847,95,-21.44504008666788,-89.5161981249346,-56.49004954934374,4554.534,72308.59,0.0,-33.44187,10,10,25.984264181353847,nan,0.0,0.0
161.6684533470246,49314136.0,161.6684533470246,0.0,161.66845334702458,-92.3636825939595,96,1216.8622212958273,2528000,420.264236351573,96,1216.8622212958273,-92.3636825939595,161.66845334702458,2619.3762,40619.98,0.0,-30.630735,10,10,420.264236351573,nan,0.0,0.0
-49.64553995412766,49877580.0,-49.64553995412766,0.0,-49.64553995412767,-81.45488706143624,97,-37.76618897324092,2552000,13.150340121075583,97,-37.76618897324092,-81.45488706143624,-49.64553995412767,4930.285,48780.93,0.0,-32.218697,10,10,13.150340121075583,nan,0.0,0.0
233.2638335609585,84618216.0,233.2638335609585,0.0,233.26383356095852,-89.31213479479705,98,1881.6810690961731,2576000,577.7059010291134,98,1881.6810690961731,-89.31213479479705,233.26383356095852,5494.496,32426.943,0.0,-32.324173,10,10,577.7059010291134,nan,0.0,0.0
-37.355420379280254,42491970.0,-37.355420379280254,0.0,-37.355420379280275,-76.92134382824185,99,32.240729148941746,2600000,29.421140731456926,99,32.240729148941746,-76.92134382824185,-37.355420379280275,3258.2964,-5176.5996,0.0,-31.251595,10,10,29.421140731456926,nan,0.0,0.0
2299.6329403127247,39614880.0,2299.6329403127247,0.0,2299.632940312724,-107.05322663497081,100,18218.212371782945,2624000,5367.150097738368,100,18218.212371782945,-107.05322663497081,2299.632940312724,792.90375,-20153.049,0.0,-29.145418,10,10,5367.150097738368,nan,0.0,0.0
331.73750469393747,48507580.0,331.73750469393747,0.0,331.7375046939372,-75.455240899438,101,1746.8105735798872,2648000,672.0422301874827,101,1746.8105735798872,-75.455240899438,331.7375046939372,644.1871,-33432.574,0.0,-27.48814,10,10,672.0422301874827,nan,0.0,0.0
154.49430388444927,57637780.0,154.49430388444927,0.0,154.49430388444927,-86.86120304565426,102,1842.188119270115,2672000,563.1058544092605,102,1842.188119270115,-86.86120304565426,154.49430388444927,769.708,-43756.84,0.0,-26.11916,10,10,563.1058544092605,nan,0.0,0.0
135.77930711378502,69601970.0,135.77930711378502,0.0,135.77930711378502,-29.299568538296583,103,1335.5204956379837,2696000,405.18633226751416,103,1335.5204956379837,-29.299568538296583,135.77930711378502,1135.836,-37447.91,0.0,-24.882296,10,10,405.18633226751416,nan,0.0,0.0
12512.16838233221,72920630.0,12512.16838233221,0.0,12512.168382332213,-92.46462894630653,104,104031.37504154346,2720000,30806.296218379335,104,104031.37504154346,-92.46462894630653,12512.168382332213,786.2879,-56082.773,0.1,-23.699484,10,10,30806.296218379335,nan,0.0,0.1
928.9896498082633,81328424.0,928.9896498082633,0.0,928.9896498082632,-75.86806665764304,105,5723.986253973878,2744000,1799.097663332194,105,5723.986253973878,-75.86806665764304,928.9896498082632,521.1491,-68625.82,0.1,-23.803547,10,10,1799.097663332194,nan,0.0,0.1
-38.71508377330734,239868210.0,-38.71508377330734,0.0,-38.715083773307356,-109.73955407240334,106,233.89854235273225,2768000,98.98694989352317,106,233.89854235273225,-109.73955407240334,-38.715083773307356,2535.8381,127960.23,0.1,-28.273169,10,10,98.98694989352317,nan,0.0,0.1
-80.73963669156686,96372470.0,-80.73963669156686,0.0,-80.73963669156687,-91.63392157513343,107,-59.08112212687707,2792000,10.70074950108272,107,-59.08112212687707,-91.63392157513343,-80.73963669156687,6869.858,109886.85,0.0,-25.33675,10,10,10.70074950108272,nan,0.0,0.0
-89.44311314472978,813496260.0,-89.44311314472978,0.0,-89.44311314472975,-106.76347171478423,108,-74.84955247269346,2816000,11.414271909866724,108,-74.84955247269346,-106.76347171478423,-89.44311314472975,20920.05,462620.8,0.0,-35.40728,10,10,11.414271909866724,nan,0.0,0.0
1109.4879774489855,518731550.0,1109.4879774489855,0.0,1109.487977448985,-110.94280056759027,109,11727.283942307702,2840000,3539.3407867951005,109,11727.283942307702,-110.94280056759027,1109.487977448985,67415.52,1315287.0,0.0,-36.949905,10,10,3539.3407867951005,nan,0.0,0.0
-36.174426816949484,51580852.0,-36.174426816949484,0.0,-36.174426816949484,-47.193907598743365,110,-10.265552542740865,2864000,11.827569711207591,110,-10.265552542740865,-47.193907598743365,-36.174426816949484,20152.293,125305.82,0.0,-21.700315,10,10,11.827569711207591,nan,0.0,0.0
-59.179926787572086,189082460.0,-59.179926787572086,0.0,-59.17992678757209,-105.84804580712063,111,14.193823849157335,2888000,37.11969859471015,111,14.193823849157335,-105.84804580712063,-59.17992678757209,25640.69,179925.8,0.0,-23.170727,10,10,37.11969859471015,nan,0.0,0.0
1881.882640697045,68535430.0,1881.882640697045,0.0,1881.8826406970438,-50.447823616659555,112,18906.987293628616,2912000,5675.629939334742,112,18906.987293628616,-50.447823616659555,1881.8826406970438,10637.702,144840.67,0.1,-20.013628,10,10,5675.629939334742,nan,0.0,0.1
12196.124172791682,72570600.0,12196.124172791682,0.0,12196.124172791684,-151.36877334753297,113,47322.85821229373,2936000,18531.98928768479,113,47322.85821229373,-151.36877334753297,12196.124172791684,6592.66,69772.85,0.2,-15.650855,10,10,18531.98928768479,nan,0.0,0.2
18506.35864662785,63147496.0,18506.35864662785,0.0,18506.35864662786,-32.80648278772559,114,121870.36524840278,2960000,35899.129730157816,114,121870.36524840278,-32.80648278772559,18506.35864662786,3608.087,61151.016,0.2,-15.042016,10,10,35899.129730157816,nan,0.0,0.2
545.0033305371018,60983940.0,545.0033305371018,0.0,545.0033305371015,-22.833360648234375,115,3693.325345129069,2984000,1098.8148920767987,115,3693.325345129069,-22.833360648234375,545.0033305371015,3200.459,31357.59,0.0,-17.77472,10,10,1098.8148920767987,nan,0.0,0.0
6733.696440007475,59327136.0,6733.696440007475,0.0,6733.696440007472,-92.00220013759292,116,53584.31336587127,3008000,15819.122782840932,116,53584.31336587127,-92.00220013759292,6733.696440007472,1053.072,17630.512,0.1,-18.229115,10,10,15819.122782840932,nan,0.0,0.1
2984.6622454331,63356756.0,2984.6622454331,0.0,2984.6622454331014,-175.32010972401903,117,19024.50385627858,3032000,5951.228925310329,117,19024.50385627858,-175.32010972401903,2984.6622454331014,1072.4908,-573.3765,0.0,-17.169176,10,10,5951.228925310329,nan,0.0,0.0
16173.850114309174,72365360.0,16173.850114309174,0.0,16173.850114309189,-149.3072278314968,118,71476.01986718175,3056000,23503.991227804185,118,71476.01986718175,-149.3072278314968,16173.850114309189,1442.1608,-1841.6288,0.0,-16.566383,10,10,23503.991227804185,nan,0.0,0.0
22349.13833533566,74000090.0,22349.13833533566,0.0,22349.13833533567,-110.9666462369265,119,123394.07573464896,3080000,44955.8446742807,119,123394.07573464896,-110.9666462369265,22349.13833533567,855.19653,-17255.564,0.3,-15.645959,10,10,44955.8446742807,nan,0.0,0.3
41914.219129663965,76467960.0,41914.219129663965,0.0,41914.21912966398,-90.65590110850532,120,190903.6978249443,3104000,70506.82556064427,120,190903.6978249443,-90.65590110850532,41914.21912966398,1678.6552,-749.42377,0.4,-14.840439,10,10,70506.82556064427,nan,0.0,0.4
35358.65349709375,78512904.0,35358.65349709375,0.0,35358.65349709375,-73.18423973759118,121,205916.1186132793,3128000,63969.33514473115,121,205916.1186132793,-73.18423973759118,35358.65349709375,848.8602,-8694.647,0.2,-12.892369,10,10,63969.33514473115,nan,0.0,0.2
23111.266516543204,513708300.0,23111.266516543204,0.0,23111.266516543204,-91.00239302412066,122,108522.140023095,3152000,39867.619392738256,122,108522.140023095,-91.00239302412066,23111.266516543204,6786.899,14875.184,0.2,-14.831522,10,10,39867.619392738256,nan,0.0,0.2
46843.322700239805,71763650.0,46843.322700239805,0.0,46843.32270023982,-90.55300868348772,123,241938.5231558282,3176000,75219.53916663799,123,241938.5231558282,-90.55300868348772,46843.32270023982,3335.4575,-8007.661,0.3,-12.483902,10,10,75219.53916663799,nan,0.0,0.3
2181.326879653524,85388240.0,2181.326879653524,0.0,2181.326879653524,-98.54096662389938,124,15116.270702835374,3200000,4488.001019934896,124,15116.270702835374,-98.54096662389938,2181.326879653524,1002.8933,-18253.01,0.2,-12.176913,10,10,4488.001019934896,nan,0.0,0.2
13172.669798585692,102668680.0,13172.669798585692,0.0,13172.669798585692,-99.16115809414204,125,68295.74292496254,3224000,26447.65026853191,125,68295.74292496254,-99.16115809414204,13172.669798585692,887.3518,-33688.934,0.0,-12.4521265,10,10,26447.65026853191,nan,0.0,0.0
5181.999943012802,113648504.0,5181.999943012802,0.0,5181.999943012805,-158.3811482475116,126,32916.32409505137,3248000,10011.710025574908,126,32916.32409505137,-158.3811482475116,5181.999943012805,4167.1484,-37772.105,0.4,-12.968021,10,10,10011.710025574908,nan,0.0,0.4
13443.827603589225,122296520.0,13443.827603589225,0.0,13443.82760358921,-69.12682676485387,127,69744.09428803092,3272000,26699.62964515168,127,69744.09428803092,-69.12682676485387,13443.82760358921,11137.732,-37021.586,0.1,-13.428338,10,10,26699.62964515168,nan,0.0,0.1
18807.23921456431,138505390.0,18807.23921456431,0.0,18807.239214564303,-121.90030998173857,128,115851.90742598491,3296000,34626.20120659747,128,115851.90742598491,-121.90030998173857,18807.239214564303,2231.4524,-58195.492,0.4,-13.653508,10,10,34626.20120659747,nan,0.0,0.4
9303.755959418468,138507120.0,9303.755959418468,0.0,9303.755959418471,-31.446251074065636,129,66359.93766670111,3320000,20641.119961731063,129,66359.93766670111,-31.446251074065636,9303.755959418471,8671.372,-61005.555,0.1,-13.908519,10,10,20641.119961731063,nan,0.0,0.1
25191.08683839726,151134020.0,25191.08683839726,0.0,25191.086838397256,-130.79695855574516,130,100011.85920223003,3344000,34285.65139608543,130,100011.85920223003,-130.79695855574516,25191.086838397256,1187.7037,-76033.586,0.3,-14.125918,10,10,34285.65139608543,nan,0.0,0.3
26851.742550437426,157192160.0,26851.742550437426,0.0,26851.742550437426,-29.540688255804703,131,117142.81578871638,3368000,42565.51837814101,131,117142.81578871638,-29.540688255804703,26851.742550437426,4447.6475,-85034.68,0.3,-14.834425,10,10,42565.51837814101,nan,0.0,0.3
15069.153850542125,164347490.0,15069.153850542125,0.0,15069.153850542125,-31.191621535142666,132,150906.79078787038,3392000,45279.21254773971,132,150906.79078787038,-31.191621535142666,15069.153850542125,863.7974,-102163.8,0.1,-14.630893,10,10,45279.21254773971,nan,0.0,0.1
27278.331526185317,166045150.0,27278.331526185317,0.0,27278.33152618531,-72.96090099752082,133,139729.08354320432,3416000,43379.35551914605,133,139729.08354320432,-72.96090099752082,27278.33152618531,575.4997,-106114.02,0.1,-15.110482,10,10,43379.35551914605,nan,0.0,0.1
24790.101489030236,172500980.0,24790.101489030236,0.0,24790.101489030247,-128.36995988478182,134,118831.24909131069,3440000,45656.468486776175,134,118831.24909131069,-128.36995988478182,24790.101489030247,15358.952,-107371.85,0.3,-15.760486,10,10,45656.468486776175,nan,0.0,0.3
17651.00486637722,221148080.0,17651.00486637722,0.0,17651.00486637723,-81.52211748201242,135,91196.45026561005,3464000,34880.05689623896,135,91196.45026561005,-81.52211748201242,17651.00486637723,16226.63,-123586.86,0.3,-16.206059,10,10,34880.05689623896,nan,0.0,0.3
7906.87967352248,174379700.0,7906.87967352248,0.0,7906.87967352248,-101.16715392264584,136,36988.27807295658,3488000,13569.991880407908,136,36988.27807295658,-101.16715392264584,7906.87967352248,42315.793,-107527.47,0.3,-17.229025,10,10,13569.991880407908,nan,0.0,0.3
8699.447245419993,176416080.0,8699.447245419993,0.0,8699.447245419993,-88.30927376298509,137,41163.42563221973,3512000,15997.158326226616,137,41163.42563221973,-88.30927376298509,8699.447245419993,11906.856,-122059.47,0.0,-16.83993,10,10,15997.158326226616,nan,0.0,0.0
56000.53270293771,180634220.0,56000.53270293771,0.0,56000.5327029377,-96.15727737298816,138,205285.05837346052,3536000,85753.12381249791,138,205285.05837346052,-96.15727737298816,56000.5327029377,3831.645,-141497.25,0.3,-16.837515,10,10,85753.12381249791,nan,0.0,0.3
23304.953404410036,184690260.0,23304.953404410036,0.0,23304.953404410022,-81.1416666500513,139,92176.90623341683,3560000,34792.19440891488,139,92176.90623341683,-81.1416666500513,23304.953404410022,757.08405,-151304.03,0.0,-17.172508,10,10,34792.19440891488,nan,0.0,0.0
10486.891353129256,188155760.0,10486.891353129256,0.0,10486.891353129253,-32.2853654016009,140,72298.89073448784,3584000,22808.640352162096,140,72298.89073448784,-32.2853654016009,10486.891353129253,501.84842,-153126.6,0.3,-17.242323,10,10,22808.640352162096,nan,0.0,0.3
37638.56928964731,171930140.0,37638.56928964731,0.0,37638.56928964732,-29.12668745916165,141,152916.86236780332,3608000,54429.735937210025,141,152916.86236780332,-29.12668745916165,37638.56928964732,609.80536,-138469.38,0.1,-16.971235,10,10,54429.735937210025,nan,0.0,0.1
1348.6565286554721,161116800.0,1348.6565286554721,0.0,1348.6565286554737,-27.583494260929786,142,8867.02502492842,3632000,2887.1869748915583,142,8867.02502492842,-27.583494260929786,1348.6565286554737,9230.538,-126889.39,0.0,-16.690348,10,10,2887.1869748915583,nan,0.0,0.0
48186.002736537615,151612880.0,48186.002736537615,0.0,48186.002736537615,-102.69015316205444,143,174491.52841879768,3656000,62020.27006440035,143,174491.52841879768,-102.69015316205444,48186.002736537615,10884.117,-120497.46,0.4,-16.604528,10,10,62020.27006440035,nan,0.0,0.4
16560.33670736425,170711840.0,16560.33670736425,0.0,16560.336707364255,-98.95043311357156,144,156887.02765362264,3680000,46845.762767228065,144,156887.02765362264,-98.95043311357156,16560.336707364255,3328.3,-143707.17,0.1,-17.298382,10,10,46845.762767228065,nan,0.0,0.1
-40.709241475240155,170965380.0,-40.709241475240155,0.0,-40.70924147524017,-97.10645286033274,145,-17.686856646063983,3704000,25.544540286172825,145,-17.686856646063983,-97.10645286033274,-40.70924147524017,8734.41,-137027.08,0.0,-17.909306,10,10,25.544540286172825,nan,0.0,0.0
43299.32351680785,177673300.0,43299.32351680785,0.0,43299.32351680785,-68.53914035780751,146,207481.7495014371,3728000,70642.37991108667,146,207481.7495014371,-68.53914035780751,43299.32351680785,723.17676,-147858.48,0.3,-18.216059,10,10,70642.37991108667,nan,0.0,0.3
43206.405178418216,186192750.0,43206.405178418216,0.0,43206.4051784182,-46.20528546504619,147,162652.4001552911,3752000,50155.31932243908,147,162652.4001552911,-46.20528546504619,43206.4051784182,2570.4329,-154296.5,0.4,-19.01769,10,10,50155.31932243908,nan,0.0,0.4
12199.747289468492,194537390.0,12199.747289468492,0.0,12199.747289468474,-63.68480070587274,148,117618.94941036051,3776000,35168.59996668512,148,117618.94941036051,-63.68480070587274,12199.747289468474,4786.8755,-148838.75,0.1,-19.578508,10,10,35168.59996668512,nan,0.0,0.1
65309.433498553895,189667250.0,65309.433498553895,0.0,65309.433498553895,-91.70326145579727,149,184450.85822479337,3800000,69503.13706863424,149,184450.85822479337,-91.70326145579727,65309.433498553895,7743.574,-150046.88,0.5,-19.316776,10,10,69503.13706863424,nan,0.0,0.5
19995.816214142596,209101180.0,19995.816214142596,0.0,19995.816214142607,-90.37537819921414,150,105383.05389478072,3824000,40160.51666416653,150,105383.05389478072,-90.37537819921414,19995.816214142607,26011.305,-145834.69,0.2,-19.52182,10,10,40160.51666416653,nan,0.0,0.2
79581.60680889183,163162060.0,79581.60680889183,0.0,79581.6068088918,-33.540994072795534,151,272634.06145194086,3848000,107065.6545245851,151,272634.06145194086,-33.540994072795534,79581.6068088918,32964.57,-103760.09,0.3,-19.255413,10,10,107065.6545245851,nan,0.0,0.3
15962.231211159833,180224480.0,15962.231211159833,0.0,15962.231211159835,-187.5219008886314,152,148338.9254893916,3872000,44263.42303659742,152,148338.9254893916,-187.5219008886314,15962.231211159835,35181.234,-137434.11,0.2,-19.194874,10,10,44263.42303659742,nan,0.0,0.2
45023.836073412655,197932880.0,45023.836073412655,0.0,45023.836073412655,-130.51635658324372,153,178939.6985435493,3896000,58282.302723211054,153,178939.6985435493,-130.51635658324372,45023.836073412655,1365.5907,-159173.89,0.4,-19.40911,10,10,58282.302723211054,nan,0.0,0.4
74677.50324194746,208660240.0,74677.50324194746,0.0,74677.50324194752,-30.41920963242201,154,218654.11429738885,3920000,79379.21128582323,154,218654.11429738885,-30.41920963242201,74677.50324194752,884.256,-170297.38,0.5,-19.392324,10,10,79379.21128582323,nan,0.0,0.5
56011.35729297873,209730500.0,56011.35729297873,0.0,56011.35729297877,-42.93666073318792,155,257871.20031153545,3944000,76199.13064510397,155,257871.20031153545,-42.93666073318792,56011.35729297877,652.3045,-171244.8,0.3,-19.534328,10,10,76199.13064510397,nan,0.0,0.3
55698.33369969416,217465460.0,55698.33369969416,0.0,55698.33369969418,-59.1320910493618,156,198934.46895370385,3968000,59856.63305756081,156,198934.46895370385,-59.1320910493618,55698.33369969418,735.79156,-180736.77,0.4,-19.489138,10,10,59856.63305756081,nan,0.0,0.4
37001.25717156615,214933620.0,37001.25717156615,0.0,37001.25717156617,-42.67761093679769,157,195110.57402679668,3992000,73874.48104477196,157,195110.57402679668,-42.67761093679769,37001.25717156617,504.058,-182860.16,0.3,-19.623163,10,10,73874.48104477196,nan,0.0,0.3
43322.11761350407,1089803500.0,43322.11761350407,0.0,43322.117613504095,-60.18971611345164,158,206152.12418964144,4016000,71737.14478457927,158,206152.12418964144,-60.18971611345164,43322.117613504095,85102.59,-120682.27,0.3,-19.67755,10,10,71737.14478457927,nan,0.0,0.3
37662.469902186196,207133460.0,37662.469902186196,0.0,37662.46990218621,-67.23612994889669,159,154594.58022410446,4040000,49893.8723346588,159,154594.58022410446,-67.23612994889669,37662.46990218621,68254.25,-166596.88,0.2,-19.948717,10,10,49893.8723346588,nan,0.0,0.2
43175.13593877326,182661020.0,43175.13593877326,0.0,43175.13593877326,-81.7685048044473,160,154701.4048596376,4064000,55815.6283007763,160,154701.4048596376,-81.7685048044473,43175.13593877326,25139.508,-132591.3,0.3,-20.398468,10,10,55815.6283007763,nan,0.0,0.3
2688.6099076863175,196918400.0,2688.6099076863175,0.0,2688.6099076863165,-29.386119761630926,161,14989.625063041107,4088000,5461.8528548052045,161,14989.625063041107,-29.386119761630926,2688.6099076863165,19516.537,-150963.27,0.0,-20.188457,10,10,5461.8528548052045,nan,0.0,0.0
14783.190043124978,195467490.0,14783.190043124978,0.0,14783.19004312499,-64.89653428327968,162,97254.3765626847,4112000,29474.056838381177,162,97254.3765626847,-64.89653428327968,14783.19004312499,3524.842,-153580.56,0.0,-20.336521,10,10,29474.056838381177,nan,0.0,0.0
33401.97873291416,202524030.0,33401.97873291416,0.0,33401.978732914155,-77.00869145186769,163,257154.2371084004,4136000,76360.57176432069,163,257154.2371084004,-77.00869145186769,33401.978732914155,5936.6816,-161673.69,0.2,-20.588848,10,10,76360.57176432069,nan,0.0,0.2
72127.42176647596,217876270.0,72127.42176647596,0.0,72127.42176647596,-24.734672200183486,164,210835.06517625594,4160000,65580.32698619492,164,210835.06517625594,-24.734672200183486,72127.42176647596,1365.162,-185634.58,0.7,-20.486187,10,10,65580.32698619492,nan,0.0,0.7
45184.06901108484,224919870.0,45184.06901108484,0.0,45184.06901108486,-269.80298579232544,165,232713.3825897923,4184000,74972.92821422005,165,232713.3825897923,-269.80298579232544,45184.06901108486,1857.3218,-190908.53,0.5,-20.458778,10,10,74972.92821422005,nan,0.0,0.5
27517.83801328221,673730240.0,27517.83801328221,0.0,27517.838013282184,-98.7576897829367,166,120971.62114395715,4208000,43823.53699514849,166,120971.62114395715,-98.7576897829367,27517.838013282184,9252.056,-80297.25,0.2,-24.35384,10,10,43823.53699514849,nan,0.0,0.2
26009.63335490214,224008220.0,26009.63335490214,0.0,26009.633354902144,-87.88757002516347,167,124509.92294290497,4232000,47205.484481977495,167,124509.92294290497,-87.88757002516347,26009.633354902144,6302.02,-139504.36,0.2,-21.431898,10,10,47205.484481977495,nan,0.0,0.2
41113.30152674317,241560480.0,41113.30152674317,0.0,41113.301526743155,-91.81482286701828,168,201239.2842617534,4256000,70364.74912468148,168,201239.2842617534,-91.81482286701828,41113.301526743155,2349.39,-167362.86,0.3,-20.688734,10,10,70364.74912468148,nan,0.0,0.3
57238.17955879819,234347490.0,57238.17955879819,0.0,57238.17955879817,-25.53176596782867,169,198688.1925681473,4280000,57868.90989203232,169,198688.1925681473,-25.53176596782867,57238.17955879817,2324.1357,-175825.5,0.7,-21.045618,10,10,57868.90989203232,nan,0.0,0.7
75098.09599496865,308142850.0,75098.09599496865,0.0,75098.09599496864,-96.59877107473777,170,237677.49124486215,4304000,91983.47741254196,170,237677.49124486215,-96.59877107473777,75098.09599496864,12484.993,-105852.96,0.4,-22.434498,10,10,91983.47741254196,nan,0.0,0.4
69494.88921310609,226224910.0,69494.88921310609,0.0,69494.8892131061,-81.22068541557249,171,256752.45085301896,4328000,92937.07142617487,171,256752.45085301896,-81.22068541557249,69494.8892131061,5667.808,-162639.58,0.5,-21.517876,10,10,92937.07142617487,nan,0.0,0.5
84548.39216176167,254600750.0,84548.39216176167,0.0,84548.39216176173,-41.95375850898335,172,211839.36419988843,4352000,74190.55053666075,172,211839.36419988843,-41.95375850898335,84548.39216176173,4147.5537,-187271.25,0.6,-21.19972,10,10,74190.55053666075,nan,0.0,0.6
113991.61560706372,270229250.0,113991.61560706372,0.0,113991.61560706371,-23.472640496868863,173,241393.5879276085,4376000,77857.29130864271,173,241393.5879276085,-23.472640496868863,113991.61560706371,2455.0774,-207553.56,0.7,-21.057718,10,10,77857.29130864271,nan,0.0,0.7
10697.98685503216,269699200.0,10697.98685503216,0.0,10697.986855032159,-120.66771668717428,174,54018.407393667425,4400000,18084.939851573254,174,54018.407393667425,-120.66771668717428,10697.986855032159,1287.8228,-207149.52,0.2,-21.458078,10,10,18084.939851573254,nan,0.0,0.2
22768.547883297477,273250240.0,22768.547883297477,0.0,22768.54788329747,-22.14970246137832,175,210075.1670948847,4424000,62613.93890551336,175,210075.1670948847,-22.14970246137832,22768.54788329747,73721.875,-199980.23,0.2,-21.995718,10,10,62613.93890551336,nan,0.0,0.2
20849.901404604294,274184160.0,20849.901404604294,0.0,20849.9014046043,-91.88141188363207,176,114119.82581792456,4448000,37490.268183688175,176,114119.82581792456,-91.88141188363207,20849.9014046043,72744.76,-195800.66,0.2,-22.378027,10,10,37490.268183688175,nan,0.0,0.2
65823.00356253961,273934370.0,65823.00356253961,0.0,65823.00356253961,-45.73159006047228,177,200874.8190114168,4472000,84168.78853303246,177,200874.8190114168,-45.73159006047228,65823.00356253961,15972.029,-189706.94,0.4,-22.904293,10,10,84168.78853303246,nan,0.0,0.4
96304.63445441396,293215740.0,96304.63445441396,0.0,96304.63445441397,-22.687202698304436,178,188436.73103896333,4496000,55168.89491394304,178,188436.73103896333,-22.687202698304436,96304.63445441397,7911.6533,-221502.44,0.6,-22.660332,10,10,55168.89491394304,nan,0.0,0.6
35032.81135952019,309918880.0,35032.81135952019,0.0,35032.8113595202,-46.57988231409952,179,124721.2900748333,4520000,45814.94565321473,179,124721.2900748333,-46.57988231409952,35032.8113595202,3023.0674,-249716.06,0.3,-22.49564,10,10,45814.94565321473,nan,0.0,0.3
23929.144965371728,312493380.0,23929.144965371728,0.0,23929.14496537173,-22.33898799484276,180,111080.05943495847,4544000,38740.471894806076,180,111080.05943495847,-22.33898799484276,23929.14496537173,4192.245,-254151.64,0.5,-22.306906,10,10,38740.471894806076,nan,0.0,0.5
74777.46743456039,312078500.0,74777.46743456039,0.0,74777.46743456039,-26.16474406608165,181,213430.77116218803,4568000,70221.15891050229,181,213430.77116218803,-26.16474406608165,74777.46743456039,5602.4165,-253673.1,0.5,-22.003338,10,10,70221.15891050229,nan,0.0,0.5
69349.77328942914,311926880.0,69349.77328942914,0.0,69349.77328942915,-179.91838535987515,182,176985.39792325118,4592000,69270.31740603228,182,176985.39792325118,-179.91838535987515,69349.77328942915,1837.5829,-258474.45,0.6,-22.082685,10,10,69270.31740603228,nan,0.0,0.6
25884.91218357193,307298800.0,25884.91218357193,0.0,25884.91218357195,-100.51402262094606,183,149670.96782354917,4616000,45645.27339038375,183,149670.96782354917,-100.51402262094606,25884.91218357195,1844.7166,-259917.47,0.1,-22.33739,10,10,45645.27339038375,nan,0.0,0.1
43046.49941147411,308445300.0,43046.49941147411,0.0,43046.49941147414,1334.9639896084714,184,135462.74412947212,4640000,38466.7917075646,184,135462.74412947212,1334.9639896084714,43046.49941147414,1580.9005,-265457.22,0.7,-22.396042,10,10,38466.7917075646,nan,0.0,0.7
69282.34243529601,312251070.0,69282.34243529601,0.0,69282.34243529601,-21.335253193307274,185,187707.17269441806,4664000,76495.56589211692,185,187707.17269441806,-21.335253193307274,69282.34243529601,1451.0765,-268953.2,0.5,-22.341991,10,10,76495.56589211692,nan,0.0,0.5
90764.70903502306,315999100.0,90764.70903502306,0.0,90764.70903502304,-29.376200449151188,186,193439.40781179612,4688000,64491.278106087986,186,193439.40781179612,-29.376200449151188,90764.70903502304,1288.1742,-270178.75,0.6,-21.977942,10,10,64491.278106087986,nan,0.0,0.6
60996.81080248787,317164380.0,60996.81080248787,0.0,60996.81080248787,-24.633298654049362,187,245099.26110229356,4712000,80615.68090499236,187,245099.26110229356,-24.633298654049362,60996.81080248787,1549.0952,-267773.5,0.4,-21.580116,10,10,80615.68090499236,nan,0.0,0.4
73978.82700201642,326187300.0,73978.82700201642,0.0,73978.82700201645,-19.991846314724327,188,181922.51185694677,4736000,58194.389761753235,188,181922.51185694677,-19.991846314724327,73978.82700201645,1406.7693,-265697.84,0.5,-21.693123,10,10,58194.389761753235,nan,0.0,0.5
44609.644959368576,336189730.0,44609.644959368576,0.0,44609.644959368554,-66.23564762176595,189,134606.78004613047,4760000,49431.8206386716,189,134606.78004613047,-66.23564762176595,44609.644959368554,1104.3674,-267940.3,0.3,-21.722822,10,10,49431.8206386716,nan,0.0,0.3
70801.58212526733,342345630.0,70801.58212526733,0.0,70801.58212526735,-70.63492749480916,190,185947.87200942778,4784000,74018.22278514755,190,185947.87200942778,-70.63492749480916,70801.58212526735,989.21765,-273025.53,0.5,-21.713453,10,10,74018.22278514755,nan,0.0,0.5
51976.834563894394,332179520.0,51976.834563894394,0.0,51976.834563894445,-82.63778051922347,191,164202.07952350844,4808000,62224.43191230446,191,164202.07952350844,-82.63778051922347,51976.834563894445,6958.566,-265874.88,0.6,-21.59358,10,10,62224.43191230446,nan,0.0,0.6
44147.485311839424,334084350.0,44147.485311839424,0.0,44147.48531183942,-23.586073958287663,192,197044.05421922734,4832000,66711.71972091889,192,197044.05421922734,-23.586073958287663,44147.48531183942,1150.5061,-269499.0,0.3,-21.405214,10,10,66711.71972091889,nan,0.0,0.3
41122.491641974564,342231680.0,41122.491641974564,0.0,41122.49164197457,-139.31839826824807,193,178156.03575606775,4856000,52425.39679501179,193,178156.03575606775,-139.31839826824807,41122.49164197457,8486.066,-249567.19,0.4,-21.39657,10,10,52425.39679501179,nan,0.0,0.4
