dial-turn-v1/StdReturn,dial-turn-v1/NumEpisodes,Average/AverageReturn,MetaTest/Average/Iteration,Average/AverageDiscountedReturn,dial-turn-v1/MinReturn,MetaTest/Average/StdReturn,dial-turn-v1/Iteration,MetaTest/Average/TerminationRate,policy/KLBefore,dial-turn-v1/AverageDiscountedReturn,MetaTest/Average/MinReturn,Average/MaxReturn,MetaTest/dial-turn-v1/SuccessRate,policy/KL,MetaTest/Average/NumEpisodes,MetaTest/dial-turn-v1/TerminationRate,MetaTest/Average/SuccessRate,Average/TerminationRate,MetaTest/Average/AverageDiscountedReturn,Average/MinReturn,Average/NumEpisodes,dial-turn-v1/SuccessRate,policy/LossAfter,TotalEnvSteps,dial-turn-v1/TerminationRate,Average/StdReturn,dial-turn-v1/MaxReturn,Average/Iteration,policy/dLoss,policy/Entropy,MetaTest/dial-turn-v1/Iteration,policy/LossBefore,LinearFeatureBaseline/ExplainedVariance,dial-turn-v1/AverageReturn,MetaTest/Average/MaxReturn,Average/SuccessRate,MetaTest/dial-turn-v1/MinReturn,MetaTest/Average/AverageReturn,MetaTest/dial-turn-v1/AverageDiscountedReturn,MetaTest/dial-turn-v1/NumEpisodes,MetaTest/dial-turn-v1/AverageReturn,MetaTest/dial-turn-v1/StdReturn,MetaTest/dial-turn-v1/MaxReturn
17047.81578921093,100,4508.083442367187,7,1038.5352232915657,-27.332724492412392,66.70837180366418,70,0.0,0.0,1038.5352232915657,-22.832927830893144,113432.87936584145,0.0,0.005403937,10,0.0,0.0,0.0,7.1571795634098505,-27.332724492412392,100,0.2,-29.850925,1420000,0.0,17047.81578921093,113432.87936584145,70,21.345188,4.4074335,7,-8.505736,0.1765716571504884,4508.083442367187,205.10813209978096,0.2,-22.832927830893144,7.15717956340985,7.1571795634098505,10,7.15717956340985,66.70837180366418,205.10813209978096
24379.571464840374,100,10646.314783107695,,2371.594997452783,-24.712471529242354,,71,,0.0,2371.594997452783,,115695.0224256607,,0.008994005,,,,0.0,,-24.712471529242354,100,0.32,-35.08538,1440000,0.0,24379.571464840374,115695.0224256607,71,31.830544,4.3764153,,-3.2548375,0.24468099626449835,10646.314783107695,,0.32,,,,,,,
15957.671647258076,100,4897.591227263392,,1307.8514044493977,-23.504568970849977,,72,,0.0,1307.8514044493977,,94157.95231961615,,0.006707294,,,,0.0,,-23.504568970849977,100,0.2,5.1006,1460000,0.0,15957.671647258076,94157.95231961615,72,16.641722,4.3649983,,21.742321,0.21811795349401408,4897.591227263392,,0.2,,,,,,,
21108.672462226168,100,6802.65639829365,,1672.5389741643742,-23.705489145293807,,73,,0.0,1672.5389741643742,,103615.70728263081,,0.007430519,,,,0.0,,-23.705489145293807,100,0.22,-21.09163,1480000,0.0,21108.672462226168,103615.70728263081,73,25.18955,4.3392754,,4.097919,0.22699722884096463,6802.65639829365,,0.22,,,,,,,
29293.735558662916,100,13030.826725243609,,3002.789384041372,-25.221498872220163,,74,,0.0,3002.789384041372,,135916.6379228067,,0.0066516898,,,,0.0,,-25.221498872220163,100,0.34,-18.791996,1500000,0.0,29293.735558662916,135916.6379228067,74,31.348612,4.3063545,,12.556616,0.26590567882361915,13030.826725243609,,0.34,,,,,,,
28354.301313785287,100,8375.314378541118,,1914.1587962385984,-23.52405043623856,,75,,0.0,1914.1587962385984,,198556.60987975114,,0.008792976,,,,0.0,,-23.52405043623856,100,0.2,-8.1612625,1520000,0.0,28354.301313785287,198556.60987975114,75,32.6054,4.2804823,,24.444138,0.21959943626671208,8375.314378541118,,0.2,,,,,,,
23751.26190923388,100,7392.701741981294,,1706.3719495407274,-23.8841249592175,,76,,0.0,1706.3719495407274,,146426.57508906815,,0.009857094,,,,0.0,,-23.8841249592175,100,0.23,-13.6381,1540000,0.0,23751.26190923388,146426.57508906815,76,26.470867,4.26031,,12.832768,0.19761944118364838,7392.701741981294,,0.23,,,,,,,
27142.20204448112,100,12587.337492498593,,3039.9917757907633,-19.904352616112757,,77,,0.0,3039.9917757907633,,118362.6520214708,,0.008502667,,,,0.0,,-19.904352616112757,100,0.35,-26.721378,1560000,0.0,27142.20204448112,118362.6520214708,77,40.39759,4.2325625,,13.676212,0.23928331494742372,12587.337492498593,,0.35,,,,,,,
33078.406049303325,100,14086.505777238284,,3150.682404101242,-22.631941831866968,,78,,0.0,3150.682404101242,,205537.39168783458,,0.009015691,,,,0.0,,-22.631941831866968,100,0.4,-4.2588,1580000,0.0,33078.406049303325,205537.39168783458,78,41.190712,4.2264667,,36.93191,0.2634661975256438,14086.505777238284,,0.4,,,,,,,
34574.724546102385,100,17849.765120983826,,4270.765489076523,-24.189720536014995,,79,,0.0,4270.765489076523,,162147.08098765847,,0.0075461958,,,,0.0,,-24.189720536014995,100,0.53,-15.2928,1600000,0.0,34574.724546102385,162147.08098765847,79,43.431786,4.227672,,28.138987,0.20477005097231826,17849.765120983826,,0.53,,,,,,,
34376.5046665175,100,16783.92487996002,8,3783.8706872889425,-21.948559458142494,26221.402793256562,80,0.0,0.0,3783.8706872889425,-19.04853284561504,140185.33124441316,0.6,0.008298296,10,0.0,0.6,0.0,22351.572004811493,-21.948559458142494,100,0.48,-66.19467,1620000,0.0,34376.5046665175,140185.33124441316,80,42.681244,4.190426,8,-23.513426,0.23474573022855738,16783.92487996002,77948.56118541487,0.48,-19.04853284561504,22351.572004811493,22351.572004811493,10,22351.572004811493,26221.402793256562,77948.56118541487
23603.092154837774,100,10039.619362305735,,2252.8323050676872,-25.502118197526872,,81,,0.0,2252.8323050676872,,115882.88557265146,,0.008120566,,,,0.0,,-25.502118197526872,100,0.39,-26.953043,1640000,0.0,23603.092154837774,115882.88557265146,81,28.056103,4.153675,,1.1030594,0.2163374553658456,10039.619362305735,,0.39,,,,,,,
25503.4328688153,100,8733.627816926079,,1923.3059349371438,-24.85900505232499,,82,,0.0,1923.3059349371438,,145074.62413502528,,0.01021162,,,,0.0,,-24.85900505232499,100,0.36,-17.9142,1660000,0.0,25503.4328688153,145074.62413502528,82,31.391605,4.13173,,13.477405,0.2604249179310001,8733.627816926079,,0.36,,,,,,,
37608.25904226182,100,17678.223069556636,,4064.9892544999525,-22.23292487834447,,83,,0.0,4064.9892544999525,,177284.65482625508,,0.007621365,,,,0.0,,-22.23292487834447,100,0.52,-31.774975,1680000,0.0,37608.25904226182,177284.65482625508,83,46.330036,4.1052895,,14.555062,0.23080760868362238,17678.223069556636,,0.52,,,,,,,
32455.999940234782,100,18721.620731371768,,4541.175303816353,-21.236199495177253,,84,,0.0,4541.175303816353,,146178.08880651073,,0.006794652,,,,0.0,,-21.236199495177253,100,0.53,-44.646786,1700000,0.0,32455.999940234782,146178.08880651073,84,32.12566,4.067508,,-12.521125,0.2383813151065992,18721.620731371768,,0.53,,,,,,,
34974.91141892347,100,17298.4829530013,,3980.923518956619,-22.016427014786366,,85,,0.0,3980.923518956619,,193843.30700189355,,0.0072866287,,,,0.0,,-22.016427014786366,100,0.5,-34.773586,1720000,0.0,34974.91141892347,193843.30700189355,85,40.50756,4.0268474,,5.733975,0.1878033600162511,17298.4829530013,,0.5,,,,,,,
39772.41136197347,100,18302.462724822828,,4313.237520409306,-22.59142584725011,,86,,0.0,4313.237520409306,,233789.4955707665,,0.008484208,,,,0.0,,-22.59142584725011,100,0.41,-92.02595,1740000,0.0,39772.41136197347,233789.4955707665,86,55.943047,4.0207667,,-36.0829,0.17725820058474673,18302.462724822828,,0.41,,,,,,,
36063.109004049154,100,22788.15591852734,,5218.144732290934,-25.017555850966396,,87,,0.0,5218.144732290934,,128498.1943585285,,0.006210724,,,,0.0,,-25.017555850966396,100,0.56,-31.5559,1760000,0.0,36063.109004049154,128498.1943585285,87,39.12308,4.0081677,,7.567181,0.17135565789045493,22788.15591852734,,0.56,,,,,,,
48255.65253683359,100,26062.874305685596,,6174.193335419792,-21.202795893167394,,88,,0.0,6174.193335419792,,209551.27119656824,,0.00912318,,,,0.0,,-21.202795893167394,100,0.5,-118.7999,1780000,0.0,48255.65253683359,209551.27119656824,88,69.94699,3.973546,,-48.8529,0.2521457626665031,26062.874305685596,,0.5,,,,,,,
40520.75514227436,100,20979.77504612935,,4899.09734813781,-30.29746641922343,,89,,0.0,4899.09734813781,,218991.74756612675,,0.006284482,,,,0.0,,-30.29746641922343,100,0.58,-39.87995,1800000,0.0,40520.75514227436,218991.74756612675,89,47.03085,3.9517128,,7.150897,0.22686756349239445,20979.77504612935,,0.58,,,,,,,
50140.03658248026,100,33700.189028486624,9,7496.8038179773675,-23.025455999751145,27513.919632028286,90,0.0,0.0,7496.8038179773675,-21.476027522625852,219597.1155391403,0.6,0.008071821,10,0.0,0.6,0.0,12897.341110897074,-23.025455999751145,100,0.68,-32.316914,1820000,0.0,50140.03658248026,219597.1155391403,90,69.83067,3.9170141,9,37.513756,0.20737258478581078,33700.189028486624,93903.45083989232,0.68,-21.476027522625852,12897.34111089707,12897.341110897074,10,12897.34111089707,27513.919632028286,93903.45083989232
40302.210144902405,100,20689.53592533276,,5156.956277521805,-21.364111555129334,,91,,0.0,5156.956277521805,,209189.71021104322,,0.009434716,,,,0.0,,-21.364111555129334,100,0.54,-32.571686,1840000,0.0,40302.210144902405,209189.71021104322,91,41.05809,3.892681,,8.486406,0.29181213253545935,20689.53592533276,,0.54,,,,,,,
39103.28109332429,100,19741.40350625508,,4718.228633350182,-24.960719715846167,,92,,0.0,4718.228633350182,,207487.725498267,,0.0075764284,,,,0.0,,-24.960719715846167,100,0.66,-83.97956,1860000,0.0,39103.28109332429,207487.725498267,92,42.026367,3.8858519,,-41.953194,0.2446551991971908,19741.40350625508,,0.66,,,,,,,
46094.078130911876,100,26627.327551370385,,6276.562899575599,-23.49778107012014,,93,,0.0,6276.562899575599,,220526.38627669358,,0.007559199,,,,0.0,,-23.49778107012014,100,0.65,-69.50629,1880000,0.0,46094.078130911876,220526.38627669358,93,52.53887,3.85765,,-16.967413,0.21037030124959677,26627.327551370385,,0.65,,,,,,,
53885.23411510784,100,32113.577876627198,,7386.9240629536835,-24.655919279364937,,94,,0.0,7386.9240629536835,,222777.5942907689,,0.009588668,,,,0.0,,-24.655919279364937,100,0.68,-56.07372,1900000,0.0,53885.23411510784,222777.5942907689,94,63.082787,3.821166,,7.0090656,0.27679387848450954,32113.577876627198,,0.68,,,,,,,
37029.34520433381,100,21990.412724052017,,5426.153247236996,-23.47585975450344,,95,,0.0,5426.153247236996,,172284.43524566165,,0.005236111,,,,0.0,,-23.47585975450344,100,0.62,-20.119625,1920000,0.0,37029.34520433381,172284.43524566165,95,33.345726,3.7869368,,13.2261,0.1969887583279648,21990.412724052017,,0.62,,,,,,,
39289.10608754117,100,23172.455226788315,,4997.382262392543,-23.007133905400764,,96,,0.0,4997.382262392543,,188360.67521268871,,0.007461342,,,,0.0,,-23.007133905400764,100,0.59,-2.7205,1940000,0.0,39289.10608754117,188360.67521268871,96,39.072025,3.7534902,,36.351524,0.2862767653732923,23172.455226788315,,0.59,,,,,,,
43776.111438511994,100,24733.970162119294,,5396.060224335976,-21.691915453124054,,97,,0.0,5396.060224335976,,209169.51043673346,,0.00643797,,,,0.0,,-21.691915453124054,100,0.56,-15.0062685,1960000,0.0,43776.111438511994,209169.51043673346,97,40.523674,3.7490995,,25.517406,0.228046645149109,24733.970162119294,,0.56,,,,,,,
47560.99393890482,100,28877.186184499627,,6449.702427683318,-22.04441090389932,,98,,0.0,6449.702427683318,,235834.27208018,,0.00803604,,,,0.0,,-22.04441090389932,100,0.67,-20.077826,1980000,0.0,47560.99393890482,235834.27208018,98,40.557926,3.733982,,20.4801,0.19501880658628,28877.186184499627,,0.67,,,,,,,
36208.651982394,100,25144.013574138895,,5913.921428660433,-19.930141279847746,,99,,0.0,5913.921428660433,,164414.6519327316,,0.006635553,,,,0.0,,-19.930141279847746,100,0.66,-55.803677,2000000,0.0,36208.651982394,164414.6519327316,99,33.807545,3.7015266,,-21.996132,0.12588402500678286,25144.013574138895,,0.66,,,,,,,
