policy/KLBefore,policy/LossAfter,MetaTest/Average/AverageDiscountedReturn,MetaTest/pick-place-wall-v1/Iteration,policy/dLoss,MetaTest/pick-place-wall-v1/AverageReturn,pick-place-wall-v1/MaxReturn,pick-place-wall-v1/NumEpisodes,MetaTest/pick-place-wall-v1/MaxReturn,policy/LossBefore,Average/StdReturn,Average/AverageDiscountedReturn,TotalEnvSteps,MetaTest/pick-place-wall-v1/StdReturn,MetaTest/Average/TerminationRate,pick-place-wall-v1/AverageReturn,Average/SuccessRate,pick-place-wall-v1/StdReturn,MetaTest/pick-place-wall-v1/SuccessRate,MetaTest/Average/MaxReturn,pick-place-wall-v1/AverageDiscountedReturn,MetaTest/Average/SuccessRate,MetaTest/pick-place-wall-v1/NumEpisodes,MetaTest/Average/MinReturn,pick-place-wall-v1/MinReturn,pick-place-wall-v1/TerminationRate,MetaTest/Average/StdReturn,Average/Iteration,Average/TerminationRate,MetaTest/Average/Iteration,LinearFeatureBaseline/ExplainedVariance,MetaTest/Average/NumEpisodes,MetaTest/Average/AverageReturn,policy/KL,policy/Entropy,Average/NumEpisodes,Average/MinReturn,pick-place-wall-v1/SuccessRate,MetaTest/pick-place-wall-v1/AverageDiscountedReturn,MetaTest/pick-place-wall-v1/TerminationRate,MetaTest/pick-place-wall-v1/MinReturn,Average/AverageReturn,pick-place-wall-v1/Iteration,Average/MaxReturn
0.0,-0.003898565,,,0.003914815,,-21.15477503621336,100,,1.6249847e-05,4.451477293022369,-12.493849970376028,1340000,,,-29.482180132205052,0.0,4.451477293022369,,,-12.493849970376028,,,,-42.02398076885462,0.0,,66,0.0,,0.38819549009353627,,,0.0139175,5.298843,100,-42.02398076885462,0.0,,,,-29.482180132205052,66,-21.15477503621336
0.0,-0.0067881774,,,0.0040721623,,-21.620712207289724,100,,-0.0027160149,4.95250473578067,-12.626358187231812,1360000,,,-30.85500183542994,0.0,4.95250473578067,,,-12.626358187231812,,,,-46.79160871086704,0.0,,67,0.0,,0.4063771421275987,,,0.008213535,5.290496,100,-46.79160871086704,0.0,,,,-30.85500183542994,67,-21.620712207289724
0.0,-0.0033956452,,,-0.0018042328,,-21.412276293158527,100,,-0.005199878,3.632721658773233,-12.300605344177319,1380000,,,-28.66578265377404,0.0,3.632721658773233,,,-12.300605344177319,,,,-39.138969063778674,0.0,,68,0.0,,0.2956127735907972,,,0.006851227,5.281461,100,-39.138969063778674,0.0,,,,-28.66578265377404,68,-21.412276293158527
0.0,-0.006465761,,,0.0015819981,,-18.397805396808273,100,,-0.004883763,4.602796847208196,-12.565914227460848,1400000,,,-29.357194908476945,0.0,4.602796847208196,,,-12.565914227460848,,,,-44.74444261921806,0.0,,69,0.0,,0.2798090968743431,,,0.016861454,5.270245,100,-44.74444261921806,0.0,,,,-29.357194908476945,69,-18.397805396808273
0.0,-0.002335435,-27.968225833230967,7,0.0037477454,-27.968225833230964,-21.13411720244153,100,-24.10978412365645,0.0014123104,4.729897095773454,-12.312808609194827,1420000,3.4367461574980855,0.0,-29.314452768770547,0.0,4.729897095773454,0.0,-24.10978412365645,-12.312808609194827,0.0,10,-36.2588037765387,-42.796099094994425,0.0,3.4367461574980855,70,0.0,7,0.3238301329429465,10,-27.968225833230964,0.01770877,5.265823,100,-42.796099094994425,0.0,-27.968225833230967,0.0,-36.2588037765387,-29.314452768770547,70,-21.13411720244153
0.0,-0.0037194504,,,0.0027068704,,-22.334659020668337,100,,-0.0010125801,3.714990012036616,-12.221672505030247,1440000,,,-28.303470148749124,0.0,3.714990012036616,,,-12.221672505030247,,,,-40.809303969514076,0.0,,71,0.0,,0.36973116977468357,,,0.007687766,5.2586336,100,-40.809303969514076,0.0,,,,-28.303470148749124,71,-22.334659020668337
0.0,0.0010196846,,,-0.00017056352,,-19.572454881220626,100,,0.0008491211,4.357536013785803,-11.708666475623115,1460000,,,-27.52600268155883,0.0,4.357536013785803,,,-11.708666475623115,,,,-45.042759927979056,0.0,,72,0.0,,0.313743835397694,,,0.0022429572,5.2466955,100,-45.042759927979056,0.0,,,,-27.52600268155883,72,-19.572454881220626
0.0,-0.0009919617,,,0.0012506256,,-20.197328116769867,100,,0.00025866393,3.802907969503175,-11.93423620991668,1480000,,,-27.651504179641652,0.0,3.802907969503175,,,-11.93423620991668,,,,-36.214588289565164,0.0,,73,0.0,,0.3024387983104657,,,0.011773993,5.2348566,100,-36.214588289565164,0.0,,,,-27.651504179641652,73,-20.197328116769867
0.0,-0.0043430757,,,0.0028975909,,-19.761134219280624,100,,-0.0014454849,4.652231894567806,-11.603680237597011,1500000,,,-27.54598809525787,0.0,4.652231894567806,,,-11.603680237597011,,,,-42.35821321970423,0.0,,74,0.0,,0.3076914762684254,,,0.012468305,5.2239785,100,-42.35821321970423,0.0,,,,-27.54598809525787,74,-19.761134219280624
0.0,3.037491e-05,,,0.0014922066,,-19.341621141889615,100,,0.0015225814,3.776739441393621,-11.670569369001846,1520000,,,-27.238085089351074,0.0,3.776739441393621,,,-11.670569369001846,,,,-41.23217369258421,0.0,,75,0.0,,0.28250590495561734,,,0.0039688624,5.217298,100,-41.23217369258421,0.0,,,,-27.238085089351074,75,-19.341621141889615
0.0,-0.003325592,,,0.0018826019,,-19.457854245676224,100,,-0.0014429901,3.7631839328984515,-11.45758017311211,1540000,,,-26.428173225400187,0.0,3.7631839328984515,,,-11.45758017311211,,,,-41.25402689890671,0.0,,76,0.0,,0.3618175625289838,,,0.0137147065,5.2083654,100,-41.25402689890671,0.0,,,,-26.428173225400187,76,-19.457854245676224
0.0,-0.003809675,,,0.0008433501,,-20.294913595986213,100,,-0.002966325,3.047707192201694,-11.229580496960853,1560000,,,-25.50057035440122,0.0,3.047707192201694,,,-11.229580496960853,,,,-33.806850000950234,0.0,,77,0.0,,0.298836257540964,,,0.010321381,5.1969094,100,-33.806850000950234,0.0,,,,-25.50057035440122,77,-20.294913595986213
0.0,-0.00070596277,,,0.0011392243,,-19.97129471149563,100,,0.00043326148,3.6589192374966015,-11.275828365414755,1580000,,,-25.24680259547678,0.0,3.6589192374966015,,,-11.275828365414755,,,,-36.229453526547836,0.0,,78,0.0,,0.34770078999661935,,,0.011200456,5.1858363,100,-36.229453526547836,0.0,,,,-25.24680259547678,78,-19.97129471149563
0.0,-0.00079639204,,,4.9974013e-05,,-18.82949928139925,100,,-0.000746418,3.2682709567137436,-11.11486286445451,1600000,,,-25.277419668597613,0.0,3.2682709567137436,,,-11.11486286445451,,,,-36.67367881135924,0.0,,79,0.0,,0.37401690047351976,,,0.011580087,5.1740026,100,-36.67367881135924,0.0,,,,-25.277419668597613,79,-18.82949928139925
0.0,-0.006180377,-24.586181301031168,8,-0.0007393211,-24.586181301031168,-19.542231247079762,100,-17.69981814213503,-0.0069196983,4.0341084016317454,-11.033608452130482,1620000,2.9810000962057575,0.0,-25.19006799719032,0.0,4.0341084016317454,0.0,-17.69981814213503,-11.033608452130482,0.0,10,-28.057343951606775,-42.756307671780746,0.0,2.9810000962057575,80,0.0,8,0.2813474260187002,10,-24.586181301031168,0.01216711,5.1573257,100,-42.756307671780746,0.0,-24.586181301031168,0.0,-28.057343951606775,-25.19006799719032,80,-19.542231247079762
0.0,-0.0018177197,,,0.0004400597,,-19.074140550003904,100,,-0.00137766,3.861009131025829,-11.28400493959774,1640000,,,-25.972881373292424,0.0,3.861009131025829,,,-11.28400493959774,,,,-38.545699639732995,0.0,,81,0.0,,0.3579959544847994,,,0.013980517,5.1415415,100,-38.545699639732995,0.0,,,,-25.972881373292424,81,-19.074140550003904
0.0,-0.0027939437,,,0.0011057174,,-19.18395001580844,100,,-0.0016882264,3.824184283141017,-10.796090609777616,1660000,,,-24.682431657630605,0.0,3.824184283141017,,,-10.796090609777616,,,,-37.93956587921946,0.0,,82,0.0,,0.3040091958234834,,,0.014441892,5.1293516,100,-37.93956587921946,0.0,,,,-24.682431657630605,82,-19.18395001580844
0.0,-0.00019636612,,,0.0005720276,,-18.886183766690515,100,,0.00037566148,3.54952161709447,-10.990539927499949,1680000,,,-25.14430121953368,0.0,3.54952161709447,,,-10.990539927499949,,,,-36.32046429080611,0.0,,83,0.0,,0.3841253037947847,,,0.018702773,5.1140356,100,-36.32046429080611,0.0,,,,-25.14430121953368,83,-18.886183766690515
0.0,0.005502855,,,-0.0042097047,,-18.917983088743654,100,,0.0012931504,4.218976148006009,-11.153432877985933,1700000,,,-25.849718442256815,0.0,4.218976148006009,,,-11.153432877985933,,,,-37.00394080978712,0.0,,84,0.0,,0.2950315205815588,,,0.031408116,5.0994797,100,-37.00394080978712,0.0,,,,-25.849718442256815,84,-18.917983088743654
0.0,-0.0014981972,,,-0.00014485011,,-19.081522094318156,100,,-0.0016430473,3.5802096462426722,-11.2506163159441,1720000,,,-25.600908657809754,0.0,3.5802096462426722,,,-11.2506163159441,,,,-37.44781560233599,0.0,,85,0.0,,0.4114775595092216,,,0.021487314,5.0902185,100,-37.44781560233599,0.0,,,,-25.600908657809754,85,-19.081522094318156
0.0,-0.011561972,,,0.0045065307,,-19.510598972615472,100,,-0.0070554414,4.060142097929649,-11.263009566540894,1740000,,,-26.906302125872525,0.0,4.060142097929649,,,-11.263009566540894,,,,-37.90270719189418,0.0,,86,0.0,,0.3279291679253531,,,0.017648602,5.0777736,100,-37.90270719189418,0.0,,,,-26.906302125872525,86,-19.510598972615472
0.0,-0.00014589081,,,-0.0003837208,,-19.544469565668077,100,,-0.0005296116,2.812843446205625,-10.687262625533203,1760000,,,-24.376218185762927,0.0,2.812843446205625,,,-10.687262625533203,,,,-32.02075954012616,0.0,,87,0.0,,0.26091671116835946,,,0.015463492,5.063489,100,-32.02075954012616,0.0,,,,-24.376218185762927,87,-19.544469565668077
0.0,-0.00042514,,,0.0028572776,,-17.243545779541396,100,,0.0024321377,4.4954614968590825,-11.321834068152349,1780000,,,-25.871076629742557,0.0,4.4954614968590825,,,-11.321834068152349,,,,-38.78573072242381,0.0,,88,0.0,,0.3732576348669694,,,0.024624946,5.0492544,100,-38.78573072242381,0.0,,,,-25.871076629742557,88,-17.243545779541396
0.0,-0.004006922,,,0.0017439614,,-19.82414872455647,100,,-0.0022629604,3.563125821365087,-11.177080166008022,1800000,,,-26.035054291523974,0.0,3.563125821365087,,,-11.177080166008022,,,,-35.3947274058552,0.0,,89,0.0,,0.40062275239736644,,,0.021173429,5.037659,100,-35.3947274058552,0.0,,,,-26.035054291523974,89,-19.82414872455647
0.0,-0.001265248,-25.222728107534344,9,7.6938886e-07,-25.222728107534344,-18.683014890142978,100,-20.697663193987836,-0.0012644787,3.617677810798442,-10.676568278972148,1820000,3.5035283353588147,0.0,-24.141343040915558,0.0,3.617677810798442,0.0,-20.697663193987836,-10.676568278972148,0.0,10,-33.6123757442871,-41.14699781656833,0.0,3.5035283353588147,90,0.0,9,0.3025387503146246,10,-25.222728107534344,0.0017920709,5.0366664,100,-41.14699781656833,0.0,-25.222728107534344,0.0,-33.6123757442871,-24.141343040915558,90,-18.683014890142978
0.0,9.5996096e-05,,,0.0010132882,,-19.120200039953428,100,,0.0011092842,3.507570704161935,-10.607245444772916,1840000,,,-24.10111341492234,0.0,3.507570704161935,,,-10.607245444772916,,,,-35.43945350892169,0.0,,91,0.0,,0.37848311454410544,,,0.016854899,5.0261083,100,-35.43945350892169,0.0,,,,-24.10111341492234,91,-19.120200039953428
0.0,-0.0050071906,,,0.0038373782,,-18.991889828245814,100,,-0.0011698124,3.6805063879380584,-11.105381612217718,1860000,,,-25.93038819505875,0.0,3.6805063879380584,,,-11.105381612217718,,,,-37.19036155568551,0.0,,92,0.0,,0.4008794221292329,,,0.023786701,5.017215,100,-37.19036155568551,0.0,,,,-25.93038819505875,92,-18.991889828245814
0.0,-0.0061842054,,,0.0035926222,,-18.485276531015444,100,,-0.0025915832,4.6838298517864985,-10.779176019706426,1880000,,,-24.8294829611148,0.0,4.6838298517864985,,,-10.779176019706426,,,,-37.17760808163037,0.0,,93,0.0,,0.4075311249743194,,,0.025990045,5.0064015,100,-37.17760808163037,0.0,,,,-24.8294829611148,93,-18.485276531015444
0.0,-0.0076035126,,,0.0038881486,,-18.64209555133173,100,,-0.003715364,4.29374843539813,-11.333060950803745,1900000,,,-26.53171096866621,0.0,4.29374843539813,,,-11.333060950803745,,,,-37.572662461964526,0.0,,94,0.0,,0.4517023728643276,,,0.022770349,4.9978857,100,-37.572662461964526,0.0,,,,-26.53171096866621,94,-18.64209555133173
0.0,-0.0022797233,,,0.0028995434,,-18.893302515866626,100,,0.00061982,4.14444224485557,-11.18708558341415,1920000,,,-25.660728579373416,0.0,4.14444224485557,,,-11.18708558341415,,,,-36.59167250238801,0.0,,95,0.0,,0.3694515406516873,,,0.020148871,4.9868617,100,-36.59167250238801,0.0,,,,-25.660728579373416,95,-18.893302515866626
0.0,-0.007465323,,,0.0049247546,,-18.99393169448784,100,,-0.0025405686,4.085658996331008,-10.976129844812872,1940000,,,-25.67849883589265,0.0,4.085658996331008,,,-10.976129844812872,,,,-40.260669983096385,0.0,,96,0.0,,0.4257133780696646,,,0.028662685,4.973641,100,-40.260669983096385,0.0,,,,-25.67849883589265,96,-18.99393169448784
0.0,-0.0037618699,,,0.004058422,,-17.81487057380566,100,,0.0002965523,5.049526384496196,-11.275141383667114,1960000,,,-25.888424315764922,0.0,5.049526384496196,,,-11.275141383667114,,,,-41.7305579858256,0.0,,97,0.0,,0.38997564432231413,,,0.028205417,4.9581137,100,-41.7305579858256,0.0,,,,-25.888424315764922,97,-17.81487057380566
0.0,-0.0085251685,,,0.003528318,,-19.141059504342493,100,,-0.0049968506,4.719445731404276,-11.174434992617845,1980000,,,-26.126050745654375,0.0,4.719445731404276,,,-11.174434992617845,,,,-47.55456723592712,0.0,,98,0.0,,0.43560882496187137,,,0.027313692,4.942853,100,-47.55456723592712,0.0,,,,-26.126050745654375,98,-19.141059504342493
0.0,0.001560308,,,0.0016412837,,-17.57721179072296,100,,0.0032015918,3.255740427116755,-10.66663570651546,2000000,,,-24.361985257397826,0.0,3.255740427116755,,,-10.66663570651546,,,,-33.70987439839765,0.0,,99,0.0,,0.2667342927543135,,,0.018176207,4.929062,100,-33.70987439839765,0.0,,,,-24.361985257397826,99,-17.57721179072296
