MetaTest/Average/Iteration,sweep-v1/TerminationRate,Average/Iteration,sweep-v1/NumEpisodes,MetaTest/sweep-v1/TerminationRate,GaussianMLPPolicy/Entropy,sweep-v1/Iteration,MetaTest/Average/NumEpisodes,MetaTest/Average/MinReturn,MetaTest/sweep-v1/NumEpisodes,Average/MaxReturn,Iteration,Average/TerminationRate,Average/NumEpisodes,MetaTest/sweep-v1/AverageDiscountedReturn,MetaTest/Average/MaxReturn,TotalEnvSteps,GaussianMLPPolicy/KLBefore,MetaTest/Average/SuccessRate,MetaTest/sweep-v1/SuccessRate,Average/AverageDiscountedReturn,sweep-v1/MinReturn,GaussianMLPPolicy/dLoss,MetaTest/sweep-v1/StdReturn,MetaTest/sweep-v1/MaxReturn,MetaTest/Average/TerminationRate,MetaTest/Average/StdReturn,GaussianMLPPolicy/LossAfter,Average/AverageReturn,sweep-v1/MaxReturn,Average/SuccessRate,MetaTest/Average/AverageDiscountedReturn,sweep-v1/AverageReturn,Average/StdReturn,sweep-v1/StdReturn,MetaTest/sweep-v1/AverageReturn,Average/MinReturn,GaussianMLPPolicy/LossBefore,MetaTest/sweep-v1/MinReturn,MetaTest/Average/AverageReturn,sweep-v1/AverageDiscountedReturn,MetaTest/sweep-v1/Iteration,GaussianMLPPolicy/KLAfter,sweep-v1/SuccessRate
13,0.0,130,200,0.0,5.220244407653809,130,50,-15.946240467356164,50,38882.49297799646,130,0.0,200,12327.820483375097,35179.74013129872,10480000,0.0,0.3,0.3,3869.1783179568065,-15.35686033432427,3.353261490701698e-08,10824.516755005492,35179.74013129872,0.0,10824.516755005492,-4.6536051740986295e-06,13312.01354814787,38882.49297799646,0.29,12327.820483375097,13312.01354814787,10982.395620832503,10982.395620832503,12327.820483375093,-15.35686033432427,-4.6200725591916125e-06,-15.946240467356164,12327.820483375093,3869.1783179568065,13,2.3260054149432108e-05,0.29
,0.0,131,200,,5.220124244689941,131,,,,38761.961786238215,131,0.0,200,,,10560000,0.0,,,3869.849692938451,-14.998299447700171,1.8270611690240912e-09,,,,,-5.280104460325674e-07,13177.07977651779,38761.961786238215,0.31,,13177.07977651779,11585.988496925698,11585.988496925698,,-14.998299447700171,-5.261833848635433e-07,,,3869.849692938451,,1.2799190471923794e-06,0.31
,0.0,132,200,,5.22001314163208,132,,,,43280.262688875526,132,0.0,200,,,10640000,0.0,,,3462.5179438513815,-13.580053116933907,8.710372867426486e-09,,,,,-4.587852799886605e-07,11723.090028501256,43280.262688875526,0.295,,11723.090028501256,10882.343315048585,10882.343315048585,,-13.580053116933907,-4.50074907121234e-07,,,3462.5179438513815,,6.15911858403706e-06,0.295
,0.0,133,200,,5.219637870788574,133,,,,46237.584570690204,133,0.0,200,,,10720000,0.0,,,3476.4090983229166,-15.94243101022769,7.43875716580078e-09,,,,,-1.5463959925909876e-06,11973.036252505537,46237.584570690204,0.23,,11973.036252505537,11095.904561341586,11095.904561341586,,-15.94243101022769,-1.5389572354251868e-06,,,3476.4090983229166,,5.253725248621777e-06,0.23
,0.0,134,200,,5.219350337982178,134,,,,38923.3114233702,134,0.0,200,,,10800000,0.0,,,3135.887062710015,-15.002124105982594,1.5323109892051434e-08,,,,,-3.442580123191874e-07,11058.773718456827,38923.3114233702,0.155,,11058.773718456827,11050.452616246415,11050.452616246415,,-15.002124105982594,-3.2893490242713597e-07,,,3135.887062710015,,1.0814555935212411e-05,0.155
,0.0,135,200,,5.218775272369385,135,,,,39269.242708319805,135,0.0,200,,,10880000,0.0,,,2842.626351562958,-16.981697532360446,1.3421868061413988e-08,,,,,-3.253460818086751e-06,9857.215033130404,39269.242708319805,0.175,,9857.215033130404,10681.199469417666,10681.199469417666,,-16.981697532360446,-3.240038950025337e-06,,,2842.626351562958,,9.499227417109068e-06,0.175
,0.0,136,200,,5.217724800109863,136,,,,38954.76663967276,136,0.0,200,,,10960000,0.0,,,3625.8904877321165,-14.275108149734292,2.8937961360497866e-08,,,,,-1.0906240959229763e-06,12068.843329677757,38954.76663967276,0.28,,12068.843329677757,10845.945255131439,10845.945255131439,,-14.275108149734292,-1.0616861345624784e-06,,,3625.8904877321165,,2.0443443645490333e-05,0.28
,0.0,137,200,,5.209080696105957,137,,,,35648.611701993264,137,0.0,200,,,11040000,0.0,,,3102.1186590236716,-16.1101717574113,4.365665517980233e-08,,,,,-5.551983122131787e-06,10597.968857647234,35648.611701993264,0.23,,10597.968857647234,10884.952093043437,10884.952093043437,,-16.1101717574113,-5.508326466951985e-06,,,3102.1186590236716,,3.072707477258518e-05,0.23
,0.0,138,200,,5.212684631347656,138,,,,38504.444896010355,138,0.0,200,,,11120000,0.0,,,3527.4654668426583,-17.384492379279045,2.417493760731304e-08,,,,,1.460360067540023e-06,11899.675604487886,38504.444896010355,0.25,,11899.675604487886,11431.044170341867,11431.044170341867,,-17.384492379279045,1.484535005147336e-06,,,3527.4654668426583,,1.6580745068495162e-05,0.25
,0.0,139,200,,5.212684154510498,139,,,,38198.97016187178,139,0.0,200,,,11200000,0.0,,,3383.7321575942024,-16.24134207379964,2.8451720979205675e-09,,,,,-1.1669226473998151e-08,11659.210820335336,38198.97016187178,0.27,,11659.210820335336,11339.797398343142,11339.797398343142,,-16.24134207379964,-8.824054376077584e-09,,,3383.7321575942024,,2.0401107576617505e-06,0.27
14,0.0,140,200,0.0,5.213572025299072,140,50,-14.46581626992354,50,48274.45924336868,140,0.0,200,12521.26240774549,35329.9148465431,11280000,0.0,0.32,0.32,3708.228621728312,-14.295760324382606,2.311827529410948e-08,11503.145305856757,35329.9148465431,0.0,11503.145305856757,8.961686717157136e-07,12816.533134803869,48274.45924336868,0.265,12521.26240774549,12816.533134803869,11297.677444395113,11297.677444395113,12521.262407745491,-14.295760324382606,9.19286947009823e-07,-14.46581626992354,12521.262407745491,3708.228621728312,14,1.6307927580783144e-05,0.265
,0.0,141,200,,5.2135844230651855,141,,,,40720.217499821854,141,0.0,200,,,11360000,0.0,,,3745.878252804419,-20.239333898919398,4.204547821018423e-09,,,,,5.422866777848867e-08,12872.856076870818,40720.217499821854,0.275,,12872.856076870818,11574.3950491037,11574.3950491037,,-20.239333898919398,5.8433215599507093e-08,,,3745.878252804419,,2.975984443764901e-06,0.275
,0.0,142,200,,5.216258525848389,142,,,,41501.787594982015,142,0.0,200,,,11440000,0.0,,,3811.92387626717,-14.298187161449619,2.2103449737187475e-08,,,,,2.1449438918352826e-06,13187.407391827543,41501.787594982015,0.24,,13187.407391827543,11250.538811048846,11250.538811048846,,-14.298187161449619,2.16704734157247e-06,,,3811.92387626717,,1.5580855688313022e-05,0.24
,0.0,143,200,,5.215229511260986,143,,,,42618.72335880705,143,0.0,200,,,11520000,0.0,,,3440.8212951888763,-18.961514238632027,2.364026840950828e-08,,,,,-1.8657923419596045e-06,11445.997215198824,42618.72335880705,0.245,,11445.997215198824,10827.495646681158,10827.495646681158,,-18.961514238632027,-1.8421520735500962e-06,,,3440.8212951888763,,1.6689822587068193e-05,0.245
,0.0,144,200,,5.214134216308594,144,,,,48250.05975169432,144,0.0,200,,,11600000,0.0,,,3404.974630826409,-16.063108682931,6.257778295548633e-09,,,,,-4.0724257814872544e-06,11611.686329981327,48250.05975169432,0.23,,11611.686329981327,11089.297151638915,11089.297151638915,,-16.063108682931,-4.066168003191706e-06,,,3404.974630826409,,4.395481937535806e-06,0.23
,0.0,145,200,,5.21449613571167,145,,,,39197.18105218676,145,0.0,200,,,11680000,0.0,,,3552.341487095008,-16.522407836039008,1.9568915377021767e-09,,,,,1.0033991202362813e-06,12675.485154427215,39197.18105218676,0.195,,12675.485154427215,11391.202489957719,11391.202489957719,,-16.522407836039008,1.0053560117739835e-06,,,3552.341487095008,,1.3865801520296372e-06,0.195
,0.0,146,200,,5.215619087219238,146,,,,43078.82572881646,146,0.0,200,,,11760000,0.0,,,3320.9800818802805,-15.203981563127664,1.53742121256073e-08,,,,,1.5426878690050216e-06,11597.993824524288,43078.82572881646,0.195,,11597.993824524288,11456.269246831516,11456.269246831516,,-15.203981563127664,1.558062081130629e-06,,,3320.9800818802805,,1.0862002454814501e-05,0.195
,0.0,147,200,,5.2139506340026855,147,,,,43629.29554070844,147,0.0,200,,,11840000,0.0,,,3831.348444266529,-15.81302711037168,2.2676317712466698e-08,,,,,-1.7568432895131991e-06,13362.175013942411,43629.29554070844,0.23,,13362.175013942411,11459.063523434932,11459.063523434932,,-15.81302711037168,-1.7341669718007324e-06,,,3831.348444266529,,1.597626214788761e-05,0.23
,0.0,148,200,,5.214062690734863,148,,,,37827.17945950727,148,0.0,200,,,11920000,0.0,,,4062.5034202167462,-15.012837615916508,1.0779899639601354e-08,,,,,5.356017709345906e-07,13312.99976231802,37827.17945950727,0.33,,13312.99976231802,10158.740457720209,10158.740457720209,,-15.012837615916508,5.46381670574192e-07,,,4062.5034202167462,,7.607550742250169e-06,0.33
,0.0,149,200,,5.213330268859863,149,,,,43007.973056088325,149,0.0,200,,,12000000,0.0,,,3276.4089915868744,-15.3600273830893,3.7423433241201565e-09,,,,,-1.565618731547147e-06,11645.677105422612,43007.973056088325,0.18,,11645.677105422612,12049.590628155891,12049.590628155891,,-15.3600273830893,-1.5618763882230269e-06,,,3276.4089915868744,,2.644564119691495e-06,0.18
15,0.0,150,200,0.0,5.210822105407715,150,50,-16.968577193679604,50,51972.37050490159,150,0.0,200,11181.373656980439,36350.296271849526,12080000,0.0,0.28,0.28,3494.0914567577547,-15.283614319258412,1.3041244528722018e-08,10472.446997548928,36350.296271849526,0.0,10472.446997548928,-2.5780896066862624e-06,12023.809772357661,51972.37050490159,0.225,11181.373656980439,12023.809772357661,11204.89639026647,11204.89639026647,11181.373656980439,-15.283614319258412,-2.5650483621575404e-06,-16.968577193679604,11181.373656980439,3494.0914567577547,15,9.209948984789662e-06,0.225
,0.0,151,200,,5.209727764129639,151,,,,38120.453307124284,151,0.0,200,,,12160000,0.0,,,3491.598529601925,-14.502356498427583,2.1666664906661026e-08,,,,,-3.388038749108091e-06,12017.210521741103,38120.453307124284,0.215,,12017.210521741103,11155.786996293487,11155.786996293487,,-14.502356498427583,-3.36637208420143e-06,,,3491.598529601925,,1.5307474313885905e-05,0.215
,0.0,152,200,,5.208221912384033,152,,,,37003.41415644516,152,0.0,200,,,12240000,0.0,,,3386.9345660027325,-16.652567224036652,1.6647845768602565e-08,,,,,-1.2121574854973005e-06,11641.899599445649,37003.41415644516,0.225,,11641.899599445649,10699.359839822566,10699.359839822566,,-16.652567224036652,-1.195509639728698e-06,,,3386.9345660027325,,1.1762587746488862e-05,0.225
,0.0,153,200,,5.207818031311035,153,,,,44183.86543841513,153,0.0,200,,,12320000,0.0,,,3883.856830111516,-15.640751639923888,5.293031790642999e-09,,,,,-1.898252776300069e-06,13428.19999558087,44183.86543841513,0.225,,13428.19999558087,11702.60046776423,11702.60046776423,,-15.640751639923888,-1.892959744509426e-06,,,3883.856830111516,,3.7490913200599607e-06,0.225
,0.0,154,200,,5.207466125488281,154,,,,35690.37110905859,154,0.0,200,,,12400000,0.0,,,3546.373928749073,-14.92995880949651,1.347757461189758e-08,,,,,-1.947976443261723e-06,11961.145666269342,35690.37110905859,0.24,,11961.145666269342,10277.925990512565,10277.925990512565,,-14.92995880949651,-1.9344988686498255e-06,,,3546.373928749073,,9.526549547445029e-06,0.24
,0.0,155,200,,5.210474967956543,155,,,,36991.807946064495,155,0.0,200,,,12480000,0.0,,,3209.761905104463,-15.658662549382191,9.301584213972092e-08,,,,,2.1272112462611403e-06,10832.685983057367,36991.807946064495,0.245,,10832.685983057367,10746.900384429226,10746.900384429226,,-15.658662549382191,2.2202270884008612e-06,,,3209.761905104463,,6.513511470984668e-05,0.245
,0.0,156,200,,5.207562446594238,156,,,,43282.08944161479,156,0.0,200,,,12560000,0.0,,,3326.6649942839867,-18.928476034141593,4.596290636982303e-08,,,,,-2.180593810408027e-06,11125.172654046459,43282.08944161479,0.23,,11125.172654046459,10727.61641895705,10727.61641895705,,-18.928476034141593,-2.134630904038204e-06,,,3326.6649942839867,,3.2067950087366626e-05,0.23
,0.0,157,200,,5.207496643066406,157,,,,44102.84226761665,157,0.0,200,,,12640000,0.0,,,3703.6999726205836,-14.532034451089038,5.801524594062357e-09,,,,,-3.861865423004929e-07,12891.974265817418,44102.84226761665,0.27,,12891.974265817418,12315.022554580457,12315.022554580457,,-14.532034451089038,-3.803850177064305e-07,,,3703.6999726205836,,4.097945293324301e-06,0.27
,0.0,158,200,,5.207504749298096,158,,,,40842.35269475877,158,0.0,200,,,12720000,0.0,,,3252.1668345673197,-16.414453088052237,4.8806221286668006e-09,,,,,2.3913889535265298e-08,11156.186653967055,40842.35269475877,0.185,,11156.186653967055,11470.021193114037,11470.021193114037,,-16.414453088052237,2.87945116639321e-08,,,3252.1668345673197,,3.453732688285527e-06,0.185
,0.0,159,200,,5.208755970001221,159,,,,41415.45044425477,159,0.0,200,,,12800000,0.0,,,3396.403062833607,-17.190652010379345,1.667285687290132e-08,,,,,8.363366532648797e-07,11330.29169322088,41415.45044425477,0.28,,11330.29169322088,10659.773759456586,10659.773759456586,,-17.190652010379345,8.53009510137781e-07,,,3396.403062833607,,1.1603473467403091e-05,0.28
16,0.0,160,200,0.0,5.204265117645264,160,50,-15.389859913119698,50,34662.59426221325,160,0.0,200,11998.5110363751,32688.306577726267,12880000,0.0,0.24,0.24,3571.4885220545707,-18.545682220064016,2.3724396669422276e-08,10155.01720623685,32688.306577726267,0.0,10155.01720623685,-2.9582195111288456e-06,11870.079159693616,34662.59426221325,0.25,11998.5110363751,11870.079159693616,10622.954909927243,10622.954909927243,11998.5110363751,-18.545682220064016,-2.9344951144594233e-06,-15.389859913119698,11998.5110363751,3571.4885220545707,16,1.650788908591494e-05,0.25
,0.0,161,200,,5.203824043273926,161,,,,39240.99859060985,161,0.0,200,,,12960000,0.0,,,3671.6598979148202,-15.958173027457216,3.155435024382314e-08,,,,,-5.513556970981881e-07,12076.139348765637,39240.99859060985,0.28,,12076.139348765637,11364.452718893828,11364.452718893828,,-15.958173027457216,-5.19801346854365e-07,,,3671.6598979148202,,2.2276901290751994e-05,0.28
,0.0,162,200,,5.201996326446533,162,,,,41071.35463651037,162,0.0,200,,,13040000,0.0,,,3360.8072657604557,-16.243723921419175,2.0797870092792436e-08,,,,,-1.6028632217057748e-06,11482.107399939823,41071.35463651037,0.205,,11482.107399939823,11035.709625091673,11035.709625091673,,-16.243723921419175,-1.5820653516129823e-06,,,3360.8072657604557,,1.4645402188762091e-05,0.205
,0.0,163,200,,5.201205730438232,163,,,,48031.30579635388,163,0.0,200,,,13120000,0.0,,,3757.5841646164913,-15.464641973837576,4.689354682341218e-09,,,,,-2.5055219339265022e-06,12533.764212802178,48031.30579635388,0.25,,12533.764212802178,11763.509636726885,11763.509636726885,,-15.464641973837576,-2.500832579244161e-06,,,3757.5841646164913,,3.3067158256017137e-06,0.25
,0.0,164,200,,5.200431823730469,164,,,,40208.21671483733,164,0.0,200,,,13200000,0.0,,,3405.276553245677,-17.263925838442898,2.7152964321430773e-09,,,,,-2.0302741177147254e-06,11487.755871559297,40208.21671483733,0.24,,11487.755871559297,10882.043227191403,10882.043227191403,,-17.263925838442898,-2.0275588212825824e-06,,,3405.276553245677,,1.9174567569280043e-06,0.24
,0.0,165,200,,5.198181629180908,165,,,,44596.74374903007,165,0.0,200,,,13280000,0.0,,,3914.4564576609173,-15.491700464403273,1.6467197383462917e-08,,,,,-1.7786417174647795e-06,12907.32793488498,44596.74374903007,0.33,,12907.32793488498,10395.635604189263,10395.635604189263,,-15.491700464403273,-1.7621745200813166e-06,,,3914.4564576609173,,1.1491261830087751e-05,0.33
,0.0,166,200,,5.197274208068848,166,,,,39144.96676504553,166,0.0,200,,,13360000,0.0,,,3267.1937127003594,-13.684010951202517,6.749132808181457e-09,,,,,-3.331121888550115e-06,11613.492900745472,39144.96676504553,0.195,,11613.492900745472,11280.118390130125,11280.118390130125,,-13.684010951202517,-3.3243727557419334e-06,,,3267.1937127003594,,4.780495601153234e-06,0.195
,0.0,167,200,,5.19672155380249,167,,,,37818.55072742716,167,0.0,200,,,13440000,0.0,,,4057.1544331751447,-13.033730112983667,6.1095306591596454e-09,,,,,-2.3380862330668606e-06,13641.499017373822,37818.55072742716,0.33,,13641.499017373822,10519.443442609434,10519.443442609434,,-13.033730112983667,-2.331976702407701e-06,,,4057.1544331751447,,4.318626452004537e-06,0.33
,0.0,168,200,,5.1966776847839355,168,,,,46544.134105056764,168,0.0,200,,,13520000,0.0,,,3946.146429064935,-15.447124088355174,1.908716740217642e-09,,,,,-1.160583025239248e-07,13513.728361039082,46544.134105056764,0.27,,13513.728361039082,11017.319092337833,11017.319092337833,,-15.447124088355174,-1.1414958578370715e-07,,,3946.146429064935,,1.3376852621149737e-06,0.27
,0.0,169,200,,5.195518970489502,169,,,,47739.609063547665,169,0.0,200,,,13600000,0.0,,,3866.201797967635,-14.660500068686515,1.7519482753414195e-08,,,,,-9.9331430192251e-07,13045.106963910359,47739.609063547665,0.29,,13045.106963910359,11878.40883777306,11878.40883777306,,-14.660500068686515,-9.757948191690957e-07,,,3866.201797967635,,1.227047778229462e-05,0.29
17,0.0,170,200,0.0,5.194903373718262,170,50,-11.890948304464164,50,44155.24460865524,170,0.0,200,15240.565551929594,46772.870277243805,13680000,0.0,0.36,0.36,3577.0382268850135,-14.018042939437386,8.413621799263638e-09,10698.79043495787,46772.870277243805,0.0,10698.79043495787,-1.716144879537751e-06,12338.547172073228,44155.24460865524,0.225,15240.565551929594,12338.547172073228,11629.28993267864,11629.28993267864,15240.565551929598,-14.018042939437386,-1.7077312577384873e-06,-11.890948304464164,15240.565551929598,3577.0382268850135,17,5.951148978056153e-06,0.225
,0.0,171,200,,5.194884777069092,171,,,,38267.59633807199,171,0.0,200,,,13760000,0.0,,,3775.3832750934102,-13.949435617296254,4.318394530855585e-09,,,,,-1.0891606194718406e-07,12883.974504045998,38267.59633807199,0.27,,12883.974504045998,11237.019376678621,11237.019376678621,,-13.949435617296254,-1.0459766741632848e-07,,,3775.3832750934102,,3.048559392482275e-06,0.27
,0.0,172,200,,5.197894096374512,172,,,,42713.29737697914,172,0.0,200,,,13840000,0.0,,,3070.7316904322115,-18.633412361809235,3.661966729850974e-08,,,,,3.10581663143239e-06,10388.350896842036,42713.29737697914,0.2,,10388.350896842036,10620.825639875377,10620.825639875377,,-18.633412361809235,3.1424362987308996e-06,,,3070.7316904322115,,2.5828994694165885e-05,0.2
,0.0,173,200,,5.198049545288086,173,,,,40771.114257019784,173,0.0,200,,,13920000,0.0,,,3216.9164871018484,-16.143937600070686,4.138996700930875e-09,,,,,8.952386565397319e-07,10719.302487197272,40771.114257019784,0.205,,10719.302487197272,11340.755926676864,11340.755926676864,,-16.143937600070686,8.993776532406628e-07,,,3216.9164871018484,,2.9228790481283795e-06,0.205
,0.0,174,200,,5.196688175201416,174,,,,44624.92834860534,174,0.0,200,,,14000000,0.0,,,3430.4143734680865,-14.745872063955147,3.05511775877676e-08,,,,,-1.0235623904009117e-06,11369.495657817239,44624.92834860534,0.25,,11369.495657817239,10895.120192730517,10895.120192730517,,-14.745872063955147,-9.93011212813144e-07,,,3430.4143734680865,,2.1347308575059287e-05,0.25
,0.0,175,200,,5.19600248336792,175,,,,48762.14105530163,175,0.0,200,,,14080000,0.0,,,3674.7430758754617,-17.771076807235865,7.266180546139367e-09,,,,,-1.7229518789463327e-06,12650.596216333737,48762.14105530163,0.29,,12650.596216333737,11549.00164358669,11549.00164358669,,-17.771076807235865,-1.7156856984001934e-06,,,3674.7430758754617,,5.128674274601508e-06,0.29
,0.0,176,200,,5.195877552032471,176,,,,39644.241394440105,176,0.0,200,,,14160000,0.0,,,3831.1365697272536,-16.932088690536144,2.5585791263438296e-09,,,,,-5.352721927920356e-07,12820.093670107251,39644.241394440105,0.295,,12820.093670107251,11114.947069789043,11114.947069789043,,-16.932088690536144,-5.327136136656918e-07,,,3831.1365697272536,,1.7518898403068306e-06,0.295
,0.0,177,200,,5.194022178649902,177,,,,45558.70971701033,177,0.0,200,,,14240000,0.0,,,3456.3261375078932,-18.946396480399358,7.6245214586379e-09,,,,,-3.41367240253021e-06,11715.900553722457,45558.70971701033,0.21,,11715.900553722457,11926.799425342544,11926.799425342544,,-18.946396480399358,-3.406047881071572e-06,,,3456.3261375078932,,5.378827154345345e-06,0.21
,0.0,178,200,,5.193774700164795,178,,,,41124.18397125238,178,0.0,200,,,14320000,0.0,,,3792.0504812830886,-13.0876823442791,8.873712431523018e-09,,,,,-7.314409913306008e-07,12840.407249829606,41124.18397125238,0.29,,12840.407249829606,11550.090608422091,11550.090608422091,,-13.0876823442791,-7.225672788990778e-07,,,3792.0504812830886,,6.26557448413223e-06,0.29
,0.0,179,200,,5.192159175872803,179,,,,42310.11529087128,179,0.0,200,,,14400000,0.0,,,3711.371578591819,-15.468618810909456,2.5806798475969117e-08,,,,,-1.3267734857436153e-06,12882.162303078967,42310.11529087128,0.24,,12882.162303078967,11171.587239377837,11171.587239377837,,-15.468618810909456,-1.3009666872676462e-06,,,3711.371578591819,,1.8228758563054726e-05,0.24
18,0.0,180,200,0.0,5.191727638244629,180,50,-14.074404861967832,50,41073.12086873049,180,0.0,200,11923.266303498463,34907.04888844205,14480000,0.0,0.26,0.26,3721.5681638092924,-16.508109532110435,1.5661498764529824e-08,10929.85520867899,34907.04888844205,0.0,10929.85520867899,-1.8326043118577218e-06,12796.534567861592,41073.12086873049,0.24,11923.266303498463,12796.534567861592,11458.55567876166,11458.55567876166,11923.266303498463,-16.508109532110435,-1.816942813093192e-06,-14.074404861967832,11923.266303498463,3721.5681638092924,18,1.1066553270211443e-05,0.24
,0.0,181,200,,5.191205978393555,181,,,,43746.55030661047,181,0.0,200,,,14560000,0.0,,,4128.982594940806,-14.847189566819367,1.946847305589472e-08,,,,,-6.798886715841945e-07,13639.880716905906,43746.55030661047,0.27,,13639.880716905906,11410.529409162255,11410.529409162255,,-14.847189566819367,-6.604201985282998e-07,,,4128.982594940806,,1.3691543244931381e-05,0.27
,0.0,182,200,,5.189582824707031,182,,,,36249.02459905756,182,0.0,200,,,14640000,0.0,,,3488.2362420410236,-14.291624579760962,1.667217475187499e-08,,,,,-1.6165058696060441e-06,11650.801870517873,36249.02459905756,0.25,,11650.801870517873,10847.791709797466,10847.791709797466,,-14.291624579760962,-1.5998336948541692e-06,,,3488.2362420410236,,1.1769962839025538e-05,0.25
,0.0,183,200,,5.1838836669921875,183,,,,41401.558522866355,183,0.0,200,,,14720000,0.0,,,3730.6263161123848,-8.410812527737319,4.458115654415451e-08,,,,,-5.108303412271198e-06,12710.500849645277,41401.558522866355,0.265,,12710.500849645277,11829.563759620558,11829.563759620558,,-8.410812527737319,-5.063722255727043e-06,,,3730.6263161123848,,3.143038338748738e-05,0.265
,0.0,184,200,,5.185114860534668,184,,,,48140.930285112816,184,0.0,200,,,14800000,0.0,,,3715.1789619092083,-16.132093638638608,2.2063431970309466e-08,,,,,1.2707075711659854e-06,12327.568118372074,48140.930285112816,0.255,,12327.568118372074,10632.473823066255,10632.473823066255,,-16.132093638638608,1.2927710031362949e-06,,,3715.1789619092083,,1.5550132957287133e-05,0.255
,0.0,185,200,,5.184649467468262,185,,,,41686.70933480173,185,0.0,200,,,14880000,0.0,,,3504.1370247147847,-13.222246903788253,3.184368324582465e-09,,,,,-1.0049027423519874e-06,11478.852119356035,41686.70933480173,0.265,,11478.852119356035,11030.384996350143,11030.384996350143,,-13.222246903788253,-1.001718374027405e-06,,,3504.1370247147847,,2.2525932763528544e-06,0.265
,0.0,186,200,,5.1843953132629395,186,,,,44573.23488132628,186,0.0,200,,,14960000,0.0,,,3620.532879830608,-15.256134912686258,9.358814168081153e-09,,,,,-1.4464789046542137e-06,12008.970650403095,44573.23488132628,0.28,,12008.970650403095,11115.552501335707,11115.552501335707,,-15.256134912686258,-1.4371200904861325e-06,,,3620.532879830608,,6.600313099625055e-06,0.28
,0.0,187,200,,5.182823657989502,187,,,,43673.67862420761,187,0.0,200,,,15040000,0.0,,,3667.584395667347,-16.648335731401392,6.078266778786201e-09,,,,,-1.6988709603538155e-06,12656.214954442592,43673.67862420761,0.215,,12656.214954442592,12034.724799504345,12034.724799504345,,-16.648335731401392,-1.6927926935750293e-06,,,3667.584395667347,,4.286179773771437e-06,0.215
,0.0,188,200,,5.177796363830566,188,,,,41413.2523538452,188,0.0,200,,,15120000,0.0,,,3811.4616398165176,-15.086639072269836,3.96278210246237e-08,,,,,-2.9734337658737786e-06,12987.847978121008,41413.2523538452,0.26,,12987.847978121008,11107.559486687986,11107.559486687986,,-15.086639072269836,-2.933805944849155e-06,,,3811.4616398165176,,2.775994289549999e-05,0.26
,0.0,189,200,,5.179873466491699,189,,,,40579.62028226272,189,0.0,200,,,15200000,0.0,,,4030.984030099351,-15.032286665132892,2.5661165636847727e-08,,,,,2.030623818427557e-06,13528.76759346097,40579.62028226272,0.28,,13528.76759346097,11574.386718850228,11574.386718850228,,-15.032286665132892,2.056284984064405e-06,,,4030.984030099351,,1.801427970349323e-05,0.28
19,0.0,190,200,0.0,5.179381847381592,190,50,37.30475693792308,50,35248.62972112898,190,0.0,200,14099.487657112244,41770.81209484934,15280000,0.0,0.3,0.3,3802.801649461114,-15.101714675182446,9.583573046256788e-09,11592.01081482361,41770.81209484934,0.0,11592.01081482361,-2.5432036636630073e-06,12842.809960034394,35248.62972112898,0.26,14099.487657112244,12842.809960034394,10784.894408537291,10784.894408537291,14099.487657112244,-15.101714675182446,-2.5336200906167505e-06,37.30475693792308,14099.487657112244,3802.801649461114,19,6.783785011066357e-06,0.26
,0.0,191,200,,5.176117897033691,191,,,,40036.25732440398,191,0.0,200,,,15360000,0.0,,,3851.3778273315697,-14.770253281452241,1.4185161489876918e-08,,,,,-2.738920102274278e-06,13463.031618619952,40036.25732440398,0.245,,13463.031618619952,11591.808202613523,11591.808202613523,,-14.770253281452241,-2.7247349407844013e-06,,,3851.3778273315697,,1.0002206181525253e-05,0.245
,0.0,192,200,,5.176005840301514,192,,,,44104.57178196413,192,0.0,200,,,15440000,0.0,,,3561.746642072935,-15.455059224383016,2.124352249666117e-09,,,,,-4.960496653438895e-07,11996.474038019998,44104.57178196413,0.275,,11996.474038019998,11366.9187846735,11366.9187846735,,-15.455059224383016,-4.939253130942234e-07,,,3561.746642072935,,1.4818450608800049e-06,0.275
,0.0,193,200,,5.1758317947387695,193,,,,42614.28437707173,193,0.0,200,,,15520000,0.0,,,3909.3334309203806,-16.015518259876448,5.2875748224323615e-09,,,,,-1.017663180391537e-06,13129.107370012833,42614.28437707173,0.29,,13129.107370012833,11516.233018890818,11516.233018890818,,-16.015518259876448,-1.0123756055691047e-06,,,3909.3334309203806,,3.755965053642285e-06,0.29
,0.0,194,200,,5.173072338104248,194,,,,39422.368076923056,194,0.0,200,,,15600000,0.0,,,3713.40291781862,-14.533604056990933,3.5708353607333265e-08,,,,,-2.1223252133495407e-06,11866.99783155919,39422.368076923056,0.315,,11866.99783155919,10503.046939680979,10503.046939680979,,-14.533604056990933,-2.0866168597422075e-06,,,3713.40291781862,,2.4427770767943002e-05,0.315
,0.0,195,200,,5.171116352081299,195,,,,37814.9632065877,195,0.0,200,,,15680000,0.0,,,3800.728880086078,-17.09491950331094,2.4660721464897506e-08,,,,,-2.266999899802613e-06,12878.273578801774,37814.9632065877,0.255,,12878.273578801774,11443.573107935747,11443.573107935747,,-17.09491950331094,-2.2423391783377156e-06,,,3800.728880086078,,1.7408226995030418e-05,0.255
