MetaTest/soccer-v1/SuccessRate,MetaTest/soccer-v1/StdReturn,MetaTest/Average/Iteration,MetaTest/soccer-v1/MinReturn,MetaTrain/Average/PolicyLoss,MetaTest/Average/TerminationRate,MetaTrain/Average/AlphaLoss,MetaTrain/Average/Alpha,MetaTest/Average/NumTrajs,MetaTest/Average/AverageReturn,MetaTest/Average/StdReturn,MetaTrain/Average/QfLoss,MetaTest/soccer-v1/Iteration,MetaTest/soccer-v1/MaxReturn,MetaTest/soccer-v1/AverageReturn,MetaTest/soccer-v1/TerminationRate,MetaTest/soccer-v1/AverageDiscountedReturn,MetaTest/Average/SuccessRate,MetaTest/Average/MinReturn,TotalEnvSteps,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MaxReturn,MetaTrain/Average/ContrastiveLoss,MetaTest/soccer-v1/NumTrajs
0.1,30538.78554775155,97,32107.998362794206,-242106.94,0.0,-22.199339,nan,10,83196.81198675392,30538.78554775155,59476756.0,97,146085.7999389736,83196.81198675392,0.0,83196.8119867539,0.1,32107.998362794206,2552000,83196.8119867539,146085.7999389736,32.983875,10
0.4,46656.88450426496,98,30318.73658810722,-245868.48,0.0,-21.842728,nan,10,96565.4290434288,46656.88450426496,61547036.0,98,163156.65016109904,96565.4290434288,0.0,96565.4290434288,0.4,30318.73658810722,2576000,96565.4290434288,163156.65016109904,65.575424,10
0.7,50775.26127954513,99,2044.930992237629,-249768.8,0.0,-21.528522,nan,10,100937.12595255577,50775.26127954513,60280560.0,99,142465.33823249035,100937.12595255577,0.0,100937.12595255573,0.7,2044.930992237629,2600000,100937.12595255573,142465.33823249035,23.996115,10
0.2,39523.87194161536,100,35275.30092491049,-249939.72,0.0,-21.28494,nan,10,90789.59592961744,39523.87194161536,59812668.0,100,163624.70477131705,90789.59592961744,0.0,90789.59592961747,0.2,35275.30092491049,2624000,90789.59592961747,163624.70477131705,24.685589,10
0.2,26262.004994107232,101,59805.87473775133,-250957.83,0.0,-21.324312,nan,10,97420.05637427498,26262.004994107232,60289196.0,101,140537.09466289336,97420.05637427498,0.0,97420.056374275,0.2,59805.87473775133,2648000,97420.056374275,140537.09466289336,22.09215,10
0.2,38025.69488833231,102,2306.73386001661,-253154.97,0.0,-21.275347,nan,10,66410.67285717741,38025.69488833231,61509170.0,102,133469.86727638484,66410.67285717741,0.0,66410.67285717741,0.2,2306.73386001661,2672000,66410.67285717741,133469.86727638484,20.116032,10
0.2,38836.30707055932,103,18442.453368714243,-252829.53,0.0,-21.392073,nan,10,96997.92847439332,38836.30707055932,61070550.0,103,159405.56669956804,96997.92847439332,0.0,96997.92847439332,0.2,18442.453368714243,2696000,96997.92847439332,159405.56669956804,27.72266,10
0.2,31870.647752001318,104,17747.634455820596,-255024.52,0.0,-21.263687,nan,10,78492.39727599328,31870.647752001318,63656812.0,104,131249.9859799555,78492.39727599328,0.0,78492.39727599328,0.2,17747.634455820596,2720000,78492.39727599328,131249.9859799555,38.63733,10
0.2,32980.58776749138,105,26331.64097736541,-257125.64,0.0,-21.298473,nan,10,103034.21617896404,32980.58776749138,65576860.0,105,148565.36066355175,103034.21617896404,0.0,103034.21617896404,0.2,26331.64097736541,2744000,103034.21617896404,148565.36066355175,34.782238,10
0.2,42040.17755643835,106,12822.822073796044,-255884.17,0.0,-21.060417,nan,10,74681.14329668622,42040.17755643835,67222100.0,106,141112.8535667282,74681.14329668622,0.0,74681.1432966862,0.2,12822.822073796044,2768000,74681.1432966862,141112.8535667282,41.62886,10
0.1,28305.083105963633,107,49706.56523727122,-257786.88,0.0,-21.095222,nan,10,95897.79056874957,28305.083105963633,71628490.0,107,154909.28585286415,95897.79056874957,0.0,95897.7905687496,0.1,49706.56523727122,2792000,95897.7905687496,154909.28585286415,32.47984,10
0.3,40717.668605705396,108,5130.713386827401,-260441.22,0.0,-21.106993,nan,10,97172.44788959439,40717.668605705396,66291030.0,108,151646.05595214118,97172.44788959439,0.0,97172.44788959439,0.3,5130.713386827401,2816000,97172.44788959439,151646.05595214118,29.036812,10
0.3,37213.78622214266,109,9493.694145658015,-261408.28,0.0,-21.132551,nan,10,92368.15657192594,37213.78622214266,69914160.0,109,135431.08562744578,92368.15657192594,0.0,92368.15657192594,0.3,9493.694145658015,2840000,92368.15657192594,135431.08562744578,34.012035,10
0.4,38051.02525470322,110,16625.721025597002,-247244.06,0.0,-22.135029,nan,10,89800.17733504003,38051.02525470322,91167430.0,110,127343.52321445197,89800.17733504003,0.0,89800.17733504003,0.4,16625.721025597002,2864000,89800.17733504003,127343.52321445197,995.4405,10
0.3,50961.04716745361,111,1025.1917621906998,-240012.47,0.0,-21.416958,nan,10,62078.496217770655,50961.04716745361,68501600.0,111,168315.14329470435,62078.496217770655,0.0,62078.496217770655,0.3,1025.1917621906998,2888000,62078.496217770655,168315.14329470435,52.1781,10
0.6,65072.8516462205,112,972.9309135060458,-239514.5,0.0,-21.481781,nan,10,101461.188011732,65072.8516462205,68674370.0,112,220441.1293806286,101461.188011732,0.0,101461.188011732,0.6,972.9309135060458,2912000,101461.188011732,220441.1293806286,36.484673,10
0.1,27692.04851829114,113,20881.999559635988,-239877.73,0.0,-21.75923,nan,10,82617.68922279179,27692.04851829114,99356296.0,113,120659.40090848388,82617.68922279179,0.0,82617.68922279179,0.1,20881.999559635988,2936000,82617.68922279179,120659.40090848388,4229.344,10
0.4,46805.82902379393,114,35946.4185442962,-231066.28,0.0,-21.446177,nan,10,92306.48852736845,46805.82902379393,70378720.0,114,180613.7851892935,92306.48852736845,0.0,92306.48852736845,0.4,35946.4185442962,2960000,92306.48852736845,180613.7851892935,981.39795,10
0.3,45576.16141479758,115,1008.1679762885154,-239067.84,0.0,-21.391617,nan,10,73882.61732753375,45576.16141479758,68886330.0,115,137294.10621672872,73882.61732753375,0.0,73882.61732753374,0.3,1008.1679762885154,2984000,73882.61732753374,137294.10621672872,61.678726,10
0.4,44741.34364792191,116,2413.31422110886,-245326.11,0.0,-21.388115,nan,10,86734.10658289489,44741.34364792191,70795656.0,116,149240.96748154392,86734.10658289489,0.0,86734.10658289489,0.4,2413.31422110886,3008000,86734.10658289489,149240.96748154392,70.44909,10
0.4,51271.68991799663,117,12779.167668538546,-250439.61,0.0,-21.165571,nan,10,101929.87029508254,51271.68991799663,71743550.0,117,206979.28134599992,101929.87029508254,0.0,101929.87029508248,0.4,12779.167668538546,3032000,101929.87029508248,206979.28134599992,76.62994,10
0.4,49622.515092574155,118,1348.909306289074,-248131.11,0.0,-21.270641,nan,10,57452.83532566307,49622.515092574155,70500420.0,118,125302.08388149306,57452.83532566307,0.0,57452.83532566306,0.4,1348.909306289074,3056000,57452.83532566306,125302.08388149306,63.958046,10
0.4,59359.06622432619,119,22821.958043727165,-254124.22,0.0,-21.236992,nan,10,100340.03991845805,59359.06622432619,72426210.0,119,199573.3842142656,100340.03991845805,0.0,100340.03991845802,0.4,22821.958043727165,3080000,100340.03991845802,199573.3842142656,31.799427,10
0.5,52049.62665554395,120,1511.588272974793,-255849.25,0.0,-21.179945,nan,10,85551.55493317243,52049.62665554395,73700500.0,120,155158.45208989206,85551.55493317243,0.0,85551.55493317245,0.5,1511.588272974793,3104000,85551.55493317245,155158.45208989206,21.335804,10
0.0,39260.64473137802,121,-40.835384633345214,-252882.16,0.0,-20.940187,nan,10,68577.68213749045,39260.64473137802,82655260.0,121,114099.9189570649,68577.68213749045,0.0,68577.68213749045,0.0,-40.835384633345214,3128000,68577.68213749045,114099.9189570649,232.63411,10
0.3,49924.360445961414,122,14376.88705658751,-250080.42,0.0,-20.427914,nan,10,92514.45378056458,49924.360445961414,78019944.0,122,197235.49379034952,92514.45378056458,0.0,92514.45378056457,0.3,14376.88705658751,3152000,92514.45378056457,197235.49379034952,102.312195,10
0.1,40442.04295385421,123,21918.163091622555,-252442.27,0.0,-20.67393,nan,10,97249.79815265197,40442.04295385421,75907530.0,123,187576.01098163147,97249.79815265197,0.0,97249.79815265199,0.1,21918.163091622555,3176000,97249.79815265199,187576.01098163147,25.561148,10
0.6,28337.368878288184,124,43234.66305422451,-256237.16,0.0,-20.730192,nan,10,92110.34834614766,28337.368878288184,76543420.0,124,136514.70967606202,92110.34834614766,0.0,92110.34834614761,0.6,43234.66305422451,3200000,92110.34834614761,136514.70967606202,16.742609,10
0.6,46501.11356580224,125,40843.08828583835,-254686.06,0.0,-21.003572,nan,10,118749.30025957825,46501.11356580224,77346050.0,125,184591.44508901186,118749.30025957825,0.0,118749.30025957827,0.6,40843.08828583835,3224000,118749.30025957827,184591.44508901186,24.563723,10
0.8,79478.2701532903,126,5478.862397423552,-255156.7,0.0,-20.992245,nan,10,124741.85187841483,79478.2701532903,78044140.0,126,277916.14533306664,124741.85187841483,0.0,124741.85187841482,0.8,5478.862397423552,3248000,124741.85187841482,277916.14533306664,22.918695,10
0.6,44347.12344003855,127,20269.105631858092,-250310.27,0.0,-21.089645,nan,10,99784.44393154679,44347.12344003855,78864450.0,127,166422.24267089492,99784.44393154679,0.0,99784.44393154679,0.6,20269.105631858092,3272000,99784.44393154679,166422.24267089492,23.13929,10
0.3,59296.1809186046,128,75.36972010337574,-255161.4,0.0,-21.255852,nan,10,66917.97910870102,59296.1809186046,82016264.0,128,197353.47190400233,66917.97910870102,0.0,66917.979108701,0.3,75.36972010337574,3296000,66917.979108701,197353.47190400233,20.773317,10
0.4,59394.6109347771,129,-93.25640005908605,-259909.38,0.0,-21.41684,nan,10,70979.72952338877,59394.6109347771,84175650.0,129,163673.75920911535,70979.72952338877,0.0,70979.72952338879,0.4,-93.25640005908605,3320000,70979.72952338879,163673.75920911535,19.328714,10
0.6,60068.66423706286,130,14786.926403050302,-243423.17,0.0,-21.72968,nan,10,90643.08342321921,60068.66423706286,90501250.0,130,214736.10148515782,90643.08342321921,0.0,90643.08342321918,0.6,14786.926403050302,3344000,90643.08342321918,214736.10148515782,5687.166,10
0.6,51605.4984979795,131,48941.36434342765,-231322.2,0.0,-21.0351,nan,10,131622.90889656747,51605.4984979795,83486856.0,131,206245.8182999544,131622.90889656747,0.0,131622.90889656747,0.6,48941.36434342765,3368000,131622.90889656747,206245.8182999544,6685.2827,10
0.3,51694.396318910636,132,289.5296484756254,-243169.16,0.0,-21.601212,nan,10,75815.58465888468,51694.396318910636,84584320.0,132,165852.60381632287,75815.58465888468,0.0,75815.58465888465,0.3,289.5296484756254,3392000,75815.58465888465,165852.60381632287,4679.876,10
0.5,51832.47873930255,133,35617.57971719581,-245073.28,0.0,-22.065165,nan,10,106984.95753433583,51832.47873930255,83728390.0,133,234004.44478761262,106984.95753433583,0.0,106984.95753433586,0.5,35617.57971719581,3416000,106984.95753433586,234004.44478761262,1532.7948,10
0.4,52074.6416371599,134,5804.275918040794,-251297.64,0.0,-22.40902,nan,10,91119.80256753163,52074.6416371599,83356910.0,134,177337.6780436674,91119.80256753163,0.0,91119.80256753167,0.4,5804.275918040794,3440000,91119.80256753167,177337.6780436674,2102.9006,10
0.6,55454.38912285295,135,129.90576412174835,-253475.5,0.0,-22.759075,nan,10,79877.4115492777,55454.38912285295,84979704.0,135,152537.70155824165,79877.4115492777,0.0,79877.41154927769,0.6,129.90576412174835,3464000,79877.41154927769,152537.70155824165,923.51965,10
0.5,61642.898094619595,136,-117.71642605829163,-248112.3,0.0,-22.96979,nan,10,82146.45508395472,61642.898094619595,94257020.0,136,169977.31505132158,82146.45508395472,0.0,82146.4550839547,0.5,-117.71642605829163,3488000,82146.4550839547,169977.31505132158,1110.3834,10
0.5,57097.40547455732,137,49800.68078086499,-244925.27,0.0,-22.926931,nan,10,123175.8440335395,57097.40547455732,84284456.0,137,249156.86802754868,123175.8440335395,0.0,123175.84403353953,0.5,49800.68078086499,3512000,123175.84403353953,249156.86802754868,2983.2256,10
0.4,54877.53812978785,138,-51.06385997436596,-264567.2,0.0,-23.125317,nan,10,53114.99293262742,54877.53812978785,82936840.0,138,126717.99880375927,53114.99293262742,0.0,53114.99293262742,0.4,-51.06385997436596,3536000,53114.99293262742,126717.99880375927,67.378,10
0.5,52365.8445975638,139,-35.90709611299716,-263455.8,0.0,-23.128199,nan,10,75237.01212347623,52365.8445975638,83899810.0,139,158485.02163425196,75237.01212347623,0.0,75237.01212347622,0.5,-35.90709611299716,3560000,75237.01212347622,158485.02163425196,17.593655,10
0.3,49035.40058389649,140,-21.940869435808985,-254809.9,0.0,-22.437496,nan,10,51940.9063254102,49035.40058389649,87304500.0,140,117269.3003856416,51940.9063254102,0.0,51940.9063254102,0.3,-21.940869435808985,3584000,51940.9063254102,117269.3003856416,751.65326,10
0.9,38841.81422720217,141,58155.17368415243,-253670.47,0.0,-22.210554,nan,10,119942.8647922007,38841.81422720217,87628460.0,141,198912.7535728024,119942.8647922007,0.0,119942.86479220074,0.9,58155.17368415243,3608000,119942.86479220074,198912.7535728024,1942.5359,10
0.5,51997.537784443586,142,1769.9971580220013,-259977.45,0.0,-22.228693,nan,10,85473.60048294303,51997.537784443586,85637660.0,142,209090.23186013228,85473.60048294303,0.0,85473.60048294303,0.5,1769.9971580220013,3632000,85473.60048294303,209090.23186013228,1668.4021,10
0.2,57912.62838982178,143,-51.568373239161474,-264159.25,0.0,-22.216986,nan,10,50219.20537485936,57912.62838982178,87078150.0,143,153029.3782595464,50219.20537485936,0.0,50219.20537485939,0.2,-51.568373239161474,3656000,50219.20537485939,153029.3782595464,479.59143,10
0.6,41684.8464889314,144,1928.1051249046707,-265068.47,0.0,-22.099218,nan,10,107224.24381246515,41684.8464889314,86909600.0,144,164882.11551719144,107224.24381246515,0.0,107224.24381246514,0.6,1928.1051249046707,3680000,107224.24381246514,164882.11551719144,41.142212,10
0.3,37731.499394482606,145,12260.535506611735,-259644.95,0.0,-21.670298,nan,10,94969.87525687428,37731.499394482606,90518260.0,145,158081.83233525796,94969.87525687428,0.0,94969.87525687428,0.3,12260.535506611735,3704000,94969.87525687428,158081.83233525796,3149.8345,10
0.3,33085.8471177367,146,57733.63582017185,-267777.9,0.0,-21.750011,nan,10,100377.12599782397,33085.8471177367,88193370.0,146,185685.5335650925,100377.12599782397,0.0,100377.12599782395,0.3,57733.63582017185,3728000,100377.12599782395,185685.5335650925,1894.5717,10
0.2,39415.188788395084,147,424.3609603621661,-277810.16,0.0,-21.657536,nan,10,84290.70799775216,39415.188788395084,91970616.0,147,161943.76539437452,84290.70799775216,0.0,84290.70799775216,0.2,424.3609603621661,3752000,84290.70799775216,161943.76539437452,254.06781,10
0.4,57721.394518740206,148,500.2154483487264,-280427.5,0.0,-21.655941,nan,10,84776.67240590967,57721.394518740206,90333820.0,148,217244.9051695717,84776.67240590967,0.0,84776.67240590966,0.4,500.2154483487264,3776000,84776.67240590966,217244.9051695717,13.254897,10
0.3,49360.36456047099,149,432.2639066006225,-277566.6,0.0,-21.62516,nan,10,78380.40983892548,49360.36456047099,91306456.0,149,141769.47042146817,78380.40983892548,0.0,78380.4098389255,0.3,432.2639066006225,3800000,78380.4098389255,141769.47042146817,14.132215,10
0.3,46093.822364568216,150,1650.3837984423203,-275343.6,0.0,-21.767258,nan,10,76748.75850715619,46093.822364568216,91645576.0,150,138832.88984087936,76748.75850715619,0.0,76748.7585071562,0.3,1650.3837984423203,3824000,76748.7585071562,138832.88984087936,12.060303,10
0.5,36549.8808413879,151,1701.8688426770627,-272557.3,0.0,-21.678581,nan,10,98703.901742503,36549.8808413879,96493650.0,151,138117.9032406635,98703.901742503,0.0,98703.90174250302,0.5,1701.8688426770627,3848000,98703.90174250302,138117.9032406635,13.868708,10
0.2,27485.521823362265,152,22250.987473018562,-266500.2,0.0,-21.799793,nan,10,75905.44562206468,27485.521823362265,90453096.0,152,134458.2973696238,75905.44562206468,0.0,75905.4456220647,0.2,22250.987473018562,3872000,75905.4456220647,134458.2973696238,12.12801,10
0.5,43306.8359858288,153,37991.344160695735,-258825.2,0.0,-21.862097,nan,10,85190.16253225002,43306.8359858288,129894310.0,153,141880.5710682162,85190.16253225002,0.0,85190.16253225002,0.5,37991.344160695735,3896000,85190.16253225002,141880.5710682162,837.6069,10
0.3,40725.010588576115,154,3002.8090111979946,-270736.56,0.0,-21.57078,nan,10,75892.8910926178,40725.010588576115,91164680.0,154,136970.8863791483,75892.8910926178,0.0,75892.89109261779,0.3,3002.8090111979946,3920000,75892.89109261779,136970.8863791483,190.25201,10
0.3,43115.70049359303,155,-15.550747318119805,-269803.2,0.0,-21.610743,nan,10,71536.98622616302,43115.70049359303,91209640.0,155,138839.47222790142,71536.98622616302,0.0,71536.98622616302,0.3,-15.550747318119805,3944000,71536.98622616302,138839.47222790142,15.634712,10
0.6,41629.88245575868,156,63291.34334582422,-269753.25,0.0,-21.46809,nan,10,118338.22363227676,41629.88245575868,88621320.0,156,202783.22399402983,118338.22363227676,0.0,118338.22363227676,0.6,63291.34334582422,3968000,118338.22363227676,202783.22399402983,12.966769,10
0.4,47071.82967085272,157,697.0003895727501,-268969.56,0.0,-21.309803,nan,10,60024.55669659351,47071.82967085272,88472424.0,157,127903.40552273627,60024.55669659351,0.0,60024.556696593514,0.4,697.0003895727501,3992000,60024.556696593514,127903.40552273627,12.639609,10
0.2,42351.8811792513,158,2804.2292448671487,-268347.28,0.0,-21.41761,nan,10,69809.36248332122,42351.8811792513,89581620.0,158,132559.13837015376,69809.36248332122,0.0,69809.3624833212,0.2,2804.2292448671487,4016000,69809.3624833212,132559.13837015376,13.199367,10
0.2,44271.17272075915,159,6401.114010885462,-264386.16,0.0,-21.223274,nan,10,70096.12129706382,44271.17272075915,98244856.0,159,131645.55762372364,70096.12129706382,0.0,70096.1212970638,0.2,6401.114010885462,4040000,70096.1212970638,131645.55762372364,93.25458,10
0.1,40321.83833048134,160,1708.6840911012118,-266250.78,0.0,-21.073187,nan,10,72591.8849079681,40321.83833048134,91035360.0,160,144574.99259542962,72591.8849079681,0.0,72591.8849079681,0.1,1708.6840911012118,4064000,72591.8849079681,144574.99259542962,13.9478855,10
0.4,59511.15252387213,161,-86.73557689510983,-263021.0,0.0,-21.130907,nan,10,64196.51600029643,59511.15252387213,95509280.0,161,162991.01606072678,64196.51600029643,0.0,64196.51600029643,0.4,-86.73557689510983,4088000,64196.51600029643,162991.01606072678,34.919262,10
0.3,59567.9793232784,162,-49.05370516836676,-261321.97,0.0,-21.139902,nan,10,58727.93510740106,59567.9793232784,91612810.0,162,142503.15191329387,58727.93510740106,0.0,58727.93510740111,0.3,-49.05370516836676,4112000,58727.93510740111,142503.15191329387,13.801477,10
0.3,54212.560197637395,163,-51.80702018570902,-260308.4,0.0,-21.209517,nan,10,63227.808658367394,54212.560197637395,91903640.0,163,149215.1151216412,63227.808658367394,0.0,63227.80865836739,0.3,-51.80702018570902,4136000,63227.80865836739,149215.1151216412,20.477259,10
0.1,52310.27544059172,164,-106.98456561950498,-257112.67,0.0,-21.537542,nan,10,47089.16295178201,52310.27544059172,91594700.0,164,133062.00527358957,47089.16295178201,0.0,47089.16295178201,0.1,-106.98456561950498,4160000,47089.16295178201,133062.00527358957,18.813292,10
0.4,73594.94006758927,165,-83.35696392536374,-256478.02,0.0,-21.931156,nan,10,54861.53476328238,73594.94006758927,90734170.0,165,221855.76692701544,54861.53476328238,0.0,54861.53476328236,0.4,-83.35696392536374,4184000,54861.53476328236,221855.76692701544,18.478947,10
0.4,86296.58830571674,166,-20.77114268896715,-258121.98,0.0,-22.233059,nan,10,75208.75615092965,86296.58830571674,91465800.0,166,261416.49298077778,75208.75615092965,0.0,75208.75615092965,0.4,-20.77114268896715,4208000,75208.75615092965,261416.49298077778,16.82542,10
0.2,43733.906235421564,167,1379.584174946554,-261083.55,0.0,-22.358631,nan,10,71598.38783500351,43733.906235421564,92246660.0,167,135085.79842045176,71598.38783500351,0.0,71598.3878350035,0.2,1379.584174946554,4232000,71598.3878350035,135085.79842045176,15.053851,10
0.2,45319.69748325861,168,146.84180504025176,-259542.72,0.0,-22.761438,nan,10,23078.57101235044,45319.69748325861,92181970.0,168,151816.99814727932,23078.57101235044,0.0,23078.57101235044,0.2,146.84180504025176,4256000,23078.57101235044,151816.99814727932,14.815539,10
0.2,44048.99557873973,169,-15.878917846643333,-258812.25,0.0,-22.9152,nan,10,70336.67730945189,44048.99557873973,92385496.0,169,121823.10064119626,70336.67730945189,0.0,70336.67730945189,0.2,-15.878917846643333,4280000,70336.67730945189,121823.10064119626,18.21552,10
0.4,48351.08617939793,170,1231.5495619389508,-258423.39,0.0,-22.954245,nan,10,90188.14474664106,48351.08617939793,93901930.0,170,169061.08965587115,90188.14474664106,0.0,90188.14474664102,0.4,1231.5495619389508,4304000,90188.14474664102,169061.08965587115,22.23839,10
0.4,51884.29514748313,171,-22.412641293565482,-263803.7,0.0,-22.971539,nan,10,76867.69914151766,51884.29514748313,95048104.0,171,152793.60979544508,76867.69914151766,0.0,76867.69914151766,0.4,-22.412641293565482,4328000,76867.69914151766,152793.60979544508,21.535793,10
0.1,34644.12940927167,172,-120.43718283268927,-77464.0,0.0,-24.276762,nan,10,13466.45492962044,34644.12940927167,1181859500.0,172,116073.15299133318,13466.45492962044,0.0,13466.454929620435,0.1,-120.43718283268927,4352000,13466.454929620435,116073.15299133318,2561.9924,10
0.2,51402.57928064108,173,-78.06869966621775,-84903.76,0.0,-23.80938,nan,10,40963.40485255285,51402.57928064108,121190640.0,173,131056.66352277783,40963.40485255285,0.0,40963.40485255284,0.2,-78.06869966621775,4376000,40963.40485255284,131056.66352277783,12443.472,10
0.1,22283.78803447048,174,-117.8605638758844,-150526.05,0.0,-23.349436,nan,10,10936.765517749962,22283.78803447048,108928810.0,174,72970.34181627096,10936.765517749962,0.0,10936.765517749973,0.1,-117.8605638758844,4400000,10936.765517749973,72970.34181627096,4166.111,10
0.1,45018.52828123736,175,-105.20383555562935,-182880.5,0.0,-22.200008,nan,10,34091.61996349234,45018.52828123736,88675310.0,175,147267.33221026114,34091.61996349234,0.0,34091.61996349234,0.1,-105.20383555562935,4424000,34091.61996349234,147267.33221026114,1198.9696,10
0.2,36074.16410307828,176,15762.317577807911,-236791.42,0.0,-22.43061,nan,10,75701.42383470602,36074.16410307828,89767510.0,176,130541.99742691043,75701.42383470602,0.0,75701.423834706,0.2,15762.317577807911,4448000,75701.423834706,130541.99742691043,37.28919,10
0.1,39346.59065549123,177,1959.5488816324469,-243205.28,0.0,-22.462954,nan,10,55485.918120991904,39346.59065549123,92595950.0,177,113421.27287256504,55485.918120991904,0.0,55485.918120991904,0.1,1959.5488816324469,4472000,55485.918120991904,113421.27287256504,31.673044,10
0.4,47395.171203586004,178,2889.6524490534894,-254494.94,0.0,-22.369734,nan,10,85383.86002170561,47395.171203586004,92486930.0,178,168956.51580173848,85383.86002170561,0.0,85383.86002170562,0.4,2889.6524490534894,4496000,85383.86002170562,168956.51580173848,22.643438,10
0.4,42514.338546350686,179,3097.6900621583422,-262414.22,0.0,-22.407759,nan,10,79392.77262955248,42514.338546350686,94310790.0,179,121286.98288586504,79392.77262955248,0.0,79392.77262955248,0.4,3097.6900621583422,4520000,79392.77262955248,121286.98288586504,18.639221,10
0.3,30888.348126422283,180,5423.140178727965,-268979.9,0.0,-22.268585,nan,10,81562.12316670208,30888.348126422283,93225176.0,180,120672.7147508023,81562.12316670208,0.0,81562.12316670206,0.3,5423.140178727965,4544000,81562.12316670206,120672.7147508023,15.995292,10
0.6,52625.94084161545,181,-65.9797630566374,-274385.1,0.0,-22.515247,nan,10,93422.77080484488,52625.94084161545,95406100.0,181,174440.3046134406,93422.77080484488,0.0,93422.77080484485,0.6,-65.9797630566374,4568000,93422.77080484485,174440.3046134406,16.010609,10
0.3,33677.74050248125,182,25329.28303679038,-278920.5,0.0,-22.6815,nan,10,69721.2088946588,33677.74050248125,98289730.0,182,125353.99390968861,69721.2088946588,0.0,69721.20889465876,0.3,25329.28303679038,4592000,69721.20889465876,125353.99390968861,14.333817,10
0.4,27022.39211438347,183,50326.473812305514,-281939.5,0.0,-22.856152,nan,10,93890.22168379772,27022.39211438347,97350760.0,183,123719.35361397841,93890.22168379772,0.0,93890.22168379772,0.4,50326.473812305514,4616000,93890.22168379772,123719.35361397841,16.30642,10
0.7,38193.0389741179,184,34061.182845829004,-283763.6,0.0,-22.94232,nan,10,103095.91200862595,38193.0389741179,97655470.0,184,146592.67270912445,103095.91200862595,0.0,103095.91200862595,0.7,34061.182845829004,4640000,103095.91200862595,146592.67270912445,16.123573,10
0.5,53643.457272692925,185,578.9856853583163,-284415.47,0.0,-23.00889,nan,10,86789.3642184503,53643.457272692925,96603864.0,185,174647.54141717366,86789.3642184503,0.0,86789.36421845028,0.5,578.9856853583163,4664000,86789.36421845028,174647.54141717366,19.884789,10
0.4,38766.12831245148,186,2894.178659774189,-286599.94,0.0,-23.113327,nan,10,81035.32661269503,38766.12831245148,97088400.0,186,134976.57664255588,81035.32661269503,0.0,81035.32661269509,0.4,2894.178659774189,4688000,81035.32661269509,134976.57664255588,21.497168,10
0.4,41466.889603119154,187,2060.326352811712,-290142.78,0.0,-23.094675,nan,10,87531.65317627402,41466.889603119154,96057624.0,187,150874.60658314006,87531.65317627402,0.0,87531.65317627403,0.4,2060.326352811712,4712000,87531.65317627403,150874.60658314006,15.980314,10
0.3,33528.60479428974,188,58383.36600857925,-289740.88,0.0,-22.967836,nan,10,102558.02045774832,33528.60479428974,103769380.0,188,175865.55615361113,102558.02045774832,0.0,102558.02045774835,0.3,58383.36600857925,4736000,102558.02045774835,175865.55615361113,39.714996,10
0.4,31412.529796828807,189,29910.314677622595,-285643.53,0.0,-22.870222,nan,10,83134.84801704423,31412.529796828807,96979816.0,189,130340.35732313477,83134.84801704423,0.0,83134.84801704425,0.4,29910.314677622595,4760000,83134.84801704425,130340.35732313477,16.104181,10
0.3,40633.02181542867,190,37621.81008375003,-290966.28,0.0,-22.92264,nan,10,94891.87350236563,40633.02181542867,95251100.0,190,169550.68770976315,94891.87350236563,0.0,94891.8735023656,0.3,37621.81008375003,4784000,94891.8735023656,169550.68770976315,15.831014,10
0.5,48273.84959200823,191,35375.1176697939,-289919.28,0.0,-22.761234,nan,10,100552.52185630388,48273.84959200823,94798400.0,191,206672.72334000573,100552.52185630388,0.0,100552.52185630392,0.5,35375.1176697939,4808000,100552.52185630392,206672.72334000573,14.04142,10
0.3,31841.94216081164,192,52000.98626176372,-289003.22,0.0,-22.679094,nan,10,102127.3800792046,31841.94216081164,96682424.0,192,164692.68513760596,102127.3800792046,0.0,102127.38007920458,0.3,52000.98626176372,4832000,102127.38007920458,164692.68513760596,13.183111,10
0.3,44965.55873083507,193,3521.5919252215504,-291248.16,0.0,-22.672386,nan,10,73338.04261145357,44965.55873083507,97161310.0,193,142774.13797898847,73338.04261145357,0.0,73338.04261145354,0.3,3521.5919252215504,4856000,73338.04261145354,142774.13797898847,12.88889,10
0.4,40555.558643473094,194,1344.5436200993013,-292771.44,0.0,-22.62177,nan,10,80982.47916333113,40555.558643473094,96488136.0,194,145223.9725220763,80982.47916333113,0.0,80982.47916333113,0.4,1344.5436200993013,4880000,80982.47916333113,145223.9725220763,14.359935,10
0.2,33868.875906396985,195,34175.66107030856,-292785.2,0.0,-22.615417,nan,10,84325.53148761764,33868.875906396985,97389300.0,195,139281.0446928276,84325.53148761764,0.0,84325.53148761767,0.2,34175.66107030856,4904000,84325.53148761767,139281.0446928276,16.516867,10
0.5,50733.23896629653,196,26192.337530459474,-291778.2,0.0,-22.57054,nan,10,106337.61779369628,50733.23896629653,97409710.0,196,186420.78441696934,106337.61779369628,0.0,106337.6177936963,0.5,26192.337530459474,4928000,106337.6177936963,186420.78441696934,13.328473,10
