MetaTest/door-close-v1/NumTrajs,MetaTrain/Average/QfLoss,MetaTrain/Average/ContrastiveLoss,TotalEnvSteps,MetaTest/Average/SuccessRate,MetaTrain/Average/Alpha,MetaTest/door-close-v1/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/Average/NumTrajs,MetaTest/door-close-v1/SuccessRate,MetaTest/Average/MinReturn,MetaTest/door-close-v1/StdReturn,MetaTest/Average/TerminationRate,MetaTrain/Average/AlphaLoss,MetaTest/Average/AverageDiscountedReturn,MetaTest/door-close-v1/Iteration,MetaTest/door-close-v1/MinReturn,MetaTest/door-close-v1/TerminationRate,MetaTest/Average/MaxReturn,MetaTest/Average/AverageReturn,MetaTest/door-close-v1/MaxReturn,MetaTrain/Average/PolicyLoss,MetaTest/Average/StdReturn,MetaTest/door-close-v1/AverageReturn
10,66276.39,7276.176,2456000,0.0,nan,-71.5985727739852,93,10,0.0,-95.0443124304658,8.582032502561173,0.0,-36.029137,-71.5985727739852,93,-95.0443124304658,0.0,-63.96176864868506,-71.59857277398518,-63.96176864868506,138000.89,8.582032502561173,-71.59857277398518
10,47433.51,1267.4418,2480000,0.1,nan,-57.03151947714191,94,10,0.1,-70.45483908296552,10.431459177146564,0.0,0.65904236,-57.03151947714191,94,-70.45483908296552,0.0,-38.653715448468546,-57.03151947714191,-38.653715448468546,45979.49,10.431459177146564,-57.03151947714191
10,1358412700.0,16155055.0,2504000,0.1,nan,-71.90599189668612,95,10,0.1,-146.2297610132337,27.32552306803194,0.0,-3.2172797,-71.90599189668612,95,-146.2297610132337,0.0,-49.789877423933405,-71.90599189668615,-49.789877423933405,118670.04,27.32552306803194,-71.90599189668615
10,20696756000.0,4811530.0,2528000,0.0,nan,-146.6607167152217,96,10,0.0,-152.9301549257907,4.456455590622686,0.0,-4.0908475,-146.6607167152217,96,-152.9301549257907,0.0,-137.14563006326034,-146.66071671522172,-137.14563006326034,77787.65,4.456455590622686,-146.66071671522172
10,1431092.1,2937563.0,2552000,0.2,nan,-80.45175481872963,97,10,0.2,-112.54631283306225,17.178789278810505,0.0,-0.07915375,-80.45175481872963,97,-112.54631283306225,0.0,-46.30658794767594,-80.4517548187296,-46.30658794767594,22426.062,17.178789278810505,-80.4517548187296
10,107682.8,1601852.4,2576000,0.0,nan,-96.88100646308756,98,10,0.0,-145.8183041080889,21.41482192317459,0.0,1.637727,-96.88100646308756,98,-145.8183041080889,0.0,-52.29549080608406,-96.88100646308756,-52.29549080608406,18111.596,21.41482192317459,-96.88100646308756
10,197091.8,1033934.75,2600000,0.6,nan,-62.43609070099617,99,10,0.6,-86.83867634946178,15.892914372647603,0.0,1.6224389,-62.43609070099617,99,-86.83867634946178,0.0,-35.4814805698076,-62.436090700996125,-35.4814805698076,23727.377,15.892914372647603,-62.436090700996125
10,2704662.2,2761839.5,2624000,0.4,nan,-88.0834006186883,100,10,0.4,-152.31533633412857,29.504654088878194,0.0,-27.871292,-88.0834006186883,100,-152.31533633412857,0.0,-30.494033627447234,-88.08340061868827,-30.494033627447234,60217.2,29.504654088878194,-88.08340061868827
10,131946.03,8528.522,2648000,0.3,nan,-64.71225841865437,101,10,0.3,-80.1754335619257,9.989268300348456,0.0,-1.0395637,-64.71225841865437,101,-80.1754335619257,0.0,-41.89814036916365,-64.71225841865437,-41.89814036916365,21700.615,9.989268300348456,-64.71225841865437
10,89526.69,15861.386,2672000,0.3,nan,-64.08333807649805,102,10,0.3,-111.7888575479995,20.56871572226675,0.0,2.5993214,-64.08333807649805,102,-111.7888575479995,0.0,-34.650773757491855,-64.08333807649804,-34.650773757491855,32392.457,20.56871572226675,-64.08333807649804
10,64840.793,14491.598,2696000,0.4,nan,-72.35951596906527,103,10,0.4,-110.66344944287833,16.343546986704244,0.0,3.0724022,-72.35951596906527,103,-110.66344944287833,0.0,-47.92851017149107,-72.35951596906527,-47.92851017149107,12879.814,16.343546986704244,-72.35951596906527
10,47453.535,2114.0217,2720000,0.2,nan,-62.88038990036027,104,10,0.2,-72.70911294322114,8.904097272775275,0.0,3.4549947,-62.88038990036027,104,-72.70911294322114,0.0,-39.68001039333705,-62.8803899003603,-39.68001039333705,3952.755,8.904097272775275,-62.8803899003603
10,50887.004,553.81744,2744000,0.0,nan,-61.937707303363766,105,10,0.0,-70.58306702472403,6.108214267329173,0.0,3.2080727,-61.937707303363766,105,-70.58306702472403,0.0,-49.01143608664205,-61.93770730336378,-49.01143608664205,2845.1885,6.108214267329173,-61.93770730336378
10,64192.785,1035.3771,2768000,0.1,nan,-63.44069522873092,106,10,0.1,-73.23189423060138,7.398952200065142,0.0,2.8083315,-63.44069522873092,106,-73.23189423060138,0.0,-47.23728902394933,-63.44069522873089,-47.23728902394933,3132.907,7.398952200065142,-63.44069522873089
10,10506664.0,76210.945,2792000,0.2,nan,-58.830544926934884,107,10,0.2,-74.68390556859659,11.694015987885486,0.0,1.6437529,-58.830544926934884,107,-74.68390556859659,0.0,-36.54664917332882,-58.83054492693488,-36.54664917332882,6751.993,11.694015987885486,-58.83054492693488
10,246759.06,132059.86,2816000,0.6,nan,-43.25712773076962,108,10,0.6,-59.098438981749425,7.077286117827379,0.0,0.34557992,-43.25712773076962,108,-59.098438981749425,0.0,-33.26733178825285,-43.25712773076962,-33.26733178825285,1868.559,7.077286117827379,-43.25712773076962
10,1964751.5,57279.086,2840000,0.2,nan,-53.0623101579223,109,10,0.2,-100.55819094542487,19.991627258164293,0.0,1.418458,-53.0623101579223,109,-100.55819094542487,0.0,-29.55050950687463,-53.0623101579223,-29.55050950687463,11856.931,19.991627258164293,-53.0623101579223
10,395244.84,75358.06,2864000,0.3,nan,-68.22786344858866,110,10,0.3,-89.79034132795111,15.087455176956341,0.0,2.126225,-68.22786344858866,110,-89.79034132795111,0.0,-45.551344058360094,-68.22786344858868,-45.551344058360094,13310.466,15.087455176956341,-68.22786344858868
10,55205.625,20020.416,2888000,0.4,nan,805.1022129759942,111,10,0.4,-88.30415952713584,2600.1494599239822,0.0,3.4883606,805.1022129759942,111,-88.30415952713584,0.0,8605.43787275533,805.1022129759932,8605.43787275533,5246.9014,2600.1494599239822,805.1022129759932
10,471516.84,15787.483,2912000,0.3,nan,-78.31992925929364,112,10,0.3,-146.7180478818609,24.77245809453356,0.0,2.2379966,-78.31992925929364,112,-146.7180478818609,0.0,-48.926014568093116,-78.31992925929364,-48.926014568093116,1882.7378,24.77245809453356,-78.31992925929364
10,57953.535,64677.543,2936000,0.3,nan,-69.59831538950384,113,10,0.3,-127.57238357954334,24.63298847417816,0.0,2.9884317,-69.59831538950384,113,-127.57238357954334,0.0,-36.419775742431725,-69.59831538950384,-36.419775742431725,1613.3502,24.63298847417816,-69.59831538950384
10,55136330.0,10672280.0,2960000,0.1,nan,-47.08736659911696,114,10,0.1,-95.34733508533338,18.813755457854448,0.0,-11.696746,-47.08736659911696,114,-95.34733508533338,0.0,-28.80614296554335,-47.08736659911697,-28.80614296554335,37578.008,18.813755457854448,-47.08736659911697
10,14841935.0,6454799.5,2984000,0.2,nan,-98.85853430241903,115,10,0.2,-154.3166586165956,33.1448881176157,0.0,0.073117495,-98.85853430241903,115,-154.3166586165956,0.0,-41.51378098321307,-98.85853430241906,-41.51378098321307,24571.547,33.1448881176157,-98.85853430241906
10,14272346.0,564252.2,3008000,0.0,nan,-57.267119443056934,116,10,0.0,-63.109699959248516,3.782493997225731,0.0,2.7277129,-57.267119443056934,116,-63.109699959248516,0.0,-53.529178184418996,-57.267119443056934,-53.529178184418996,21627.67,3.782493997225731,-57.267119443056934
10,1164834.4,2102603.2,3032000,0.3,nan,-49.152161423517256,117,10,0.3,-73.93060648168988,15.771593867672715,0.0,1.9319882,-49.152161423517256,117,-73.93060648168988,0.0,-33.95716155204899,-49.15216142351723,-33.95716155204899,8421.942,15.771593867672715,-49.15216142351723
10,187885030000.0,25693280.0,3056000,0.2,nan,-53.99635982861007,118,10,0.2,-97.09104506588798,17.70564218159776,0.0,-4.883547,-53.99635982861007,118,-97.09104506588798,0.0,-29.372657559440743,-53.996359828610096,-29.372657559440743,35294.55,17.70564218159776,-53.996359828610096
10,74014350000.0,451899780.0,3080000,0.0,nan,-80.68502792418056,119,10,0.0,-157.7293682976446,26.562442051398325,0.0,-21.401531,-80.68502792418056,119,-157.7293682976446,0.0,-66.09121863207743,-80.68502792418053,-66.09121863207743,117498.67,26.562442051398325,-80.68502792418053
10,1535213300000.0,1714637800.0,3104000,0.0,nan,-140.38983793468162,120,10,0.0,-149.73879319988907,5.916260784960562,0.0,-7.9996276,-140.38983793468162,120,-149.73879319988907,0.0,-131.1370701773967,-140.38983793468174,-131.1370701773967,127552.945,5.916260784960562,-140.38983793468174
10,3591710.0,208681.42,3128000,0.5,nan,-92.70995747802172,121,10,0.5,-126.11113716045722,22.259202587491703,0.0,-5.1055574,-92.70995747802172,121,-126.11113716045722,0.0,-53.68373107746126,-92.70995747802176,-53.68373107746126,75539.586,22.259202587491703,-92.70995747802176
10,586336.1,123228.08,3152000,0.4,nan,-73.02129781344053,122,10,0.4,-93.55132799986916,14.107160782205927,0.0,1.4592265,-73.02129781344053,122,-93.55132799986916,0.0,-54.40731458285517,-73.02129781344053,-54.40731458285517,53690.29,14.107160782205927,-73.02129781344053
10,139186.3,83730.83,3176000,0.1,nan,-107.41249320479565,123,10,0.1,-164.95769584984748,48.95994594809581,0.0,3.158795,-107.41249320479565,123,-164.95769584984748,0.0,-49.237490338904415,-107.41249320479565,-49.237490338904415,47746.035,48.95994594809581,-107.41249320479565
10,100486.23,45621.195,3200000,0.3,nan,-53.5830748702755,124,10,0.3,-75.31596458433043,13.325234467856685,0.0,3.968675,-53.5830748702755,124,-75.31596458433043,0.0,-31.537688799712257,-53.58307487027552,-31.537688799712257,31656.713,13.325234467856685,-53.58307487027552
10,75508.08,17136.453,3224000,0.0,nan,-71.73565205652721,125,10,0.0,-92.60053906413762,12.170433398870475,0.0,4.607775,-71.73565205652721,125,-92.60053906413762,0.0,-41.63187554982483,-71.73565205652721,-41.63187554982483,18119.576,12.170433398870475,-71.73565205652721
10,9852958.0,986469.0,3248000,0.0,nan,-55.99180718993699,126,10,0.0,-66.20536449443334,9.933133184385563,0.0,-2.7992136,-55.99180718993699,126,-66.20536449443334,0.0,-29.22868732583784,-55.99180718993699,-29.22868732583784,248451.31,9.933133184385563,-55.99180718993699
10,1509615.9,1741313.1,3272000,0.0,nan,-50.008101546437544,127,10,0.0,-52.325677390321275,1.2929628916675124,0.0,2.3558905,-50.008101546437544,127,-52.325677390321275,0.0,-48.4973039121903,-50.008101546437544,-48.4973039121903,588502.06,1.2929628916675124,-50.008101546437544
10,256024.39,367956.03,3296000,0.0,nan,-66.07001056008198,128,10,0.0,-73.9193143994834,4.460673050935464,0.0,3.894541,-66.07001056008198,128,-73.9193143994834,0.0,-60.78888343399525,-66.07001056008198,-60.78888343399525,218120.55,4.460673050935464,-66.07001056008198
10,129139.625,41673.016,3320000,0.1,nan,-73.23661312624897,129,10,0.1,-85.20491123615491,5.109315254392434,0.0,3.5488281,-73.23661312624897,129,-85.20491123615491,0.0,-66.58350963441478,-73.23661312624895,-66.58350963441478,42731.04,5.109315254392434,-73.23661312624895
10,67175.12,12370.033,3344000,0.4,nan,-76.57173210147732,130,10,0.4,-103.30473675928576,18.437315189389324,0.0,4.2425127,-76.57173210147732,130,-103.30473675928576,0.0,-53.095174108017844,-76.57173210147735,-53.095174108017844,18456.404,18.437315189389324,-76.57173210147735
10,171804.98,17549.217,3368000,0.0,nan,-120.67909615041724,131,10,0.0,-152.8390945609076,35.80995763305449,0.0,3.7536016,-120.67909615041724,131,-152.8390945609076,0.0,-61.61660635906338,-120.67909615041717,-61.61660635906338,14417.178,35.80995763305449,-120.67909615041717
10,67637.45,4080.09,3392000,0.2,nan,-83.24559831843843,132,10,0.2,-121.61140916226022,22.371983072590837,0.0,4.604604,-83.24559831843843,132,-121.61140916226022,0.0,-55.62012464919326,-83.24559831843843,-55.62012464919326,5231.175,22.371983072590837,-83.24559831843843
10,78877.96,5601.71,3416000,0.0,nan,-51.40357127031689,133,10,0.0,-91.38552432070307,17.751057556993626,0.0,4.3985143,-51.40357127031689,133,-91.38552432070307,0.0,-33.51199112102597,-51.40357127031689,-33.51199112102597,5105.83,17.751057556993626,-51.40357127031689
10,675954.0,20791.24,3440000,0.0,nan,-124.85100917994843,134,10,0.0,-154.6020915185509,37.73342935344846,0.0,2.7606955,-124.85100917994843,134,-154.6020915185509,0.0,-30.531908566846482,-124.85100917994836,-30.531908566846482,10729.934,37.73342935344846,-124.85100917994836
10,67208.39,19919.04,3464000,0.1,nan,-83.4137180127289,135,10,0.1,-125.90626367178581,25.32280599701424,0.0,3.7405686,-83.4137180127289,135,-125.90626367178581,0.0,-49.07775814625233,-83.41371801272892,-49.07775814625233,8546.509,25.32280599701424,-83.41371801272892
10,76741.055,2939.9592,3488000,0.1,nan,-65.83935931831198,136,10,0.1,-130.60828318298812,23.587455189395293,0.0,3.6019447,-65.83935931831198,136,-130.60828318298812,0.0,-37.39593538175884,-65.83935931831198,-37.39593538175884,2953.0671,23.587455189395293,-65.83935931831198
10,112538.58,864.8136,3512000,0.2,nan,-55.41429614677487,137,10,0.2,-68.84520168802369,8.096496758602186,0.0,2.7350678,-55.41429614677487,137,-68.84520168802369,0.0,-38.788536838779464,-55.41429614677486,-38.788536838779464,1361.0082,8.096496758602186,-55.41429614677486
10,684417.8,11517.072,3536000,0.6,nan,-80.87822161926371,138,10,0.6,-117.15442404584435,23.238201077890153,0.0,1.888377,-80.87822161926371,138,-117.15442404584435,0.0,-47.82382726463032,-80.87822161926371,-47.82382726463032,4616.773,23.238201077890153,-80.87822161926371
10,147079.11,3893.5334,3560000,0.6,nan,647.6405504064113,139,10,0.6,-135.5129793069984,2166.382093711539,0.0,1.8870891,647.6405504064113,139,-135.5129793069984,0.0,7146.3555937015735,647.6405504064107,7146.3555937015735,2185.6274,2166.382093711539,647.6405504064107
10,233661.81,1063.664,3584000,0.1,nan,6774.816618851141,140,10,0.1,-137.83213230558394,20600.113952546326,0.0,0.5510312,6774.816618851141,140,-137.83213230558394,0.0,68575.08802979771,6774.816618851136,68575.08802979771,-73.39156,20600.113952546326,6774.816618851136
10,385932.94,399.73605,3608000,0.2,nan,-66.38884606087193,141,10,0.2,-90.3595752394627,19.142859647021176,0.0,-1.8003793,-66.38884606087193,141,-90.3595752394627,0.0,-36.06727144474727,-66.38884606087194,-36.06727144474727,-1977.0223,19.142859647021176,-66.38884606087194
10,19454060.0,51475.42,3632000,0.0,nan,-118.86159205820763,142,10,0.0,-143.02049308337146,35.05733724472286,0.0,-2.8353992,-118.86159205820763,142,-143.02049308337146,0.0,-46.390110513291546,-118.86159205820772,-46.390110513291546,-955.30945,35.05733724472286,-118.86159205820772
10,25907532.0,170303.23,3656000,0.0,nan,-77.68760566963702,143,10,0.0,-150.01008391521347,36.35155128570671,0.0,-5.5680017,-77.68760566963702,143,-150.01008391521347,0.0,-34.18649315458786,-77.68760566963707,-34.18649315458786,-3768.913,36.35155128570671,-77.68760566963707
10,2387720.8,269242.7,3680000,0.0,nan,-82.40727054785782,144,10,0.0,-108.78094326624039,15.806489230802262,0.0,-6.4022226,-82.40727054785782,144,-108.78094326624039,0.0,-51.25416216318697,-82.40727054785785,-51.25416216318697,-3671.4385,15.806489230802262,-82.40727054785785
10,527834020.0,441746.25,3704000,0.8,nan,-74.62307059163363,145,10,0.8,-87.2949383548896,18.674360056723494,0.0,-8.023151,-74.62307059163363,145,-87.2949383548896,0.0,-30.24236436542717,-74.62307059163363,-30.24236436542717,18898.725,18.674360056723494,-74.62307059163363
10,297505.28,13296.046,3728000,0.7,nan,-73.60486961259518,146,10,0.7,-127.275818735144,26.48326624611687,0.0,-0.2324693,-73.60486961259518,146,-127.275818735144,0.0,-35.15193526487697,-73.6048696125952,-35.15193526487697,15699.214,26.48326624611687,-73.6048696125952
10,268176.1,8047.645,3752000,0.0,nan,-103.60532704509815,147,10,0.0,-142.43213600287842,24.39626186893637,0.0,0.70245665,-103.60532704509815,147,-142.43213600287842,0.0,-70.59703835630937,-103.60532704509822,-70.59703835630937,8744.208,24.39626186893637,-103.60532704509822
10,257641.33,4478.162,3776000,0.1,nan,-72.19843250495616,148,10,0.1,-124.55832851366013,21.69257406854291,0.0,1.7715687,-72.19843250495616,148,-124.55832851366013,0.0,-40.14749168299127,-72.19843250495616,-40.14749168299127,3907.906,21.69257406854291,-72.19843250495616
10,3237738.0,34722.65,3800000,0.3,nan,-62.355316455260116,149,10,0.3,-93.80998922552406,17.3047243483848,0.0,-4.7573376,-62.355316455260116,149,-93.80998922552406,0.0,-32.42967459183077,-62.35531645526014,-32.42967459183077,34853.316,17.3047243483848,-62.35531645526014
10,1069565.1,57393.117,3824000,0.2,nan,-77.57795999922982,150,10,0.2,-129.73741930176072,22.191278980472326,0.0,-0.04164087,-77.57795999922982,150,-129.73741930176072,0.0,-50.66872450237142,-77.57795999922985,-50.66872450237142,38201.465,22.191278980472326,-77.57795999922985
10,777117.2,8072.897,3848000,0.5,nan,-51.995592245886996,151,10,0.5,-93.96090854746784,20.293378580761214,0.0,-0.88690364,-51.995592245886996,151,-93.96090854746784,0.0,-28.51687524212833,-51.995592245886996,-28.51687524212833,4052.5024,20.293378580761214,-51.995592245886996
10,1268594.1,836.1245,3872000,0.1,nan,-55.112741489269105,152,10,0.1,-87.20074002879649,14.28735141098809,0.0,-5.2648926,-55.112741489269105,152,-87.20074002879649,0.0,-31.69138498689979,-55.112741489269105,-31.69138498689979,-3742.5564,14.28735141098809,-55.112741489269105
10,2444094.5,116.925674,3896000,0.2,nan,-18.04470115146545,153,10,0.2,-78.15366940312988,118.09161754438145,0.0,-7.9166985,-18.04470115146545,153,-78.15366940312988,0.0,333.84498626419105,-18.04470115146544,333.84498626419105,-9475.938,118.09161754438145,-18.04470115146544
10,3958246.0,64.85564,3920000,0.2,nan,6560.733556537845,154,10,0.2,-90.81502164947187,17050.606981191086,0.0,-10.5788965,6560.733556537845,154,-90.81502164947187,0.0,57053.16942911412,6560.733556537848,57053.16942911412,-17181.863,17050.606981191086,6560.733556537848
10,5903848.5,58.72478,3944000,0.4,nan,4359.553884479252,155,10,0.4,-70.37888018127876,12994.959224751936,0.0,-13.135991,4359.553884479252,155,-70.37888018127876,0.0,43338.87388912178,4359.553884479249,43338.87388912178,-27044.426,12994.959224751936,4359.553884479249
10,7131687.5,78.89848,3968000,0.2,nan,313.0207798446988,156,10,0.2,-88.16567729574963,833.241975925359,0.0,-14.914353,313.0207798446988,156,-88.16567729574963,0.0,2589.6630041660987,313.0207798446982,2589.6630041660987,-31501.902,833.241975925359,313.0207798446982
10,10058654.0,47.36451,3992000,0.3,nan,1182.4417137867442,157,10,0.3,-158.5940032266976,3781.5105944063357,0.0,-17.029072,1182.4417137867442,157,-158.5940032266976,0.0,12525.952230992907,1182.4417137867435,12525.952230992907,-47959.754,3781.5105944063357,1182.4417137867435
10,11804850.0,56.64042,4016000,0.3,nan,690.130465763738,158,10,0.3,-166.11529089922874,2380.9092212582786,0.0,-18.205671,690.130465763738,158,-166.11529089922874,0.0,7830.696022088045,690.1304657637389,7830.696022088045,-59107.74,2380.9092212582786,690.1304657637389
10,13417775.0,66.8815,4040000,0.1,nan,-87.69591881267492,159,10,0.1,-158.64048584433962,54.79668067043922,0.0,-19.63114,-87.69591881267492,159,-158.64048584433962,0.0,-26.925215493352404,-87.69591881267488,-26.925215493352404,-68576.56,54.79668067043922,-87.69591881267488
10,13677243.0,269.12582,4064000,0.0,nan,-75.79653687950476,160,10,0.0,-96.11513993834996,15.093237811245977,0.0,-19.069319,-75.79653687950476,160,-96.11513993834996,0.0,-38.781565598854165,-75.79653687950476,-38.781565598854165,-65406.96,15.093237811245977,-75.79653687950476
10,5007517.5,13959.637,4088000,0.0,nan,-138.28639547841448,161,10,0.0,-148.97724264937887,7.301754696452036,0.0,-9.489637,-138.28639547841448,161,-148.97724264937887,0.0,-124.769593976128,-138.28639547841448,-124.769593976128,1145.8986,7.301754696452036,-138.28639547841448
10,2497238.0,15251.356,4112000,0.0,nan,-130.35876160561924,162,10,0.0,-146.1978715362331,8.670430627800751,0.0,-5.8234863,-130.35876160561924,162,-146.1978715362331,0.0,-120.24313817381052,-130.35876160561935,-120.24313817381052,16480.342,8.670430627800751,-130.35876160561935
10,4590680.0,6867.753,4136000,0.2,nan,28795.544446762175,163,10,0.2,-89.15010736162255,70357.20833715549,0.0,-7.4873934,28795.544446762175,163,-89.15010736162255,0.0,234183.9339273119,28795.544446762186,234183.9339273119,2387.4255,70357.20833715549,28795.544446762186
10,15099873.0,1433.8495,4160000,0.3,nan,40520.68999120648,164,10,0.3,-97.98184728473241,81361.62574159168,0.0,-16.899004,40520.68999120648,164,-97.98184728473241,0.0,214663.58559613588,40520.68999120647,214663.58559613588,-51797.945,81361.62574159168,40520.68999120647
10,22069366.0,955.79553,4184000,0.3,nan,55790.81195036842,165,10,0.3,-151.10862966291043,86092.61754064186,0.0,-18.535156,55790.81195036842,165,-151.10862966291043,0.0,214509.4984981496,55790.811950368414,214509.4984981496,-82148.38,86092.61754064186,55790.811950368414
10,29296362.0,96.321396,4208000,0.3,nan,62384.1140238452,166,10,0.3,-151.82668603641662,96791.52169463022,0.0,-20.130074,62384.1140238452,166,-151.82668603641662,0.0,241720.53822084848,62384.11402384526,241720.53822084848,-117964.77,96791.52169463022,62384.11402384526
10,34725060.0,33.364204,4232000,0.3,nan,34418.9235645312,167,10,0.3,-165.31287519780867,58923.914736591265,0.0,-20.138662,34418.9235645312,167,-165.31287519780867,0.0,156268.77950256495,34418.9235645312,156268.77950256495,-134292.2,58923.914736591265,34418.9235645312
10,41169404.0,18.624989,4256000,0.2,nan,43918.11416171122,168,10,0.2,-155.36114190521332,92593.55057976363,0.0,-20.575409,43918.11416171122,168,-155.36114190521332,0.0,284108.544037546,43918.11416171124,284108.544037546,-145067.95,92593.55057976363,43918.11416171124
10,48942210.0,14.281313,4280000,0.1,nan,2456.5079231001573,169,10,0.1,-165.9937753453431,7642.968056040124,0.0,-20.831793,2456.5079231001573,169,-165.9937753453431,0.0,25384.862273161692,2456.507923100158,25384.862273161692,-158264.1,7642.968056040124,2456.507923100158
10,56809536.0,18.696611,4304000,0.6,nan,70964.1219127228,170,10,0.6,-128.17283017490567,78447.2024163458,0.0,-21.210632,70964.1219127228,170,-128.17283017490567,0.0,229544.61274405746,70964.12191272274,229544.61274405746,-164826.94,78447.2024163458,70964.12191272274
10,62347940.0,64.86151,4328000,0.1,nan,-57.11192501946029,171,10,0.1,-92.16336719398777,19.41117189769928,0.0,-21.869118,-57.11192501946029,171,-92.16336719398777,0.0,-29.131009532041205,-57.111925019460315,-29.131009532041205,-165088.48,19.41117189769928,-57.111925019460315
10,72278230.0,15.141646,4352000,0.3,nan,17361.38038720772,172,10,0.3,-125.2490731035797,34988.989188934385,0.0,-21.877113,17361.38038720772,172,-125.2490731035797,0.0,93908.52756324585,17361.380387207726,93908.52756324585,-190407.52,34988.989188934385,17361.380387207726
10,79340520.0,16.580154,4376000,0.2,nan,31492.75745501187,173,10,0.2,-137.33800147093945,94722.36682181038,0.0,-22.633293,31492.75745501187,173,-137.33800147093945,0.0,315659.82395486353,31492.75745501187,315659.82395486353,-201205.34,94722.36682181038,31492.75745501187
10,84181830.0,33.617462,4400000,0.2,nan,52922.33125646453,174,10,0.2,-145.7352252695758,109124.9121350125,0.0,-23.433329,52922.33125646453,174,-145.7352252695758,0.0,323035.3400070512,52922.33125646452,323035.3400070512,-205314.94,109124.9121350125,52922.33125646452
10,86505670.0,52.733795,4424000,0.2,nan,5841.469429878772,175,10,0.2,-142.26647676595232,17806.25402303999,0.0,-24.213749,5841.469429878772,175,-142.26647676595232,0.0,59260.05009496902,5841.46942987877,59260.05009496902,-212042.9,17806.25402303999,5841.46942987877
10,93300390.0,34.077736,4448000,0.1,nan,25408.993526613576,176,10,0.1,-143.73731777825924,76420.71630187111,0.0,-25.061422,25408.993526613576,176,-143.73731777825924,0.0,254671.11651349283,25408.993526613573,254671.11651349283,-226134.66,76420.71630187111,25408.993526613573
10,94209640.0,27.57014,4472000,0.2,nan,-71.63114030549801,177,10,0.2,-137.90030442510843,44.0323431943785,0.0,-25.475933,-71.63114030549801,177,-137.90030442510843,0.0,-19.102487270648925,-71.63114030549804,-19.102487270648925,-220622.3,44.0323431943785,-71.63114030549804
10,84654290.0,112.361824,4496000,0.2,nan,574.1667849191889,178,10,0.2,-147.31213967748988,1963.6186818643803,0.0,-26.128448,574.1667849191889,178,-147.31213967748988,0.0,6463.417688892467,574.1667849191888,6463.417688892467,-190152.52,1963.6186818643803,574.1667849191888
10,61386664.0,336.9953,4520000,0.2,nan,-90.58747089613048,179,10,0.2,-166.74185836317523,51.50329312812143,0.0,-25.7766,-90.58747089613048,179,-166.74185836317523,0.0,-29.26854988146558,-90.5874708961305,-29.26854988146558,-113062.36,51.50329312812143,-90.5874708961305
10,68470260.0,595.762,4544000,0.3,nan,28928.010590229642,180,10,0.3,-147.33506927803097,79360.71661824117,0.0,-25.10658,28928.010590229642,180,-147.33506927803097,0.0,266054.4124867048,28928.010590229667,266054.4124867048,-119054.81,79360.71661824117,28928.010590229667
10,82825624.0,202.65834,4568000,0.3,nan,35273.11107275007,181,10,0.3,-148.0312295218903,79284.71579360742,0.0,-25.29071,35273.11107275007,181,-148.0312295218903,0.0,256851.16316307907,35273.11107275008,256851.16316307907,-154824.61,79284.71579360742,35273.11107275008
10,105126580.0,54.246933,4592000,0.3,nan,11574.283030916446,182,10,0.3,-165.70184395866863,35037.625317107406,0.0,-26.106953,11574.283030916446,182,-165.70184395866863,0.0,116686.99935862748,11574.283030916444,116686.99935862748,-207858.62,35037.625317107406,11574.283030916444
10,110470890.0,66.92596,4616000,0.3,nan,40280.774131541024,183,10,0.3,-75.1318183728326,75833.71908616665,0.0,-26.28859,40280.774131541024,183,-75.1318183728326,0.0,235175.84206416408,40280.77413154101,235175.84206416408,-231124.44,75833.71908616665,40280.77413154101
10,113553940.0,72.29106,4640000,0.4,nan,48847.449028778516,184,10,0.4,-129.2678601742461,93486.92148409976,0.0,-26.682882,48847.449028778516,184,-129.2678601742461,0.0,236138.93506366143,48847.44902877854,236138.93506366143,-250773.78,93486.92148409976,48847.44902877854
10,115699730.0,83.7482,4664000,0.1,nan,-85.86662642841212,185,10,0.1,-159.13722367299505,51.1375328672015,0.0,-26.75946,-85.86662642841212,185,-159.13722367299505,0.0,-35.462703844657575,-85.86662642841222,-35.462703844657575,-265139.62,51.1375328672015,-85.86662642841222
10,117352740.0,56.375164,4688000,0.3,nan,29529.842154988874,186,10,0.3,-144.36347205085778,73034.63316857118,0.0,-27.290445,29529.842154988874,186,-144.36347205085778,0.0,243497.59644602222,29529.842154988884,243497.59644602222,-279545.28,73034.63316857118,29529.842154988884
10,115326900.0,42.8955,4712000,0.4,nan,34793.65580983641,187,10,0.4,-156.76851036781073,72244.08385364305,0.0,-27.904148,34793.65580983641,187,-156.76851036781073,0.0,238162.9824691988,34793.65580983639,238162.9824691988,-287344.25,72244.08385364305,34793.65580983639
10,113926776.0,48.561394,4736000,0.4,nan,61941.811617175335,188,10,0.4,-147.28095188869636,99663.71294039897,0.0,-28.1424,61941.811617175335,188,-147.28095188869636,0.0,285610.59558154823,61941.811617175335,285610.59558154823,-299480.06,99663.71294039897,61941.811617175335
10,111073170.0,45.133553,4760000,0.5,nan,40526.34222201533,189,10,0.5,-148.05957438673627,75246.54808355038,0.0,-28.339342,40526.34222201533,189,-148.05957438673627,0.0,244631.45345347025,40526.342222015315,244631.45345347025,-305244.5,75246.54808355038,40526.342222015315
