sweep-into-v1/StdReturn,sweep-into-v1/SuccessRate,policy/KL,MetaTest/sweep-into-v1/AverageDiscountedReturn,MetaTest/sweep-into-v1/StdReturn,Average/Iteration,Average/TerminationRate,Average/SuccessRate,MetaTest/Average/SuccessRate,MetaTest/Average/TerminationRate,MetaTest/sweep-into-v1/MaxReturn,MetaTest/Average/StdReturn,sweep-into-v1/TerminationRate,policy/LossBefore,MetaTest/sweep-into-v1/Iteration,Average/NumEpisodes,policy/Entropy,MetaTest/sweep-into-v1/TerminationRate,MetaTest/sweep-into-v1/SuccessRate,MetaTest/Average/AverageDiscountedReturn,Average/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,Average/AverageReturn,sweep-into-v1/MaxReturn,policy/KLBefore,Average/MaxReturn,policy/dLoss,sweep-into-v1/AverageReturn,sweep-into-v1/NumEpisodes,MetaTest/sweep-into-v1/MinReturn,Average/StdReturn,MetaTest/Average/AverageReturn,TotalEnvSteps,sweep-into-v1/MinReturn,MetaTest/sweep-into-v1/AverageReturn,MetaTest/Average/MaxReturn,MetaTest/Average/MinReturn,Average/MinReturn,MetaTest/Average/Iteration,policy/LossAfter,sweep-into-v1/Iteration,MetaTest/sweep-into-v1/NumEpisodes,sweep-into-v1/AverageDiscountedReturn,LinearFeatureBaseline/ExplainedVariance
1553.1283908302998,0.03,0.0040719444,,,16,0.0,0.03,,,,,0.0,0.57908887,,100,5.4061995,,,,226.01407665534055,,515.0218925887165,8995.72592348276,0.0,8995.72592348276,1.4497453,515.0218925887165,100,,1553.1283908302998,,340000,-79.51740760761464,,,,-79.51740760761464,,-0.87065643,16,,226.01407665534055,0.27315690471210274
1193.6575740133749,0.01,0.0057555637,,,17,0.0,0.01,,,,,0.0,0.11562344,,100,5.387049,,,,202.39285093059868,,443.7054776628036,9497.297640497392,0.0,9497.297640497392,1.043829,443.7054776628036,100,,1193.6575740133749,,360000,-45.98559492399677,,,,-45.98559492399677,,-0.9282055,17,,202.39285093059868,0.22517131061762197
2100.4112113927827,0.02,0.005113953,,,18,0.0,0.02,,,,,0.0,1.1219488,,100,5.3724065,,,,522.5431291205975,,1151.9904297554283,10991.441405856796,0.0,10991.441405856796,1.9711297,1151.9904297554283,100,,2100.4112113927827,,380000,-42.31372086450802,,,,-42.31372086450802,,-0.8491809,18,,522.5431291205975,0.23985446841768243
2882.5104294962975,0.05,0.0074317595,,,19,0.0,0.05,,,,,0.0,1.323114,,100,5.347758,,,,603.102715871841,,1447.1633254727176,16494.8451265576,0.0,16494.8451265576,3.2969093,1447.1633254727176,100,,2882.5104294962975,,400000,-52.227949904023,,,,-52.227949904023,,-1.9737953,19,,603.102715871841,0.28370977472045666
1522.8353760932048,0.02,0.0066195694,40.36965560866352,175.06317807404415,20,0.0,0.02,0.1,0.0,552.8423741119052,175.06317807404415,0.0,0.70166874,2,100,5.318649,0.0,0.1,40.36965560866352,267.23229043272823,10,663.6265721653967,8355.765322161928,0.0,8355.765322161928,1.2697589,663.6265721653967,100,-41.14409378445142,1522.8353760932048,40.36965560866345,420000,-78.68649863554158,40.36965560866345,552.8423741119052,-41.14409378445142,-78.68649863554158,2,-0.56809026,20,10,267.23229043272823,0.31468609194214847
2931.1545902264033,0.02,0.0056985267,,,21,0.0,0.02,,,,,0.0,-0.06782109,,100,5.3163385,,,,447.591708533141,,1168.31488801298,19503.161950975424,0.0,19503.161950975424,2.9897332,1168.31488801298,100,,2931.1545902264033,,440000,-52.83975247623848,,,,-52.83975247623848,,-3.0575542,21,,447.591708533141,0.28876630101442313
4808.098735809774,0.12,0.005785867,,,22,0.0,0.12,,,,,0.0,0.568425,,100,5.2877045,,,,994.9699137228583,,2476.358601056811,24542.39589227197,0.0,24542.39589227197,6.895516,2476.358601056811,100,,4808.098735809774,,460000,-68.73793309660056,,,,-68.73793309660056,,-6.3270907,22,,994.9699137228583,0.23208912993054642
4962.4552137756655,0.05,0.0062980703,,,23,0.0,0.05,,,,,0.0,2.0742714,,100,5.2283783,,,,705.4325321531172,,1876.507360801181,26127.696213494175,0.0,26127.696213494175,5.9316707,1876.507360801181,100,,4962.4552137756655,,480000,-70.68451311612073,,,,-70.68451311612073,,-3.8573992,23,,705.4325321531172,0.2345608212859076
2111.2621370834668,0.01,0.0034606934,,,24,0.0,0.01,,,,,0.0,-3.5605226,,100,5.1860723,,,,536.2096003518233,,1135.8852668255229,11544.882590096257,0.0,11544.882590096257,1.5367703,1135.8852668255229,100,,2111.2621370834668,,500000,-43.59435035315591,,,,-43.59435035315591,,-5.097293,24,,536.2096003518233,0.2663769800556509
8079.786561470079,0.08,0.0062902933,,,25,0.0,0.08,,,,,0.0,5.1013,,100,5.128261,,,,1412.216107008662,,3793.5914774119387,37356.52932903936,0.0,37356.52932903936,12.699501,3793.5914774119387,100,,8079.786561470079,,520000,-49.70237742325706,,,,-49.70237742325706,,-7.598201,25,,1412.216107008662,0.34552398035598275
5540.931835614102,0.07,0.0062114913,,,26,0.0,0.07,,,,,0.0,3.4795866,,100,5.1056986,,,,983.0389256171861,,2576.2122763362563,29061.800625127733,0.0,29061.800625127733,6.587374,2576.2122763362563,100,,5540.931835614102,,540000,-77.30753997647913,,,,-77.30753997647913,,-3.1077876,26,,983.0389256171861,0.2608214384151488
8398.624631133358,0.13,0.006338179,,,27,0.0,0.13,,,,,0.0,0.11221719,,100,5.076551,,,,1518.773353206929,,4372.186635706697,46280.5828279593,0.0,46280.5828279593,10.817986,4372.186635706697,100,,8398.624631133358,,560000,-36.70358317567656,,,,-36.70358317567656,,-10.705769,27,,1518.773353206929,0.2999016664043712
9003.822080512004,0.07,0.0064090737,,,28,0.0,0.07,,,,,0.0,4.5319405,,100,5.0311055,,,,1064.5776346011846,,3094.4770899076234,61799.55442002575,0.0,61799.55442002575,10.992484,3094.4770899076234,100,,9003.822080512004,,580000,-51.0341160709304,,,,-51.0341160709304,,-6.4605436,28,,1064.5776346011846,0.29434400137687144
6865.963274878178,0.02,0.0070863534,,,29,0.0,0.02,,,,,0.0,-3.3191345,,100,5.0026565,,,,964.3981841921378,,2734.3507038447187,51761.44320687099,0.0,51761.44320687099,6.018859,2734.3507038447187,100,,6865.963274878178,,600000,-41.26557491269752,,,,-41.26557491269752,,-9.337994,29,,964.3981841921378,0.3577611518888202
8168.458162060249,0.06,0.0069607864,2746.3675220334985,3890.5805970109836,30,0.0,0.06,0.0,0.0,10375.192222342175,3890.5805970109836,0.0,3.8117938,3,100,4.9858365,0.0,0.0,2746.3675220334985,1180.911768975353,10,3630.7080583918096,47338.068620199505,0.0,47338.068620199505,8.494587,3630.7080583918096,100,-28.869369799633308,8168.458162060249,2746.3675220334967,620000,-56.83285300707431,2746.3675220334967,10375.192222342175,-28.869369799633308,-56.83285300707431,3,-4.6827936,30,10,1180.911768975353,0.35266745790462706
11070.344957301,0.18,0.007149743,,,31,0.0,0.18,,,,,0.0,-3.4026468,,100,4.9626517,,,,2513.035449431321,,6198.753201084993,58129.49287181951,0.0,58129.49287181951,12.661009,6198.753201084993,100,,11070.344957301,,640000,-44.192208749257226,,,,-44.192208749257226,,-16.063656,31,,2513.035449431321,0.2989536326936073
11555.767293635825,0.07,0.0061778375,,,32,0.0,0.07,,,,,0.0,-14.790367,,100,4.955411,,,,2010.7810207932955,,6093.102751004531,55906.45851190209,0.0,55906.45851190209,14.416824,6093.102751004531,100,,11555.767293635825,,660000,-39.07488991975599,,,,-39.07488991975599,,-29.207191,32,,2010.7810207932955,0.3737748267111478
17135.798557348717,0.15,0.007766696,,,33,0.0,0.15,,,,,0.0,12.137512,,100,4.9137077,,,,4129.425826354431,,12449.20688573399,67037.27773429117,0.0,67037.27773429117,21.82734,12449.20688573399,100,,17135.798557348717,,680000,-53.67793087368124,,,,-53.67793087368124,,-9.689827,33,,4129.425826354431,0.3321129398760645
13827.052146042213,0.19,0.0058290833,,,34,0.0,0.19,,,,,0.0,-7.136572,,100,4.87759,,,,2926.433905758572,,8047.229797320935,74037.37666621411,0.0,74037.37666621411,14.392677,8047.229797320935,100,,13827.052146042213,,700000,-45.77505827156131,,,,-45.77505827156131,,-21.52925,34,,2926.433905758572,0.3433544308362876
19234.320261593522,0.24,0.008162512,,,35,0.0,0.24,,,,,0.0,10.824655,,100,4.848048,,,,4359.68218274119,,12912.148251646437,72546.69655946484,0.0,72546.69655946484,20.498882,12912.148251646437,100,,19234.320261593522,,720000,-64.11053429862392,,,,-64.11053429862392,,-9.674227,35,,4359.68218274119,0.3894111873920072
12257.329795677775,0.19,0.005669273,,,36,0.0,0.19,,,,,0.0,-5.8582125,,100,4.821053,,,,2832.722061013337,,8661.080996049504,42109.91962302107,0.0,42109.91962302107,15.493827,8661.080996049504,100,,12257.329795677775,,740000,-41.04892509903153,,,,-41.04892509903153,,-21.35204,36,,2832.722061013337,0.3433509408096638
14896.720637507142,0.17,0.007260437,,,37,0.0,0.17,,,,,0.0,1.4319062,,100,4.792394,,,,2728.721856882312,,7640.700023388129,72792.81255564073,0.0,72792.81255564073,14.32439,7640.700023388129,100,,14896.720637507142,,760000,-38.443602618230024,,,,-38.443602618230024,,-12.892485,37,,2728.721856882312,0.4117988035200224
17615.934712753915,0.36,0.008855145,,,38,0.0,0.36,,,,,0.0,0.99602187,,100,4.7670546,,,,4764.016667441586,,12755.688232311122,76956.35971767672,0.0,76956.35971767672,20.530859,12755.688232311122,100,,17615.934712753915,,780000,-41.71381098531131,,,,-41.71381098531131,,-19.534838,38,,4764.016667441586,0.39701987649878856
13573.2809192519,0.1,0.006699616,,,39,0.0,0.1,,,,,0.0,13.480687,,100,4.743333,,,,2471.269509313369,,6854.353046801673,58801.5982217057,0.0,58801.5982217057,15.494619,6854.353046801673,100,,13573.2809192519,,800000,-55.59481132202776,,,,-55.59481132202776,,-2.013932,39,,2471.269509313369,0.3513777834917672
19877.20667986883,0.22,0.0082398625,13648.836784343832,22753.33185712678,40,0.0,0.22,0.3,0.0,71510.88478616935,22753.33185712678,0.0,0.45229375,4,100,4.737998,0.0,0.3,13648.836784343832,3914.2578543331642,10,10659.70772649205,94783.24462572463,0.0,94783.24462572463,22.205494,10659.70772649205,100,-25.48809546287423,19877.20667986883,13648.836784343841,820000,-45.20851798628536,13648.836784343841,71510.88478616935,-25.48809546287423,-45.20851798628536,4,-21.7532,40,10,3914.2578543331642,0.47368329583277413
17879.956054788905,0.34,0.0072620413,,,41,0.0,0.34,,,,,0.0,-5.6204185,,100,4.732499,,,,4995.9781680712695,,13091.018525376345,77318.8339300304,0.0,77318.8339300304,20.343819,13091.018525376345,100,,17879.956054788905,,840000,-43.8502725110235,,,,-43.8502725110235,,-25.964237,41,,4995.9781680712695,0.3724148618857003
14379.56639272483,0.39,0.0065945815,,,42,0.0,0.39,,,,,0.0,0.36220625,,100,4.696126,,,,4726.49680787331,,11853.116960186953,68551.34259261613,0.0,68551.34259261613,13.103019,11853.116960186953,100,,14379.56639272483,,860000,-25.331102173654134,,,,-25.331102173654134,,-12.740812,42,,4726.49680787331,0.30509579227112116
15433.491442713972,0.28,0.008030024,,,43,0.0,0.28,,,,,0.0,-0.250175,,100,4.6730275,,,,4957.88124252643,,12990.226349347282,57478.7127219879,0.0,57478.7127219879,16.684357,12990.226349347282,100,,15433.491442713972,,880000,-32.717029568255576,,,,-32.717029568255576,,-16.934532,43,,4957.88124252643,0.4082109948707684
17956.878033109107,0.37,0.007924198,,,44,0.0,0.37,,,,,0.0,-12.925612,,100,4.662278,,,,4824.223653131096,,12276.9108417485,81657.62869660866,0.0,81657.62869660866,21.046707,12276.9108417485,100,,17956.878033109107,,900000,-56.77564584538834,,,,-56.77564584538834,,-33.97232,44,,4824.223653131096,0.3292024240275645
17101.331992041916,0.34,0.008012018,,,45,0.0,0.34,,,,,0.0,-12.559788,,100,4.6697836,,,,5338.594691549428,,13029.2514560165,65655.37608416933,0.0,65655.37608416933,17.720938,13029.2514560165,100,,17101.331992041916,,920000,-58.97891415854295,,,,-58.97891415854295,,-30.280725,45,,5338.594691549428,0.3712994384893944
16304.477755346956,0.3,0.009450721,,,46,0.0,0.3,,,,,0.0,-8.561431,,100,4.6664095,,,,4726.655858447011,,13354.191603119596,68212.41033480963,0.0,68212.41033480963,18.685211,13354.191603119596,100,,16304.477755346956,,940000,-28.597195665084538,,,,-28.597195665084538,,-27.246643,46,,4726.655858447011,0.33717798515185327
17529.612788174996,0.39,0.0038457112,,,47,0.0,0.39,,,,,0.0,-8.518631,,100,4.647706,,,,4659.664942757811,,11370.859095991611,77427.62743268946,0.0,77427.62743268946,19.379147,11370.859095991611,100,,17529.612788174996,,960000,-55.554243695240444,,,,-55.554243695240444,,-27.897778,47,,4659.664942757811,0.4197680111991515
17201.29430522057,0.33,0.0065094796,,,48,0.0,0.33,,,,,0.0,-14.054697,,100,4.641633,,,,5329.017448256463,,13328.700614892114,79607.09184244789,0.0,79607.09184244789,14.7731495,13328.700614892114,100,,17201.29430522057,,980000,-32.675087123147954,,,,-32.675087123147954,,-28.827847,48,,5329.017448256463,0.40090541420072623
21480.601739084002,0.36,0.006934321,,,49,0.0,0.36,,,,,0.0,-6.8820314,,100,4.639573,,,,6076.848235743086,,17781.71974423409,77259.77700759837,0.0,77259.77700759837,22.886753,17781.71974423409,100,,21480.601739084002,,1000000,-30.111137491030043,,,,-30.111137491030043,,-29.768784,49,,6076.848235743086,0.4048239481063364
20066.843260196023,0.5,0.0072164056,13860.175578172371,25952.384659677078,50,0.0,0.5,0.3,0.0,85236.08144313152,25952.384659677078,0.0,7.2954187,5,100,4.6097198,0.0,0.3,13860.175578172371,7498.422368909111,10,19020.943833532256,85269.44212202987,0.0,85269.44212202987,27.11161,19020.943833532256,100,-27.165535307337755,20066.843260196023,13860.175578172371,1020000,-40.17221918471544,13860.175578172371,85236.08144313152,-27.165535307337755,-40.17221918471544,5,-19.81619,50,10,7498.422368909111,0.31390510012263895
18184.79313189299,0.29,0.008008316,,,51,0.0,0.29,,,,,0.0,16.486237,,100,4.57199,,,,4814.480812567108,,12717.355727655096,75620.49000061251,0.0,75620.49000061251,19.567484,12717.355727655096,100,,18184.79313189299,,1040000,-54.70735612381636,,,,-54.70735612381636,,-3.0812469,51,,4814.480812567108,0.4321387281786012
22136.694525260107,0.5,0.00598735,,,52,0.0,0.5,,,,,0.0,-6.8033314,,100,4.5392675,,,,8023.27320882273,,20234.076261466755,82291.63780797682,0.0,82291.63780797682,25.949636,20234.076261466755,100,,22136.694525260107,,1060000,-64.23905105419695,,,,-64.23905105419695,,-32.752968,52,,8023.27320882273,0.3455012036673394
22321.261377194885,0.47,0.0064581907,,,53,0.0,0.47,,,,,0.0,10.0879345,,100,4.504337,,,,6955.467703160029,,18873.226569448263,85114.26302605942,0.0,85114.26302605942,24.253197,18873.226569448263,100,,22321.261377194885,,1080000,-37.50953577085724,,,,-37.50953577085724,,-14.165262,53,,6955.467703160029,0.3590098386326933
21884.383959007624,0.41,0.008622058,,,54,0.0,0.41,,,,,0.0,-11.872575,,100,4.470048,,,,7144.636714964211,,18706.15031198143,88684.78147400611,0.0,88684.78147400611,25.339088,18706.15031198143,100,,21884.383959007624,,1100000,-32.39048971387311,,,,-32.39048971387311,,-37.211662,54,,7144.636714964211,0.4143918153505357
18343.224790339824,0.51,0.0058616837,,,55,0.0,0.51,,,,,0.0,11.154913,,100,4.444156,,,,6362.559159747132,,15974.867872669694,107631.2639462076,0.0,107631.2639462076,16.694923,15974.867872669694,100,,18343.224790339824,,1120000,-39.05063858945585,,,,-39.05063858945585,,-5.5400095,55,,6362.559159747132,0.4096461985994122
19261.827078567225,0.5,0.0048854784,,,56,0.0,0.5,,,,,0.0,10.17265,,100,4.4370923,,,,8220.188287977688,,20445.991043423386,73593.87091768919,0.0,73593.87091768919,20.679525,20445.991043423386,100,,19261.827078567225,,1140000,-66.54805250000231,,,,-66.54805250000231,,-10.506875,56,,8220.188287977688,0.3857012690931988
18638.830751059573,0.6,0.005191399,,,57,0.0,0.6,,,,,0.0,23.385332,,100,4.425823,,,,8723.004775197784,,21580.03841894657,93492.06899749099,0.0,93492.06899749099,13.70684,21580.03841894657,100,,18638.830751059573,,1160000,-19.810469129329686,,,,-19.810469129329686,,9.678493,57,,8723.004775197784,0.3225701179322781
20439.789130674246,0.27,0.005575283,,,58,0.0,0.27,,,,,0.0,4.1531467,,100,4.402198,,,,4806.127738695324,,13745.677278461748,89106.46506656906,0.0,89106.46506656906,17.06606,13745.677278461748,100,,20439.789130674246,,1180000,-41.70736775604505,,,,-41.70736775604505,,-12.912912,58,,4806.127738695324,0.49926424280754
21365.365120170787,0.44,0.0039660456,,,59,0.0,0.44,,,,,0.0,-7.208675,,100,4.38773,,,,6525.251909784257,,15586.83538199916,99370.18300604564,0.0,99370.18300604564,19.07815,15586.83538199916,100,,21365.365120170787,,1200000,-34.104238918546834,,,,-34.104238918546834,,-26.286825,59,,6525.251909784257,0.44486308183778156
22317.959458951733,0.43,0.0053798268,11280.141619526325,18734.168046144223,60,0.0,0.43,0.4,0.0,62850.68977622477,18734.168046144223,0.0,22.559074,6,100,4.3724437,0.0,0.4,11280.141619526325,6783.6568050946225,10,16686.594055938862,102112.72206180824,0.0,102112.72206180824,19.47653,16686.594055938862,100,-22.966004457755922,22317.959458951733,11280.141619526325,1220000,-29.899540554176014,11280.141619526325,62850.68977622477,-22.966004457755922,-29.899540554176014,6,3.0825438,60,10,6783.6568050946225,0.3886338594294606
23067.60220940622,0.46,0.00632628,,,61,0.0,0.46,,,,,0.0,-11.048456,,100,4.3518605,,,,7836.710040002263,,18856.41421406381,90232.76435097639,0.0,90232.76435097639,20.232182,18856.41421406381,100,,23067.60220940622,,1240000,-33.75992538128329,,,,-33.75992538128329,,-31.280638,61,,7836.710040002263,0.4861582387079225
24546.075538802044,0.55,0.0078855585,,,62,0.0,0.55,,,,,0.0,4.870189,,100,4.340549,,,,9781.222762453996,,24664.04883469235,88853.971484872,0.0,88853.971484872,22.719112,24664.04883469235,100,,24546.075538802044,,1260000,-31.202975270379806,,,,-31.202975270379806,,-17.848923,62,,9781.222762453996,0.39205469795849834
23251.627574578204,0.35,0.009392879,,,63,0.0,0.35,,,,,0.0,-2.3384874,,100,4.325478,,,,6829.097055755343,,17363.640222200396,93132.50742733596,0.0,93132.50742733596,22.625929,17363.640222200396,100,,23251.627574578204,,1280000,-60.7496191110122,,,,-60.7496191110122,,-24.964417,63,,6829.097055755343,0.4152588037820846
26817.00932906683,0.61,0.009544492,,,64,0.0,0.61,,,,,0.0,26.940722,,100,4.311187,,,,9756.02084100116,,24809.752278697222,106070.94975482352,0.0,106070.94975482352,27.363785,24809.752278697222,100,,26817.00932906683,,1300000,-26.07055986852873,,,,-26.07055986852873,,-0.4230625,64,,9756.02084100116,0.39464633994287723
18125.38454218183,0.54,0.005993367,,,65,0.0,0.54,,,,,0.0,8.279187,,100,4.3012314,,,,7040.806015194484,,16448.19724549558,82090.75265997693,0.0,82090.75265997693,16.702705,16448.19724549558,100,,18125.38454218183,,1320000,-36.66133539401988,,,,-36.66133539401988,,-8.423519,65,,7040.806015194484,0.404350843443978
23243.90209469286,0.34,0.0069760317,,,66,0.0,0.34,,,,,0.0,-19.608488,,100,4.295781,,,,6714.033847300222,,18225.44461412151,101232.50490012288,0.0,101232.50490012288,19.649176,18225.44461412151,100,,23243.90209469286,,1340000,-49.177757755309216,,,,-49.177757755309216,,-39.257664,66,,6714.033847300222,0.4748188820963116
22721.467915903188,0.62,0.006934075,,,67,0.0,0.62,,,,,0.0,-3.3065233,,100,4.273606,,,,10653.504666211356,,24786.993402090186,83146.39975005614,0.0,83146.39975005614,21.10849,24786.993402090186,100,,22721.467915903188,,1360000,-31.088379536128627,,,,-31.088379536128627,,-24.415012,67,,10653.504666211356,0.42699573616993003
21211.855330594834,0.48,0.006222997,,,68,0.0,0.48,,,,,0.0,1.1096938,,100,4.2386785,,,,6244.788001326157,,15077.420132725116,91222.20848512645,0.0,91222.20848512645,18.872505,15077.420132725116,100,,21211.855330594834,,1380000,-34.64659115774326,,,,-34.64659115774326,,-17.762812,68,,6244.788001326157,0.43865541952155096
25295.532335577303,0.47,0.006247298,,,69,0.0,0.47,,,,,0.0,18.831581,,100,4.2262683,,,,8468.514282981921,,20933.977713615877,105286.85240013275,0.0,105286.85240013275,22.826275,20933.977713615877,100,,25295.532335577303,,1400000,-27.436871131624564,,,,-27.436871131624564,,-3.9946938,69,,8468.514282981921,0.3974946953492592
