GaussianMLPPolicy/Entropy,MetaTest/Average/StdReturn,MetaTest/handle-press-side-v1/NumEpisodes,handle-press-side-v1/StdReturn,Average/AverageDiscountedReturn,MetaTest/handle-press-side-v1/StdReturn,MetaTest/Average/TerminationRate,Average/MinReturn,GaussianMLPPolicy/LossBefore,handle-press-side-v1/NumEpisodes,handle-press-side-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/handle-press-side-v1/MaxReturn,handle-press-side-v1/AverageReturn,Average/SuccessRate,Average/AverageReturn,GaussianMLPPolicy/KLAfter,handle-press-side-v1/SuccessRate,Average/StdReturn,GaussianMLPPolicy/dLoss,MetaTest/handle-press-side-v1/MinReturn,GaussianMLPPolicy/KLBefore,MetaTest/handle-press-side-v1/Iteration,MetaTest/handle-press-side-v1/AverageDiscountedReturn,MetaTest/handle-press-side-v1/AverageReturn,handle-press-side-v1/Iteration,handle-press-side-v1/TerminationRate,Average/Iteration,MetaTest/Average/NumEpisodes,Average/NumEpisodes,MetaTest/Average/SuccessRate,MetaTest/Average/MaxReturn,Average/TerminationRate,MetaTest/handle-press-side-v1/SuccessRate,MetaTest/Average/MinReturn,MetaTest/Average/Iteration,Iteration,TotalEnvSteps,handle-press-side-v1/MaxReturn,Average/MaxReturn,handle-press-side-v1/MinReturn,MetaTest/Average/AverageReturn,GaussianMLPPolicy/LossAfter,MetaTest/handle-press-side-v1/TerminationRate
5.616462230682373,,,16621.56917264713,3893.3368580664514,,,-42.535878468351015,-1.1015138170478167e-06,200,3893.3368580664514,,,11217.31982698908,0.0,11217.31982698908,2.6570203317533014e-06,0.0,16621.56917264713,3.737454790098127e-09,,0.0,,,,44,0.0,44,,200,,,0.0,,,,44,3600000,91973.30886291336,91973.30886291336,-42.535878468351015,,-1.1052512718379148e-06,
5.614813327789307,,,15028.349882032271,4094.8735631915565,,,-55.25015641068756,-1.9200335827918025e-06,200,4094.8735631915565,,,11729.853873570717,0.0,11729.853873570717,8.377755875699222e-06,0.0,15028.349882032271,1.1889824236277491e-08,,0.0,,,,45,0.0,45,,200,,,0.0,,,,45,3680000,66405.38014918458,66405.38014918458,-55.25015641068756,,-1.93192340702808e-06,
5.616015434265137,,,14160.148105417384,3376.619596955728,,,-48.529503788716305,1.3620281151816016e-06,200,3376.619596955728,,,9308.08814277982,0.0,9308.08814277982,6.676978046016302e-06,0.0,14160.148105417384,9.471023076912388e-09,,0.0,,,,46,0.0,46,,200,,,0.0,,,,46,3760000,83044.9897231197,83044.9897231197,-48.529503788716305,,1.3525570921046892e-06,
5.615264892578125,,,15024.650664611749,3836.4769590244878,,,-52.87343230915153,-1.2138292504459969e-06,200,3836.4769590244878,,,10605.149357264676,0.0,10605.149357264676,1.3724716154683847e-05,0.0,15024.650664611749,1.9443405108177103e-08,,0.0,,,,47,0.0,47,,200,,,0.0,,,,47,3840000,74687.03404209395,74687.03404209395,-52.87343230915153,,-1.233272655554174e-06,
5.61231803894043,,,18097.270681843784,4068.0065794260836,,,-49.395109831854626,-3.11791040985554e-06,200,4068.0065794260836,,,11743.893210320099,0.0,11743.893210320099,8.279022949864157e-06,0.0,18097.270681843784,1.175112629425712e-08,,0.0,,,,48,0.0,48,,200,,,0.0,,,,48,3920000,78426.47641395322,78426.47641395322,-49.395109831854626,,-3.129661536149797e-06,
5.610962390899658,,,16760.489124847685,4029.9325346242967,,,-48.76006290500401,-1.963583144970471e-06,200,4029.9325346242967,,,11779.683223568183,0.0,11779.683223568183,8.015677849471103e-06,0.0,16760.489124847685,1.1346855899319053e-08,,0.0,,,,49,0.0,49,,200,,,0.0,,,,49,4000000,68907.02931563571,68907.02931563571,-48.76006290500401,,-1.97493000086979e-06,
5.610458850860596,18959.998322921758,10,15362.375503040033,3379.458797189819,18959.998322921758,0.0,-53.60839297652578,-4.4572908564077807e-07,200,3379.458797189819,12520.78031823639,59004.10040866902,10249.089161999025,0.0,10249.089161999025,7.822844781912863e-05,0.0,15362.375503040033,1.1109801789643825e-07,-17.809436359909732,0.0,5,12520.78031823639,12520.780318236386,50,0.0,50,10,200,0.0,59004.10040866902,0.0,0.0,-17.809436359909732,5,50,4080000,80545.30337639466,80545.30337639466,-53.60839297652578,12520.780318236386,-5.568271035372163e-07,0.0
5.6098127365112305,,,19798.030928314154,4892.439351064255,,,-54.373920042710886,-8.346329991582024e-07,200,4892.439351064255,,,14071.11617459578,0.005,14071.11617459578,4.916900252283085e-06,0.005,19798.030928314154,6.936829777259845e-09,,0.0,,,,51,0.0,51,,200,,,0.0,,,,51,4160000,121645.44570045781,121645.44570045781,-54.373920042710886,,-8.415698289354623e-07,
5.609997749328613,,,14973.291350467687,3294.8699917928748,,,-48.82802005953452,2.5876343556774373e-07,200,3294.8699917928748,,,9195.443879995593,0.0,9195.443879995593,1.9676543161040172e-05,0.0,14973.291350467687,2.7869106133948662e-08,,0.0,,,,52,0.0,52,,200,,,0.0,,,,52,4240000,83751.68495233417,83751.68495233417,-48.82802005953452,,2.3089432943379506e-07,
5.6109185218811035,,,13641.556967256425,2872.6542492664607,,,-45.15438354705316,1.7864610981632723e-06,200,2872.6542492664607,,,7979.239715534546,0.0,7979.239715534546,2.684437959032948e-06,0.0,13641.556967256425,3.796571945713367e-09,,0.0,,,,53,0.0,53,,200,,,0.0,,,,53,4320000,74388.00821924095,74388.00821924095,-45.15438354705316,,1.7826645262175589e-06,
5.610562324523926,,,17619.738017780634,4346.8640590195955,,,-49.54626118173325,-4.6961986299720593e-07,200,4346.8640590195955,,,12511.85610170512,0.0,12511.85610170512,3.4799097647919552e-06,0.0,17619.738017780634,4.954557653036318e-09,,0.0,,,,54,0.0,54,,200,,,0.0,,,,54,4400000,100212.42782246928,100212.42782246928,-49.54626118173325,,-4.7457442065024225e-07,
5.610964775085449,,,15488.035270380673,3877.031144772885,,,-48.52073029767093,7.408193027913512e-07,200,3877.031144772885,,,10872.18334445745,0.0,10872.18334445745,7.048870429571252e-06,0.0,15488.035270380673,9.978975867852569e-09,,0.0,,,,55,0.0,55,,200,,,0.0,,,,55,4480000,66669.93370503689,66669.93370503689,-48.52073029767093,,7.308403269234987e-07,
5.609471797943115,,,15653.769039234237,3970.901288944718,,,-60.25548854297655,-2.8362924240354914e-06,200,3970.901288944718,,,11125.57921216622,0.0,11125.57921216622,5.944782060396392e-06,0.0,15653.769039234237,8.430788511759602e-09,,0.0,,,,56,0.0,56,,200,,,0.0,,,,56,4560000,84072.19375455873,84072.19375455873,-60.25548854297655,,-2.844723212547251e-06,
5.60930061340332,,,18864.096830410006,4839.225558084732,,,-49.12328135304352,-2.564952978900692e-07,200,4839.225558084732,,,14109.90177272092,0.0,14109.90177272092,7.490193183912197e-06,0.0,18864.096830410006,1.0584329857010744e-08,,0.0,,,,57,0.0,57,,200,,,0.0,,,,57,4640000,88261.58009519038,88261.58009519038,-49.12328135304352,,-2.6707962774707994e-07,
5.610078811645508,,,18208.80789913681,3917.7619560767203,,,-52.611521044410814,1.0037862239187234e-06,200,3917.7619560767203,,,11680.995872794483,0.0,11680.995872794483,4.6162240323610604e-05,0.0,18208.80789913681,6.542614983118256e-08,,0.0,,,,58,0.0,58,,200,,,0.0,,,,58,4720000,84354.50646892951,84354.50646892951,-52.611521044410814,,9.383600740875409e-07,
5.610684871673584,,,16468.53992368531,3604.725624682702,,,-53.6666519401747,9.56199301072047e-07,200,3604.725624682702,,,10214.49649453857,0.0,10214.49649453857,2.168449827877339e-05,0.0,16468.53992368531,3.074461574215093e-08,,0.0,,,,59,0.0,59,,200,,,0.0,,,,59,4800000,99792.6593077441,99792.6593077441,-53.6666519401747,,9.254546853298962e-07,
5.609440803527832,23626.3122886059,10,16679.35038364337,4630.93513071253,23626.3122886059,0.0,-53.87332678807681,-1.2378073961372138e-06,200,4630.93513071253,14354.603256638138,79163.79819722717,13227.4165710776,0.0,13227.4165710776,1.738651576488337e-06,0.0,16679.35038364337,2.479737304383889e-09,-25.15341756634718,0.0,6,14354.603256638138,14354.603256638133,60,0.0,60,10,200,0.0,79163.79819722717,0.0,0.0,-25.15341756634718,6,60,4880000,86492.36491366236,86492.36491366236,-53.87332678807681,14354.603256638133,-1.2402871334415977e-06,0.0
5.6105217933654785,,,13171.899427815537,2693.625270553186,,,-45.6530992864462,1.7545320361023187e-06,200,2693.625270553186,,,7358.6947326679065,0.0,7358.6947326679065,1.2713909200101625e-05,0.0,13171.899427815537,1.802925453375792e-08,,0.0,,,,61,0.0,61,,200,,,0.0,,,,61,4960000,66437.71582187529,66437.71582187529,-45.6530992864462,,1.7365027815685607e-06,
