MetaTest/sweep-v1/Iteration,MetaTest/sweep-v1/AverageDiscountedReturn,policy/KL,Average/NumEpisodes,sweep-v1/MinReturn,MetaTest/sweep-v1/StdReturn,MetaTest/Average/AverageDiscountedReturn,LinearFeatureBaseline/ExplainedVariance,MetaTest/Average/MaxReturn,MetaTest/Average/AverageReturn,MetaTest/sweep-v1/AverageReturn,MetaTest/Average/SuccessRate,policy/Entropy,policy/KLBefore,MetaTest/sweep-v1/SuccessRate,MetaTest/Average/TerminationRate,sweep-v1/SuccessRate,Average/AverageDiscountedReturn,Average/MaxReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/StdReturn,policy/dLoss,sweep-v1/TerminationRate,Average/StdReturn,sweep-v1/AverageReturn,Average/AverageReturn,MetaTest/sweep-v1/MaxReturn,MetaTest/sweep-v1/MinReturn,sweep-v1/MaxReturn,MetaTest/Average/Iteration,Average/MinReturn,MetaTest/sweep-v1/NumEpisodes,policy/LossAfter,sweep-v1/Iteration,Average/Iteration,Average/SuccessRate,MetaTest/sweep-v1/TerminationRate,sweep-v1/NumEpisodes,Average/TerminationRate,sweep-v1/AverageDiscountedReturn,MetaTest/Average/MinReturn,TotalEnvSteps,sweep-v1/StdReturn,policy/LossBefore
7,16010.799658860511,0.008440561,100,-35.170608232562664,9081.093559154126,16010.799658860511,0.34687987874841475,28830.634835750378,16010.799658860511,16010.799658860511,0.0,4.371392,0.0,0.0,0.0,0.06,4373.171282887052,35607.63972161413,10,9081.093559154126,11.735249,0.0,10835.649851838427,13624.632532735583,13624.632532735583,28830.634835750378,-28.038284602827222,35607.63972161413,7,-35.170608232562664,10,-2.7249281,70,70,0.06,0.0,100,0.0,4373.171282887052,-28.038284602827222,1420000,10835.649851838427,9.010321
,,0.006521091,100,-38.423129157523476,,,0.3379977419686111,,,,,4.3622427,0.0,,,0.02,4813.376765112181,39514.5886895069,,,11.347656,0.0,11119.380983081806,15825.388985529027,15825.388985529027,,,39514.5886895069,,-38.423129157523476,,-10.07695,71,71,0.02,,100,0.0,4813.376765112181,,1440000,11119.380983081806,1.2707063
,,0.006019829,100,-33.022912651416576,,,0.3238245097711203,,,,,4.3394475,0.0,,,0.02,5518.293916457315,39189.095159978446,,,9.0121155,0.0,10703.217076877465,17473.005553686497,17473.005553686497,,,39189.095159978446,,-33.022912651416576,,-5.8010874,72,72,0.02,,100,0.0,5518.293916457315,,1460000,10703.217076877465,3.211028
,,0.006449722,100,-39.129559570332766,,,0.3052436090025491,,,,,4.318063,0.0,,,0.03,4509.2208887042,34990.97472331555,,,11.284821,0.0,11081.346066760225,14529.96482596967,14529.96482596967,,,34990.97472331555,,-39.129559570332766,,-5.257722,73,73,0.03,,100,0.0,4509.2208887042,,1480000,11081.346066760225,6.0270987
,,0.0070064454,100,-43.99890075837555,,,0.34995121820720676,,,,,4.2889323,0.0,,,0.04,4696.81195701885,33592.677560651915,,,12.984154,0.0,11610.376210694976,15203.998271294868,15203.998271294868,,,33592.677560651915,,-43.99890075837555,,-12.906232,74,74,0.04,,100,0.0,4696.81195701885,,1500000,11610.376210694976,0.077921875
,,0.0080849705,100,-41.045134338668426,,,0.3874398867116753,,,,,4.2613673,0.0,,,0.02,5122.246700007209,37061.415309990436,,,12.134764,0.0,10312.268512246064,16194.966489136958,16194.966489136958,,,37061.415309990436,,-41.045134338668426,,-26.084473,75,75,0.02,,100,0.0,5122.246700007209,,1520000,10312.268512246064,-13.949709
,,0.005962927,100,-32.82657663542687,,,0.30327394477750813,,,,,4.253258,0.0,,,0.02,5054.980269176739,33738.51784227996,,,9.911469,0.0,10118.41715085917,15766.721498632898,15766.721498632898,,,33738.51784227996,,-32.82657663542687,,-9.144347,76,76,0.02,,100,0.0,5054.980269176739,,1540000,10118.41715085917,0.76712185
,,0.0054121492,100,-44.12671180352399,,,0.2743017769844871,,,,,4.240188,0.0,,,0.01,5762.896186889963,37426.05554025761,,,12.873427,0.0,10655.9465739287,18688.66578671242,18688.66578671242,,,37426.05554025761,,-44.12671180352399,,-13.71355,77,77,0.01,,100,0.0,5762.896186889963,,1560000,10655.9465739287,-0.84012187
,,0.005774843,100,-24.036932737635446,,,0.32099699353450273,,,,,4.2334986,0.0,,,0.01,5868.808356079104,38417.68678589507,,,9.007218,0.0,10289.091091321245,18121.29590827535,18121.29590827535,,,38417.68678589507,,-24.036932737635446,,-1.6551813,78,78,0.01,,100,0.0,5868.808356079104,,1580000,10289.091091321245,7.3520374
,,0.008274042,100,-42.949434984393946,,,0.34568231834535745,,,,,4.2173843,0.0,,,0.02,5076.320353011577,42329.45817561575,,,12.645577,0.0,11583.042406885237,16719.951609928234,16719.951609928234,,,42329.45817561575,,-42.949434984393946,,-10.102864,79,79,0.02,,100,0.0,5076.320353011577,,1600000,11583.042406885237,2.5427132
8,20185.171723676624,0.00793629,100,-30.119159291087048,11278.840532754219,20185.171723676624,0.37832951413717864,32887.935006033134,20185.17172367663,20185.17172367663,0.0,4.1990285,0.0,0.0,0.0,0.01,5633.78246618511,39922.64565463525,10,11278.840532754219,10.06782,0.0,11052.468141776628,17438.86190277764,17438.86190277764,32887.935006033134,-32.59567769592792,39922.64565463525,8,-30.119159291087048,10,-9.278578,80,80,0.01,0.0,100,0.0,5633.78246618511,-32.59567769592792,1620000,11052.468141776628,0.78924143
,,0.0052359435,100,-23.64341823120937,,,0.3368781403045774,,,,,4.1748276,0.0,,,0.0,5781.824231018874,42400.39933894067,,,9.914163,0.0,10923.256037523146,18330.782466311593,18330.782466311593,,,42400.39933894067,,-23.64341823120937,,-6.924056,81,81,0.0,,100,0.0,5781.824231018874,,1640000,10923.256037523146,2.9901063
,,0.011473616,100,-44.18331731944799,,,0.40216168499644034,,,,,4.1529655,0.0,,,0.0,6475.956645408932,45444.22638861431,,,4.9989595,0.0,9966.757647489334,20812.79425358504,20812.79425358504,,,45444.22638861431,,-44.18331731944799,,4.678836,82,82,0.0,,100,0.0,6475.956645408932,,1660000,9966.757647489334,9.677795
,,0.0061508804,100,-43.67979012836953,,,0.4082813473170004,,,,,4.136428,0.0,,,0.02,5682.49888942757,36785.93905825244,,,10.219775,0.0,10399.74754997417,18611.74383794543,18611.74383794543,,,36785.93905825244,,-43.67979012836953,,-13.694275,83,83,0.02,,100,0.0,5682.49888942757,,1680000,10399.74754997417,-3.4745
,,0.0075337877,100,-44.09092486767344,,,0.36861624904787316,,,,,4.1086926,0.0,,,0.02,5935.604938296174,36772.28422232636,,,11.794163,0.0,10757.562872879156,19084.59813996756,19084.59813996756,,,36772.28422232636,,-44.09092486767344,,-5.9790125,84,84,0.02,,100,0.0,5935.604938296174,,1700000,10757.562872879156,5.81515
,,0.008008135,100,-38.91032097457846,,,0.42596594030843316,,,,,4.088447,0.0,,,0.01,5319.796498237901,46255.865944507554,,,11.602779,0.0,11902.040213558228,17270.34738910345,17270.34738910345,,,46255.865944507554,,-38.91032097457846,,-19.246092,85,85,0.01,,100,0.0,5319.796498237901,,1720000,11902.040213558228,-7.6433125
,,0.0060293283,100,-30.723444014367043,,,0.2942116332737592,,,,,4.06964,0.0,,,0.04,6287.527141241082,32628.992272933167,,,11.507531,0.0,9711.641460142058,19159.34234358571,19159.34234358571,,,32628.992272933167,,-30.723444014367043,,-8.7883625,86,86,0.04,,100,0.0,6287.527141241082,,1740000,9711.641460142058,2.7191687
,,0.004295807,100,-27.67465424426108,,,0.3895427453700727,,,,,4.040946,0.0,,,0.01,6104.045274159292,41559.44224811126,,,11.704025,0.0,10973.595269239167,18997.13061871283,18997.13061871283,,,41559.44224811126,,-27.67465424426108,,-8.8823,87,87,0.01,,100,0.0,6104.045274159292,,1760000,10973.595269239167,2.821725
,,0.008847412,100,-42.01994693794366,,,0.3289309107681473,,,,,4.0144033,0.0,,,0.01,5416.434016020759,35104.62822615395,,,9.6603565,0.0,10223.462896897548,16811.76045545734,16811.76045545734,,,35104.62822615395,,-42.01994693794366,,-3.0205812,88,88,0.01,,100,0.0,5416.434016020759,,1780000,10223.462896897548,6.639775
,,0.006476383,100,-25.56496917669198,,,0.3688689887432314,,,,,3.9992058,0.0,,,0.0,5830.537737814844,36780.8105142228,,,9.081181,0.0,9354.482103160253,17904.478696029466,17904.478696029466,,,36780.8105142228,,-25.56496917669198,,-6.9776483,89,89,0.0,,100,0.0,5830.537737814844,,1800000,9354.482103160253,2.1035328
9,20638.963852048088,0.005645814,100,-43.78606424622387,7779.847570353304,20638.963852048088,0.3430071231444387,30540.698733282163,20638.96385204809,20638.96385204809,0.0,3.9660308,0.0,0.0,0.0,0.01,6092.08696836934,39933.47384621856,10,7779.847570353304,13.341475,0.0,10449.040617587818,18972.969507099213,18972.969507099213,30540.698733282163,5510.035397148513,39933.47384621856,9,-43.78606424622387,10,-6.336931,90,90,0.01,0.0,100,0.0,6092.08696836934,5510.035397148513,1820000,10449.040617587818,7.004544
,,0.010361519,100,-27.16026194226474,,,0.2597909666764655,,,,,3.9544263,0.0,,,0.04,6504.209518772939,45904.41720720243,,,9.505106,0.0,10128.623167342419,20824.966662255723,20824.966662255723,,,45904.41720720243,,-27.16026194226474,,-7.5933876,91,91,0.04,,100,0.0,6504.209518772939,,1840000,10128.623167342419,1.9117187
,,0.0068927347,100,-31.05599872862944,,,0.33627062860200263,,,,,3.9529278,0.0,,,0.01,6524.918163008672,36122.784362665894,,,10.914002,0.0,10312.103363194652,20065.50114140287,20065.50114140287,,,36122.784362665894,,-31.05599872862944,,-2.0834227,92,92,0.01,,100,0.0,6524.918163008672,,1860000,10312.103363194652,8.83058
,,0.005794584,100,-36.073536420539305,,,0.4779045622418254,,,,,3.94305,0.0,,,0.01,6015.206156772698,38623.24073580215,,,9.916919,0.0,10219.618682333263,18800.77979861928,18800.77979861928,,,38623.24073580215,,-36.073536420539305,,-11.754417,93,93,0.01,,100,0.0,6015.206156772698,,1880000,10219.618682333263,-1.8374984
,,0.006122924,100,-44.90182975176797,,,0.42541801363055143,,,,,3.9292,0.0,,,0.0,6310.75520566413,45381.32512242435,,,9.256643,0.0,11450.841085188149,20260.533361486378,20260.533361486378,,,45381.32512242435,,-44.90182975176797,,-16.706856,94,94,0.0,,100,0.0,6310.75520566413,,1900000,11450.841085188149,-7.4502125
,,0.008647251,100,-48.321240640588925,,,0.45320010217333717,,,,,3.9037015,0.0,,,0.0,6198.833249312048,39272.892447848615,,,10.019431,0.0,10664.389145763562,19040.107848688796,19040.107848688796,,,39272.892447848615,,-48.321240640588925,,-6.142031,95,95,0.0,,100,0.0,6198.833249312048,,1920000,10664.389145763562,3.8774
,,0.014915558,100,-41.35881150284438,,,0.43118356546125824,,,,,3.8811262,0.0,,,0.01,5546.122842236323,41843.49952385999,,,0.20984697,0.0,11611.188153330635,17124.49448221579,17124.49448221579,,,41843.49952385999,,-41.35881150284438,,2.769475,96,96,0.01,,100,0.0,5546.122842236323,,1940000,11611.188153330635,2.979322
,,0.007828333,100,-35.528695582498806,,,0.4061877299381902,,,,,3.8662374,0.0,,,0.02,4804.084123931594,41091.02112061949,,,10.9547825,0.0,10762.027497509203,14944.65169749972,14944.65169749972,,,41091.02112061949,,-35.528695582498806,,-16.838696,97,97,0.02,,100,0.0,4804.084123931594,,1960000,10762.027497509203,-5.8839126
,,0.022550965,100,-30.873045220945702,,,0.4062234133747963,,,,,3.8487203,0.0,,,0.0,6103.074431669036,41453.13735771314,,,-5.4656343,0.0,10229.311263522535,18728.959620438272,18728.959620438272,,,41453.13735771314,,-30.873045220945702,,-7.9255466,98,98,0.0,,100,0.0,6103.074431669036,,1980000,10229.311263522535,-13.391181
,,0.008454796,100,-32.99739575231715,,,0.35242421705594773,,,,,3.827595,0.0,,,0.01,6442.15572763497,40537.25897284956,,,10.673987,0.0,11593.328964590315,20221.070791665803,20221.070791665803,,,40537.25897284956,,-32.99739575231715,,-15.144336,99,99,0.01,,100,0.0,6442.15572763497,,2000000,11593.328964590315,-4.4703484
