MetaTest/Average/NumTrajs,MetaTest/Average/AverageReturn,MetaTest/Average/MinReturn,MetaTest/Average/MaxReturn,MetaTest/window-open-v1/MinReturn,MetaTest/window-open-v1/NumTrajs,MetaTest/Average/TerminationRate,MetaTest/Average/SuccessRate,MetaTest/Average/Iteration,MetaTest/window-open-v1/MaxReturn,MetaTest/window-open-v1/StdReturn,TotalEnvSteps,MetaTest/window-open-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/window-open-v1/SuccessRate,MetaTest/window-open-v1/Iteration,MetaTest/window-open-v1/AverageReturn,MetaTest/Average/StdReturn,MetaTest/window-open-v1/TerminationRate
10,51836.83843030456,-62.03946174178292,139122.32592819352,-62.03946174178292,10,0.0,0.5,121,139122.32592819352,54328.59153398784,3128000,51836.83843030453,51836.83843030453,0.5,121,51836.83843030456,54328.59153398784,0.0
10,82559.74008752992,-53.557309655374205,168185.01183310765,-53.557309655374205,10,0.0,0.7,122,168185.01183310765,58600.60303946618,3152000,82559.7400875299,82559.7400875299,0.7,122,82559.74008752992,58600.60303946618,0.0
10,59554.81400698072,-40.02940256173268,182185.04266824023,-40.02940256173268,10,0.0,0.4,123,182185.04266824023,74596.11429412414,3176000,59554.81400698074,59554.81400698074,0.4,123,59554.81400698072,74596.11429412414,0.0
10,62103.144789483995,-25.712918997477832,140097.82388531548,-25.712918997477832,10,0.0,0.7,124,140097.82388531548,55345.281525544626,3200000,62103.14478948398,62103.14478948398,0.7,124,62103.144789483995,55345.281525544626,0.0
10,53969.64396719367,-61.16645371299217,141986.35605651131,-61.16645371299217,10,0.0,0.6,125,141986.35605651131,53565.02809791141,3224000,53969.64396719367,53969.64396719367,0.6,125,53969.64396719367,53565.02809791141,0.0
10,74018.80521065916,-60.16291991388743,178888.1812918241,-60.16291991388743,10,0.0,0.5,126,178888.1812918241,72490.0126807628,3248000,74018.80521065918,74018.80521065918,0.5,126,74018.80521065916,72490.0126807628,0.0
10,57287.653022113605,-60.41219260559863,170026.65419254504,-60.41219260559863,10,0.0,0.6,127,170026.65419254504,70343.31280563382,3272000,57287.65302211364,57287.65302211364,0.6,127,57287.653022113605,70343.31280563382,0.0
10,71512.46560849377,-56.50195392025707,195643.75106354224,-56.50195392025707,10,0.0,0.6,128,195643.75106354224,75911.47658093744,3296000,71512.46560849377,71512.46560849377,0.6,128,71512.46560849377,75911.47658093744,0.0
10,48427.09634307692,-62.5768341604476,160087.2452517595,-62.5768341604476,10,0.0,0.4,129,160087.2452517595,62353.59621307684,3320000,48427.09634307693,48427.09634307693,0.4,129,48427.09634307692,62353.59621307684,0.0
10,65840.23057162504,-65.30113678768112,193847.3639824968,-65.30113678768112,10,0.0,0.4,130,193847.3639824968,82237.58420246771,3344000,65840.23057162506,65840.23057162506,0.4,130,65840.23057162504,82237.58420246771,0.0
10,75672.31490332723,-55.54171242741298,146266.55626116664,-55.54171242741298,10,0.0,0.8,131,146266.55626116664,53722.719493100856,3368000,75672.3149033272,75672.3149033272,0.8,131,75672.31490332723,53722.719493100856,0.0
10,50271.48995336557,-66.18319187108722,167103.89072819796,-66.18319187108722,10,0.0,0.4,132,167103.89072819796,63764.35171266169,3392000,50271.489953365555,50271.489953365555,0.4,132,50271.48995336557,63764.35171266169,0.0
10,52614.47876368485,-66.715390554611,141834.0759568359,-66.715390554611,10,0.0,0.5,133,141834.0759568359,58669.27575826002,3416000,52614.47876368485,52614.47876368485,0.5,133,52614.47876368485,58669.27575826002,0.0
10,82539.54700653015,-68.20496101930758,173756.75103909647,-68.20496101930758,10,0.0,0.7,134,173756.75103909647,66308.73604931794,3440000,82539.54700653013,82539.54700653013,0.7,134,82539.54700653015,66308.73604931794,0.0
10,59983.45898853648,-49.560236897101476,160574.60728624478,-49.560236897101476,10,0.0,0.8,135,160574.60728624478,74194.31718264456,3464000,59983.45898853644,59983.45898853644,0.8,135,59983.45898853648,74194.31718264456,0.0
10,95314.56446042618,-47.68651120659004,181911.088369103,-47.68651120659004,10,0.0,0.6,136,181911.088369103,80792.6666927478,3488000,95314.56446042619,95314.56446042619,0.6,136,95314.56446042618,80792.6666927478,0.0
10,121334.60654123519,-59.95860093189399,160411.2566974657,-59.95860093189399,10,0.0,0.9,137,160411.2566974657,42978.07962162299,3512000,121334.60654123519,121334.60654123519,0.9,137,121334.60654123519,42978.07962162299,0.0
10,84195.14507181462,-56.077837854541045,177126.3202734324,-56.077837854541045,10,0.0,0.7,138,177126.3202734324,69746.02644609855,3536000,84195.14507181462,84195.14507181462,0.7,138,84195.14507181462,69746.02644609855,0.0
10,68351.6742012465,-67.13020876626796,159656.9444836701,-67.13020876626796,10,0.0,0.5,139,159656.9444836701,71810.28484270045,3560000,68351.6742012465,68351.6742012465,0.5,139,68351.6742012465,71810.28484270045,0.0
10,81303.09617952348,-59.75393892267292,165339.04433252788,-59.75393892267292,10,0.0,0.6,140,165339.04433252788,69004.56522550684,3584000,81303.09617952345,81303.09617952345,0.6,140,81303.09617952348,69004.56522550684,0.0
10,116927.71938644788,-57.00386436893817,163192.39202462963,-57.00386436893817,10,0.0,0.9,141,163192.39202462963,56307.987329836746,3608000,116927.71938644788,116927.71938644788,0.9,141,116927.71938644788,56307.987329836746,0.0
10,101630.4855636805,-45.5676386819336,163006.1127224143,-45.5676386819336,10,0.0,0.7,142,163006.1127224143,66820.2983327357,3632000,101630.4855636805,101630.4855636805,0.7,142,101630.4855636805,66820.2983327357,0.0
10,68475.57441181314,-60.235981119744935,151473.10497345976,-60.235981119744935,10,0.0,0.5,143,151473.10497345976,67659.59778413494,3656000,68475.57441181308,68475.57441181308,0.5,143,68475.57441181314,67659.59778413494,0.0
10,78197.92321593799,-65.96242000213299,180672.7577419485,-65.96242000213299,10,0.0,0.5,144,180672.7577419485,78647.17888938388,3680000,78197.923215938,78197.923215938,0.5,144,78197.92321593799,78647.17888938388,0.0
10,111984.5789482774,-65.14966098205451,185293.6575588499,-65.14966098205451,10,0.0,0.7,145,185293.6575588499,75372.83099075149,3704000,111984.57894827737,111984.57894827737,0.7,145,111984.5789482774,75372.83099075149,0.0
10,71570.92875473881,-48.646103245320276,174932.22227488284,-48.646103245320276,10,0.0,0.5,146,174932.22227488284,73054.41085427707,3728000,71570.92875473885,71570.92875473885,0.5,146,71570.92875473881,73054.41085427707,0.0
10,100050.2327768578,-44.19325182272501,176785.7899263444,-44.19325182272501,10,0.0,0.7,147,176785.7899263444,67208.61954859259,3752000,100050.2327768578,100050.2327768578,0.7,147,100050.2327768578,67208.61954859259,0.0
10,110565.72309423082,-51.2340802124427,199168.54538252245,-51.2340802124427,10,0.0,0.8,148,199168.54538252245,75510.39615386215,3776000,110565.72309423082,110565.72309423082,0.8,148,110565.72309423082,75510.39615386215,0.0
10,104212.39022785764,-41.75412486610768,171388.17106900114,-41.75412486610768,10,0.0,0.9,149,171388.17106900114,64948.0426288785,3800000,104212.39022785763,104212.39022785763,0.9,149,104212.39022785764,64948.0426288785,0.0
10,104940.39698984768,-48.330999025044555,154796.19978311984,-48.330999025044555,10,0.0,0.8,150,154796.19978311984,49817.55891109287,3824000,104940.3969898477,104940.3969898477,0.8,150,104940.39698984768,49817.55891109287,0.0
10,49462.25785705986,-64.50967720093927,173439.95728864716,-64.50967720093927,10,0.0,0.4,151,173439.95728864716,73552.08758765332,3848000,49462.25785705987,49462.25785705987,0.4,151,49462.25785705986,73552.08758765332,0.0
10,89762.77461378218,-60.5861876321654,171825.5482555715,-60.5861876321654,10,0.0,0.7,152,171825.5482555715,65148.10127126934,3872000,89762.77461378221,89762.77461378221,0.7,152,89762.77461378218,65148.10127126934,0.0
10,77344.6493517607,-60.41651811051621,180376.2035762386,-60.41651811051621,10,0.0,0.7,153,180376.2035762386,77064.82016266839,3896000,77344.6493517607,77344.6493517607,0.7,153,77344.6493517607,77064.82016266839,0.0
10,101514.30335665634,-45.64385665006618,169246.2636053929,-45.64385665006618,10,0.0,0.8,154,169246.2636053929,60358.54385209251,3920000,101514.30335665632,101514.30335665632,0.8,154,101514.30335665634,60358.54385209251,0.0
10,77866.51274234538,-63.795161886266435,143859.26639820245,-63.795161886266435,10,0.0,0.7,155,143859.26639820245,59009.50136688238,3944000,77866.51274234537,77866.51274234537,0.7,155,77866.51274234538,59009.50136688238,0.0
10,76423.64363534146,-54.138520318113756,192260.94150911117,-54.138520318113756,10,0.0,0.6,156,192260.94150911117,78291.3023415593,3968000,76423.64363534149,76423.64363534149,0.6,156,76423.64363534146,78291.3023415593,0.0
10,77535.62582260158,-55.51977786157579,146960.12404969687,-55.51977786157579,10,0.0,0.6,157,146960.12404969687,63787.77108266947,3992000,77535.6258226016,77535.6258226016,0.6,157,77535.62582260158,63787.77108266947,0.0
10,129849.22215043628,-48.046336602462866,196429.0461694079,-48.046336602462866,10,0.0,0.9,158,196429.0461694079,51069.74574552458,4016000,129849.22215043625,129849.22215043625,0.9,158,129849.22215043628,51069.74574552458,0.0
10,152036.6409098988,99158.62437686158,175475.5755475277,99158.62437686158,10,0.0,1.0,159,175475.5755475277,22341.477486784795,4040000,152036.64090989874,152036.64090989874,1.0,159,152036.6409098988,22341.477486784795,0.0
10,95553.7697237375,-53.1218442292062,156227.4521675528,-53.1218442292062,10,0.0,0.7,160,156227.4521675528,63989.632636074595,4064000,95553.76972373748,95553.76972373748,0.7,160,95553.7697237375,63989.632636074595,0.0
10,51325.62626400981,-60.79739991935042,149496.1677552866,-60.79739991935042,10,0.0,0.4,161,149496.1677552866,64061.08023587277,4088000,51325.626264009814,51325.626264009814,0.4,161,51325.62626400981,64061.08023587277,0.0
10,86418.94912642683,-50.647776510371095,162797.17156602148,-50.647776510371095,10,0.0,0.7,162,162797.17156602148,72111.37948688144,4112000,86418.94912642681,86418.94912642681,0.7,162,86418.94912642683,72111.37948688144,0.0
10,92704.77361522659,-46.51203876137601,158641.8010917897,-46.51203876137601,10,0.0,0.8,163,158641.8010917897,57689.38738693865,4136000,92704.77361522656,92704.77361522656,0.8,163,92704.77361522659,57689.38738693865,0.0
10,87185.7501747864,-58.47493651100204,165725.07010182115,-58.47493651100204,10,0.0,0.7,164,165725.07010182115,60989.38347531469,4160000,87185.75017478642,87185.75017478642,0.7,164,87185.7501747864,60989.38347531469,0.0
10,98707.18272325248,-47.682168739740675,166693.70766238263,-47.682168739740675,10,0.0,0.9,165,166693.70766238263,42583.95870604761,4184000,98707.18272325248,98707.18272325248,0.9,165,98707.18272325248,42583.95870604761,0.0
10,114765.69142206051,-47.95785785388194,192785.08642806957,-47.95785785388194,10,0.0,0.8,166,192785.08642806957,63971.59872921638,4208000,114765.69142206057,114765.69142206057,0.8,166,114765.69142206051,63971.59872921638,0.0
10,120994.6149072173,-53.93532044364357,180638.1564192981,-53.93532044364357,10,0.0,0.8,167,180638.1564192981,59182.027048749,4232000,120994.61490721733,120994.61490721733,0.8,167,120994.6149072173,59182.027048749,0.0
10,83597.24981249319,-62.710178726144605,150499.29386442323,-62.710178726144605,10,0.0,0.7,168,150499.29386442323,57409.025933893696,4256000,83597.24981249322,83597.24981249322,0.7,168,83597.24981249319,57409.025933893696,0.0
10,124889.16284463546,-19.360801315176012,162160.12160257914,-19.360801315176012,10,0.0,0.9,169,162160.12160257914,44537.72080686703,4280000,124889.16284463543,124889.16284463543,0.9,169,124889.16284463546,44537.72080686703,0.0
10,96330.69135399663,-62.138573850581935,139416.83192030573,-62.138573850581935,10,0.0,0.8,170,139416.83192030573,56224.48300377786,4304000,96330.6913539966,96330.6913539966,0.8,170,96330.69135399663,56224.48300377786,0.0
10,86825.37247708932,-45.67025026898812,160364.83649054912,-45.67025026898812,10,0.0,0.8,171,160364.83649054912,60252.68259695068,4328000,86825.37247708932,86825.37247708932,0.8,171,86825.37247708932,60252.68259695068,0.0
10,108999.85570843972,-54.27941226538288,177007.93012447946,-54.27941226538288,10,0.0,0.8,172,177007.93012447946,58199.75699577727,4352000,108999.85570843969,108999.85570843969,0.8,172,108999.85570843972,58199.75699577727,0.0
10,91511.2072168299,-61.40625503373551,152963.40488671814,-61.40625503373551,10,0.0,0.8,173,152963.40488671814,64034.5179040376,4376000,91511.20721682992,91511.20721682992,0.8,173,91511.2072168299,64034.5179040376,0.0
10,95867.03219455863,-57.44486089793447,155565.29392955056,-57.44486089793447,10,0.0,0.7,174,155565.29392955056,60972.37134474085,4400000,95867.03219455868,95867.03219455868,0.7,174,95867.03219455863,60972.37134474085,0.0
10,105131.50736738768,-21.033323272024845,178224.4556946922,-21.033323272024845,10,0.0,1.0,175,178224.4556946922,44897.745605679884,4424000,105131.50736738762,105131.50736738762,1.0,175,105131.50736738768,44897.745605679884,0.0
10,79889.18578932346,-54.57805040551959,142172.21764323808,-54.57805040551959,10,0.0,0.7,176,142172.21764323808,63090.277206029605,4448000,79889.18578932348,79889.18578932348,0.7,176,79889.18578932346,63090.277206029605,0.0
10,72719.69137027938,2521.2085636667925,154533.92796822317,2521.2085636667925,10,0.0,0.8,177,154533.92796822317,55355.79242229602,4472000,72719.69137027938,72719.69137027938,0.8,177,72719.69137027938,55355.79242229602,0.0
10,107982.647405142,-68.10261634920073,172032.05508046175,-68.10261634920073,10,0.0,0.8,178,172032.05508046175,56950.218942749416,4496000,107982.64740514201,107982.64740514201,0.8,178,107982.647405142,56950.218942749416,0.0
10,68121.22600474194,-66.88322316079541,171145.22931326157,-66.88322316079541,10,0.0,0.8,179,171145.22931326157,65952.89900798522,4520000,68121.22600474193,68121.22600474193,0.8,179,68121.22600474194,65952.89900798522,0.0
10,78238.5967698552,-57.64099931083823,159359.49223235366,-57.64099931083823,10,0.0,0.7,180,159359.49223235366,60683.701490334,4544000,78238.59676985521,78238.59676985521,0.7,180,78238.5967698552,60683.701490334,0.0
10,66353.63785012133,-56.02210897120063,144058.90921320082,-56.02210897120063,10,0.0,0.5,181,144058.90921320082,64468.24816529042,4568000,66353.63785012133,66353.63785012133,0.5,181,66353.63785012133,64468.24816529042,0.0
10,70354.96147876771,-66.31300009635018,157267.3219372963,-66.31300009635018,10,0.0,0.5,182,157267.3219372963,69593.49629547077,4592000,70354.96147876776,70354.96147876776,0.5,182,70354.96147876771,69593.49629547077,0.0
10,100483.88103902241,-64.66487124350628,173955.30844324583,-64.66487124350628,10,0.0,0.9,183,173955.30844324583,61593.65766738266,4616000,100483.88103902241,100483.88103902241,0.9,183,100483.88103902241,61593.65766738266,0.0
10,95787.70923868302,-36.05421034966475,162462.64281619588,-36.05421034966475,10,0.0,0.8,184,162462.64281619588,62172.65938904302,4640000,95787.70923868302,95787.70923868302,0.8,184,95787.70923868302,62172.65938904302,0.0
10,72687.42533082722,-63.411948119520225,146373.12623111787,-63.411948119520225,10,0.0,0.6,185,146373.12623111787,61182.58106061259,4664000,72687.42533082723,72687.42533082723,0.6,185,72687.42533082722,61182.58106061259,0.0
10,81402.90874258359,-49.27529751992009,150825.83703275205,-49.27529751992009,10,0.0,0.6,186,150825.83703275205,66955.53131103651,4688000,81402.90874258358,81402.90874258358,0.6,186,81402.90874258359,66955.53131103651,0.0
10,111613.74301739006,-55.84776765143351,176969.27875415471,-55.84776765143351,10,0.0,0.8,187,176969.27875415471,60846.77964636621,4712000,111613.74301739011,111613.74301739011,0.8,187,111613.74301739006,60846.77964636621,0.0
10,65808.27348727788,-68.10602753434222,148792.428736767,-68.10602753434222,10,0.0,0.5,188,148792.428736767,66017.46800468082,4736000,65808.27348727788,65808.27348727788,0.5,188,65808.27348727788,66017.46800468082,0.0
10,80563.31643978255,-57.2907920754983,145915.7752689954,-57.2907920754983,10,0.0,0.7,189,145915.7752689954,66512.77653823249,4760000,80563.31643978252,80563.31643978252,0.7,189,80563.31643978255,66512.77653823249,0.0
10,98251.00277561751,-51.37151944763059,146593.47906737984,-51.37151944763059,10,0.0,0.8,190,146593.47906737984,51215.10539506174,4784000,98251.0027756175,98251.0027756175,0.8,190,98251.00277561751,51215.10539506174,0.0
10,62064.728098904874,-36.76814307919875,176720.74294618965,-36.76814307919875,10,0.0,0.5,191,176720.74294618965,71063.79467654771,4808000,62064.728098904874,62064.728098904874,0.5,191,62064.728098904874,71063.79467654771,0.0
10,100360.89194248345,-41.95001357124092,174006.7923536362,-41.95001357124092,10,0.0,0.8,192,174006.7923536362,57330.44377083957,4832000,100360.89194248345,100360.89194248345,0.8,192,100360.89194248345,57330.44377083957,0.0
10,58832.86393003714,-40.81244422045754,143000.6626231964,-40.81244422045754,10,0.0,0.6,193,143000.6626231964,57080.41895778592,4856000,58832.86393003713,58832.86393003713,0.6,193,58832.86393003714,57080.41895778592,0.0
10,57079.555432063666,-63.763078612108764,178791.21151137262,-63.763078612108764,10,0.0,0.6,194,178791.21151137262,67909.9808249922,4880000,57079.555432063644,57079.555432063644,0.6,194,57079.555432063666,67909.9808249922,0.0
10,102339.73213896612,-34.36441733472882,151884.28180072305,-34.36441733472882,10,0.0,0.8,195,151884.28180072305,52381.549314024625,4904000,102339.73213896615,102339.73213896615,0.8,195,102339.73213896612,52381.549314024625,0.0
10,88462.0838011954,-57.05581301439489,164274.91448370856,-57.05581301439489,10,0.0,0.7,196,164274.91448370856,74285.55583866847,4928000,88462.08380119539,88462.08380119539,0.7,196,88462.0838011954,74285.55583866847,0.0
10,77717.35209655597,-46.039461688609805,178117.03592380552,-46.039461688609805,10,0.0,0.6,197,178117.03592380552,71867.56607669045,4952000,77717.35209655599,77717.35209655599,0.6,197,77717.35209655597,71867.56607669045,0.0
10,48977.13176520409,-41.5627116487178,161350.5749195282,-41.5627116487178,10,0.0,0.5,198,161350.5749195282,62074.13970825888,4976000,48977.13176520409,48977.13176520409,0.5,198,48977.13176520409,62074.13970825888,0.0
10,78445.53255484515,-66.46552223010043,159185.3159398051,-66.46552223010043,10,0.0,0.6,199,159185.3159398051,67152.8681488237,5000000,78445.5325548452,78445.5325548452,0.6,199,78445.53255484515,67152.8681488237,0.0
