Iteration,peg-unplug-side-v1/NumEpisodes,MetaTest/Average/AverageReturn,Average/AverageReturn,MetaTest/peg-unplug-side-v1/StdReturn,peg-unplug-side-v1/SuccessRate,Average/TerminationRate,GaussianMLPPolicy/KLAfter,MetaTest/Average/SuccessRate,GaussianMLPPolicy/KLBefore,MetaTest/Average/MinReturn,peg-unplug-side-v1/Iteration,Average/AverageDiscountedReturn,GaussianMLPPolicy/dLoss,GaussianMLPPolicy/LossBefore,MetaTest/peg-unplug-side-v1/Iteration,MetaTest/peg-unplug-side-v1/MinReturn,MetaTest/Average/AverageDiscountedReturn,Average/Iteration,peg-unplug-side-v1/TerminationRate,MetaTest/peg-unplug-side-v1/AverageReturn,MetaTest/Average/TerminationRate,MetaTest/Average/MaxReturn,TotalEnvSteps,peg-unplug-side-v1/AverageDiscountedReturn,MetaTest/peg-unplug-side-v1/TerminationRate,MetaTest/peg-unplug-side-v1/AverageDiscountedReturn,MetaTest/Average/Iteration,peg-unplug-side-v1/MaxReturn,peg-unplug-side-v1/StdReturn,Average/NumEpisodes,Average/StdReturn,Average/MinReturn,peg-unplug-side-v1/MinReturn,Average/MaxReturn,MetaTest/Average/StdReturn,MetaTest/peg-unplug-side-v1/NumEpisodes,Average/SuccessRate,MetaTest/peg-unplug-side-v1/SuccessRate,GaussianMLPPolicy/Entropy,peg-unplug-side-v1/AverageReturn,MetaTest/Average/NumEpisodes,MetaTest/peg-unplug-side-v1/MaxReturn,GaussianMLPPolicy/LossAfter
95,200,24590.72186996079,18917.10517139024,0.0,0.0,0.0,1.4515289876726456e-05,0.0,0.0,24590.72186996079,95,7072.786425929304,2.0559127733577043e-08,3.0981641430116724e-06,95,24590.72186996079,24590.721869960784,95,0.0,24590.72186996079,0.0,24590.72186996079,7680000,7072.786425929304,0.0,24590.721869960784,95,27208.875649799313,5165.9669341186955,200,5165.9669341186955,-18.105814537482235,-18.105814537482235,27208.875649799313,0.0,1,0.0,0.0,5.699475288391113,18917.10517139024,1,24590.72186996079,3.0776050152780954e-06
96,200,21692.31863577319,19603.22091754613,0.0,0.0,0.0,4.760180217999732e-06,0.0,0.0,21692.31863577319,96,7242.235232876509,6.745949576725252e-09,2.145183088941849e-06,96,21692.31863577319,21692.318635773194,96,0.0,21692.31863577319,0.0,21692.31863577319,7760000,7242.235232876509,0.0,21692.318635773194,96,39387.5169813157,5513.678596004918,200,5513.678596004918,-15.916015687692907,-15.916015687692907,39387.5169813157,0.0,1,0.0,0.0,5.6996283531188965,19603.22091754613,1,21692.31863577319,2.1384371393651236e-06
97,200,21352.15596680946,19085.616215499154,0.0,0.0,0.0,1.8361564798397012e-05,0.0,0.0,21352.15596680946,97,7061.751385197546,2.6038151190732606e-08,-2.619253336888505e-06,97,21352.15596680946,21352.15596680946,97,0.0,21352.15596680946,0.0,21352.15596680946,7840000,7061.751385197546,0.0,21352.15596680946,97,26840.02805774074,5197.689760660791,200,5197.689760660791,-17.19603840353391,-17.19603840353391,26840.02805774074,0.0,1,0.0,0.0,5.698608875274658,19085.616215499154,1,21352.15596680946,-2.6452914880792378e-06
98,200,20967.036693774993,18879.588916953566,0.0,0.0,0.0,2.52098993769323e-06,0.0,0.0,20967.036693774993,98,7054.390266910603,3.611376087064855e-09,-1.4747602108400315e-06,98,20967.036693774993,20967.036693774993,98,0.0,20967.036693774993,0.0,20967.036693774993,7920000,7054.390266910603,0.0,20967.036693774993,98,37490.69387767655,6363.897395967533,200,6363.897395967533,-16.0682453578798,-16.0682453578798,37490.69387767655,0.0,1,0.0,0.0,5.698478698730469,18879.588916953566,1,20967.036693774993,-1.4783715869270964e-06
99,200,20971.239567362423,18766.100348438267,0.0,0.0,0.0,3.211201374142547e-06,0.0,0.0,20971.239567362423,99,6974.538166715514,4.551452548184898e-09,1.7119451740654767e-06,99,20971.239567362423,20971.23956736244,99,0.0,20971.239567362423,0.0,20971.239567362423,8000000,6974.538166715514,0.0,20971.23956736244,99,35244.2468919065,5862.552054586418,200,5862.552054586418,-17.216150238455338,-17.216150238455338,35244.2468919065,0.0,1,0.0,0.0,5.698890686035156,18766.100348438267,1,20971.239567362423,1.7073937215172919e-06
100,200,23638.998376823394,19101.48389429569,0.0,0.0,0.0,1.880824493127875e-05,0.0,0.0,23638.998376823394,100,7096.455383410843,2.667161425051745e-08,1.1150884802191285e-06,100,23638.998376823394,23638.998376823412,100,0.0,23638.998376823394,0.0,23638.998376823394,8080000,7096.455383410843,0.0,23638.998376823412,100,42660.57127580815,5530.826682072247,200,5530.826682072247,-16.354738849269214,-16.354738849269214,42660.57127580815,0.0,1,0.0,0.0,5.699375629425049,19101.48389429569,1,23638.998376823394,1.088416865968611e-06
101,200,23560.20786816511,19250.244247200117,0.0,0.0,0.0,1.693039303063415e-05,0.0,0.0,23560.20786816511,101,7149.573888350772,2.398837750661187e-08,-3.895032932632603e-06,101,23560.20786816511,23560.20786816512,101,0.0,23560.20786816511,0.0,23560.20786816511,8160000,7149.573888350772,0.0,23560.20786816512,101,37901.88667102547,5820.497089345418,200,5820.497089345418,-16.723359995037406,-16.723359995037406,37901.88667102547,0.0,1,0.0,0.0,5.698011875152588,19250.244247200117,1,23560.20786816511,-3.919021310139215e-06
102,200,22129.846926466234,18467.262766026925,0.0,0.0,0.0,9.528793270874303e-06,0.0,0.0,22129.846926466234,102,6902.3092336564405,1.350645106867887e-08,-2.4262394617835525e-06,102,22129.846926466234,22129.846926466234,102,0.0,22129.846926466234,0.0,22129.846926466234,8240000,6902.3092336564405,0.0,22129.846926466234,102,34421.10147826268,5539.420029093402,200,5539.420029093402,-17.496363803319422,-17.496363803319422,34421.10147826268,0.0,1,0.0,0.0,5.696946144104004,18467.262766026925,1,22129.846926466234,-2.4397459128522314e-06
103,200,19721.359219661867,19035.65331572505,0.0,0.0,0.0,7.926299986138474e-06,0.0,0.0,19721.359219661867,103,7074.551160808041,1.1253632692387328e-08,-2.1017194740124978e-07,103,19721.359219661867,19721.359219661892,103,0.0,19721.359219661867,0.0,19721.359219661867,8320000,7074.551160808041,0.0,19721.359219661892,103,39420.506051342,5616.356408164853,200,5616.356408164853,-19.206223279598575,-19.206223279598575,39420.506051342,0.0,1,0.0,0.0,5.696884632110596,19035.65331572505,1,19721.359219661867,-2.214255800936371e-07
104,200,19343.935485577516,18723.638269427553,0.0,0.0,0.0,1.3799539374304004e-05,0.0,0.0,19343.935485577516,104,7060.143131825775,1.9560189912226633e-08,-3.913989132797724e-07,104,19343.935485577516,19343.935485577502,104,0.0,19343.935485577516,0.0,19343.935485577516,8400000,7060.143131825775,0.0,19343.935485577502,104,31596.63912161961,5439.20065840474,200,5439.20065840474,-19.27740519304498,-19.27740519304498,31596.63912161961,0.0,1,0.0,0.0,5.69671630859375,18723.638269427553,1,19343.935485577516,-4.10959103191999e-07
105,200,13320.954678530516,19249.522320854838,0.0,0.005,0.0,3.7457157304743305e-05,0.0,0.0,13320.954678530516,105,7183.7758417717905,5.3152234613662586e-08,-4.786263161804527e-06,105,13320.954678530516,13320.954678530512,105,0.0,13320.954678530516,0.0,13320.954678530516,8480000,7183.7758417717905,0.0,13320.954678530512,105,27685.072476347523,4759.440413818071,200,4759.440413818071,-17.301034681109353,-17.301034681109353,27685.072476347523,0.0,1,0.005,0.0,5.691281795501709,19249.522320854838,1,13320.954678530516,-4.83941539641819e-06
106,200,22730.18797301117,18860.483682924954,0.0,0.0,0.0,1.7004815163090825e-05,0.0,0.0,22730.18797301117,106,6981.525444917269,2.4106384444166906e-08,-3.2301879855367588e-06,106,22730.18797301117,22730.187973011154,106,0.0,22730.18797301117,0.0,22730.18797301117,8560000,6981.525444917269,0.0,22730.187973011154,106,30810.287599643092,5888.068592824596,200,5888.068592824596,-27.77334238362548,-27.77334238362548,30810.287599643092,0.0,1,0.0,0.0,5.690114974975586,18860.483682924954,1,22730.18797301117,-3.2542943699809257e-06
107,200,7873.406253027607,19170.634399092545,0.0,0.0,0.0,6.400734946510056e-06,0.0,0.0,7873.406253027607,107,7113.161260396249,9.068173767445842e-09,8.055661737671471e-07,107,7873.406253027607,7873.406253027611,107,0.0,7873.406253027607,0.0,7873.406253027607,8640000,7113.161260396249,0.0,7873.406253027611,107,31621.059822080846,5700.316436546583,200,5700.316436546583,-15.614714260252573,-15.614714260252573,31621.059822080846,0.0,1,0.0,0.0,5.690171241760254,19170.634399092545,1,7873.406253027607,7.964979999997013e-07
108,200,21358.264753052354,19359.189687555485,0.0,0.005,0.0,9.148074241238646e-06,0.0,0.0,21358.264753052354,108,7294.333754207443,1.2966665963176638e-08,-3.3100964174082037e-06,108,21358.264753052354,21358.26475305234,108,0.0,21358.264753052354,0.0,21358.264753052354,8720000,7294.333754207443,0.0,21358.26475305234,108,34233.87185398811,5620.064185079471,200,5620.064185079471,-15.71738515689074,-15.71738515689074,34233.87185398811,0.0,1,0.005,0.0,5.689056396484375,19359.189687555485,1,21358.264753052354,-3.3230630833713803e-06
109,200,20045.694192001974,19445.369485320156,0.0,0.005,0.0,4.275116680219071e-06,0.0,0.0,20045.694192001974,109,7202.913311118238,6.043137545930222e-09,-3.846435447485419e-06,109,20045.694192001974,20045.694192001967,109,0.0,20045.694192001974,0.0,20045.694192001974,8800000,7202.913311118238,0.0,20045.694192001967,109,39679.55519467766,5063.52302159506,200,5063.52302159506,-15.285758234767059,-15.285758234767059,39679.55519467766,0.0,1,0.005,0.0,5.687546253204346,19445.369485320156,1,20045.694192001974,-3.852478585031349e-06
110,200,20418.557164519014,19121.304998102045,0.0,0.01,0.0,8.439564226137009e-06,0.0,0.0,20418.557164519014,110,7155.576584329596,1.1941665434278548e-08,-2.757650918283616e-06,110,20418.557164519014,20418.55716451901,110,0.0,20418.557164519014,0.0,20418.557164519014,8880000,7155.576584329596,0.0,20418.55716451901,110,29657.27482837686,5068.83693545544,200,5068.83693545544,99.68237601423651,99.68237601423651,29657.27482837686,0.0,1,0.01,0.0,5.686309337615967,19121.304998102045,1,20418.557164519014,-2.7695925837178947e-06
111,200,20065.451196296355,19234.975881447273,0.0,0.0,0.0,8.040146894927602e-06,0.0,0.0,20065.451196296355,111,7098.3584541651835,1.1385282050468959e-08,-2.056063976851874e-06,111,20065.451196296355,20065.45119629635,111,0.0,20065.451196296355,0.0,20065.451196296355,8960000,7098.3584541651835,0.0,20065.45119629635,111,37692.410160716005,6276.17474572918,200,6276.17474572918,-20.376004890130385,-20.376004890130385,37692.410160716005,0.0,1,0.0,0.0,5.685103893280029,19234.975881447273,1,20065.451196296355,-2.067449258902343e-06
112,200,20684.086276039794,20236.22233915991,0.0,0.0,0.0,7.226458365039434e-06,0.0,0.0,20684.086276039794,112,7495.858607262484,1.0238409231533296e-08,-2.821818725351477e-06,112,20684.086276039794,20684.086276039783,112,0.0,20684.086276039794,0.0,20684.086276039794,9040000,7495.858607262484,0.0,20684.086276039783,112,38672.270777744256,5388.757932777734,200,5388.757932777734,-18.565456501672898,-18.565456501672898,38672.270777744256,0.0,1,0.0,0.0,5.683753490447998,20236.22233915991,1,20684.086276039794,-2.8320571345830103e-06
113,200,20518.46982569661,19575.424208266384,0.0,0.0,0.0,7.007664862612728e-06,0.0,0.0,20518.46982569661,113,7274.8471710106405,9.921677701640874e-09,-2.293729721714044e-06,113,20518.46982569661,20518.469825696615,113,0.0,20518.46982569661,0.0,20518.46982569661,9120000,7274.8471710106405,0.0,20518.469825696615,113,33078.209631879414,5213.189496507925,200,5213.189496507925,-16.031718898499435,-16.031718898499435,33078.209631879414,0.0,1,0.0,0.0,5.6827521324157715,19575.424208266384,1,20518.46982569661,-2.303651399415685e-06
114,200,19543.259525287624,19000.053524657927,0.0,0.005,0.0,3.419946779104066e-06,0.0,0.0,19543.259525287624,114,7089.611256881708,4.846810952585656e-09,-1.0714622931118356e-06,114,19543.259525287624,19543.259525287624,114,0.0,19543.259525287624,0.0,19543.259525287624,9200000,7089.611256881708,0.0,19543.259525287624,114,36609.42416845494,5127.083168277054,200,5127.083168277054,-16.431691107173172,-16.431691107173172,36609.42416845494,0.0,1,0.005,0.0,5.682675361633301,19000.053524657927,1,19543.259525287624,-1.0763091040644213e-06
115,200,8025.145991887071,20148.75262118839,0.0,0.005,0.0,6.840691639808938e-06,0.0,0.0,8025.145991887071,115,7473.034230368384,9.696691449789796e-09,1.3215866374594043e-06,115,8025.145991887071,8025.1459918870705,115,0.0,8025.145991887071,0.0,8025.145991887071,9280000,7473.034230368384,0.0,8025.1459918870705,115,28665.86019118104,3996.3591017876774,200,3996.3591017876774,-16.559593330788545,-16.559593330788545,28665.86019118104,0.0,1,0.005,0.0,5.683083534240723,20148.75262118839,1,8025.145991887071,1.3118899460096145e-06
116,200,20309.768130527813,19387.308704333045,0.0,0.0,0.0,1.0874265171878505e-05,0.0,0.0,20309.768130527813,116,7242.080493768302,1.5409113984787837e-08,-9.680545645096572e-07,116,20309.768130527813,20309.768130527806,116,0.0,20309.768130527813,0.0,20309.768130527813,9360000,7242.080493768302,0.0,20309.768130527806,116,43129.77802419672,5785.109955998088,200,5785.109955998088,-28.893711864427388,-28.893711864427388,43129.77802419672,0.0,1,0.0,0.0,5.682724475860596,19387.308704333045,1,20309.768130527813,-9.83463678494445e-07
117,200,21885.13357012113,19531.270320504424,0.0,0.0,0.0,1.0878297871386167e-05,0.0,0.0,21885.13357012113,117,7301.411760165276,1.541638994240202e-08,4.409349458001088e-06,117,21885.13357012113,21885.13357012112,117,0.0,21885.13357012113,0.0,21885.13357012113,9440000,7301.411760165276,0.0,21885.13357012112,117,33096.34389721713,4803.4802426567185,200,4803.4802426567185,-15.221469207228962,-15.221469207228962,33096.34389721713,0.0,1,0.0,0.0,5.684303283691406,19531.270320504424,1,21885.13357012113,4.393933068058686e-06
118,200,19500.938644047063,19365.491504823094,0.0,0.0,0.0,1.9640194295789115e-05,0.0,0.0,19500.938644047063,118,7199.523130802925,2.7849637262988836e-08,-2.2758999875804875e-06,118,19500.938644047063,19500.938644047066,118,0.0,19500.938644047063,0.0,19500.938644047063,9520000,7199.523130802925,0.0,19500.938644047066,118,35264.52515580725,5026.035472889252,200,5026.035472889252,-15.125145513480833,-15.125145513480833,35264.52515580725,0.0,1,0.0,0.0,5.683197498321533,19365.491504823094,1,19500.938644047063,-2.3037496248434763e-06
119,200,20754.066202627255,19188.5645223406,0.0,0.0,0.0,1.7521264226161293e-06,0.0,0.0,20754.066202627255,119,7119.749830583543,2.551360012148507e-09,-1.495236233495234e-06,119,20754.066202627255,20754.06620262725,119,0.0,20754.066202627255,0.0,20754.066202627255,9600000,7119.749830583543,0.0,20754.06620262725,119,32149.845948056718,5428.5551144514975,200,5428.5551144514975,-16.912460138407237,-16.912460138407237,32149.845948056718,0.0,1,0.0,0.0,5.683077812194824,19188.5645223406,1,20754.066202627255,-1.4977875935073826e-06
120,200,22502.969207974,19050.213819532004,0.0,0.01,0.0,1.5448018530150875e-05,0.0,0.0,22502.969207974,120,7021.383671820452,2.1878122424823232e-08,2.3677625904383603e-06,120,22502.969207974,22502.96920797399,120,0.0,22502.969207974,0.0,22502.969207974,9680000,7021.383671820452,0.0,22502.96920797399,120,31010.833956196275,4587.733393905138,200,4587.733393905138,-15.350389730728324,-15.350389730728324,31010.833956196275,0.0,1,0.01,0.0,5.684088230133057,19050.213819532004,1,22502.969207974,2.345884468013537e-06
121,200,22515.842899130337,19980.033146471033,0.0,0.0,0.0,7.134689894883195e-06,0.0,0.0,22515.842899130337,121,7511.016285582544,1.0130065675184596e-08,1.7391937490174314e-06,121,22515.842899130337,22515.842899130337,121,0.0,22515.842899130337,0.0,22515.842899130337,9760000,7511.016285582544,0.0,22515.842899130337,121,34939.56895626418,5436.74956575941,200,5436.74956575941,-16.546329615134372,-16.546329615134372,34939.56895626418,0.0,1,0.0,0.0,5.6846842765808105,19980.033146471033,1,22515.842899130337,1.7290636833422468e-06
122,200,20870.221166970892,19067.858086799053,0.0,0.0,0.0,4.1495441109873354e-06,0.0,0.0,20870.221166970892,122,7191.613012394975,5.870787855855042e-09,1.0069561184877784e-08,122,20870.221166970892,20870.221166970885,122,0.0,20870.221166970892,0.0,20870.221166970892,9840000,7191.613012394975,0.0,20870.221166970885,122,35721.95895332052,5766.926100204445,200,5766.926100204445,-15.39809083995119,-15.39809083995119,35721.95895332052,0.0,1,0.0,0.0,5.68468713760376,19067.858086799053,1,20870.221166970892,4.1987733290227425e-09
123,200,18585.234060051665,19588.616039291126,0.0,0.005,0.0,4.47874754172517e-06,0.0,0.0,18585.234060051665,123,7262.879030114758,6.347136149997823e-09,-3.126930778307724e-06,123,18585.234060051665,18585.234060051647,123,0.0,18585.234060051665,0.0,18585.234060051665,9920000,7262.879030114758,0.0,18585.234060051647,123,32424.9827545287,4957.78088722,200,4957.78088722,336.4849716647441,336.4849716647441,32424.9827545287,0.0,1,0.005,0.0,5.6844587326049805,19588.616039291126,1,18585.234060051665,-3.1332779144577216e-06
124,200,21882.76129422419,19848.049529814696,0.0,0.005,0.0,2.3191229047370143e-05,0.0,0.0,21882.76129422419,124,7327.200264131774,3.288624839115073e-08,9.428648013454222e-07,124,21882.76129422419,21882.76129422419,124,0.0,21882.76129422419,0.0,21882.76129422419,10000000,7327.200264131774,0.0,21882.76129422419,124,38101.97259918993,5144.369149076847,200,5144.369149076847,-17.525617028833725,-17.525617028833725,38101.97259918993,0.0,1,0.005,0.0,5.684521675109863,19848.049529814696,1,21882.76129422419,9.099785529542714e-07
125,200,21911.036985004637,20149.23723881033,0.0,0.015,0.0,3.907298741978593e-05,0.0,0.0,21911.036985004637,125,7524.653792558446,5.5425971368094906e-08,-2.1592722987406887e-06,125,21911.036985004637,21911.03698500463,125,0.0,21911.036985004637,0.0,21911.036985004637,10080000,7524.653792558446,0.0,21911.03698500463,125,41174.86320934672,5545.8271673609415,200,5545.8271673609415,-16.965911002303002,-16.965911002303002,41174.86320934672,0.0,1,0.015,0.0,5.683794021606445,20149.23723881033,1,21911.036985004637,-2.2146982701087836e-06
126,200,20730.183280194393,20063.10847683603,0.0,0.005,0.0,8.106330824375618e-06,0.0,0.0,20730.183280194393,126,7480.090465344334,1.1480892680992838e-08,-1.3822972277921508e-06,126,20730.183280194393,20730.183280194415,126,0.0,20730.183280194393,0.0,20730.183280194393,10160000,7480.090465344334,0.0,20730.183280194415,126,38191.82320927413,5272.353344653718,200,5272.353344653718,-15.464487456250815,-15.464487456250815,38191.82320927413,0.0,1,0.005,0.0,5.683365345001221,20063.10847683603,1,20730.183280194393,-1.3937781204731436e-06
127,200,20044.959546376547,19627.12058383856,0.0,0.005,0.0,1.7896509234560654e-06,0.0,0.0,20044.959546376547,127,7271.193072141521,2.543401933507994e-09,2.576794031483587e-07,127,20044.959546376547,20044.959546376565,127,0.0,20044.959546376547,0.0,20044.959546376547,10240000,7271.193072141521,0.0,20044.959546376565,127,33988.446263156584,5023.545763594253,200,5023.545763594253,338.7031207669714,338.7031207669714,33988.446263156584,0.0,1,0.005,0.0,5.683387279510498,19627.12058383856,1,20044.959546376547,2.551360012148507e-07
128,200,23780.752169108528,19003.28130318506,0.0,0.005,0.0,2.425615457468666e-05,0.0,0.0,23780.752169108528,128,7086.166413433171,3.440220552874962e-08,-2.5288420602009865e-07,128,23780.752169108528,23780.75216910853,128,0.0,23780.752169108528,0.0,23780.752169108528,10320000,7086.166413433171,0.0,23780.75216910853,128,37619.905165827135,5341.551831838194,200,5341.551831838194,-15.637479778896441,-15.637479778896441,37619.905165827135,0.0,1,0.005,0.0,5.683318614959717,19003.28130318506,1,23780.752169108528,-2.8728641154884826e-07
129,200,24748.08276644828,19909.8407082805,0.0,0.01,0.0,2.9096412617946044e-05,0.0,0.0,24748.08276644828,129,7434.650017479215,4.12740064348327e-08,2.143563051504316e-06,129,24748.08276644828,24748.08276644828,129,0.0,24748.08276644828,0.0,24748.08276644828,10400000,7434.650017479215,0.0,24748.08276644828,129,31575.565642577047,4716.5228193325565,200,4716.5228193325565,-15.521574267309553,-15.521574267309553,31575.565642577047,0.0,1,0.01,0.0,5.684200763702393,19909.8407082805,1,24748.08276644828,2.102289045069483e-06
130,200,21676.498261626297,19194.931090903065,0.0,0.0,0.0,8.431956302956678e-06,0.0,0.0,21676.498261626297,130,7169.370169659799,1.197281562781427e-08,-2.3250079266290413e-06,130,21676.498261626297,21676.498261626297,130,0.0,21676.498261626297,0.0,21676.498261626297,10480000,7169.370169659799,0.0,21676.498261626297,130,39438.04490242158,5863.790955389478,200,5863.790955389478,-20.50640713969425,-20.50640713969425,39438.04490242158,0.0,1,0.0,0.0,5.684037208557129,19194.931090903065,1,21676.498261626297,-2.3369807422568556e-06
131,200,21689.210602331303,20004.104765961747,0.0,0.0,0.0,1.3525253052648623e-05,0.0,0.0,21689.210602331303,131,7456.181610410724,1.9188149735782645e-08,-4.2621127249731217e-07,131,21689.210602331303,21689.210602331317,131,0.0,21689.210602331303,0.0,21689.210602331303,10560000,7456.181610410724,0.0,21689.210602331317,131,32976.26939623343,4600.738848497682,200,4600.738848497682,-14.926938748971107,-14.926938748971107,32976.26939623343,0.0,1,0.0,0.0,5.683913230895996,20004.104765961747,1,21689.210602331303,-4.453994222330948e-07
132,200,21323.681486339756,19910.197402156653,0.0,0.0,0.0,1.3107675840728916e-05,0.0,0.0,21323.681486339756,132,7373.680467365176,1.8565742720966227e-08,3.2752529932622565e-06,132,21323.681486339756,21323.681486339763,132,0.0,21323.681486339756,0.0,21323.681486339756,10640000,7373.680467365176,0.0,21323.681486339763,132,38493.752594263126,5417.557462816213,200,5417.557462816213,-80.4559957165766,-80.4559957165766,38493.752594263126,0.0,1,0.0,0.0,5.685402870178223,19910.197402156653,1,21323.681486339756,3.2566872505412903e-06
133,200,19695.430760588773,20215.49558301501,0.0,0.0,0.0,1.9663904822664335e-05,0.0,0.0,19695.430760588773,133,7602.784915088953,2.7891246645594947e-08,-3.5701596061699092e-06,133,19695.430760588773,19695.43076058875,133,0.0,19695.430760588773,0.0,19695.430760588773,10720000,7602.784915088953,0.0,19695.43076058875,133,39901.09392481578,4491.716228369347,200,4491.716228369347,-14.87859378479423,-14.87859378479423,39901.09392481578,0.0,1,0.0,0.0,5.683463096618652,20215.49558301501,1,19695.430760588773,-3.598050852815504e-06
134,200,-16.263273549976958,19983.54707107034,0.0,0.01,0.0,4.629021532309707e-06,0.0,0.0,-16.263273549976958,134,7359.756211050723,6.5586505115788896e-09,-7.473132654922665e-07,134,-16.263273549976958,-16.263273549976972,134,0.0,-16.263273549976958,0.0,-16.263273549976958,10800000,7359.756211050723,0.0,-16.263273549976972,134,38181.53756052824,5433.208818951529,200,5433.208818951529,-15.945211079402062,-15.945211079402062,38181.53756052824,0.0,1,0.01,0.0,5.683411598205566,19983.54707107034,1,-16.263273549976958,-7.538719160038454e-07
135,200,24505.829444718835,18659.411522790982,0.0,0.01,0.0,8.840817827149294e-06,0.0,0.0,24505.829444718835,135,6957.08286756535,1.2522832548711449e-08,1.7365497342325398e-06,135,24505.829444718835,24505.829444718842,135,0.0,24505.829444718835,0.0,24505.829444718835,10880000,6957.08286756535,0.0,24505.829444718842,135,33145.423559462215,5804.891379065784,200,5804.891379065784,-18.776379164979097,-18.776379164979097,33145.423559462215,0.0,1,0.01,0.0,5.684213161468506,18659.411522790982,1,24505.829444718835,1.7240269016838283e-06
136,200,20789.17831359834,20003.793769502947,0.0,0.005,0.0,1.8476215700502507e-05,0.0,0.0,20789.17831359834,136,7516.248205200623,2.6177986001130193e-08,-3.027331786142895e-06,136,20789.17831359834,20789.178313598328,136,0.0,20789.17831359834,0.0,20789.17831359834,10960000,7516.248205200623,0.0,20789.178313598328,136,31673.50273270281,4767.168881157954,200,4767.168881157954,452.9459375155645,452.9459375155645,31673.50273270281,0.0,1,0.005,0.0,5.6840033531188965,20003.793769502947,1,20789.17831359834,-3.053509772144025e-06
137,200,22246.56872832286,19861.35137529402,0.0,0.0,0.0,1.1390264262445271e-05,0.0,0.0,22246.56872832286,137,7341.169284362937,1.6146259440574795e-08,1.3784031125396723e-06,137,22246.56872832286,22246.56872832285,137,0.0,22246.56872832286,0.0,22246.56872832286,11040000,7341.169284362937,0.0,22246.56872832285,137,31937.869985508587,4723.179562531613,200,4723.179562531613,-15.922725741187802,-15.922725741187802,31937.869985508587,0.0,1,0.0,0.0,5.684427738189697,19861.35137529402,1,22246.56872832286,1.3622568530990975e-06
138,200,7391.07882945871,20056.999272639245,0.0,0.01,0.0,2.9461551775966655e-07,0.0,0.0,7391.07882945871,138,7506.745747410912,3.9685232877673116e-10,-1.8987694261340948e-07,138,7391.07882945871,7391.078829458705,138,0.0,7391.07882945871,0.0,7391.07882945871,11120000,7506.745747410912,0.0,7391.078829458705,138,36060.87951887355,5242.253522745885,200,5242.253522745885,-17.42256608116527,-17.42256608116527,36060.87951887355,0.0,1,0.01,0.0,5.684410095214844,20056.999272639245,1,7391.07882945871,-1.9027379494218621e-07
139,200,19577.913659014077,19421.91487274102,0.0,0.0,0.0,1.1925224498554599e-05,0.0,0.0,19577.913659014077,139,7291.371815628866,1.6907620192796458e-08,-1.471088239668461e-06,139,19577.913659014077,19577.913659014088,139,0.0,19577.913659014077,0.0,19577.913659014077,11200000,7291.371815628866,0.0,19577.913659014088,139,26946.37034896139,5140.533895442704,200,5140.533895442704,-19.83603997629494,-19.83603997629494,26946.37034896139,0.0,1,0.0,0.0,5.683822154998779,19421.91487274102,1,19577.913659014077,-1.4879958598612575e-06
140,200,18620.757775483242,19658.089501870178,0.0,0.0,0.0,8.742728823563084e-06,0.0,0.0,18620.757775483242,140,7305.544678623837,1.237094693351537e-08,-3.990317509305896e-06,140,18620.757775483242,18620.75777548323,140,0.0,18620.757775483242,0.0,18620.757775483242,11280000,7305.544678623837,0.0,18620.75777548323,140,32502.918999963258,5217.574082455866,200,5217.574082455866,-17.491030695382896,-17.491030695382896,32502.918999963258,0.0,1,0.0,0.0,5.680966377258301,19658.089501870178,1,18620.757775483242,-4.002688456239412e-06
141,200,20517.53534128077,19966.805484203578,0.0,0.005,0.0,1.3406997823040001e-05,0.0,0.0,20517.53534128077,141,7388.542686390751,1.900139068311546e-08,3.699030230563949e-06,141,20517.53534128077,20517.535341280767,141,0.0,20517.53534128077,0.0,20517.53534128077,11360000,7388.542686390751,0.0,20517.535341280767,141,40140.13218705082,5430.051656876174,200,5430.051656876174,-18.8828546013065,-18.8828546013065,40140.13218705082,0.0,1,0.005,0.0,5.682596683502197,19966.805484203578,1,20517.53534128077,3.6800288398808334e-06
142,200,21820.608486135658,20066.44256649754,0.0,0.005,0.0,1.1679638191708364e-05,0.0,0.0,21820.608486135658,142,7503.993583148142,1.6556555237912107e-08,-1.7831340528573492e-06,142,21820.608486135658,21820.608486135672,142,0.0,21820.608486135658,0.0,21820.608486135658,11440000,7503.993583148142,0.0,21820.608486135672,142,41870.42807649568,4997.709671948303,200,4997.709671948303,-17.172670490521885,-17.172670490521885,41870.42807649568,0.0,1,0.005,0.0,5.681824684143066,20066.44256649754,1,21820.608486135658,-1.7996906080952613e-06
143,200,2329.4910233656174,20160.67256917182,0.0,0.005,0.0,1.5403622455778532e-05,0.0,0.0,2329.4910233656174,143,7493.65993077466,2.1827645468874834e-08,2.404608494543936e-06,143,2329.4910233656174,2329.491023365619,143,0.0,2329.4910233656174,0.0,2329.4910233656174,11520000,7493.65993077466,0.0,2329.491023365619,143,38491.81263553241,4466.576189969762,200,4466.576189969762,-17.500519193850245,-17.500519193850245,38491.81263553241,0.0,1,0.005,0.0,5.6828460693359375,20160.67256917182,1,2329.4910233656174,2.3827808490750613e-06
