GaussianMLPPolicy/KLBefore,MetaTest/Average/StdReturn,GaussianMLPPolicy/LossAfter,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/SuccessRate,GaussianMLPPolicy/dLoss,bin-picking-v1/MinReturn,Iteration,MetaTest/bin-picking-v1/NumEpisodes,Average/Iteration,MetaTest/bin-picking-v1/TerminationRate,Average/TerminationRate,MetaTest/bin-picking-v1/AverageDiscountedReturn,MetaTest/Average/TerminationRate,MetaTest/Average/MinReturn,MetaTest/Average/MaxReturn,bin-picking-v1/SuccessRate,bin-picking-v1/AverageReturn,bin-picking-v1/Iteration,bin-picking-v1/StdReturn,Average/StdReturn,Average/AverageDiscountedReturn,MetaTest/bin-picking-v1/AverageReturn,Average/NumEpisodes,bin-picking-v1/TerminationRate,Average/MaxReturn,MetaTest/Average/NumEpisodes,MetaTest/bin-picking-v1/MaxReturn,Average/SuccessRate,Average/MinReturn,GaussianMLPPolicy/KLAfter,GaussianMLPPolicy/Entropy,MetaTest/Average/AverageReturn,TotalEnvSteps,bin-picking-v1/AverageDiscountedReturn,MetaTest/bin-picking-v1/StdReturn,bin-picking-v1/MaxReturn,MetaTest/bin-picking-v1/MinReturn,bin-picking-v1/NumEpisodes,GaussianMLPPolicy/LossBefore,MetaTest/bin-picking-v1/Iteration,MetaTest/bin-picking-v1/SuccessRate,MetaTest/Average/Iteration,Average/AverageReturn
0.0,0.0,-0.0023403323721140623,-71.49507685898556,0.0,0.0015443522715941072,-97.70867312061141,46,1,46,0.0,0.0,-71.49507685898556,0.0,-71.49507685898556,-71.49507685898556,0.05,17917.547915607993,46,78286.24161988292,78286.24161988292,7746.670099296224,-71.49507685898556,200,0.0,363489.4545184136,1,-71.49507685898556,0.05,-97.70867312061141,0.009923565201461315,5.779086589813232,-71.49507685898556,3760000,7746.670099296224,0.0,363489.4545184136,-71.49507685898556,200,-0.0007959801005199552,46,0.0,46,17917.547915607993
0.0,0.0,-0.0014388324925675988,-38.500896775104245,0.0,0.0022439054446294904,-80.4819907727628,47,1,47,0.0,0.0,-38.500896775104245,0.0,-38.50089677510426,-38.50089677510426,0.0,-41.92271838212708,47,22.48012047719209,22.48012047719209,-20.084045621987073,-38.50089677510426,200,0.0,100.94142049698898,1,-38.50089677510426,0.0,-80.4819907727628,0.006789359264075756,5.792655944824219,-38.50089677510426,3840000,-20.084045621987073,0.0,100.94142049698898,-38.50089677510426,200,0.0008050729520618916,47,0.0,47,-41.92271838212708
0.0,0.0,-0.003579952521249652,-30.64312516377342,0.0,0.0009561183396726847,-89.26377040434097,48,1,48,0.0,0.0,-30.64312516377342,0.0,-30.64312516377339,-30.64312516377339,0.05,17929.009525989703,48,78334.32959346978,78334.32959346978,7761.4220284271905,-30.64312516377339,200,0.0,363185.1550342202,1,-30.64312516377339,0.05,-89.26377040434097,0.0065521784126758575,5.7374749183654785,-30.64312516377339,3920000,7761.4220284271905,0.0,363185.1550342202,-30.64312516377339,200,-0.0026238341815769672,48,0.0,48,17929.009525989703
0.0,0.0,-0.00046776942326687276,-23.845126621697815,0.0,0.002036908030277118,-97.00235569614908,49,1,49,0.0,0.0,-23.845126621697815,0.0,-23.845126621697823,-23.845126621697823,0.0,-41.59157285354257,49,20.132816202042278,20.132816202042278,-20.30448321544593,-23.845126621697823,200,0.0,-20.428476455469134,1,-23.845126621697823,0.0,-97.00235569614908,0.009503880515694618,5.775502681732178,-23.845126621697823,4000000,-20.30448321544593,0.0,-20.428476455469134,-23.845126621697823,200,0.0015691386070102453,49,0.0,49,-41.59157285354257
0.0,0.0,-0.004004654474556446,-37.665631488066595,0.0,0.0016194793861359358,-81.60847340801834,50,1,50,0.0,0.0,-37.665631488066595,0.0,-37.665631488066616,-37.665631488066616,0.0,-40.30254692565262,50,23.1957731251897,23.1957731251897,-19.179911236926515,-37.665631488066616,200,0.0,118.66345929797166,1,-37.665631488066616,0.0,-81.60847340801834,0.0069600618444383144,5.736315727233887,-37.665631488066616,4080000,-19.179911236926515,0.0,118.66345929797166,-37.665631488066616,200,-0.0023851750884205103,50,0.0,50,-40.30254692565262
0.0,0.0,-0.004035931546241045,-27.50419391255844,0.0,0.0014567384496331215,-97.04116486801557,51,1,51,0.0,0.0,-27.50419391255844,0.0,-27.504193912558435,-27.504193912558435,0.05,17782.09202664682,51,77700.20711527787,77700.20711527787,7698.26912133598,-27.504193912558435,200,0.0,359228.464409864,1,-27.504193912558435,0.05,-97.04116486801557,0.006815389730036259,5.678217887878418,-27.504193912558435,4160000,7698.26912133598,0.0,359228.464409864,-27.504193912558435,200,-0.0025791930966079235,51,0.0,51,17782.09202664682
0.0,0.0,-0.00038468907587230206,-31.351469874732224,0.0,0.0013863267377018929,-94.0843796483751,52,1,52,0.0,0.0,-31.351469874732224,0.0,-31.351469874732242,-31.351469874732242,0.0,-42.08954378033539,52,21.649482235905392,21.649482235905392,-19.456596747381777,-31.351469874732242,200,0.0,-19.876172791347784,1,-31.351469874732242,0.0,-94.0843796483751,0.00668138125911355,5.6973371505737305,-31.351469874732242,4240000,-19.456596747381777,0.0,-19.876172791347784,-31.351469874732242,200,0.0010016376618295908,52,0.0,52,-42.08954378033539
0.0,0.0,-0.002523707691580057,-81.39930385573962,0.0,0.0008162317099049687,-81.77511458025239,53,1,53,0.0,0.0,-81.39930385573962,0.0,-81.3993038557397,-81.3993038557397,0.0,-37.426033333901515,53,19.243330146053683,19.243330146053683,-17.760576760834635,-81.3993038557397,200,0.0,-8.269913440108935,1,-81.3993038557397,0.0,-81.77511458025239,0.0064310310408473015,5.666719436645508,-81.3993038557397,4320000,-17.760576760834635,0.0,-8.269913440108935,-81.3993038557397,200,-0.0017074759816750884,53,0.0,53,-37.426033333901515
0.0,0.0,-0.002163118217140436,-63.75318617632423,0.0,0.0015851788921281695,-96.02992355755451,54,1,54,0.0,0.0,-63.75318617632423,0.0,-63.75318617632424,-63.75318617632424,0.05,17599.303020534506,54,76947.67254039622,76947.67254039622,7633.074758087194,-63.75318617632424,200,0.0,356424.45201144216,1,-63.75318617632424,0.05,-96.02992355755451,0.006497468799352646,5.667181015014648,-63.75318617632424,4400000,7633.074758087194,0.0,356424.45201144216,-63.75318617632424,200,-0.0005779393250122666,54,0.0,54,17599.303020534506
0.0,0.0,-0.004998743999749422,-27.391011028339328,0.0,0.00163375586271286,-96.80134086774075,55,1,55,0.0,0.0,-27.391011028339328,0.0,-27.391011028339324,-27.391011028339324,0.05,17488.638674691665,55,76389.33602449599,76389.33602449599,7549.187313981445,-27.391011028339324,200,0.0,353943.1919375122,1,-27.391011028339324,0.05,-96.80134086774075,0.006427324377000332,5.612744331359863,-27.391011028339324,4480000,7549.187313981445,0.0,353943.1919375122,-27.391011028339324,200,-0.003364988137036562,55,0.0,55,17488.638674691665
0.0,0.0,-0.0014570839703083038,-36.6381049414068,0.0,0.0024599708849564195,-91.96756262945749,56,1,56,0.0,0.0,-36.6381049414068,0.0,-36.63810494140683,-36.63810494140683,0.0,-46.73108422104283,56,22.288734427483543,22.288734427483543,-22.181764458995936,-36.63810494140683,200,0.0,-20.16594636545505,1,-36.63810494140683,0.0,-91.96756262945749,0.008924412541091442,5.629977226257324,-36.63810494140683,4560000,-22.181764458995936,0.0,-20.16594636545505,-36.63810494140683,200,0.0010028869146481156,56,0.0,56,-46.73108422104283
0.0,0.0,-0.0022299746051430702,-28.463297681691348,0.0,0.0021709747597924434,-94.0893867617981,57,1,57,0.0,0.0,-28.463297681691348,0.0,-28.463297681691355,-28.463297681691355,0.0,-39.74365450323386,57,25.088657695857034,25.088657695857034,-18.76414875439134,-28.463297681691355,200,0.0,87.88628391431568,1,-28.463297681691355,0.0,-94.0893867617981,0.00680140545591712,5.630760192871094,-28.463297681691355,4640000,-18.76414875439134,0.0,87.88628391431568,-28.463297681691355,200,-5.8999845350626856e-05,57,0.0,57,-39.74365450323386
0.0,0.0,0.0001642168062971905,-58.201336510251956,0.0,0.0022690892656100914,-95.22748981759366,58,1,58,0.0,0.0,-58.201336510251956,0.0,-58.201336510251934,-58.201336510251934,0.05,17910.351175692827,58,78249.03408963917,78249.03408963917,7733.228462477564,-58.201336510251934,200,0.0,364955.8897467017,1,-58.201336510251934,0.05,-95.22748981759366,0.009006733074784279,5.6794633865356445,-58.201336510251934,4720000,7733.228462477564,0.0,364955.8897467017,-58.201336510251934,200,0.002433306071907282,58,0.0,58,17910.351175692827
0.0,0.0,-0.0010083854431286454,-37.713198237187875,0.0,0.0010931115393759683,-89.66134782113583,59,1,59,0.0,0.0,-37.713198237187875,0.0,-37.71319823718789,-37.71319823718789,0.0,-43.68838000671863,59,22.83548214394771,22.83548214394771,-20.928378508949276,-37.71319823718789,200,0.0,35.363014859472244,1,-37.71319823718789,0.0,-89.66134782113583,0.0064357006922364235,5.687772274017334,-37.71319823718789,4800000,-20.928378508949276,0.0,35.363014859472244,-37.71319823718789,200,8.472609624732286e-05,59,0.0,59,-43.68838000671863
0.0,0.0,-0.0029714584816247225,-39.19635804413369,0.0,0.0014641808811575174,-86.16084985399691,60,1,60,0.0,0.0,-39.19635804413369,0.0,-39.19635804413368,-39.19635804413368,0.0,-37.62270501224556,60,18.82440854333657,18.82440854333657,-18.140568114063488,-39.19635804413368,200,0.0,-20.471444106619224,1,-39.19635804413368,0.0,-86.16084985399691,0.006582477129995823,5.6495442390441895,-39.19635804413368,4880000,-18.140568114063488,0.0,-20.471444106619224,-39.19635804413368,200,-0.001507277600467205,60,0.0,60,-37.62270501224556
0.0,0.0,-0.0017044257838279009,-22.197851508368263,0.0,0.0006598844192922115,-92.69615742733357,61,1,61,0.0,0.0,-22.197851508368263,0.0,-22.197851508368267,-22.197851508368267,0.0,-48.77480719160577,61,22.80993098224872,22.80993098224872,-23.307357359993873,-22.197851508368267,200,0.0,-20.856039675146853,1,-22.197851508368267,0.0,-92.69615742733357,0.006482313387095928,5.625518321990967,-22.197851508368267,4960000,-23.307357359993873,0.0,-20.856039675146853,-22.197851508368267,200,-0.0010445413645356894,61,0.0,61,-48.77480719160577
0.0,0.0,-0.004914780613034964,-39.81660420515628,0.0,0.0009439177811145782,-76.12229073892968,62,1,62,0.0,0.0,-39.81660420515628,0.0,-39.81660420515628,-39.81660420515628,0.05,17859.292365696707,62,77998.07323215727,77998.07323215727,7741.466376560017,-39.81660420515628,200,0.0,364864.406451738,1,-39.81660420515628,0.05,-76.12229073892968,0.006687146611511707,5.5513691902160645,-39.81660420515628,5040000,7741.466376560017,0.0,364864.406451738,-39.81660420515628,200,-0.003970862831920385,62,0.0,62,17859.292365696707
0.0,0.0,-0.0036881540436297655,-23.906220402756578,0.0,0.002006223890930414,-88.63078716913387,63,1,63,0.0,0.0,-23.906220402756578,0.0,-23.90622040275659,-23.90622040275659,0.0,-44.552109971561705,63,18.109346296146565,18.109346296146565,-21.578266087333027,-23.90622040275659,200,0.0,-20.783902929358653,1,-23.90622040275659,0.0,-88.63078716913387,0.00953606516122818,5.50341272354126,-23.90622040275659,5120000,-21.578266087333027,0.0,-20.783902929358653,-23.90622040275659,200,-0.0016819301526993513,63,0.0,63,-44.552109971561705
0.0,0.0,0.0006055395351722836,-38.894187616780904,0.0,0.0011547073954716325,-91.33251914316891,64,1,64,0.0,0.0,-38.894187616780904,0.0,-38.894187616780926,-38.894187616780926,0.0,-36.39501922843876,64,27.181590291860815,27.181590291860815,-16.71218252086024,-38.894187616780926,200,0.0,80.80232320740642,1,-38.894187616780926,0.0,-91.33251914316891,0.0066965604200959206,5.5361504554748535,-38.894187616780926,5200000,-16.71218252086024,0.0,80.80232320740642,-38.894187616780926,200,0.0017602469306439161,64,0.0,64,-36.39501922843876
0.0,0.0,-0.0011742811184376478,-32.52229415873523,0.0,0.0013736158143728971,-93.0992703466876,65,1,65,0.0,0.0,-32.52229415873523,0.0,-32.52229415873523,-32.52229415873523,0.0,-48.46332674404731,65,22.677211665149652,22.677211665149652,-23.05644367654174,-32.52229415873523,200,0.0,-18.687472434994746,1,-32.52229415873523,0.0,-93.0992703466876,0.006972097791731358,5.547936916351318,-32.52229415873523,5280000,-23.05644367654174,0.0,-18.687472434994746,-32.52229415873523,200,0.00019933469593524933,65,0.0,65,-48.46332674404731
0.0,0.0,-0.003227147739380598,-35.42989952910035,0.0,0.0021330444142222404,-80.66253869589639,66,1,66,0.0,0.0,-35.42989952910035,0.0,-35.429899529100354,-35.429899529100354,0.05,17791.968477913073,66,77683.61179848475,77683.61179848475,7708.657479642486,-35.429899529100354,200,0.0,361248.8661946416,1,-35.429899529100354,0.05,-80.66253869589639,0.006624906323850155,5.5309529304504395,-35.429899529100354,5360000,7708.657479642486,0.0,361248.8661946416,-35.429899529100354,200,-0.0010941033251583576,66,0.0,66,17791.968477913073
0.0,0.0,-0.0011047065490856767,-30.080619902106847,0.0,0.0014434661425184458,-91.97494918481569,67,1,67,0.0,0.0,-30.080619902106847,0.0,-30.08061990210686,-30.08061990210686,0.0,-46.32755624506412,67,21.985674490278537,21.985674490278537,-21.481449802852307,-30.08061990210686,200,0.0,-20.24124923515232,1,-30.08061990210686,0.0,-91.97494918481569,0.009713640436530113,5.540894031524658,-30.08061990210686,5440000,-21.481449802852307,0.0,-20.24124923515232,-30.08061990210686,200,0.0003387595934327692,67,0.0,67,-46.32755624506412
0.0,0.0,-0.0003373210201971233,-33.51776723625977,0.0,0.0010206758743152022,-91.58729845888557,68,1,68,0.0,0.0,-33.51776723625977,0.0,-33.51776723625977,-33.51776723625977,0.05,17623.519213700285,68,77010.09602453565,77010.09602453565,7625.880449062346,-33.51776723625977,200,0.0,356666.9611470461,1,-33.51776723625977,0.05,-91.58729845888557,0.006556813605129719,5.552475452423096,-33.51776723625977,5520000,7625.880449062346,0.0,356666.9611470461,-33.51776723625977,200,0.000683354854118079,68,0.0,68,17623.519213700285
0.0,0.0,0.0007630061591044068,-31.38284981331459,0.0,0.001728971372358501,-79.7625623530791,69,1,69,0.0,0.0,-31.38284981331459,0.0,-31.382849813314593,-31.382849813314593,0.0,-33.76003793242591,69,29.0684524911238,29.0684524911238,-16.479980561631226,-31.382849813314593,200,0.0,177.98755720472195,1,-31.382849813314593,0.0,-79.7625623530791,0.009809770621359348,5.605033874511719,-31.382849813314593,5600000,-16.479980561631226,0.0,177.98755720472195,-31.382849813314593,200,0.002491977531462908,69,0.0,69,-33.76003793242591
0.0,0.0,-0.003796730190515518,-27.94313431487835,0.0,0.002096733427606523,-90.93777322933728,70,1,70,0.0,0.0,-27.94313431487835,0.0,-27.943134314878357,-27.943134314878357,0.0,-35.95290022229057,70,23.02755342716091,23.02755342716091,-17.633720619051413,-27.943134314878357,200,0.0,68.931746273214,1,-27.943134314878357,0.0,-90.93777322933728,0.007250034715980291,5.560455799102783,-27.943134314878357,5680000,-17.633720619051413,0.0,68.931746273214,-27.943134314878357,200,-0.0016999967629089952,70,0.0,70,-35.95290022229057
0.0,0.0,-0.0015656414907425642,-29.26375711653033,0.0,0.001292408735025674,-92.68165684580003,71,1,71,0.0,0.0,-29.26375711653033,0.0,-29.263757116530297,-29.263757116530297,0.05,17561.68670123125,71,76747.08900035884,76747.08900035884,7604.748013108211,-29.263757116530297,200,0.0,355479.9123303652,1,-29.263757116530297,0.05,-92.68165684580003,0.009322068654000759,5.546921253204346,-29.263757116530297,5760000,7604.748013108211,0.0,355479.9123303652,-29.263757116530297,200,-0.0002732327557168901,71,0.0,71,17561.68670123125
0.0,0.0,-0.005593784153461456,-60.060466798558096,0.0,0.002085226820781827,-88.54949879323432,72,1,72,0.0,0.0,-60.060466798558096,0.0,-60.06046679855806,-60.06046679855806,0.0,-40.9487592407866,72,19.139928291557297,19.139928291557297,-19.80267482055244,-60.06046679855806,200,0.0,-18.90313492659698,1,-60.06046679855806,0.0,-88.54949879323432,0.006664681248366833,5.487607002258301,-60.06046679855806,5840000,-19.80267482055244,0.0,-18.90313492659698,-60.06046679855806,200,-0.0035085573326796293,72,0.0,72,-40.9487592407866
0.0,0.0,-0.0033974344842135906,-21.65721045365589,0.0,0.0023024979745969176,-88.27620914929061,73,1,73,0.0,0.0,-21.65721045365589,0.0,-21.65721045365589,-21.65721045365589,0.0,-43.66587887479269,73,20.769434136849885,20.769434136849885,-21.174986843881662,-21.65721045365589,200,0.0,-20.20102837402444,1,-21.65721045365589,0.0,-88.27620914929061,0.007344559766352177,5.469253063201904,-21.65721045365589,5920000,-21.174986843881662,0.0,-20.20102837402444,-21.65721045365589,200,-0.001094936509616673,73,0.0,73,-43.66587887479269
0.0,0.0,-0.0006558283930644393,-27.10194715986216,0.0,0.0016997731290757656,-91.76876672955781,74,1,74,0.0,0.0,-27.10194715986216,0.0,-27.101947159862142,-27.101947159862142,0.05,17311.120458206922,74,75656.15578332865,75656.15578332865,7486.219840318671,-27.101947159862142,200,0.0,349981.8621912658,1,-27.101947159862142,0.05,-91.76876672955781,0.0066694654524326324,5.487062931060791,-27.101947159862142,6000000,7486.219840318671,0.0,349981.8621912658,-27.101947159862142,200,0.0010439447360113263,74,0.0,74,17311.120458206922
0.0,0.0,-0.0024097375571727753,-30.659276403132594,0.0,0.0023315921862376854,-64.60356756747838,75,1,75,0.0,0.0,-30.659276403132594,0.0,-30.65927640313255,-30.65927640313255,0.0,-33.81718480234488,75,22.01050117244988,22.01050117244988,-16.535098074377867,-30.65927640313255,200,0.0,146.96977902888875,1,-30.65927640313255,0.0,-64.60356756747838,0.009894638322293758,5.5086541175842285,-30.65927640313255,6080000,-16.535098074377867,0.0,146.96977902888875,-30.65927640313255,200,-7.814537093508989e-05,75,0.0,75,-33.81718480234488
0.0,0.0,-0.00022206036373972893,-33.41932478164774,0.0,0.001275223447009921,-91.85870673367604,76,1,76,0.0,0.0,-33.41932478164774,0.0,-33.4193247816477,-33.4193247816477,0.05,17178.124882844888,76,75059.76527067789,75059.76527067789,7453.277665043639,-33.4193247816477,200,0.0,350412.7088622809,1,-33.4193247816477,0.05,-91.85870673367604,0.006490477826446295,5.52993106842041,-33.4193247816477,6160000,7453.277665043639,0.0,350412.7088622809,-33.4193247816477,200,0.0010531630832701921,76,0.0,76,17178.124882844888
0.0,0.0,-0.0022393162362277508,-57.73375502431233,0.0,0.001832872541854158,-94.69576295957694,77,1,77,0.0,0.0,-57.73375502431233,0.0,-57.73375502431233,-57.73375502431233,0.0,-44.62308132777273,77,23.58055900724048,23.58055900724048,-21.545493431788245,-57.73375502431233,200,0.0,-20.196558143477997,1,-57.73375502431233,0.0,-94.69576295957694,0.0065340688452124596,5.524838447570801,-57.73375502431233,6240000,-21.545493431788245,0.0,-20.196558143477997,-57.73375502431233,200,-0.00040644369437359273,77,0.0,77,-44.62308132777273
0.0,0.0,-0.003679184941574931,-34.37255183903176,0.0,0.001770709059201181,-80.15778141989422,78,1,78,0.0,0.0,-34.37255183903176,0.0,-34.37255183903175,-34.37255183903175,0.05,17406.01964053161,78,76035.48465027979,76035.48465027979,7523.640412126605,-34.37255183903175,200,0.0,353865.3583087646,1,-34.37255183903175,0.05,-80.15778141989422,0.006786174140870571,5.487906455993652,-34.37255183903175,6320000,7523.640412126605,0.0,353865.3583087646,-34.37255183903175,200,-0.0019084758823737502,78,0.0,78,17406.01964053161
0.0,0.0,0.0019960394129157066,-24.026946721599746,0.0,0.0021067247726023197,-91.47465696142676,79,1,79,0.0,0.0,-24.026946721599746,0.0,-24.026946721599746,-24.026946721599746,0.0,-46.81715415205647,79,23.872560837482006,23.872560837482006,-21.960157460831727,-24.026946721599746,200,0.0,-19.95012455770037,1,-24.026946721599746,0.0,-91.47465696142676,0.009778814390301704,5.5609130859375,-24.026946721599746,6400000,-21.960157460831727,0.0,-19.95012455770037,-24.026946721599746,200,0.004102764185518026,79,0.0,79,-46.81715415205647
0.0,0.0,-0.0026285189669579268,-88.36136718010872,0.0,0.0020091969054192305,-88.1543416072427,80,1,80,0.0,0.0,-88.36136718010872,0.0,-88.36136718010873,-88.36136718010873,0.0,-38.50149126411784,80,20.714798053788044,20.714798053788044,-17.963779961029086,-88.36136718010873,200,0.0,104.0877748135779,1,-88.36136718010873,0.0,-88.1543416072427,0.006930776871740818,5.54981803894043,-88.36136718010873,6480000,-17.963779961029086,0.0,104.0877748135779,-88.36136718010873,200,-0.0006193220615386963,80,0.0,80,-38.50149126411784
0.0,0.0,-0.0030061183497309685,-35.46949214009136,0.0,0.002192123210988939,-91.4614048866827,81,1,81,0.0,0.0,-35.46949214009136,0.0,-35.469492140091326,-35.469492140091326,0.0,-44.29159706709112,81,21.59136014077711,21.59136014077711,-21.11807055012342,-35.469492140091326,200,0.0,-20.34903252259751,1,-35.469492140091326,0.0,-91.4614048866827,0.006393177900463343,5.5228657722473145,-35.469492140091326,6560000,-21.11807055012342,0.0,-20.34903252259751,-35.469492140091326,200,-0.0008139951387420297,81,0.0,81,-44.29159706709112
0.0,0.0,2.2819696823717095e-05,-34.069853840011085,0.0,0.001620722852749168,-94.91007424312248,82,1,82,0.0,0.0,-34.069853840011085,0.0,-34.0698538400111,-34.0698538400111,0.05,17434.711823611073,82,76182.60866432871,76182.60866432871,7556.2551842635685,-34.0698538400111,200,0.0,352376.2567991078,1,-34.0698538400111,0.05,-94.91007424312248,0.009430358186364174,5.584524154663086,-34.0698538400111,6640000,7556.2551842635685,0.0,352376.2567991078,-34.0698538400111,200,0.001643542549572885,82,0.0,82,17434.711823611073
0.0,0.0,-0.006448827683925629,-41.346145654206275,0.0,0.00172398891299963,-91.10707082028352,83,1,83,0.0,0.0,-41.346145654206275,0.0,-41.34614565420628,-41.34614565420628,0.0,-42.72648379458108,83,21.0796113231634,21.0796113231634,-20.192855534063817,-41.34614565420628,200,0.0,-10.658667224342027,1,-41.34614565420628,0.0,-91.10707082028352,0.006992964539676905,5.514431953430176,-41.34614565420628,6720000,-20.192855534063817,0.0,-10.658667224342027,-41.34614565420628,200,-0.004724838770925999,83,0.0,83,-42.72648379458108
0.0,0.0,0.00028595392359420657,-38.68969609450099,0.0,0.0013001334737055004,-96.14231550458413,84,1,84,0.0,0.0,-38.68969609450099,0.0,-38.689696094500995,-38.689696094500995,0.0,-39.38656515217006,84,21.05489288597174,21.05489288597174,-18.61332854550825,-38.689696094500995,200,0.0,-19.208372130937402,1,-38.689696094500995,0.0,-96.14231550458413,0.009858513250946999,5.551955699920654,-38.689696094500995,6800000,-18.61332854550825,0.0,-19.208372130937402,-38.689696094500995,200,0.001586087397299707,84,0.0,84,-39.38656515217006
0.0,0.0,-0.0026146487798541784,-34.3060283932442,0.0,0.0017334985896013677,-91.59048753365639,85,1,85,0.0,0.0,-34.3060283932442,0.0,-34.30602839324418,-34.30602839324418,0.0,-46.88311107695463,85,21.211886333087723,21.211886333087723,-22.32614644111175,-34.30602839324418,200,0.0,-19.675897103613995,1,-34.30602839324418,0.0,-91.59048753365639,0.0069031259045004845,5.532416343688965,-34.30602839324418,6880000,-22.32614644111175,0.0,-19.675897103613995,-34.30602839324418,200,-0.0008811501902528107,85,0.0,85,-46.88311107695463
0.0,0.0,-0.00017094230861403048,-31.657976821965853,0.0,0.0024684818054083735,-95.8139564939836,86,1,86,0.0,0.0,-31.657976821965853,0.0,-31.657976821965878,-31.657976821965878,0.0,-39.891986388907085,86,29.30289421023257,29.30289421023257,-18.920168791885306,-31.657976821965878,200,0.0,132.95820625600064,1,-31.657976821965878,0.0,-95.8139564939836,0.00976917240768671,5.577603340148926,-31.657976821965878,6960000,-18.920168791885306,0.0,132.95820625600064,-31.657976821965878,200,0.002297539496794343,86,0.0,86,-39.891986388907085
0.0,0.0,0.00033176635042764246,-29.83318740694496,0.0,0.00170281165628694,-80.61643333713646,87,1,87,0.0,0.0,-29.83318740694496,0.0,-29.83318740694495,-29.83318740694495,0.05,17360.845891519173,87,75854.99917427055,75854.99917427055,7529.544101371317,-29.83318740694495,200,0.0,355450.74228063825,1,-29.83318740694495,0.05,-80.61643333713646,0.006479459349066019,5.607168197631836,-29.83318740694495,7040000,7529.544101371317,0.0,355450.74228063825,-29.83318740694495,200,0.0020345780067145824,87,0.0,87,17360.845891519173
0.0,0.0,-0.0016900235787034035,-69.5427928168019,0.0,0.0021454289671964943,-64.83876135819119,88,1,88,0.0,0.0,-69.5427928168019,0.0,-69.54279281680195,-69.54279281680195,0.05,17351.472977339312,88,75784.12175378844,75784.12175378844,7510.162711183811,-69.54279281680195,200,0.0,355509.8007695437,1,-69.54279281680195,0.05,-64.83876135819119,0.006429264787584543,5.618868827819824,-69.54279281680195,7120000,7510.162711183811,0.0,355509.8007695437,-69.54279281680195,200,0.00045540538849309087,88,0.0,88,17351.472977339312
0.0,0.0,9.464430331718177e-05,-44.87007294062894,0.0,0.0007368049846263602,-94.88529872588384,89,1,89,0.0,0.0,-44.87007294062894,0.0,-44.87007294062894,-44.87007294062894,0.0,-43.528584826463174,89,26.342597099889606,26.342597099889606,-20.494178196502908,-44.87007294062894,200,0.0,93.81689339836167,1,-44.87007294062894,0.0,-94.88529872588384,0.006447042338550091,5.627367973327637,-44.87007294062894,7200000,-20.494178196502908,0.0,93.81689339836167,-44.87007294062894,200,0.000831449287943542,89,0.0,89,-43.528584826463174
0.0,0.0,-0.0031555495224893093,-34.86961834957494,0.0,0.0016780230216681957,-91.22309746819906,90,1,90,0.0,0.0,-34.86961834957494,0.0,-34.869618349574964,-34.869618349574964,0.0,-42.288559039281644,90,20.39232595206584,20.39232595206584,-20.24549821594956,-34.869618349574964,200,0.0,-19.566231232865437,1,-34.869618349574964,0.0,-91.22309746819906,0.006516759749501944,5.596703052520752,-34.869618349574964,7280000,-20.24549821594956,0.0,-19.566231232865437,-34.869618349574964,200,-0.0014775265008211136,90,0.0,90,-42.288559039281644
0.0,0.0,-0.0025828806683421135,-30.885827086421518,0.0,0.0019792389939539135,-86.0214231537217,91,1,91,0.0,0.0,-30.885827086421518,0.0,-30.885827086421536,-30.885827086421536,0.0,-36.70647665067007,91,23.131999298466287,23.131999298466287,-17.451796733555675,-30.885827086421536,200,0.0,71.68090325177027,1,-30.885827086421536,0.0,-86.0214231537217,0.006603844463825226,5.57993221282959,-30.885827086421536,7360000,-17.451796733555675,0.0,71.68090325177027,-30.885827086421536,200,-0.0006036416743882,91,0.0,91,-36.70647665067007
0.0,0.0,-0.005758046638220549,-30.293326291145622,0.0,0.0022787731140851974,-94.29083543163823,92,1,92,0.0,0.0,-30.293326291145622,0.0,-30.293326291145632,-30.293326291145632,0.05,17580.717822919003,92,76822.53200388429,76822.53200388429,7593.719805266566,-30.293326291145632,200,0.0,355919.0843807221,1,-30.293326291145632,0.05,-94.29083543163823,0.0068010613322257996,5.540162086486816,-30.293326291145632,7440000,7593.719805266566,0.0,355919.0843807221,-30.293326291145632,200,-0.003479273524135351,92,0.0,92,17580.717822919003
0.0,0.0,-0.0017526496667414904,-34.88047831090321,0.0,0.0016758253332227468,-93.4186755201959,93,1,93,0.0,0.0,-34.88047831090321,0.0,-34.88047831090319,-34.88047831090319,0.05,17667.254324825204,93,77163.78812794159,77163.78812794159,7642.117114137069,-34.88047831090319,200,0.0,358627.36476526264,1,-34.88047831090319,0.05,-93.4186755201959,0.009939569979906082,5.5260009765625,-34.88047831090319,7520000,7642.117114137069,0.0,358627.36476526264,-34.88047831090319,200,-7.682433351874352e-05,93,0.0,93,17667.254324825204
