GaussianMLPPolicy/dLoss,GaussianMLPPolicy/KLBefore,dial-turn-v1/MaxReturn,GaussianMLPPolicy/LossBefore,MetaTest/Average/AverageDiscountedReturn,MetaTest/dial-turn-v1/StdReturn,MetaTest/Average/StdReturn,Iteration,MetaTest/dial-turn-v1/AverageDiscountedReturn,MetaTest/dial-turn-v1/AverageReturn,TotalEnvSteps,MetaTest/dial-turn-v1/TerminationRate,Average/TerminationRate,MetaTest/dial-turn-v1/SuccessRate,dial-turn-v1/NumEpisodes,MetaTest/dial-turn-v1/MinReturn,MetaTest/Average/MinReturn,MetaTest/dial-turn-v1/NumEpisodes,dial-turn-v1/AverageDiscountedReturn,GaussianMLPPolicy/KLAfter,dial-turn-v1/MinReturn,dial-turn-v1/StdReturn,dial-turn-v1/AverageReturn,MetaTest/dial-turn-v1/Iteration,Average/SuccessRate,MetaTest/Average/MaxReturn,MetaTest/Average/AverageReturn,MetaTest/dial-turn-v1/MaxReturn,MetaTest/Average/TerminationRate,Average/AverageReturn,Average/NumEpisodes,Average/StdReturn,MetaTest/Average/Iteration,GaussianMLPPolicy/LossAfter,dial-turn-v1/Iteration,dial-turn-v1/TerminationRate,Average/MaxReturn,GaussianMLPPolicy/Entropy,dial-turn-v1/SuccessRate,MetaTest/Average/NumEpisodes,Average/AverageDiscountedReturn,Average/MinReturn,Average/Iteration,MetaTest/Average/SuccessRate
7.943963282741606e-07,0.0,227899.1848378467,2.482295712979976e-05,9402.175239317367,29193.986402444374,29193.986402444374,20,9402.175239317367,9402.175239317367,1680000,0.0,0.0,0.32,200,-17.102409990398133,-17.102409990398133,50,2882.489919782914,0.0005484141292981803,-17.254072920618153,37416.074665534834,13081.682586151359,2,0.315,195499.64853267203,9402.175239317367,195499.64853267203,0.0,13081.682586151359,200,37416.074665534834,2,2.40285608015256e-05,20,0.0,227899.1848378467,5.7136335372924805,0.315,50,2882.489919782914,-17.254072920618153,20,0.32
1.1600036486925092e-09,0.0,203709.10826369785,-5.040045607529464e-07,,,,21,,,1760000,,0.0,,200,,,,3704.7114892237137,8.233584480876743e-07,-18.145073272844936,36507.31357485285,17572.828132744267,,0.42,,,,,17572.828132744267,200,36507.31357485285,,-5.051645644016389e-07,21,0.0,203709.10826369785,5.713493347167969,0.42,,3704.7114892237137,-18.145073272844936,21,
4.8459241952514276e-08,0.0,156091.98713985278,4.015540071122814e-06,,,,22,,,1840000,,0.0,,200,,,,2347.961683280145,3.423430098337121e-05,-17.946978304644304,28207.18227652785,11731.577388124053,,0.405,,,,,11731.577388124053,200,28207.18227652785,,3.9670808291703e-06,22,0.0,156091.98713985278,5.716972351074219,0.405,,2347.961683280145,-17.946978304644304,22,
1.0484654922038317e-06,0.0,147892.2424609254,-3.206893597962335e-05,,,,23,,,1920000,,0.0,,200,,,,2397.0380304167124,0.0007129846489988267,-16.028466606639576,28392.385122694,11562.268580337155,,0.285,,,,,11562.268580337155,200,28392.385122694,,-3.311740147182718e-05,23,0.0,147892.2424609254,5.672050476074219,0.285,,2397.0380304167124,-16.028466606639576,23,
0.00036627036752179265,0.0,169714.51862923935,-0.000812671787571162,,,,24,,,2000000,,0.0,,200,,,,2397.8479017133227,0.007567960768938065,-18.280562817644206,29974.90604694555,11815.497099572865,,0.315,,,,,11815.497099572865,200,29974.90604694555,,-0.0011789421550929546,24,0.0,169714.51862923935,5.634199142456055,0.315,,2397.8479017133227,-18.280562817644206,24,
1.2675897096414701e-06,0.0,170460.8599394658,-3.4675406368478434e-07,,,,25,,,2080000,,0.0,,200,,,,2441.9274372485115,0.0009190624696202576,-18.658370344664352,27544.429549323846,11742.66338814988,,0.295,,,,,11742.66338814988,200,27544.429549323846,,-1.6143437733262544e-06,25,0.0,170460.8599394658,5.635974407196045,0.295,,2441.9274372485115,-18.658370344664352,25,
3.6894889490213245e-06,0.0,182610.11196745702,1.446034548280295e-05,,,,26,,,2160000,,0.0,,200,,,,2200.4120126883713,0.0027544389013201,-17.598544172711993,29528.775428194458,10999.133110894338,,0.34,,,,,10999.133110894338,200,29528.775428194458,,1.0770856533781625e-05,26,0.0,182610.11196745702,5.653478145599365,0.34,,2200.4120126883713,-17.598544172711993,26,
7.925876843728474e-09,0.0,195010.97455627934,-3.295432975392032e-07,,,,27,,,2240000,,0.0,,200,,,,3261.177305815976,5.60126227355795e-06,-15.291055983784346,35542.80878452919,16020.021863079926,,0.41,,,,,16020.021863079926,200,35542.80878452919,,-3.3746917438293167e-07,27,0.0,195010.97455627934,5.653388023376465,0.41,,3261.177305815976,-15.291055983784346,27,
7.762082532281056e-09,0.0,253565.79386455513,-8.298925422423054e-07,,,,28,,,2320000,,0.0,,200,,,,3650.1058877988476,5.4870515668881126e-06,-15.981926243077918,37582.394854783335,17421.114588960623,,0.375,,,,,17421.114588960623,200,37582.394854783335,,-8.376546247745864e-07,28,0.0,253565.79386455513,5.653252601623535,0.375,,3650.1058877988476,-15.981926243077918,28,
3.437908162595704e-05,0.0,205875.75125404782,-5.796676123281941e-05,,,,29,,,2400000,,0.0,,200,,,,3043.086214915521,0.00924957450479269,-16.908834362054876,37352.28293298379,14205.454700665166,,0.34,,,,,14205.454700665166,200,37352.28293298379,,-9.234584285877645e-05,29,0.0,205875.75125404782,5.624843120574951,0.34,,3043.086214915521,-16.908834362054876,29,
5.406946002040058e-09,0.0,237904.0768257525,-2.8979379749216605e-06,17324.72437756366,45923.69043905002,45923.69043905002,30,17324.72437756366,17324.724377563653,2480000,0.0,0.0,0.28,200,-13.42389078284257,-13.42389078284257,50,3594.008021820885,3.8176390262378845e-06,-15.609484611158159,40168.386298226724,16855.144838870252,3,0.345,197246.96263997708,17324.724377563653,197246.96263997708,0.0,16855.144838870252,200,40168.386298226724,3,-2.9033449209237006e-06,30,0.0,237904.0768257525,5.623774528503418,0.345,50,3594.008021820885,-15.609484611158159,30,0.28
2.227466211479623e-09,0.0,259224.47990844666,-1.1307618024147814e-06,,,,31,,,2560000,,0.0,,200,,,,3725.4280562380654,1.5916427855700022e-06,-16.421505708763345,41643.74325808718,17775.607389601428,,0.33,,,,,17775.607389601428,200,41643.74325808718,,-1.132989268626261e-06,31,0.0,259224.47990844666,5.6234588623046875,0.33,,3725.4280562380654,-16.421505708763345,31,
1.3163207768229768e-07,0.0,232954.987564329,-2.036927980952896e-06,,,,32,,,2640000,,0.0,,200,,,,3445.3357213520894,9.270280133932829e-05,-18.12774282796416,40010.30799973552,15468.7724339383,,0.285,,,,,15468.7724339383,200,40010.30799973552,,-2.168560058635194e-06,32,0.0,232954.987564329,5.619996070861816,0.285,,3445.3357213520894,-18.12774282796416,32,
1.2855366549047176e-08,0.0,247512.24260456403,-1.1763245311158244e-06,,,,33,,,2720000,,0.0,,200,,,,4483.4767057409035,9.09981918084668e-06,-16.266738648233193,45350.598696454406,20374.740450590736,,0.32,,,,,20374.740450590736,200,45350.598696454406,,-1.1891798976648715e-06,33,0.0,247512.24260456403,5.619675159454346,0.32,,4483.4767057409035,-16.266738648233193,33,
1.1170868674525991e-09,0.0,212195.40033247153,-1.3936293896676943e-07,,,,34,,,2800000,,0.0,,200,,,,3330.840084903726,8.171775220944255e-07,-14.47027061134443,34683.42928383826,15621.365209198673,,0.305,,,,,15621.365209198673,200,34683.42928383826,,-1.4048002583422203e-07,34,0.0,212195.40033247153,5.619643688201904,0.305,,3330.840084903726,-14.47027061134443,34,
7.1317174388241256e-09,0.0,226489.2024990848,-2.3030433737858402e-07,,,,35,,,2880000,,0.0,,200,,,,4706.029051028297,5.042856628278969e-06,-16.106649946554583,45281.4255380484,21571.56154180083,,0.375,,,,,21571.56154180083,200,45281.4255380484,,-2.3743605481740815e-07,35,0.0,226489.2024990848,5.619584083557129,0.375,,4706.029051028297,-16.106649946554583,35,
2.7918758860323578e-08,0.0,151072.02987179067,4.5778961066389456e-07,,,,36,,,2960000,,0.0,,200,,,,3395.6316058303164,1.973004145838786e-05,-15.850816523717127,31394.929114187667,16035.638258824236,,0.355,,,,,16035.638258824236,200,31394.929114187667,,4.29870851803571e-07,36,0.0,151072.02987179067,5.619668960571289,0.355,,3395.6316058303164,-15.850816523717127,36,
1.5779164641571697e-09,0.0,191489.36001676516,-6.707709871989209e-07,,,,37,,,3040000,,0.0,,200,,,,4526.791302195028,1.089373313334363e-06,-16.80306466563749,41109.849481486875,20948.73944670482,,0.365,,,,,20948.73944670482,200,41109.849481486875,,-6.723489036630781e-07,37,0.0,191489.36001676516,5.619475364685059,0.365,,4526.791302195028,-16.80306466563749,37,
4.544690455077216e-07,0.0,163344.91083870293,-4.654229087464046e-06,,,,38,,,3120000,,0.0,,200,,,,2297.410218425262,0.0003172036667820066,-15.183304632058082,29952.872736069246,11368.963988118283,,0.27,,,,,11368.963988118283,200,29952.872736069246,,-5.108698132971767e-06,38,0.0,163344.91083870293,5.611496448516846,0.27,,2297.410218425262,-15.183304632058082,38,
4.070216164109297e-09,0.0,242668.25266006135,-1.938583338301214e-08,,,,39,,,3200000,,0.0,,200,,,,4626.000951897824,2.833014150382951e-06,-17.674614933978535,44738.045835058045,22082.74323133366,,0.395,,,,,22082.74323133366,200,44738.045835058045,,-2.3456049547121438e-08,39,0.0,242668.25266006135,5.6114935874938965,0.395,,4626.000951897824,-17.674614933978535,39,
5.233677802607417e-05,0.0,239467.91960356545,-0.0002152991946786642,30753.09146600658,53176.778321245445,53176.778321245445,40,30753.09146600658,30753.091466006576,3280000,0.0,0.0,0.4,200,-12.710886613005634,-12.710886613005634,50,4241.082132263301,0.009974931366741657,-16.37472744888477,42910.721867118074,18301.64453509244,4,0.36,186870.56006550646,30753.091466006576,186870.56006550646,0.0,18301.64453509244,200,42910.721867118074,4,-0.0002676359727047384,40,0.0,239467.91960356545,5.553771495819092,0.36,50,4241.082132263301,-16.37472744888477,40,0.4
1.1538823230239359e-09,0.0,266776.7190174076,3.193916953136977e-08,,,,41,,,3360000,,0.0,,200,,,,5834.550629488312,8.135743883030955e-07,-16.03626653248229,53509.69402992067,26075.874263447542,,0.41,,,,,26075.874263447542,200,53509.69402992067,,3.0785287208345835e-08,41,0.0,266776.7190174076,5.553774833679199,0.41,,5834.550629488312,-16.03626653248229,41,
8.377114681934472e-07,0.0,248130.14041458513,6.851273610664066e-06,,,,42,,,3440000,,0.0,,200,,,,5402.264601178544,0.0005886894068680704,-17.168461923484706,50041.05195180786,25294.84599488535,,0.415,,,,,25294.84599488535,200,50041.05195180786,,6.013562142470619e-06,42,0.0,248130.14041458513,5.563283920288086,0.415,,5402.264601178544,-17.168461923484706,42,
9.7926999842457e-10,0.0,242625.16322775517,3.0282652119240083e-07,,,,43,,,3520000,,0.0,,200,,,,6796.748793664621,6.807223371652071e-07,-15.928297261973777,53321.87239592011,31402.5226470582,,0.455,,,,,31402.5226470582,200,53321.87239592011,,3.0184725119397626e-07,43,0.0,242625.16322775517,5.563337326049805,0.455,,6796.748793664621,-15.928297261973777,43,
6.840928108431399e-07,0.0,229370.1115156274,3.4154486456827726e-06,,,,44,,,3600000,,0.0,,200,,,,6614.308737333848,0.0004701211000792682,-15.086809534521185,53029.35096054825,29711.159781718776,,0.46,,,,,29711.159781718776,200,53029.35096054825,,2.7313558348396327e-06,44,0.0,229370.1115156274,5.568291187286377,0.46,,6614.308737333848,-15.086809534521185,44,
1.6576109374000225e-09,0.0,260304.85811602516,1.696671176887321e-07,,,,45,,,3680000,,0.0,,200,,,,5904.260738133507,1.1722656836354872e-06,-17.321696306546166,49955.013406145124,25793.952578012235,,0.405,,,,,25793.952578012235,200,49955.013406145124,,1.6800950675133208e-07,45,0.0,260304.85811602516,5.568327903747559,0.405,,5904.260738133507,-17.321696306546166,45,
2.539536581025459e-08,0.0,250420.76752403937,-2.6358759441791335e-06,,,,46,,,3760000,,0.0,,200,,,,6151.352038851096,1.795092612155713e-05,-13.551511853830352,52719.13463078823,27768.966943276653,,0.44,,,,,27768.966943276653,200,52719.13463078823,,-2.661271309989388e-06,46,0.0,250420.76752403937,5.56769323348999,0.44,,6151.352038851096,-13.551511853830352,46,
2.737010618147906e-10,0.0,228464.9661809931,2.491756276867818e-07,,,,47,,,3840000,,0.0,,200,,,,6733.252547359681,1.9007556772976386e-07,-15.545627554510675,51347.02625837534,30880.98539223989,,0.475,,,,,30880.98539223989,200,51347.02625837534,,2.48901926624967e-07,47,0.0,228464.9661809931,5.56774377822876,0.475,,6733.252547359681,-15.545627554510675,47,
1.5708110367995687e-09,0.0,216989.6036718982,1.3895898973714793e-06,,,,48,,,3920000,,0.0,,200,,,,6280.077494352762,1.1102439430032973e-06,-16.942243290980002,54627.324265996125,29015.96994378288,,0.39,,,,,29015.96994378288,200,54627.324265996125,,1.3880190863346797e-06,48,0.0,216989.6036718982,5.568080425262451,0.39,,6280.077494352762,-16.942243290980002,48,
1.5480736692552455e-09,0.0,234618.1079723939,1.5510271396124153e-06,,,,49,,,4000000,,0.0,,200,,,,5622.954887968676,1.1016871894753422e-06,-14.865716262911604,48365.63418537247,26158.186960132327,,0.42,,,,,26158.186960132327,200,48365.63418537247,,1.54947906594316e-06,49,0.0,234618.1079723939,5.568488121032715,0.42,,5622.954887968676,-14.865716262911604,49,
5.495621735462919e-09,0.0,207414.63572152838,4.840575229536626e-07,28758.355036559868,58694.87255950891,58694.87255950891,50,28758.355036559868,28758.355036559864,4080000,0.0,0.0,0.36,200,-15.10498786874362,-15.10498786874362,50,5195.523472956578,3.873311015922809e-06,-17.125237211885935,48647.031542531455,23809.052551770234,5,0.395,217714.71637674692,28758.355036559864,217714.71637674692,0.0,23809.052551770234,200,48647.031542531455,5,4.785619012181996e-07,50,0.0,207414.63572152838,5.568600654602051,0.395,50,5195.523472956578,-17.125237211885935,50,0.36
3.5780090001935605e-10,0.0,225658.6969267113,1.4887635302329727e-07,,,,51,,,4160000,,0.0,,200,,,,10027.241843241673,2.442078255171509e-07,-15.831957680645305,62073.27449365739,45125.26290138365,,0.545,,,,,45125.26290138365,200,62073.27449365739,,1.4851855212327791e-07,51,0.0,225658.6969267113,5.568631649017334,0.545,,10027.241843241673,-15.831957680645305,51,
1.1617594282142818e-06,0.0,256366.70290717477,-1.3909593690186739e-05,,,,52,,,4240000,,0.0,,200,,,,5815.05996639853,0.0007776505663059652,-15.24320637721593,51223.6587269016,26142.68483989743,,0.38,,,,,26142.68483989743,200,51223.6587269016,,-1.507135311840102e-05,52,0.0,256366.70290717477,5.549705982208252,0.38,,5815.05996639853,-15.24320637721593,52,
9.7364249995735e-09,0.0,258228.53802476855,-7.032880375845707e-07,,,,53,,,4320000,,0.0,,200,,,,7364.915092415795,6.884353751956951e-06,-15.197343063209154,57042.74255835973,32935.3381008124,,0.43,,,,,32935.3381008124,200,57042.74255835973,,-7.130244625841442e-07,53,0.0,258228.53802476855,5.5495781898498535,0.43,,7364.915092415795,-15.197343063209154,53,
1.6054855223046616e-09,0.0,228475.22490542068,-9.807838523556711e-07,,,,54,,,4400000,,0.0,,200,,,,6484.139636903589,1.146247427641356e-06,-15.743150111447665,49348.57999756813,29292.4613416001,,0.445,,,,,29292.4613416001,200,49348.57999756813,,-9.823893378779758e-07,54,0.0,228475.22490542068,5.549367904663086,0.445,,6484.139636903589,-15.743150111447665,54,
0.0003088232988375239,0.0,239603.69328761843,0.0001992199831875041,,,,55,,,4480000,,0.0,,200,,,,4910.8824223780175,0.009349793195724487,-13.802370744477027,50144.93750296227,22514.68068590968,,0.34,,,,,22514.68068590968,200,50144.93750296227,,-0.0001096033156500198,55,0.0,239603.69328761843,5.562525272369385,0.34,,4910.8824223780175,-13.802370744477027,55,
7.820233349775663e-10,0.0,242915.94313522335,-3.811195767866593e-07,,,,56,,,4560000,,0.0,,200,,,,6961.330217510251,5.392311095420155e-07,-17.18555195957565,53982.81795468613,32530.754894298836,,0.425,,,,,32530.754894298836,200,53982.81795468613,,-3.819016001216369e-07,56,0.0,242915.94313522335,5.56244421005249,0.425,,6961.330217510251,-17.18555195957565,56,
1.1781912689912133e-07,0.0,246241.820674545,-4.305848960939329e-06,,,,57,,,4640000,,0.0,,200,,,,6172.877123329854,8.295740553876385e-05,-14.9509681056555,52893.51956574997,26888.197830300745,,0.38,,,,,26888.197830300745,200,52893.51956574997,,-4.4236680878384504e-06,57,0.0,246241.820674545,5.555712699890137,0.38,,6172.877123329854,-14.9509681056555,57,
1.6464696273033042e-09,0.0,263812.07267276297,-6.41311544313794e-07,,,,58,,,4720000,,0.0,,200,,,,6388.419348481244,1.1362176337570418e-06,-16.068208668949293,55475.568954846145,28995.390282257613,,0.4,,,,,28995.390282257613,200,55475.568954846145,,-6.429580139410973e-07,58,0.0,263812.07267276297,5.555600166320801,0.4,,6388.419348481244,-16.068208668949293,58,
7.595701845275471e-10,0.0,237002.69131814872,3.827240675491339e-07,,,,59,,,4800000,,0.0,,200,,,,7465.408470461026,5.250739150142181e-07,-17.3775617572497,55335.186040601075,33669.00118185694,,0.505,,,,,33669.00118185694,200,55335.186040601075,,3.8196449736460636e-07,59,0.0,237002.69131814872,5.5556721687316895,0.505,,7465.408470461026,-17.3775617572497,59,
4.963078481523553e-08,0.0,238359.03522887453,1.0027063126472058e-06,30459.37220854546,51858.03241818487,51858.03241818487,60,30459.37220854546,30459.37220854546,4880000,0.0,0.0,0.34,200,-15.024179909683792,-15.024179909683792,50,5739.906741459867,3.506243956508115e-05,-14.157160246196135,51230.42303530594,27921.171967269027,6,0.385,184875.92219717233,30459.37220854546,184875.92219717233,0.0,27921.171967269027,200,51230.42303530594,6,9.530755278319702e-07,60,0.0,238359.03522887453,5.557350158691406,0.385,50,5739.906741459867,-14.157160246196135,60,0.34
4.539515430224128e-09,0.0,249619.26236574593,-5.172929107288837e-08,,,,61,,,4960000,,0.0,,200,,,,5695.17455428694,3.2259981708193664e-06,-15.173591440760449,50260.305588143034,26269.870052235714,,0.41,,,,,26269.870052235714,200,50260.305588143034,,-5.62688065031125e-08,61,0.0,249619.26236574593,5.557337284088135,0.41,,5695.17455428694,-15.173591440760449,61,
8.08881850389298e-10,0.0,259667.85654025953,-9.230209911947895e-07,,,,62,,,5040000,,0.0,,200,,,,7840.622675488398,5.483669269779057e-07,-14.207126880911508,57762.31098752966,34987.81583842438,,0.435,,,,,34987.81583842438,200,57762.31098752966,,-9.238298730451788e-07,62,0.0,259667.85654025953,5.557128429412842,0.435,,7840.622675488398,-14.207126880911508,62,
