MetaTest/Average/SuccessRate,MetaTrain/Average/QfLoss,MetaTest/pick-place-v1/StdReturn,MetaTest/pick-place-v1/NumEpisodes,MetaTest/Average/MinReturn,MetaTest/Average/StdReturn,MetaTest/pick-place-v1/MinReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/pick-place-v1/SuccessRate,MetaTest/pick-place-v1/Iteration,MetaTrain/Average/AlphaLoss,MetaTrain/Average/PolicyLoss,MetaTest/pick-place-v1/MaxReturn,MetaTest/Average/AverageReturn,MetaTrain/Average/ContrastiveLoss,MetaTest/Average/Iteration,MetaTest/Average/TerminationRate,MetaTest/pick-place-v1/TerminationRate,MetaTrain/Average/Alpha,MetaTest/pick-place-v1/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,MetaTest/pick-place-v1/AverageReturn
0.2,1680155.9,7843.950987705931,10,-166.7268799996194,7843.950987705931,-166.7268799996194,4736.308820651678,23002.195345518838,1184000,0.2,188,-1.5856206,-20106.139,23002.195345518838,4736.308820651679,1144.154,188,0.0,0.0,7.8885245,4736.308820651678,10,4736.308820651679
0.0,2007639.8,2728.120583209522,10,-88.16127847605436,2728.120583209522,-88.16127847605436,1793.6412489224308,8437.684122704068,1190000,0.0,189,-3.6698148,-22345.36,8437.684122704068,1793.6412489224313,4858.462,189,0.0,0.0,8.498957,1793.6412489224308,10,1793.6412489224313
0.0,1860359.4,211.98945273650477,10,-160.57964312695313,211.98945273650477,-160.57964312695313,29.20155124257942,498.7776344372573,1196000,0.0,190,-0.48794565,-20956.98,498.7776344372573,29.201551242579466,1243.7407,190,0.0,0.0,8.857987,29.20155124257942,10,29.201551242579466
0.0,1488665.4,80.26036670845217,10,-92.22780898206277,80.26036670845217,-92.22780898206277,-46.43480864895092,184.33262143069922,1202000,0.0,191,2.0988173,-17856.188,184.33262143069922,-46.43480864895092,1191.7572,191,0.0,0.0,8.688668,-46.43480864895092,10,-46.43480864895092
0.1,1558827.5,4041.7832200465864,10,-67.76698892674335,4041.7832200465864,-67.76698892674335,1880.3344960426034,13404.542525007177,1208000,0.1,192,2.529358,-15860.372,13404.542525007177,1880.3344960426025,2116.3535,192,0.0,0.0,8.1341095,1880.3344960426034,10,1880.3344960426025
0.0,1976191.5,3683.4556396022867,10,-93.98604663267507,3683.4556396022867,-93.98604663267507,1292.5509417502763,12332.716725711882,1214000,0.0,193,-2.9973176,-19303.5,12332.716725711882,1292.5509417502751,1426.9307,193,0.0,0.0,8.623342,1292.5509417502763,10,1292.5509417502751
0.0,1983072.5,167.0439660082871,10,-102.96343428120939,167.0439660082871,-102.96343428120939,8.078302944100392,458.8435708591117,1220000,0.0,194,0.21822718,-18832.744,458.8435708591117,8.07830294410042,2256.3816,194,0.0,0.0,8.89642,8.078302944100392,10,8.07830294410042
0.0,2100258.2,16265.932677876113,10,-106.73727304421935,16265.932677876113,-106.73727304421935,5662.8874042877305,54381.49197357427,1226000,0.0,195,0.3174146,-18751.764,54381.49197357427,5662.88740428773,1320.9498,195,0.0,0.0,8.661522,5662.8874042877305,10,5662.88740428773
0.0,1909753.1,6701.123725848561,10,-110.22191104872061,6701.123725848561,-110.22191104872061,2972.9230933903586,21471.79098801426,1232000,0.0,196,1.262533,-17610.297,21471.79098801426,2972.9230933903586,1658.0087,196,0.0,0.0,8.577965,2972.9230933903586,10,2972.9230933903586
0.1,1629593.1,38071.73398870399,10,-112.40864024177964,38071.73398870399,-112.40864024177964,13240.781868594404,127338.36022434519,1238000,0.1,197,4.8331256,-14766.77,127338.36022434519,13240.781868594402,1998.5021,197,0.0,0.0,8.411227,13240.781868594404,10,13240.781868594402
0.0,1762987.9,203.15452290679173,10,-158.52826546826248,203.15452290679173,-158.52826546826248,11.504384829719392,461.2714667421567,1244000,0.0,198,3.0356467,-12958.621,461.2714667421567,11.504384829719363,16310.437,198,0.0,0.0,7.3087606,11.504384829719392,10,11.504384829719363
0.0,1832006.6,32.56068803291294,10,-114.4682089300886,32.56068803291294,-114.4682089300886,-86.61484651540147,-21.939159725009777,1250000,0.0,199,0.38201782,-15010.832,-21.939159725009777,-86.61484651540147,6071.01,199,0.0,0.0,7.0528135,-86.61484651540147,10,-86.61484651540147
