MetaTest/window-close-v1/AverageDiscountedReturn,MetaTest/Average/MaxReturn,MetaTest/Average/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/window-close-v1/AverageReturn,MetaTest/window-close-v1/Iteration,MetaTest/Average/StdReturn,MetaTest/Average/TerminationRate,MetaTest/Average/SuccessRate,MetaTest/window-close-v1/MaxReturn,MetaTest/window-close-v1/StdReturn,TotalEnvSteps,MetaTest/window-close-v1/SuccessRate,MetaTest/window-close-v1/NumTrajs,MetaTest/Average/NumTrajs,MetaTest/window-close-v1/TerminationRate,MetaTest/window-close-v1/MinReturn,MetaTest/Average/AverageReturn,MetaTest/Average/MinReturn
100782.42917033294,155932.00294731933,121,100782.42917033294,100782.42917033294,121,51969.28675960334,0.0,0.8,155932.00294731933,51969.28675960334,3128000,0.8,10,10,0.0,2949.483552322537,100782.42917033294,2949.483552322537
110693.98529346597,121087.17505331655,122,110693.98529346597,110693.98529346599,122,8270.521183634466,0.0,1.0,121087.17505331655,8270.521183634466,3152000,1.0,10,10,0.0,94863.33918867476,110693.98529346599,94863.33918867476
88213.56107885778,142120.10860913785,123,88213.56107885778,88213.56107885776,123,46817.559422181526,0.0,0.8,142120.10860913785,46817.559422181526,3176000,0.8,10,10,0.0,-68.0185040833017,88213.56107885776,-68.0185040833017
57725.46391184343,156050.2395199651,124,57725.46391184343,57725.46391184344,124,70181.77886484907,0.0,0.4,156050.2395199651,70181.77886484907,3200000,0.4,10,10,0.0,-71.8025120279132,57725.46391184344,-71.8025120279132
96906.08195066197,142843.63920977523,125,96906.08195066197,96906.08195066199,125,50364.83801143982,0.0,0.8,142843.63920977523,50364.83801143982,3224000,0.8,10,10,0.0,-71.7074706736795,96906.08195066199,-71.7074706736795
36962.35537832211,135589.34202302364,126,36962.35537832211,36962.35537832211,126,55529.174798703614,0.0,0.3,135589.34202302364,55529.174798703614,3248000,0.3,10,10,0.0,-87.86806245920042,36962.35537832211,-87.86806245920042
57698.59692524311,158399.84019437354,127,57698.59692524311,57698.596925243095,127,59906.32026759168,0.0,0.6,158399.84019437354,59906.32026759168,3272000,0.6,10,10,0.0,-70.57411203383796,57698.596925243095,-70.57411203383796
113665.32196759441,135501.98512231992,128,113665.32196759441,113665.32196759441,128,13282.022039667989,0.0,1.0,135501.98512231992,13282.022039667989,3296000,1.0,10,10,0.0,91542.94635248314,113665.32196759441,91542.94635248314
87291.98213923584,152722.7454442253,129,87291.98213923584,87291.98213923584,129,45620.87419924297,0.0,0.8,152722.7454442253,45620.87419924297,3320000,0.8,10,10,0.0,1971.5518934492347,87291.98213923584,1971.5518934492347
109228.1769260278,161407.07651858972,130,109228.1769260278,109228.1769260278,130,45583.308173290585,0.0,0.9,161407.07651858972,45583.308173290585,3344000,0.9,10,10,0.0,2057.984038418236,109228.1769260278,2057.984038418236
106652.68527611466,133378.5511219518,131,106652.68527611466,106652.68527611466,131,35971.15368471163,0.0,0.9,133378.5511219518,35971.15368471163,3368000,0.9,10,10,0.0,1918.7566154848337,106652.68527611466,1918.7566154848337
120481.47348086575,155893.44769655378,132,120481.47348086575,120481.47348086582,132,19879.08714660861,0.0,1.0,155893.44769655378,19879.08714660861,3392000,1.0,10,10,0.0,89394.78186113344,120481.47348086582,89394.78186113344
108890.03651733328,164106.8133214364,133,108890.03651733328,108890.03651733328,133,23246.70680427507,0.0,1.0,164106.8133214364,23246.70680427507,3416000,1.0,10,10,0.0,68373.90344342885,108890.03651733328,68373.90344342885
128223.1278903432,158430.59427220802,134,128223.1278903432,128223.12789034324,134,19339.725114134395,0.0,1.0,158430.59427220802,19339.725114134395,3440000,1.0,10,10,0.0,100476.98474647892,128223.12789034324,100476.98474647892
121625.85922334409,148966.6512920923,135,121625.85922334409,121625.85922334409,135,17656.76529655786,0.0,1.0,148966.6512920923,17656.76529655786,3464000,1.0,10,10,0.0,97506.58264912978,121625.85922334409,97506.58264912978
107371.07819991338,142017.91118627405,136,107371.07819991338,107371.07819991338,136,17687.106405843293,0.0,1.0,142017.91118627405,17687.106405843293,3488000,1.0,10,10,0.0,71773.58650688508,107371.07819991338,71773.58650688508
118528.62077300294,162634.46438822214,137,118528.62077300294,118528.62077300294,137,23031.958875768338,0.0,1.0,162634.46438822214,23031.958875768338,3512000,1.0,10,10,0.0,91025.53241331907,118528.62077300294,91025.53241331907
98277.78913331122,160624.05977052613,138,98277.78913331122,98277.78913331122,138,46777.56468538627,0.0,0.8,160624.05977052613,46777.56468538627,3536000,0.8,10,10,0.0,7172.314308459173,98277.78913331122,7172.314308459173
100487.20327603158,148919.8710738996,139,100487.20327603158,100487.20327603156,139,35451.000002813395,0.0,0.8,148919.8710738996,35451.000002813395,3560000,0.8,10,10,0.0,45438.61243833023,100487.20327603156,45438.61243833023
93614.54349109657,162168.73201368513,140,93614.54349109657,93614.54349109659,140,49743.45869599351,0.0,0.7,162168.73201368513,49743.45869599351,3584000,0.7,10,10,0.0,-66.57360992740895,93614.54349109659,-66.57360992740895
97015.75296493585,161419.87402515058,141,97015.75296493585,97015.75296493585,141,31498.650313130463,0.0,0.8,161419.87402515058,31498.650313130463,3608000,0.8,10,10,0.0,38785.09267584739,97015.75296493585,38785.09267584739
109760.60240691896,145558.03199687667,142,109760.60240691896,109760.60240691897,142,34744.384736416316,0.0,0.9,145558.03199687667,34744.384736416316,3632000,0.9,10,10,0.0,35944.72364101161,109760.60240691897,35944.72364101161
118798.33428614133,156746.2099321001,143,118798.33428614133,118798.3342861413,143,29850.1246828927,0.0,1.0,156746.2099321001,29850.1246828927,3656000,1.0,10,10,0.0,56249.166991338665,118798.3342861413,56249.166991338665
105181.954052044,133363.28522041254,144,105181.954052044,105181.95405204396,144,20347.115507788854,0.0,1.0,133363.28522041254,20347.115507788854,3680000,1.0,10,10,0.0,54437.71886186235,105181.95405204396,54437.71886186235
85979.45990766297,106037.74850720144,145,85979.45990766297,85979.45990766298,145,12402.96609584264,0.0,1.0,106037.74850720144,12402.96609584264,3704000,1.0,10,10,0.0,68495.48745294234,85979.45990766298,68495.48745294234
119111.0243898426,154492.11823707484,146,119111.0243898426,119111.02438984257,146,34809.59989303741,0.0,1.0,154492.11823707484,34809.59989303741,3728000,1.0,10,10,0.0,60049.36130644343,119111.02438984257,60049.36130644343
121641.53454737365,180546.09586624362,147,121641.53454737365,121641.53454737365,147,38100.4129079378,0.0,1.0,180546.09586624362,38100.4129079378,3752000,1.0,10,10,0.0,66611.58663853155,121641.53454737365,66611.58663853155
100209.99849027768,166932.6925300419,148,100209.99849027768,100209.9984902777,148,37699.95647836279,0.0,1.0,166932.6925300419,37699.95647836279,3776000,1.0,10,10,0.0,59983.3164866442,100209.9984902777,59983.3164866442
114008.79734694857,163995.282488969,149,114008.79734694857,114008.79734694856,149,44304.63834784597,0.0,0.9,163995.282488969,44304.63834784597,3800000,0.9,10,10,0.0,40927.27876854665,114008.79734694856,40927.27876854665
139752.20030538476,160105.27600393875,150,139752.20030538476,139752.2003053848,150,16144.394150143826,0.0,1.0,160105.27600393875,16144.394150143826,3824000,1.0,10,10,0.0,109202.44647718804,139752.2003053848,109202.44647718804
114951.32102501334,149528.13260072249,151,114951.32102501334,114951.32102501337,151,24056.335974609876,0.0,1.0,149528.13260072249,24056.335974609876,3848000,1.0,10,10,0.0,61592.37745619283,114951.32102501337,61592.37745619283
51345.21725975709,155193.4249838426,152,51345.21725975709,51345.21725975705,152,57086.48814501077,0.0,0.5,155193.4249838426,57086.48814501077,3872000,0.5,10,10,0.0,-102.12730165153816,51345.21725975705,-102.12730165153816
71797.639795565,159101.22236063855,153,71797.639795565,71797.63979556502,153,73917.92555749105,0.0,0.5,159101.22236063855,73917.92555749105,3896000,0.5,10,10,0.0,-93.78224971105892,71797.63979556502,-93.78224971105892
146919.09771292534,165297.91163604608,154,146919.09771292534,146919.09771292534,154,20718.431648122994,0.0,1.0,165297.91163604608,20718.431648122994,3920000,1.0,10,10,0.0,106912.1410924539,146919.09771292534,106912.1410924539
135968.5670048449,170944.36734894937,155,135968.5670048449,135968.5670048449,155,16464.544985063127,0.0,1.0,170944.36734894937,16464.544985063127,3944000,1.0,10,10,0.0,113045.30575231054,135968.5670048449,113045.30575231054
89921.63906032516,163673.521030747,156,89921.63906032516,89921.63906032513,156,54865.7697105961,0.0,0.8,163673.521030747,54865.7697105961,3968000,0.8,10,10,0.0,12131.022444791744,89921.63906032513,12131.022444791744
145528.273034851,181437.49758965813,157,145528.273034851,145528.273034851,157,25956.917808772323,0.0,1.0,181437.49758965813,25956.917808772323,3992000,1.0,10,10,0.0,102828.94792492542,145528.273034851,102828.94792492542
138517.73330677353,184782.85666868975,158,138517.73330677353,138517.73330677347,158,39887.64502095435,0.0,1.0,184782.85666868975,39887.64502095435,4016000,1.0,10,10,0.0,54676.44923305614,138517.73330677347,54676.44923305614
153245.544521453,184461.62912152847,159,153245.544521453,153245.54452145303,159,25139.55493321586,0.0,1.0,184461.62912152847,25139.55493321586,4040000,1.0,10,10,0.0,119318.50653178798,153245.54452145303,119318.50653178798
102379.73959224248,184356.01998824612,160,102379.73959224248,102379.73959224246,160,62056.31399302809,0.0,0.7,184356.01998824612,62056.31399302809,4064000,0.7,10,10,0.0,1290.9917329155674,102379.73959224246,1290.9917329155674
113092.58257590202,137418.0916025927,161,113092.58257590202,113092.58257590207,161,17930.675757950266,0.0,1.0,137418.0916025927,17930.675757950266,4088000,1.0,10,10,0.0,74671.80339624888,113092.58257590207,74671.80339624888
141206.8616589917,184789.1670182185,162,141206.8616589917,141206.8616589917,162,47210.82037582798,0.0,0.9,184789.1670182185,47210.82037582798,4112000,0.9,10,10,0.0,17507.571562589023,141206.8616589917,17507.571562589023
29034.251422619564,137499.96321411693,163,29034.251422619564,29034.251422619574,163,47220.781436506564,0.0,0.3,137499.96321411693,47220.781436506564,4136000,0.3,10,10,0.0,-39.654109541407976,29034.251422619574,-39.654109541407976
72944.63410041496,189381.13940125887,164,72944.63410041496,72944.63410041497,164,77002.39464200706,0.0,0.5,189381.13940125887,77002.39464200706,4160000,0.5,10,10,0.0,-32.64024785905662,72944.63410041497,-32.64024785905662
123462.19774297733,178844.78584548234,165,123462.19774297733,123462.19774297727,165,55421.35437687445,0.0,0.8,178844.78584548234,55421.35437687445,4184000,0.8,10,10,0.0,16304.519343220652,123462.19774297727,16304.519343220652
118724.98060196257,163175.22485805082,166,118724.98060196257,118724.98060196258,166,43848.66515077194,0.0,0.9,163175.22485805082,43848.66515077194,4208000,0.9,10,10,0.0,4981.399794969828,118724.98060196258,4981.399794969828
121115.92030463027,184525.3763652105,167,121115.92030463027,121115.92030463026,167,48851.764526978215,0.0,0.9,184525.3763652105,48851.764526978215,4232000,0.9,10,10,0.0,26701.01313456309,121115.92030463026,26701.01313456309
131209.0322657858,184652.63885092788,168,131209.0322657858,131209.03226578582,168,28067.143392997943,0.0,1.0,184652.63885092788,28067.143392997943,4256000,1.0,10,10,0.0,89842.4239514358,131209.03226578582,89842.4239514358
119012.25700769869,183047.7160504578,169,119012.25700769869,119012.25700769872,169,45730.471270267866,0.0,0.9,183047.7160504578,45730.471270267866,4280000,0.9,10,10,0.0,1833.6861956683967,119012.25700769872,1833.6861956683967
126321.82285864341,158297.54256005023,170,126321.82285864341,126321.82285864341,170,21304.43263219093,0.0,1.0,158297.54256005023,21304.43263219093,4304000,1.0,10,10,0.0,98858.39299113881,126321.82285864341,98858.39299113881
111329.24111374075,134738.70053522012,171,111329.24111374075,111329.24111374076,171,21534.92818690191,0.0,1.0,134738.70053522012,21534.92818690191,4328000,1.0,10,10,0.0,71837.02185522496,111329.24111374076,71837.02185522496
114014.00226822328,148261.58557661343,172,114014.00226822328,114014.00226822324,172,26288.669984918764,0.0,1.0,148261.58557661343,26288.669984918764,4352000,1.0,10,10,0.0,50610.144819863955,114014.00226822324,50610.144819863955
131040.57132055827,174903.66809245507,173,131040.57132055827,131040.57132055824,173,30489.186317775806,0.0,1.0,174903.66809245507,30489.186317775806,4376000,1.0,10,10,0.0,87447.56175421036,131040.57132055824,87447.56175421036
117934.41715032708,167935.34710476277,174,117934.41715032708,117934.41715032709,174,24545.76419981332,0.0,1.0,167935.34710476277,24545.76419981332,4400000,1.0,10,10,0.0,88232.58369807684,117934.41715032709,88232.58369807684
111887.4002761227,167309.24422618418,175,111887.4002761227,111887.4002761227,175,23265.117357638745,0.0,1.0,167309.24422618418,23265.117357638745,4424000,1.0,10,10,0.0,76520.42994224576,111887.4002761227,76520.42994224576
100494.62293758421,134625.9218363795,176,100494.62293758421,100494.62293758421,176,31912.893043259144,0.0,0.9,134625.9218363795,31912.893043259144,4448000,0.9,10,10,0.0,12618.54243051907,100494.62293758421,12618.54243051907
111404.21402551913,178388.1103931397,177,111404.21402551913,111404.21402551918,177,52277.62601214928,0.0,0.8,178388.1103931397,52277.62601214928,4472000,0.8,10,10,0.0,3835.669317328986,111404.21402551918,3835.669317328986
103231.63098958196,164232.39044398256,178,103231.63098958196,103231.63098958191,178,55071.87287949209,0.0,0.8,164232.39044398256,55071.87287949209,4496000,0.8,10,10,0.0,3618.7346073277586,103231.63098958191,3618.7346073277586
134527.0861302695,183336.67600965383,179,134527.0861302695,134527.0861302695,179,38725.29619964843,0.0,1.0,183336.67600965383,38725.29619964843,4520000,1.0,10,10,0.0,62423.637633679675,134527.0861302695,62423.637633679675
144148.34649929745,161716.18578419907,180,144148.34649929745,144148.34649929745,180,18430.208770633126,0.0,1.0,161716.18578419907,18430.208770633126,4544000,1.0,10,10,0.0,96080.62253271675,144148.34649929745,96080.62253271675
83830.50810152439,151569.92259639595,181,83830.50810152439,83830.5081015244,181,51279.37136459532,0.0,0.8,151569.92259639595,51279.37136459532,4568000,0.8,10,10,0.0,3796.979417296419,83830.5081015244,3796.979417296419
99641.50560987393,150539.7488788845,182,99641.50560987393,99641.5056098739,182,43387.080073545556,0.0,0.8,150539.7488788845,43387.080073545556,4592000,0.8,10,10,0.0,3471.0358392976327,99641.5056098739,3471.0358392976327
113314.28444608623,163342.8983535794,183,113314.28444608623,113314.2844460862,183,43915.17028871964,0.0,0.9,163342.8983535794,43915.17028871964,4616000,0.9,10,10,0.0,3468.3696088351976,113314.2844460862,3468.3696088351976
76668.16842940319,154016.79788812427,184,76668.16842940319,76668.16842940323,184,55971.18911768749,0.0,0.7,154016.79788812427,55971.18911768749,4640000,0.7,10,10,0.0,3470.3644346045494,76668.16842940323,3470.3644346045494
89565.66654302654,162794.90849108333,185,89565.66654302654,89565.66654302651,185,50374.86621631294,0.0,0.7,162794.90849108333,50374.86621631294,4664000,0.7,10,10,0.0,3644.472346236651,89565.66654302651,3644.472346236651
129106.27527138122,163834.95803548017,186,129106.27527138122,129106.27527138122,186,33187.93826641743,0.0,1.0,163834.95803548017,33187.93826641743,4688000,1.0,10,10,0.0,54062.064085931495,129106.27527138122,54062.064085931495
107355.14033751373,167149.60599776154,187,107355.14033751373,107355.14033751376,187,47080.73844923756,0.0,0.9,167149.60599776154,47080.73844923756,4712000,0.9,10,10,0.0,9537.614071607597,107355.14033751376,9537.614071607597
109758.97384565813,147346.74757383182,188,109758.97384565813,109758.97384565813,188,32452.482376032975,0.0,0.9,147346.74757383182,32452.482376032975,4736000,0.9,10,10,0.0,35760.10119670656,109758.97384565813,35760.10119670656
106903.08536293956,165117.83653880804,189,106903.08536293956,106903.08536293954,189,37707.38694352265,0.0,0.9,165117.83653880804,37707.38694352265,4760000,0.9,10,10,0.0,11806.407953621198,106903.08536293954,11806.407953621198
110415.30397719782,165661.5535093206,190,110415.30397719782,110415.30397719785,190,41885.97034747235,0.0,0.9,165661.5535093206,41885.97034747235,4784000,0.9,10,10,0.0,6750.124660790057,110415.30397719785,6750.124660790057
115917.75948139936,167959.61132455856,191,115917.75948139936,115917.75948139936,191,41945.70944761596,0.0,0.9,167959.61132455856,41945.70944761596,4808000,0.9,10,10,0.0,6587.002865429596,115917.75948139936,6587.002865429596
127203.49679475925,170959.83193485637,192,127203.49679475925,127203.49679475922,192,20673.845482746103,0.0,1.0,170959.83193485637,20673.845482746103,4832000,1.0,10,10,0.0,87463.92114934212,127203.49679475922,87463.92114934212
117781.05413755274,165793.57750256752,193,117781.05413755274,117781.05413755271,193,54756.417622322544,0.0,0.9,165793.57750256752,54756.417622322544,4856000,0.9,10,10,0.0,11921.71140287717,117781.05413755271,11921.71140287717
116134.41442916817,160196.42127126353,194,116134.41442916817,116134.41442916814,194,30821.31350008319,0.0,1.0,160196.42127126353,30821.31350008319,4880000,1.0,10,10,0.0,67013.9737151587,116134.41442916814,67013.9737151587
48208.97626684693,144379.43669673073,195,48208.97626684693,48208.97626684692,195,56041.73637501413,0.0,0.4,144379.43669673073,56041.73637501413,4904000,0.4,10,10,0.0,-124.96221694478682,48208.97626684692,-124.96221694478682
63186.854084246734,148216.23898638913,196,63186.854084246734,63186.85408424672,196,63729.270305412196,0.0,0.5,148216.23898638913,63729.270305412196,4928000,0.5,10,10,0.0,-123.73185841486949,63186.85408424672,-123.73185841486949
53012.518854284695,127174.39994879479,197,53012.518854284695,53012.518854284695,197,53984.88182988232,0.0,0.5,127174.39994879479,53984.88182988232,4952000,0.5,10,10,0.0,-55.67700930827455,53012.518854284695,-55.67700930827455
131079.72397683663,164660.19284220494,198,131079.72397683663,131079.7239768366,198,24954.724442436236,0.0,1.0,164660.19284220494,24954.724442436236,4976000,1.0,10,10,0.0,80718.38082010469,131079.7239768366,80718.38082010469
146325.9334444633,172349.77372947425,199,146325.9334444633,146325.93344446324,199,24226.939479508983,0.0,1.0,172349.77372947425,24226.939479508983,5000000,1.0,10,10,0.0,109245.77172714488,146325.93344446324,109245.77172714488
116623.0633024764,163896.35417662733,200,116623.0633024764,116623.06330247642,200,48147.2493188274,0.0,0.9,163896.35417662733,48147.2493188274,5024000,0.9,10,10,0.0,4241.765594799509,116623.06330247642,4241.765594799509
39056.614192187524,157851.7840835961,201,39056.614192187524,39056.61419218753,201,60756.26027760387,0.0,0.3,157851.7840835961,60756.26027760387,5048000,0.3,10,10,0.0,-133.13002040723853,39056.61419218753,-133.13002040723853
67713.21760460694,155992.92863180485,202,67713.21760460694,67713.2176046069,202,69315.73617714949,0.0,0.5,155992.92863180485,69315.73617714949,5072000,0.5,10,10,0.0,-108.88640844038791,67713.2176046069,-108.88640844038791
136435.7970547684,181637.32046944275,203,136435.7970547684,136435.79705476845,203,35909.297997776266,0.0,1.0,181637.32046944275,35909.297997776266,5096000,1.0,10,10,0.0,67762.26754346625,136435.79705476845,67762.26754346625
121223.2448565732,175237.4443441022,204,121223.2448565732,121223.24485657315,204,35172.07486911844,0.0,1.0,175237.4443441022,35172.07486911844,5120000,1.0,10,10,0.0,66987.78780416393,121223.24485657315,66987.78780416393
140226.01089074655,173600.95808458625,205,140226.01089074655,140226.01089074655,205,24779.57943295631,0.0,1.0,173600.95808458625,24779.57943295631,5144000,1.0,10,10,0.0,92479.53138067292,140226.01089074655,92479.53138067292
152041.18239534943,177554.07328873297,206,152041.18239534943,152041.18239534946,206,19219.85856929308,0.0,1.0,177554.07328873297,19219.85856929308,5168000,1.0,10,10,0.0,113654.8969906316,152041.18239534946,113654.8969906316
141968.08279841446,161637.31903640868,207,141968.08279841446,141968.0827984145,207,14092.757380630934,0.0,1.0,161637.31903640868,14092.757380630934,5192000,1.0,10,10,0.0,118599.81988537281,141968.0827984145,118599.81988537281
141334.25586495246,180411.6158966276,208,141334.25586495246,141334.2558649524,208,35947.63600910643,0.0,1.0,180411.6158966276,35947.63600910643,5216000,1.0,10,10,0.0,77771.24728158374,141334.2558649524,77771.24728158374
133829.30645287418,166202.34046306004,209,133829.30645287418,133829.30645287418,209,19313.02730639771,0.0,1.0,166202.34046306004,19313.02730639771,5240000,1.0,10,10,0.0,101415.98815955811,133829.30645287418,101415.98815955811
105267.41271720675,140816.45735458317,210,105267.41271720675,105267.41271720675,210,27856.647927711118,0.0,0.9,140816.45735458317,27856.647927711118,5264000,0.9,10,10,0.0,44725.463190174276,105267.41271720675,44725.463190174276
95178.421543736,155725.1425342791,211,95178.421543736,95178.42154373598,211,52438.30165448594,0.0,0.8,155725.1425342791,52438.30165448594,5288000,0.8,10,10,0.0,147.26198254900612,95178.42154373598,147.26198254900612
134888.26244388596,167969.91782429034,212,134888.26244388596,134888.262443886,212,21109.774808012986,0.0,1.0,167969.91782429034,21109.774808012986,5312000,1.0,10,10,0.0,99908.10327643804,134888.262443886,99908.10327643804
134145.77173525398,182288.9331428892,213,134145.77173525398,134145.77173525398,213,33515.44413274757,0.0,1.0,182288.9331428892,33515.44413274757,5336000,1.0,10,10,0.0,97461.16140107425,134145.77173525398,97461.16140107425
132375.62626879258,173737.14752139672,214,132375.62626879258,132375.62626879255,214,38754.55186554658,0.0,1.0,173737.14752139672,38754.55186554658,5360000,1.0,10,10,0.0,75694.92337065157,132375.62626879255,75694.92337065157
143822.59090629776,182107.85594958483,215,143822.59090629776,143822.5909062977,215,28431.533723104218,0.0,1.0,182107.85594958483,28431.533723104218,5384000,1.0,10,10,0.0,78828.987940987,143822.5909062977,78828.987940987
129508.6618992569,178121.97189163836,216,129508.6618992569,129508.66189925687,216,32973.07726576417,0.0,1.0,178121.97189163836,32973.07726576417,5408000,1.0,10,10,0.0,82440.88668458196,129508.66189925687,82440.88668458196
110755.45153862583,177184.0181717537,217,110755.45153862583,110755.4515386258,217,32582.98261695341,0.0,1.0,177184.0181717537,32582.98261695341,5432000,1.0,10,10,0.0,61386.956086948136,110755.4515386258,61386.956086948136
112130.5717515072,175764.92664489365,218,112130.5717515072,112130.57175150723,218,43589.82146889019,0.0,0.9,175764.92664489365,43589.82146889019,5456000,0.9,10,10,0.0,16815.066537451552,112130.57175150723,16815.066537451552
112965.88428095984,152168.26785163468,219,112965.88428095984,112965.88428095984,219,23110.133185136132,0.0,1.0,152168.26785163468,23110.133185136132,5480000,1.0,10,10,0.0,78284.12052238414,112965.88428095984,78284.12052238414
122600.82890600641,176282.6668198789,220,122600.82890600641,122600.82890600641,220,40186.78778444695,0.0,0.9,176282.6668198789,40186.78778444695,5504000,0.9,10,10,0.0,35600.05314467017,122600.82890600641,35600.05314467017
115042.30442600488,175196.5149407141,221,115042.30442600488,115042.30442600485,221,43231.52648722373,0.0,0.9,175196.5149407141,43231.52648722373,5528000,0.9,10,10,0.0,12127.850810029367,115042.30442600485,12127.850810029367
142459.1059437696,166505.06748418737,222,142459.1059437696,142459.10594376962,222,17140.295952473058,0.0,1.0,166505.06748418737,17140.295952473058,5552000,1.0,10,10,0.0,105417.84214990688,142459.10594376962,105417.84214990688
121497.79630504691,149786.18129438555,223,121497.79630504691,121497.79630504688,223,22619.791577724,0.0,1.0,149786.18129438555,22619.791577724,5576000,1.0,10,10,0.0,69659.42449602937,121497.79630504688,69659.42449602937
109120.51008133809,159725.5359632421,224,109120.51008133809,109120.51008133807,224,25691.003236980945,0.0,1.0,159725.5359632421,25691.003236980945,5600000,1.0,10,10,0.0,64980.44618954446,109120.51008133807,64980.44618954446
117245.75523303504,161601.65134519752,225,117245.75523303504,117245.75523303503,225,31924.337635239102,0.0,1.0,161601.65134519752,31924.337635239102,5624000,1.0,10,10,0.0,59108.02347827889,117245.75523303503,59108.02347827889
113027.1982938026,164650.79265333794,226,113027.1982938026,113027.19829380265,226,60295.36074263725,0.0,0.8,164650.79265333794,60295.36074263725,5648000,0.8,10,10,0.0,-42.12009841689,113027.19829380265,-42.12009841689
122362.07452671195,155432.45607439673,227,122362.07452671195,122362.07452671195,227,45034.01020041671,0.0,0.9,155432.45607439673,45034.01020041671,5672000,0.9,10,10,0.0,-39.43472197541232,122362.07452671195,-39.43472197541232
127950.2503556301,163881.99976606359,228,127950.2503556301,127950.25035563007,228,16149.940778998785,0.0,1.0,163881.99976606359,16149.940778998785,5696000,1.0,10,10,0.0,104761.21862882013,127950.25035563007,104761.21862882013
105166.06428821354,140420.3487870454,229,105166.06428821354,105166.06428821357,229,34413.37820744833,0.0,0.9,140420.3487870454,34413.37820744833,5720000,0.9,10,10,0.0,6527.4955115034445,105166.06428821357,6527.4955115034445
121348.51765339558,169661.00997564438,230,121348.51765339558,121348.51765339557,230,22872.21908779306,0.0,1.0,169661.00997564438,22872.21908779306,5744000,1.0,10,10,0.0,98496.60574261301,121348.51765339557,98496.60574261301
114790.27112153999,165692.03697356163,231,114790.27112153999,114790.27112154002,231,43198.52332076955,0.0,0.9,165692.03697356163,43198.52332076955,5768000,0.9,10,10,0.0,2047.56410564768,114790.27112154002,2047.56410564768
118838.44078742075,140570.02529268785,232,118838.44078742075,118838.44078742077,232,13460.779533331937,0.0,1.0,140570.02529268785,13460.779533331937,5792000,1.0,10,10,0.0,99509.32009606823,118838.44078742077,99509.32009606823
127306.61998880403,157761.3524523825,233,127306.61998880403,127306.61998880398,233,14715.420086406719,0.0,1.0,157761.3524523825,14715.420086406719,5816000,1.0,10,10,0.0,111797.12503147413,127306.61998880398,111797.12503147413
111809.50290004598,142893.18157897933,234,111809.50290004598,111809.5029000459,234,25807.716966840162,0.0,1.0,142893.18157897933,25807.716966840162,5840000,1.0,10,10,0.0,47673.13030660172,111809.5029000459,47673.13030660172
122268.75699739186,156980.06680846147,235,122268.75699739186,122268.75699739186,235,17960.915482147906,0.0,1.0,156980.06680846147,17960.915482147906,5864000,1.0,10,10,0.0,99205.73088217231,122268.75699739186,99205.73088217231
119845.64804230185,158448.9938016917,236,119845.64804230185,119845.64804230188,236,32329.417335723647,0.0,1.0,158448.9938016917,32329.417335723647,5888000,1.0,10,10,0.0,62726.00943113725,119845.64804230188,62726.00943113725
101589.0230775956,160941.16224830225,237,101589.0230775956,101589.02307759564,237,32466.982105874773,0.0,1.0,160941.16224830225,32466.982105874773,5912000,1.0,10,10,0.0,44206.19565816858,101589.02307759564,44206.19565816858
124141.42977679735,158588.50423826594,238,124141.42977679735,124141.42977679739,238,44604.90712914557,0.0,0.9,158588.50423826594,44604.90712914557,5936000,0.9,10,10,0.0,-39.732480527566416,124141.42977679739,-39.732480527566416
88109.65831150653,153799.15255862847,239,88109.65831150653,88109.65831150653,239,51634.09296112627,0.0,0.8,153799.15255862847,51634.09296112627,5960000,0.8,10,10,0.0,-41.27400849170876,88109.65831150653,-41.27400849170876
140542.7728924466,162230.1954897333,240,140542.7728924466,140542.7728924466,240,28009.863898127063,0.0,1.0,162230.1954897333,28009.863898127063,5984000,1.0,10,10,0.0,85430.56560810091,140542.7728924466,85430.56560810091
116360.41657153462,153000.05305449475,241,116360.41657153462,116360.41657153462,241,22681.802463188706,0.0,1.0,153000.05305449475,22681.802463188706,6008000,1.0,10,10,0.0,90467.10270776536,116360.41657153462,90467.10270776536
107267.27536729009,161827.528872273,242,107267.27536729009,107267.27536729009,242,56006.04853518791,0.0,0.8,161827.528872273,56006.04853518791,6032000,0.8,10,10,0.0,2843.6406222320816,107267.27536729009,2843.6406222320816
111432.65958081924,165490.76362492016,243,111432.65958081924,111432.65958081924,243,45524.04317175317,0.0,0.9,165490.76362492016,45524.04317175317,6056000,0.9,10,10,0.0,4644.398891069514,111432.65958081924,4644.398891069514
129852.21835584193,163226.23746187982,244,129852.21835584193,129852.21835584193,244,24123.853636268996,0.0,1.0,163226.23746187982,24123.853636268996,6080000,1.0,10,10,0.0,95983.53318956756,129852.21835584193,95983.53318956756
123192.34868883272,155140.50409139492,245,123192.34868883272,123192.34868883269,245,31993.646374657157,0.0,1.0,155140.50409139492,31993.646374657157,6104000,1.0,10,10,0.0,57790.253533557334,123192.34868883269,57790.253533557334
128206.10046878034,160668.22282411653,246,128206.10046878034,128206.10046878035,246,21844.940803703514,0.0,1.0,160668.22282411653,21844.940803703514,6128000,1.0,10,10,0.0,98141.70965201358,128206.10046878035,98141.70965201358
