pick-place-v1/MinReturn,pick-place-v1/NumEpisodes,TotalEnvSteps,Average/NumEpisodes,policy/LossBefore,MetaTest/Average/AverageDiscountedReturn,policy/Entropy,pick-place-v1/AverageReturn,MetaTest/pick-place-v1/MinReturn,policy/LossAfter,MetaTest/pick-place-v1/AverageReturn,MetaTest/Average/NumEpisodes,Average/StdReturn,MetaTest/Average/AverageReturn,pick-place-v1/Iteration,pick-place-v1/SuccessRate,Average/TerminationRate,MetaTest/pick-place-v1/TerminationRate,pick-place-v1/AverageDiscountedReturn,MetaTest/pick-place-v1/SuccessRate,MetaTest/pick-place-v1/AverageDiscountedReturn,MetaTest/pick-place-v1/StdReturn,MetaTest/Average/StdReturn,Average/Iteration,pick-place-v1/StdReturn,Average/AverageDiscountedReturn,Average/MinReturn,MetaTest/Average/TerminationRate,pick-place-v1/MaxReturn,MetaTest/Average/MinReturn,policy/dLoss,MetaTest/Average/Iteration,MetaTest/pick-place-v1/NumEpisodes,policy/KLBefore,pick-place-v1/TerminationRate,MetaTest/pick-place-v1/MaxReturn,LinearFeatureBaseline/ExplainedVariance,MetaTest/pick-place-v1/Iteration,Average/AverageReturn,Average/MaxReturn,policy/KL,MetaTest/Average/SuccessRate,MetaTest/Average/MaxReturn,Average/SuccessRate
-29.491589992467613,100,1340000,100,0.0004553215,,4.967498,-22.936257111122604,,0.0038668343,,,2.1377660487880163,,66,0.0,0.0,,-10.750492716426447,,,,,66,2.1377660487880163,-10.750492716426447,-29.491589992467613,,-19.004146990404998,,-0.0034115128,,,0.0,0.0,,0.34597773788434594,,-22.936257111122604,-19.004146990404998,0.014986334,,,0.0
-29.851759431506725,100,1360000,100,-0.0026791932,,4.9431314,-23.16064221233215,,0.002271311,,,2.299253608366178,,67,0.0,0.0,,-10.687202789876192,,,,,67,2.299253608366178,-10.687202789876192,-29.851759431506725,,-18.629498919132438,,-0.004950504,,,0.0,0.0,,0.2841675888840638,,-23.16064221233215,-18.629498919132438,0.008186608,,,0.0
-32.21609401226742,100,1380000,100,0.0024206908,,4.9160967,-22.68587159426959,,0.010697323,,,2.4859182867367116,,68,0.0,0.0,,-10.632280569652837,,,,,68,2.4859182867367116,-10.632280569652837,-32.21609401226742,,-17.88205533820602,,-0.008276632,,,0.0,0.0,,0.4094844151756518,,-22.68587159426959,-17.88205533820602,0.008341596,,,0.0
-29.37582872335141,100,1400000,100,-0.00013305893,,4.893411,-21.84119545373606,,0.0050036525,,,2.131132119070242,,69,0.0,0.0,,-10.147071416790052,,,,,69,2.131132119070242,-10.147071416790052,-29.37582872335141,,-16.94821445447717,,-0.0051367115,,,0.0,0.0,,0.3047061125976128,,-21.84119545373606,-16.94821445447717,0.01222348,,,0.0
-28.977080451101582,100,1420000,100,-0.0008682228,-22.265056319330476,4.8707705,-22.401079832623168,-27.882800343043307,0.0042810044,-22.265056319330476,10,2.0749073284155193,-22.265056319330476,70,0.0,0.0,0.0,-10.500371038814803,0.0,-22.265056319330476,2.450130236891155,2.450130236891155,70,2.0749073284155193,-10.500371038814803,-28.977080451101582,0.0,-18.112739842592337,-27.882800343043307,-0.005149227,7,10,0.0,0.0,-18.754173216230022,0.2652598839192929,7,-22.401079832623168,-18.112739842592337,0.0068110116,0.0,-18.754173216230022,0.0
-31.819811163294176,100,1440000,100,0.0012220553,,4.8516684,-22.535368691723587,,0.0057510836,,,2.4983357860506716,,71,0.0,0.0,,-10.651419772650495,,,,,71,2.4983357860506716,-10.651419772650495,-31.819811163294176,,-17.24086866669783,,-0.004529028,,,0.0,0.0,,0.430760727027211,,-22.535368691723587,-17.24086866669783,0.00752246,,,0.0
-26.29235920792816,100,1460000,100,0.0030800682,,4.8281736,-21.31979764587751,,0.008742655,,,1.8043146404380177,,72,0.0,0.0,,-9.923814003222322,,,,,72,1.8043146404380177,-9.923814003222322,-26.29235920792816,,-17.687802299047313,,-0.0056625865,,,0.0,0.0,,0.3609252278634949,,-21.31979764587751,-17.687802299047313,0.007785366,,,0.0
-28.71765959828518,100,1480000,100,-0.0017427475,,4.802201,-21.824648389946006,,0.0053546503,,,2.1560151277895683,,73,0.0,0.0,,-10.42612421196112,,,,,73,2.1560151277895683,-10.42612421196112,-28.71765959828518,,-17.97416829217838,,-0.007097398,,,0.0,0.0,,0.4090722492189952,,-21.824648389946006,-17.97416829217838,0.0031603184,,,0.0
-33.55987149749747,100,1500000,100,-0.0020804913,,4.7822976,-21.707528240857705,,0.0046137436,,,2.569222400576608,,74,0.0,0.0,,-10.279363035414057,,,,,74,2.569222400576608,-10.279363035414057,-33.55987149749747,,-17.22061675141593,,-0.006694235,,,0.0,0.0,,0.45698237784081197,,-21.707528240857705,-17.22061675141593,0.008249799,,,0.0
-27.646787252927723,100,1520000,100,-0.000595957,,4.767146,-21.76176053499483,,0.002386401,,,1.9626899950215777,,75,0.0,0.0,,-10.304826108658851,,,,,75,1.9626899950215777,-10.304826108658851,-27.646787252927723,,-17.790753966427694,,-0.002982358,,,0.0,0.0,,0.2575568766845232,,-21.76176053499483,-17.790753966427694,0.00776512,,,0.0
-28.274374444687112,100,1540000,100,0.0012385563,,4.75439,-22.003532639362078,,0.0017170174,,,2.1213576883597796,,76,0.0,0.0,,-10.399785035357104,,,,,76,2.1213576883597796,-10.399785035357104,-28.274374444687112,,-18.027757905339694,,-0.00047846104,,,0.0,0.0,,0.3456100133013482,,-22.003532639362078,-18.027757905339694,0.0072335997,,,0.0
-25.50446424737514,100,1560000,100,-0.0026767345,,4.7385473,-20.94379370247844,,0.00057350827,,,1.9451985914155643,,77,0.0,0.0,,-9.867802136095547,,,,,77,1.9451985914155643,-9.867802136095547,-25.50446424737514,,-16.79574887230359,,-0.0032502427,,,0.0,0.0,,0.3331743773581487,,-20.94379370247844,-16.79574887230359,0.0071980073,,,0.0
-25.69334754844829,100,1580000,100,0.00093618355,,4.7222705,-20.177477985428478,,0.004972322,,,1.63775992015419,,78,0.0,0.0,,-9.495885145971677,,,,,78,1.63775992015419,-9.495885145971677,-25.69334754844829,,-16.955652820633997,,-0.0040361383,,,0.0,0.0,,0.4487197429465214,,-20.177477985428478,-16.955652820633997,0.0045482446,,,0.0
-25.72274080421657,100,1600000,100,-1.7578124e-05,,4.7046285,-20.66471626928092,,0.003925625,,,1.5668387563876738,,79,0.0,0.0,,-9.877241224846916,,,,,79,1.5668387563876738,-9.877241224846916,-25.72274080421657,,-16.80764028823086,,-0.003943203,,,0.0,0.0,,0.2874982972087369,,-20.66471626928092,-16.80764028823086,0.007705902,,,0.0
-26.55365564920454,100,1620000,100,0.0013967865,-20.36027813731122,4.6886663,-20.88258149815905,-21.415565245661558,0.0044123926,-20.36027813731122,10,1.9526124323095821,-20.36027813731122,80,0.0,0.0,0.0,-9.791709401789742,0.0,-20.36027813731122,0.7602206311606796,0.7602206311606796,80,1.9526124323095821,-9.791709401789742,-26.55365564920454,0.0,-17.68956375970857,-21.415565245661558,-0.0030156062,8,10,0.0,0.0,-19.344793288000446,0.35165802871817375,8,-20.88258149815905,-17.68956375970857,0.0047506792,0.0,-19.344793288000446,0.0
-31.785391741518396,100,1640000,100,-0.0002729683,,4.673362,-21.88067586206962,,0.012921002,,,2.8214511529619855,,81,0.0,0.0,,-10.050095754686133,,,,,81,2.8214511529619855,-10.050095754686133,-31.785391741518396,,-17.06061905348742,,-0.01319397,,,0.0,0.0,,0.4955544084972312,,-21.88067586206962,-17.06061905348742,0.035466153,,,0.0
-39.885479327593636,100,1660000,100,-0.00071682356,,4.65652,-21.91263558503241,,0.001661309,,,3.1256138774492497,,82,0.0,0.0,,-10.134217128293352,,,,,82,3.1256138774492497,-10.134217128293352,-39.885479327593636,,-17.097452483126396,,-0.0023781327,,,0.0,0.0,,0.4567989269770405,,-21.91263558503241,-17.097452483126396,0.016739318,,,0.0
-34.88885413885488,100,1680000,100,-0.0019515884,,4.636218,-24.94468507147889,,-0.003548114,,,3.9984677264694235,,83,0.0,0.0,,-11.013142560267186,,,,,83,3.9984677264694235,-11.013142560267186,-34.88885413885488,,-17.43696395907366,,0.0015965257,,,0.0,0.0,,0.4958832275805376,,-24.94468507147889,-17.43696395907366,0.030555658,,,0.0
-37.04893901054186,100,1700000,100,-0.001523423,,4.609306,-23.8925235281959,,0.001940316,,,4.238132626974046,,84,0.0,0.0,,-10.6514612776568,,,,,84,4.238132626974046,-10.6514612776568,-37.04893901054186,,-17.431098969263317,,-0.003463739,,,0.0,0.0,,0.5852030615069859,,-23.8925235281959,-17.431098969263317,0.030835016,,,0.0
-36.37022878812129,100,1720000,100,0.0008152138,,4.5917044,-23.925422265728493,,-0.00035543137,,,3.4538406302579627,,85,0.0,0.0,,-10.682669151175809,,,,,85,3.4538406302579627,-10.682669151175809,-36.37022878812129,,-18.55525231066797,,0.0011706451,,,0.0,0.0,,0.4548738095278898,,-23.925422265728493,-18.55525231066797,0.024457218,,,0.0
-35.03112113148876,100,1740000,100,-0.001024208,,4.575127,-24.251595186473896,,-0.0033767945,,,4.115213870508409,,86,0.0,0.0,,-10.670995958119414,,,,,86,4.115213870508409,-10.670995958119414,-35.03112113148876,,-17.252768047239286,,0.0023525865,,,0.0,0.0,,0.5729961596587938,,-24.251595186473896,-17.252768047239286,0.020693634,,,0.0
-31.80906727146487,100,1760000,100,-0.00071289483,,4.565398,-22.66982310216193,,-0.0032554364,,,2.8113866596255264,,87,0.0,0.0,,-10.412397926770705,,,,,87,2.8113866596255264,-10.412397926770705,-31.80906727146487,,-18.910127931347702,,0.0025425416,,,0.0,0.0,,0.2844423909797784,,-22.66982310216193,-18.910127931347702,0.024202494,,,0.0
-38.84386500234857,100,1780000,100,-0.0013049659,,4.549003,-24.700857173278827,,-0.0065518096,,,4.350897447433178,,88,0.0,0.0,,-10.962353166090907,,,,,88,4.350897447433178,-10.962353166090907,-38.84386500234857,,-18.103527162228495,,0.0052468437,,,0.0,0.0,,0.4713374720790696,,-24.700857173278827,-18.103527162228495,0.027660916,,,0.0
-43.80546875991411,100,1800000,100,-0.0057489574,,4.5282984,-24.234438985380194,,-0.008439082,,,4.259390923275687,,89,0.0,0.0,,-10.701329036550833,,,,,89,4.259390923275687,-10.701329036550833,-43.80546875991411,,-17.22144483098206,,0.0026901243,,,0.0,0.0,,0.4684212905145304,,-24.234438985380194,-17.22144483098206,0.03933295,,,0.0
-49.404133226220765,100,1820000,100,-0.002099749,-27.543683648104015,4.5131598,-27.745234983340502,-39.83424783100262,-0.009846262,-27.543683648104018,10,5.891115763674669,-27.543683648104018,90,0.0,0.0,0.0,-11.865206979022927,0.0,-27.543683648104015,7.232981038227919,7.232981038227919,90,5.891115763674669,-11.865206979022927,-49.404133226220765,0.0,-17.000407064193627,-39.83424783100262,0.007746513,9,10,0.0,0.0,-18.91977823486566,0.535825807574322,9,-27.745234983340502,-17.000407064193627,0.024708496,0.0,-18.91977823486566,0.0
-34.400456980412756,100,1840000,100,-0.00088508264,,4.500659,-22.5847912197312,,-0.0023505043,,,3.810465996350396,,91,0.0,0.0,,-10.201786366807534,,,,,91,3.810465996350396,-10.201786366807534,-34.400456980412756,,-16.616960246011036,,0.0014654216,,,0.0,0.0,,0.5170272986411332,,-22.5847912197312,-16.616960246011036,0.025360098,,,0.0
-38.04775679791234,100,1860000,100,-0.0008001419,,4.4851575,-25.889349119042,,-0.0075869127,,,5.178289255317601,,92,0.0,0.0,,-11.265569250765374,,,,,92,5.178289255317601,-11.265569250765374,-38.04775679791234,,-16.668271493413886,,0.0067867707,,,0.0,0.0,,0.4885847130047781,,-25.889349119042,-16.668271493413886,0.026162704,,,0.0
-32.80210665719579,100,1880000,100,-4.891968e-06,,4.470458,-22.548824586100718,,0.0008211151,,,2.9447128897565955,,93,0.0,0.0,,-10.368944215709584,,,,,93,2.9447128897565955,-10.368944215709584,-32.80210665719579,,-17.646921420086763,,-0.00082600705,,,0.0,0.0,,0.4484039999578395,,-22.548824586100718,-17.646921420086763,0.014382318,,,0.0
-32.06603620881587,100,1900000,100,-0.001713353,,4.4557333,-23.533166858104533,,-0.002073484,,,3.6367001704878232,,94,0.0,0.0,,-10.166075525670133,,,,,94,3.6367001704878232,-10.166075525670133,-32.06603620881587,,-17.593403906516155,,0.00036013103,,,0.0,0.0,,0.5652037364275675,,-23.533166858104533,-17.593403906516155,0.020430213,,,0.0
-34.76152178257001,100,1920000,100,-0.0011698151,,4.437466,-22.522170046777696,,0.001353718,,,2.9995374459008466,,95,0.0,0.0,,-10.15569884036674,,,,,95,2.9995374459008466,-10.15569884036674,-34.76152178257001,,-17.331942900831223,,-0.002523533,,,0.0,0.0,,0.39422109724211174,,-22.522170046777696,-17.331942900831223,0.012051945,,,0.0
-30.693107401975787,100,1940000,100,-0.0024794342,,4.415498,-22.08348252744383,,0.0016293213,,,2.4740058246313628,,96,0.0,0.0,,-10.192297025794327,,,,,96,2.4740058246313628,-10.192297025794327,-30.693107401975787,,-17.759556677070343,,-0.0041087554,,,0.0,0.0,,0.30671743991445755,,-22.08348252744383,-17.759556677070343,0.011563822,,,0.0
-32.912852677606324,100,1960000,100,-0.001480085,,4.3948317,-21.564388268077295,,0.0018952896,,,3.115693921552805,,97,0.0,0.0,,-9.957526945325464,,,,,97,3.115693921552805,-9.957526945325464,-32.912852677606324,,-17.814452224850314,,-0.0033753747,,,0.0,0.0,,0.49655082313688836,,-21.564388268077295,-17.814452224850314,0.014123471,,,0.0
-29.74425304769892,100,1980000,100,-0.0013483966,,4.3813896,-21.17843967503885,,-0.0005693893,,,2.230478779885262,,98,0.0,0.0,,-9.834888005269809,,,,,98,2.230478779885262,-9.834888005269809,-29.74425304769892,,-16.36017133716873,,-0.0007790073,,,0.0,0.0,,0.2970504920884607,,-21.17843967503885,-16.36017133716873,0.009832088,,,0.0
-35.3323354288515,100,2000000,100,-0.0025378647,,4.370842,-21.352093067543077,,-0.0031915398,,,3.495317041122188,,99,0.0,0.0,,-9.758219729728472,,,,,99,3.495317041122188,-9.758219729728472,-35.3323354288515,,-16.27855351397301,,0.00065367506,,,0.0,0.0,,0.5169744602935329,,-21.352093067543077,-16.27855351397301,0.01656897,,,0.0
