MetaTest/dial-turn-v1/NumTrajs,MetaTest/Average/SuccessRate,MetaTrain/Average/ContrastiveLoss,MetaTest/Average/StdReturn,TotalEnvSteps,MetaTest/dial-turn-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,MetaTrain/Average/QfLoss,MetaTest/Average/MinReturn,MetaTest/dial-turn-v1/MinReturn,MetaTrain/Average/AlphaLoss,MetaTest/dial-turn-v1/TerminationRate,MetaTest/Average/MaxReturn,MetaTrain/Average/Alpha,MetaTest/dial-turn-v1/SuccessRate,MetaTrain/Average/PolicyLoss,MetaTest/dial-turn-v1/Iteration,MetaTest/Average/NumTrajs,MetaTest/dial-turn-v1/AverageReturn,MetaTest/dial-turn-v1/StdReturn,MetaTest/dial-turn-v1/MaxReturn,MetaTest/Average/Iteration,MetaTest/Average/TerminationRate,MetaTest/Average/AverageReturn
10,0.2,94249.875,14774.279872387937,2456000,4867.612452101822,4867.612452101822,23772520.0,-95.10014485028536,-95.10014485028536,-16.16463,0.0,49190.365520901694,nan,0.2,-32956.14,93,10,4867.6124521018155,14774.279872387937,49190.365520901694,93,0.0,4867.6124521018155
10,0.0,216896.53,7.125681393953083,2480000,-94.34951195957235,-94.34951195957235,52728668.0,-105.88623005313889,-105.88623005313889,-16.088852,0.0,-81.4923551197817,nan,0.0,-33783.367,94,10,-94.3495119595723,7.125681393953083,-81.4923551197817,94,0.0,-94.3495119595723
10,0.1,7670815.5,1567.8254963555112,2504000,470.29901882933217,470.29901882933217,50962276.0,-89.36254586917829,-89.36254586917829,-16.668352,0.0,5173.148152663357,nan,0.1,-10811.977,95,10,470.2990188293323,1567.8254963555112,5173.148152663357,95,0.0,470.2990188293323
10,0.0,847999.1,24.240500854649706,2528000,-60.43222567409358,-60.43222567409358,11123319.0,-119.57973912959034,-119.57973912959034,-15.060151,0.0,-26.090836405887558,nan,0.0,-8665.65,96,10,-60.432225674093594,24.240500854649706,-26.090836405887558,96,0.0,-60.432225674093594
10,0.3,1128925.1,25.25489670313123,2552000,-40.32089667445085,-40.32089667445085,10077884.0,-95.84394100300459,-95.84394100300459,-13.821692,0.0,-17.268573166866616,nan,0.3,-9026.47,97,10,-40.32089667445084,25.25489670313123,-17.268573166866616,97,0.0,-40.32089667445084
10,0.0,392097.38,8.74909961920418,2576000,-65.16111025424497,-65.16111025424497,16012925.0,-77.50723515869629,-77.50723515869629,-13.845384,0.0,-46.796844726340304,nan,0.0,-18140.68,98,10,-65.16111025424496,8.74909961920418,-46.796844726340304,98,0.0,-65.16111025424496
10,0.0,342408.25,37.46014984491592,2600000,-63.445534470137225,-63.445534470137225,4327480.0,-125.94245996033284,-125.94245996033284,-8.039189,0.0,-13.332869606688574,nan,0.0,1697.929,99,10,-63.44553447013725,37.46014984491592,-13.332869606688574,99,0.0,-63.44553447013725
10,0.1,1680643.1,26.248103150448504,2624000,-74.87617628643402,-74.87617628643402,37446172.0,-104.8775176101412,-104.8775176101412,-15.03415,0.0,-10.500327086542079,nan,0.1,-12983.863,100,10,-74.87617628643409,26.248103150448504,-10.500327086542079,100,0.0,-74.87617628643409
10,0.0,781948.94,14.174545031704417,2648000,-43.08184391327275,-43.08184391327275,12557049.0,-65.30491765629685,-65.30491765629685,-11.885684,0.0,-19.290832374419384,nan,0.0,2475.597,101,10,-43.08184391327275,14.174545031704417,-19.290832374419384,101,0.0,-43.08184391327275
10,0.3,34100.473,81.10180631118749,2672000,-15.09625980349465,-15.09625980349465,6623059.5,-84.47354657837731,-84.47354657837731,-9.48703,0.0,224.06658555816128,nan,0.3,-2584.615,102,10,-15.09625980349465,81.10180631118749,224.06658555816128,102,0.0,-15.09625980349465
10,0.1,19281.172,26.34576166834403,2696000,-52.341346564633604,-52.341346564633604,14307511.0,-86.98339325755258,-86.98339325755258,-10.07657,0.0,-11.807275853434207,nan,0.1,-15590.056,103,10,-52.341346564633604,26.34576166834403,-11.807275853434207,103,0.0,-52.341346564633604
10,0.0,11023.596,9.356096030587242,2720000,-66.58216522030003,-66.58216522030003,15219175.0,-78.0055130688465,-78.0055130688465,-10.855178,0.0,-43.789452230281434,nan,0.0,-28110.271,104,10,-66.58216522030003,9.356096030587242,-43.789452230281434,104,0.0,-66.58216522030003
10,0.1,8887.927,12.863285282348798,2744000,-53.340306937643405,-53.340306937643405,9175840.0,-71.50090523674669,-71.50090523674669,-9.152833,0.0,-21.74828654158146,nan,0.1,-12702.928,105,10,-53.340306937643405,12.863285282348798,-21.74828654158146,105,0.0,-53.340306937643405
10,0.0,33579.97,19.749537510246768,2768000,-50.56559596771655,-50.56559596771655,14479600.0,-80.23468900415564,-80.23468900415564,-13.630295,0.0,-16.575011325551316,nan,0.0,-20521.664,106,10,-50.56559596771656,19.749537510246768,-16.575011325551316,106,0.0,-50.56559596771656
10,0.0,241226.08,8.1621800627788,2792000,-101.69052366923975,-101.69052366923975,2741951200.0,-117.95651526149807,-117.95651526149807,-16.465021,0.0,-90.00160637664669,nan,0.0,79602.01,107,10,-101.6905236692397,8.1621800627788,-90.00160637664669,107,0.0,-101.6905236692397
10,0.0,3671633.2,26.557557418352335,2816000,-103.6620690558008,-103.6620690558008,56499760.0,-138.01939577332564,-138.01939577332564,-35.29065,0.0,-48.91025827058528,nan,0.0,393724.72,108,10,-103.6620690558008,26.557557418352335,-48.91025827058528,108,0.0,-103.6620690558008
10,0.0,6666116.0,8.19193097360433,2840000,-100.4539640962787,-100.4539640962787,2894092300.0,-111.22905725858244,-111.22905725858244,-34.56233,0.0,-82.66813066685359,nan,0.0,265650.12,109,10,-100.45396409627881,8.19193097360433,-82.66813066685359,109,0.0,-100.45396409627881
10,0.0,4788364.5,6.815855607092966,2864000,-101.65601031534729,-101.65601031534729,308420800.0,-115.68753252021448,-115.68753252021448,-37.58358,0.0,-92.0532049810471,nan,0.0,102956.29,110,10,-101.65601031534742,6.815855607092966,-92.0532049810471,110,0.0,-101.65601031534742
10,0.0,860589.94,9.508221880663372,2888000,-105.90526410011348,-105.90526410011348,4209984.0,-117.04106191348035,-117.04106191348035,-37.586277,0.0,-88.40006659094806,nan,0.0,58698.055,111,10,-105.90526410011341,9.508221880663372,-88.40006659094806,111,0.0,-105.90526410011341
10,0.0,638249.06,6.327381056684019,2912000,-100.31932588737408,-100.31932588737408,118926880.0,-115.15139221659788,-115.15139221659788,-37.585342,0.0,-92.70033400765148,nan,0.0,129158.06,112,10,-100.31932588737403,6.327381056684019,-92.70033400765148,112,0.0,-100.31932588737403
10,0.0,510717.5,4.805309296479063,2936000,-96.77876679319033,-96.77876679319033,2011914.8,-102.73255037544499,-102.73255037544499,-37.586338,0.0,-88.54567715779136,nan,0.0,95452.32,113,10,-96.77876679319027,4.805309296479063,-88.54567715779136,113,0.0,-96.77876679319027
10,0.0,354891.9,9.138877104838626,2960000,-97.7050080672226,-97.7050080672226,1776655.4,-118.29739276574348,-118.29739276574348,-37.586647,0.0,-87.03224613968916,nan,0.0,59362.55,114,10,-97.7050080672225,9.138877104838626,-87.03224613968916,114,0.0,-97.7050080672225
10,0.0,132261.1,8.11783379086177,2984000,-103.84196351415274,-103.84196351415274,1532250.5,-115.78174528897573,-115.78174528897573,-37.585915,0.0,-92.77818783131937,nan,0.0,64875.504,115,10,-103.84196351415275,8.11783379086177,-92.77818783131937,115,0.0,-103.84196351415275
10,0.0,29036.951,7.538460915800788,3008000,-96.69440767256927,-96.69440767256927,1426845.0,-113.00569691036623,-113.00569691036623,-37.58627,0.0,-88.94997338399168,nan,0.0,38008.28,116,10,-96.69440767256921,7.538460915800788,-88.94997338399168,116,0.0,-96.69440767256921
10,0.0,13822.792,9.057177359496304,3032000,-100.38058881917553,-100.38058881917553,1371744.5,-116.28531408455555,-116.28531408455555,-37.586033,0.0,-92.16134257204592,nan,0.0,27580.246,117,10,-100.3805888191753,9.057177359496304,-92.16134257204592,117,0.0,-100.3805888191753
10,0.0,4004.366,7.914274972791322,3056000,-101.60593418956219,-101.60593418956219,1340667.9,-112.00898929218877,-112.00898929218877,-37.586525,0.0,-87.87262236231183,nan,0.0,17237.316,118,10,-101.60593418956228,7.914274972791322,-87.87262236231183,118,0.0,-101.60593418956228
10,0.0,1810.4216,10.901858324964191,3080000,-46.25597792248987,-46.25597792248987,1365834.4,-64.93383477387198,-64.93383477387198,-35.823235,0.0,-26.214588736658296,nan,0.0,7268.4185,119,10,-46.25597792248986,10.901858324964191,-26.214588736658296,119,0.0,-46.25597792248986
10,0.1,2162.937,12.539754025409204,3104000,-38.35895622203973,-38.35895622203973,1551511.5,-62.939061526489205,-62.939061526489205,-35.89041,0.0,-19.39457502609463,nan,0.1,-1711.3573,120,10,-38.35895622203971,12.539754025409204,-19.39457502609463,120,0.0,-38.35895622203971
10,0.1,1239.4515,18.459261208783335,3128000,-54.91287801694661,-54.91287801694661,1899837.0,-84.42530503987244,-84.42530503987244,-36.22838,0.0,-24.100831137189317,nan,0.1,-8707.714,121,10,-54.912878016946614,18.459261208783335,-24.100831137189317,121,0.0,-54.912878016946614
10,0.1,1475.5144,5.9162802541999815,3152000,-31.695890915244473,-31.695890915244473,2224438.0,-44.45870559686669,-44.45870559686669,-36.153008,0.0,-21.872067534981024,nan,0.1,-14068.235,122,10,-31.69589091524448,5.9162802541999815,-21.872067534981024,122,0.0,-31.69589091524448
10,0.2,1670.9313,4874.497943386396,3176000,1591.007157713229,1591.007157713229,2425933.8,-71.45383430948635,-71.45383430948635,-35.366123,0.0,16214.397552194967,nan,0.2,-16632.914,123,10,1591.0071577132296,4874.497943386396,16214.397552194967,123,0.0,1591.0071577132296
10,0.0,1460.7843,33.85686940168982,3200000,-70.11750486244304,-70.11750486244304,2641084.2,-139.63304246413736,-139.63304246413736,-35.46668,0.0,-21.48238361775286,nan,0.0,-19418.512,124,10,-70.11750486244308,33.85686940168982,-21.48238361775286,124,0.0,-70.11750486244308
10,0.1,1425.187,37.3247963212458,3224000,-48.205420658908544,-48.205420658908544,2973268.2,-119.81631104103269,-119.81631104103269,-35.700638,0.0,-15.877540956983792,nan,0.1,-21311.768,125,10,-48.205420658908544,37.3247963212458,-15.877540956983792,125,0.0,-48.205420658908544
10,0.0,1308.8398,40.87653980274475,3248000,-59.97615683419635,-59.97615683419635,3527320.0,-109.52969297670462,-109.52969297670462,-35.770645,0.0,-16.0513615166286,nan,0.0,-22562.54,126,10,-59.97615683419641,40.87653980274475,-16.0513615166286,126,0.0,-59.97615683419641
10,0.2,1127.993,9117.463941430036,3272000,4474.047641368574,4474.047641368574,4373849.0,-121.53543068034418,-121.53543068034418,-35.6892,0.0,24833.03440268037,nan,0.2,-25617.871,127,10,4474.047641368575,9117.463941430036,24833.03440268037,127,0.0,4474.047641368575
10,0.0,2460.4507,48.96836291820409,3296000,-73.69371909637512,-73.69371909637512,3630507.0,-134.11350238740965,-134.11350238740965,-35.781593,0.0,-0.9591368047989727,nan,0.0,-14156.644,128,10,-73.6937190963751,48.96836291820409,-0.9591368047989727,128,0.0,-73.6937190963751
10,0.1,9446.962,17.501217921475533,3320000,-56.228476612033475,-56.228476612033475,4110802.5,-90.90970218447676,-90.90970218447676,-35.680492,0.0,-34.67881705101286,nan,0.1,-11524.035,129,10,-56.22847661203349,17.501217921475533,-34.67881705101286,129,0.0,-56.22847661203349
10,0.1,7316.454,14.649045795182587,3344000,-45.348467380349334,-45.348467380349334,3484085.2,-64.3976619822906,-64.3976619822906,-35.72633,0.0,-20.85113468769699,nan,0.1,-270.82574,130,10,-45.34846738034933,14.649045795182587,-20.85113468769699,130,0.0,-45.34846738034933
10,0.2,6409.7803,48097.918445489355,3368000,15983.789558309261,15983.789558309261,4284244.0,-94.66520781653864,-94.66520781653864,-35.420296,0.0,160277.51582347523,nan,0.2,-13251.276,131,10,15983.789558309258,48097.918445489355,160277.51582347523,131,0.0,15983.789558309258
10,0.0,2379.4016,175.44424564504004,3392000,48.26621357746023,48.26621357746023,6448034.5,-96.56349834933891,-96.56349834933891,-35.729713,0.0,490.2978144269982,nan,0.0,-35635.023,132,10,48.266213577460285,175.44424564504004,490.2978144269982,132,0.0,48.266213577460285
10,0.0,1269.1609,33.10291229916474,3416000,-56.03750898998402,-56.03750898998402,5851121.5,-107.39477356050855,-107.39477356050855,-35.804634,0.0,-11.203802995780554,nan,0.0,-35277.668,133,10,-56.03750898998402,33.10291229916474,-11.203802995780554,133,0.0,-56.03750898998402
10,0.1,893.1337,22657.924272088592,3440000,7482.797464991355,7482.797464991355,7050982.5,-123.61098610661094,-123.61098610661094,-35.720577,0.0,75456.4893029626,nan,0.1,-41836.664,134,10,7482.797464991359,22657.924272088592,75456.4893029626,134,0.0,7482.797464991359
10,0.2,943.4132,58972.065492012865,3464000,20257.81741416597,20257.81741416597,7686856.5,-112.50061734383586,-112.50061734383586,-35.65982,0.0,197092.89573534825,nan,0.2,-44333.062,135,10,20257.81741416596,58972.065492012865,197092.89573534825,135,0.0,20257.81741416596
10,0.1,763.20325,45783.084356458334,3488000,15199.210955962839,15199.210955962839,7619593.0,-130.8648736709439,-130.8648736709439,-35.777493,0.0,152548.39768914995,nan,0.1,-47978.48,136,10,15199.210955962833,45783.084356458334,152548.39768914995,136,0.0,15199.210955962833
10,0.1,832.2586,48.612970932836525,3512000,-71.98900832471755,-71.98900832471755,7820973.5,-140.7443941391302,-140.7443941391302,-35.746716,0.0,-5.757720641764408,nan,0.1,-50123.266,137,10,-71.98900832471749,48.612970932836525,-5.757720641764408,137,0.0,-71.98900832471749
10,0.2,800.0266,29838.36627415488,3536000,9924.50272248452,9924.50272248452,8291111.0,-131.6238004954446,-131.6238004954446,-35.755703,0.0,99439.11194530744,nan,0.2,-53125.21,138,10,9924.502722484523,29838.36627415488,99439.11194530744,138,0.0,9924.502722484523
10,0.2,924.93933,2050.2253894706337,3560000,611.2516133116884,611.2516133116884,9540256.0,-136.46395219748024,-136.46395219748024,-35.94219,0.0,6760.41908441054,nan,0.2,-56330.055,139,10,611.2516133116883,2050.2253894706337,6760.41908441054,139,0.0,611.2516133116883
10,0.2,816.11127,41270.747348263525,3584000,15437.207849472252,15437.207849472252,10739012.0,-131.65588717262753,-131.65588717262753,-36.130882,0.0,138392.46192172423,nan,0.2,-58881.625,140,10,15437.207849472255,41270.747348263525,138392.46192172423,140,0.0,15437.207849472255
10,0.3,741.2706,34378.62704990882,3608000,15138.46671614527,15138.46671614527,12454349.0,-137.7575508398248,-137.7575508398248,-36.22571,0.0,114911.94229218102,nan,0.3,-63812.395,141,10,15138.46671614527,34378.62704990882,114911.94229218102,141,0.0,15138.46671614527
10,0.4,770.3904,85163.06594633133,3632000,53513.28958513184,53513.28958513184,14667953.0,-137.32000166596194,-137.32000166596194,-36.38621,0.0,220679.93274552506,nan,0.4,-67995.1,142,10,53513.289585131824,85163.06594633133,220679.93274552506,142,0.0,53513.289585131824
10,0.4,626.2165,58878.45746175678,3656000,35138.19665143066,35138.19665143066,16693939.0,-139.50090260995398,-139.50090260995398,-36.49824,0.0,178801.010552685,nan,0.4,-70820.55,143,10,35138.19665143068,58878.45746175678,178801.010552685,143,0.0,35138.19665143068
10,0.3,602.9635,49413.406123510686,3680000,26838.474843732227,26838.474843732227,19212050.0,-134.07801737633784,-134.07801737633784,-36.527092,0.0,158909.47643605896,nan,0.3,-72575.4,144,10,26838.474843732216,49413.406123510686,158909.47643605896,144,0.0,26838.474843732216
10,0.4,621.78876,44761.010600036556,3704000,25547.391168585098,25547.391168585098,21887354.0,-134.61498032967472,-134.61498032967472,-36.555008,0.0,120393.03417656003,nan,0.4,-76085.61,145,10,25547.391168585098,44761.010600036556,120393.03417656003,145,0.0,25547.391168585098
10,0.2,670.48676,4707.763400448852,3728000,1489.5121706874722,1489.5121706874722,22717536.0,-137.7933138799055,-137.7933138799055,-36.45179,0.0,15611.943407252618,nan,0.2,-75916.555,146,10,1489.5121706874727,4707.763400448852,15611.943407252618,146,0.0,1489.5121706874727
10,0.0,573.5783,39.895948567306704,3752000,-70.40272282754195,-70.40272282754195,23121544.0,-131.15147469086963,-131.15147469086963,-36.365616,0.0,-8.468470556202698,nan,0.0,-71596.914,147,10,-70.40272282754192,39.895948567306704,-8.468470556202698,147,0.0,-70.40272282754192
10,0.2,477.25632,25152.4397705003,3776000,9381.573630272454,9381.573630272454,28883948.0,-128.25189188320707,-128.25189188320707,-36.43787,0.0,84285.25003693798,nan,0.2,-79479.54,148,10,9381.573630272458,25152.4397705003,84285.25003693798,148,0.0,9381.573630272458
10,0.2,595.02716,83927.9918349315,3800000,32945.46512935577,32945.46512935577,31954660.0,-138.76104216801986,-138.76104216801986,-36.454334,0.0,281494.6133326484,nan,0.2,-81310.26,149,10,32945.46512935577,83927.9918349315,281494.6133326484,149,0.0,32945.46512935577
10,0.2,710.29675,25.14371782723229,3824000,-67.59286358855803,-67.59286358855803,30288896.0,-95.13028870487531,-95.13028870487531,-36.343903,0.0,-17.793489445702445,nan,0.2,-64433.184,150,10,-67.5928635885581,25.14371782723229,-17.793489445702445,150,0.0,-67.5928635885581
10,0.1,691.3873,18345.288649043632,3848000,6054.522263415684,6054.522263415684,35190784.0,-118.86004780476355,-118.86004780476355,-36.35242,0.0,61090.257309656925,nan,0.1,-78402.05,151,10,6054.522263415682,18345.288649043632,61090.257309656925,151,0.0,6054.522263415682
10,0.2,656.42255,59418.31477915001,3872000,20025.223896881198,20025.223896881198,41763964.0,-122.39443286729181,-122.39443286729181,-36.508663,0.0,198263.16277342167,nan,0.2,-100374.18,152,10,20025.22389688118,59418.31477915001,198263.16277342167,152,0.0,20025.22389688118
10,0.1,639.37885,52750.84435676522,3896000,17617.438181136233,17617.438181136233,46523400.0,-128.71524605550928,-128.71524605550928,-36.522694,0.0,175866.2454941842,nan,0.1,-108827.02,153,10,17617.43818113622,52750.84435676522,175866.2454941842,153,0.0,17617.43818113622
10,0.2,616.7698,62861.513639905024,3920000,27844.800254959562,27844.800254959562,51549652.0,-138.12970508281492,-138.12970508281492,-36.55983,0.0,204084.27753854348,nan,0.2,-117652.945,154,10,27844.800254959577,62861.513639905024,204084.27753854348,154,0.0,27844.800254959577
10,0.2,390.80948,18366.411415495415,3944000,6614.581924855245,6614.581924855245,60758910.0,-131.00340679751156,-131.00340679751156,-36.688137,0.0,61486.01631397555,nan,0.2,-131476.98,155,10,6614.581924855248,18366.411415495415,61486.01631397555,155,0.0,6614.581924855248
10,0.3,257.83078,4745.531604654743,3968000,1508.2712251636603,1508.2712251636603,60066372.0,-126.26916647954141,-126.26916647954141,-36.625828,0.0,15744.233678104278,nan,0.3,-126391.445,156,10,1508.2712251636608,4745.531604654743,15744.233678104278,156,0.0,1508.2712251636608
10,0.4,305.42206,9616.779552979186,3992000,3149.160240344706,3149.160240344706,64955200.0,-118.04417863376648,-118.04417863376648,-36.640884,0.0,31999.09237988835,nan,0.4,-133680.03,157,10,3149.160240344706,9616.779552979186,31999.09237988835,157,0.0,3149.160240344706
10,0.1,30357.635,20828.20465710478,4016000,6909.007489495822,6909.007489495822,98620650.0,-122.47432770277786,-122.47432770277786,-36.568462,0.0,69391.44309544214,nan,0.1,-141317.48,158,10,6909.007489495819,20828.20465710478,69391.44309544214,158,0.0,6909.007489495819
10,0.2,11642.64,15908.464729195906,4040000,7108.264175651573,7108.264175651573,69220600.0,-121.1149850640665,-121.1149850640665,-36.544765,0.0,51128.21733028383,nan,0.2,-147710.73,159,10,7108.26417565157,15908.464729195906,51128.21733028383,159,0.0,7108.26417565157
10,0.0,5212.828,30.85813726178098,4064000,-73.69519284680398,-73.69519284680398,66310124.0,-111.6395969286049,-111.6395969286049,-36.547653,0.0,-23.85032041614558,nan,0.0,-143910.42,160,10,-73.69519284680396,30.85813726178098,-23.85032041614558,160,0.0,-73.69519284680396
10,0.2,3956.4133,19434.077743252285,4088000,8597.793340035068,8597.793340035068,67275860.0,-142.07585665319257,-142.07585665319257,-36.531147,0.0,62852.35099737565,nan,0.2,-148601.66,161,10,8597.793340035068,19434.077743252285,62852.35099737565,161,0.0,8597.793340035068
10,0.0,109707.01,580.3954800830288,4112000,147.41942040525555,147.41942040525555,114163620.0,-139.6286835248051,-139.6286835248051,-36.614605,0.0,1826.4100222676668,nan,0.0,-172377.4,162,10,147.41942040525538,580.3954800830288,1826.4100222676668,162,0.0,147.41942040525538
10,0.0,296434.2,7.148016211449814,4136000,-125.99812599776742,-125.99812599776742,3321564400.0,-143.75521615931603,-143.75521615931603,-37.235126,0.0,-115.51362116664264,nan,0.0,558475.9,163,10,-125.99812599776749,7.148016211449814,-115.51362116664264,163,0.0,-125.99812599776749
10,0.0,285385.2,9.61692150650084,4160000,-127.1095607918498,-127.1095607918498,63630024.0,-145.61527488634445,-145.61527488634445,-37.546352,0.0,-116.36469662431318,nan,0.0,1442321.0,164,10,-127.10956079184982,9.61692150650084,-116.36469662431318,164,0.0,-127.10956079184982
10,0.0,201409.1,10.703703028685386,4184000,-127.02176574300685,-127.02176574300685,13934987.0,-142.10609865048596,-142.10609865048596,-37.53629,0.0,-113.6846096165991,nan,0.0,944458.9,165,10,-127.02176574300684,10.703703028685386,-113.6846096165991,165,0.0,-127.02176574300684
10,0.0,160288.6,8.756793441165977,4208000,-97.571331430573,-97.571331430573,49757176.0,-121.30251707075463,-121.30251707075463,-37.549534,0.0,-88.59031283756856,nan,0.0,625520.25,166,10,-97.57133143057304,8.756793441165977,-88.59031283756856,166,0.0,-97.57133143057304
10,0.0,274183.38,10.454532500315699,4232000,-121.81820435575462,-121.81820435575462,272731970.0,-142.17773015249358,-142.17773015249358,-37.563545,0.0,-105.87451034560937,nan,0.0,566782.56,167,10,-121.8182043557546,10.454532500315699,-105.87451034560937,167,0.0,-121.8182043557546
10,0.0,177142.72,14.452119712230758,4256000,-70.15200712800394,-70.15200712800394,10266831.0,-102.710514341865,-102.710514341865,-37.538277,0.0,-43.56477577072067,nan,0.0,338485.97,168,10,-70.15200712800393,14.452119712230758,-43.56477577072067,168,0.0,-70.15200712800393
10,0.0,358682.25,35.22424335232896,4280000,-73.70872914846854,-73.70872914846854,762450560.0,-119.55395928962733,-119.55395928962733,-36.890694,0.0,-19.44967798003372,nan,0.0,68480.62,169,10,-73.70872914846856,35.22424335232896,-19.44967798003372,169,0.0,-73.70872914846856
10,0.1,16926.955,1409.8421051038238,4304000,399.8376815625144,399.8376815625144,16835210.0,-105.444093094094,-105.444093094094,-36.379375,0.0,4629.203021961199,nan,0.1,7518.224,170,10,399.8376815625139,1409.8421051038238,4629.203021961199,170,0.0,399.8376815625139
10,0.2,11161.596,34510.1892866109,4328000,11657.280492855964,11657.280492855964,21359990.0,-121.58048527575585,-121.58048527575585,-36.29797,0.0,115172.0274215286,nan,0.2,-3998.3533,171,10,11657.280492855967,34510.1892866109,115172.0274215286,171,0.0,11657.280492855967
10,0.0,7002.15,36.795160408493835,4352000,-58.80641646850902,-58.80641646850902,24579806.0,-122.1333299130868,-122.1333299130868,-36.118465,0.0,-6.017272216197128,nan,0.0,-10510.328,172,10,-58.806416468509,36.795160408493835,-6.017272216197128,172,0.0,-58.806416468509
10,0.0,3514326.0,5.887216242209877,4376000,-100.97755284753738,-100.97755284753738,15050074000.0,-109.1961374432023,-109.1961374432023,-37.444267,0.0,-88.24473329371327,nan,0.0,277975.78,173,10,-100.9775528475374,5.887216242209877,-88.24473329371327,173,0.0,-100.9775528475374
10,0.0,1301324.9,10.545481468294133,4400000,-84.56311064556473,-84.56311064556473,93719544.0,-99.68319353514175,-99.68319353514175,-37.58555,0.0,-64.86730538506038,nan,0.0,1078532.9,174,10,-84.56311064556473,10.545481468294133,-64.86730538506038,174,0.0,-84.56311064556473
10,0.0,168028.61,5.959634808873111,4424000,-28.887748474823468,-28.887748474823468,11320843.0,-35.77245344641687,-35.77245344641687,-37.442955,0.0,-19.564253409783834,nan,0.0,285726.75,175,10,-28.88774847482346,5.959634808873111,-19.564253409783834,175,0.0,-28.88774847482346
10,0.0,23552.426,2960.979311153622,4448000,1241.3214386389964,1241.3214386389964,10378535.0,-119.50411111704835,-119.50411111704835,-37.12109,0.0,9609.139632869246,nan,0.0,23691.244,176,10,1241.3214386389964,2960.979311153622,9609.139632869246,176,0.0,1241.3214386389964
10,0.2,25343.7,56392.374007933126,4472000,18749.81796842601,18749.81796842601,20817552.0,-112.06431647078496,-112.06431647078496,-36.914314,0.0,187926.89672058963,nan,0.2,3480.658,177,10,18749.817968426007,56392.374007933126,187926.89672058963,177,0.0,18749.817968426007
10,0.1,15246.814,38699.77204722763,4496000,13117.953948986542,13117.953948986542,22619792.0,-115.41595154058885,-115.41595154058885,-36.7005,0.0,129194.95819519935,nan,0.1,-2750.9941,178,10,13117.953948986542,38699.77204722763,129194.95819519935,178,0.0,13117.953948986542
10,0.1,2819.0125,29.249716315972947,4520000,-38.937627432194134,-38.937627432194134,31358862.0,-88.28011886545065,-88.28011886545065,-36.58233,0.0,-4.744537104354019,nan,0.1,-17994.729,179,10,-38.93762743219412,29.249716315972947,-4.744537104354019,179,0.0,-38.93762743219412
10,0.0,236.89442,34.001072832986,4544000,-44.92550463946001,-44.92550463946001,43064640.0,-108.68421098945103,-108.68421098945103,-36.461056,0.0,-6.743730996194681,nan,0.0,-32380.78,180,10,-44.925504639460016,34.001072832986,-6.743730996194681,180,0.0,-44.925504639460016
10,0.2,194.7567,15445.916213224173,4568000,5080.372342189696,5080.372342189696,52471332.0,-113.42532935829824,-113.42532935829824,-36.42175,0.0,51418.0462015583,nan,0.2,-43158.297,181,10,5080.3723421896975,15445.916213224173,51418.0462015583,181,0.0,5080.3723421896975
10,0.1,175.13449,6699.875351781633,4592000,2166.012871344152,2166.012871344152,59831590.0,-112.07845643850933,-112.07845643850933,-36.432976,0.0,22265.369662940077,nan,0.1,-54472.617,182,10,2166.012871344152,6699.875351781633,22265.369662940077,182,0.0,2166.012871344152
10,0.4,145.79482,75859.14413606357,4616000,59951.264546182436,59951.264546182436,66585052.0,-112.21957247506346,-112.21957247506346,-36.360725,0.0,187748.1489451217,nan,0.4,-66526.46,183,10,59951.264546182436,75859.14413606357,187748.1489451217,183,0.0,59951.264546182436
10,0.1,797140.6,21796.68713973525,4640000,7209.5037571502635,7209.5037571502635,551738100.0,-119.87509209746582,-119.87509209746582,-36.470013,0.0,72599.32806209824,nan,0.1,-80088.18,184,10,7209.503757150262,21796.68713973525,72599.32806209824,184,0.0,7209.503757150262
10,0.1,1237959.4,18108.076910834745,4664000,5951.218051318406,5951.218051318406,4213382000.0,-119.30533420209575,-119.30533420209575,-36.78461,0.0,60275.42564333645,nan,0.1,72035.13,185,10,5951.218051318405,18108.076910834745,60275.42564333645,185,0.0,5951.218051318405
10,0.0,1352584.1,3.2802648897372393,4688000,-95.67728400755502,-95.67728400755502,171196220.0,-100.91919231236483,-100.91919231236483,-36.79586,0.0,-90.56635401411852,nan,0.0,74526.52,186,10,-95.677284007555,3.2802648897372393,-90.56635401411852,186,0.0,-95.677284007555
10,0.0,627755.0,15.468332792257234,4712000,-96.53384902842944,-96.53384902842944,417906140.0,-128.69036686734935,-128.69036686734935,-36.87693,0.0,-72.5519106219643,nan,0.0,82847.37,187,10,-96.53384902842934,15.468332792257234,-72.5519106219643,187,0.0,-96.53384902842934
10,0.0,1699361.1,8.170041576055947,4736000,-126.47418279669151,-126.47418279669151,3898292700.0,-142.03272241768045,-142.03272241768045,-37.54857,0.0,-113.71178134537006,nan,0.0,1452531.6,188,10,-126.47418279669152,8.170041576055947,-113.71178134537006,188,0.0,-126.47418279669152
10,0.0,1007685.7,12.899378287967604,4760000,-101.85577052257761,-101.85577052257761,105444060.0,-125.70814723185607,-125.70814723185607,-37.556335,0.0,-72.2235902410753,nan,0.0,429405.06,189,10,-101.85577052257743,12.899378287967604,-72.2235902410753,189,0.0,-101.85577052257743
