MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MaxReturn,MetaTest/window-close-v1/Iteration,MetaTest/window-close-v1/NumTrajs,MetaTrain/Average/ContrastiveLoss,MetaTest/window-close-v1/AverageReturn,MetaTest/Average/Iteration,MetaTrain/Average/AlphaLoss,MetaTest/Average/StdReturn,MetaTest/window-close-v1/MaxReturn,MetaTest/window-close-v1/SuccessRate,MetaTest/Average/NumTrajs,MetaTest/Average/AverageReturn,MetaTest/window-close-v1/AverageDiscountedReturn,MetaTrain/Average/PolicyLoss,MetaTrain/Average/QfLoss,MetaTest/window-close-v1/MinReturn,MetaTest/Average/MinReturn,MetaTest/Average/TerminationRate,MetaTest/Average/SuccessRate,MetaTest/window-close-v1/StdReturn,MetaTest/window-close-v1/TerminationRate,TotalEnvSteps,MetaTrain/Average/Alpha
15482.966519989848,138193.4881426915,29,10,12702.3,15482.966519989845,29,-23.25022,41164.93512226256,138193.4881426915,0.4,10,15482.966519989845,15482.966519989848,-307653.7,191914540.0,-43.984681838075915,-43.984681838075915,0.0,0.4,41164.93512226256,0.0,920000,nan
77570.21711993245,175423.1184258782,30,10,4234.636,77570.21711993241,30,-24.086802,56319.01222830673,175423.1184258782,1.0,10,77570.21711993241,77570.21711993245,-319020.94,210119200.0,1345.373479539124,1345.373479539124,0.0,1.0,56319.01222830673,0.0,944000,nan
77986.92057060094,163327.7566992257,31,10,14438.696,77986.92057060095,31,-25.13486,57576.435750211596,163327.7566992257,0.7,10,77986.92057060095,77986.92057060094,-322174.9,223503250.0,-23.295339377491032,-23.295339377491032,0.0,0.7,57576.435750211596,0.0,968000,nan
31558.419928361353,116944.03605874114,32,10,7247.0415,31558.419928361353,32,-25.2242,45267.430407284424,116944.03605874114,0.5,10,31558.419928361353,31558.419928361353,-335609.12,239199490.0,-85.86138308983986,-85.86138308983986,0.0,0.5,45267.430407284424,0.0,992000,nan
25454.171260707128,54840.58500437328,33,10,5492.778,25454.171260707128,33,-25.491934,19274.20438105729,54840.58500437328,0.3,10,25454.171260707128,25454.171260707128,-349658.28,276301200.0,-21.930315424566444,-21.930315424566444,0.0,0.3,19274.20438105729,0.0,1016000,nan
28593.79369206452,136988.9784557697,34,10,15936.367,28593.793692064522,34,-25.998491,44404.08596228913,136988.9784557697,0.3,10,28593.793692064522,28593.79369206452,-366619.44,301450980.0,-125.41695970285153,-125.41695970285153,0.0,0.3,44404.08596228913,0.0,1040000,nan
26437.796941514865,102495.09264027816,35,10,6690.4766,26437.796941514865,35,-26.116348,37442.35077568098,102495.09264027816,0.3,10,26437.796941514865,26437.796941514865,-381562.4,310490880.0,-123.90807379600568,-123.90807379600568,0.0,0.3,37442.35077568098,0.0,1064000,nan
8586.58101760898,54870.496716567075,36,10,28055.008,8586.581017608984,36,-26.525948,18061.830315008643,54870.496716567075,0.1,10,8586.581017608984,8586.58101760898,-388516.34,314974500.0,-89.74388758571038,-89.74388758571038,0.0,0.1,18061.830315008643,0.0,1088000,nan
37033.22704895357,161803.23557278764,37,10,33321.5,37033.22704895357,37,-26.792452,60645.76657896933,161803.23557278764,0.4,10,37033.22704895357,37033.22704895357,-404872.12,338610100.0,-96.613563029079,-96.613563029079,0.0,0.4,60645.76657896933,0.0,1112000,nan
24692.833523342222,83876.25686285555,38,10,27910.51,24692.833523342215,38,-26.282331,36361.17586300788,83876.25686285555,0.3,10,24692.833523342215,24692.833523342222,-411983.22,341880060.0,-96.25393568311524,-96.25393568311524,0.0,0.3,36361.17586300788,0.0,1136000,nan
42850.075877546005,173336.5180021999,39,10,33527.066,42850.07587754599,39,-25.745136,56238.3865497346,173336.5180021999,0.5,10,42850.07587754599,42850.075877546005,-418330.88,354329500.0,-95.32955837930237,-95.32955837930237,0.0,0.5,56238.3865497346,0.0,1160000,nan
45110.092244370375,166504.12529667243,40,10,17607.053,45110.092244370375,40,-25.845144,67305.25253487712,166504.12529667243,0.3,10,45110.092244370375,45110.092244370375,-433922.78,379939000.0,-131.99203944594262,-131.99203944594262,0.0,0.3,67305.25253487712,0.0,1184000,nan
19576.54843918737,108607.32962919793,41,10,6212.8936,19576.548439187372,41,-25.382051,32802.02554764994,108607.32962919793,0.2,10,19576.548439187372,19576.54843918737,-449938.8,373739700.0,-129.32086753866278,-129.32086753866278,0.0,0.2,32802.02554764994,0.0,1208000,nan
57769.438575475266,154925.19790001458,42,10,6268.926,57769.43857547529,42,-25.16158,64336.209614455256,154925.19790001458,0.5,10,57769.43857547529,57769.438575475266,-473256.5,399035870.0,-99.03050365163595,-99.03050365163595,0.0,0.5,64336.209614455256,0.0,1232000,nan
31151.6640104082,142849.34838410732,43,10,3307.6914,31151.66401040821,43,-25.680916,51189.40752279183,142849.34838410732,0.4,10,31151.66401040821,31151.6640104082,-496977.8,445913180.0,-37.96740651772013,-37.96740651772013,0.0,0.4,51189.40752279183,0.0,1256000,nan
86491.4028159466,158687.29886473637,44,10,2175.532,86491.40281594663,44,-25.185133,60177.07952756917,158687.29886473637,0.7,10,86491.40281594663,86491.4028159466,-509470.97,470674300.0,-33.34409107071947,-33.34409107071947,0.0,0.7,60177.07952756917,0.0,1280000,nan
52339.21367891531,179203.3375847555,45,10,2007.7975,52339.21367891531,45,-24.878223,57967.15822588674,179203.3375847555,0.5,10,52339.21367891531,52339.21367891531,-522432.56,467241180.0,-34.926754656822354,-34.926754656822354,0.0,0.5,57967.15822588674,0.0,1304000,nan
60047.914912326225,118326.20612197163,46,10,1893.9592,60047.91491232624,46,-25.730413,51163.344333385394,118326.20612197163,0.6,10,60047.91491232624,60047.914912326225,-533830.25,481804100.0,-31.15072742042285,-31.15072742042285,0.0,0.6,51163.344333385394,0.0,1328000,nan
87832.37463614323,185446.69159747963,47,10,2449.9595,87832.3746361432,47,-26.228292,76725.69832039604,185446.69159747963,0.6,10,87832.3746361432,87832.37463614323,-546941.8,511707330.0,-79.45164364039906,-79.45164364039906,0.0,0.6,76725.69832039604,0.0,1352000,nan
6483.208495352487,65097.328452282854,48,10,2345.3323,6483.208495352482,48,-26.277046,19538.04024698733,65097.328452282854,0.1,10,6483.208495352482,6483.208495352487,-545921.44,536597900.0,-34.35465631286703,-34.35465631286703,0.0,0.1,19538.04024698733,0.0,1376000,nan
20792.23266978519,141804.84041268154,49,10,3298.9314,20792.2326697852,49,-26.64273,44945.471860159356,141804.84041268154,0.2,10,20792.2326697852,20792.23266978519,-533460.44,531945860.0,-84.46465293563068,-84.46465293563068,0.0,0.2,44945.471860159356,0.0,1400000,nan
121840.8090224124,212832.48725000452,50,10,2388.5984,121840.80902241237,50,-26.49209,55765.4214643406,212832.48725000452,0.9,10,121840.80902241237,121840.8090224124,-532371.06,538293760.0,-26.431855045130654,-26.431855045130654,0.0,0.9,55765.4214643406,0.0,1424000,nan
44308.11320439335,146136.1221884179,51,10,2036.1165,44308.11320439335,51,-26.574692,56362.54856537962,146136.1221884179,0.4,10,44308.11320439335,44308.11320439335,-535908.4,551629800.0,-74.85649595906284,-74.85649595906284,0.0,0.4,56362.54856537962,0.0,1448000,nan
41308.72701176053,157261.8623834845,52,10,2243.028,41308.72701176054,52,-26.758974,63686.01344525744,157261.8623834845,0.3,10,41308.72701176054,41308.72701176053,-540305.0,545710850.0,-82.11712706465796,-82.11712706465796,0.0,0.3,63686.01344525744,0.0,1472000,nan
58981.783912862986,115694.25993724051,53,10,2639.578,58981.78391286298,53,-27.49224,49814.34937090122,115694.25993724051,0.6,10,58981.78391286298,58981.783912862986,-539661.44,536445000.0,-80.6813315303749,-80.6813315303749,0.0,0.6,49814.34937090122,0.0,1496000,nan
56847.31305025547,105825.28164949788,54,10,1872.6409,56847.313050255485,54,-28.602827,42587.619310670714,105825.28164949788,0.5,10,56847.313050255485,56847.31305025547,-539088.9,526314620.0,-87.26989019840252,-87.26989019840252,0.0,0.5,42587.619310670714,0.0,1520000,nan
130094.7224500061,166445.03474763234,55,10,1797.2225,130094.72245000613,55,-28.82371,32103.112572871516,166445.03474763234,1.0,10,130094.72245000613,130094.7224500061,-541611.4,527357400.0,75721.35815114001,75721.35815114001,0.0,1.0,32103.112572871516,0.0,1544000,nan
104677.36272794253,197477.84043475575,56,10,1981.7312,104677.3627279425,56,-29.466017,61052.03415796029,197477.84043475575,0.8,10,104677.3627279425,104677.36272794253,-520300.6,487936100.0,-72.49712649321938,-72.49712649321938,0.0,0.8,61052.03415796029,0.0,1568000,nan
-35.56982219068231,-26.547377090829062,57,10,1904.1207,-35.569822190682316,57,-29.852451,12.894599281140191,-26.547377090829062,0.0,10,-35.569822190682316,-35.56982219068231,-456984.44,349259500.0,-61.83461073231564,-61.83461073231564,0.0,0.0,12.894599281140191,0.0,1592000,nan
84.2532479217323,1084.8859788068744,58,10,1563.403,84.25324792173242,58,-28.894676,333.5571038384648,1084.8859788068744,0.0,10,84.25324792173242,84.2532479217323,-448575.38,313703580.0,-32.034248287409596,-32.034248287409596,0.0,0.0,333.5571038384648,0.0,1616000,nan
-29.128735282088428,-20.49962231212405,59,10,2048.3662,-29.12873528208842,59,-29.22353,3.892462348504,-20.49962231212405,0.0,10,-29.12873528208842,-29.128735282088428,-443536.1,282317220.0,-33.43259051357045,-33.43259051357045,0.0,0.0,3.892462348504,0.0,1640000,nan
-60.035807335788434,-23.154026438512915,60,10,2444.3247,-60.03580733578845,60,-27.557167,18.141012172973674,-23.154026438512915,0.0,10,-60.03580733578845,-60.035807335788434,-436837.72,252935730.0,-80.40100080815883,-80.40100080815883,0.0,0.0,18.141012172973674,0.0,1664000,nan
3407.728339715177,34332.18287044783,61,10,3506.309,3407.7283397151778,61,-27.557255,10308.15332908871,34332.18287044783,0.1,10,3407.7283397151778,3407.728339715177,-378514.44,222737600.0,-38.32760342529953,-38.32760342529953,0.0,0.1,10308.15332908871,0.0,1688000,nan
-47.52847504900243,-38.853298512607026,62,10,2016.4651,-47.52847504900244,62,-24.109852,5.125120860607054,-38.853298512607026,0.0,10,-47.52847504900244,-47.52847504900243,-404315.97,244852320.0,-53.277559007944376,-53.277559007944376,0.0,0.0,5.125120860607054,0.0,1712000,nan
-55.17549654110756,-41.5706705890919,63,10,1495.4263,-55.17549654110758,63,-23.331781,9.128372843829704,-41.5706705890919,0.0,10,-55.17549654110758,-55.17549654110756,-405190.4,269501980.0,-69.50111895014489,-69.50111895014489,0.0,0.0,9.128372843829704,0.0,1736000,nan
-66.29846206581416,-51.16202045540718,64,10,909.3563,-66.29846206581416,64,-23.404522,8.018564065179557,-51.16202045540718,0.0,10,-66.29846206581416,-66.29846206581416,-403110.75,296707620.0,-82.4441495931572,-82.4441495931572,0.0,0.0,8.018564065179557,0.0,1760000,nan
17311.238349651005,173740.00855204454,65,10,971.9868,17311.23834965101,65,-24.393156,52142.926128247964,173740.00855204454,0.1,10,17311.23834965101,17311.238349651005,-403575.16,335101570.0,-89.91793003555931,-89.91793003555931,0.0,0.1,52142.926128247964,0.0,1784000,nan
28454.60572272096,153083.42383331346,66,10,1202.0098,28454.605722720968,66,-24.957054,48384.02367735184,153083.42383331346,0.4,10,28454.605722720968,28454.60572272096,-408507.25,412514180.0,-86.39729952797354,-86.39729952797354,0.0,0.4,48384.02367735184,0.0,1808000,nan
90940.01925119986,135856.18943743198,67,10,884.7305,90940.01925119988,67,-24.18673,34288.15884635242,135856.18943743198,1.0,10,90940.01925119988,90940.01925119986,-422469.97,511182700.0,8297.74921260287,8297.74921260287,0.0,1.0,34288.15884635242,0.0,1832000,nan
51601.99171771053,129916.61931010542,68,10,774.68195,51601.99171771054,68,-24.940695,39009.96016246326,129916.61931010542,0.8,10,51601.99171771054,51601.99171771053,-439230.8,604012700.0,-27.245763159176658,-27.245763159176658,0.0,0.8,39009.96016246326,0.0,1856000,nan
26530.203639533283,105989.29981039691,69,10,1059.2491,26530.20363953329,69,-25.002317,35966.23934780672,105989.29981039691,0.5,10,26530.20363953329,26530.203639533283,-458823.5,679332800.0,-127.88400186387942,-127.88400186387942,0.0,0.5,35966.23934780672,0.0,1880000,nan
118347.26026343126,179157.31404638867,70,10,1569.7703,118347.2602634312,70,-24.565468,49595.51124340693,179157.31404638867,0.9,10,118347.2602634312,118347.26026343126,-479684.06,687915000.0,3605.974488482712,3605.974488482712,0.0,0.9,49595.51124340693,0.0,1904000,nan
30411.41190011982,112055.17367620784,71,10,20734.193,30411.411900119827,71,-24.28891,42480.24857595617,112055.17367620784,0.4,10,30411.411900119827,30411.41190011982,-481290.5,653654340.0,-127.50944913384954,-127.50944913384954,0.0,0.4,42480.24857595617,0.0,1928000,nan
120342.86324819126,183315.41853361507,72,10,51946.45,120342.86324819122,72,-24.255434,48520.97510205287,183315.41853361507,1.0,10,120342.86324819122,120342.86324819126,-503076.6,694752500.0,40120.9643111777,40120.9643111777,0.0,1.0,48520.97510205287,0.0,1952000,nan
67685.31516041918,174339.70209520255,73,10,228185.14,67685.31516041922,73,-24.863949,70886.02583294232,174339.70209520255,0.5,10,67685.31516041922,67685.31516041918,-519740.47,703261630.0,-127.7436663778799,-127.7436663778799,0.0,0.5,70886.02583294232,0.0,1976000,nan
18489.196152419227,80513.05677574762,74,10,85184.35,18489.196152419223,74,-25.2481,30139.74020380882,80513.05677574762,0.2,10,18489.196152419223,18489.196152419227,-520249.12,662551000.0,-128.6654042727893,-128.6654042727893,0.0,0.2,30139.74020380882,0.0,2000000,nan
58569.37498655832,167734.73024655628,75,10,272059.5,58569.374986558316,75,-25.467657,65739.98401756317,167734.73024655628,0.5,10,58569.374986558316,58569.37498655832,-526937.5,631149600.0,-127.15149478725348,-127.15149478725348,0.0,0.5,65739.98401756317,0.0,2024000,nan
39159.223772547346,148982.0207952925,76,10,68045.375,39159.22377254735,76,-25.779297,55478.56376542601,148982.0207952925,0.4,10,39159.22377254735,39159.223772547346,-534706.7,645215800.0,-129.51046649888775,-129.51046649888775,0.0,0.4,55478.56376542601,0.0,2048000,nan
60673.397089674734,161075.8247820968,77,10,32217.365,60673.397089674756,77,-26.170372,63109.601423258064,161075.8247820968,0.5,10,60673.397089674756,60673.397089674734,-538091.4,634010940.0,-121.24370444864239,-121.24370444864239,0.0,0.5,63109.601423258064,0.0,2072000,nan
55236.69917727308,129357.54878261877,78,10,71729.83,55236.69917727307,78,-26.11982,57530.590242689934,129357.54878261877,0.5,10,55236.69917727307,55236.69917727308,-543948.6,626072640.0,-91.77742345465825,-91.77742345465825,0.0,0.5,57530.590242689934,0.0,2096000,nan
46968.91689710407,110709.67634599279,79,10,103033.99,46968.91689710406,79,-26.270452,48422.652360220454,110709.67634599279,0.5,10,46968.91689710406,46968.91689710407,-553402.0,646770400.0,-121.90833434735016,-121.90833434735016,0.0,0.5,48422.652360220454,0.0,2120000,nan
45788.276991956925,109085.46998343703,80,10,30973.1,45788.27699195694,80,-26.04998,46899.575690554506,109085.46998343703,0.5,10,45788.27699195694,45788.276991956925,-557647.9,633156300.0,-123.62034448253704,-123.62034448253704,0.0,0.5,46899.575690554506,0.0,2144000,nan
51223.67000316824,172240.59770616508,81,10,55817.76,51223.67000316824,81,-25.818031,63388.485106805754,172240.59770616508,0.4,10,51223.67000316824,51223.67000316824,-566214.4,638395900.0,-128.28375444963356,-128.28375444963356,0.0,0.4,63388.485106805754,0.0,2168000,nan
118105.92997975837,172786.1026545496,82,10,76761.74,118105.92997975837,82,-25.875082,36847.4508012175,172786.1026545496,0.9,10,118105.92997975837,118105.92997975837,-568692.2,625191100.0,21786.450568364908,21786.450568364908,0.0,0.9,36847.4508012175,0.0,2192000,nan
48381.94527262905,135911.5324109958,83,10,30370.912,48381.94527262903,83,-26.099564,52642.9796735468,135911.5324109958,0.5,10,48381.94527262903,48381.94527262905,-570260.5,609752640.0,-81.93371891265257,-81.93371891265257,0.0,0.5,52642.9796735468,0.0,2216000,nan
92326.88676774083,123761.47718721448,84,10,30812.793,92326.88676774086,84,-26.264196,17298.862672247273,123761.47718721448,1.0,10,92326.88676774086,92326.88676774083,-566872.7,598395650.0,74601.24893905665,74601.24893905665,0.0,1.0,17298.862672247273,0.0,2240000,nan
105311.04508225093,152025.9098716084,85,10,2005.7747,105311.04508225093,85,-26.065691,38160.08588445749,152025.9098716084,0.9,10,105311.04508225093,105311.04508225093,-572177.94,599557570.0,7108.118067462295,7108.118067462295,0.0,0.9,38160.08588445749,0.0,2264000,nan
61606.214809099285,170429.93322134446,86,10,1620.7264,61606.21480909929,86,-26.168919,68126.6545381957,170429.93322134446,0.5,10,61606.21480909929,61606.214809099285,-572096.1,591946240.0,-33.455787179108064,-33.455787179108064,0.0,0.5,68126.6545381957,0.0,2288000,nan
49328.6192166137,117839.12685120426,87,10,4625.648,49328.61921661369,87,-26.47272,51638.23325983121,117839.12685120426,0.5,10,49328.61921661369,49328.6192166137,-572473.1,621532540.0,-123.02936890077412,-123.02936890077412,0.0,0.5,51638.23325983121,0.0,2312000,nan
121994.38401524893,151147.49793864792,88,10,15112.646,121994.38401524888,88,-26.737766,18765.55735537548,151147.49793864792,1.0,10,121994.38401524888,121994.38401524893,-575839.5,623552200.0,88665.33083498241,88665.33083498241,0.0,1.0,18765.55735537548,0.0,2336000,nan
107429.83780265253,165279.5194648436,89,10,1616.0647,107429.83780265255,89,-26.723797,47656.71037802973,165279.5194648436,0.9,10,107429.83780265255,107429.83780265253,-587699.8,624405600.0,1812.1769975508994,1812.1769975508994,0.0,0.9,47656.71037802973,0.0,2360000,nan
100975.55183909953,154364.29387121735,90,10,1554.927,100975.55183909951,90,-26.736235,27841.098610196765,154364.29387121735,1.0,10,100975.55183909951,100975.55183909953,-588819.56,636392500.0,57339.214598454375,57339.214598454375,0.0,1.0,27841.098610196765,0.0,2384000,nan
128336.3692494753,178333.07334950552,91,10,2766.216,128336.36924947533,91,-26.678368,36066.386768639844,178333.07334950552,1.0,10,128336.36924947533,128336.3692494753,-588285.8,647206660.0,59891.97026549398,59891.97026549398,0.0,1.0,36066.386768639844,0.0,2408000,nan
130679.64297937066,175571.7035530604,92,10,2342.211,130679.64297937063,92,-26.727697,34930.79901782333,175571.7035530604,1.0,10,130679.64297937063,130679.64297937066,-601219.06,674019000.0,63850.32446508831,63850.32446508831,0.0,1.0,34930.79901782333,0.0,2432000,nan
150804.0626682255,173678.3160394692,93,10,1792.1816,150804.06266822552,93,-26.823236,26126.49755500292,173678.3160394692,1.0,10,150804.06266822552,150804.0626682255,-613500.2,712721150.0,89556.67426043247,89556.67426043247,0.0,1.0,26126.49755500292,0.0,2456000,nan
71798.07108571568,172305.30998163836,94,10,304652.38,71798.07108571565,94,-27.290808,74002.84069889822,172305.30998163836,0.5,10,71798.07108571565,71798.07108571568,-607090.5,722031500.0,-50.712721324961684,-50.712721324961684,0.0,0.5,74002.84069889822,0.0,2480000,nan
35609.219628722596,124442.39285643632,95,10,424147.78,35609.21962872261,95,-27.864918,40646.942360687266,124442.39285643632,0.5,10,35609.21962872261,35609.219628722596,-576275.2,721948160.0,-125.21994469655526,-125.21994469655526,0.0,0.5,40646.942360687266,0.0,2504000,nan
