push-v1/AverageDiscountedReturn,TotalEnvSteps,GaussianMLPPolicy/dLoss,GaussianMLPPolicy/LossAfter,Average/NumEpisodes,MetaTest/push-v1/TerminationRate,Average/MinReturn,MetaTest/push-v1/StdReturn,MetaTest/push-v1/MaxReturn,Average/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/Average/StdReturn,MetaTest/Average/MinReturn,GaussianMLPPolicy/KLAfter,MetaTest/Average/TerminationRate,push-v1/MaxReturn,push-v1/SuccessRate,MetaTest/Average/Iteration,GaussianMLPPolicy/LossBefore,MetaTest/Average/SuccessRate,push-v1/StdReturn,Average/TerminationRate,Average/SuccessRate,push-v1/AverageReturn,MetaTest/push-v1/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,Average/StdReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/push-v1/SuccessRate,push-v1/NumEpisodes,push-v1/TerminationRate,push-v1/Iteration,Average/Iteration,MetaTest/push-v1/MinReturn,Average/MaxReturn,GaussianMLPPolicy/Entropy,MetaTest/push-v1/NumEpisodes,MetaTest/Average/MaxReturn,Iteration,push-v1/MinReturn,Average/AverageReturn,GaussianMLPPolicy/KLBefore,MetaTest/push-v1/Iteration,MetaTest/push-v1/AverageReturn
3402.1422436761204,5120000,6.051368472981267e-07,-4.978839569957927e-06,200,,-23.42298011363679,,,3402.1422436761204,,,,0.0003565949446056038,,114003.58860159572,0.105,,-4.3737027226598e-06,,19898.299455097535,0.0,0.105,11196.74520488633,,,19898.299455097535,,,200,0.0,63,63,,114003.58860159572,5.6063151359558105,,,63,-23.42298011363679,11196.74520488633,0.0,,
4107.0514928148405,5200000,1.3438011592370458e-08,-3.3041887945728377e-06,200,,-27.558716573306157,,,4107.0514928148405,,,,9.513914847048e-06,,214354.66793749572,0.13,,-3.290750782980467e-06,,26742.07711183952,0.0,0.13,13819.601811649596,,,26742.07711183952,,,200,0.0,64,64,,214354.66793749572,5.604708671569824,,,64,-27.558716573306157,13819.601811649596,0.0,,
4564.91728747032,5280000,2.4396356934630603e-08,-1.7942602426046506e-07,200,,-32.19118753361818,,,4564.91728747032,,,,1.7254667909583077e-05,,154543.940942144,0.135,,-1.5502966732583445e-07,,28350.979050974784,0.0,0.135,15782.135783959884,,,28350.979050974784,,,200,0.0,65,65,,154543.940942144,5.6046552658081055,,,65,-32.19118753361818,15782.135783959884,0.0,,
4244.741502148096,5360000,4.846015144721605e-09,-1.7979415360969142e-06,200,,-30.402882745893752,,,4244.741502148096,,,,3.429103117014165e-06,,121092.48486703454,0.145,,-1.7930955209521926e-06,,23415.256028630378,0.0,0.145,14056.604357100152,,,23415.256028630378,,,200,0.0,66,66,,121092.48486703454,5.603592872619629,,,66,-30.402882745893752,14056.604357100152,0.0,,
4347.76818793639,5440000,1.2789087122655474e-08,2.5136564545391593e-06,200,,-25.096381938735558,,,4347.76818793639,,,,9.051547749550082e-06,,132588.33477495812,0.14,,2.5264455416618148e-06,,24034.817737486464,0.0,0.14,14220.188375483394,,,24034.817737486464,,,200,0.0,67,67,,132588.33477495812,5.604352951049805,,,67,-25.096381938735558,14220.188375483394,0.0,,
4356.381622996506,5520000,1.885427991510369e-08,-4.698084921983536e-06,200,,-21.858072062084762,,,4356.381622996506,,,,1.3303890227689408e-05,,122251.78519327266,0.115,,-4.679230642068433e-06,,20264.235481833526,0.0,0.115,13485.57605929873,,,20264.235481833526,,,200,0.0,68,68,,122251.78519327266,5.597597122192383,,,68,-21.858072062084762,13485.57605929873,0.0,,
3390.0532127425145,5600000,8.357119440915994e-09,-2.103787437590654e-06,200,,-23.662798045720006,,,3390.0532127425145,,,,5.904320460103918e-06,,138758.12007765102,0.095,,-2.095430318149738e-06,,17583.514958924807,0.0,0.095,10318.576556950093,,,17583.514958924807,,,200,0.0,69,69,,138758.12007765102,5.596862316131592,,,69,-23.662798045720006,10318.576556950093,0.0,,
4492.052534512332,5680000,1.6226906041083566e-08,-1.9471126222470048e-07,200,0.0,-31.01753880653304,22601.575328724073,96003.46068042317,4492.052534512332,12933.115573923904,22601.575328724073,-34.75640712928966,1.1457055734354071e-05,0.0,118885.55339385752,0.17,7,-1.784843561836169e-07,0.12,22482.350044183186,0.0,0.17,14894.166932579416,12933.1155739239,50,22482.350044183186,12933.1155739239,0.12,200,0.0,70,70,-34.75640712928966,118885.55339385752,5.596794128417969,50,96003.46068042317,70,-31.01753880653304,14894.166932579416,0.0,7,12933.115573923904
3446.7204594490504,5760000,6.421259968192317e-09,-1.9420979242568137e-06,200,,-26.789856081802245,,,3446.7204594490504,,,,4.534716026682872e-06,,139151.7349169927,0.09,,-1.9356766642886214e-06,,19794.340139178792,0.0,0.09,10945.048582907402,,,19794.340139178792,,,200,0.0,71,71,,139151.7349169927,5.596100330352783,,,71,-26.789856081802245,10945.048582907402,0.0,,
3215.3431355853554,5840000,2.380693331360817e-08,-3.4804347706085537e-06,200,,-21.844119948508318,,,3215.3431355853554,,,,1.6783589671831578e-05,,134030.63659578236,0.095,,-3.4566278372949455e-06,,18259.79096221837,0.0,0.095,10052.487355174959,,,18259.79096221837,,,200,0.0,72,72,,134030.63659578236,5.5915374755859375,,,72,-21.844119948508318,10052.487355174959,0.0,,
4158.090503607777,5920000,2.261458575958386e-08,3.7127988434804138e-06,200,,-21.426398495600335,,,4158.090503607777,,,,1.599900861037895e-05,,156709.01962653853,0.105,,3.7354134292399976e-06,,22206.09016047585,0.0,0.105,13900.713899892182,,,22206.09016047585,,,200,0.0,73,73,,156709.01962653853,5.5929436683654785,,,73,-21.426398495600335,13900.713899892182,0.0,,
4594.367414656288,6000000,2.6247562345815822e-08,5.347465048544109e-06,200,,-19.154814618041566,,,4594.367414656288,,,,1.8547905710875057e-05,,154541.20897935692,0.155,,5.373712610889925e-06,,23915.86357028018,0.0,0.155,15087.248634995158,,,23915.86357028018,,,200,0.0,74,74,,154541.20897935692,5.599655628204346,,,74,-19.154814618041566,15087.248634995158,0.0,,
3332.5322319305574,6080000,4.503010586631717e-08,-1.1311888101772638e-06,200,,-26.252235226709235,,,3332.5322319305574,,,,3.175791789544746e-05,,191807.7258455614,0.105,,-1.0861587043109466e-06,,21395.96935469113,0.0,0.105,10208.59397594496,,,21395.96935469113,,,200,0.0,75,75,,191807.7258455614,5.598487377166748,,,75,-26.252235226709235,10208.59397594496,0.0,,
4892.820099711712,6160000,6.745949576725252e-09,-1.2745995263685472e-06,200,,-26.25476951695495,,,4892.820099711712,,,,4.7744533731020056e-06,,156907.62825245864,0.115,,-1.267853576791822e-06,,23768.707699218085,0.0,0.115,16045.841176283815,,,23768.707699218085,,,200,0.0,76,76,,156907.62825245864,5.597918510437012,,,76,-26.25476951695495,16045.841176283815,0.0,,
3602.507940184381,6240000,1.4588019894290483e-06,2.9247632937767776e-06,200,,-36.553747629702414,,,3602.507940184381,,,,0.0008748015388846397,,123704.50126732558,0.14,,4.383565283205826e-06,,17885.953947997645,0.0,0.14,11223.321866323291,,,17885.953947997645,,,200,0.0,77,77,,123704.50126732558,5.6039276123046875,,,77,-36.553747629702414,11223.321866323291,0.0,,
3969.6404482754665,6320000,1.4281704352470115e-07,-7.733109669061378e-06,200,,-21.35005767553334,,,3969.6404482754665,,,,0.00010031356941908598,,109947.82753629761,0.105,,-7.5902926255366765e-06,,22318.93476032019,0.0,0.105,13403.102612239198,,,22318.93476032019,,,200,0.0,78,78,,109947.82753629761,5.594265937805176,,,78,-21.35005767553334,13403.102612239198,0.0,,
3900.161685237085,6400000,1.3023964129388332e-08,-4.29102419730043e-06,200,,-26.881380598492598,,,3900.161685237085,,,,9.192799552693032e-06,,122844.527251363,0.12,,-4.278000233171042e-06,,19700.009079308704,0.0,0.12,12917.014170675491,,,19700.009079308704,,,200,0.0,79,79,,122844.527251363,5.590299606323242,,,79,-26.881380598492598,12917.014170675491,0.0,,
3988.194171934853,6480000,1.970761331904214e-08,-3.502058007143205e-06,200,0.0,-21.688728763501228,18055.101292593965,75435.27346686338,3988.194171934853,13485.550355172785,18055.101292593965,-37.111084509892,1.392700505675748e-05,0.0,93379.18769371831,0.13,8,-3.482350393824163e-06,0.14,19587.856227122847,0.0,0.13,13389.77894147875,13485.550355172785,50,19587.856227122847,13485.550355172785,0.14,200,0.0,80,80,-37.111084509892,93379.18769371831,5.5849432945251465,50,75435.27346686338,80,-21.688728763501228,13389.77894147875,0.0,8,13485.550355172785
4331.472675271643,6560000,3.762238520721439e-08,-2.554111688368721e-06,200,,-28.69629551033665,,,4331.472675271643,,,,2.656977994774934e-05,,143302.6574319882,0.15,,-2.5164893031615065e-06,,23765.24575139899,0.0,0.15,14041.178466192274,,,23765.24575139899,,,200,0.0,81,81,,143302.6574319882,5.582763195037842,,,81,-28.69629551033665,14041.178466192274,0.0,,
3492.187076251174,6640000,8.867004908097442e-09,9.178548907584627e-07,200,,-21.07500237582397,,,3492.187076251174,,,,6.271330676099751e-06,,191797.40509844178,0.13,,9.267218956665602e-07,,20326.889894577427,0.0,0.13,11216.721444822058,,,20326.889894577427,,,200,0.0,82,82,,191797.40509844178,5.583157062530518,,,82,-21.07500237582397,11216.721444822058,0.0,,
4294.610992476183,6720000,2.0374955056468025e-08,-4.4248400854485226e-07,200,,-24.00690362271994,,,4294.610992476183,,,,1.4412500604521483e-05,,122854.73936070284,0.135,,-4.2210905348838423e-07,,23906.229805387953,0.0,0.135,14448.420546223211,,,23906.229805387953,,,200,0.0,83,83,,122854.73936070284,5.583022594451904,,,83,-24.00690362271994,14448.420546223211,0.0,,
4108.834815417931,6800000,3.178328711328504e-09,-1.9762492797781306e-07,200,,-20.970232903689723,,,4108.834815417931,,,,2.2725664621248143e-06,,143899.79895234355,0.105,,-1.9444659926648455e-07,,22084.067773588038,0.0,0.105,13417.518475907333,,,22084.067773588038,,,200,0.0,84,84,,143899.79895234355,5.5829339027404785,,,84,-20.970232903689723,13417.518475907333,0.0,,
4091.619866248471,6880000,1.0062649380415678e-08,-2.358767687837826e-06,200,,-21.187473750254767,,,4091.619866248471,,,,7.111563263606513e-06,,99892.4484623437,0.13,,-2.3487050384574104e-06,,19485.90764657893,0.0,0.13,13528.700347871281,,,19485.90764657893,,,200,0.0,85,85,,99892.4484623437,5.582155704498291,,,85,-21.187473750254767,13528.700347871281,0.0,,
