MetaTest/Average/AverageReturn,TotalEnvSteps,MetaTest/push-v1/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/push-v1/NumEpisodes,MetaTrain/Average/Alpha,MetaTest/push-v1/StdReturn,MetaTrain/Average/ContrastiveLoss,MetaTrain/Average/AlphaLoss,MetaTest/Average/TerminationRate,MetaTest/Average/MinReturn,MetaTest/Average/NumEpisodes,MetaTest/push-v1/Iteration,MetaTest/push-v1/AverageReturn,MetaTest/Average/MaxReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/push-v1/TerminationRate,MetaTest/push-v1/SuccessRate,MetaTest/push-v1/MaxReturn,MetaTest/Average/StdReturn,MetaTest/Average/SuccessRate,MetaTrain/Average/QfLoss,MetaTest/push-v1/MinReturn,MetaTrain/Average/PolicyLoss
-70.90148705421706,614000,-70.90148705421709,93,10,16.214138,22.67264503381377,1739.3573,-13.928037,0.0,-101.08837193198559,10,93,-70.90148705421706,-20.902614539660625,-70.90148705421709,0.0,0.0,-20.902614539660625,22.67264503381377,0.0,4542310.5,-101.08837193198559,-58896.586
-67.38895868779987,620000,-67.38895868779989,94,10,17.557926,15.267661191141247,1010.3455,-15.722375,0.0,-87.43343446127396,10,94,-67.38895868779987,-38.523494548227,-67.38895868779989,0.0,0.0,-38.523494548227,15.267661191141247,0.0,4455865.5,-87.43343446127396,-56307.848
-63.853509115807036,626000,-63.85350911580705,95,10,19.421715,11.487698407683526,1279.5847,-28.596193,0.0,-81.55029701923623,10,95,-63.853509115807036,-47.046291070162006,-63.85350911580705,0.0,0.0,-47.046291070162006,11.487698407683526,0.0,6112661.5,-81.55029701923623,-66291.12
626.2832149916287,632000,626.283214991629,96,10,22.339544,1856.8842442974349,553.51666,-28.652351,0.0,-63.908905777536944,10,96,626.2832149916287,6184.723011519354,626.283214991629,0.0,0.0,6184.723011519354,1856.8842442974349,0.0,6971432.5,-63.908905777536944,-71621.3
474.78848677826517,638000,474.788486778265,97,10,25.150362,754.9960244033139,696.5167,-24.60042,0.0,-47.89566011995469,10,97,474.78848677826517,1869.9143584958297,474.788486778265,0.0,0.0,1869.9143584958297,754.9960244033139,0.0,6753199.0,-47.89566011995469,-71097.91
174.74706939037648,644000,174.7470693903765,98,10,27.387197,419.219962390626,636.98145,-21.286697,0.0,-73.91538358368159,10,98,174.74706939037648,1190.82770959522,174.7470693903765,0.0,0.0,1190.82770959522,419.219962390626,0.0,7324933.0,-73.91538358368159,-69937.02
4843.85890641256,650000,4843.858906412566,99,10,31.154036,8675.836893007627,912.4636,-35.507008,0.0,-33.91285938403395,10,99,4843.85890641256,22984.744510445587,4843.858906412566,0.0,0.4,22984.744510445587,8675.836893007627,0.4,8867334.0,-33.91285938403395,-86072.49
-83.76961015054033,656000,-83.76961015054033,100,10,32.92558,2.497167655444249,5899.45,31.53337,0.0,-88.30811360318071,10,100,-83.76961015054033,-80.31855549262258,-83.76961015054033,0.0,0.0,-80.31855549262258,2.497167655444249,0.0,6642590.5,-88.30811360318071,-61165.77
-40.98729391945713,662000,-40.98729391945713,101,10,28.080385,8.724112988388404,12091.338,121.36537,0.0,-58.424505149947564,10,101,-40.98729391945713,-23.62404400156782,-40.98729391945713,0.0,0.0,-23.62404400156782,8.724112988388404,0.0,946229.8,-58.424505149947564,-7411.81
749.922358058094,668000,749.922358058094,102,10,24.589808,1460.0727172477932,6026.853,64.00962,0.0,-75.92983077472284,10,102,749.922358058094,4967.0987740441215,749.922358058094,0.0,0.0,4967.0987740441215,1460.0727172477932,0.0,3783454.2,-75.92983077472284,-20875.447
824.4146047336733,674000,824.4146047336733,103,10,24.696188,1021.3776263279161,4259.953,-54.90639,0.0,-33.281447215948994,10,103,824.4146047336733,2944.5921482383087,824.4146047336733,0.0,0.0,2944.5921482383087,1021.3776263279161,0.0,10301315.0,-33.281447215948994,-82740.516
19535.855924867363,680000,19535.855924867363,104,10,27.313265,37727.37084177276,13271.913,-35.71485,0.0,-34.909913276982294,10,104,19535.855924867363,129137.7186209414,19535.855924867363,0.0,0.3,129137.7186209414,37727.37084177276,0.3,8768899.0,-34.909913276982294,-80248.766
8876.61722051375,686000,8876.617220513746,105,10,30.06171,15924.650038363226,8007.539,-34.853226,0.0,-52.429974351822395,10,105,8876.61722051375,52635.81797164584,8876.617220513746,0.0,0.3,52635.81797164584,15924.650038363226,0.3,9951151.0,-52.429974351822395,-85751.12
150.0011316345944,692000,150.0011316345942,106,10,33.672634,323.3114913811147,12543.295,-39.0243,0.0,-98.695143025286,10,106,150.0011316345944,893.9626964626259,150.0011316345942,0.0,0.2,893.9626964626259,323.3114913811147,0.2,11942579.0,-98.695143025286,-91841.82
690.3081565778946,698000,690.3081565778948,107,10,36.493145,1248.846176815694,15522.842,-9.904227,0.0,-91.08681243625632,10,107,690.3081565778946,3916.094510748482,690.3081565778948,0.0,0.1,3916.094510748482,1248.846176815694,0.1,9688890.0,-91.08681243625632,-85200.33
-57.10335877553773,704000,-57.10335877553773,108,10,37.654884,45.711579144864814,49895.824,-2.0567977,0.0,-106.9630735750343,10,108,-57.10335877553773,39.8425078389885,-57.10335877553773,0.0,0.0,39.8425078389885,45.711579144864814,0.0,9654538.0,-106.9630735750343,-84875.41
-12.501949935021642,710000,-12.501949935021647,109,10,36.359985,146.05275522293607,64308.84,7.179865,0.0,-92.1685038555475,10,109,-12.501949935021642,421.9523640414156,-12.501949935021647,0.0,0.0,421.9523640414156,146.05275522293607,0.0,9885116.0,-92.1685038555475,-83968.28
176.8645036679299,716000,176.8645036679299,110,10,31.877111,468.17383779199685,28815.045,118.854965,0.0,-27.284194213459294,10,110,176.8645036679299,1533.046396355469,176.8645036679299,0.0,0.0,1533.046396355469,468.17383779199685,0.0,4537740.0,-27.284194213459294,-27339.412
117.27496425614304,722000,117.27496425614308,111,10,26.887726,334.7920054451587,14745.562,78.999306,0.0,-59.62057457512165,10,111,117.27496425614304,1018.324745330976,117.27496425614308,0.0,0.3,1018.324745330976,334.7920054451587,0.3,5403961.5,-59.62057457512165,-29656.713
2400.3824369405706,728000,2400.3824369405716,112,10,25.953,4521.857600070195,1794.6721,-34.935493,0.0,-86.54873778067319,10,112,2400.3824369405706,14281.969095159493,2400.3824369405716,0.0,0.2,14281.969095159493,4521.857600070195,0.2,8970750.0,-86.54873778067319,-69589.695
11.43537197933488,734000,11.435371979334878,113,10,29.20981,194.94798202262945,6495.6543,-53.929806,0.0,-83.47843090278528,10,113,11.43537197933488,591.2983015763986,11.435371979334878,0.0,0.0,591.2983015763986,194.94798202262945,0.0,12781988.0,-83.47843090278528,-99093.63
12413.726579018377,740000,12413.726579018374,114,10,31.364368,27167.830453234154,7267.129,-1.0205215,0.0,-84.14845142386801,10,114,12413.726579018377,90088.65220684845,12413.726579018374,0.0,0.1,90088.65220684845,27167.830453234154,0.1,10704765.0,-84.14845142386801,-68596.41
665.7851305797359,746000,665.7851305797366,115,10,33.307915,2142.1053734273514,2553.7903,-53.05848,0.0,-112.35369131937149,10,115,665.7851305797359,7091.6036570791575,665.7851305797366,0.0,0.0,7091.6036570791575,2142.1053734273514,0.0,15650102.0,-112.35369131937149,-102438.79
3626.9851791733236,752000,3626.9851791733236,116,10,38.779587,11013.220927174043,2400.0842,-49.04539,0.0,-87.72647029884986,10,116,3626.9851791733236,36666.51369024807,3626.9851791733236,0.0,0.0,36666.51369024807,11013.220927174043,0.0,16319001.0,-87.72647029884986,-120748.336
13291.423175701482,758000,13291.42317570149,117,10,43.280735,23984.583758778736,1624.2482,-34.301273,0.0,-85.15791145796503,10,117,13291.423175701482,73116.97604031465,13291.42317570149,0.0,0.4,73116.97604031465,23984.583758778736,0.4,14869273.0,-85.15791145796503,-114937.63
614.8360116965059,764000,614.8360116965064,118,10,46.30415,1918.0878647303987,2630.273,-10.202895,0.0,-48.04464443536634,10,118,614.8360116965059,6368.717803325807,614.8360116965064,0.0,0.2,6368.717803325807,1918.0878647303987,0.2,13249223.0,-48.04464443536634,-101110.336
14461.074507898189,770000,14461.074507898196,119,10,48.558006,29348.447483223517,7041.594,-10.784467,0.0,-89.36539452519092,10,119,14461.074507898189,92489.56561270882,14461.074507898196,0.0,0.1,92489.56561270882,29348.447483223517,0.1,13142308.0,-89.36539452519092,-104374.08
4211.011780071965,776000,4211.0117800719645,120,10,48.066376,11010.581439820255,6340.116,9.926997,0.0,-61.00281788782946,10,120,4211.011780071965,37043.91720422917,4211.0117800719645,0.0,0.1,37043.91720422917,11010.581439820255,0.1,12007152.0,-61.00281788782946,-96699.234
3263.0697307632354,782000,3263.0697307632336,121,10,45.82992,8202.53090785629,3162.961,10.992381,0.0,-55.04552387322912,10,121,3263.0697307632354,27444.09743876543,3263.0697307632336,0.0,0.1,27444.09743876543,8202.53090785629,0.1,11819102.0,-55.04552387322912,-101044.734
728.7107799117405,788000,728.7107799117405,122,10,43.13314,2020.5527999128185,2502.177,16.869465,0.0,-54.04398617322955,10,122,728.7107799117405,6756.084426981395,728.7107799117405,0.0,0.2,6756.084426981395,2020.5527999128185,0.2,10445509.0,-54.04398617322955,-91099.086
18904.04692143564,794000,18904.046921435634,123,10,39.71554,48643.74869781296,5719.621,32.625263,0.0,-117.04192515998524,10,123,18904.04692143564,162946.93993823536,18904.046921435634,0.0,0.2,162946.93993823536,48643.74869781296,0.2,13231679.0,-117.04192515998524,-78454.67
-43.80948179986598,800000,-43.80948179986598,124,10,34.81482,18.256160717255934,14556.312,29.333986,0.0,-71.86952595642637,10,124,-43.80948179986598,-16.77703363132402,-43.80948179986598,0.0,0.2,-16.77703363132402,18.256160717255934,0.2,6343054.5,-71.86952595642637,-53288.266
31879.016855082773,806000,31879.016855082773,125,10,32.486256,55643.643165588874,2249.783,15.33435,0.0,-57.42451363864046,10,125,31879.016855082773,147930.3505652305,31879.016855082773,0.0,0.3,147930.3505652305,55643.643165588874,0.3,7526158.5,-57.42451363864046,-60410.8
5.597345218138699,812000,5.597345218138715,126,10,31.956778,120.49509257064017,1613.4702,-4.0079412,0.0,-96.07139839570739,10,126,5.597345218138699,275.8946102726647,5.597345218138715,0.0,0.2,275.8946102726647,120.49509257064017,0.2,9204698.0,-96.07139839570739,-73575.484
877.3664263381673,818000,877.3664263381681,127,10,30.122707,2764.1075278443054,909.3026,33.740234,0.0,-67.84834896500358,10,127,877.3664263381673,9169.5906248654,877.3664263381681,0.0,0.0,9169.5906248654,2764.1075278443054,0.0,9138798.0,-67.84834896500358,-59258.637
3660.207891095335,824000,3660.207891095336,128,10,26.771772,8748.897556601867,2172.26,12.203784,0.0,-104.38479829799434,10,128,3660.207891095335,29315.08638233251,3660.207891095336,0.0,0.1,29315.08638233251,8748.897556601867,0.1,11190800.0,-104.38479829799434,-62909.992
11790.147807837187,830000,11790.147807837187,129,10,24.909674,22884.886775275474,2406.4653,23.46238,0.0,-38.53353467172415,10,129,11790.147807837187,76551.4137987244,11790.147807837187,0.0,0.5,76551.4137987244,22884.886775275474,0.5,10103556.0,-38.53353467172415,-60738.473
6010.261560812857,836000,6010.261560812855,130,10,25.693953,18080.14598218197,1502.136,-28.596899,0.0,-65.90296092172257,10,130,6010.261560812857,60250.45018264954,6010.261560812855,0.0,0.1,60250.45018264954,18080.14598218197,0.1,15147887.0,-65.90296092172257,-91899.766
15391.942985029362,842000,15391.942985029358,131,10,28.70482,27648.585323480384,1139.5664,-25.84586,0.0,-46.81668808420872,10,131,15391.942985029362,90230.06542003687,15391.942985029358,0.0,0.5,90230.06542003687,27648.585323480384,0.5,13919472.0,-46.81668808420872,-88726.06
260.4357992923785,848000,260.4357992923786,132,10,30.353249,772.9215439925555,1429.7756,7.704814,0.0,-100.5746896735286,10,132,260.4357992923785,2526.9639017099475,260.4357992923786,0.0,0.2,2526.9639017099475,772.9215439925555,0.2,14240602.0,-100.5746896735286,-77299.73
4848.341796415438,854000,4848.341796415438,133,10,29.017723,10229.179023935803,1092.7115,14.431134,0.0,-80.92738562473693,10,133,4848.341796415438,31579.70837550185,4848.341796415438,0.0,0.3,31579.70837550185,10229.179023935803,0.3,11677997.0,-80.92738562473693,-66682.484
11657.969396242002,860000,11657.969396241999,134,10,27.192873,35132.33667390387,1656.9537,8.114186,0.0,-77.63910948444143,10,134,11657.969396242002,117054.96817577454,11657.969396241999,0.0,0.1,117054.96817577454,35132.33667390387,0.1,12250309.0,-77.63910948444143,-72246.61
-63.16715379115825,866000,-63.167153791158285,135,10,27.75328,19.99781345138556,1690.53,-12.743723,0.0,-92.2971145364588,10,135,-63.16715379115825,-30.739617387890927,-63.167153791158285,0.0,0.1,-30.739617387890927,19.99781345138556,0.1,14470004.0,-92.2971145364588,-78995.44
295.17085352417325,872000,295.17085352417337,136,10,26.641647,577.4615886943944,1419.7556,30.394709,0.0,-60.41046606634609,10,136,295.17085352417325,1497.6424056200926,295.17085352417337,0.0,0.2,1497.6424056200926,577.4615886943944,0.2,7962289.0,-60.41046606634609,-54402.88
-38.497828324335494,878000,-38.497828324335494,137,10,25.249699,12.00060148631786,1905.2161,3.384272,0.0,-60.81336450712528,10,137,-38.497828324335494,-19.960064772016132,-38.497828324335494,0.0,0.0,-19.960064772016132,12.00060148631786,0.0,10884443.0,-60.81336450712528,-60577.8
1044.5720767227335,884000,1044.572076722734,138,10,24.068933,3197.4766954811666,1912.9902,18.051783,0.0,-97.55359443670568,10,138,1044.5720767227335,10635.438226374825,1044.572076722734,0.0,0.2,10635.438226374825,3197.4766954811666,0.2,12633115.0,-97.55359443670568,-55334.8
1539.1024024775245,890000,1539.1024024775247,139,10,23.09209,4741.0252776461475,484.83075,-0.4613729,0.0,-75.69400349455722,10,139,1539.1024024775245,15762.091714918486,1539.1024024775247,0.0,0.5,15762.091714918486,4741.0252776461475,0.5,13187675.0,-75.69400349455722,-58835.246
-38.869270853809596,896000,-38.869270853809596,140,10,23.976782,31.04939008448836,436.99567,-11.352002,0.0,-116.99687980456936,10,140,-38.869270853809596,-13.791455139088114,-38.869270853809596,0.0,0.4,-13.791455139088114,31.04939008448836,0.4,12192157.0,-116.99687980456936,-63660.895
13257.460473559044,902000,13257.46047355904,141,10,24.235386,32436.985026827067,666.7245,8.679354,0.0,-86.22685646653589,10,141,13257.460473559044,107956.1540213834,13257.46047355904,0.0,0.3,107956.1540213834,32436.985026827067,0.3,10754215.0,-86.22685646653589,-50891.848
3418.3904701556107,908000,3418.3904701556116,142,10,22.391386,6762.53074170316,884.8151,19.743399,0.0,-60.20092386268944,10,142,3418.3904701556107,21474.278315858246,3418.3904701556116,0.0,0.2,21474.278315858246,6762.53074170316,0.2,9703695.0,-60.20092386268944,-45278.676
20.018720770140852,914000,20.01872077014082,143,10,20.350393,221.15055230116943,1649.2334,19.167322,0.0,-81.12450623583685,10,143,20.018720770140852,679.9998071524699,20.01872077014082,0.0,0.1,679.9998071524699,221.15055230116943,0.1,6763359.0,-81.12450623583685,-37303.51
321.7220292783137,920000,321.7220292783138,144,10,19.398287,1107.9662838243123,1508.8302,0.2949072,0.0,-73.2438317580431,10,144,321.7220292783137,3645.0948870027587,321.7220292783138,0.0,0.2,3645.0948870027587,1107.9662838243123,0.2,10674854.0,-73.2438317580431,-44845.137
874.5120955337619,926000,874.5120955337618,145,10,20.170675,1606.9782987914027,3687.2976,-7.348825,0.0,-77.03659420715134,10,145,874.5120955337619,4540.504548165705,874.5120955337618,0.0,0.0,4540.504548165705,1606.9782987914027,0.0,11728808.0,-77.03659420715134,-52750.367
200.2724538347506,932000,200.27245383475062,146,10,21.140524,547.643138887385,17411.723,-7.177944,0.0,-113.48326504036756,10,146,200.2724538347506,1564.5572113184683,200.27245383475062,0.0,0.1,1564.5572113184683,547.643138887385,0.1,11993188.0,-113.48326504036756,-53848.695
122.93376357048643,938000,122.93376357048649,147,10,22.146454,345.5039254544899,4532.597,-9.933808,0.0,-63.34814597736837,10,147,122.93376357048643,995.0701285897104,122.93376357048649,0.0,0.1,995.0701285897104,345.5039254544899,0.1,12091061.0,-63.34814597736837,-56131.33
1792.4641743890375,944000,1792.464174389037,148,10,23.848495,4117.962501402997,1288.2402,-14.278305,0.0,-91.61400842198672,10,148,1792.4641743890375,13237.541335562431,1792.464174389037,0.0,0.3,13237.541335562431,4117.962501402997,0.3,11993906.0,-91.61400842198672,-54984.48
222.3200609319744,950000,222.32006093197407,149,10,26.351713,810.3338234847884,878.9678,-16.750319,0.0,-86.40394887809782,10,149,222.3200609319744,2652.398081135598,222.32006093197407,0.0,0.1,2652.398081135598,810.3338234847884,0.1,12965537.0,-86.40394887809782,-63184.23
10607.329650269958,956000,10607.329650269958,150,10,27.487741,21428.94322422431,834.93024,-0.20177527,0.0,-72.09913257518127,10,150,10607.329650269958,64826.29963770648,10607.329650269958,0.0,0.3,64826.29963770648,21428.94322422431,0.3,10358850.0,-72.09913257518127,-58790.973
2642.4440049068285,962000,2642.4440049068285,151,10,26.726583,4920.832926653888,811.36725,8.452824,0.0,-61.71482104738544,10,151,2642.4440049068285,15407.418329434438,2642.4440049068285,0.0,0.2,15407.418329434438,4920.832926653888,0.2,8263529.0,-61.71482104738544,-51640.504
1917.0720847957066,968000,1917.0720847957077,152,10,24.866043,2914.2718139090503,3231.5674,5.4019732,0.0,-49.03892070171191,10,152,1917.0720847957066,8579.146157081635,1917.0720847957077,0.0,0.0,8579.146157081635,2914.2718139090503,0.0,10196100.0,-49.03892070171191,-51589.207
131.3900997760778,974000,131.39009977607776,153,10,25.392418,458.07454977909754,583.5825,-2.7841356,0.0,-50.42012358673864,10,153,131.3900997760778,1502.5507113459678,131.39009977607776,0.0,0.0,1502.5507113459678,458.07454977909754,0.0,10866188.0,-50.42012358673864,-55287.88
-46.75050495970803,980000,-46.75050495970803,154,10,25.685976,17.54795977396947,446.4815,-1.0295979,0.0,-81.77147288199569,10,154,-46.75050495970803,-21.488264579822335,-46.75050495970803,0.0,0.1,-21.488264579822335,17.54795977396947,0.1,11077490.0,-81.77147288199569,-59230.027
4039.211580240327,986000,4039.2115802403277,155,10,25.36102,9295.108890884761,514.9767,2.5458384,0.0,-127.50398506988222,10,155,4039.211580240327,30897.54202070474,4039.2115802403277,0.0,0.4,30897.54202070474,9295.108890884761,0.4,10195603.0,-127.50398506988222,-55943.527
4287.376993445499,992000,4287.376993445499,156,10,24.665407,12996.261351278405,619.12964,4.121627,0.0,-78.77252960554901,10,156,4287.376993445499,43276.113104423326,4287.376993445499,0.0,0.4,43276.113104423326,12996.261351278405,0.4,9233397.0,-78.77252960554901,-54548.51
13649.139328156874,998000,13649.139328156865,157,10,23.067476,24097.887647552074,579.3298,11.072765,0.0,-60.37743162591616,10,157,13649.139328156874,81373.06158770587,13649.139328156865,0.0,0.1,81373.06158770587,24097.887647552074,0.1,9499231.0,-60.37743162591616,-49704.87
1436.4894524560482,1004000,1436.4894524560482,158,10,20.930313,3718.9646019297015,2865.365,15.76326,0.0,-58.89569945016151,10,158,1436.4894524560482,12444.033336500846,1436.4894524560482,0.0,0.1,12444.033336500846,3718.9646019297015,0.1,10528180.0,-58.89569945016151,-50277.64
2180.73948162489,1010000,2180.739481624889,159,10,19.532976,4743.014947406765,1840.2493,8.535128,0.0,-62.88327289624271,10,159,2180.73948162489,14924.282164460421,2180.739481624889,0.0,0.0,14924.282164460421,4743.014947406765,0.0,9532090.0,-62.88327289624271,-52787.633
-48.3744077086856,1016000,-48.37440770868561,160,10,18.135653,25.544950271513894,1905.659,11.285066,0.0,-114.44539427620562,10,160,-48.3744077086856,-19.599009220125062,-48.37440770868561,0.0,0.2,-19.599009220125062,25.544950271513894,0.2,9989185.0,-114.44539427620562,-46241.93
1867.4219867329186,1022000,1867.4219867329186,161,10,17.24256,5119.531084956001,3064.9934,0.66039836,0.0,-70.19739769021022,10,161,1867.4219867329186,17125.866213934598,1867.4219867329186,0.0,0.1,17125.866213934598,5119.531084956001,0.1,10775506.0,-70.19739769021022,-51277.098
136.10194520679863,1028000,136.10194520679866,162,10,17.105017,377.088637003173,4589.1216,4.837099,0.0,-112.96897970388203,10,162,136.10194520679863,1070.0642730143165,136.10194520679866,0.0,0.0,1070.0642730143165,377.088637003173,0.0,11676930.0,-112.96897970388203,-53811.953
26760.976422450214,1034000,26760.976422450225,163,10,16.400013,54046.737046453665,1706.045,3.1889043,0.0,-71.26829494668515,10,163,26760.976422450214,170193.20054186592,26760.976422450225,0.0,0.3,170193.20054186592,54046.737046453665,0.3,13889204.0,-71.26829494668515,-54342.273
29082.85907275937,1040000,29082.85907275937,164,10,16.670343,45684.95444430918,415.45456,-8.160275,0.0,-74.9260268720674,10,164,29082.85907275937,123983.9314641478,29082.85907275937,0.0,0.3,123983.9314641478,45684.95444430918,0.3,13114250.0,-74.9260268720674,-65062.24
-55.112122768649535,1046000,-55.11212276864952,165,10,16.233595,8.909769407799773,23242.752,14.423072,0.0,-68.99653157230415,10,165,-55.112122768649535,-41.73281287457104,-55.11212276864952,0.0,0.0,-41.73281287457104,8.909769407799773,0.0,10534727.0,-68.99653157230415,-45247.664
18.420073692380846,1052000,18.420073692380846,166,10,15.656957,172.2848793855206,2207.825,-4.347123,0.0,-82.5684574392738,10,166,18.420073692380846,532.6859248148454,18.420073692380846,0.0,0.1,532.6859248148454,172.2848793855206,0.1,12646570.0,-82.5684574392738,-55177.09
2023.5729932118168,1058000,2023.572993211818,167,10,16.732082,3886.216348022354,2128.7983,-10.841469,0.0,-76.3078585861389,10,167,2023.5729932118168,11668.053550574205,2023.572993211818,0.0,0.3,11668.053550574205,3886.216348022354,0.3,15060420.0,-76.3078585861389,-58067.656
-53.052767847971026,1064000,-53.052767847971054,168,10,18.818325,43.35485523103583,5472.8374,-16.231617,0.0,-115.42738457317078,10,168,-53.052767847971026,45.99060058446534,-53.052767847971054,0.0,0.1,45.99060058446534,43.35485523103583,0.1,14531352.0,-115.42738457317078,-66220.195
2862.215828806037,1070000,2862.2158288060364,169,10,20.919466,5584.612678993384,3724.1248,-14.429108,0.0,-97.72519459358409,10,169,2862.215828806037,17930.02065444202,2862.2158288060364,0.0,0.2,17930.02065444202,5584.612678993384,0.2,12862250.0,-97.72519459358409,-73781.15
225.03058533277596,1076000,225.03058533277584,170,10,22.941164,686.5293489771378,4111.2153,-5.590528,0.0,-56.469238093269425,10,170,225.03058533277596,2271.5087064158756,225.03058533277584,0.0,0.4,2271.5087064158756,686.5293489771378,0.4,12577618.0,-56.469238093269425,-72048.805
3071.445212293103,1082000,3071.445212293106,171,10,23.452654,4564.053386815619,4963.7427,-3.52794,0.0,-40.70582038204259,10,171,3071.445212293103,12620.703035182523,3071.445212293106,0.0,0.1,12620.703035182523,4564.053386815619,0.1,13531871.0,-40.70582038204259,-73631.02
36.715627522312246,1088000,36.715627522312325,172,10,24.10356,159.51953914643562,3494.6775,-4.2690754,0.0,-105.12214917860506,10,172,36.715627522312246,391.1503323014828,36.715627522312325,0.0,0.3,391.1503323014828,159.51953914643562,0.3,15975404.0,-105.12214917860506,-73416.125
3214.3602392157923,1094000,3214.360239215791,173,10,24.620808,8716.32241160258,2350.2842,-1.3935388,0.0,-75.56892355874737,10,173,3214.3602392157923,29195.61501444959,3214.360239215791,0.0,0.5,29195.61501444959,8716.32241160258,0.5,11785718.0,-75.56892355874737,-70141.17
238.66535459830138,1100000,238.66535459830143,174,10,24.538258,507.0720583125026,4877.02,3.6895893,0.0,-106.6008845861805,10,174,238.66535459830138,1383.3441380836978,238.66535459830143,0.0,0.1,1383.3441380836978,507.0720583125026,0.1,13340570.0,-106.6008845861805,-70138.016
39.22024447315705,1106000,39.22024447315701,175,10,23.954987,242.0006905779874,3487.966,5.519383,0.0,-84.98171330949232,10,175,39.22024447315705,763.4241764084178,39.22024447315701,0.0,0.0,763.4241764084178,242.0006905779874,0.0,11996583.0,-84.98171330949232,-65747.51
10150.39802490894,1112000,10150.398024908927,176,10,22.66227,30505.990994491192,12237.826,10.807802,0.0,-55.687217558543864,10,176,10150.39802490894,101668.30729318001,10150.398024908927,0.0,0.2,101668.30729318001,30505.990994491192,0.2,10477726.0,-55.687217558543864,-60898.82
-1.9554051775266594,1118000,-1.955405177526653,177,10,19.7694,91.82903672352013,5385.7,17.02268,0.0,-63.11758685066741,10,177,-1.9554051775266594,266.0412768687162,-1.955405177526653,0.0,0.0,266.0412768687162,91.82903672352013,0.0,10607318.0,-63.11758685066741,-51851.574
1.5600590886480816,1124000,1.560059088648093,178,10,18.339312,102.28559633615436,1339.0992,12.921033,0.0,-92.77034249961723,10,178,1.5600590886480816,252.62784897299872,1.560059088648093,0.0,0.0,252.62784897299872,102.28559633615436,0.0,12635826.0,-92.77034249961723,-51607.527
-21.869803896188365,1130000,-21.869803896188365,179,10,17.053307,55.79538752028211,1629.582,4.963235,0.0,-65.8775712544497,10,179,-21.869803896188365,141.72715282577022,-21.869803896188365,0.0,0.4,141.72715282577022,55.79538752028211,0.4,11719678.0,-65.8775712544497,-55564.617
4404.1754757977415,1136000,4404.175475797743,180,10,17.2043,11460.92259538317,1908.8564,-4.875549,0.0,-46.200317623851284,10,180,4404.1754757977415,38375.26202634268,4404.175475797743,0.0,0.1,38375.26202634268,11460.92259538317,0.1,13603537.0,-46.200317623851284,-61715.312
857.372707243541,1142000,857.3727072435407,181,10,17.634146,2504.33193056578,2243.0613,1.3824725,0.0,-135.77025618940812,10,181,857.372707243541,8355.572491743824,857.3727072435407,0.0,0.2,8355.572491743824,2504.33193056578,0.2,12922873.0,-135.77025618940812,-63196.11
7976.3589659646605,1148000,7976.3589659646605,182,10,17.889637,16903.83887009496,2300.3284,-6.7247667,0.0,-51.99549765081274,10,182,7976.3589659646605,55549.629415987394,7976.3589659646605,0.0,0.2,55549.629415987394,16903.83887009496,0.2,13548420.0,-51.99549765081274,-67503.016
769.6046425018906,1154000,769.6046425018901,183,10,19.03875,2370.205920870457,7991.0825,-5.0179906,0.0,-47.81726623020619,10,183,769.6046425018906,7879.69876850505,769.6046425018901,0.0,0.1,7879.69876850505,2370.205920870457,0.1,13149925.0,-47.81726623020619,-70254.125
16218.187790788852,1160000,16218.18779078885,184,10,18.912863,32356.009024051848,4236.6143,11.617077,0.0,-44.902376827988036,10,184,16218.187790788852,99678.89468768473,16218.18779078885,0.0,0.3,99678.89468768473,32356.009024051848,0.3,14559044.0,-44.902376827988036,-63190.816
53.55978240887377,1166000,53.55978240887382,185,10,16.245451,186.6391303812652,11986.029,18.34072,0.0,-40.47040792676144,10,185,53.55978240887377,579.3543190312384,53.55978240887382,0.0,0.0,579.3543190312384,186.6391303812652,0.0,14521791.0,-40.47040792676144,-53595.87
584.5197153686731,1172000,584.5197153686731,186,10,14.687375,1617.6461290201933,29855.723,11.838894,0.0,-90.83102395777391,10,186,584.5197153686731,5369.551206418881,584.5197153686731,0.0,0.1,5369.551206418881,1617.6461290201933,0.1,18264942.0,-90.83102395777391,-56760.8
505.634222270315,1178000,505.63422227031504,187,10,14.276604,1040.6796275174618,18830.555,-1.0774517,0.0,-51.47283758975042,10,187,505.634222270315,3285.989730317159,505.63422227031504,0.0,0.1,3285.989730317159,1040.6796275174618,0.1,20982882.0,-51.47283758975042,-67179.86
442.99502207179887,1184000,442.9950220717993,188,10,14.21757,1402.7651130812708,40648.64,1.2136359,0.0,-49.98218402956781,10,188,442.99502207179887,4650.424237116042,442.9950220717993,0.0,0.1,4650.424237116042,1402.7651130812708,0.1,21282742.0,-49.98218402956781,-61563.887
287.6402128410555,1190000,287.6402128410555,189,10,14.535184,679.1803216055617,34836.64,-5.853416,0.0,-60.91636140320235,10,189,287.6402128410555,2234.2365470606023,287.6402128410555,0.0,0.1,2234.2365470606023,679.1803216055617,0.1,20170720.0,-60.91636140320235,-63275.87
