GaussianMLPPolicy/KLAfter,Average/AverageDiscountedReturn,Average/AverageReturn,GaussianMLPPolicy/Entropy,GaussianMLPPolicy/LossBefore,MetaTest/Average/SuccessRate,push-v1/MinReturn,GaussianMLPPolicy/LossAfter,push-v1/MaxReturn,MetaTest/Average/TerminationRate,GaussianMLPPolicy/dLoss,MetaTest/Average/MinReturn,push-v1/AverageReturn,Average/MaxReturn,Average/StdReturn,MetaTest/push-v1/Iteration,MetaTest/push-v1/MaxReturn,MetaTest/push-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/push-v1/StdReturn,Average/NumEpisodes,push-v1/AverageDiscountedReturn,TotalEnvSteps,MetaTest/push-v1/AverageReturn,push-v1/TerminationRate,MetaTest/push-v1/NumEpisodes,push-v1/NumEpisodes,Average/SuccessRate,MetaTest/Average/MaxReturn,Average/MinReturn,MetaTest/Average/AverageReturn,GaussianMLPPolicy/KLBefore,Iteration,push-v1/Iteration,MetaTest/push-v1/MinReturn,Average/Iteration,MetaTest/push-v1/SuccessRate,MetaTest/Average/NumEpisodes,MetaTest/Average/Iteration,MetaTest/Average/StdReturn,Average/TerminationRate,push-v1/SuccessRate,push-v1/StdReturn,MetaTest/push-v1/TerminationRate
6.497992671938846e-06,4264.283640046875,16416.776308029202,5.381728649139404,-2.709170757952961e-06,0.28,-27.7892734357159,-2.718363930398482e-06,143233.23909882217,0.0,9.193172445520759e-09,-22.054829955792265,16416.776308029202,143233.23909882217,29387.25846602407,13,158472.95453855733,23156.040644480767,23156.040644480767,35338.913447033075,200,4264.283640046875,10480000,23156.040644480763,0.0,50,200,0.195,158472.95453855733,-27.7892734357159,23156.040644480763,0.0,130,130,-22.054829955792265,130,0.28,50,13,35338.913447033075,0.0,0.195,29387.25846602407,0.0
1.2894510064143105e-06,5606.887989324693,20520.14813695889,5.3816304206848145,-2.6008854092651745e-07,,-23.095792041306325,-2.618992880343285e-07,217062.8759595521,,1.8107471078110393e-09,,20520.14813695889,217062.8759595521,33577.5897362064,,,,,,200,5606.887989324693,10560000,,0.0,,200,0.22,,-23.095792041306325,,0.0,131,131,,131,,,,,0.0,0.22,33577.5897362064,
2.0244424376869574e-05,4287.522100172518,15541.946351518121,5.383031368255615,3.047926384169841e-06,,-35.22974462434975,3.0192848043952836e-06,147899.60466661764,,2.8641579774557613e-08,,15541.946351518121,147899.60466661764,23681.323508501133,,,,,,200,4287.522100172518,10640000,,0.0,,200,0.11,,-35.22974462434975,,0.0,132,132,,132,,,,,0.0,0.11,23681.323508501133,
3.829537490673829e-06,5259.339356853091,19278.33146448931,5.382084846496582,-1.8415415752315312e-06,,-34.762761554838384,-1.8469738733983831e-06,166785.9586044707,,5.432298166851979e-09,,19278.33146448931,166785.9586044707,29523.892961372785,,,,,,200,5259.339356853091,10720000,,0.0,,200,0.215,,-34.762761554838384,,0.0,133,133,,133,,,,,0.0,0.215,29523.892961372785,
6.707663033012068e-06,4770.1637337594375,17454.511632787067,5.3819122314453125,-5.16468105615786e-07,,-26.316240836317597,-5.259590807327186e-07,163647.39230134274,,9.490975116932532e-09,,17454.511632787067,163647.39230134274,27831.65382209044,,,,,,200,4770.1637337594375,10800000,,0.0,,200,0.16,,-26.316240836317597,,0.0,134,134,,134,,,,,0.0,0.16,27831.65382209044,
3.4332376799284248e-06,5334.845581416168,19331.357867868748,5.381996154785156,3.1033354730425344e-07,,-27.666530561536405,3.054709338812245e-07,163865.2120566497,,4.862613423028961e-09,,19331.357867868748,163865.2120566497,31610.30471935118,,,,,,200,5334.845581416168,10880000,,0.0,,200,0.175,,-27.666530561536405,,0.0,135,135,,135,,,,,0.0,0.175,31610.30471935118,
1.3216558727435768e-05,4568.816981654815,16530.823526899414,5.377830505371094,-4.6042114263400435e-06,,-27.17422827249125,-4.622911546903197e-06,132645.54519040062,,1.8700120563153177e-08,,16530.823526899414,132645.54519040062,25857.32435326985,,,,,,200,4568.816981654815,10960000,,0.0,,200,0.195,,-27.17422827249125,,0.0,136,136,,136,,,,,0.0,0.195,25857.32435326985,
4.810331120097544e-06,4296.669766298542,15494.232227274573,5.378081798553467,8.233066068896733e-07,,-25.066892076686877,8.164944347299752e-07,119719.34736404003,,6.812172159698093e-09,,15494.232227274573,119719.34736404003,23699.53914345027,,,,,,200,4296.669766298542,11040000,,0.0,,200,0.16,,-25.066892076686877,,0.0,137,137,,137,,,,,0.0,0.16,23699.53914345027,
4.947437901137164e-06,5343.426510216838,19926.032500516812,5.377715587615967,-1.059979695128277e-06,,-29.82192438584625,-1.0669775747373933e-06,153736.5143274011,,6.997879609116353e-09,,19926.032500516812,153736.5143274011,29196.967917537768,,,,,,200,5343.426510216838,11120000,,0.0,,200,0.215,,-29.82192438584625,,0.0,138,138,,138,,,,,0.0,0.215,29196.967917537768,
3.3424607863707934e-06,4511.917075211973,16624.640414935704,5.377655982971191,-1.2196483112347778e-07,,-40.713222267063315,-1.2669356408423482e-07,134403.0307890506,,4.728732960757043e-09,,16624.640414935704,134403.0307890506,25738.51783498192,,,,,,200,4511.917075211973,11200000,,0.0,,200,0.205,,-40.713222267063315,,0.0,139,139,,139,,,,,0.0,0.205,25738.51783498192,
9.259366379410494e-06,5664.858378558159,21121.416425272477,5.37863826751709,2.918212203439907e-06,0.3,-27.83308679629239,2.9051091132714646e-06,149629.70209317913,0.0,1.3103090168442577e-08,-20.073557190684976,21121.416425272477,149629.70209317913,30949.582438596724,14,151339.1003502246,28116.217105572567,28116.217105572567,33820.6786103199,200,5664.858378558159,11280000,28116.217105572563,0.0,50,200,0.215,151339.1003502246,-27.83308679629239,28116.217105572563,0.0,140,140,-20.073557190684976,140,0.3,50,14,33820.6786103199,0.0,0.215,30949.582438596724,0.0
9.767229130375199e-06,4141.567313561233,15461.556448924906,5.379405498504639,2.0340471564850304e-06,,-33.246356437899024,2.020233750954503e-06,134270.9364687033,,1.3813405530527234e-08,,15461.556448924906,134270.9364687033,23837.02745830012,,,,,,200,4141.567313561233,11360000,,0.0,,200,0.16,,-33.246356437899024,,0.0,141,141,,141,,,,,0.0,0.16,23837.02745830012,
2.4792052499833517e-06,3984.854484662833,14385.517363561257,5.378669261932373,-1.7000945717882132e-06,,-51.14848015347588,-1.7035974906320916e-06,154601.12442258743,,3.502918843878433e-09,,14385.517363561257,154601.12442258743,25283.018310049167,,,,,,200,3984.854484662833,11440000,,0.0,,200,0.145,,-51.14848015347588,,0.0,142,142,,142,,,,,0.0,0.145,25283.018310049167,
7.605441396663082e-07,5454.378219284297,20784.788481347216,5.378843307495117,4.1277161244579474e-07,,-40.77697515856395,4.1169960240949877e-07,195540.54132538935,,1.0720100362959784e-09,,20784.788481347216,195540.54132538935,32213.857299648567,,,,,,200,5454.378219284297,11520000,,0.0,,200,0.2,,-40.77697515856395,,0.0,143,143,,143,,,,,0.0,0.2,32213.857299648567,
1.2916391369799385e-06,4692.304559691402,17079.736878582196,5.377555847167969,-1.5884794493103982e-06,,-24.76351070463659,-1.5903415260254405e-06,158145.36853730955,,1.862076715042349e-09,,17079.736878582196,158145.36853730955,28254.238435098217,,,,,,200,4692.304559691402,11600000,,0.0,,200,0.185,,-24.76351070463659,,0.0,144,144,,144,,,,,0.0,0.185,28254.238435098217,
4.750328116642777e-06,5313.125682473614,19792.664076164354,5.375221252441406,-2.7408327696321066e-06,,-20.402568946889083,-2.747552571236156e-06,145044.2277388663,,6.71980160404928e-09,,19792.664076164354,145044.2277388663,29942.412762328022,,,,,,200,5313.125682473614,11680000,,0.0,,200,0.185,,-20.402568946889083,,0.0,145,145,,145,,,,,0.0,0.185,29942.412762328022,
4.866303243034054e-06,5530.7532949812885,19970.369379360178,5.374244213104248,-2.9333564270928036e-06,,-102.90838419234923,-2.940236299764365e-06,133830.61515018545,,6.879872671561316e-09,,19970.369379360178,133830.61515018545,29830.668951484156,,,,,,200,5530.7532949812885,11760000,,0.0,,200,0.24,,-102.90838419234923,,0.0,146,146,,146,,,,,0.0,0.24,29830.668951484156,
2.1409503005997976e-06,4861.961779515753,17202.392323327378,5.3741865158081055,-1.6057484231168928e-07,,-34.990755530720485,-1.6361555310595577e-07,167707.37359640532,,3.040710794266488e-09,,17202.392323327378,167707.37359640532,29894.01412546737,,,,,,200,4861.961779515753,11840000,,0.0,,200,0.18,,-34.990755530720485,,0.0,147,147,,147,,,,,0.0,0.18,29894.01412546737,
8.782139047980309e-06,6286.460990004716,22831.2506710402,5.373206615447998,-2.6576615255180513e-06,,-24.54343468020673,-2.670105004654033e-06,175495.3989677839,,1.2443479135981761e-08,,22831.2506710402,175495.3989677839,35704.46988582608,,,,,,200,6286.460990004716,11920000,,0.0,,200,0.235,,-24.54343468020673,,0.0,148,148,,148,,,,,0.0,0.235,35704.46988582608,
1.5422795058839256e-06,3313.7292982971553,12276.420683896802,5.3725786209106445,-1.1918912150576944e-06,,-22.837140777747397,-1.1940936701648752e-06,123392.03351872842,,2.2024551071808673e-09,,12276.420683896802,123392.03351872842,21947.883749287616,,,,,,200,3313.7292982971553,12000000,,0.0,,200,0.13,,-22.837140777747397,,0.0,149,149,,149,,,,,0.0,0.13,21947.883749287616,
6.307543571892893e-06,4107.298254014649,15310.4254698385,5.372191429138184,-1.1614143886617967e-06,0.14,-25.93636991141462,-1.1703452855726937e-06,193162.1048820628,0.0,8.93089691089699e-09,-17.033845270259313,15310.4254698385,193162.1048820628,28808.787266050713,15,143424.39770198468,21597.79794452403,21597.79794452403,30362.76634215342,200,4107.298254014649,12080000,21597.79794452403,0.0,50,200,0.16,143424.39770198468,-25.93636991141462,21597.79794452403,0.0,150,150,-17.033845270259313,150,0.14,50,15,30362.76634215342,0.0,0.16,28808.787266050713,0.0
7.374780466307129e-07,5605.866530671254,20267.832333708135,5.371932029724121,-7.004521762610239e-07,,-27.85752432420824,-7.015133860477363e-07,161166.5970765859,,1.0612097867124248e-09,,20267.832333708135,161166.5970765859,31800.418597055406,,,,,,200,5605.866530671254,12160000,,0.0,,200,0.225,,-27.85752432420824,,0.0,151,151,,151,,,,,0.0,0.225,31800.418597055406,
3.143738922517514e-06,5220.386842113268,19187.349793183563,5.371788024902344,-5.255402584225521e-07,,-28.152932474620346,-5.299889380694367e-07,158095.5513410759,,4.448679646884557e-09,,19187.349793183563,158095.5513410759,30850.958715197274,,,,,,200,5220.386842113268,12240000,,0.0,,200,0.195,,-28.152932474620346,,0.0,152,152,,152,,,,,0.0,0.195,30850.958715197274,
5.161241006135242e-06,4709.3706522966,16818.170236253547,5.3701910972595215,-3.994660346506862e-06,,-116.41229787363602,-4.0019676816882566e-06,115637.28586582282,,7.307335181394592e-09,,16818.170236253547,115637.28586582282,23633.443838038143,,,,,,200,4709.3706522966,12320000,,0.0,,200,0.165,,-116.41229787363602,,0.0,153,153,,153,,,,,0.0,0.165,23633.443838038143,
2.0934073745593196e-06,5091.815293642041,18973.73262678099,5.369361877441406,-2.2546093987330096e-06,,-24.9484092748767,-2.257592541354825e-06,158097.58075054045,,2.9831426218152046e-09,,18973.73262678099,158097.58075054045,32164.91897272581,,,,,,200,5091.815293642041,12400000,,0.0,,200,0.21,,-24.9484092748767,,0.0,154,154,,154,,,,,0.0,0.21,32164.91897272581,
4.980966423318023e-06,4661.487639337732,17089.935546603647,5.369475841522217,4.631500871710159e-07,,-35.61884946050382,4.5609903054355527e-07,157373.2974757695,,7.051056627460639e-09,,17089.935546603647,157373.2974757695,29072.21988187506,,,,,,200,4661.487639337732,12480000,,0.0,,200,0.175,,-35.61884946050382,,0.0,155,155,,155,,,,,0.0,0.175,29072.21988187506,
1.1667013495753054e-05,4582.89876339343,16685.69140032336,5.3657755851745605,-3.5709806525119347e-06,,-32.689697643822534,-3.5874891182174906e-06,151536.8649762386,,1.6508465705555864e-08,,16685.69140032336,151536.8649762386,24988.937117830326,,,,,,200,4582.89876339343,12560000,,0.0,,200,0.175,,-32.689697643822534,,0.0,156,156,,156,,,,,0.0,0.175,24988.937117830326,
6.274800398387015e-06,4748.495613539062,17093.97021934254,5.366025447845459,5.904033173464995e-07,,-23.413452349883443,5.815241479467659e-07,191677.91625651784,,8.879169399733655e-09,,17093.97021934254,191677.91625651784,31216.265844815047,,,,,,200,4748.495613539062,12640000,,0.0,,200,0.14,,-23.413452349883443,,0.0,157,157,,157,,,,,0.0,0.14,31216.265844815047,
9.155652151093818e-06,4278.1498037121655,15032.75680920914,5.3617472648620605,-3.444306003075326e-06,,-24.29896123662095,-3.457252432781388e-06,150521.62582710496,,1.294642970606219e-08,,15032.75680920914,150521.62582710496,23869.518604512963,,,,,,200,4278.1498037121655,12720000,,0.0,,200,0.13,,-24.29896123662095,,0.0,158,158,,158,,,,,0.0,0.13,23869.518604512963,
1.1567904039111454e-06,4771.002665797731,17172.467627132803,5.36092472076416,-1.6685637547197985e-06,,-27.323974912396633,-1.670195388214779e-06,154891.62393081925,,1.6316334949806333e-09,,17172.467627132803,154891.62393081925,27989.5932881907,,,,,,200,4771.002665797731,12800000,,0.0,,200,0.16,,-27.323974912396633,,0.0,159,159,,159,,,,,0.0,0.16,27989.5932881907,
3.366292048667674e-06,5090.060194471243,18577.26060907554,5.360000133514404,-1.5862042346270755e-06,0.16,-33.49079945566724,-1.5909615740383742e-06,175941.72475069252,0.0,4.757339411298744e-09,-19.03085825177372,18577.26060907554,175941.72475069252,30439.55041333442,16,125215.63950936894,15290.12754759038,15290.12754759038,22407.086225804847,200,5090.060194471243,12880000,15290.127547590377,0.0,50,200,0.195,125215.63950936894,-33.49079945566724,15290.127547590377,0.0,160,160,-19.03085825177372,160,0.16,50,16,22407.086225804847,0.0,0.195,30439.55041333442,0.0
4.3428162825875916e-06,5164.513865594882,19373.006319716016,5.359931945800781,-2.7777733180300856e-07,,-20.628463639293635,-2.839029207279964e-07,128815.04103602984,,6.125588924987824e-09,,19373.006319716016,128815.04103602984,27406.863256603447,,,,,,200,5164.513865594882,12960000,,0.0,,200,0.195,,-20.628463639293635,,0.0,161,161,,161,,,,,0.0,0.195,27406.863256603447,
8.296420855913311e-05,5211.464746480966,19940.084880301234,5.355392932891846,-4.410988367453683e-06,,-22.63634610210221,-4.528917088464368e-06,131754.395139239,,1.1792872101068497e-07,,19940.084880301234,131754.395139239,27233.163539930432,,,,,,200,5211.464746480966,13040000,,0.0,,200,0.215,,-22.63634610210221,,0.0,162,162,,162,,,,,0.0,0.215,27233.163539930432,
6.3593261074856855e-06,5431.025065055305,18938.985502993874,5.355368137359619,-9.686132074193665e-08,,-44.81119363659062,-1.0586127530132217e-07,188181.69917559344,,8.999954559385515e-09,,18938.985502993874,188181.69917559344,31309.3329165233,,,,,,200,5431.025065055305,13120000,,0.0,,200,0.18,,-44.81119363659062,,0.0,163,163,,163,,,,,0.0,0.18,31309.3329165233,
3.3436249395890627e-06,5931.529851553712,20680.12498466196,5.3547821044921875,-1.2970069747098023e-06,,-34.73794412337978,-1.3017109949942096e-06,177857.79930548594,,4.7040202844073065e-09,,20680.12498466196,177857.79930548594,33818.383621899295,,,,,,200,5931.529851553712,13200000,,0.0,,200,0.23,,-34.73794412337978,,0.0,164,164,,164,,,,,0.0,0.23,33818.383621899295,
6.775230758648831e-06,4910.084620272117,18005.926338879963,5.357169151306152,2.5623598958190996e-06,,-38.11996253696388,2.552772912167711e-06,185227.33839313508,,9.586983651388437e-09,,18005.926338879963,185227.33839313508,31506.765941947782,,,,,,200,4910.084620272117,13280000,,0.0,,200,0.205,,-38.11996253696388,,0.0,165,165,,165,,,,,0.0,0.205,31506.765941947782,
3.3403946417820407e-06,4353.807319178977,15810.485831822,5.355759143829346,-2.385441575825098e-06,,-39.62858439635042,-2.390137069596676e-06,132444.45320090186,,4.695493771578185e-09,,15810.485831822,132444.45320090186,24741.709879958653,,,,,,200,4353.807319178977,13360000,,0.0,,200,0.19,,-39.62858439635042,,0.0,166,166,,166,,,,,0.0,0.19,24741.709879958653,
7.864749932195991e-06,4441.153608061306,16384.423904275678,5.3553032875061035,-1.6758642686909297e-06,,-39.09994623243691,-1.6869977343958453e-06,123481.40413228379,,1.113346570491558e-08,,16384.423904275678,123481.40413228379,26480.738457078787,,,,,,200,4441.153608061306,13440000,,0.0,,200,0.18,,-39.09994623243691,,0.0,167,167,,167,,,,,0.0,0.18,26480.738457078787,
7.720178837189451e-05,5146.171631402786,19028.23421872412,5.356738090515137,1.1259090797466342e-06,,-87.38911188040862,1.016287797028781e-06,149810.61282764637,,1.0962128271785332e-07,,19028.23421872412,149810.61282764637,32050.923380505785,,,,,,200,5146.171631402786,13520000,,0.0,,200,0.17,,-87.38911188040862,,0.0,168,168,,168,,,,,0.0,0.17,32050.923380505785,
1.1476529834908433e-05,4195.710320094198,15384.20586184443,5.3567962646484375,1.5591315616347856e-07,,-23.44643974139827,1.3968796963581553e-07,150286.14925370246,,1.6225186527663027e-08,,15384.20586184443,150286.14925370246,24518.002678721947,,,,,,200,4195.710320094198,13600000,,0.0,,200,0.17,,-23.44643974139827,,0.0,169,169,,169,,,,,0.0,0.17,24518.002678721947,
2.8001231839880347e-06,4308.839887316851,15633.342199150944,5.356977462768555,6.582063747373468e-07,0.26,-43.37228831489765,6.542471737702726e-07,104325.41375659998,0.0,3.959200967074139e-09,-25.682887112525183,15633.342199150944,104325.41375659998,23713.543865443196,17,166786.65234295,19358.62032001287,19358.62032001287,31545.137693390032,200,4308.839887316851,13680000,19358.620320012866,0.0,50,200,0.175,166786.65234295,-43.37228831489765,19358.620320012866,0.0,170,170,-25.682887112525183,170,0.26,50,17,31545.137693390032,0.0,0.175,23713.543865443196,0.0
2.862713245121995e-06,5786.247918712779,21578.270000946406,5.356924057006836,-1.2142866978592792e-07,,-38.73025667617016,-1.254409198736539e-07,138345.8885101249,,4.012250087725988e-09,,21578.270000946406,138345.8885101249,32453.78050965179,,,,,,200,5786.247918712779,13760000,,0.0,,200,0.215,,-38.73025667617016,,0.0,171,171,,171,,,,,0.0,0.215,32453.78050965179,
2.350399199713138e-06,5369.70851228437,19591.581750877172,5.357065677642822,3.095477154602122e-07,,-38.8595811781101,3.062218070226663e-07,148914.1669447093,,3.325908437545877e-09,,19591.581750877172,148914.1669447093,29816.17214357099,,,,,,200,5369.70851228437,13840000,,0.0,,200,0.195,,-38.8595811781101,,0.0,172,172,,172,,,,,0.0,0.195,29816.17214357099,
4.277789230400231e-06,3905.746902379964,14361.194127600604,5.357696533203125,1.9468666323518846e-06,,-23.216605647136202,1.940819174706121e-06,102954.50723911365,,6.047457645763643e-09,,14361.194127600604,102954.50723911365,23327.201123722494,,,,,,200,3905.746902379964,13920000,,0.0,,200,0.16,,-23.216605647136202,,0.0,173,173,,173,,,,,0.0,0.16,23327.201123722494,
1.0633648344082758e-06,6412.425438713624,23698.665821784776,5.357850551605225,2.623353623221192e-07,,-31.474567529980416,2.60830546494617e-07,206359.18081630016,,1.5048158275021706e-09,,23698.665821784776,206359.18081630016,37800.573523867104,,,,,,200,6412.425438713624,14000000,,0.0,,200,0.22,,-31.474567529980416,,0.0,174,174,,174,,,,,0.0,0.22,37800.573523867104,
2.489647101810988e-07,6147.917404566968,21678.253161129407,5.357834339141846,-6.921958117800386e-08,,-37.196215760286265,-6.960026865954205e-08,149643.71587693272,,3.806874815381889e-10,,21678.253161129407,149643.71587693272,30300.510660460368,,,,,,200,6147.917404566968,14080000,,0.0,,200,0.24,,-37.196215760286265,,0.0,175,175,,175,,,,,0.0,0.24,30300.510660460368,
6.007541287544882e-06,4405.257738519039,16381.60427396202,5.3574910163879395,-7.246579230013594e-07,,-29.783175216215014,-7.331798315135529e-07,127486.56694018666,,8.521908512193477e-09,,16381.60427396202,127486.56694018666,25039.011561347103,,,,,,200,4405.257738519039,14160000,,0.0,,200,0.165,,-29.783175216215014,,0.0,176,176,,176,,,,,0.0,0.165,25039.011561347103,
6.218053840711946e-06,5271.8891788787705,19264.329876968208,5.35569429397583,-3.638212319856393e-06,,-29.252275459385512,-3.6470009945333004e-06,173155.00550645136,,8.788674676907249e-09,,19264.329876968208,173155.00550645136,32269.53779364212,,,,,,200,5271.8891788787705,14240000,,0.0,,200,0.185,,-29.252275459385512,,0.0,177,177,,177,,,,,0.0,0.185,32269.53779364212,
4.586383511195891e-06,5556.618770308297,20494.10629116586,5.35539436340332,-7.149819793994538e-07,,-28.644061929182037,-7.214542847577832e-07,166178.65833618707,,6.472305358329322e-09,,20494.10629116586,166178.65833618707,31455.12054850678,,,,,,200,5556.618770308297,14320000,,0.0,,200,0.165,,-28.644061929182037,,0.0,178,178,,178,,,,,0.0,0.165,31455.12054850678,
6.713182187922939e-07,6112.42729136293,23142.226584758748,5.355156421661377,-4.914754754281603e-07,,-36.14746937554679,-4.9242305522057e-07,186548.74436957962,,9.475797924096696e-10,,23142.226584758748,186548.74436957962,31932.753721246754,,,,,,200,6112.42729136293,14400000,,0.0,,200,0.24,,-36.14746937554679,,0.0,179,179,,179,,,,,0.0,0.24,31932.753721246754,
