MetaTest/Average/MinReturn,policy/KLBefore,MetaTest/assembly-v1/Iteration,Average/MaxReturn,Average/AverageDiscountedReturn,MetaTest/Average/MaxReturn,assembly-v1/StdReturn,Average/StdReturn,Average/MinReturn,assembly-v1/MinReturn,Average/Iteration,Average/AverageReturn,MetaTest/Average/AverageReturn,TotalEnvSteps,MetaTest/Average/TerminationRate,policy/dLoss,MetaTest/assembly-v1/TerminationRate,assembly-v1/Iteration,LinearFeatureBaseline/ExplainedVariance,assembly-v1/NumEpisodes,MetaTest/assembly-v1/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,assembly-v1/TerminationRate,assembly-v1/AverageDiscountedReturn,Average/TerminationRate,MetaTest/assembly-v1/SuccessRate,assembly-v1/MaxReturn,MetaTest/Average/Iteration,MetaTest/assembly-v1/StdReturn,Average/SuccessRate,MetaTest/Average/SuccessRate,policy/Entropy,MetaTest/Average/StdReturn,policy/LossBefore,assembly-v1/AverageReturn,assembly-v1/SuccessRate,MetaTest/assembly-v1/MinReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/assembly-v1/AverageReturn,Average/NumEpisodes,policy/KL,MetaTest/assembly-v1/NumEpisodes,policy/LossAfter,MetaTest/assembly-v1/MaxReturn
,0.0,,-12.654273998318416,-6.56050642071375,,0.8262091556946994,0.8262091556946994,-16.469315871184733,-16.469315871184733,66,-14.392286821876585,,1340000,,-0.0061989017,,66,0.3498893652006748,100,,,0.0,-6.56050642071375,0.0,,-12.654273998318416,,,0.0,,4.6065288,,0.0013375,-14.392286821876585,0.0,,,,100,0.0030833185,,0.007536402,
,0.0,,-12.617379390044777,-6.4402025009484065,,0.7735866526672126,0.7735866526672126,-15.992805200840909,-15.992805200840909,67,-14.113786124530819,,1360000,,-0.007336081,,67,0.35905251511463454,100,,,0.0,-6.4402025009484065,0.0,,-12.617379390044777,,,0.0,,4.5856056,,0.00083271484,-14.113786124530819,0.0,,,,100,0.010198075,,0.008168796,
,0.0,,-12.11137276370303,-6.40464007561951,,0.8403466644597702,0.8403466644597702,-16.55804099028546,-16.55804099028546,68,-14.14790305887678,,1380000,,-0.0042859158,,68,0.31063639057652725,100,,,0.0,-6.40464007561951,0.0,,-12.11137276370303,,,0.0,,4.567931,,0.0014242952,-14.14790305887678,0.0,,,,100,0.01117731,,0.005710211,
,0.0,,-12.258334263852559,-6.406291496735602,,1.0461482590078468,1.0461482590078468,-17.008808735062956,-17.008808735062956,69,-14.086723539329945,,1400000,,-0.0051735938,,69,0.22704201121223655,100,,,0.0,-6.406291496735602,0.0,,-12.258334263852559,,,0.0,,4.5477285,,0.0009331085,-14.086723539329945,0.0,,,,100,0.008068558,,0.006106702,
-14.691528212064911,0.0,7,-12.01085829331111,-6.282119371468616,-12.688720142956301,0.8838742957281308,0.8838742957281308,-16.257378397394174,-16.257378397394174,70,-13.759143329202931,-13.498187012120747,1420000,0.0,-0.00430263,0.0,70,0.37439214861423353,100,-13.498187012120752,10,0.0,-6.282119371468616,0.0,0.0,-12.01085829331111,7,0.636269788242286,0.0,0.0,4.5313916,0.636269788242286,0.00018940982,-13.759143329202931,0.0,-14.691528212064911,-13.498187012120752,-13.498187012120747,100,0.004325394,10,0.0044920403,-12.688720142956301
,0.0,,-11.93949412346421,-6.224936643825873,,0.7299372441772586,0.7299372441772586,-15.589634248990746,-15.589634248990746,71,-13.65342403526961,,1440000,,-0.0056986436,,71,0.3604534626425715,100,,,0.0,-6.224936643825873,0.0,,-11.93949412346421,,,0.0,,4.5171595,,0.00069249957,-13.65342403526961,0.0,,,,100,0.012517339,,0.0063911434,
,0.0,,-11.95881086475131,-6.210010786179768,,0.8611116551851525,0.8611116551851525,-15.755384240190304,-15.755384240190304,72,-13.706754696399853,,1460000,,-0.003770254,,72,0.3499719060842499,100,,,0.0,-6.210010786179768,0.0,,-11.95881086475131,,,0.0,,4.5028305,,0.0011283775,-13.706754696399853,0.0,,,,100,0.009565253,,0.0048986315,
,0.0,,-12.23654584254626,-6.291999773082998,,0.8222614116115561,0.8222614116115561,-15.767274938130099,-15.767274938130099,73,-13.767924869974932,,1480000,,-0.00386394,,73,0.3362225403091189,100,,,0.0,-6.291999773082998,0.0,,-12.23654584254626,,,0.0,,4.48652,,0.0011253784,-13.767924869974932,0.0,,,,100,0.0065980987,,0.0049893185,
,0.0,,-12.24696813624546,-6.116284294783361,,0.7825467228810145,0.7825467228810145,-15.557402356016965,-15.557402356016965,74,-13.423724720007565,,1500000,,-0.0059636934,,74,0.32666493237734173,100,,,0.0,-6.116284294783361,0.0,,-12.24696813624546,,,0.0,,4.4674306,,-0.00041432265,-13.423724720007565,0.0,,,,100,0.010150358,,0.005549371,
,0.0,,-11.511664287483041,-6.096128085069665,,0.8561665389918969,0.8561665389918969,-16.111295261228193,-16.111295261228193,75,-13.387319107147551,,1520000,,-0.0041394094,,75,0.27509522381555085,100,,,0.0,-6.096128085069665,0.0,,-11.511664287483041,,,0.0,,4.450794,,0.0019753946,-13.387319107147551,0.0,,,,100,0.004800148,,0.006114804,
,0.0,,-11.60502488584126,-6.009012453464094,,0.7196427280189489,0.7196427280189489,-15.443383104592572,-15.443383104592572,76,-13.155219441540357,,1540000,,-0.004159838,,76,0.2929866476742544,100,,,0.0,-6.009012453464094,0.0,,-11.60502488584126,,,0.0,,4.436371,,0.00014609184,-13.155219441540357,0.0,,,,100,0.013007492,,0.00430593,
,0.0,,-11.965148956779487,-5.996033016765167,,0.6365981551833805,0.6365981551833805,-15.135591386793017,-15.135591386793017,77,-13.158054528911741,,1560000,,-0.0069203274,,77,0.4339166514566978,100,,,0.0,-5.996033016765167,0.0,,-11.965148956779487,,,0.0,,4.4164586,,0.0012576624,-13.158054528911741,0.0,,,,100,0.011713338,,0.00817799,
,0.0,,-11.889877173211215,-5.947880464121993,,0.5429203943018333,0.5429203943018333,-14.82522394097476,-14.82522394097476,78,-13.021320480750715,,1580000,,-0.006611854,,78,0.4637395025077813,100,,,0.0,-5.947880464121993,0.0,,-11.889877173211215,,,0.0,,4.396187,,0.00049758673,-13.021320480750715,0.0,,,,100,0.0157068,,0.0071094404,
,0.0,,-11.796202284940588,-5.897470250087357,,0.6570547154227038,0.6570547154227038,-14.555972093152691,-14.555972093152691,79,-12.87708071134802,,1600000,,-0.0055761,,79,0.3707580857506527,100,,,0.0,-5.897470250087357,0.0,,-11.796202284940588,,,0.0,,4.3763742,,0.0006470337,-12.87708071134802,0.0,,,,100,0.006419571,,0.0062231338,
-14.19519029936022,0.0,8,-11.355791026070978,-5.827325522765416,-12.339091211919376,0.6424546509113456,0.6424546509113456,-14.471669243815962,-14.471669243815962,80,-12.742600829605081,-12.957568257633042,1620000,0.0,-0.008355773,0.0,80,0.443173565461602,100,-12.957568257633042,10,0.0,-5.827325522765416,0.0,0.0,-11.355791026070978,8,0.597237765225325,0.0,0.0,4.359786,0.597237765225325,0.0015505255,-12.742600829605081,0.0,-14.19519029936022,-12.957568257633042,-12.957568257633042,100,0.03380402,10,0.0099062985,-12.339091211919376
,0.0,,-11.543994580329798,-6.161268007893607,,1.00127033885641,1.00127033885641,-16.645183368545542,-16.645183368545542,81,-13.492811295290762,,1640000,,-0.003157173,,81,0.20790082993346815,100,,,0.0,-6.161268007893607,0.0,,-11.543994580329798,,,0.0,,4.347762,,0.0012492591,-13.492811295290762,0.0,,,,100,0.015966006,,0.004406432,
,0.0,,-11.37952524385915,-5.842999947712173,,0.7512546809284267,0.7512546809284267,-15.207359138168432,-15.207359138168432,82,-12.763304904456,,1660000,,-0.0052795494,,82,0.32206433929100886,100,,,0.0,-5.842999947712173,0.0,,-11.37952524385915,,,0.0,,4.331612,,0.0008685768,-12.763304904456,0.0,,,,100,0.014902463,,0.0061481264,
,0.0,,-11.797848463442847,-5.83597058068796,,0.6271986519375365,0.6271986519375365,-15.30354084541951,-15.30354084541951,83,-12.81714341558769,,1680000,,-0.004949699,,83,0.3560479951628238,100,,,0.0,-5.83597058068796,0.0,,-11.797848463442847,,,0.0,,4.3137045,,0.0014911655,-12.81714341558769,0.0,,,,100,0.005607624,,0.0064408644,
,0.0,,-11.887710560695016,-5.820126716406411,,0.5201912652170473,0.5201912652170473,-13.930713338805315,-13.930713338805315,84,-12.725009368244121,,1700000,,-0.004907055,,84,0.45090583908913007,100,,,0.0,-5.820126716406411,0.0,,-11.887710560695016,,,0.0,,4.2969213,,0.00062607374,-12.725009368244121,0.0,,,,100,0.008302442,,0.0055331285,
,0.0,,-11.315947384786092,-5.7690755011618,,0.5955156120487232,0.5955156120487232,-14.938091292811258,-14.938091292811258,85,-12.589013147618223,,1720000,,-0.0047034197,,85,0.4595174408992657,100,,,0.0,-5.7690755011618,0.0,,-11.315947384786092,,,0.0,,4.2811127,,0.0007699244,-12.589013147618223,0.0,,,,100,0.01274685,,0.005473344,
,0.0,,-11.168440891878879,-5.720947180011197,,0.5917946019221779,0.5917946019221779,-14.433681115775729,-14.433681115775729,86,-12.47013484309964,,1740000,,-0.0043886667,,86,0.4120241480152136,100,,,0.0,-5.720947180011197,0.0,,-11.168440891878879,,,0.0,,4.2668834,,0.0012592194,-12.47013484309964,0.0,,,,100,0.010342119,,0.005647886,
,0.0,,-11.1572747665207,-5.6951827930225996,,0.6477553074624213,0.6477553074624213,-14.813749904717318,-14.813749904717318,87,-12.429396924911863,,1760000,,-0.0032104987,,87,0.3698139598273815,100,,,0.0,-5.6951827930225996,0.0,,-11.1572747665207,,,0.0,,4.2555156,,0.0010198394,-12.429396924911863,0.0,,,,100,0.0049524405,,0.004230338,
,0.0,,-11.194538649188928,-5.709786736200701,,0.6797753192697517,0.6797753192697517,-14.045313096458814,-14.045313096458814,88,-12.472574576026958,,1780000,,-0.004977547,,88,0.3892372699198172,100,,,0.0,-5.709786736200701,0.0,,-11.194538649188928,,,0.0,,4.237374,,0.0013470394,-12.472574576026958,0.0,,,,100,0.008217008,,0.0063245865,
,0.0,,-11.190399513863719,-5.660617726450303,,0.5290030800997807,0.5290030800997807,-14.264184073914185,-14.264184073914185,89,-12.344658360132392,,1800000,,-0.006446129,,89,0.4463821393892905,100,,,0.0,-5.660617726450303,0.0,,-11.190399513863719,,,0.0,,4.215519,,0.0014711764,-12.344658360132392,0.0,,,,100,0.009023137,,0.007917305,
-14.68336121490433,0.0,9,-11.204018741254224,-5.552720436918459,-11.452443349809483,0.5854550164924344,0.5854550164924344,-13.89608832775964,-13.89608832775964,90,-12.11734692341736,-12.39760014365949,1820000,0.0,-0.0070317877,0.0,90,0.4654156357207101,100,-12.397600143659488,10,0.0,-5.552720436918459,0.0,0.0,-11.204018741254224,9,0.9758282328603293,0.0,0.0,4.191283,0.9758282328603293,0.0011910523,-12.11734692341736,0.0,-14.68336121490433,-12.397600143659488,-12.39760014365949,100,0.0041222624,10,0.00822284,-11.452443349809483
,0.0,,-10.950095865308132,-5.528887634975084,,0.5782941972651401,0.5782941972651401,-14.89536496378565,-14.89536496378565,91,-12.08575752248962,,1840000,,-0.00811564,,91,0.5016678003146835,100,,,0.0,-5.528887634975084,0.0,,-10.950095865308132,,,0.0,,4.1686335,,0.0010135748,-12.08575752248962,0.0,,,,100,0.009676408,,0.009129215,
,0.0,,-10.744268841546079,-5.491799921058522,,0.528223158983753,0.528223158983753,-13.358126351450936,-13.358126351450936,92,-12.055778077644227,,1860000,,-0.005062311,,92,0.49213357850705675,100,,,0.0,-5.491799921058522,0.0,,-10.744268841546079,,,0.0,,4.1506376,,0.0003076807,-12.055778077644227,0.0,,,,100,0.004908018,,0.0053699915,
,0.0,,-10.385031298954871,-5.458300502754073,,0.6515381798127748,0.6515381798127748,-14.136822012552306,-14.136822012552306,93,-11.91530787160699,,1880000,,-0.0039994316,,93,0.43003285323951923,100,,,0.0,-5.458300502754073,0.0,,-10.385031298954871,,,0.0,,4.1365895,,0.00029135475,-11.91530787160699,0.0,,,,100,0.004181342,,0.0042907866,
,0.0,,-10.84154940832944,-5.4008230051334545,,0.5099033494996494,0.5099033494996494,-13.827435115137602,-13.827435115137602,94,-11.89209533457767,,1900000,,-0.0034848747,,94,0.4456436034144714,100,,,0.0,-5.4008230051334545,0.0,,-10.84154940832944,,,0.0,,4.1239166,,0.000795643,-11.89209533457767,0.0,,,,100,0.0051649893,,0.004280518,
,0.0,,-10.905574858210803,-5.400206954181804,,0.5181935046917482,0.5181935046917482,-13.699053287216305,-13.699053287216305,95,-11.849234087588588,,1920000,,-0.0031672386,,95,0.4258434504713621,100,,,0.0,-5.400206954181804,0.0,,-10.905574858210803,,,0.0,,4.112587,,0.000758761,-11.849234087588588,0.0,,,,100,0.0053063883,,0.0039259996,
,0.0,,-10.870766362232466,-5.384122773778331,,0.4926396656729337,0.4926396656729337,-13.441708481674173,-13.441708481674173,96,-11.82222218381485,,1940000,,-0.006196752,,96,0.5225110836680141,100,,,0.0,-5.384122773778331,0.0,,-10.870766362232466,,,0.0,,4.099735,,0.0015344444,-11.82222218381485,0.0,,,,100,0.019528186,,0.0077311965,
,0.0,,-10.69918037878978,-5.467676664518631,,0.6195848915835663,0.6195848915835663,-13.960318260573938,-13.960318260573938,97,-12.016318035233107,,1960000,,-0.0026044613,,97,0.36074376922575946,100,,,0.0,-5.467676664518631,0.0,,-10.69918037878978,,,0.0,,4.088715,,0.0009262472,-12.016318035233107,0.0,,,,100,0.0123998895,,0.0035307084,
,0.0,,-10.747522223962315,-5.47224156407168,,0.6707058299461395,0.6707058299461395,-13.827207180866237,-13.827207180866237,98,-11.975435199701245,,1980000,,-0.0037329062,,98,0.31150054295777707,100,,,0.0,-5.47224156407168,0.0,,-10.747522223962315,,,0.0,,4.074021,,0.00081558066,-11.975435199701245,0.0,,,,100,0.005902498,,0.004548487,
,0.0,,-10.667369676171102,-5.35848374225031,,0.5704523823358306,0.5704523823358306,-13.703528519286198,-13.703528519286198,99,-11.75248687253006,,2000000,,-0.005771563,,99,0.4211372160176301,100,,,0.0,-5.35848374225031,0.0,,-10.667369676171102,,,0.0,,4.0541124,,0.0011708749,-11.75248687253006,0.0,,,,100,0.0109724635,,0.006942438,
