MetaTest/faucet-open-v1/AverageReturn,MetaTest/faucet-open-v1/SuccessRate,TotalEnvSteps,MetaTest/faucet-open-v1/NumTrajs,MetaTest/faucet-open-v1/MaxReturn,MetaTest/faucet-open-v1/MinReturn,MetaTest/Average/MinReturn,MetaTest/Average/AverageReturn,MetaTest/Average/Iteration,MetaTest/Average/NumTrajs,MetaTest/Average/MaxReturn,MetaTest/faucet-open-v1/Iteration,MetaTest/Average/StdReturn,MetaTest/Average/SuccessRate,MetaTest/faucet-open-v1/StdReturn,MetaTest/Average/TerminationRate,MetaTest/faucet-open-v1/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/faucet-open-v1/AverageDiscountedReturn
-37.06924573114361,0.0,752000,10,195.85877339960547,-96.54184787192548,-96.54184787192548,-37.06924573114361,22,10,195.85877339960547,22,81.44438636164054,0.0,81.44438636164054,0.0,0.0,-37.069245731143646,-37.069245731143646
-37.90029542399424,0.0,776000,10,-20.070856270731937,-88.09743912329562,-88.09743912329562,-37.90029542399424,23,10,-20.070856270731937,23,19.193015160916197,0.0,19.193015160916197,0.0,0.0,-37.90029542399425,-37.90029542399425
612.330379477732,0.0,800000,10,5522.657099605713,-105.70625541603081,-105.70625541603081,612.330379477732,24,10,5522.657099605713,24,1650.0910451412879,0.0,1650.0910451412879,0.0,0.0,612.3303794777323,612.3303794777323
227.4297942889808,0.0,824000,10,807.6998656564527,-70.17985153935297,-70.17985153935297,227.4297942889808,25,10,807.6998656564527,25,355.7797160264737,0.0,355.7797160264737,0.0,0.0,227.4297942889808,227.4297942889808
604.4782013498499,0.0,848000,10,6607.34755218752,-72.55460207882474,-72.55460207882474,604.4782013498499,26,10,6607.34755218752,26,2000.9882735332117,0.0,2000.9882735332117,0.0,0.0,604.4782013498501,604.4782013498501
2953.560982570225,0.0,872000,10,21776.80390463029,-121.9570437312597,-121.9570437312597,2953.560982570225,27,10,21776.80390463029,27,6536.594809277823,0.0,6536.594809277823,0.0,0.0,2953.560982570226,2953.560982570226
987.0625910837877,0.1,896000,10,6716.598325280084,-80.41100375481729,-80.41100375481729,987.0625910837877,28,10,6716.598325280084,28,1959.2514403727705,0.1,1959.2514403727705,0.0,0.0,987.0625910837882,987.0625910837882
5387.617198580052,0.0,920000,10,17871.303419751992,-74.67534810563902,-74.67534810563902,5387.617198580052,29,10,17871.303419751992,29,6833.318471373116,0.0,6833.318471373116,0.0,0.0,5387.617198580051,5387.617198580051
8554.504893860201,0.0,944000,10,18870.442383767873,812.8068900956805,812.8068900956805,8554.504893860201,30,10,18870.442383767873,30,6718.276502926255,0.0,6718.276502926255,0.0,0.0,8554.504893860201,8554.504893860201
8546.994874718528,0.0,968000,10,18778.216804924814,-83.1959331123635,-83.1959331123635,8546.994874718528,31,10,18778.216804924814,31,7455.266158693341,0.0,7455.266158693341,0.0,0.0,8546.99487471853,8546.99487471853
9596.158354157289,0.1,992000,10,62493.36528738823,-32.303861176486954,-32.303861176486954,9596.158354157289,32,10,62493.36528738823,32,18177.226894793643,0.1,18177.226894793643,0.0,0.0,9596.158354157287,9596.158354157287
10391.068789866595,0.0,1016000,10,21574.947627640027,1037.8527488831833,1037.8527488831833,10391.068789866595,33,10,21574.947627640027,33,7642.997049139206,0.0,7642.997049139206,0.0,0.0,10391.068789866596,10391.068789866596
2749.2400198670693,0.0,1040000,10,23257.727589909617,-87.57356263522128,-87.57356263522128,2749.2400198670693,34,10,23257.727589909617,34,6862.7404745067,0.0,6862.7404745067,0.0,0.0,2749.240019867071,2749.240019867071
209.03893758182465,0.0,1064000,10,818.8378688680506,-55.605472746731074,-55.605472746731074,209.03893758182465,35,10,818.8378688680506,35,336.41686284407933,0.0,336.41686284407933,0.0,0.0,209.0389375818247,209.0389375818247
6408.509433624311,0.0,1088000,10,18876.41816947939,-21.856777135747446,-21.856777135747446,6408.509433624311,36,10,18876.41816947939,36,6199.6312954841405,0.0,6199.6312954841405,0.0,0.0,6408.509433624315,6408.509433624315
9729.175969156691,0.1,1112000,10,21163.747733210483,-14.945761408652489,-14.945761408652489,9729.175969156691,37,10,21163.747733210483,37,7726.19253178647,0.1,7726.19253178647,0.0,0.0,9729.17596915669,9729.17596915669
8693.239263816367,0.0,1136000,10,22057.99051226907,-44.32025278059958,-44.32025278059958,8693.239263816367,38,10,22057.99051226907,38,7362.005361232904,0.0,7362.005361232904,0.0,0.0,8693.239263816367,8693.239263816367
1658.3454384318763,0.0,1160000,10,8346.582489097063,-42.05125787237377,-42.05125787237377,1658.3454384318763,39,10,8346.582489097063,39,2532.5623871274474,0.0,2532.5623871274474,0.0,0.0,1658.345438431877,1658.345438431877
12524.375591807853,0.0,1184000,10,30111.360529789832,2155.800338608242,2155.800338608242,12524.375591807853,40,10,30111.360529789832,40,10020.792187140614,0.0,10020.792187140614,0.0,0.0,12524.375591807853,12524.375591807853
1156.8961152084605,0.1,1208000,10,8021.058554548602,-62.00026243862815,-62.00026243862815,1156.8961152084605,41,10,8021.058554548602,41,2403.192821044114,0.1,2403.192821044114,0.0,0.0,1156.8961152084603,1156.8961152084603
6557.8054679682655,0.1,1232000,10,17685.81906023928,-45.053837665052036,-45.053837665052036,6557.8054679682655,42,10,17685.81906023928,42,6963.629782086794,0.1,6963.629782086794,0.0,0.0,6557.805467968266,6557.805467968266
4208.593973412884,0.1,1256000,10,16268.687517313361,-48.03748088844315,-48.03748088844315,4208.593973412884,43,10,16268.687517313361,43,5310.985802758949,0.1,5310.985802758949,0.0,0.0,4208.593973412882,4208.593973412882
19319.548976282458,0.1,1280000,10,157570.03315436028,-59.53983998147593,-59.53983998147593,19319.548976282458,44,10,157570.03315436028,44,46639.85640438513,0.1,46639.85640438513,0.0,0.0,19319.548976282458,19319.548976282458
8966.812606749958,0.1,1304000,10,31769.45663693314,-52.7533975481392,-52.7533975481392,8966.812606749958,45,10,31769.45663693314,45,10693.18539604055,0.1,10693.18539604055,0.0,0.0,8966.812606749962,8966.812606749962
10869.542242867503,0.2,1328000,10,34773.17354859414,-69.06020068800301,-69.06020068800301,10869.542242867503,46,10,34773.17354859414,46,9926.990626219338,0.2,9926.990626219338,0.0,0.0,10869.542242867501,10869.542242867501
6728.654424908562,0.0,1352000,10,21196.743087459756,-47.486048857741366,-47.486048857741366,6728.654424908562,47,10,21196.743087459756,47,8632.091756471702,0.0,8632.091756471702,0.0,0.0,6728.654424908562,6728.654424908562
3781.812282335946,0.0,1376000,10,19257.15288874725,-39.448924227164994,-39.448924227164994,3781.812282335946,48,10,19257.15288874725,48,6430.063655335024,0.0,6430.063655335024,0.0,0.0,3781.8122823359467,3781.8122823359467
14096.880645447654,0.1,1400000,10,53065.97773685314,-57.75311967368007,-57.75311967368007,14096.880645447654,49,10,53065.97773685314,49,20780.08559270042,0.1,20780.08559270042,0.0,0.0,14096.880645447654,14096.880645447654
16420.005577702148,0.2,1424000,10,87359.37641415947,-41.31521888924094,-41.31521888924094,16420.005577702148,50,10,87359.37641415947,50,25059.631086768888,0.2,25059.631086768888,0.0,0.0,16420.005577702155,16420.005577702155
6207.228121348993,0.2,1448000,10,30418.80746370192,-45.50498336449772,-45.50498336449772,6207.228121348993,51,10,30418.80746370192,51,10505.86925798661,0.2,10505.86925798661,0.0,0.0,6207.228121348997,6207.228121348997
5586.8111816950095,0.0,1472000,10,21392.411972723436,-42.97314708517378,-42.97314708517378,5586.8111816950095,52,10,21392.411972723436,52,7712.529010696193,0.0,7712.529010696193,0.0,0.0,5586.81118169501,5586.81118169501
4495.904945815631,0.1,1496000,10,31857.243944201666,-45.572382662258484,-45.572382662258484,4495.904945815631,53,10,31857.243944201666,53,9967.843010817503,0.1,9967.843010817503,0.0,0.0,4495.904945815631,4495.904945815631
8033.932822455227,0.1,1520000,10,39003.453104476896,-53.45524692373907,-53.45524692373907,8033.932822455227,54,10,39003.453104476896,54,11738.595638973133,0.1,11738.595638973133,0.0,0.0,8033.9328224552255,8033.9328224552255
20025.668589707282,0.1,1544000,10,46056.87837354488,-45.560322704551,-45.560322704551,20025.668589707282,55,10,46056.87837354488,55,14448.335588746584,0.1,14448.335588746584,0.0,0.0,20025.668589707282,20025.668589707282
3871.861244960293,0.0,1568000,10,13977.180893380391,-53.63832711141622,-53.63832711141622,3871.861244960293,56,10,13977.180893380391,56,4928.40441553326,0.0,4928.40441553326,0.0,0.0,3871.8612449602924,3871.8612449602924
5957.551189484352,0.1,1592000,10,41695.058932443506,-64.98429764415253,-64.98429764415253,5957.551189484352,57,10,41695.058932443506,57,13107.65864548462,0.1,13107.65864548462,0.0,0.0,5957.55118948435,5957.55118948435
6080.761911303825,0.1,1616000,10,22761.26753994594,-86.70016906927377,-86.70016906927377,6080.761911303825,58,10,22761.26753994594,58,8871.954284255098,0.1,8871.954284255098,0.0,0.0,6080.761911303825,6080.761911303825
1572.908074504622,0.0,1640000,10,8755.42880740144,-41.480661183726426,-41.480661183726426,1572.908074504622,59,10,8755.42880740144,59,3146.625660717266,0.0,3146.625660717266,0.0,0.0,1572.9080745046213,1572.9080745046213
16108.192032838464,0.4,1664000,10,45675.20475621594,-50.70813309315079,-50.70813309315079,16108.192032838464,60,10,45675.20475621594,60,17139.654337005562,0.4,17139.654337005562,0.0,0.0,16108.192032838468,16108.192032838468
14227.502577899391,0.0,1688000,10,32756.099673069595,-54.75845949355994,-54.75845949355994,14227.502577899391,61,10,32756.099673069595,61,10755.074358596252,0.0,10755.074358596252,0.0,0.0,14227.502577899391,14227.502577899391
7581.973130735547,0.1,1712000,10,25071.626909685325,-46.030984879908395,-46.030984879908395,7581.973130735547,62,10,25071.626909685325,62,9834.815701133068,0.1,9834.815701133068,0.0,0.0,7581.973130735552,7581.973130735552
11438.975655295251,0.1,1736000,10,58487.670983338976,-75.53252627427992,-75.53252627427992,11438.975655295251,63,10,58487.670983338976,63,18604.23949022776,0.1,18604.23949022776,0.0,0.0,11438.975655295253,11438.975655295253
14945.02119756616,0.3,1760000,10,41755.32507530074,-49.872042742277735,-49.872042742277735,14945.02119756616,64,10,41755.32507530074,64,15054.064512209605,0.3,15054.064512209605,0.0,0.0,14945.02119756616,14945.02119756616
12474.354018870608,0.2,1784000,10,99594.7010238187,-54.94192426275505,-54.94192426275505,12474.354018870608,65,10,99594.7010238187,65,29484.846847080633,0.2,29484.846847080633,0.0,0.0,12474.354018870608,12474.354018870608
12079.804683858762,0.0,1808000,10,27437.437196923827,-62.442864244131826,-62.442864244131826,12079.804683858762,66,10,27437.437196923827,66,10741.235207371239,0.0,10741.235207371239,0.0,0.0,12079.804683858762,12079.804683858762
9898.334313745861,0.0,1832000,10,27513.246412860703,-62.29333072102836,-62.29333072102836,9898.334313745861,67,10,27513.246412860703,67,10475.280507775456,0.0,10475.280507775456,0.0,0.0,9898.334313745861,9898.334313745861
7678.03028986054,0.1,1856000,10,20973.711745546352,-63.079303049202146,-63.079303049202146,7678.03028986054,68,10,20973.711745546352,68,9619.780708329195,0.1,9619.780708329195,0.0,0.0,7678.030289860546,7678.030289860546
8524.45904637883,0.0,1880000,10,31026.93341406295,-66.6176604907574,-66.6176604907574,8524.45904637883,69,10,31026.93341406295,69,10675.84127453003,0.0,10675.84127453003,0.0,0.0,8524.459046378837,8524.459046378837
4387.415763610463,0.1,1904000,10,32927.282250869794,-52.73942366862244,-52.73942366862244,4387.415763610463,70,10,32927.282250869794,70,9777.07683654148,0.1,9777.07683654148,0.0,0.0,4387.415763610463,4387.415763610463
7695.929699552069,0.1,1928000,10,19371.997980661727,-45.80681679564156,-45.80681679564156,7695.929699552069,71,10,19371.997980661727,71,8448.27222479319,0.1,8448.27222479319,0.0,0.0,7695.929699552069,7695.929699552069
388.9710338727904,0.0,1952000,10,2118.6485646093365,-72.91324147386845,-72.91324147386845,388.9710338727904,72,10,2118.6485646093365,72,865.0073557039718,0.0,865.0073557039718,0.0,0.0,388.9710338727902,388.9710338727902
3252.758963693256,0.0,1976000,10,25426.51250347927,-53.00305186453682,-53.00305186453682,3252.758963693256,73,10,25426.51250347927,73,7579.574250896434,0.0,7579.574250896434,0.0,0.0,3252.7589636932566,3252.7589636932566
536.8195936734121,0.0,2000000,10,5790.033470471426,-58.317321861070745,-58.317321861070745,536.8195936734121,74,10,5790.033470471426,74,1751.1050334514262,0.0,1751.1050334514262,0.0,0.0,536.8195936734122,536.8195936734122
2114.4336261088697,0.0,2024000,10,14243.106638737218,-47.757294134145454,-47.757294134145454,2114.4336261088697,75,10,14243.106638737218,75,4066.6602379192896,0.0,4066.6602379192896,0.0,0.0,2114.4336261088706,2114.4336261088706
4042.134258042383,0.0,2048000,10,24915.262228982076,-42.22217369647165,-42.22217369647165,4042.134258042383,76,10,24915.262228982076,76,7307.019506572469,0.0,7307.019506572469,0.0,0.0,4042.1342580423816,4042.1342580423816
5478.100512168453,0.0,2072000,10,16855.28639555494,-32.142577308313314,-32.142577308313314,5478.100512168453,77,10,16855.28639555494,77,5274.227015124347,0.0,5274.227015124347,0.0,0.0,5478.100512168452,5478.100512168452
13571.413951506125,0.2,2096000,10,132414.31975113854,-50.90221407789393,-50.90221407789393,13571.413951506125,78,10,132414.31975113854,78,39628.86191650448,0.2,39628.86191650448,0.0,0.0,13571.413951506122,13571.413951506122
12215.397945804869,0.0,2120000,10,23781.652382241267,945.821154576592,945.821154576592,12215.397945804869,79,10,23781.652382241267,79,9535.13944351371,0.0,9535.13944351371,0.0,0.0,12215.39794580487,12215.39794580487
13271.975133635666,0.0,2144000,10,20652.234559073124,-20.31644616162272,-20.31644616162272,13271.975133635666,80,10,20652.234559073124,80,6433.449196797039,0.0,6433.449196797039,0.0,0.0,13271.975133635662,13271.975133635662
6618.916028021573,0.0,2168000,10,19155.958540598236,-19.121711742872552,-19.121711742872552,6618.916028021573,81,10,19155.958540598236,81,7513.79927794887,0.0,7513.79927794887,0.0,0.0,6618.916028021575,6618.916028021575
16507.131098231905,0.1,2192000,10,45483.860426728694,-44.377272472535346,-44.377272472535346,16507.131098231905,82,10,45483.860426728694,82,15130.34083858767,0.1,15130.34083858767,0.0,0.0,16507.13109823191,16507.13109823191
11156.621124391755,0.0,2216000,10,20094.59131576167,2553.954823721911,2553.954823721911,11156.621124391755,83,10,20094.59131576167,83,5945.709950698687,0.0,5945.709950698687,0.0,0.0,11156.621124391755,11156.621124391755
12109.858667202965,0.0,2240000,10,26441.797399648574,-69.05782361785968,-69.05782361785968,12109.858667202965,84,10,26441.797399648574,84,10527.101996346519,0.0,10527.101996346519,0.0,0.0,12109.858667202963,12109.858667202963
19925.089554722148,0.2,2264000,10,38387.10016393999,710.2958507942103,710.2958507942103,19925.089554722148,85,10,38387.10016393999,85,11905.199594257638,0.2,11905.199594257638,0.0,0.0,19925.089554722148,19925.089554722148
17965.77827389616,0.0,2288000,10,31441.590321153664,505.5612465537144,505.5612465537144,17965.77827389616,86,10,31441.590321153664,86,8693.783712397679,0.0,8693.783712397679,0.0,0.0,17965.77827389616,17965.77827389616
32518.961889033275,0.7,2312000,10,55512.290041749366,16633.87807307797,16633.87807307797,32518.961889033275,87,10,55512.290041749366,87,13775.803449647856,0.7,13775.803449647856,0.0,0.0,32518.96188903327,32518.96188903327
8843.941756997767,0.3,2336000,10,37935.195246151416,-52.54000849900024,-52.54000849900024,8843.941756997767,88,10,37935.195246151416,88,11384.090196549963,0.3,11384.090196549963,0.0,0.0,8843.94175699777,8843.94175699777
34204.30113914597,0.2,2360000,10,61209.13824297772,20052.624485459597,20052.624485459597,34204.30113914597,89,10,61209.13824297772,89,13744.782589754537,0.2,13744.782589754537,0.0,0.0,34204.301139145966,34204.301139145966
17798.872325921155,0.1,2384000,10,32728.777203250072,3783.267291337381,3783.267291337381,17798.872325921155,90,10,32728.777203250072,90,8062.858003692674,0.1,8062.858003692674,0.0,0.0,17798.87232592116,17798.87232592116
16617.24750772294,0.1,2408000,10,29031.339073051997,-27.952007981648386,-27.952007981648386,16617.24750772294,91,10,29031.339073051997,91,8837.98503546574,0.1,8837.98503546574,0.0,0.0,16617.247507722946,16617.247507722946
11238.0945683999,0.1,2432000,10,19843.851481950656,-26.644168484880872,-26.644168484880872,11238.0945683999,92,10,19843.851481950656,92,7253.113512405217,0.1,7253.113512405217,0.0,0.0,11238.094568399905,11238.094568399905
14553.131276659964,0.0,2456000,10,21375.61926188412,3595.50639518369,3595.50639518369,14553.131276659964,93,10,21375.61926188412,93,5256.1546904487805,0.0,5256.1546904487805,0.0,0.0,14553.131276659964,14553.131276659964
22262.92745802731,0.2,2480000,10,72783.30118894739,-24.883406961978217,-24.883406961978217,22262.92745802731,94,10,72783.30118894739,94,24304.88339681031,0.2,24304.88339681031,0.0,0.0,22262.92745802732,22262.92745802732
16640.05083331648,0.0,2504000,10,45827.62142265231,3271.5238411360388,3271.5238411360388,16640.05083331648,95,10,45827.62142265231,95,11045.16240619107,0.0,11045.16240619107,0.0,0.0,16640.050833316476,16640.050833316476
17319.705334351867,0.0,2528000,10,25369.597346258935,36.40856276211371,36.40856276211371,17319.705334351867,96,10,25369.597346258935,96,6802.884746721902,0.0,6802.884746721902,0.0,0.0,17319.705334351867,17319.705334351867
14463.675884636774,0.0,2552000,10,20588.592067010388,4070.8151174063755,4070.8151174063755,14463.675884636774,97,10,20588.592067010388,97,5052.639866687002,0.0,5052.639866687002,0.0,0.0,14463.675884636768,14463.675884636768
23240.093794197903,0.1,2576000,10,127044.68906925626,-19.450246070933403,-19.450246070933403,23240.093794197903,98,10,127044.68906925626,98,35388.917074669305,0.1,35388.917074669305,0.0,0.0,23240.0937941979,23240.0937941979
16127.568710500631,0.1,2600000,10,69482.78804826684,-20.81033317154759,-20.81033317154759,16127.568710500631,99,10,69482.78804826684,99,18614.682255515974,0.1,18614.682255515974,0.0,0.0,16127.568710500627,16127.568710500627
