Average/AverageReturn,Average/TerminationRate,Average/NumEpisodes,Average/MinReturn,MetaTest/handle-press-side-v1/MinReturn,TotalEnvSteps,handle-press-side-v1/Iteration,handle-press-side-v1/MaxReturn,handle-press-side-v1/NumEpisodes,MetaTest/Average/SuccessRate,Average/SuccessRate,MetaTest/Average/Iteration,MetaTest/Average/MaxReturn,handle-press-side-v1/AverageDiscountedReturn,handle-press-side-v1/AverageReturn,MetaTest/Average/NumEpisodes,policy/LossAfter,MetaTest/Average/AverageReturn,MetaTest/handle-press-side-v1/AverageDiscountedReturn,MetaTest/handle-press-side-v1/Iteration,handle-press-side-v1/StdReturn,Average/StdReturn,MetaTest/Average/MinReturn,policy/LossBefore,handle-press-side-v1/TerminationRate,MetaTest/handle-press-side-v1/TerminationRate,MetaTest/Average/TerminationRate,MetaTest/handle-press-side-v1/MaxReturn,policy/Entropy,MetaTest/handle-press-side-v1/AverageReturn,Average/Iteration,MetaTest/handle-press-side-v1/NumEpisodes,MetaTest/handle-press-side-v1/StdReturn,policy/KL,Average/AverageDiscountedReturn,LinearFeatureBaseline/ExplainedVariance,MetaTest/handle-press-side-v1/SuccessRate,MetaTest/Average/StdReturn,Average/MaxReturn,handle-press-side-v1/MinReturn,handle-press-side-v1/SuccessRate,policy/KLBefore,policy/dLoss,MetaTest/Average/AverageDiscountedReturn
70342.41090460264,0.0,100,-11.682470884581678,7047.538955694159,1420000,70,191836.53542225104,100,0.0,0.19,7,114483.4142580663,23277.793713996176,70342.41090460264,10,35.747158,49727.37921278068,49727.37921278067,7,48144.07708442393,48144.07708442393,7047.538955694159,71.73926,0.0,0.0,0.0,114483.4142580663,3.7549934,49727.37921278068,70,10,38870.694472882344,0.0065712533,23277.793713996176,0.47846207215298064,0.0,38870.694472882344,191836.53542225104,-11.682470884581678,0.19,0.0,35.9921,49727.37921278067
66985.2035296501,0.0,100,1196.223486654115,,1440000,71,182504.32259355384,100,,0.22,,,21857.73481071155,66985.2035296501,,-46.5305,,,,48791.42784059303,48791.42784059303,,-16.627625,0.0,,,,3.7220457,,71,,,0.007735881,21857.73481071155,0.4340343919323558,,,182504.32259355384,1196.223486654115,0.22,0.0,29.902874,
66598.38173829309,0.0,100,-14.24382037297529,,1460000,72,195989.25649827966,100,,0.23,,,22322.49657225963,66598.38173829309,,-21.214031,,,,52988.2172925703,52988.2172925703,,16.355385,0.0,,,,3.7003024,,72,,,0.006515097,22322.49657225963,0.4667524176476924,,,195989.25649827966,-14.24382037297529,0.23,0.0,37.569416,
60228.24827499341,0.0,100,3171.7453803549133,,1480000,73,145899.89075292114,100,,0.17,,,20140.273713998304,60228.24827499341,,30.568306,,,,47224.72725410964,47224.72725410964,,61.423363,0.0,,,,3.6882515,,73,,,0.0064581856,20140.273713998304,0.4591084434828703,,,145899.89075292114,3171.7453803549133,0.17,0.0,30.855057,
63634.74318399729,0.0,100,2170.9798450308317,,1500000,74,191176.51264241475,100,,0.17,,,21074.848954929028,63634.74318399729,,-26.680946,,,,50545.78517496927,50545.78517496927,,9.105494,0.0,,,,3.6486742,,74,,,0.004730027,21074.848954929028,0.42621972959985066,,,191176.51264241475,2170.9798450308317,0.17,0.0,35.786438,
62427.614421161,0.0,100,1199.368471390438,,1520000,75,179653.16455669783,100,,0.12,,,20934.692118913714,62427.614421161,,43.88955,,,,43862.557730779015,43862.557730779015,,76.38293,0.0,,,,3.6123195,,75,,,0.0044365507,20934.692118913714,0.4602151884961402,,,179653.16455669783,1199.368471390438,0.12,0.0,32.493378,
70494.46886998464,0.0,100,-15.956723843669412,,1540000,76,189429.3963992193,100,,0.18,,,22667.46195576884,70494.46886998464,,-13.02755,,,,48645.26270932738,48645.26270932738,,26.180563,0.0,,,,3.5798113,,76,,,0.0077883746,22667.46195576884,0.42098567190671743,,,189429.3963992193,-15.956723843669412,0.18,0.0,39.208115,
69346.3431252563,0.0,100,2682.3212511888005,,1560000,77,174331.06323598654,100,,0.17,,,23101.048159534366,69346.3431252563,,-4.7918,,,,45604.618775355215,45604.618775355215,,18.021112,0.0,,,,3.5626304,,77,,,0.0042100367,23101.048159534366,0.5330973500536461,,,174331.06323598654,2682.3212511888005,0.17,0.0,22.812912,
72526.12214677372,0.0,100,-17.21256404783272,,1580000,78,183763.41990553733,100,,0.26,,,23596.50090010699,72526.12214677372,,1.0118,,,,51314.534716966526,51314.534716966526,,37.2325,0.0,,,,3.536307,,78,,,0.0054149176,23596.50090010699,0.4130165089897877,,,183763.41990553733,-17.21256404783272,0.26,0.0,36.2207,
72237.67290152691,0.0,100,-15.493909522091323,,1600000,79,173155.05777606514,100,,0.24,,,23291.890596175537,72237.67290152691,,-30.930676,,,,49186.858482706586,49186.858482706586,,0.36506876,0.0,,,,3.5223234,,79,,,0.006828685,23291.890596175537,0.5438026775958934,,,173155.05777606514,-15.493909522091323,0.24,0.0,31.295744,
80740.161698232,0.0,100,-19.82176485261372,6441.027695916033,1620000,80,227467.45212060015,100,0.2,0.21,8,208593.95890853956,25682.108948095647,80740.161698232,10,-8.085225,71637.9177091066,71637.91770910661,8,49479.052477147496,49479.052477147496,6441.027695916033,16.111313,0.0,0.0,0.0,208593.95890853956,3.490744,71637.9177091066,80,10,57135.851331211736,0.0036322514,25682.108948095647,0.478711209830877,0.2,57135.851331211736,227467.45212060015,-19.82176485261372,0.21,0.0,24.196537,71637.91770910661
78439.46849339528,0.0,100,-13.760157628212738,,1640000,81,169952.22198086508,100,,0.21,,,25346.47034912357,78439.46849339528,,-37.668186,,,,50132.9051230362,50132.9051230362,,-10.372291,0.0,,,,3.4587011,,81,,,0.005475743,25346.47034912357,0.556446590999679,,,169952.22198086508,-13.760157628212738,0.21,0.0,27.295895,
73835.6392074811,0.0,100,2660.0261669830684,,1660000,82,202098.44625350906,100,,0.2,,,24357.99022718408,73835.6392074811,,-14.84065,,,,48833.405659887554,48833.405659887554,,19.542324,0.0,,,,3.4578364,,82,,,0.0047534998,24357.99022718408,0.5246382242801639,,,202098.44625350906,2660.0261669830684,0.2,0.0,34.382973,
76309.44694621682,0.0,100,710.8582096710202,,1680000,83,186293.314703107,100,,0.1,,,24678.83402425837,76309.44694621682,,32.552673,,,,42080.47498999608,42080.47498999608,,54.739624,0.0,,,,3.4529948,,83,,,0.0048305956,24678.83402425837,0.4887646051574398,,,186293.314703107,710.8582096710202,0.1,0.0,22.18695,
74473.73642272534,0.0,100,-13.59856506616302,,1700000,84,198509.30791936215,100,,0.16,,,24081.412344575678,74473.73642272534,,-23.255688,,,,49177.42185240328,49177.42185240328,,11.699331,0.0,,,,3.4284594,,84,,,0.0064176437,24081.412344575678,0.4378599774716253,,,198509.30791936215,-13.59856506616302,0.16,0.0,34.955017,
89561.14014596467,0.0,100,470.11903895056895,,1720000,85,204372.6926663744,100,,0.32,,,28220.064850597944,89561.14014596467,,3.6578062,,,,54172.145716523075,54172.145716523075,,37.196762,0.0,,,,3.3932192,,85,,,0.006577721,28220.064850597944,0.4673018080284975,,,204372.6926663744,470.11903895056895,0.32,0.0,33.538956,
84297.67120210346,0.0,100,4957.6359436776875,,1740000,86,212740.29947937292,100,,0.26,,,27469.278392300494,84297.67120210346,,15.113656,,,,55525.2785123492,55525.2785123492,,55.645737,0.0,,,,3.3476827,,86,,,0.0047135744,27469.278392300494,0.39374051295257273,,,212740.29947937292,4957.6359436776875,0.26,0.0,40.53208,
81357.87702502793,0.0,100,4855.65977891166,,1760000,87,191755.47418309207,100,,0.26,,,26556.811405441913,81357.87702502793,,38.776524,,,,55875.121254699654,55875.121254699654,,54.6043,0.0,,,,3.3278277,,87,,,0.009021586,26556.811405441913,0.5425118102477458,,,191755.47418309207,4855.65977891166,0.26,0.0,15.827778,
63483.182270498444,0.0,100,-18.16403324308714,,1780000,88,172254.97702796044,100,,0.18,,,21379.5893986591,63483.182270498444,,-13.231375,,,,51800.00314691827,51800.00314691827,,12.019944,0.0,,,,3.335888,,88,,,0.004738355,21379.5893986591,0.5268749770994486,,,172254.97702796044,-18.16403324308714,0.18,0.0,25.25132,
78485.55718869194,0.0,100,-13.835916685226612,,1800000,89,189094.53308709545,100,,0.22,,,25638.304230800444,78485.55718869194,,-22.66519,,,,51454.23306727802,51454.23306727802,,-17.925726,0.0,,,,3.3409922,,89,,,0.0104589015,25638.304230800444,0.4754429512940671,,,189094.53308709545,-13.835916685226612,0.22,0.0,4.739464,
90714.91160121864,0.0,100,-16.082908013746074,3635.154087789535,1820000,90,218520.45100152347,100,0.2,0.39,9,178453.9395117399,28977.080693230404,90714.91160121864,10,40.965076,72169.82151238741,72169.82151238743,9,57888.42959102007,57888.42959102007,3635.154087789535,64.3922,0.0,0.0,0.0,178453.9395117399,3.337775,72169.82151238741,90,10,59713.94935079171,0.007041655,28977.080693230404,0.5578423266189865,0.2,59713.94935079171,218520.45100152347,-16.082908013746074,0.39,0.0,23.42712,72169.82151238743
71098.74376363956,0.0,100,-18.45199305494966,,1840000,91,195186.13224751828,100,,0.16,,,23685.867326336192,71098.74376363956,,-23.623095,,,,48029.67009041512,48029.67009041512,,0.89009064,0.0,,,,3.313843,,91,,,0.005321862,23685.867326336192,0.42013375293827737,,,195186.13224751828,-18.45199305494966,0.16,0.0,24.513186,
64518.24400622211,0.0,100,4125.490493644523,,1860000,92,188972.2245975599,100,,0.19,,,22157.60377153968,64518.24400622211,,-16.8948,,,,54004.5438208381,54004.5438208381,,19.2244,0.0,,,,3.287243,,92,,,0.008583433,22157.60377153968,0.426594526573995,,,188972.2245975599,4125.490493644523,0.19,0.0,36.1192,
75277.82832495177,0.0,100,3146.339728480539,,1880000,93,180564.95532721066,100,,0.21,,,25001.133471992915,75277.82832495177,,-7.2354875,,,,50447.043948540486,50447.043948540486,,24.326138,0.0,,,,3.265591,,93,,,0.0062786345,25001.133471992915,0.4108166149062352,,,180564.95532721066,3146.339728480539,0.21,0.0,31.561625,
66227.50542977102,0.0,100,4881.740739621007,,1900000,94,162215.73108511182,100,,0.16,,,22670.629311803248,66227.50542977102,,14.724232,,,,44728.87407053162,44728.87407053162,,35.245087,0.0,,,,3.255342,,94,,,0.0060114576,22670.629311803248,0.4660889691425055,,,162215.73108511182,4881.740739621007,0.16,0.0,20.520855,
65599.3643761607,0.0,100,-12.61892475140319,,1920000,95,182332.0085033507,100,,0.15,,,22340.359864081172,65599.3643761607,,-3.331925,,,,45646.251717966625,45646.251717966625,,28.228456,0.0,,,,3.2392898,,95,,,0.003559869,22340.359864081172,0.431050216214918,,,182332.0085033507,-12.61892475140319,0.15,0.0,31.56038,
68705.4987206714,0.0,100,-13.910591577044704,,1940000,96,210652.24631098824,100,,0.16,,,23175.94367604165,68705.4987206714,,-15.670275,,,,48815.36808009927,48815.36808009927,,14.711762,0.0,,,,3.2280042,,96,,,0.0068459488,23175.94367604165,0.45809680805196484,,,210652.24631098824,-13.910591577044704,0.16,0.0,30.382038,
77216.89109450066,0.0,100,-14.857476095494649,,1960000,97,212461.05677321943,100,,0.22,,,26150.483536759257,77216.89109450066,,-28.257313,,,,56302.682497246235,56302.682497246235,,13.654787,0.0,,,,3.2390351,,97,,,0.0059536677,26150.483536759257,0.41611262307316,,,212461.05677321943,-14.857476095494649,0.22,0.0,41.9121,
84157.22999610327,0.0,100,1690.5042469411533,,1980000,98,226431.650016754,100,,0.24,,,27474.649777036928,84157.22999610327,,-24.813862,,,,52214.4039810517,52214.4039810517,,4.2229123,0.0,,,,3.2409773,,98,,,0.0039172857,27474.649777036928,0.5639255851723975,,,226431.650016754,1690.5042469411533,0.24,0.0,29.036774,
73119.58713963786,0.0,100,-12.66000888516047,,2000000,99,181640.09264428148,100,,0.19,,,24344.11911124332,73119.58713963786,,8.130338,,,,51619.23570767012,51619.23570767012,,40.234158,0.0,,,,3.2132456,,99,,,0.0070278463,24344.11911124332,0.5192697447093444,,,181640.09264428148,-12.66000888516047,0.19,0.0,32.10382,
