Average/StdReturn,shelf-place-v1/MaxReturn,GaussianMLPPolicy/dLoss,shelf-place-v1/AverageReturn,GaussianMLPPolicy/LossBefore,MetaTest/shelf-place-v1/MaxReturn,Average/MaxReturn,MetaTest/Average/AverageDiscountedReturn,shelf-place-v1/NumEpisodes,MetaTest/shelf-place-v1/AverageReturn,MetaTest/shelf-place-v1/Iteration,MetaTest/Average/NumEpisodes,Average/Iteration,Average/MinReturn,MetaTest/shelf-place-v1/AverageDiscountedReturn,GaussianMLPPolicy/KLAfter,MetaTest/Average/MaxReturn,shelf-place-v1/TerminationRate,MetaTest/shelf-place-v1/SuccessRate,MetaTest/Average/TerminationRate,shelf-place-v1/StdReturn,MetaTest/Average/SuccessRate,Average/TerminationRate,shelf-place-v1/AverageDiscountedReturn,MetaTest/shelf-place-v1/StdReturn,GaussianMLPPolicy/LossAfter,GaussianMLPPolicy/Entropy,shelf-place-v1/SuccessRate,TotalEnvSteps,GaussianMLPPolicy/KLBefore,MetaTest/Average/AverageReturn,MetaTest/Average/Iteration,Iteration,shelf-place-v1/Iteration,Average/NumEpisodes,MetaTest/shelf-place-v1/TerminationRate,Average/SuccessRate,MetaTest/shelf-place-v1/NumEpisodes,Average/AverageReturn,shelf-place-v1/MinReturn,MetaTest/shelf-place-v1/MinReturn,Average/AverageDiscountedReturn,MetaTest/Average/MinReturn,MetaTest/Average/StdReturn
303.3928800778235,2168.7960562404915,0.00012840588169638067,175.9814345892251,-0.00011863837426062673,,2168.7960562404915,,200,,,,15,-67.70485252834538,,0.00931972824037075,,0.0,,,303.3928800778235,,0.0,54.39002915350718,,-0.0002470442559570074,5.5483622550964355,0.0,1280000,0.0,,,15,15,200,,0.0,,175.9814345892251,-67.70485252834538,,54.39002915350718,,
378.5939122948168,2011.0515810475156,4.354507109383121e-05,300.5050039174619,-3.3816198993008584e-05,,2011.0515810475156,,200,,,,16,-51.789062149802994,,0.006430968642234802,,0.0,,,378.5939122948168,,0.0,89.59483498200812,,-7.73612700868398e-05,5.5381927490234375,0.0,1360000,0.0,,,16,16,200,,0.0,,300.5050039174619,-51.789062149802994,,89.59483498200812,,
682.0423744852496,3918.959202502863,3.766599911614321e-05,565.1161865544578,-5.4095038649393246e-05,,3918.959202502863,,200,,,,17,-50.66759868571267,,0.009357066825032234,,0.0,,,682.0423744852496,,0.0,175.69433224035362,,-9.176103776553646e-05,5.5091400146484375,0.0,1440000,0.0,,,17,17,200,,0.0,,565.1161865544578,-50.66759868571267,,175.69433224035362,,
1016.5310941072914,6458.417915441459,1.375410192849813e-05,856.8927718513581,-6.721474164805841e-06,,6458.417915441459,,200,,,,18,-40.471980477392535,,0.006183485500514507,,0.0,,,1016.5310941072914,,0.0,259.470261799902,,-2.047557609330397e-05,5.502668380737305,0.0,1520000,0.0,,,18,18,200,,0.0,,856.8927718513581,-40.471980477392535,,259.470261799902,,
1718.5853949270818,9449.790292597632,9.608618711354211e-06,1244.826745580638,-3.2053263566922396e-05,,9449.790292597632,,200,,,,19,-29.32303396282032,,0.004701023455709219,,0.0,,,1718.5853949270818,,0.0,385.3746344227013,,-4.166188227827661e-05,5.4688568115234375,0.0,1600000,0.0,,,19,19,200,,0.0,,1244.826745580638,-29.32303396282032,,385.3746344227013,,
2214.572461785264,13107.943602942141,6.197802576934919e-06,1938.9015764311655,-1.2377038729027845e-05,6622.532447527738,13107.943602942141,2372.0402324948604,200,2372.040232494861,2,10,20,-39.04121357188563,2372.0402324948604,0.003907781094312668,6622.532447527738,0.0,0.0,0.0,2214.572461785264,0.0,0.0,590.9232084705887,1965.7127222527172,-1.8574841305962764e-05,5.4549407958984375,0.0,1680000,0.0,2372.040232494861,2,20,20,200,0.0,0.0,10,1938.9015764311655,-39.04121357188563,-45.62041286127649,590.9232084705887,-45.62041286127649,1965.7127222527172
2572.61564557399,12682.04080710083,2.234110979770776e-06,1940.3742574377438,-1.0823346201505046e-05,,12682.04080710083,,200,,,,21,-45.46239493927773,,0.0016755785327404737,,0.0,,,2572.61564557399,,0.0,563.6005041265154,,-1.3057457181275822e-05,5.44091272354126,0.0,1760000,0.0,,,21,21,200,,0.0,,1940.3742574377438,-45.46239493927773,,563.6005041265154,,
2694.076741139503,11378.030474217183,1.4850011211819947e-05,2479.7187749022605,3.7666108255507424e-05,,11378.030474217183,,200,,,,22,-25.228163215485452,,0.006033563055098057,,0.0,,,2694.076741139503,,0.0,729.4642445868159,,2.2816097043687478e-05,5.4732184410095215,0.0,1840000,0.0,,,22,22,200,,0.0,,2479.7187749022605,-25.228163215485452,,729.4642445868159,,
3823.5748983133176,20378.15356104466,1.2481741578085348e-06,3098.55646882983,-2.4516709800082026e-06,,20378.15356104466,,200,,,,23,-42.71341608948691,,0.0009615879389457405,,0.0,,,3823.5748983133176,,0.0,902.4035190686924,,-3.6998451378167374e-06,5.469922065734863,0.0,1920000,0.0,,,23,23,200,,0.0,,3098.55646882983,-42.71341608948691,,902.4035190686924,,
3666.3351605336093,15958.543572023613,1.3161970855435356e-06,3908.670855729282,3.3991334476013435e-06,,15958.543572023613,,200,,,,24,-32.88909482411386,,0.0009772367775440216,,0.0,,,3666.3351605336093,,0.0,1093.5114701755886,,2.082936362057808e-06,5.474327564239502,0.0,2000000,0.0,,,24,24,200,,0.0,,3908.670855729282,-32.88909482411386,,1093.5114701755886,,
3676.5045795900382,17900.46932073721,0.0002451640320941806,3529.9739335432846,-0.0006515042041428387,,17900.46932073721,,200,,,,25,-46.11432951545955,,0.006898184772580862,,0.0,,,3676.5045795900382,,0.0,1020.7712814790816,,-0.0008966682362370193,5.4256744384765625,0.0,2080000,0.0,,,25,25,200,,0.0,,3529.9739335432846,-46.11432951545955,,1020.7712814790816,,
4107.497486970835,18520.15668420886,1.4264385299611604e-06,4209.5389253363865,3.6958572309231386e-06,,18520.15668420886,,200,,,,26,-54.72312824809014,,0.001014122972264886,,0.0,,,4107.497486970835,,0.0,1228.9504032183017,,2.269418700961978e-06,5.430665969848633,0.0,2160000,0.0,,,26,26,200,,0.0,,4209.5389253363865,-54.72312824809014,,1228.9504032183017,,
3548.346070211828,13615.852389346346,4.070693648827728e-07,3459.4379367741476,6.082876552682137e-06,,13615.852389346346,,200,,,,27,-32.00869531961991,,0.00025905593065544963,,0.0,,,3548.346070211828,,0.0,1002.9001664976729,,5.675807187799364e-06,5.4360880851745605,0.0,2240000,0.0,,,27,27,200,,0.0,,3459.4379367741476,-32.00869531961991,,1002.9001664976729,,
4583.80117747875,25523.856059421807,7.362928045040462e-07,4630.953049330803,-6.216169822437223e-06,,25523.856059421807,,200,,,,28,-38.45027639896936,,0.0005841529928147793,,0.0,,,4583.80117747875,,0.0,1299.7887605496473,,-6.952462626941269e-06,5.427606582641602,0.0,2320000,0.0,,,28,28,200,,0.0,,4630.953049330803,-38.45027639896936,,1299.7887605496473,,
4367.85037243158,25473.9952456354,6.765721991541795e-07,5077.566057507914,5.5212412917171605e-06,,25473.9952456354,,200,,,,29,-31.235198009785552,,0.0004888720577582717,,0.0,,,4367.85037243158,,0.0,1474.610001893317,,4.844669092562981e-06,5.434981822967529,0.0,2400000,0.0,,,29,29,200,,0.0,,5077.566057507914,-31.235198009785552,,1474.610001893317,,
5269.478344724513,26144.88211786098,7.805000166172249e-07,4848.456108125329,1.1286431345070014e-06,21393.051978715026,26144.88211786098,7301.457381136928,200,7301.457381136929,3,10,30,-36.37799448171788,7301.457381136928,0.0005198235157877207,21393.051978715026,0.0,0.0,0.0,5269.478344724513,0.0,0.0,1402.5871204288765,6979.466187662632,3.481431178897765e-07,5.4350714683532715,0.0,2480000,0.0,7301.457381136929,3,30,30,200,0.0,0.0,10,4848.456108125329,-36.37799448171788,-11.840885862532591,1402.5871204288765,-11.840885862532591,6979.466187662632
4865.701580957912,25283.94741488336,4.708431333710905e-07,4939.034483858739,-6.4932437453535385e-06,,25283.94741488336,,200,,,,31,-28.09892685210663,,0.0003223700332455337,,0.0,,,4865.701580957912,,0.0,1427.3666010985057,,-6.964086878724629e-06,5.4272284507751465,0.0,2560000,0.0,,,31,31,200,,0.0,,4939.034483858739,-28.09892685210663,,1427.3666010985057,,
5370.570119795187,27161.555568204247,2.9470515983121004e-07,5576.008236836876,-1.930793359861127e-06,,27161.555568204247,,200,,,,32,-35.61220869588921,,0.0001885180245153606,,0.0,,,5370.570119795187,,0.0,1634.8820981855831,,-2.225498519692337e-06,5.42578649520874,0.0,2640000,0.0,,,32,32,200,,0.0,,5576.008236836876,-35.61220869588921,,1634.8820981855831,,
5331.218117177697,26012.13345449426,2.410397428320721e-07,5837.989183157097,-3.111175828962587e-06,,26012.13345449426,,200,,,,33,-40.01006107203176,,0.00016563929966650903,,0.0,,,5331.218117177697,,0.0,1637.2901732032378,,-3.352215571794659e-06,5.422409534454346,0.0,2720000,0.0,,,33,33,200,,0.0,,5837.989183157097,-40.01006107203176,,1637.2901732032378,,
5696.312954535719,31674.3387174577,1.8096648091159295e-07,5030.60913981307,1.4853417269478086e-06,,31674.3387174577,,200,,,,34,-48.656570493809824,,0.00011964431178057566,,0.0,,,5696.312954535719,,0.0,1425.3516168505093,,1.3043752460362157e-06,5.422918319702148,0.0,2800000,0.0,,,34,34,200,,0.0,,5030.60913981307,-48.656570493809824,,1425.3516168505093,,
5514.260804340375,26490.692753648895,1.8264427126268856e-07,5622.099958150814,-5.447330750030233e-06,,26490.692753648895,,200,,,,35,-50.307631772930364,,0.00012856515240855515,,0.0,,,5514.260804340375,,0.0,1609.0421448465981,,-5.629975021292921e-06,5.412674427032471,0.0,2880000,0.0,,,35,35,200,,0.0,,5622.099958150814,-50.307631772930364,,1609.0421448465981,,
6959.244679867141,39801.70996434614,1.530099780211458e-07,6377.627305857963,2.7941091502725612e-06,,39801.70996434614,,200,,,,36,-36.48177439408307,,0.00010350102093070745,,0.0,,,6959.244679867141,,0.0,1728.8851107256282,,2.6410991722514154e-06,5.415146350860596,0.0,2960000,0.0,,,36,36,200,,0.0,,6377.627305857963,-36.48177439408307,,1728.8851107256282,,
6228.260798201538,30367.75086497028,2.348480165892397e-08,5819.475143780592,-8.265899964499113e-07,,30367.75086497028,,200,,,,37,-42.212702689676135,,1.6585107005084865e-05,,0.0,,,6228.260798201538,,0.0,1595.5469739564612,,-8.500747981088352e-07,5.414972305297852,0.0,3040000,0.0,,,37,37,200,,0.0,,5819.475143780592,-42.212702689676135,,1595.5469739564612,,
5215.307139760524,23918.215804785425,2.9518650990212336e-07,6084.995073590574,-6.527992809424177e-06,,23918.215804785425,,200,,,,38,-20.24676836260227,,0.00018956280837301165,,0.0,,,5215.307139760524,,0.0,1758.8371594656803,,-6.8231793193263e-06,5.4063496589660645,0.0,3120000,0.0,,,38,38,200,,0.0,,6084.995073590574,-20.24676836260227,,1758.8371594656803,,
6238.819851112485,36101.01972745464,1.1486190487630665e-07,5174.368766905224,-6.9007610363769345e-06,,36101.01972745464,,200,,,,39,-42.21241426125941,,8.05757736088708e-05,,0.0,,,6238.819851112485,,0.0,1459.0049709795903,,-7.015622941253241e-06,5.394105434417725,0.0,3200000,0.0,,,39,39,200,,0.0,,5174.368766905224,-42.21241426125941,,1459.0049709795903,,
6180.380415072068,31275.70471566723,9.616701390768867e-08,6372.699103462431,-2.516567519705859e-06,17874.136675956397,31275.70471566723,9137.580317540847,200,9137.58031754084,4,10,40,-28.905986804103296,9137.580317540847,6.612883589696139e-05,17874.136675956397,0.0,0.0,0.0,6180.380415072068,0.0,0.0,1757.46582007578,4541.240967749012,-2.6127345336135477e-06,5.3855881690979,0.0,3280000,0.0,9137.58031754084,4,40,40,200,0.0,0.0,10,6372.699103462431,-28.905986804103296,1549.759646489629,1757.46582007578,1549.759646489629,4541.240967749012
6356.929923155575,29983.4095716254,8.17814793663274e-08,5575.774803140558,-4.4093485485063866e-07,,29983.4095716254,,200,,,,41,-41.28028726168352,,5.810251604998484e-05,,0.0,,,6356.929923155575,,0.0,1543.3781176334276,,-5.227163342169661e-07,5.38441801071167,0.0,3360000,0.0,,,41,41,200,,0.0,,5575.774803140558,-41.28028726168352,,1543.3781176334276,,
6882.412986487592,27342.511139106828,2.3285565475816838e-07,6446.087539605222,-2.0943041363352677e-06,,27342.511139106828,,200,,,,42,-29.882859010893874,,0.00016519564087502658,,0.0,,,6882.412986487592,,0.0,1793.0851054487578,,-2.327159791093436e-06,5.383293628692627,0.0,3440000,0.0,,,42,42,200,,0.0,,6446.087539605222,-29.882859010893874,,1793.0851054487578,,
6057.397650186886,29410.718465945774,5.9243848227197304e-06,5410.739900522155,1.8968083168147132e-05,,29410.718465945774,,200,,,,43,-62.90224514595009,,0.002691383706405759,,0.0,,,6057.397650186886,,0.0,1473.5853487168943,,1.3043698345427401e-05,5.406211853027344,0.0,3520000,0.0,,,43,43,200,,0.0,,5410.739900522155,-62.90224514595009,,1473.5853487168943,,
6768.799305090138,31322.638131424792,6.678601494058967e-08,6605.337541228216,-6.491516160167521e-06,,31322.638131424792,,200,,,,44,-39.019524568585204,,4.7234985686372966e-05,,0.0,,,6768.799305090138,,0.0,1782.0759918002766,,-6.5583021751081105e-06,5.395065784454346,0.0,3600000,0.0,,,44,44,200,,0.0,,6605.337541228216,-39.019524568585204,,1782.0759918002766,,
7262.792966184594,32218.181696989082,9.561745173414238e-08,7491.34777802185,-1.931962970047607e-06,,32218.181696989082,,200,,,,45,-49.975162269209534,,6.774208304705098e-05,,0.0,,,7262.792966184594,,0.0,2001.1239170822694,,-2.0275804217817495e-06,5.391341209411621,0.0,3680000,0.0,,,45,45,200,,0.0,,7491.34777802185,-49.975162269209534,,2001.1239170822694,,
7326.800984389249,29361.39684833669,3.9512201510660816e-08,7427.4268937998495,1.231244254995545e-06,,29361.39684833669,,200,,,,46,-34.58648446196423,,2.796009721350856e-05,,0.0,,,7326.800984389249,,0.0,1979.0011117567171,,1.191732053484884e-06,5.394505977630615,0.0,3760000,0.0,,,46,46,200,,0.0,,7427.4268937998495,-34.58648446196423,,1979.0011117567171,,
6768.8417047555195,30283.652212438414,8.394181350013241e-08,7586.829986298461,-5.677303306583781e-06,,30283.652212438414,,200,,,,47,-29.020082685607726,,5.9355654229875654e-05,,0.0,,,6768.8417047555195,,0.0,2026.415564323736,,-5.761245120083913e-06,5.383814811706543,0.0,3840000,0.0,,,47,47,200,,0.0,,7586.829986298461,-29.020082685607726,,2026.415564323736,,
7809.5811079745445,45473.10149484586,1.3486112493410474e-07,6832.380674152365,-5.665084472639137e-07,,45473.10149484586,,200,,,,48,-23.76513878143697,,8.896451618056744e-05,,0.0,,,7809.5811079745445,,0.0,1817.0746443101473,,-7.013695721980184e-07,5.379837512969971,0.0,3920000,0.0,,,48,48,200,,0.0,,6832.380674152365,-23.76513878143697,,1817.0746443101473,,
7248.872759570921,34674.355015798224,8.709025678399485e-08,6763.614395881642,1.4869663118588505e-06,,34674.355015798224,,200,,,,49,-35.15208934437262,,6.141730409581214e-05,,0.0,,,7248.872759570921,,0.0,1780.372024582751,,1.3998760550748557e-06,5.380128860473633,0.0,4000000,0.0,,,49,49,200,,0.0,,6763.614395881642,-35.15208934437262,,1780.372024582751,,
7406.303510350734,37683.627104548665,7.068693719247676e-08,6807.661009003353,1.6002982761165185e-07,23505.94053373732,37683.627104548665,12295.606369847066,200,12295.606369847064,5,10,50,-36.66784169539451,12295.606369847066,4.993088805349544e-05,23505.94053373732,0.0,0.0,0.0,7406.303510350734,0.0,0.0,1850.6840049473458,7826.315058012975,8.934289041917509e-08,5.380159854888916,0.0,4080000,0.0,12295.606369847064,5,50,50,200,0.0,0.0,10,6807.661009003353,-36.66784169539451,1.7214058497617222,1850.6840049473458,1.7214058497617222,7826.315058012975
7740.779078473198,44255.28418706193,6.053994638932636e-08,7794.367199243952,-1.5256985079759033e-06,,44255.28418706193,,200,,,,51,-32.45564421907062,,4.2762789234984666e-05,,0.0,,,7740.779078473198,,0.0,2090.214023637191,,-1.5862384543652297e-06,5.376612186431885,0.0,4160000,0.0,,,51,51,200,,0.0,,7794.367199243952,-32.45564421907062,,2090.214023637191,,
7459.00008675684,37755.53107204996,7.331368578888942e-08,7360.098242483658,3.7152101413084893e-06,,37755.53107204996,,200,,,,52,-30.25719233720872,,5.290979606797919e-05,,0.0,,,7459.00008675684,,0.0,2073.4116905023416,,3.6418964555196e-06,5.386194229125977,0.0,4240000,0.0,,,52,52,200,,0.0,,7360.098242483658,-30.25719233720872,,2073.4116905023416,,
7408.111475544576,32841.3941115375,3.9401584217557684e-08,7323.766493737468,-4.092730705451686e-06,,32841.3941115375,,200,,,,53,-35.01912599517696,,2.7862657589139417e-05,,0.0,,,7408.111475544576,,0.0,2014.6494199059532,,-4.132132289669244e-06,5.3789286613464355,0.0,4320000,0.0,,,53,53,200,,0.0,,7323.766493737468,-35.01912599517696,,2014.6494199059532,,
6978.592242928424,38518.76305597713,9.967880032490939e-08,6015.19178358583,-2.8647732506215107e-06,,38518.76305597713,,200,,,,54,-30.44237551148149,,7.096165791153908e-05,,0.0,,,6978.592242928424,,0.0,1559.0534533041098,,-2.96445205094642e-06,5.372625827789307,0.0,4400000,0.0,,,54,54,200,,0.0,,6015.19178358583,-30.44237551148149,,1559.0534533041098,,
7979.405599906671,35297.57535247855,6.995068702053686e-08,8673.258250172925,-1.0877374734263867e-07,,35297.57535247855,,200,,,,55,-27.29067798970539,,4.9405800382373855e-05,,0.0,,,7979.405599906671,,0.0,2364.131630891793,,-1.7872443436317553e-07,5.372603416442871,0.0,4480000,0.0,,,55,55,200,,0.0,,8673.258250172925,-27.29067798970539,,2364.131630891793,,
9166.725885865046,78852.79844168226,7.894925602158764e-09,7966.380720806292,6.835187491560646e-07,,78852.79844168226,,200,,,,56,-45.958750412775494,,5.583961865340825e-06,,0.0,,,9166.725885865046,,0.0,2119.975102690976,,6.756238235539058e-07,5.372690677642822,0.0,4560000,0.0,,,56,56,200,,0.0,,7966.380720806292,-45.958750412775494,,2119.975102690976,,
7453.980618547504,26603.81147668772,1.2135842553107068e-08,7186.013729995969,7.081859507707122e-07,,26603.81147668772,,200,,,,57,-29.450723801917672,,8.60337786434684e-06,,0.0,,,7453.980618547504,,0.0,1901.7505394272657,,6.960501082176052e-07,5.372741222381592,0.0,4640000,0.0,,,57,57,200,,0.0,,7186.013729995969,-29.450723801917672,,1901.7505394272657,,
9864.135294999205,80062.46854499105,5.643073563987855e-08,7637.124290662468,-1.161626187240472e-06,,80062.46854499105,,200,,,,58,-38.45107470166498,,3.996650411863811e-05,,0.0,,,9864.135294999205,,0.0,2108.7414456083866,,-1.2180569228803506e-06,5.370302677154541,0.005,4720000,0.0,,,58,58,200,,0.005,,7637.124290662468,-38.45107470166498,,2108.7414456083866,,
7403.887986956346,39122.94074292863,7.086282494128682e-08,6911.249072662465,-7.115498647181084e-06,,39122.94074292863,,200,,,,59,-40.1422575502781,,4.9826689064502716e-05,,0.0,,,7403.887986956346,,0.0,1818.3592335846593,,-7.186361472122371e-06,5.357632160186768,0.0,4800000,0.0,,,59,59,200,,0.0,,6911.249072662465,-40.1422575502781,,1818.3592335846593,,
8777.68825999136,63177.87287026572,2.2726908355252817e-08,6615.435044613346,1.5328765812228085e-06,29876.886506041996,63177.87287026572,8504.818860005664,200,8504.818860005664,6,10,60,-34.362096718055184,8504.818860005664,1.612318737898022e-05,29876.886506041996,0.0,0.0,0.0,8777.68825999136,0.0,0.0,1725.1722979306082,8337.837373144836,1.5101496728675556e-06,5.357956409454346,0.005,4880000,0.0,8504.818860005664,6,60,60,200,0.0,0.005,10,6615.435044613346,-34.362096718055184,-6.269166001189892,1725.1722979306082,-6.269166001189892,8337.837373144836
8909.679305870337,68367.2921549392,8.259121386799961e-08,7882.225684415826,-3.550478595570894e-06,,68367.2921549392,,200,,,,61,-43.51304808043867,,5.876392242498696e-05,,0.0,,,8909.679305870337,,0.0,2120.961031457227,,-3.6330698094388936e-06,5.351311683654785,0.0,4960000,0.0,,,61,61,200,,0.0,,7882.225684415826,-43.51304808043867,,2120.961031457227,,
7870.875695047712,33319.99356130659,5.734978003602009e-08,7778.025868633061,2.5096137505897786e-06,,33319.99356130659,,200,,,,62,-37.41165673025795,,4.054799865116365e-05,,0.0,,,7870.875695047712,,0.0,2114.78526449835,,2.4522639705537586e-06,5.35178804397583,0.0,5040000,0.0,,,62,62,200,,0.0,,7778.025868633061,-37.41165673025795,,2114.78526449835,,
