pick-place-v1/Iteration,MetaTest/Average/Iteration,MetaTest/Average/MaxReturn,TotalEnvSteps,GaussianMLPPolicy/dLoss,GaussianMLPPolicy/KLBefore,MetaTest/pick-place-v1/MinReturn,pick-place-v1/AverageDiscountedReturn,pick-place-v1/SuccessRate,Average/TerminationRate,Average/MaxReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/StdReturn,MetaTest/Average/AverageReturn,Average/MinReturn,pick-place-v1/MinReturn,MetaTest/pick-place-v1/StdReturn,MetaTest/pick-place-v1/TerminationRate,MetaTest/Average/TerminationRate,MetaTest/pick-place-v1/MaxReturn,MetaTest/Average/AverageDiscountedReturn,pick-place-v1/TerminationRate,MetaTest/pick-place-v1/Iteration,Iteration,MetaTest/Average/MinReturn,pick-place-v1/StdReturn,Average/AverageDiscountedReturn,MetaTest/pick-place-v1/AverageReturn,pick-place-v1/MaxReturn,MetaTest/pick-place-v1/AverageDiscountedReturn,pick-place-v1/NumEpisodes,GaussianMLPPolicy/KLAfter,Average/Iteration,MetaTest/pick-place-v1/NumEpisodes,pick-place-v1/AverageReturn,Average/StdReturn,Average/SuccessRate,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/Entropy,MetaTest/Average/SuccessRate,Average/NumEpisodes,GaussianMLPPolicy/LossAfter,MetaTest/pick-place-v1/SuccessRate,Average/AverageReturn
63,,,5120000,2.8377471608109772e-06,0.0,,1487.0726925014233,0.065,0.0,119284.18622923955,,,,-79.03234267095499,-79.03234267095499,,,,,,0.0,,63,,12496.309276793358,1487.0726925014233,,119284.18622923955,,200,0.0016373544931411743,63,,4326.206509348191,12496.309276793358,0.065,1.7462187315686606e-05,5.732100486755371,,200,1.4624440154875629e-05,,4326.206509348191
64,,,5200000,6.620422425385186e-06,0.0,,1291.4424644942849,0.01,0.0,37110.8449946455,,,,-20.569163150469123,-20.569163150469123,,,,,,0.0,,64,,7416.919279802696,1291.4424644942849,,37110.8449946455,,200,0.0028659075032919645,64,,3925.0597713491934,7416.919279802696,0.01,5.081296308162564e-07,5.729918956756592,,200,-6.11229279456893e-06,,3925.0597713491934
65,,,5280000,1.3369560747378273e-05,0.0,,1656.837882076355,0.055,0.0,79749.15144033931,,,,-91.30730137803303,-91.30730137803303,,,,,,0.0,,65,,11630.43492673799,1656.837882076355,,79749.15144033931,,200,0.0057531967759132385,65,,5144.968270377453,11630.43492673799,0.055,9.285945452575106e-06,5.738159656524658,,200,-4.083615294803167e-06,,5144.968270377453
66,,,5360000,5.6277031035278924e-08,0.0,,1447.258116893227,0.025,0.0,68119.4003694274,,,,-83.39836121024699,-83.39836121024699,,,,,,0.0,,66,,10598.423140418492,1447.258116893227,,68119.4003694274,,200,3.969291356042959e-05,66,,4411.01772736832,10598.423140418492,0.025,-2.7836192657559877e-06,5.7373366355896,,200,-2.8398962967912666e-06,,4411.01772736832
67,,,5440000,5.084412805445027e-06,0.0,,1846.5283701826536,0.095,0.0,115076.27204206234,,,,-86.50469249158391,-86.50469249158391,,,,,,0.0,,67,,14443.335755921302,1846.5283701826536,,115076.27204206234,,200,0.003079099114984274,67,,5819.945288850058,14443.335755921302,0.095,1.3201990441302769e-05,5.75022554397583,,200,8.117577635857742e-06,,5819.945288850058
68,,,5520000,2.0475114979490172e-05,0.0,,1885.4831193798798,0.05,0.0,171863.0401979368,,,,-85.47009801571652,-85.47009801571652,,,,,,0.0,,68,,16456.480497479704,1885.4831193798798,,171863.0401979368,,200,0.006363772787153721,68,,5573.546330602429,16456.480497479704,0.05,-8.812458872853313e-06,5.7451066970825195,,200,-2.9287573852343485e-05,,5573.546330602429
69,,,5600000,1.5313007679651491e-06,0.0,,1208.0763570235458,0.065,0.0,82038.99271385276,,,,-30.978018853948363,-30.978018853948363,,,,,,0.0,,69,,11151.74116723878,1208.0763570235458,,82038.99271385276,,200,0.0010749655775725842,69,,3956.0524197524123,11151.74116723878,0.065,-1.114964015869191e-05,5.73071813583374,,200,-1.2680940926657058e-05,,3956.0524197524123
70,7,71102.3166064549,5680000,6.954815034987405e-07,0.0,-56.355073892536545,1327.4731094182364,0.06,0.0,63693.66456739714,50,10707.884095177407,3983.67328527354,-89.41052726152482,-89.41052726152482,10707.884095177407,0.0,0.0,71102.3166064549,3983.67328527354,0.0,7,70,-56.355073892536545,10023.459014924812,1327.4731094182364,3983.67328527354,63693.66456739714,3983.67328527354,200,0.00043777647078968585,70,50,4216.893295095474,10023.459014924812,0.06,-8.161560799635481e-06,5.718637943267822,0.1,200,-8.857042303134222e-06,0.1,4216.893295095474
71,,,5760000,1.1410385127419431e-05,0.0,,751.821976083141,0.025,0.0,60786.431403066534,,,,-90.7732955646444,-90.7732955646444,,,,,,0.0,,71,,6501.916532873589,751.821976083141,,60786.431403066534,,200,0.004803982563316822,71,,2409.1283853806444,6501.916532873589,0.025,-8.264004236480105e-07,5.734258651733398,,200,-1.2236785551067442e-05,,2409.1283853806444
72,,,5840000,5.836789642899021e-05,0.0,,1517.856519083657,0.085,0.0,84169.4962636481,,,,-70.48498309749743,-70.48498309749743,,,,,,0.0,,72,,12962.745206915915,1517.856519083657,,84169.4962636481,,200,0.0075628673657774925,72,,5006.88506664896,12962.745206915915,0.085,-4.3296967078276793e-07,5.734591007232666,,200,-5.8800866099772975e-05,,5006.88506664896
73,,,5920000,1.3390922504186165e-07,0.0,,2228.3788461854606,0.11,0.0,118310.31009466285,,,,-52.555093617908625,-52.555093617908625,,,,,,0.0,,73,,18895.37113358117,2228.3788461854606,,118310.31009466285,,200,9.389391198055819e-05,73,,7258.789330729006,18895.37113358117,0.11,-3.286605760877137e-06,5.73024320602417,,200,-3.4205149859189987e-06,,7258.789330729006
74,,,6000000,5.527054554477218e-06,0.0,,1076.1230159883346,0.06,0.0,76801.68252945284,,,,-82.63318196039799,-82.63318196039799,,,,,,0.0,,74,,9347.330231587015,1076.1230159883346,,76801.68252945284,,200,0.00306725618429482,74,,3667.2864491406094,9347.330231587015,0.06,2.0371487607917516e-06,5.719627857208252,,200,-3.489905793685466e-06,,3667.2864491406094
75,,,6080000,5.563117611018242e-08,0.0,,1320.4796444715148,0.05,0.0,61016.32135261542,,,,-83.53891549108462,-83.53891549108462,,,,,,0.0,,75,,8182.767878266777,1320.4796444715148,,61016.32135261542,,200,3.933714469894767e-05,75,,4176.924649462392,8182.767878266777,0.05,-1.3058314607405919e-06,5.719380855560303,,200,-1.3614626368507743e-06,,4176.924649462392
76,,,6160000,4.762742719321977e-06,0.0,,1818.2088359113266,0.095,0.0,105800.35660006526,,,,-72.6634207457066,-72.6634207457066,,,,,,0.0,,76,,14145.779080474607,1818.2088359113266,,105800.35660006526,,200,0.002932012313976884,76,,5532.639513336055,14145.779080474607,0.095,-6.156950803415384e-06,5.714484691619873,,200,-1.0919693522737361e-05,,5532.639513336055
77,,,6240000,7.792900987624307e-06,0.0,,1376.495172401889,0.055,0.0,74548.48449931023,,,,-66.72464656440471,-66.72464656440471,,,,,,0.0,,77,,9443.483618603557,1376.495172401889,,74548.48449931023,,200,0.003559644566848874,77,,4455.451475036529,9443.483618603557,0.055,5.137645075592445e-06,5.717987537384033,,200,-2.655255912031862e-06,,4455.451475036529
78,,,6320000,3.605955498642288e-07,0.0,,969.875483130161,0.025,0.0,71185.54912858785,,,,-91.4914269808734,-91.4914269808734,,,,,,0.0,,78,,8053.119159078885,969.875483130161,,71185.54912858785,,200,0.00023936743673402816,78,,3106.487448574722,8053.119159078885,0.025,-1.3909370863984805e-05,5.697962284088135,,200,-1.4269966413849033e-05,,3106.487448574722
79,,,6400000,1.8303148863196839e-07,0.0,,1597.4278277077508,0.115,0.0,137866.06588521288,,,,-133.9069134965428,-133.9069134965428,,,,,,0.0,,79,,13741.570514797373,1597.4278277077508,,137866.06588521288,,200,0.00012746929132845253,79,,5320.97256881908,13741.570514797373,0.115,3.2634768558637006e-06,5.7025065422058105,,200,3.0804453672317322e-06,,5320.97256881908
80,8,39529.17567327971,6480000,1.1279607861069962e-06,0.0,-23.415536375736135,1554.435741432792,0.09,0.0,77307.61760687134,50,9362.42516896677,5161.87374651028,-97.74526764350091,-97.74526764350091,9362.42516896677,0.0,0.0,39529.17567327971,5161.8737465102795,0.0,8,80,-23.415536375736135,12841.769867103782,1554.435741432792,5161.87374651028,77307.61760687134,5161.8737465102795,200,0.0007699200068600476,80,50,5618.8508825669205,12841.769867103782,0.09,-1.0154566552955657e-05,5.6892781257629395,0.12,200,-1.1282527339062653e-05,0.12,5618.8508825669205
81,,,6560000,1.462118177641969e-07,0.0,,1586.677803426971,0.07,0.0,78184.13779507577,,,,-90.55238227204418,-90.55238227204418,,,,,,0.0,,81,,11400.777102191649,1586.677803426971,,78184.13779507577,,200,0.00010257337999064475,81,,5090.108811462593,11400.777102191649,0.07,-1.3241478313830157e-07,5.689080238342285,,200,-2.7862660090249847e-07,,5090.108811462593
82,,,6640000,1.6703997971490026e-06,0.0,,1687.5268792498034,0.045,0.0,96885.52026352745,,,,-45.77583514046913,-45.77583514046913,,,,,,0.0,,82,,13429.319285177624,1687.5268792498034,,96885.52026352745,,200,0.0011237902799621224,82,,5507.34492712033,13429.319285177624,0.045,-1.1572777111723553e-05,5.674568176269531,,200,-1.3243176908872556e-05,,5507.34492712033
83,,,6720000,3.276807092333911e-08,0.0,,1952.1959660113102,0.055,0.0,94914.99708287699,,,,-61.043241699587334,-61.043241699587334,,,,,,0.0,,83,,12086.761088879677,1952.1959660113102,,94914.99708287699,,200,2.3151118512032554e-05,83,,5743.475285858166,12086.761088879677,0.055,-1.161659270110249e-06,5.6739501953125,,200,-1.1944273410335882e-06,,5743.475285858166
84,,,6800000,6.65663719701115e-08,0.0,,2251.768876911292,0.09,0.0,104567.51757636877,,,,-86.5101059030015,-86.5101059030015,,,,,,0.0,,84,,16774.39387892961,2251.768876911292,,104567.51757636877,,200,4.6846718760207295e-05,84,,7835.602797242148,16774.39387892961,0.09,-6.925477009644965e-06,5.662796497344971,,200,-6.992043381615076e-06,,7835.602797242148
85,,,6880000,6.15036697126925e-08,0.0,,1895.5868222717877,0.075,0.0,117228.4300085648,,,,-81.31206547864764,-81.31206547864764,,,,,,0.0,,85,,13265.719525368666,1895.5868222717877,,117228.4300085648,,200,4.3228174035903066e-05,85,,5836.076716715773,13265.719525368666,0.075,-2.550630142650334e-06,5.656496524810791,,200,-2.6121338123630267e-06,,5836.076716715773
86,,,6960000,3.3896185414050706e-08,0.0,,1586.4594999441417,0.04,0.0,69083.12866755457,,,,-85.92783561387463,-85.92783561387463,,,,,,0.0,,86,,10707.234907209915,1586.4594999441417,,69083.12866755457,,200,2.398302240180783e-05,86,,5145.964772507227,10707.234907209915,0.04,1.0838026582860039e-06,5.656708717346191,,200,1.0499064728719532e-06,,5145.964772507227
87,,,7040000,5.436954779725056e-06,0.0,,1753.8575139917718,0.1,0.0,94819.16967188874,,,,-89.37845312069241,-89.37845312069241,,,,,,0.0,,87,,12304.264410086493,1753.8575139917718,,94819.16967188874,,200,0.002269019838422537,87,,5592.350824336151,12304.264410086493,0.1,1.1410940714995377e-05,5.670363426208496,,200,5.973985935270321e-06,,5592.350824336151
88,,,7120000,3.403086338948924e-06,0.0,,1403.7115917514782,0.025,0.0,67241.74121974072,,,,-18.16650434437305,-18.16650434437305,,,,,,0.0,,88,,9366.789918267088,1403.7115917514782,,67241.74121974072,,200,0.0020406765397638083,88,,4587.767033888743,9366.789918267088,0.025,1.0085010217153467e-05,5.6758246421813965,,200,6.681923878204543e-06,,4587.767033888743
89,,,7200000,4.878442268818617e-06,0.0,,2587.8539465947642,0.095,0.0,89246.1480341971,,,,-83.05770808819567,-83.05770808819567,,,,,,0.0,,89,,15228.332161290664,2587.8539465947642,,89246.1480341971,,200,0.002743836957961321,89,,8109.550401714287,15228.332161290664,0.095,3.640113936853595e-05,5.715927600860596,,200,3.1522697099717334e-05,,8109.550401714287
90,9,38508.03482610981,7280000,7.93341314420104e-07,0.0,-61.09555742755913,1937.50956134922,0.05,0.0,62295.93183012832,50,7342.14985817724,4505.792574356528,-79.64481249013639,-79.64481249013639,7342.14985817724,0.0,0.0,38508.03482610981,4505.792574356528,0.0,9,90,-61.09555742755913,11967.316214542014,1937.50956134922,4505.792574356528,62295.93183012832,4505.792574356528,200,0.0005521560669876635,90,50,6263.917989175691,11967.316214542014,0.05,-8.714951036381535e-06,5.704697132110596,0.06,200,-9.50829235080164e-06,0.06,6263.917989175691
91,,,7360000,1.6835820133564994e-06,0.0,,2215.7975274590785,0.08,0.0,149042.4990294763,,,,-50.42541416733632,-50.42541416733632,,,,,,0.0,,91,,19480.442442042604,2215.7975274590785,,149042.4990294763,,200,0.0010879780165851116,91,,7185.470436153177,19480.442442042604,0.08,-1.1387508493498899e-05,5.694969177246094,,200,-1.3071090506855398e-05,,7185.470436153177
92,,,7440000,1.1328631899232278e-07,0.0,,2918.416170552189,0.15,0.0,131381.58996922974,,,,-67.5564331091312,-67.5564331091312,,,,,,0.0,,92,,21307.587364203133,2918.416170552189,,131381.58996922974,,200,7.957992056617513e-05,92,,9153.762086612158,21307.587364203133,0.15,1.7698876035865396e-06,5.697693347930908,,200,1.6566012845942168e-06,,9153.762086612158
93,,,7520000,3.6899638189424877e-07,0.0,,2651.625657781013,0.09,0.0,113241.36437091495,,,,-76.55761228074815,-76.55761228074815,,,,,,0.0,,93,,17374.958133824817,2651.625657781013,,113241.36437091495,,200,0.00024026147730182856,93,,7748.618501530623,17374.958133824817,0.09,6.245301733542874e-07,5.700449466705322,,200,2.5553379146003863e-07,,7748.618501530623
94,,,7600000,3.2967733147870604e-06,0.0,,1792.144341193105,0.065,0.0,95927.0216732111,,,,-84.45727623944069,-84.45727623944069,,,,,,0.0,,94,,11748.654651295827,1792.144341193105,,95927.0216732111,,200,0.001511324429884553,94,,5223.677320006786,11748.654651295827,0.065,3.756763135243091e-06,5.703415393829346,,200,4.5998982045603043e-07,,5223.677320006786
95,,,7680000,4.5006345317233354e-08,0.0,,2528.542857668999,0.125,0.0,130711.41522815365,,,,-72.88304519398146,-72.88304519398146,,,,,,0.0,,95,,18818.116370092845,2528.542857668999,,130711.41522815365,,200,3.172407014062628e-05,95,,7716.058721259304,18818.116370092845,0.125,1.960474492079811e-06,5.704431533813477,,200,1.915468146762578e-06,,7716.058721259304
96,,,7760000,2.191119392591645e-07,0.0,,2493.2849681571797,0.045,0.0,107693.54292724193,,,,-56.30201917461477,-56.30201917461477,,,,,,0.0,,96,,14467.739622879753,2493.2849681571797,,107693.54292724193,,200,0.00015345562133006752,96,,7391.468803209119,14467.739622879753,0.045,-1.8882798258346156e-06,5.701754093170166,,200,-2.10739176509378e-06,,7391.468803209119
97,,,7840000,4.0468194129061885e-08,0.0,,2466.240345724152,0.09,0.0,112353.91299906601,,,,-110.83682369907845,-110.83682369907845,,,,,,0.0,,97,,16320.432825484866,2466.240345724152,,112353.91299906601,,200,2.8482816560426727e-05,97,,7671.619797014613,16320.432825484866,0.09,2.1468592876772163e-06,5.704987049102783,,200,2.1063910935481545e-06,,7671.619797014613
98,,,7920000,7.809853741491679e-08,0.0,,3053.7894065255255,0.11,0.0,117910.78588193574,,,,-82.98312500473243,-82.98312500473243,,,,,,0.0,,98,,18471.6179653257,3053.7894065255255,,117910.78588193574,,200,5.45910261280369e-05,98,,10104.49156116977,18471.6179653257,0.11,3.0620019515481545e-06,5.709627628326416,,200,2.9839034141332377e-06,,10104.49156116977
99,,,8000000,4.99441057399963e-08,0.0,,2460.067834609506,0.06,0.0,102173.12085978055,,,,-91.43578521934693,-91.43578521934693,,,,,,0.0,,99,,14606.252212343445,2460.067834609506,,102173.12085978055,,200,3.4484790376154706e-05,99,,6983.122140116934,14606.252212343445,0.06,-1.1928323147003539e-06,5.7069525718688965,,200,-1.2427764204403502e-06,,6983.122140116934
100,10,122093.75944733988,8080000,6.07624144777219e-07,0.0,-60.67268253624894,2051.883042066158,0.025,0.0,67247.2304217024,50,25773.039031099506,10953.880923810917,-89.59585862787415,-89.59585862787415,25773.039031099506,0.0,0.0,122093.75944733988,10953.880923810915,0.0,10,100,-60.67268253624894,11764.858433337522,2051.883042066158,10953.880923810917,67247.2304217024,10953.880923810915,200,0.00041559297824278474,100,50,6098.896613155168,11764.858433337522,0.025,-5.594301910605282e-09,5.7068376541137695,0.1,200,-6.132184466878243e-07,0.1,6098.896613155168
101,,,8160000,5.433992100734031e-08,0.0,,2596.4046336284764,0.095,0.0,144468.82194149084,,,,-96.57895371927972,-96.57895371927972,,,,,,0.0,,101,,18733.655732641266,2596.4046336284764,,144468.82194149084,,200,3.8370875699911267e-05,101,,7989.398026925268,18733.655732641266,0.095,-1.6479498299304396e-06,5.701858997344971,,200,-1.70228975093778e-06,,7989.398026925268
102,,,8240000,5.795209290226921e-07,0.0,,2635.032890059877,0.09,0.0,114366.56532214602,,,,-76.10618847046233,-76.10618847046233,,,,,,0.0,,102,,16444.945401563527,2635.032890059877,,114366.56532214602,,200,0.0004112680908292532,102,,8163.142669827188,16444.945401563527,0.09,1.2644428352359682e-05,5.720003604888916,,200,1.206490742333699e-05,,8163.142669827188
103,,,8320000,6.665709406661335e-08,0.0,,2644.07725643603,0.075,0.0,102027.01963798256,,,,-115.78413784881769,-115.78413784881769,,,,,,0.0,,103,,16455.994502499543,2644.07725643603,,102027.01963798256,,200,4.66080782643985e-05,103,,7587.505832299413,16455.994502499543,0.075,3.6014469060319243e-06,5.725809574127197,,200,3.534789811965311e-06,,7587.505832299413
104,,,8400000,1.2479822544264607e-06,0.0,,2127.6596466359565,0.08,0.0,88044.19997472546,,,,-93.5985270185233,-93.5985270185233,,,,,,0.0,,104,,12491.620682228799,2127.6596466359565,,88044.19997472546,,200,0.0008139310521073639,104,,5933.853850659719,12491.620682228799,0.08,-1.4289939826994669e-05,5.7080464363098145,,200,-1.553792208142113e-05,,5933.853850659719
105,,,8480000,3.19612354360288e-08,0.0,,2399.867742840132,0.105,0.0,77314.04950483721,,,,-60.27723136271462,-60.27723136271462,,,,,,0.0,,105,,13031.614789270801,2399.867742840132,,77314.04950483721,,200,2.2600777811021544e-05,105,,7605.470190480344,13031.614789270801,0.105,1.4504922773994622e-06,5.708525657653809,,200,1.4185310419634334e-06,,7605.470190480344
106,,,8560000,1.2327996955718845e-05,0.0,,2919.9514025093276,0.08,0.0,117140.16131469741,,,,-53.617429689578124,-53.617429689578124,,,,,,0.0,,106,,17255.561915078546,2919.9514025093276,,117140.16131469741,,200,0.003769325790926814,106,,8243.430616051068,17255.561915078546,0.08,-7.930198989924975e-06,5.717703819274902,,200,-2.025819594564382e-05,,8243.430616051068
107,,,8640000,4.246385287842713e-08,0.0,,2423.3951026838004,0.085,0.0,84238.50733379266,,,,-90.99777285481993,-90.99777285481993,,,,,,0.0,,107,,15946.850477770808,2423.3951026838004,,84238.50733379266,,200,2.9637114494107664e-05,107,,7532.733425135203,15946.850477770808,0.085,-3.395879730305751e-06,5.710037708282471,,200,-3.438343583184178e-06,,7532.733425135203
108,,,8720000,1.7716348565954831e-06,0.0,,3072.969905807618,0.13,0.0,100646.15516357604,,,,-84.60349652422494,-84.60349652422494,,,,,,0.0,,108,,17080.575339157705,3072.969905807618,,100646.15516357604,,200,0.0012690078001469374,108,,8888.378075685552,17080.575339157705,0.13,-1.4884495840306045e-06,5.70967435836792,,200,-3.2600844406260876e-06,,8888.378075685552
109,,,8800000,5.781503205071203e-07,0.0,,1819.422871378474,0.025,0.0,65184.53641549278,,,,-110.79094908065595,-110.79094908065595,,,,,,0.0,,109,,10152.661749703764,1819.422871378474,,65184.53641549278,,200,0.00037760628038085997,109,,5297.303419760901,10152.661749703764,0.025,-7.138420187402517e-06,5.702324390411377,,200,-7.716570507909637e-06,,5297.303419760901
110,11,82019.37006433413,8880000,7.292010195669718e-08,0.0,-17.724829788996,2669.0811066154074,0.09,0.0,111482.4669284982,50,19994.997083912025,11630.800393035252,-53.6826636406834,-53.6826636406834,19994.997083912025,0.0,0.0,82019.37006433413,11630.80039303525,0.0,11,110,-17.724829788996,16240.273030335311,2669.0811066154074,11630.800393035252,111482.4669284982,11630.80039303525,200,5.117191903991625e-05,110,50,8244.062940512704,16240.273030335311,0.09,-6.011879122524988e-06,5.693008899688721,0.16,200,-6.084799224481685e-06,0.16,8244.062940512704
111,,,8960000,2.880256943171844e-06,0.0,,2544.1298328804946,0.035,0.0,113819.96477952616,,,,-85.86318259206242,-85.86318259206242,,,,,,0.0,,111,,13904.786196358942,2544.1298328804946,,113819.96477952616,,200,0.0017253110418096185,111,,6845.409922850051,13904.786196358942,0.035,-2.1416150048025884e-05,5.66740083694458,,200,-2.4296406991197728e-05,,6845.409922850051
112,,,9040000,5.845777195645496e-08,0.0,,4102.48773197575,0.13,0.0,106768.50096728024,,,,-73.08329620251062,-73.08329620251062,,,,,,0.0,,112,,20531.330394345838,4102.48773197575,,106768.50096728024,,200,4.1240018617827445e-05,112,,11981.925709750038,20531.330394345838,0.13,-4.520709808275569e-06,5.660815238952637,,200,-4.579167580232024e-06,,11981.925709750038
113,,,9120000,5.302672434481792e-08,0.0,,2992.764403732398,0.065,0.0,120219.75735671332,,,,-64.17712474497056,-64.17712474497056,,,,,,0.0,,113,,16293.220958038772,2992.764403732398,,120219.75735671332,,200,3.719861706485972e-05,113,,8886.631897696629,16293.220958038772,0.065,-7.440610261255642e-06,5.649767875671387,,200,-7.49363698560046e-06,,8886.631897696629
114,,,9200000,4.307992185204057e-08,0.0,,2741.8063525406837,0.085,0.0,93233.05285821455,,,,-79.30747966382523,-79.30747966382523,,,,,,0.0,,114,,15532.62866804819,2741.8063525406837,,93233.05285821455,,200,3.000811193487607e-05,114,,7803.970175658369,15532.62866804819,0.085,1.0163655588257825e-06,5.651738166809082,,200,9.73285636973742e-07,,7803.970175658369
115,,,9280000,8.209508450818248e-08,0.0,,2841.103565873612,0.055,0.0,97346.50244905178,,,,-67.23349033797956,-67.23349033797956,,,,,,0.0,,115,,17607.8525492644,2841.103565873612,,97346.50244905178,,200,5.77354512643069e-05,115,,8700.149432570426,17607.8525492644,0.055,-2.9287639335962012e-06,5.646796703338623,,200,-3.0108590181043837e-06,,8700.149432570426
116,,,9360000,1.2364449503365904e-05,0.0,,3039.792135429961,0.08,0.0,67624.13132101677,,,,-85.95243926958254,-85.95243926958254,,,,,,0.0,,116,,14210.090226304259,3039.792135429961,,67624.13132101677,,200,0.004284709692001343,116,,8837.190348170201,14210.090226304259,0.08,-2.6868521672440693e-05,5.637756824493408,,200,-3.92329711758066e-05,,8837.190348170201
117,,,9440000,1.7976117305806838e-07,0.0,,2652.812441516947,0.09,0.0,90888.09974953663,,,,-86.43096400066635,-86.43096400066635,,,,,,0.0,,117,,14405.566375896886,2652.812441516947,,90888.09974953663,,200,0.0001259398995898664,117,,7197.5223670447685,14405.566375896886,0.09,-6.673701136605814e-06,5.627862930297852,,200,-6.8534623096638825e-06,,7197.5223670447685
118,,,9520000,5.631568456010427e-08,0.0,,2316.002262904934,0.035,0.0,80183.54780915364,,,,-83.50480674863583,-83.50480674863583,,,,,,0.0,,118,,11741.721989507654,2316.002262904934,,80183.54780915364,,200,3.9204078348120674e-05,118,,6361.383024820436,11741.721989507654,0.035,-2.8431902592274128e-06,5.6230316162109375,,200,-2.899505943787517e-06,,6361.383024820436
119,,,9600000,5.6824546845746227e-08,0.0,,2827.7994212087415,0.075,0.0,141375.4949900202,,,,-85.45348594969171,-85.45348594969171,,,,,,0.0,,119,,16691.769153360307,2827.7994212087415,,141375.4949900202,,200,3.966477743233554e-05,119,,7708.761434561472,16691.769153360307,0.075,-3.694299493872677e-06,5.6144185066223145,,200,-3.751124040718423e-06,,7708.761434561472
120,12,111486.4161701026,9680000,2.217420842498541e-07,0.0,-35.44569571591331,3311.0721143166525,0.07,0.0,107994.01764663069,50,20096.613442122703,10688.250375783304,-97.05896142200305,-97.05896142200305,20096.613442122703,0.0,0.0,111486.4161701026,10688.250375783304,0.0,12,120,-35.44569571591331,17315.291255981097,3311.0721143166525,10688.250375783304,107994.01764663069,10688.250375783304,200,0.00015512335812672973,120,50,9674.926575163841,17315.291255981097,0.07,1.595751746208407e-05,5.6374664306640625,0.14,200,1.5735775377834216e-05,0.14,9674.926575163841
121,,,9760000,7.482640285161324e-08,0.0,,2874.4036820916263,0.08,0.0,96482.62265297309,,,,-54.73682810699599,-54.73682810699599,,,,,,0.0,,121,,15953.345456233716,2874.4036820916263,,96482.62265297309,,200,5.278092066873796e-05,121,,8275.672761928421,15953.345456233716,0.08,6.449330157920485e-06,5.648315906524658,,200,6.374503755068872e-06,,8275.672761928421
122,,,9840000,1.2166856322437525e-07,0.0,,3645.490731680074,0.085,0.0,96659.9688127692,,,,-80.2807172831151,-80.2807172831151,,,,,,0.0,,122,,17888.88548343227,3645.490731680074,,96659.9688127692,,200,8.5357045463752e-05,122,,10300.816018882495,17888.88548343227,0.085,-8.28469364932971e-06,5.635705471038818,,200,-8.406362212554086e-06,,10300.816018882495
123,,,9920000,4.343883119872771e-08,0.0,,3230.0300457466446,0.09,0.0,132382.96848702166,,,,-76.04227203030494,-76.04227203030494,,,,,,0.0,,123,,19713.37430493896,3230.0300457466446,,132382.96848702166,,200,2.987693005707115e-05,123,,9378.256987431967,19713.37430493896,0.09,4.389129571791273e-06,5.6442060470581055,,200,4.345690740592545e-06,,9378.256987431967
124,,,10000000,4.0167833503801376e-08,0.0,,3388.0096863040026,0.085,0.0,144867.08559508936,,,,-72.13293477568813,-72.13293477568813,,,,,,0.0,,124,,20410.18300032028,3388.0096863040026,,144867.08559508936,,200,2.8348207706585526e-05,124,,10154.742487621133,20410.18300032028,0.085,-1.7655223700785427e-06,5.643430233001709,,200,-1.8056902035823441e-06,,10154.742487621133
125,,,10080000,7.894777809269726e-08,0.0,,2958.3365554651336,0.06,0.0,94376.68256601974,,,,-81.01131302355067,-81.01131302355067,,,,,,0.0,,125,,13898.950467544024,2958.3365554651336,,94376.68256601974,,200,5.422730464488268e-05,125,,8268.561826073992,13898.950467544024,0.06,-3.7692393561883364e-06,5.6360650062561035,,200,-3.848187134281034e-06,,8268.561826073992
126,,,10160000,2.9241959964565467e-08,0.0,,3125.4924076979223,0.06,0.0,100443.54075670011,,,,-88.05263382189648,-88.05263382189648,,,,,,0.0,,126,,16068.96615329649,3125.4924076979223,,100443.54075670011,,200,2.0647259589168243e-05,126,,9121.518103490547,16068.96615329649,0.06,7.549415386165492e-07,5.6368536949157715,,200,7.256995786519838e-07,,9121.518103490547
127,,,10240000,2.2095332496974152e-07,0.0,,2770.9556810562026,0.08,0.0,149721.54554528435,,,,-81.20458817885061,-81.20458817885061,,,,,,0.0,,127,,16424.993360429606,2770.9556810562026,,149721.54554528435,,200,0.0001523924875073135,127,,7609.7286038212615,16424.993360429606,0.08,2.929930815298576e-06,5.640963077545166,,200,2.7089774903288344e-06,,7609.7286038212615
128,,,10320000,5.0257995098945685e-08,0.0,,3569.6895408206187,0.085,0.0,132721.41459844293,,,,-83.21268208838578,-83.21268208838578,,,,,,0.0,,128,,17298.59589364686,3569.6895408206187,,132721.41459844293,,200,3.541041223797947e-05,128,,9557.601941883066,17298.59589364686,0.085,2.9713817184529034e-06,5.644728660583496,,200,2.9211237233539578e-06,,9557.601941883066
129,,,10400000,1.222915670950897e-07,0.0,,2505.8937815750887,0.06,0.0,85921.33091386389,,,,-72.89096055187846,-72.89096055187846,,,,,,0.0,,129,,12760.947268125592,2505.8937815750887,,85921.33091386389,,200,8.537866960978135e-05,129,,7182.841564933041,12760.947268125592,0.06,-8.780357347859535e-06,5.630234241485596,,200,-8.902648914954625e-06,,7182.841564933041
