policy/KLBefore,MetaTest/dial-turn-v1/SuccessRate,policy/Entropy,MetaTest/Average/TerminationRate,dial-turn-v1/AverageDiscountedReturn,Average/AverageReturn,LinearFeatureBaseline/ExplainedVariance,MetaTest/Average/MaxReturn,dial-turn-v1/MaxReturn,dial-turn-v1/TerminationRate,Average/TerminationRate,MetaTest/dial-turn-v1/MinReturn,dial-turn-v1/AverageReturn,policy/KL,dial-turn-v1/MinReturn,Average/StdReturn,MetaTest/dial-turn-v1/AverageReturn,MetaTest/dial-turn-v1/TerminationRate,MetaTest/Average/NumEpisodes,MetaTest/Average/MinReturn,policy/LossAfter,policy/dLoss,MetaTest/dial-turn-v1/StdReturn,MetaTest/Average/SuccessRate,Average/SuccessRate,MetaTest/dial-turn-v1/MaxReturn,Average/MinReturn,MetaTest/dial-turn-v1/AverageDiscountedReturn,MetaTest/dial-turn-v1/NumEpisodes,dial-turn-v1/Iteration,Average/AverageDiscountedReturn,MetaTest/Average/Iteration,dial-turn-v1/StdReturn,Average/Iteration,Average/MaxReturn,policy/LossBefore,TotalEnvSteps,MetaTest/dial-turn-v1/Iteration,dial-turn-v1/NumEpisodes,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/Average/StdReturn,Average/NumEpisodes,dial-turn-v1/SuccessRate
0.0,0.3,4.185067,0.0,2694.390223729655,12132.658894315622,0.26333799308125705,87218.57976653131,193474.69384871772,0.0,0.0,-25.46379885730182,12132.658894315622,0.006337201,-26.137129941342298,32642.679869287196,15690.05651545753,0.0,10,-25.46379885730182,-57.392796,35.24456,27890.275691290663,0.3,0.41,87218.57976653131,-26.137129941342298,15690.056515457527,10,70,2694.390223729655,7,32642.679869287196,70,193474.69384871772,-22.148237,1420000,7,100,15690.056515457527,15690.05651545753,27890.275691290663,100,0.41
0.0,,4.1625066,,2873.90383092536,12989.678542602822,0.2690026978851614,,126537.25020412168,0.0,0.0,,12989.678542602822,0.0060295546,-27.365062789059255,25721.8278281767,,,,,-10.447691,28.436016,,,0.46,,-27.365062789059255,,,71,2873.90383092536,,25721.8278281767,71,126537.25020412168,17.988325,1440000,,100,,,,100,0.46
0.0,,4.15178,,4881.732408360943,20417.50427077685,0.34272228267510174,,245098.9384278673,0.0,0.0,,20417.50427077685,0.0073252213,-27.742882110527542,43465.56216039296,,,,,-21.278072,44.823517,,,0.54,,-27.742882110527542,,,72,4881.732408360943,,43465.56216039296,72,245098.9384278673,23.545446,1460000,,100,,,,100,0.54
0.0,,4.144196,,4643.813705920637,19427.75218730885,0.35881403457338545,,149352.43588814518,0.0,0.0,,19427.75218730885,0.0078070685,-33.41131761721339,36719.66282322023,,,,,-44.8481,37.644924,,,0.5,,-33.41131761721339,,,73,4643.813705920637,,36719.66282322023,73,149352.43588814518,-7.203175,1480000,,100,,,,100,0.5
0.0,,4.1248484,,4107.432064050938,16797.545579751204,0.3306902839147351,,176469.2218087287,0.0,0.0,,16797.545579751204,0.0067740004,-31.581512893624943,40563.11174062788,,,,,-35.53768,35.172268,,,0.41,,-31.581512893624943,,,74,4107.432064050938,,40563.11174062788,74,176469.2218087287,-0.3654125,1500000,,100,,,,100,0.41
0.0,,4.076741,,9419.022512107977,39067.06108176333,0.2919743579718338,,236042.93126784326,0.0,0.0,,39067.06108176333,0.009610051,-26.470845066623433,60722.131484307785,,,,,-52.089264,78.88341,,,0.65,,-26.470845066623433,,,75,9419.022512107977,,60722.131484307785,75,236042.93126784326,26.794147,1520000,,100,,,,100,0.65
0.0,,4.051602,,6724.238026321125,27284.092290417662,0.3906946685581767,,273428.14254962635,0.0,0.0,,27284.092290417662,0.0070868353,-39.248182781590394,52512.5239560736,,,,,-44.894463,47.347908,,,0.5,,-39.248182781590394,,,76,6724.238026321125,,52512.5239560736,76,273428.14254962635,2.4534438,1540000,,100,,,,100,0.5
0.0,,4.0384912,,4602.1863086373605,19509.622387133815,0.3581744525953764,,171039.82780278014,0.0,0.0,,19509.622387133815,0.006709854,-31.393404618069567,39388.03462220985,,,,,-56.732925,33.076286,,,0.49,,-31.393404618069567,,,77,4602.1863086373605,,39388.03462220985,77,171039.82780278014,-23.656637,1560000,,100,,,,100,0.49
0.0,,4.0139456,,7415.563340017469,29602.677664098257,0.30933948456894866,,213715.54224901466,0.0,0.0,,29602.677664098257,0.0068518235,-27.19029004445637,47493.87845867806,,,,,-44.980225,53.39281,,,0.7,,-27.19029004445637,,,78,7415.563340017469,,47493.87845867806,78,213715.54224901466,8.412587,1580000,,100,,,,100,0.7
0.0,,3.992447,,6836.595984704576,28017.216212007428,0.2892646560343245,,204860.37520067228,0.0,0.0,,28017.216212007428,0.0062989704,-28.39061887147042,48321.219063098855,,,,,-67.13659,48.859413,,,0.63,,-28.39061887147042,,,79,6836.595984704576,,48321.219063098855,79,204860.37520067228,-18.277176,1600000,,100,,,,100,0.63
0.0,0.7,3.9675524,0.0,6468.08817672532,27938.723468475822,0.4171868246871929,194438.2306844492,279239.9090296391,0.0,0.0,-22.35404011394811,27938.723468475822,0.006803131,-24.640913065321,53923.15172892766,64438.56482300816,0.0,10,-22.35404011394811,-52.4172,53.542015,78553.16951858267,0.7,0.54,194438.2306844492,-24.640913065321,64438.56482300814,10,80,6468.08817672532,8,53923.15172892766,80,279239.9090296391,1.1248188,1620000,8,100,64438.56482300814,64438.56482300816,78553.16951858267,100,0.54
0.0,,3.955808,,8635.552533942282,35111.34283197847,0.2760793444815245,,248729.83742813097,0.0,0.0,,35111.34283197847,0.007105727,-24.49580580409497,55446.64959655504,,,,,-54.539825,70.68648,,,0.61,,-24.49580580409497,,,81,8635.552533942282,,55446.64959655504,81,248729.83742813097,16.14665,1640000,,100,,,,100,0.61
0.0,,3.9492874,,6015.349034237432,24769.56002477545,0.2723948557295013,,200875.4997898144,0.0,0.0,,24769.56002477545,0.0067865434,-26.95426860607387,42858.31917016504,,,,,-22.18092,43.079285,,,0.74,,-26.95426860607387,,,82,6015.349034237432,,42858.31917016504,82,200875.4997898144,20.898365,1660000,,100,,,,100,0.74
0.0,,3.920227,,7962.6020280090615,32167.993298642006,0.28251642802408417,,227215.79516479713,0.0,0.0,,32167.993298642006,0.006432733,-25.756983899117532,50489.41590946994,,,,,-19.100538,52.263603,,,0.72,,-25.756983899117532,,,83,7962.6020280090615,,50489.41590946994,83,227215.79516479713,33.163063,1680000,,100,,,,100,0.72
0.0,,3.8930507,,6837.6455938650315,29089.085130028532,0.29189399257469506,,243085.55239832902,0.0,0.0,,29089.085130028532,0.006804625,-25.790762945491483,55253.3105937904,,,,,-59.955013,65.32828,,,0.61,,-25.790762945491483,,,84,6837.6455938650315,,55253.3105937904,84,243085.55239832902,5.3732624,1700000,,100,,,,100,0.61
0.0,,3.8613558,,6721.9357461925565,28736.856837521704,0.15484539635740469,,203872.4871690714,0.0,0.0,,28736.856837521704,0.005233487,-23.807405486708245,48342.5801780947,,,,,-62.8582,58.08063,,,0.64,,-23.807405486708245,,,85,6721.9357461925565,,48342.5801780947,85,203872.4871690714,-4.777569,1720000,,100,,,,100,0.64
0.0,,3.8311427,,5154.865616980253,22761.476282706906,0.1643369595424896,,223099.38030808565,0.0,0.0,,22761.476282706906,0.005489917,-27.394208554686447,39199.94331845064,,,,,-5.26825,34.070812,,,0.75,,-27.394208554686447,,,86,5154.865616980253,,39199.94331845064,86,223099.38030808565,28.802563,1740000,,100,,,,100,0.75
0.0,,3.819599,,8540.423905247453,35748.58865144082,0.30810491771552007,,284893.3836508774,0.0,0.0,,35748.58865144082,0.0074682413,-28.86718212632143,53482.33495965343,,,,,-52.547523,52.6106,,,0.67,,-28.86718212632143,,,87,8540.423905247453,,53482.33495965343,87,284893.3836508774,0.063075,1760000,,100,,,,100,0.67
0.0,,3.8152852,,11200.547798310483,42950.96821833235,0.2532846810718574,,279700.95053195435,0.0,0.0,,42950.96821833235,0.009050698,-25.22428993670192,64047.08210298868,,,,,-45.96575,67.219376,,,0.68,,-25.22428993670192,,,88,11200.547798310483,,64047.08210298868,88,279700.95053195435,21.253626,1780000,,100,,,,100,0.68
0.0,,3.7946672,,5667.942422717935,24405.025945989382,0.38889836335602734,,240397.0616381275,0.0,0.0,,24405.025945989382,0.0069404272,-27.345738168463424,46454.46071638216,,,,,-30.304096,41.83686,,,0.67,,-27.345738168463424,,,89,5667.942422717935,,46454.46071638216,89,240397.0616381275,11.532765,1800000,,100,,,,100,0.67
0.0,0.4,3.769886,0.0,12674.617454112053,52987.24826761761,0.22981529565589354,37686.89365430662,244809.5879073467,0.0,0.0,-28.140200878050493,52987.24826761761,0.006343231,-23.260428698234467,59919.21963864587,5618.685463539103,0.0,10,-28.140200878050493,-25.86375,68.67863,10910.661366851917,0.4,0.73,37686.89365430662,-23.260428698234467,5618.685463539105,10,90,12674.617454112053,9,59919.21963864587,90,244809.5879073467,42.814877,1820000,9,100,5618.685463539105,5618.685463539103,10910.661366851917,100,0.73
0.0,,3.7580032,,8859.48412969924,35784.608864024005,0.315620182082044,,258269.55996705117,0.0,0.0,,35784.608864024005,0.0073710815,-30.157394051940006,52949.14189008452,,,,,-13.890618,57.557972,,,0.61,,-30.157394051940006,,,91,8859.48412969924,,52949.14189008452,91,258269.55996705117,43.667355,1840000,,100,,,,100,0.61
0.0,,3.7204633,,13232.41057116732,52496.901904057435,0.24686062524397823,,218687.67940190088,0.0,0.0,,52496.901904057435,0.0068632998,-26.127250123323016,61464.93865172303,,,,,-68.17033,75.71745,,,0.71,,-26.127250123323016,,,92,13232.41057116732,,61464.93865172303,92,218687.67940190088,7.547125,1860000,,100,,,,100,0.71
0.0,,3.7031555,,12261.944007856204,48667.295381492324,0.29180259092091787,,256212.80138899162,0.0,0.0,,48667.295381492324,0.008398311,-21.719215066331117,64877.180560988345,,,,,-61.614326,67.26137,,,0.65,,-21.719215066331117,,,93,12261.944007856204,,64877.180560988345,93,256212.80138899162,5.6470375,1880000,,100,,,,100,0.65
0.0,,3.7039714,,11230.14328797622,48206.24637943881,0.31928149183012755,,220913.58784900123,0.0,0.0,,48206.24637943881,0.0086100595,-24.662419773848026,58644.73556186289,,,,,-89.50065,75.05829,,,0.75,,-24.662419773848026,,,94,11230.14328797622,,58644.73556186289,94,220913.58784900123,-14.442356,1900000,,100,,,,100,0.75
0.0,,3.6810675,,13058.642563215972,58135.4448097945,0.23413648630175476,,233737.18322501655,0.0,0.0,,58135.4448097945,0.0068479446,-23.78582172990902,60733.08373958215,,,,,-51.252556,65.15268,,,0.87,,-23.78582172990902,,,95,13058.642563215972,,60733.08373958215,95,233737.18322501655,13.900125,1920000,,100,,,,100,0.87
0.0,,3.6504977,,14489.773543578778,55163.75593728917,0.21107158442964258,,269706.8408625885,0.0,0.0,,55163.75593728917,0.0061154817,-26.023836085066957,60639.706195555875,,,,,-72.265785,64.52893,,,0.69,,-26.023836085066957,,,96,14489.773543578778,,60639.706195555875,96,269706.8408625885,-7.736853,1940000,,100,,,,100,0.69
0.0,,3.6141367,,12607.180274723729,52625.68694031519,0.2505487224539136,,200027.86556168913,0.0,0.0,,52625.68694031519,0.0066847154,-26.565642402512985,56217.725300428196,,,,,-51.4463,57.879387,,,0.73,,-26.565642402512985,,,97,12607.180274723729,,56217.725300428196,97,200027.86556168913,6.4330873,1960000,,100,,,,100,0.73
0.0,,3.597526,,10854.010586445545,44065.620304708,0.28821893893991324,,269856.26634428214,0.0,0.0,,44065.620304708,0.006145129,-22.592057012459467,63537.80943812454,,,,,-59.2654,66.54838,,,0.6,,-22.592057012459467,,,98,10854.010586445545,,63537.80943812454,98,269856.26634428214,7.282975,1980000,,100,,,,100,0.6
0.0,,3.5978663,,7864.657225920889,36580.0062149058,0.22265540740473888,,208102.47618488985,0.0,0.0,,36580.0062149058,0.011363704,-22.723108881046645,50913.8471618937,,,,,-80.35842,57.83837,,,0.6,,-22.723108881046645,,,99,7864.657225920889,,50913.8471618937,99,208102.47618488985,-22.52005,2000000,,100,,,,100,0.6
