MetaTest/Average/StdReturn,MetaTest/door-close-v1/TerminationRate,door-close-v1/NumEpisodes,door-close-v1/AverageReturn,door-close-v1/SuccessRate,MetaTest/door-close-v1/AverageReturn,MetaTest/door-close-v1/MinReturn,MetaTest/Average/Iteration,Average/MaxReturn,Average/MinReturn,Average/NumEpisodes,Average/AverageReturn,TotalEnvSteps,door-close-v1/MaxReturn,MetaTest/door-close-v1/NumEpisodes,MetaTest/Average/AverageDiscountedReturn,door-close-v1/AverageDiscountedReturn,Average/TerminationRate,Average/AverageDiscountedReturn,MetaTest/Average/AverageReturn,GaussianMLPPolicy/dLoss,MetaTest/Average/MinReturn,MetaTest/door-close-v1/StdReturn,MetaTest/Average/MaxReturn,GaussianMLPPolicy/KLBefore,Iteration,MetaTest/door-close-v1/MaxReturn,door-close-v1/Iteration,door-close-v1/StdReturn,GaussianMLPPolicy/LossAfter,MetaTest/door-close-v1/Iteration,MetaTest/Average/SuccessRate,GaussianMLPPolicy/LossBefore,MetaTest/Average/NumEpisodes,Average/StdReturn,door-close-v1/TerminationRate,GaussianMLPPolicy/KLAfter,Average/SuccessRate,door-close-v1/MinReturn,GaussianMLPPolicy/Entropy,Average/Iteration,MetaTest/door-close-v1/AverageDiscountedReturn,MetaTest/door-close-v1/SuccessRate,MetaTest/Average/TerminationRate
0.0,0.0,200,684.5083556465781,0.325,-40.60247550861955,-40.60247550861955,16,17834.673831573677,-66.1095503241178,200,684.5083556465781,1360000,17834.673831573677,1,-40.60247550861957,154.56746685716516,0.0,154.56746685716516,-40.60247550861955,0.00017008092254400253,-40.60247550861955,0.0,-40.60247550861955,0.0,16,-40.60247550861955,16,2008.0900793792246,-0.0004207280871924013,16,0.0,-0.00025064716464839876,1,2008.0900793792246,0.0,0.006551372352987528,0.325,-66.1095503241178,5.720544338226318,16,-40.60247550861957,0.0,0.0
0.0,0.0,200,1103.6664240789544,0.295,-50.0046177246934,-50.0046177246934,17,15098.713177496535,-56.58099182099611,200,1103.6664240789544,1440000,15098.713177496535,1,-50.0046177246934,258.4549602945532,0.0,258.4549602945532,-50.0046177246934,6.28752022748813e-05,-50.0046177246934,0.0,-50.0046177246934,0.0,17,-50.0046177246934,17,2523.475342591484,-0.0002887399750761688,17,1.0,-0.00022586477280128747,1,2523.475342591484,0.0,0.006405584514141083,0.295,-56.58099182099611,5.671618461608887,17,-50.0046177246934,1.0,0.0
0.0,0.0,200,1035.7372584800928,0.275,4967.161487346918,4967.161487346918,18,12397.485576675963,-53.41759200619412,200,1035.7372584800928,1520000,12397.485576675963,1,4967.161487346921,239.58366700086165,0.0,239.58366700086165,4967.161487346918,2.2923982214706484e-05,4967.161487346918,0.0,4967.161487346918,0.0,18,4967.161487346918,18,2231.3132120319437,-1.1386799997126218e-05,18,0.0,1.1537182217580266e-05,1,2231.3132120319437,0.0,0.007960210554301739,0.275,-53.41759200619412,5.678927421569824,18,4967.161487346921,0.0,0.0
0.0,0.0,200,871.229229317462,0.34,284.3841299606103,284.3841299606103,19,12354.110884309439,-58.03880244108485,200,871.229229317462,1600000,12354.110884309439,1,284.38412996060987,206.38780525654045,0.0,206.38780525654045,284.3841299606103,9.779226093087345e-05,284.3841299606103,0.0,284.3841299606103,0.0,19,284.3841299606103,19,2194.7007759949547,0.00014736650336999446,19,1.0,0.0002451587643008679,1,2194.7007759949547,0.0,0.006867572665214539,0.34,-58.03880244108485,5.713706970214844,19,284.38412996060987,1.0,0.0
0.0,0.0,200,1105.0720480083123,0.3,4071.5960828440748,4071.5960828440748,20,11199.652695868599,-56.27198030513584,200,1105.0720480083123,1680000,11199.652695868599,1,4071.596082844073,263.5754854883832,0.0,263.5754854883832,4071.5960828440748,1.743317989166826e-05,4071.5960828440748,0.0,4071.5960828440748,0.0,20,4071.5960828440748,20,2236.001599066671,-0.00012142628838773817,20,0.0,-0.00010399310849606991,1,2236.001599066671,0.0,0.007002311758697033,0.3,-56.27198030513584,5.626836776733398,20,4071.596082844073,0.0,0.0
0.0,0.0,200,1677.7642916481377,0.27,-28.025925864503076,-28.025925864503076,21,16659.860240780148,-58.25648737655077,200,1677.7642916481377,1760000,16659.860240780148,1,-28.025925864503076,398.32530397725554,0.0,398.32530397725554,-28.025925864503076,1.2077443898306228e-06,-28.025925864503076,0.0,-28.025925864503076,0.0,21,-28.025925864503076,21,2912.8064156395653,-1.2691763913608156e-05,21,0.0,-1.1484019523777533e-05,1,2912.8064156395653,0.0,0.0008489326573908329,0.27,-58.25648737655077,5.6111555099487305,21,-28.025925864503076,0.0,0.0
0.0,0.0,200,1300.9379678644636,0.335,4745.145099777228,4745.145099777228,22,13693.700928693215,-56.710141233025965,200,1300.9379678644636,1840000,13693.700928693215,1,4745.145099777227,317.9290943938471,0.0,317.9290943938471,4745.145099777228,8.1100531588163e-06,4745.145099777228,0.0,4745.145099777228,0.0,22,4745.145099777228,22,2575.4371479668507,-1.1913664820895065e-05,22,0.0,-3.8036116620787652e-06,1,2575.4371479668507,0.0,0.0044245547614991665,0.335,-56.710141233025965,5.6071319580078125,22,4745.145099777227,0.0,0.0
0.0,0.0,200,1447.247724614235,0.275,9204.779088836245,9204.779088836245,23,19045.276851190345,-52.99310652080679,200,1447.247724614235,1920000,19045.276851190345,1,9204.77908883624,360.6403297289625,0.0,360.6403297289625,9204.779088836245,2.3999717086553574e-05,9204.779088836245,0.0,9204.779088836245,0.0,23,9204.779088836245,23,3032.6774279827887,-8.197507850127295e-05,23,0.0,-5.797536141471937e-05,1,3032.6774279827887,0.0,0.008105705492198467,0.275,-52.99310652080679,5.563736915588379,23,9204.77908883624,0.0,0.0
0.0,0.0,200,1591.7321878097832,0.31,440.15339186057565,440.15339186057565,24,15171.263579508834,-60.57553458919767,200,1591.7321878097832,2000000,15171.263579508834,1,440.1533918605754,388.3912995188548,0.0,388.3912995188548,440.15339186057565,4.117411663173698e-06,440.15339186057565,0.0,440.15339186057565,0.0,24,440.15339186057565,24,2825.1774488373567,4.081742190464865e-06,24,0.0,8.199153853638563e-06,1,2825.1774488373567,0.0,0.002623360138386488,0.31,-60.57553458919767,5.573715686798096,24,440.1533918605754,0.0,0.0
0.0,0.0,200,1323.9760634157783,0.295,3289.991603347884,3289.991603347884,25,15136.753456173483,-62.04102846494976,200,1323.9760634157783,2080000,15136.753456173483,1,3289.9916033478835,335.6087917722852,0.0,335.6087917722852,3289.991603347884,6.029233190929517e-06,3289.991603347884,0.0,3289.991603347884,0.0,25,3289.991603347884,25,2616.9119658989543,-4.0935938159236684e-05,25,0.0,-3.490670496830717e-05,1,2616.9119658989543,0.0,0.0033933543600142,0.295,-62.04102846494976,5.533266067504883,25,3289.9916033478835,0.0,0.0
0.0,0.0,200,1395.2731380555977,0.285,291.65198185915085,291.65198185915085,26,11452.53925299974,-54.44336677686694,200,1395.2731380555977,2160000,11452.53925299974,1,291.6519818591508,337.3247036793796,0.0,337.3247036793796,291.65198185915085,3.116053449048195e-06,291.65198185915085,0.0,291.65198185915085,0.0,26,291.65198185915085,26,2433.3171023389327,-1.8138451196136884e-05,26,1.0,-1.502239774708869e-05,1,2433.3171023389327,0.0,0.0020041775424033403,0.285,-54.44336677686694,5.514180660247803,26,291.6519818591508,1.0,0.0
0.0,0.0,200,1364.819292142593,0.235,-27.236150738933702,-27.236150738933702,27,13836.596312892289,-55.924953582647106,200,1364.819292142593,2240000,13836.596312892289,1,-27.2361507389337,345.3909130536286,0.0,345.3909130536286,-27.236150738933702,4.3130130507051945e-05,-27.236150738933702,0.0,-27.236150738933702,0.0,27,-27.236150738933702,27,2504.7347811465806,-0.00012625890667550266,27,0.0,-8.312877616845071e-05,1,2504.7347811465806,0.0,0.00931627582758665,0.235,-55.924953582647106,5.478790283203125,27,-27.2361507389337,0.0,0.0
0.0,0.0,200,1416.6830166375305,0.44,339.8956535296002,339.8956535296002,28,12675.862281492296,-58.40785816080937,200,1416.6830166375305,2320000,12675.862281492296,1,339.8956535296004,339.5758816874948,0.0,339.5758816874948,339.8956535296002,9.369290637550876e-06,339.8956535296002,0.0,339.8956535296002,0.0,28,339.8956535296002,28,2613.9182195721633,-2.935192605946213e-05,28,0.0,-1.9982635421911255e-05,1,2613.9182195721633,0.0,0.00476973969489336,0.44,-58.40785816080937,5.458033561706543,28,339.8956535296004,0.0,0.0
0.0,0.0,200,2446.450633220289,0.23,-31.4401149378736,-31.4401149378736,29,18321.31860438372,-50.697181932741515,200,2446.450633220289,2400000,18321.31860438372,1,-31.440114937873613,607.7851753549205,0.0,607.7851753549205,-31.4401149378736,3.983213446190348e-06,-31.4401149378736,0.0,-31.4401149378736,0.0,29,-31.4401149378736,29,3526.983825852997,5.300082648318494e-06,29,0.0,9.283296094508842e-06,1,3526.983825852997,0.0,0.0023001099471002817,0.23,-50.697181932741515,5.469640254974365,29,-31.440114937873613,0.0,0.0
0.0,0.0,200,1950.7934297589982,0.315,-0.9492496043211436,-0.9492496043211436,30,19656.9326874503,-57.88213288974595,200,1950.7934297589982,2480000,19656.9326874503,1,-0.9492496043211491,473.3242749560593,0.0,473.3242749560593,-0.9492496043211436,2.360659777878027e-06,-0.9492496043211436,0.0,-0.9492496043211436,0.0,30,-0.9492496043211436,30,3324.6837935701114,1.1721443797796383e-06,30,1.0,3.532804157657665e-06,1,3324.6837935701114,0.0,0.0013234453508630395,0.315,-57.88213288974595,5.475724220275879,30,-0.9492496043211491,1.0,0.0
0.0,0.0,200,2208.9322889598184,0.29,6555.890502114824,6555.890502114824,31,15526.82284007669,-40.37774408885068,200,2208.9322889598184,2560000,15526.82284007669,1,6555.890502114827,549.3077104572561,0.0,549.3077104572561,6555.890502114824,1.0757438531072694e-06,6555.890502114824,0.0,6555.890502114824,0.0,31,6555.890502114824,31,3290.469588343773,-2.2529868601850467e-06,31,0.0,-1.1772430070777773e-06,1,3290.469588343773,0.0,0.0006898641586303711,0.29,-40.37774408885068,5.4742817878723145,31,6555.890502114827,0.0,0.0
0.0,0.0,200,1882.0002895496466,0.33,5450.318414195956,5450.318414195956,32,16501.20268991726,-57.262650132257825,200,1882.0002895496466,2640000,16501.20268991726,1,5450.3184141959555,477.12255737449567,0.0,477.12255737449567,5450.318414195956,1.085689291357994e-06,5450.318414195956,0.0,5450.318414195956,0.0,32,5450.318414195956,32,3067.0230639282527,1.0028493306890596e-05,32,0.0,1.111418259824859e-05,1,3067.0230639282527,0.0,0.0006411955109797418,0.33,-57.262650132257825,5.489943027496338,32,5450.3184141959555,0.0,0.0
0.0,0.0,200,2319.9154963521546,0.25,1430.001225715191,1430.001225715191,33,13936.04901677351,-52.43340440506948,200,2319.9154963521546,2720000,13936.04901677351,1,1430.0012257151905,571.2075597303518,0.0,571.2075597303518,1430.001225715191,2.0751667761942372e-07,1430.001225715191,0.0,1430.001225715191,0.0,33,1430.001225715191,33,3296.478150357459,-8.803564924164675e-06,33,0.0,-8.596048246545251e-06,1,3296.478150357459,0.0,0.0001443892833776772,0.25,-52.43340440506948,5.474136829376221,33,1430.0012257151905,0.0,0.0
0.0,0.0,200,2265.3974916147995,0.25,7326.525248991859,7326.525248991859,34,14575.218108097,-52.65955408768962,200,2265.3974916147995,2800000,14575.218108097,1,7326.525248991858,552.4306975549115,0.0,552.4306975549115,7326.525248991859,2.1477380869328044e-06,7326.525248991859,0.0,7326.525248991859,0.0,34,7326.525248991859,34,3375.094401352467,1.4552880202245433e-05,34,0.0,1.6700618289178237e-05,1,3375.094401352467,0.0,0.0012169390683993697,0.25,-52.65955408768962,5.496243953704834,34,7326.525248991858,0.0,0.0
0.0,0.0,200,2724.085044987142,0.19,4358.118625242807,4358.118625242807,35,14345.868716794517,-49.911605770709244,200,2724.085044987142,2880000,14345.868716794517,1,4358.118625242812,662.2942713370695,0.0,662.2942713370695,4358.118625242807,1.9268054529675283e-07,4358.118625242807,0.0,4358.118625242807,0.0,35,4358.118625242807,35,3487.9158305425394,2.7463693186291493e-07,35,0.0,4.6731747715966776e-07,1,3487.9158305425394,0.0,0.00013544711691793054,0.19,-49.911605770709244,5.496430397033691,35,4358.118625242812,0.0,0.0
0.0,0.0,200,2526.795798947618,0.26,-27.054555581846916,-27.054555581846916,36,17954.476635204217,-50.70404554344255,200,2526.795798947618,2960000,17954.476635204217,1,-27.054555581846916,640.1301412588955,0.0,640.1301412588955,-27.054555581846916,3.28368059854256e-07,-27.054555581846916,0.0,-27.054555581846916,0.0,36,-27.054555581846916,36,3564.8285108026444,2.0700160803244216e-06,36,0.0,2.3983841401786776e-06,1,3564.8285108026444,0.0,0.00023038654762785882,0.26,-50.70404554344255,5.501465320587158,36,-27.054555581846916,0.0,0.0
0.0,0.0,200,2524.8314316436486,0.24,9909.157362371343,9909.157362371343,37,15418.794661756661,-48.67670180660705,200,2524.8314316436486,3040000,15418.794661756661,1,9909.157362371354,627.250243162549,0.0,627.250243162549,9909.157362371343,5.570764187723398e-07,9909.157362371343,0.0,9909.157362371343,0.0,37,9909.157362371343,37,3594.7979117052096,-4.082325176568702e-06,37,0.0,-3.525248757796362e-06,1,3594.7979117052096,0.0,0.0003270391025580466,0.24,-48.67670180660705,5.493972301483154,37,9909.157362371354,0.0,0.0
0.0,0.0,200,2567.680262274832,0.265,-20.151732352107437,-20.151732352107437,38,18622.142198627997,-50.0798267902974,200,2567.680262274832,3120000,18622.142198627997,1,-20.15173235210744,643.1058552355903,0.0,643.1058552355903,-20.151732352107437,8.449592314718757e-07,-20.151732352107437,0.0,-20.151732352107437,0.0,38,-20.151732352107437,38,3555.0787005128304,-8.382293344766367e-06,38,0.0,-7.5373341132944915e-06,1,3555.0787005128304,0.0,0.0005680184694938362,0.265,-50.0798267902974,5.483434200286865,38,-20.15173235210744,0.0,0.0
0.0,0.0,200,2410.2333673114317,0.285,-40.00661053106892,-40.00661053106892,39,15269.987066280539,-49.87878743900473,200,2410.2333673114317,3200000,15269.987066280539,1,-40.00661053106892,606.7919517849177,0.0,606.7919517849177,-40.00661053106892,7.904072845121846e-06,-40.00661053106892,0.0,-40.00661053106892,0.0,39,-40.00661053106892,39,3458.813389085601,-5.008688458474353e-05,39,1.0,-4.2182811739621684e-05,1,3458.813389085601,0.0,0.004298624582588673,0.285,-49.87878743900473,5.437207221984863,39,-40.00661053106892,1.0,0.0
0.0,0.0,200,3257.214724335575,0.3,9367.77636938254,9367.77636938254,40,16257.038755693135,-50.63967186439903,200,3257.214724335575,3280000,16257.038755693135,1,9367.77636938254,818.687167504,0.0,818.687167504,9367.77636938254,4.2402598410262726e-07,9367.77636938254,0.0,9367.77636938254,0.0,40,9367.77636938254,40,4171.864097410059,-6.865585419291165e-06,40,0.0,-6.4415594351885375e-06,1,4171.864097410059,0.0,0.00030120403971523046,0.3,-50.63967186439903,5.425447463989258,40,9367.77636938254,0.0,0.0
0.0,0.0,200,3823.8172542144325,0.27,3774.8114382568165,3774.8114382568165,41,18753.988231222807,-45.78872240195677,200,3823.8172542144325,3360000,18753.988231222807,1,3774.8114382568147,961.1518484327294,0.0,961.1518484327294,3774.8114382568165,2.738499915722059e-08,3774.8114382568165,0.0,3774.8114382568165,0.0,41,3774.8114382568165,41,4510.148656073625,1.52304460243613e-06,41,0.0,1.5504296015933505e-06,1,4510.148656073625,0.0,1.9349427020642906e-05,0.27,-45.78872240195677,5.425980567932129,41,3774.8114382568147,0.0,0.0
0.0,0.0,200,3409.070707878753,0.255,9458.385649360684,9458.385649360684,42,19197.718962194755,-42.2964109287797,200,3409.070707878753,3440000,19197.718962194755,1,9458.385649360676,879.3611462651761,0.0,879.3611462651761,9458.385649360684,3.668274075607769e-07,9458.385649360684,0.0,9458.385649360684,0.0,42,9458.385649360684,42,4301.549477360414,4.60953970105038e-06,42,0.0,4.976367108611157e-06,1,4301.549477360414,0.0,0.00025935101439245045,0.255,-42.2964109287797,5.435066223144531,42,9458.385649360676,0.0,0.0
0.0,0.0,200,2947.239866697184,0.305,3676.996270375654,3676.996270375654,43,19703.38113983711,-45.21005880035389,200,2947.239866697184,3520000,19703.38113983711,1,3676.9962703756523,777.1537772951403,0.0,777.1537772951403,3676.996270375654,1.508851710241288e-07,3676.996270375654,0.0,3676.996270375654,0.0,43,3676.996270375654,43,4399.5134052858775,-8.834655091050081e-06,43,0.0,-8.683769920025952e-06,1,4399.5134052858775,0.0,0.0001064865937223658,0.305,-45.21005880035389,5.420736789703369,43,3676.9962703756523,0.0,0.0
0.0,0.0,200,3103.8380116673625,0.27,8324.937993119895,8324.937993119895,44,16716.602402570756,-45.18009807669597,200,3103.8380116673625,3600000,16716.602402570756,1,8324.937993119893,832.5996382705542,0.0,832.5996382705542,8324.937993119895,1.8842547433450818e-07,8324.937993119895,0.0,8324.937993119895,0.0,44,8324.937993119895,44,3745.0090333081357,4.8107976908795536e-06,44,0.0,4.999223165214062e-06,1,3745.0090333081357,0.0,0.00013391842367127538,0.27,-45.18009807669597,5.4296345710754395,44,8324.937993119893,0.0,0.0
0.0,0.0,200,3536.7652613714513,0.32,-11.447274440558624,-11.447274440558624,45,17391.24786324946,-46.36131070711945,200,3536.7652613714513,3680000,17391.24786324946,1,-11.447274440558623,935.5698541696233,0.0,935.5698541696233,-11.447274440558624,5.0136577556259e-08,-11.447274440558624,0.0,-11.447274440558624,0.0,45,-11.447274440558624,45,4418.095764952471,2.70151895165327e-06,45,1.0,2.751655529209529e-06,1,4418.095764952471,0.0,3.544571154634468e-05,0.32,-46.36131070711945,5.430837154388428,45,-11.447274440558623,1.0,0.0
