coffee-button-v1/MaxReturn,MetaTest/Average/MinReturn,coffee-button-v1/TerminationRate,MetaTest/coffee-button-v1/TerminationRate,MetaTest/Average/AverageReturn,Average/TerminationRate,MetaTest/Average/TerminationRate,Average/Iteration,GaussianMLPPolicy/LossAfter,MetaTest/coffee-button-v1/AverageDiscountedReturn,MetaTest/Average/SuccessRate,MetaTest/Average/StdReturn,GaussianMLPPolicy/LossBefore,coffee-button-v1/AverageReturn,GaussianMLPPolicy/Entropy,MetaTest/coffee-button-v1/NumEpisodes,MetaTest/coffee-button-v1/AverageReturn,Average/StdReturn,MetaTest/coffee-button-v1/MaxReturn,MetaTest/coffee-button-v1/Iteration,Average/MaxReturn,coffee-button-v1/SuccessRate,MetaTest/coffee-button-v1/StdReturn,MetaTest/Average/Iteration,MetaTest/Average/NumEpisodes,MetaTest/coffee-button-v1/SuccessRate,MetaTest/Average/MaxReturn,Average/NumEpisodes,coffee-button-v1/MinReturn,GaussianMLPPolicy/KLAfter,Iteration,Average/AverageDiscountedReturn,coffee-button-v1/Iteration,GaussianMLPPolicy/KLBefore,Average/SuccessRate,coffee-button-v1/NumEpisodes,GaussianMLPPolicy/dLoss,coffee-button-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/coffee-button-v1/MinReturn,Average/AverageReturn,Average/MinReturn,TotalEnvSteps,coffee-button-v1/StdReturn
120913.713654478,15470.577516482448,0.0,0.0,15470.577516482448,0.0,0.0,46,-1.7194488464156166e-06,15470.577516482457,0.0,0.0,-1.7088805179810151e-06,17012.86767985749,5.604628562927246,1,15470.577516482448,24186.917231720476,15470.577516482448,46,120913.713654478,0.27,0.0,46,1,0.0,15470.577516482448,200,-43.73450868975585,7.45096622267738e-06,46,8061.24371954447,46,0.0,0.27,200,1.0568328434601426e-08,8061.24371954447,15470.577516482457,15470.577516482448,17012.86767985749,-43.73450868975585,3760000,24186.917231720476
160910.90463439634,20470.140000512776,0.0,0.0,20470.140000512776,0.0,0.0,47,-2.360519602007116e-06,20470.140000512765,1.0,0.0,-2.3414118004438933e-06,15084.023590929792,5.6034932136535645,1,20470.140000512776,25187.735671456743,20470.140000512776,47,160910.90463439634,0.26,0.0,47,1,1.0,20470.140000512776,200,-48.10629535505832,1.3488189324561972e-05,47,7255.010260684631,47,0.0,0.26,200,1.9107801563222893e-08,7255.010260684631,20470.140000512765,20470.140000512776,15084.023590929792,-48.10629535505832,3840000,25187.735671456743
293630.7076565605,22718.725247735398,0.0,0.0,22718.725247735398,0.0,0.0,48,-5.607793696071894e-07,22718.725247735394,0.0,0.0,-5.404907028605521e-07,20873.368407050177,5.603274345397949,1,22718.725247735398,39560.82253118037,22718.725247735398,48,293630.7076565605,0.345,0.0,48,1,0.0,22718.725247735398,200,-45.584426150949916,1.432579847460147e-05,48,9118.58467132365,48,0.0,0.345,200,2.0288666746637318e-08,9118.58467132365,22718.725247735394,22718.725247735398,20873.368407050177,-45.584426150949916,3920000,39560.82253118037
264980.7640777806,39632.89682813827,0.0,0.0,39632.89682813827,0.0,0.0,49,1.741081860018312e-06,39632.8968281383,1.0,0.0,1.7451453686589957e-06,17667.564512716104,5.60393762588501,1,39632.89682813827,31367.142087087963,39632.89682813827,49,264980.7640777806,0.28,0.0,49,1,1.0,39632.89682813827,200,-49.29481627854675,2.867407147277845e-06,49,7941.315391740966,49,0.0,0.28,200,4.063508640683722e-09,7941.315391740966,39632.8968281383,39632.89682813827,17667.564512716104,-49.29481627854675,4000000,31367.142087087963
175795.67335733635,22356.678977884436,0.0,0.0,22356.678977884436,0.0,0.0,50,-3.8219997122723726e-07,22356.678977884432,0.0,0.0,-3.7670781694032485e-07,20269.277531425505,5.603769302368164,1,22356.678977884436,33719.17543881789,22356.678977884436,50,175795.67335733635,0.22,0.0,50,1,0.0,22356.678977884436,200,-45.33912964635179,3.898706381733064e-06,50,8881.831589529571,50,0.0,0.22,200,5.49215428691241e-09,8881.831589529571,22356.678977884432,22356.678977884436,20269.277531425505,-45.33912964635179,4080000,33719.17543881789
279365.43658336496,24509.11283037529,0.0,0.0,24509.11283037529,0.0,0.0,51,7.524639045186632e-07,24509.112830375278,0.0,0.0,7.551001317551709e-07,20201.42574345814,5.6040472984313965,1,24509.11283037529,39699.34418578242,24509.11283037529,51,279365.43658336496,0.39,0.0,51,1,0.0,24509.11283037529,200,-46.222358354729494,1.8555567748990143e-06,51,8702.120638061338,51,0.0,0.39,200,2.6362272365076933e-09,8702.120638061338,24509.112830375278,24509.11283037529,20201.42574345814,-46.222358354729494,4160000,39699.34418578242
220231.70740200952,-25.27765431909279,0.0,0.0,-25.27765431909279,0.0,0.0,52,-2.45046805957827e-07,-25.277654319092804,0.0,0.0,-2.403710936960124e-07,20605.130588998192,5.603950500488281,1,-25.27765431909279,35278.26670860439,-25.27765431909279,52,220231.70740200952,0.275,0.0,52,1,0.0,-25.27765431909279,200,-42.233862877644476,3.2851069136086153e-06,52,9109.51218639771,52,0.0,0.275,200,4.675712261814624e-09,9109.51218639771,-25.277654319092804,-25.27765431909279,20605.130588998192,-42.233862877644476,4240000,35278.26670860439
224468.29694297485,19196.136705977733,0.0,0.0,19196.136705977733,0.0,0.0,53,-1.5720188457635231e-06,19196.13670597773,0.0,0.0,-1.5646616020603688e-06,20426.945872817334,5.603027820587158,1,19196.136705977733,32214.25876183916,19196.136705977733,53,224468.29694297485,0.305,0.0,53,1,0.0,19196.136705977733,200,-47.85527485153449,5.2043606046936475e-06,53,8744.962350936717,53,0.0,0.305,200,7.357243703154381e-09,8744.962350936717,19196.13670597773,19196.136705977733,20426.945872817334,-47.85527485153449,4320000,32214.25876183916
335758.0104994341,150250.86538867405,0.0,0.0,150250.86538867405,0.0,0.0,54,-1.4440976769947156e-07,150250.86538867422,1.0,0.0,-1.3944153920419922e-07,23213.33360513019,5.602956295013428,1,150250.86538867405,42691.59982821654,150250.86538867405,54,335758.0104994341,0.365,0.0,54,1,1.0,150250.86538867405,200,-49.383623178947275,3.482514102870482e-06,54,9900.234013698324,54,0.0,0.365,200,4.968228495272342e-09,9900.234013698324,150250.86538867422,150250.86538867405,23213.33360513019,-49.383623178947275,4400000,42691.59982821654
269774.98313946015,-22.121807514571152,0.0,0.0,-22.121807514571152,0.0,0.0,55,-1.8014613942796132e-06,-22.121807514571138,0.0,0.0,-1.7974807633436285e-06,21763.691573739103,5.602287769317627,1,-22.121807514571152,41102.59353004705,-22.121807514571152,55,269774.98313946015,0.305,0.0,55,1,0.0,-22.121807514571152,200,-49.2369535486896,2.817320819303859e-06,55,9293.049046682216,55,0.0,0.305,200,3.980630935984664e-09,9293.049046682216,-22.121807514571138,-22.121807514571152,21763.691573739103,-49.2369535486896,4480000,41102.59353004705
145302.77534042954,-17.79933271503233,0.0,0.0,-17.79933271503233,0.0,0.0,56,-1.0660703537723748e-06,-17.799332715032328,1.0,0.0,-1.0614278380671749e-06,18310.82147221611,5.601844310760498,1,-17.79933271503233,28883.571947244276,-17.79933271503233,56,145302.77534042954,0.37,0.0,56,1,1.0,-17.79933271503233,200,-50.406746968273566,3.2624825507809874e-06,56,8169.543875507732,56,0.0,0.37,200,4.642515705199912e-09,8169.543875507732,-17.799332715032328,-17.79933271503233,18310.82147221611,-50.406746968273566,4560000,28883.571947244276
175146.87608091862,16080.31766714615,0.0,0.0,16080.31766714615,0.0,0.0,57,1.0213813084192225e-06,16080.317667146144,0.0,0.0,1.0231352689515916e-06,19205.090776918583,5.60230016708374,1,16080.31766714615,30729.429359486334,16080.31766714615,57,175146.87608091862,0.275,0.0,57,1,0.0,16080.31766714615,200,-48.54941369855966,1.2388931054374552e-06,57,8770.731096212507,57,0.0,0.275,200,1.7539605323690921e-09,8770.731096212507,16080.317667146144,16080.31766714615,19205.090776918583,-48.54941369855966,4640000,30729.429359486334
288099.48223819776,2576.6256617354666,0.0,0.0,2576.6256617354666,0.0,0.0,58,-8.002461981959641e-08,2576.6256617354675,0.0,0.0,-7.869166296359253e-08,20812.801915914275,5.6022562980651855,1,2576.6256617354666,37299.76869688888,2576.6256617354666,58,288099.48223819776,0.315,0.0,58,1,0.0,2576.6256617354666,200,-45.67057955274236,9.324114103037573e-07,58,9163.160382755914,58,0.0,0.315,200,1.3329568560038751e-09,9163.160382755914,2576.6256617354675,2576.6256617354666,20812.801915914275,-45.67057955274236,4720000,37299.76869688888
191101.2202067407,39771.16758680422,0.0,0.0,39771.16758680422,0.0,0.0,59,4.4623433836932236e-07,39771.16758680422,0.0,0.0,4.545688057078223e-07,18481.829399882197,5.602447032928467,1,39771.16758680422,29959.327106866047,39771.16758680422,59,191101.2202067407,0.265,0.0,59,1,0.0,39771.16758680422,200,-48.734512067946895,5.889653493795777e-06,59,8562.407895041804,59,0.0,0.265,200,8.334467338499962e-09,8562.407895041804,39771.16758680422,39771.16758680422,18481.829399882197,-48.734512067946895,4800000,29959.327106866047
280218.9869227381,11159.76400039905,0.0,0.0,11159.76400039905,0.0,0.0,60,3.031353571714135e-06,11159.764000399051,0.0,0.0,3.045139237656258e-06,15639.525964234972,5.604102611541748,1,11159.76400039905,28888.1585903836,11159.76400039905,60,280218.9869227381,0.305,0.0,60,1,0.0,11159.76400039905,200,-48.518665349842244,9.736098945722915e-06,60,7254.731754769355,60,0.0,0.305,200,1.378566594212316e-08,7254.731754769355,11159.764000399051,11159.76400039905,15639.525964234972,-48.518665349842244,4880000,28888.1585903836
199766.9843237537,-21.097762443681503,0.0,0.0,-21.097762443681503,0.0,0.0,61,6.862565555820765e-07,-21.0977624436815,1.0,0.0,6.886972414577031e-07,22444.01355143791,5.604403018951416,1,-21.097762443681503,32577.539147014842,-21.097762443681503,61,199766.9843237537,0.36,0.0,61,1,1.0,-21.097762443681503,200,-44.006411212594585,1.7335507891402813e-06,61,10320.503489638411,61,0.0,0.36,200,2.4406858756265137e-09,10320.503489638411,-21.0977624436815,-21.097762443681503,22444.01355143791,-44.006411212594585,4960000,32577.539147014842
218718.0876952007,8177.208956138184,0.0,0.0,8177.208956138184,0.0,0.0,62,-2.7799566737485293e-07,8177.2089561381845,1.0,0.0,-2.7500573196448386e-07,18965.864756558254,5.604311943054199,1,8177.208956138184,30528.98793721176,8177.208956138184,62,218718.0876952007,0.29,0.0,62,1,1.0,8177.208956138184,200,-50.766271311316665,2.1123526039446006e-06,62,8623.164340148747,62,0.0,0.29,200,2.989935410369071e-09,8623.164340148747,8177.2089561381845,8177.208956138184,18965.864756558254,-50.766271311316665,5040000,30528.98793721176
198713.48463976342,45507.337922040984,0.0,0.0,45507.337922040984,0.0,0.0,63,-1.2226546175497788e-07,45507.33792204099,0.0,0.0,-1.1742848471385514e-07,20825.319869807525,5.604247093200684,1,45507.337922040984,30636.175448404403,45507.337922040984,63,198713.48463976342,0.355,0.0,63,1,0.0,45507.337922040984,200,-42.438379324601904,3.4107197279809043e-06,63,8855.608514384616,63,0.0,0.355,200,4.836977041122736e-09,8855.608514384616,45507.33792204099,45507.337922040984,20825.319869807525,-42.438379324601904,5120000,30636.175448404403
211476.37538858136,-25.40870820957187,0.0,0.0,-25.40870820957187,0.0,0.0,64,5.477615445670381e-07,-25.408708209571888,0.0,0.0,5.508629215000838e-07,22555.482906165314,5.604586601257324,1,-25.40870820957187,38205.45531686062,-25.40870820957187,64,211476.37538858136,0.3,0.0,64,1,0.0,-25.40870820957187,200,-50.03401428321643,2.199492428189842e-06,64,9908.05058839374,64,0.0,0.3,200,3.1013769330456853e-09,9908.05058839374,-25.408708209571888,-25.40870820957187,22555.482906165314,-50.03401428321643,5200000,38205.45531686062
193828.65909636448,73042.30531386058,0.0,0.0,73042.30531386058,0.0,0.0,65,-1.4356892563682777e-07,73042.30531386065,1.0,0.0,-1.402147944418175e-07,19360.12663846982,5.604512691497803,1,73042.30531386058,33532.57227144303,73042.30531386058,65,193828.65909636448,0.35,0.0,65,1,1.0,73042.30531386058,200,-52.03640368554559,2.3674097064940725e-06,65,8539.8220182331,65,0.0,0.35,200,3.354131195010268e-09,8539.8220182331,73042.30531386065,73042.30531386058,19360.12663846982,-52.03640368554559,5280000,33532.57227144303
237490.01665763138,32692.711588786067,0.0,0.0,32692.711588786067,0.0,0.0,66,7.312351613109058e-07,32692.71158878606,0.0,0.0,7.390269161078322e-07,22402.683799060032,5.604774475097656,1,32692.711588786067,35999.80619427913,32692.711588786067,66,237490.01665763138,0.29,0.0,66,1,0.0,32692.711588786067,200,-46.86701777231339,5.499151029653149e-06,66,9858.784597690748,66,0.0,0.29,200,7.791754796926398e-09,9858.784597690748,32692.71158878606,32692.711588786067,22402.683799060032,-46.86701777231339,5360000,35999.80619427913
225066.96961372046,-24.91172508185222,0.0,0.0,-24.91172508185222,0.0,0.0,67,-1.2326211162871914e-09,-24.91172508185223,1.0,0.0,2.2912274300068702e-09,23061.716345101177,5.604774475097656,1,-24.91172508185222,35488.23623207541,-24.91172508185222,67,225066.96961372046,0.325,0.0,67,1,1.0,-24.91172508185222,200,-43.630785989489645,2.4843170649546664e-06,67,10602.46979650131,67,0.0,0.325,200,3.5238485462940616e-09,10602.46979650131,-24.91172508185223,-24.91172508185222,23061.716345101177,-43.630785989489645,5440000,35488.23623207541
176270.26158292525,-17.85571305747766,0.0,0.0,-17.85571305747766,0.0,0.0,68,-7.440479521392263e-07,-17.855713057477647,1.0,0.0,-7.286843128895271e-07,18248.48152981768,5.604337215423584,1,-17.85571305747766,29556.9943175991,-17.85571305747766,68,176270.26158292525,0.25,0.0,68,1,1.0,-17.85571305747766,200,-46.752343799170355,1.0872396160266362e-05,68,8083.581566152475,68,0.0,0.25,200,1.536363924969919e-08,8083.581566152475,-17.855713057477647,-17.85571305747766,18248.48152981768,-46.752343799170355,5520000,29556.9943175991
206317.90238107552,-40.71139507503667,0.0,0.0,-40.71139507503667,0.0,0.0,69,-1.4152544736134587e-07,-40.71139507503665,0.0,0.0,-1.3931689579749218e-07,20386.695380968536,5.6042866706848145,1,-40.71139507503667,33765.78860840516,-40.71139507503667,69,206317.90238107552,0.37,0.0,69,1,0.0,-40.71139507503667,200,-42.00839171565525,1.5492236116187996e-06,69,8837.188697150916,69,0.0,0.37,200,2.208551563853689e-09,8837.188697150916,-40.71139507503665,-40.71139507503667,20386.695380968536,-42.00839171565525,5600000,33765.78860840516
284694.65170787595,13744.97278919678,0.0,0.0,13744.97278919678,0.0,0.0,70,-1.3227827366790734e-06,13744.972789196774,0.0,0.0,-1.3193996437621536e-06,25678.440766998687,5.603713035583496,1,13744.97278919678,43004.73602948895,13744.97278919678,70,284694.65170787595,0.295,0.0,70,1,0.0,13744.97278919678,200,-48.62243839237295,2.3725267510599224e-06,70,10970.873509691637,70,0.0,0.295,200,3.38309291691985e-09,10970.873509691637,13744.972789196774,13744.97278919678,25678.440766998687,-48.62243839237295,5680000,43004.73602948895
150561.70661148132,-22.77341381818199,0.0,0.0,-22.77341381818199,0.0,0.0,71,-1.2316188531258376e-06,-22.773413818181986,1.0,0.0,-1.2287297295188182e-06,18630.977100227585,5.60326623916626,1,-22.77341381818199,26555.9613527024,-22.77341381818199,71,150561.70661148132,0.27,0.0,71,1,1.0,-22.77341381818199,200,-48.444643269816474,2.04753860089113e-06,71,9141.544777655377,71,0.0,0.27,200,2.889123607019428e-09,9141.544777655377,-22.773413818181986,-22.77341381818199,18630.977100227585,-48.444643269816474,5760000,26555.9613527024
223329.72643316034,-21.08959792311113,0.0,0.0,-21.08959792311113,0.0,0.0,72,-1.632786052141455e-06,-21.089597923111132,0.0,0.0,-1.629414896342496e-06,22156.05375334386,5.602081298828125,1,-21.08959792311113,35957.24676588499,-21.08959792311113,72,223329.72643316034,0.375,0.0,72,1,0.0,-21.08959792311113,200,-48.56028945505366,2.368152763665421e-06,72,9679.750974924176,72,0.0,0.375,200,3.37115579895908e-09,9679.750974924176,-21.089597923111132,-21.08959792311113,22156.05375334386,-48.56028945505366,5840000,35957.24676588499
235978.18154815264,6678.511927551882,0.0,0.0,6678.511927551882,0.0,0.0,73,8.908195781032191e-08,6678.511927551877,0.0,0.0,1.300400356285536e-07,22983.236398655383,5.602209091186523,1,6678.511927551882,34580.650960048464,6678.511927551882,73,235978.18154815264,0.38,0.0,73,1,0.0,6678.511927551882,200,-45.76722780620082,2.8927664970979095e-05,73,10057.538230112817,73,0.0,0.38,200,4.0958077818231686e-08,10057.538230112817,6678.511927551877,6678.511927551882,22983.236398655383,-45.76722780620082,5920000,34580.650960048464
233916.80243404122,-17.136887451183455,0.0,0.0,-17.136887451183455,0.0,0.0,74,8.246932452493638e-07,-17.136887451183455,1.0,0.0,8.264127018264844e-07,22723.288377104993,5.602515697479248,1,-17.136887451183455,40123.809209220366,-17.136887451183455,74,233916.80243404122,0.315,0.0,74,1,1.0,-17.136887451183455,200,-52.437292456666945,1.2022189821436768e-06,74,9836.691862867498,74,0.0,0.315,200,1.7194565771205816e-09,9836.691862867498,-17.136887451183455,-17.136887451183455,22723.288377104993,-52.437292456666945,6000000,40123.809209220366
148672.7894354878,-20.417743453906407,0.0,0.0,-20.417743453906407,0.0,0.0,75,2.9224048603282426e-07,-20.41774345390641,0.0,0.0,2.9409784474410117e-07,20135.213769285663,5.602684497833252,1,-20.417743453906407,32022.609108320725,-20.417743453906407,75,148672.7894354878,0.37,0.0,75,1,0.0,-20.417743453906407,200,-46.25198618959705,1.3092101198708406e-06,75,9253.411563154274,75,0.0,0.37,200,1.8573587112769019e-09,9253.411563154274,-20.41774345390641,-20.417743453906407,20135.213769285663,-46.25198618959705,6080000,32022.609108320725
179956.8923751211,-34.64385088573603,0.0,0.0,-34.64385088573603,0.0,0.0,76,-1.8505753018871474e-07,-34.643850885736015,0.0,0.0,-1.82486971311846e-07,23066.14432130768,5.602575778961182,1,-34.64385088573603,34338.7058411122,-34.64385088573603,76,179956.8923751211,0.375,0.0,76,1,0.0,-34.64385088573603,200,-51.492514365082805,1.8196424207417294e-06,76,10648.131410677526,76,0.0,0.375,200,2.570558876868745e-09,10648.131410677526,-34.643850885736015,-34.64385088573603,23066.14432130768,-51.492514365082805,6160000,34338.7058411122
156813.864363497,173744.44007059804,0.0,0.0,173744.44007059804,0.0,0.0,77,-2.2382891984307207e-07,173744.4400705981,1.0,0.0,-2.2282770828496723e-07,20329.677051186594,5.6025004386901855,1,173744.44007059804,29019.9414230694,173744.44007059804,77,156813.864363497,0.28,0.0,77,1,1.0,173744.44007059804,200,-44.185181273946164,6.857235916868376e-07,77,9388.66708148175,77,0.0,0.28,200,1.001211558104842e-09,9388.66708148175,173744.4400705981,173744.44007059804,20329.677051186594,-44.185181273946164,6240000,29019.9414230694
186590.18593505025,-24.847025645529683,0.0,0.0,-24.847025645529683,0.0,0.0,78,-2.715998448366008e-07,-24.847025645529662,1.0,0.0,-2.699700871744426e-07,23362.506601708792,5.6022467613220215,1,-24.847025645529683,37685.25654009205,-24.847025645529683,78,186590.18593505025,0.365,0.0,78,1,1.0,-24.847025645529683,200,-51.20194377619734,1.1711074421327794e-06,78,9799.469098307169,78,0.0,0.365,200,1.6297576621582266e-09,9799.469098307169,-24.847025645529662,-24.847025645529683,23362.506601708792,-51.20194377619734,6320000,37685.25654009205
157543.13578012885,-21.847932386747086,0.0,0.0,-21.847932386747086,0.0,0.0,79,-8.584896704633138e-07,-21.847932386747093,0.0,0.0,-8.529925139555417e-07,15228.884683016175,5.601918697357178,1,-21.847932386747086,24954.78814936953,-21.847932386747086,79,157543.13578012885,0.285,0.0,79,1,0.0,-21.847932386747086,200,-47.33843961195135,3.881248630932532e-06,79,7026.318754938226,79,0.0,0.285,200,5.497156507772161e-09,7026.318754938226,-21.847932386747093,-21.847932386747086,15228.884683016175,-47.33843961195135,6400000,24954.78814936953
303956.64636256127,231661.66251317394,0.0,0.0,231661.66251317394,0.0,0.0,80,-8.575815257927388e-08,231661.66251317412,1.0,0.0,-8.413037733134843e-08,24582.21547471147,5.6018877029418945,1,231661.66251317394,39121.626506690416,231661.66251317394,80,303956.64636256127,0.31,0.0,80,1,1.0,231661.66251317394,200,-47.36492455805082,1.1284712400083663e-06,80,10879.373885200865,80,0.0,0.31,200,1.627775247925456e-09,10879.373885200865,231661.66251317412,231661.66251317394,24582.21547471147,-47.36492455805082,6480000,39121.626506690416
206805.3398991513,155481.1199090684,0.0,0.0,155481.1199090684,0.0,0.0,81,-3.9247214544957387e-07,155481.11990906828,1.0,0.0,-3.91230827290201e-07,20504.034957864773,5.6017374992370605,1,155481.1199090684,31916.001911669195,155481.1199090684,81,206805.3398991513,0.31,0.0,81,1,1.0,155481.1199090684,200,-46.64620235345945,9.029995453602169e-07,81,9041.41640913357,81,0.0,0.31,200,1.241318159372895e-09,9041.41640913357,155481.11990906828,155481.1199090684,20504.034957864773,-46.64620235345945,6560000,31916.001911669195
196612.4875869378,-18.699941221427544,0.0,0.0,-18.699941221427544,0.0,0.0,82,4.7518057044726447e-07,-18.699941221427544,1.0,0.0,4.76354443890159e-07,20682.199259548845,5.6019134521484375,1,-18.699941221427544,35317.78588300315,-18.699941221427544,82,196612.4875869378,0.34,0.0,82,1,1.0,-18.699941221427544,200,-52.14483571228215,8.376740652238368e-07,82,9194.285866256618,82,0.0,0.34,200,1.1738734428945463e-09,9194.285866256618,-18.699941221427544,-18.699941221427544,20682.199259548845,-52.14483571228215,6640000,35317.78588300315
197428.41962615628,-17.48208627409124,0.0,0.0,-17.48208627409124,0.0,0.0,83,-2.1405296593002276e-06,-17.48208627409123,1.0,0.0,-2.1358926005632384e-06,19775.30021281956,5.600080490112305,1,-17.48208627409124,34093.66472179136,-17.48208627409124,83,197428.41962615628,0.295,0.0,83,1,1.0,-17.48208627409124,200,-53.428846916943456,3.2557261420151917e-06,83,9065.749215853746,83,0.0,0.295,200,4.637058736989275e-09,9065.749215853746,-17.48208627409123,-17.48208627409124,19775.30021281956,-53.428846916943456,6720000,34093.66472179136
240657.2022311892,-16.236689910718802,0.0,0.0,-16.236689910718802,0.0,0.0,84,-3.6647182355409313e-07,-16.2366899107188,0.0,0.0,-3.628755109730264e-07,26964.619125787773,5.5998992919921875,1,-16.236689910718802,42981.502022140834,-16.236689910718802,84,240657.2022311892,0.385,0.0,84,1,0.0,-16.236689910718802,200,-48.710020955753784,2.5344997993670404e-06,84,11313.742219905002,84,0.0,0.385,200,3.5963125810667407e-09,11313.742219905002,-16.2366899107188,-16.236689910718802,26964.619125787773,-48.710020955753784,6800000,42981.502022140834
253235.61492100853,25934.959797188443,0.0,0.0,25934.959797188443,0.0,0.0,85,1.7580903204361675e-06,25934.959797188472,0.0,0.0,1.7615677734283963e-06,22002.0658535548,5.601280689239502,1,25934.959797188443,37926.24282960688,25934.959797188443,85,253235.61492100853,0.33,0.0,85,1,0.0,25934.959797188443,200,-51.82523801629942,2.4598418804089306e-06,85,9416.10443804753,85,0.0,0.33,200,3.477452992228791e-09,9416.10443804753,25934.959797188472,25934.959797188443,22002.0658535548,-51.82523801629942,6880000,37926.24282960688
253060.4934058048,-34.210491350516854,0.0,0.0,-34.210491350516854,0.0,0.0,86,-7.158008656915626e-07,-34.21049135051683,0.0,0.0,-7.133597250685852e-07,21196.196912947125,5.600983619689941,1,-34.210491350516854,33035.32173534494,-34.210491350516854,86,253060.4934058048,0.345,0.0,86,1,0.0,-34.210491350516854,200,-43.53715963191598,1.7204895357281202e-06,86,9784.402944504485,86,0.0,0.345,200,2.4411406229774e-09,9784.402944504485,-34.21049135051683,-34.210491350516854,21196.196912947125,-43.53715963191598,6960000,33035.32173534494
250289.82764852926,-30.04930300168907,0.0,0.0,-30.04930300168907,0.0,0.0,87,-5.713091582038032e-07,-30.049303001689054,0.0,0.0,-5.708043886443193e-07,21595.827825711556,5.600532054901123,1,-30.04930300168907,36083.54749729565,-30.04930300168907,87,250289.82764852926,0.32,0.0,87,1,0.0,-30.04930300168907,200,-41.89103234876389,3.476758081433218e-07,87,9702.269686200596,87,0.0,0.32,200,5.047695594839752e-10,9702.269686200596,-30.049303001689054,-30.04930300168907,21595.827825711556,-41.89103234876389,7040000,36083.54749729565
204725.46465970922,-17.29673350488024,0.0,0.0,-17.29673350488024,0.0,0.0,88,-6.921757449163124e-05,-17.296733504880237,1.0,0.0,0.00015570335381198674,24602.037040637806,5.6136651039123535,1,-17.29673350488024,37555.5797460059,-17.29673350488024,88,204725.46465970922,0.31,0.0,88,1,1.0,-17.29673350488024,200,-51.8753984889721,0.008855721913278103,88,10920.845945252948,88,0.0,0.31,200,0.00022492092830361798,10920.845945252948,-17.296733504880237,-17.29673350488024,24602.037040637806,-51.8753984889721,7120000,37555.5797460059
235221.60791235528,-20.564061919477503,0.0,0.0,-20.564061919477503,0.0,0.0,89,-7.868105171837669e-07,-20.564061919477513,0.0,0.0,-7.855234116505017e-07,20162.66199625229,5.613018989562988,1,-20.564061919477503,36071.53015765959,-20.564061919477503,89,235221.60791235528,0.55,0.0,89,1,0.0,-20.564061919477503,200,-38.54490303506403,9.162105811810761e-07,89,8349.04494421053,89,0.0,0.55,200,1.2871055332652759e-09,8349.04494421053,-20.564061919477513,-20.564061919477503,20162.66199625229,-38.54490303506403,7200000,36071.53015765959
262739.30500318884,14496.897826436953,0.0,0.0,14496.897826436953,0.0,0.0,90,6.508124670290272e-07,14496.897826436953,1.0,0.0,6.542891242133919e-07,24683.18026727353,5.6133036613464355,1,14496.897826436953,41235.751908670296,14496.897826436953,90,262739.30500318884,0.375,0.0,90,1,1.0,14496.897826436953,200,-31.338671138799892,2.4574014787503984e-06,90,10716.870961115157,90,0.0,0.375,200,3.47665718436474e-09,10716.870961115157,14496.897826436953,14496.897826436953,24683.18026727353,-31.338671138799892,7280000,41235.751908670296
277310.6504167833,18513.761790948938,0.0,0.0,18513.761790948938,0.0,0.0,91,-6.961362259971793e-07,18513.761790948945,0.0,0.0,-6.947901738385553e-07,24039.439173203027,5.6130523681640625,1,18513.761790948938,42147.20862276992,18513.761790948938,91,277310.6504167833,0.42,0.0,91,1,0.0,18513.761790948938,200,-35.97131315477392,9.358265629089146e-07,91,10258.737732640735,91,0.0,0.42,200,1.3460521586239338e-09,10258.737732640735,18513.761790948945,18513.761790948938,24039.439173203027,-35.97131315477392,7360000,42147.20862276992
279068.22266605665,30305.763310817383,0.0,0.0,30305.763310817383,0.0,0.0,92,1.025570668389264e-06,30305.763310817405,1.0,0.0,1.0267227708027349e-06,27099.854783249575,5.613603591918945,1,30305.763310817383,40233.51842127107,30305.763310817383,92,279068.22266605665,0.375,0.0,92,1,1.0,30305.763310817383,200,-37.36144712357601,8.138466114360199e-07,92,12002.01526160845,92,0.0,0.375,200,1.1521024134708568e-09,12002.01526160845,30305.763310817405,30305.763310817383,27099.854783249575,-37.36144712357601,7440000,40233.51842127107
248864.70476555947,-27.39226064133608,0.0,0.0,-27.39226064133608,0.0,0.0,93,7.955662226777349e-07,-27.392260641336055,0.0,0.0,7.988350034793257e-07,25926.408255739498,5.614202499389648,1,-27.39226064133608,43914.83509826665,-27.39226064133608,93,248864.70476555947,0.435,0.0,93,1,0.0,-27.39226064133608,200,-34.39858626687682,2.314833182026632e-06,93,10279.314791426325,93,0.0,0.435,200,3.268780801590765e-09,10279.314791426325,-27.392260641336055,-27.39226064133608,25926.408255739498,-34.39858626687682,7520000,43914.83509826665
250316.80625083472,23596.801984193793,0.0,0.0,23596.801984193793,0.0,0.0,94,-1.2068121577613056e-06,23596.801984193793,0.0,0.0,-1.205943362947437e-06,26992.07672692046,5.61354923248291,1,23596.801984193793,42791.66726388166,23596.801984193793,94,250316.80625083472,0.405,0.0,94,1,0.0,23596.801984193793,200,-33.727671576805264,6.227884910003922e-07,94,11559.146328648545,94,0.0,0.405,200,8.687948138685897e-10,11559.146328648545,23596.801984193793,23596.801984193793,26992.07672692046,-33.727671576805264,7600000,42791.66726388166
