MetaTest/pick-place-v1/MinReturn,Average/StdReturn,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/KLBefore,MetaTest/Average/SuccessRate,MetaTest/Average/MinReturn,MetaTest/pick-place-v1/NumEpisodes,Average/MaxReturn,pick-place-v1/AverageReturn,GaussianMLPPolicy/KLAfter,pick-place-v1/TerminationRate,MetaTest/pick-place-v1/AverageDiscountedReturn,MetaTest/pick-place-v1/SuccessRate,Average/AverageDiscountedReturn,GaussianMLPPolicy/LossAfter,MetaTest/pick-place-v1/AverageReturn,pick-place-v1/SuccessRate,Average/Iteration,GaussianMLPPolicy/Entropy,pick-place-v1/AverageDiscountedReturn,pick-place-v1/NumEpisodes,GaussianMLPPolicy/dLoss,Average/MinReturn,MetaTest/Average/Iteration,pick-place-v1/StdReturn,pick-place-v1/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,Average/SuccessRate,TotalEnvSteps,MetaTest/Average/MaxReturn,MetaTest/pick-place-v1/TerminationRate,MetaTest/pick-place-v1/Iteration,MetaTest/Average/StdReturn,MetaTest/Average/TerminationRate,MetaTest/Average/AverageReturn,Average/TerminationRate,Average/AverageReturn,Average/NumEpisodes,MetaTest/pick-place-v1/MaxReturn,MetaTest/pick-place-v1/StdReturn,pick-place-v1/MaxReturn,Iteration,pick-place-v1/MinReturn
-18.649036176595732,0.8692244516742047,0.003433088306337595,0.0,0.0,-18.649036176595732,1,-16.69571827517264,-18.781501612009308,0.006733578629791737,0.0,-18.64903617659575,0.0,-8.407776491160762,0.0005236848955973983,-18.649036176595732,0.0,93,4.963974475860596,-8.407776491160762,200,0.0029094034107401967,-21.333901480820284,93,0.8692244516742047,93,-18.64903617659575,1,0.0,7520000,-18.649036176595732,0.0,93,0.0,0.0,-18.649036176595732,0.0,-18.781501612009308,200,-18.649036176595732,0.0,-16.69571827517264,93,-21.333901480820284
-17.936099728727395,0.9546440200896317,-0.0011633610120043159,0.0,0.0,-17.936099728727395,1,-16.943914214038376,-19.038427124919,0.00990498997271061,0.0,-17.93609972872741,0.0,-8.520158987119935,-0.003870933083817363,-17.936099728727395,0.0,94,4.95847225189209,-8.520158987119935,200,0.002707572071813047,-21.805316307340206,94,0.9546440200896317,94,-17.93609972872741,1,0.0,7600000,-17.936099728727395,0.0,94,0.0,0.0,-17.936099728727395,0.0,-19.038427124919,200,-17.936099728727395,0.0,-16.943914214038376,94,-21.805316307340206
-17.541043811467766,0.8482782282529194,0.00042135757394135,0.0,0.0,-17.541043811467766,1,-17.0668184501792,-18.815108589476143,0.009514270350337029,0.0,-17.541043811467773,0.0,-8.426977418888752,-0.0017418581992387772,-17.541043811467766,0.0,95,4.962375164031982,-8.426977418888752,200,0.002163215773180127,-21.395153964453634,95,0.8482782282529194,95,-17.541043811467773,1,0.0,7680000,-17.541043811467766,0.0,95,0.0,0.0,-17.541043811467766,0.0,-18.815108589476143,200,-17.541043811467766,0.0,-17.0668184501792,95,-21.395153964453634
-19.519638113606927,0.8620231268811109,-0.0030876253731548786,0.0,0.0,-19.519638113606927,1,-17.018847661450767,-18.9315761459096,0.009522982873022556,0.0,-19.51963811360692,0.0,-8.472618570189344,-0.005971352569758892,-19.519638113606927,0.0,96,4.9408440589904785,-8.472618570189344,200,0.0028837271966040134,-21.446566807614143,96,0.8620231268811109,96,-19.51963811360692,1,0.0,7760000,-19.519638113606927,0.0,96,0.0,0.0,-19.519638113606927,0.0,-18.9315761459096,200,-19.519638113606927,0.0,-17.018847661450767,96,-21.446566807614143
-19.72713797655689,1.0855469915355846,-0.0025767451152205467,0.0,0.0,-19.72713797655689,1,-17.071408142697653,-19.085862773209787,0.007030556909739971,0.0,-19.727137976556893,0.0,-8.558960094710486,-0.005248522385954857,-19.72713797655689,0.0,97,4.921837329864502,-8.558960094710486,200,0.00267177727073431,-22.628894875096638,97,1.0855469915355846,97,-19.727137976556893,1,0.0,7840000,-19.72713797655689,0.0,97,0.0,0.0,-19.72713797655689,0.0,-19.085862773209787,200,-19.72713797655689,0.0,-17.071408142697653,97,-22.628894875096638
-18.88568173855763,0.8987539698421457,-0.009909022599458694,0.0,0.0,-18.88568173855763,1,-16.643722548555147,-18.559656927151813,0.0070280046202242374,0.0,-18.88568173855762,0.0,-8.319089620437218,-0.01178850419819355,-18.88568173855763,0.0,98,4.8464508056640625,-8.319089620437218,200,0.0018794815987348557,-22.09055878755767,98,0.8987539698421457,98,-18.88568173855762,1,0.0,7920000,-18.88568173855763,0.0,98,0.0,0.0,-18.88568173855763,0.0,-18.559656927151813,200,-18.88568173855763,0.0,-16.643722548555147,98,-22.09055878755767
-20.367323614634017,1.2368948425890893,-0.004328829236328602,0.0,0.0,-20.367323614634017,1,-16.316311023451284,-18.96266042584151,0.00999350193887949,0.0,-20.36732361463402,0.0,-8.501868161429321,-0.006769499275833368,-20.367323614634017,0.0,99,4.805417060852051,-8.501868161429321,200,0.0024406700395047665,-22.77930124859984,99,1.2368948425890893,99,-20.36732361463402,1,0.0,8000000,-20.367323614634017,0.0,99,0.0,0.0,-20.367323614634017,0.0,-18.96266042584151,200,-20.367323614634017,0.0,-16.316311023451284,99,-22.77930124859984
-19.08379854328132,0.8543257890471387,-0.0021785194985568523,0.0,0.0,-19.08379854328132,1,-16.209535799290748,-18.500266545070208,0.006582933012396097,0.0,-19.08379854328133,0.0,-8.28340876067123,-0.003915879875421524,-19.08379854328132,0.0,100,4.794774532318115,-8.28340876067123,200,0.0017373603768646717,-21.024299435633917,100,0.8543257890471387,100,-19.08379854328133,1,0.0,8080000,-19.08379854328132,0.0,100,0.0,0.0,-19.08379854328132,0.0,-18.500266545070208,200,-19.08379854328132,0.0,-16.209535799290748,100,-21.024299435633917
-19.713106240779787,1.203699954334349,-0.005735980812460184,0.0,0.0,-19.713106240779787,1,-16.50107438546178,-19.28552219183003,0.008870533667504787,0.0,-19.71310624077979,0.0,-8.632389504444744,-0.007849718444049358,-19.713106240779787,0.0,101,4.739905834197998,-8.632389504444744,200,0.0021137376315891743,-22.96128051785883,101,1.203699954334349,101,-19.71310624077979,1,0.0,8160000,-19.713106240779787,0.0,101,0.0,0.0,-19.713106240779787,0.0,-19.28552219183003,200,-19.713106240779787,0.0,-16.50107438546178,101,-22.96128051785883
-19.02258190406303,0.8320282980908001,-0.0023364326916635036,0.0,0.0,-19.02258190406303,1,-16.39824340821502,-18.51572095004191,0.007087915204465389,0.0,-19.022581904063006,0.0,-8.263570875031197,-0.0038926873821765184,-19.02258190406303,0.0,102,4.721773624420166,-8.263570875031197,200,0.0015562546905130148,-21.590916993523592,102,0.8320282980908001,102,-19.022581904063006,1,0.0,8240000,-19.02258190406303,0.0,102,0.0,0.0,-19.02258190406303,0.0,-18.51572095004191,200,-19.02258190406303,0.0,-16.39824340821502,102,-21.590916993523592
-17.612984763825636,0.9046856133809867,0.000676560215651989,0.0,0.0,-17.612984763825636,1,-16.189232719045826,-18.659550454071013,0.006410173140466213,0.0,-17.612984763825658,0.0,-8.33695813368994,-0.0012144631473347545,-17.612984763825636,0.0,103,4.739537239074707,-8.33695813368994,200,0.0018910233629867435,-21.039366921691936,103,0.9046856133809867,103,-17.612984763825658,1,0.0,8320000,-17.612984763825636,0.0,103,0.0,0.0,-17.612984763825636,0.0,-18.659550454071013,200,-17.612984763825636,0.0,-16.189232719045826,103,-21.039366921691936
-17.667774263390157,1.6536623577733836,0.0002785727265290916,0.0,0.0,-17.667774263390157,1,-16.144160052705658,-18.98919494010024,0.006737960036844015,0.0,-17.667774263390157,0.0,-8.462719266008778,-0.0015007295878604054,-17.667774263390157,0.0,104,4.755168437957764,-8.462719266008778,200,0.001779302314389497,-26.900607626846742,104,1.6536623577733836,104,-17.667774263390157,1,0.0,8400000,-17.667774263390157,0.0,104,0.0,0.0,-17.667774263390157,0.0,-18.98919494010024,200,-17.667774263390157,0.0,-16.144160052705658,104,-26.900607626846742
-18.3184226292684,1.1427822676006996,-0.0015040772268548608,0.0,0.0,-18.3184226292684,1,-16.108067385406446,-18.933907714143334,0.009144430980086327,0.0,-18.31842262926839,0.0,-8.438809503076952,-0.004013339523226023,-18.3184226292684,0.0,105,4.749809741973877,-8.438809503076952,200,0.002509262296371162,-22.20173676727828,105,1.1427822676006996,105,-18.31842262926839,1,0.0,8480000,-18.3184226292684,0.0,105,0.0,0.0,-18.3184226292684,0.0,-18.933907714143334,200,-18.3184226292684,0.0,-16.108067385406446,105,-22.20173676727828
-18.195313983482784,0.928223892688405,0.0025968800764530897,0.0,0.0,-18.195313983482784,1,-16.268158266566015,-18.870341889101628,0.009345240890979767,0.0,-18.19531398348277,0.0,-8.414311026614564,0.00041229682392440736,-18.195313983482784,0.0,106,4.792503356933594,-8.414311026614564,200,0.0021845832525286824,-21.151139704528823,106,0.928223892688405,106,-18.19531398348277,1,0.0,8560000,-18.195313983482784,0.0,106,0.0,0.0,-18.195313983482784,0.0,-18.870341889101628,200,-18.195313983482784,0.0,-16.268158266566015,106,-21.151139704528823
-17.453772407990634,1.1633054738436501,-0.00020296164439059794,0.0,0.0,-17.453772407990634,1,-16.843839536833066,-19.15755142888034,0.009283880703151226,0.0,-17.45377240799063,0.0,-8.524592713406525,-0.0021366984583437443,-17.453772407990634,0.0,107,4.799150466918945,-8.524592713406525,200,0.0019337368139531463,-24.564620325830273,107,1.1633054738436501,107,-17.45377240799063,1,0.0,8640000,-17.453772407990634,0.0,107,0.0,0.0,-17.453772407990634,0.0,-19.15755142888034,200,-17.453772407990634,0.0,-16.843839536833066,107,-24.564620325830273
-17.48022006526345,1.069378195563198,-0.0020738423336297274,0.0,0.0,-17.48022006526345,1,-16.672895632179586,-18.794197591387302,0.0067200385965406895,0.0,-17.480220065263445,0.0,-8.415299935282343,-0.0037134909071028233,-17.48022006526345,0.0,108,4.790302753448486,-8.415299935282343,200,0.001639648573473096,-22.036887828884055,108,1.069378195563198,108,-17.480220065263445,1,0.0,8720000,-17.48022006526345,0.0,108,0.0,0.0,-17.48022006526345,0.0,-18.794197591387302,200,-17.48022006526345,0.0,-16.672895632179586,108,-22.036887828884055
-19.613988846549145,0.9113593661188015,0.0033311601728200912,0.0,0.0,-19.613988846549145,1,-16.888372255811024,-18.517031239984536,0.006771574728190899,0.0,-19.613988846549137,0.0,-8.245339109535239,0.0011221541790291667,-19.613988846549145,0.0,109,4.834129810333252,-8.245339109535239,200,0.0022090059937909245,-22.2030328959528,109,0.9113593661188015,109,-19.613988846549137,1,0.0,8800000,-19.613988846549145,0.0,109,0.0,0.0,-19.613988846549145,0.0,-18.517031239984536,200,-19.613988846549145,0.0,-16.888372255811024,109,-22.2030328959528
-18.617036604390897,1.2391746860426354,-0.005942291580140591,0.0,0.0,-18.617036604390897,1,-16.082309930549865,-18.84656591924355,0.007889149710536003,0.0,-18.6170366043909,0.0,-8.359348013301565,-0.008231843821704388,-18.617036604390897,0.0,110,4.784424781799316,-8.359348013301565,200,0.002289552241563797,-23.099259778391705,110,1.2391746860426354,110,-18.6170366043909,1,0.0,8880000,-18.617036604390897,0.0,110,0.0,0.0,-18.617036604390897,0.0,-18.84656591924355,200,-18.617036604390897,0.0,-16.082309930549865,110,-23.099259778391705
-19.526903205492868,1.467767526913527,0.00017807501717470586,0.0,0.0,-19.526903205492868,1,-16.61320580945046,-19.088130376010376,0.006516746245324612,0.0,-19.52690320549285,0.0,-8.487887184785189,-0.001549083972349763,-19.526903205492868,0.0,111,4.799731254577637,-8.487887184785189,200,0.0017271589895244688,-24.253593035955095,111,1.467767526913527,111,-19.52690320549285,1,0.0,8960000,-19.526903205492868,0.0,111,0.0,0.0,-19.526903205492868,0.0,-19.088130376010376,200,-19.526903205492868,0.0,-16.61320580945046,111,-24.253593035955095
-18.796197430261998,1.9842796610491447,-0.007493306882679462,0.0,0.0,-18.796197430261998,1,-16.16737908666382,-19.299444446178608,0.007333791349083185,0.0,-18.796197430262012,0.0,-8.610259884342003,-0.008811353705823421,-18.796197430261998,0.0,112,4.722559928894043,-8.610259884342003,200,0.001318046823143959,-25.68624123818401,112,1.9842796610491447,112,-18.796197430262012,1,0.0,9040000,-18.796197430261998,0.0,112,0.0,0.0,-18.796197430261998,0.0,-19.299444446178608,200,-18.796197430261998,0.0,-16.16737908666382,112,-25.68624123818401
-20.79998777205179,1.1322882212504133,-0.0022940989583730698,0.0,0.0,-20.79998777205179,1,-16.281832837032248,-18.749926089878382,0.00977400690317154,0.0,-20.799987772051786,0.0,-8.309460350194346,-0.004506967030465603,-20.79998777205179,0.0,113,4.697393417358398,-8.309460350194346,200,0.002212868072092533,-23.877480828338125,113,1.1322882212504133,113,-20.799987772051786,1,0.0,9120000,-20.79998777205179,0.0,113,0.0,0.0,-20.79998777205179,0.0,-18.749926089878382,200,-20.79998777205179,0.0,-16.281832837032248,113,-23.877480828338125
-18.48509457696029,1.9033304058128064,0.0003112143313046545,0.0,0.0,-18.48509457696029,1,-16.56817729241738,-19.539077182216992,0.009316585026681423,0.0,-18.485094576960304,0.0,-8.614263882425671,-0.0017797115724533796,-18.48509457696029,0.0,114,4.700684070587158,-8.614263882425671,200,0.002090925903758034,-27.43131163535983,114,1.9033304058128064,114,-18.485094576960304,1,0.0,9200000,-18.48509457696029,0.0,114,0.0,0.0,-18.48509457696029,0.0,-19.539077182216992,200,-18.48509457696029,0.0,-16.56817729241738,114,-27.43131163535983
-18.022282543549316,2.1213164769283903,0.0001677023246884346,0.0,0.0,-18.022282543549316,1,-16.37755479136106,-19.129300506441385,0.009747397154569626,0.0,-18.022282543549313,0.0,-8.42656535077918,-0.0013045687228441238,-18.022282543549316,0.0,115,4.725090026855469,-8.42656535077918,200,0.0014722710475325584,-29.496307796958682,115,2.1213164769283903,115,-18.022282543549313,1,0.0,9280000,-18.022282543549316,0.0,115,0.0,0.0,-18.022282543549316,0.0,-19.129300506441385,200,-18.022282543549316,0.0,-16.37755479136106,115,-29.496307796958682
-18.154175526971958,1.3317796471392511,-0.0018317990470677614,0.0,0.0,-18.154175526971958,1,-16.19311850859504,-18.770844455837675,0.009494047611951828,0.0,-18.15417552697195,0.0,-8.320293780927846,-0.00383635051548481,-18.154175526971958,0.0,116,4.708200454711914,-8.320293780927846,200,0.0020045514684170485,-24.078328304764522,116,1.3317796471392511,116,-18.15417552697195,1,0.0,9360000,-18.154175526971958,0.0,116,0.0,0.0,-18.154175526971958,0.0,-18.770844455837675,200,-18.154175526971958,0.0,-16.19311850859504,116,-24.078328304764522
-19.354773785085776,1.4427043601221523,-0.004028103314340115,0.0,0.0,-19.354773785085776,1,-16.2663979453014,-18.937485933715024,0.007039695978164673,0.0,-19.35477378508578,0.0,-8.365902970175137,-0.005477633327245712,-19.354773785085776,0.0,117,4.6697468757629395,-8.365902970175137,200,0.0014495300129055977,-23.405884786092592,117,1.4427043601221523,117,-19.35477378508578,1,0.0,9440000,-19.354773785085776,0.0,117,0.0,0.0,-19.354773785085776,0.0,-18.937485933715024,200,-19.354773785085776,0.0,-16.2663979453014,117,-23.405884786092592
-18.540309618333673,1.378139103312691,-0.0017093807691708207,0.0,0.0,-18.540309618333673,1,-16.210562207290458,-18.502994743647314,0.007016082759946585,0.0,-18.540309618333662,0.0,-8.231240922816102,-0.0034462627954781055,-18.540309618333673,0.0,118,4.6533966064453125,-8.231240922816102,200,0.0017368820263072848,-23.74629963612624,118,1.378139103312691,118,-18.540309618333662,1,0.0,9520000,-18.540309618333673,0.0,118,0.0,0.0,-18.540309618333673,0.0,-18.502994743647314,200,-18.540309618333673,0.0,-16.210562207290458,118,-23.74629963612624
-18.66247848392051,1.3231331564493527,-0.0035101540852338076,0.0,0.0,-18.66247848392051,1,-16.544100781446765,-18.968948027071637,0.009420150890946388,0.0,-18.66247848392052,0.0,-8.425555931737698,-0.00581767875701189,-18.66247848392051,0.0,119,4.620879650115967,-8.425555931737698,200,0.002307524671778083,-23.508636577787552,119,1.3231331564493527,119,-18.66247848392052,1,0.0,9600000,-18.66247848392051,0.0,119,0.0,0.0,-18.66247848392051,0.0,-18.968948027071637,200,-18.66247848392051,0.0,-16.544100781446765,119,-23.508636577787552
-18.846605546804604,1.3451402294748191,0.006099666468799114,0.0,0.0,-18.846605546804604,1,-16.4740896129155,-18.70123067653515,0.006610670126974583,0.0,-18.846605546804582,0.0,-8.35246722937357,0.004226328805088997,-18.846605546804604,0.0,120,4.684398651123047,-8.35246722937357,200,0.0018733376637101173,-23.844274789269438,120,1.3451402294748191,120,-18.846605546804582,1,0.0,9680000,-18.846605546804604,0.0,120,0.0,0.0,-18.846605546804604,0.0,-18.70123067653515,200,-18.846605546804604,0.0,-16.4740896129155,120,-23.844274789269438
-17.03787258578002,1.2195130207368217,-0.0009573862189427018,0.0,0.0,-17.03787258578002,1,-15.711801550028989,-18.39579690280767,0.006928539369255304,0.0,-17.03787258578003,0.0,-8.199712653525415,-0.0036806799471378326,-17.03787258578002,0.0,121,4.693454742431641,-8.199712653525415,200,0.002723293728195131,-23.100143815981852,121,1.2195130207368217,121,-17.03787258578003,1,0.0,9760000,-17.03787258578002,0.0,121,0.0,0.0,-17.03787258578002,0.0,-18.39579690280767,200,-17.03787258578002,0.0,-15.711801550028989,121,-23.100143815981852
-20.798635490132277,1.6908743626972145,0.0032706998754292727,0.0,0.0,-20.798635490132277,1,-16.052961972583656,-18.909314221719477,0.009818674996495247,0.0,-20.798635490132277,0.0,-8.429411236127788,0.001740086474455893,-20.798635490132277,0.0,122,4.793471813201904,-8.429411236127788,200,0.0015306134009733796,-27.440380405426684,122,1.6908743626972145,122,-20.798635490132277,1,0.0,9840000,-20.798635490132277,0.0,122,0.0,0.0,-20.798635490132277,0.0,-18.909314221719477,200,-20.798635490132277,0.0,-16.052961972583656,122,-27.440380405426684
-23.688977111064197,2.291415141820084,0.0008117679390124977,0.0,0.0,-23.688977111064197,1,-16.416242534200446,-19.76554690060566,0.009644927456974983,0.0,-23.688977111064204,0.0,-8.728332242702905,-0.000504944589920342,-23.688977111064197,0.0,123,4.812588214874268,-8.728332242702905,200,0.0013167125289328396,-26.76017879954935,123,2.291415141820084,123,-23.688977111064204,1,0.0,9920000,-23.688977111064197,0.0,123,0.0,0.0,-23.688977111064197,0.0,-19.76554690060566,200,-23.688977111064197,0.0,-16.416242534200446,123,-26.76017879954935
-19.58203361136909,1.5070546823910766,0.0015428963815793395,0.0,0.0,-19.58203361136909,1,-16.31725945279443,-18.971822742753783,0.006548745092004538,0.0,-19.582033611369106,0.0,-8.406012489835087,0.00045512020005844533,-19.58203361136909,0.0,124,4.841859817504883,-8.406012489835087,200,0.0010877761815208942,-25.10087646361856,124,1.5070546823910766,124,-19.582033611369106,1,0.0,10000000,-19.58203361136909,0.0,124,0.0,0.0,-19.58203361136909,0.0,-18.971822742753783,200,-19.58203361136909,0.0,-16.31725945279443,124,-25.10087646361856
-18.78967790529588,1.3334109412550026,0.0023091218899935484,0.0,0.0,-18.78967790529588,1,-15.727077849402797,-18.826119261459873,0.00951345730572939,0.0,-18.78967790529588,0.0,-8.373504944678745,0.00015375003567896783,-18.78967790529588,0.0,125,4.869743824005127,-8.373504944678745,200,0.0021553718543145806,-23.025364030575677,125,1.3334109412550026,125,-18.78967790529588,1,0.0,10080000,-18.78967790529588,0.0,125,0.0,0.0,-18.78967790529588,0.0,-18.826119261459873,200,-18.78967790529588,0.0,-15.727077849402797,125,-23.025364030575677
-20.273176148000704,0.958721659736511,-0.003991750534623861,0.0,0.0,-20.273176148000704,1,-17.055696567238133,-19.11005659951142,0.007363355252891779,0.0,-20.273176148000708,0.0,-8.471805078644795,-0.005622076336294413,-20.273176148000704,0.0,126,4.828437328338623,-8.471805078644795,200,0.0016303258016705513,-22.643002276875958,126,0.958721659736511,126,-20.273176148000708,1,0.0,10160000,-20.273176148000704,0.0,126,0.0,0.0,-20.273176148000704,0.0,-19.11005659951142,200,-20.273176148000704,0.0,-17.055696567238133,126,-22.643002276875958
-18.772948039747753,1.6150178529142492,-0.0008792848093435168,0.0,0.0,-18.772948039747753,1,-16.200101576699474,-18.947679884263835,0.007048262748867273,0.0,-18.772948039747753,0.0,-8.401809748943995,-0.002584888366982341,-18.772948039747753,0.0,127,4.829040050506592,-8.401809748943995,200,0.001705603557638824,-25.645300173465667,127,1.6150178529142492,127,-18.772948039747753,1,0.0,10240000,-18.772948039747753,0.0,127,0.0,0.0,-18.772948039747753,0.0,-18.947679884263835,200,-18.772948039747753,0.0,-16.200101576699474,127,-25.645300173465667
-17.16263318664416,1.3814935504959878,-0.001687077572569251,0.0,0.0,-17.16263318664416,1,-16.04279794829162,-18.512042195987718,0.006782623939216137,0.0,-17.16263318664417,0.0,-8.190503219373374,-0.0034684513229876757,-17.16263318664416,0.0,128,4.82483434677124,-8.190503219373374,200,0.0017813737504184246,-24.41466638496363,128,1.3814935504959878,128,-17.16263318664417,1,0.0,10320000,-17.16263318664416,0.0,128,0.0,0.0,-17.16263318664416,0.0,-18.512042195987718,200,-17.16263318664416,0.0,-16.04279794829162,128,-24.41466638496363
-20.908272220188252,1.5343962584054158,4.3710671889130026e-05,0.0,0.0,-20.908272220188252,1,-16.509156129664557,-19.112736556099403,0.009847041219472885,0.0,-20.908272220188262,0.0,-8.462673908886634,-0.0019813524559140205,-20.908272220188252,0.0,129,4.8135600090026855,-8.462673908886634,200,0.0020250631278031506,-25.089244063334846,129,1.5343962584054158,129,-20.908272220188262,1,0.0,10400000,-20.908272220188252,0.0,129,0.0,0.0,-20.908272220188252,0.0,-19.112736556099403,200,-20.908272220188252,0.0,-16.509156129664557,129,-25.089244063334846
-17.563332189327387,1.2033377433073993,-0.004109183792024851,0.0,0.0,-17.563332189327387,1,-15.81657673263618,-18.595059059573945,0.009613772854208946,0.0,-17.563332189327397,0.0,-8.253792548235872,-0.005438166670501232,-17.563332189327387,0.0,130,4.774653434753418,-8.253792548235872,200,0.0013289828784763813,-22.28088477347264,130,1.2033377433073993,130,-17.563332189327397,1,0.0,10480000,-17.563332189327387,0.0,130,0.0,0.0,-17.563332189327387,0.0,-18.595059059573945,200,-17.563332189327387,0.0,-15.81657673263618,130,-22.28088477347264
-16.749647395770076,1.0613073550341277,-0.001879106042906642,0.0,0.0,-16.749647395770076,1,-16.277466157196514,-18.497231145682814,0.007272487971931696,0.0,-16.74964739577009,0.0,-8.222854556334536,-0.0035285025369375944,-16.749647395770076,0.0,131,4.764918327331543,-8.222854556334536,200,0.0016493964940309525,-21.32011358620653,131,1.0613073550341277,131,-16.74964739577009,1,0.0,10560000,-16.749647395770076,0.0,131,0.0,0.0,-16.749647395770076,0.0,-18.497231145682814,200,-16.749647395770076,0.0,-16.277466157196514,131,-21.32011358620653
-17.873321851549292,1.368509712038194,0.0012665248941630125,0.0,0.0,-17.873321851549292,1,-16.287810236346733,-18.51414916487756,0.009840083308517933,0.0,-17.873321851549292,0.0,-8.214895940164753,-0.0003531174152158201,-17.873321851549292,0.0,132,4.7911601066589355,-8.214895940164753,200,0.0016196423093788326,-23.570116021856087,132,1.368509712038194,132,-17.873321851549292,1,0.0,10640000,-17.873321851549292,0.0,132,0.0,0.0,-17.873321851549292,0.0,-18.51414916487756,200,-17.873321851549292,0.0,-16.287810236346733,132,-23.570116021856087
-19.17365589211415,1.1357129228972758,-0.0006469640647992492,0.0,0.0,-19.17365589211415,1,-16.1099573593186,-18.888726534658318,0.009675664827227592,0.0,-19.173655892114148,0.0,-8.383404449696567,-0.0026536392979323864,-19.17365589211415,0.0,133,4.786357879638672,-8.383404449696567,200,0.0020066752331331372,-22.285406864769445,133,1.1357129228972758,133,-19.173655892114148,1,0.0,10720000,-19.17365589211415,0.0,133,0.0,0.0,-19.17365589211415,0.0,-18.888726534658318,200,-19.17365589211415,0.0,-16.1099573593186,133,-22.285406864769445
-20.442562178609307,0.9815613719923258,0.0012300255475565791,0.0,0.0,-20.442562178609307,1,-15.941581282508311,-18.31152129583714,0.00942911859601736,0.0,-20.442562178609318,0.0,-8.138070111251567,-0.00046785493032075465,-20.442562178609307,0.0,134,4.816693305969238,-8.138070111251567,200,0.0016978804778773338,-21.479902436061785,134,0.9815613719923258,134,-20.442562178609318,1,0.0,10800000,-20.442562178609307,0.0,134,0.0,0.0,-20.442562178609307,0.0,-18.31152129583714,200,-20.442562178609307,0.0,-15.941581282508311,134,-21.479902436061785
-17.471396870299913,1.3864039299536954,0.001010523410513997,0.0,0.0,-17.471396870299913,1,-16.315748048408114,-18.66881379726349,0.0065146274864673615,0.0,-17.471396870299902,0.0,-8.298300259283705,-0.0006537445588037372,-17.471396870299913,0.0,135,4.840446472167969,-8.298300259283705,200,0.0016642679693177342,-24.409899256099557,135,1.3864039299536954,135,-17.471396870299902,1,0.0,10880000,-17.471396870299913,0.0,135,0.0,0.0,-17.471396870299913,0.0,-18.66881379726349,200,-17.471396870299913,0.0,-16.315748048408114,135,-24.409899256099557
-17.23113748517334,1.2488032445999628,-0.0068833730183541775,0.0,0.0,-17.23113748517334,1,-15.971210842479211,-18.854052318338457,0.006822540424764156,0.0,-17.231137485173328,0.0,-8.373275616898802,-0.008530707098543644,-17.23113748517334,0.0,136,4.7629170417785645,-8.373275616898802,200,0.0016473340801894665,-22.384991096332524,136,1.2488032445999628,136,-17.231137485173328,1,0.0,10960000,-17.23113748517334,0.0,136,0.0,0.0,-17.23113748517334,0.0,-18.854052318338457,200,-17.23113748517334,0.0,-15.971210842479211,136,-22.384991096332524
-19.65299668290048,1.0329105362744004,-0.0018389893230050802,0.0,0.0,-19.65299668290048,1,-16.35810975295665,-18.427942123459335,0.0063768005929887295,0.0,-19.652996682900497,0.0,-8.186534056225309,-0.003503712359815836,-19.65299668290048,0.0,137,4.745177745819092,-8.186534056225309,200,0.0016647230368107557,-23.886553082949217,137,1.0329105362744004,137,-19.652996682900497,1,0.0,11040000,-19.65299668290048,0.0,137,0.0,0.0,-19.65299668290048,0.0,-18.427942123459335,200,-19.65299668290048,0.0,-16.35810975295665,137,-23.886553082949217
-17.745663666955863,1.1715909040983963,-0.0056296479888260365,0.0,0.0,-17.745663666955863,1,-16.786905589762927,-18.89211213809143,0.006572033278644085,0.0,-17.745663666955874,0.0,-8.378376185636858,-0.007229275070130825,-17.745663666955863,0.0,138,4.700490474700928,-8.378376185636858,200,0.0015996270813047886,-23.27573683551546,138,1.1715909040983963,138,-17.745663666955874,1,0.0,11120000,-17.745663666955863,0.0,138,0.0,0.0,-17.745663666955863,0.0,-18.89211213809143,200,-17.745663666955863,0.0,-16.786905589762927,138,-23.27573683551546
-18.605286012942717,0.9270709463355542,-0.0020980213303118944,0.0,0.0,-18.605286012942717,1,-16.276316954575968,-18.44185056525108,0.009751798585057259,0.0,-18.60528601294271,0.0,-8.19887721610506,-0.003922836389392614,-18.605286012942717,0.0,139,4.694034576416016,-8.19887721610506,200,0.00182481505908072,-21.699110138640574,139,0.9270709463355542,139,-18.60528601294271,1,0.0,11200000,-18.605286012942717,0.0,139,0.0,0.0,-18.605286012942717,0.0,-18.44185056525108,200,-18.605286012942717,0.0,-16.276316954575968,139,-21.699110138640574
-17.763484741837424,1.1341327597279809,0.0022454403806477785,0.0,0.0,-17.763484741837424,1,-15.942215898231275,-18.35871157317268,0.009288106113672256,0.0,-17.76348474183742,0.0,-8.187900758663515,0.00018327715224586427,-17.763484741837424,0.0,140,4.7263360023498535,-8.187900758663515,200,0.0020621632284019142,-21.329625310579896,140,1.1341327597279809,140,-17.76348474183742,1,0.0,11280000,-17.763484741837424,0.0,140,0.0,0.0,-17.763484741837424,0.0,-18.35871157317268,200,-17.763484741837424,0.0,-15.942215898231275,140,-21.329625310579896
