MetaTest/pick-place-wall-v1/MinReturn,TotalEnvSteps,MetaTest/Average/AverageReturn,MetaTest/pick-place-wall-v1/TerminationRate,MetaTrain/Average/QfLoss,MetaTest/pick-place-wall-v1/MaxReturn,MetaTest/Average/SuccessRate,MetaTrain/Average/ContrastiveLoss,MetaTest/Average/Iteration,MetaTest/Average/MaxReturn,MetaTest/Average/StdReturn,MetaTest/pick-place-wall-v1/StdReturn,MetaTest/Average/MinReturn,MetaTest/pick-place-wall-v1/AverageDiscountedReturn,MetaTest/pick-place-wall-v1/AverageReturn,MetaTest/pick-place-wall-v1/Iteration,MetaTrain/Average/AlphaLoss,MetaTrain/Average/Alpha,MetaTrain/Average/PolicyLoss,MetaTest/Average/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/pick-place-wall-v1/SuccessRate,MetaTest/Average/NumEpisodes,MetaTest/pick-place-wall-v1/NumEpisodes
-124.33833504149989,1166000,-113.73129926571418,0.0,34128.41,-105.74383904611354,0.0,6221.349,185,-105.74383904611354,5.282350784378106,5.282350784378106,-124.33833504149989,-113.73129926571418,-113.73129926571418,185,-1.3096755,1.4285905,-3033.3367,0.0,-113.73129926571418,0.0,10,10
-110.39829523676319,1172000,-97.80503380737225,0.0,27127.04,-75.59925931187384,0.0,695.31335,186,-75.59925931187384,10.833032541669963,10.833032541669963,-110.39829523676319,-97.80503380737227,-97.80503380737225,186,-1.0309103,1.6005303,-3317.8525,0.0,-97.80503380737227,0.0,10,10
-127.09696092552923,1178000,-101.48122125729074,0.0,326685.44,-76.5676544885038,0.0,3107.384,187,-76.5676544885038,14.830823633389466,14.830823633389466,-127.09696092552923,-101.48122125729074,-101.48122125729074,187,-0.8356733,1.6962981,-2733.6604,0.0,-101.48122125729074,0.0,10,10
-114.0730994692387,1184000,-81.84329464547537,0.0,965013.7,-59.24431141791476,0.0,1873.896,188,-59.24431141791476,14.31951866002049,14.31951866002049,-114.0730994692387,-81.84329464547535,-81.84329464547537,188,-1.894172,1.8434081,-2620.344,0.0,-81.84329464547535,0.0,10,10
-144.4572645421408,1190000,-107.95240761767295,0.0,521115.2,-58.14558180365848,0.0,2089.5674,189,-58.14558180365848,26.051745849358465,26.051745849358465,-144.4572645421408,-107.95240761767293,-107.95240761767295,189,-1.7640034,1.929249,-2723.9,0.0,-107.95240761767293,0.0,10,10
-143.35653520144103,1196000,-116.06154010811898,0.0,125483.95,-72.31655438673512,0.0,2058.275,190,-72.31655438673512,22.843361404383312,22.843361404383312,-143.35653520144103,-116.06154010811899,-116.06154010811898,190,-1.0721506,2.038509,-2336.0063,0.0,-116.06154010811899,0.0,10,10
-132.72051194371065,1202000,-124.85475845523872,0.0,384565.2,-100.28689397266956,0.0,1669.8313,191,-100.28689397266956,8.746862556302439,8.746862556302439,-132.72051194371065,-124.85475845523877,-124.85475845523872,191,-0.87943286,2.123276,-2895.0234,0.0,-124.85475845523877,0.0,10,10
-137.71788756985188,1208000,-128.4186954635692,0.0,539292.4,-118.435940821954,0.0,4316.039,192,-118.435940821954,5.980290796811292,5.980290796811292,-137.71788756985188,-128.41869546356924,-128.4186954635692,192,0.8048674,2.1093788,-1334.8073,0.0,-128.41869546356924,0.0,10,10
-139.4004683848075,1214000,47.731464711473606,0.0,345889.66,1566.2100255376588,0.0,6729.189,193,1566.2100255376588,506.2879102787793,506.2879102787793,-139.4004683848075,47.73146471147355,47.731464711473606,193,3.9264803,2.0237212,-294.8395,0.0,47.73146471147355,0.0,10,10
-189.64160296510624,1220000,-60.77636999027129,0.0,17825.564,369.1425293409542,0.0,2631.993,194,369.1425293409542,155.9224275726399,155.9224275726399,-189.64160296510624,-60.77636999027127,-60.77636999027129,194,4.3601985,1.7357808,51.38425,0.0,-60.77636999027127,0.0,10,10
-131.95144851242827,1226000,-103.58138896879484,0.0,27332.07,-56.60681393916126,0.0,1768.3938,195,-56.60681393916126,22.172312899263783,22.172312899263783,-131.95144851242827,-103.5813889687948,-103.58138896879484,195,2.4607604,1.5668653,-1250.5844,0.0,-103.5813889687948,0.0,10,10
-133.72388563044976,1232000,-109.05979997108398,0.0,25799.545,-49.07020969381844,0.0,1471.4601,196,-49.07020969381844,22.870648853251375,22.870648853251375,-133.72388563044976,-109.05979997108398,-109.05979997108398,196,1.4106988,1.4380344,-1782.4847,0.0,-109.05979997108398,0.0,10,10
-111.19889097396181,1238000,-72.82534261955618,0.0,25144.344,32.475123207643975,0.0,1176.5052,197,32.475123207643975,46.46966651241278,46.46966651241278,-111.19889097396181,-72.82534261955615,-72.82534261955618,197,1.1150365,1.3438301,-1498.0238,0.0,-72.82534261955615,0.0,10,10
-133.13086642101354,1244000,-94.65560493269804,0.0,23516.305,-62.76226133555617,0.0,1333.1735,198,-62.76226133555617,21.807947154314416,21.807947154314416,-133.13086642101354,-94.65560493269803,-94.65560493269804,198,0.95013916,1.2347534,-1176.2782,0.0,-94.65560493269803,0.0,10,10
-152.86868171179958,1250000,-125.59941945998374,0.0,22693.469,-87.48269593362721,0.0,1466.699,199,-87.48269593362721,22.216566482522172,22.216566482522172,-152.86868171179958,-125.59941945998375,-125.59941945998374,199,0.6677274,1.1566622,-1250.6831,0.0,-125.59941945998375,0.0,10,10
